OBS_STATUS;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES614;2019;APAR_ESTI;1699.395392936;A
A;ES614;2018;APAR_ESTI;1471.9264427;A
A;ES614;2017;APAR_ESTI;1224.0894514;A
A;ES614;2016;APAR_ESTI;1310.0789382;A
A;ES614;2015;APAR_ESTI;1279.1753276;A
A;ES614;2014;APAR_ESTI;1197.5724354;A
A;ES615;2020;APAR_ESTI;525.279273488;A
A;ES615;2019;APAR_ESTI;722.148988575;A
A;ES615;2018;APAR_ESTI;783.82471228;A
A;ES615;2017;APAR_ESTI;725.9558705;A
A;ES615;2016;APAR_ESTI;637.11366046;A
A;ES615;2015;APAR_ESTI;612.76274608;A
A;ES615;2014;APAR_ESTI;562.52229622;A
A;ES616;2020;APAR_ESTI;439.849654105;A
A;ES616;2019;APAR_ESTI;615.758530367;A
A;ES616;2018;APAR_ESTI;607.03919556;A
A;ES616;2017;APAR_ESTI;571.04315594;A
A;ES616;2016;APAR_ESTI;518.75593581;A
A;ES616;2015;APAR_ESTI;544.18481378;A
A;ES616;2014;APAR_ESTI;558.7190805;A
A;ES617;2020;APAR_ESTI;7327.084176042;A
A;ES617;2019;APAR_ESTI;11546.696157261;A
A;ES617;2018;APAR_ESTI;10825.092425;A
A;ES617;2017;APAR_ESTI;10946.915639;A
A;ES617;2016;APAR_ESTI;9695.8592489;A
A;ES617;2015;APAR_ESTI;9795.9581442;A
A;ES617;2014;APAR_ESTI;8960.3805545;A
A;ES618;2020;APAR_ESTI;1381.905151443;A
A;ES618;2019;APAR_ESTI;1864.821279474;A
A;ES618;2018;APAR_ESTI;1811.5543939;A
A;ES618;2017;APAR_ESTI;1689.653493;A
A;ES618;2016;APAR_ESTI;1371.2827159;A
A;ES618;2015;APAR_ESTI;1298.3590742;A
A;ES618;2014;APAR_ESTI;1431.9474026;A
P;ES61;2021;APAR_ESTI;17715.621778458;A
P;ES611;2021;APAR_ESTI;2033.280190501;A
