D_TEMPORAL_0;D_CNAE09_0;D_ESTRATO_ASALARIADOS_0;D_TERRITORIO_0;D_EPD_TAMANOEMPRESA_0;INDICATOR;OBS_VALUE;FREQ
2020;838685;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;4996.0742276157;A
2020;7627;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;3809.9361982046;A
2020;7663;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;5882.220682208331;A
2020;7716;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;135134.11754479914;A
2020;7859;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;70148.25468461959;A
2020;7958;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;4630.761127091219;A
2020;7888;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;3274.19450663928;A
2020;8031;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;26428.84053799652;A
2020;8094;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;2070.2437152704;A
2020;8165;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;21141.46017809541;A
2020;8255;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;7440.36279508672;A
2021;6949;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;130310.79408839505;A
2021;7058;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;35550.46257662495;A
2021;7605;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;20336.30384540062;A
2021;838683;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;4427.443924189601;A
2021;838684;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;1882.3874306264001;A
2021;838685;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;5691.08535687544;A
2021;7627;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;3213.24201953289;A
2021;7663;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;4956.24184237182;A
2021;7716;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;89804.08966939828;A
2021;7859;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;23725.19155752977;A
2021;7958;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;5050.053442544469;A
2021;7888;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;8240.624936265831;A
2021;8031;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;29057.478415924503;A
2021;8094;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;185.06642872560002;A
2021;8165;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;16086.27193685845;A
2021;8255;38282;3143;38435;Gasto total en bienes de TIC durante el año anterior;7459.40295154966;A
2014;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;29602.61707207531;A
2014;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;6943.56633835936;A
2014;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2537.3173435845197;A
2014;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1657.2014373582;A
2014;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;525.3960619142999;A
2014;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1925.63519555426;A
2014;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;298.01629994807996;A
2014;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2536.2349053800503;A
2014;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;20122.8158283359;A
2014;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;10517.7998161009;A
2014;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1500.0108384077;A
2014;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;826.02712205102;A
2014;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2727.65664663417;A
2014;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;301.64514306039;A
2014;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3228.33745128085;A
2014;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1021.33881080087;A
2015;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;32341.58723362322;A
2015;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;9311.72272572315;A
2015;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3939.7017696502;A
2015;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2689.1754176979603;A
2015;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;686.7438074600001;A
2015;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;980.479410853;A
2015;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1015.62232006199;A
2015;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1009.1721874701;A
2015;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;22020.69232042997;A
2015;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;13323.1109042299;A
2015;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1903.97218165;A
2015;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;284.20876193;A
2015;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2987.40700459994;A
2015;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;120.58558336530001;A
2015;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2187.13518170483;A
2015;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1214.2727029500002;A
2016;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;36457.68049355683;A
2016;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;4503.04170137967;A
2016;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2569.53891833444;A
2016;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;534.495221964;A
2016;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;212.82978270884;A
2016;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;557.175852638;A
2016;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;629.00192573439;A
2016;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3356.1299614971003;A
2016;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;28598.50883068006;A
2016;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;19178.60875719044;A
2016;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1120.1917797016001;A
2016;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;671.64038866102;A
2016;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2638.0479767507;A
2016;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;268.8632920038;A
2016;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3493.35510883896;A
2016;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1227.8015275335401;A
2017;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;52705.54106886353;A
2017;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;5257.38146138452;A
2017;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1425.35227272275;A
2017;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1039.7150728936;A
2017;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;562.3372120422;A
2017;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1106.25690345225;A
2017;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1123.72000027372;A
2017;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3331.92699186874;A
2017;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;44116.23261561027;A
2017;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;22056.737339712952;A
2017;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2875.71582535164;A
2017;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1064.964189691;A
2017;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;9884.8614416788;A
2017;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;602.0778365534001;A
2017;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;5735.18155976338;A
2017;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1896.6944228590999;A
2018;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;36190.4801406668;A
2018;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;5215.545696969861;A
2018;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1791.67309506018;A
2018;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1627.2323914086;A
2018;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;918.413482131;A
2018;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;301.09887494768;A
2018;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;577.1278534224;A
2018;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;4736.48540016069;A
2018;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;26238.44904353625;A
2018;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;10501.658998937231;A
2018;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2293.2996021945;A
2018;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;694.5380557386;A
2018;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;4556.8764394559;A
2018;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;810.0017377918001;A
2018;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;5396.41055708959;A
2018;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1985.66365232863;A
2019;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;36797.1405062615;A
2019;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;4305.5615357222;A
2019;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;997.20881240758;A
2019;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;731.5309299708;A
2019;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;528.6159725836;A
2019;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1789.538620777;A
2019;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;258.66719998322;A
2019;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2576.9087056503;A
2019;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;29914.670264889002;A
2019;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;10656.06891146252;A
2019;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;6351.087758037;A
2019;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1339.4010103201701;A
2019;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;5074.85903707809;A
2019;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;388.64540000000005;A
2019;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3310.68237782402;A
2019;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2793.9257701672;A
2020;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;46660.09865098309;A
2020;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3736.0696528042404;A
2020;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1665.43544260878;A
2020;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;559.6857674701;A
2020;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;293.9311233119;A
2020;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;783.5682082503;A
2020;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;433.44911116316;A
2020;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3553.4417055746003;A
2020;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;39370.58729260425;A
2020;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;11072.233594868001;A
2020;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1643.3338176319;A
2020;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1479.22143608025;A
2020;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;8385.827982812001;A
2020;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;2011.3147152704;A
2020;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;13604.2918869568;A
2020;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1174.3638589849;A
2021;6949;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;56804.02129548683;A
2021;7058;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;18272.75036382116;A
2021;7605;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;14786.9998828404;A
2021;838683;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1599.2260385655;A
2021;838684;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;419.6413056264;A
2021;838685;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;898.3783537122999;A
2021;7627;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;568.50478307656;A
2021;7663;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;3371.8714832715;A
2021;7716;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;35159.39944839417;A
2021;7859;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;10040.35429456708;A
2021;7958;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1305.745129886;A
2021;7888;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;559.89593601738;A
2021;8031;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;14175.3352352432;A
2021;8094;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;174.1164287256;A
2021;8165;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;6989.364042803561;A
2021;8255;24142;3143;38435;Gasto total en bienes de TIC durante el año anterior;1914.58838115135;A
2014;6949;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;39982.73248559175;A
2014;7058;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;2763.89052219906;A
2014;7605;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;840.9336327373401;A
2014;838683;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;745.4758784264001;A
2014;838684;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;318.46468082842;A
2014;838685;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;601.02036841919;A
2014;7627;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;257.99596178771;A
2014;7663;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;23362.75794662779;A
2014;7716;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;13856.0840167649;A
2014;7859;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;2843.2156537333203;A
2014;7958;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;1183.17294765486;A
2014;7888;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;266.58435055723004;A
2014;8031;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;3410.35731945924;A
2014;8094;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;9.907;A
2014;8165;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;5983.45507135646;A
2014;8255;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;159.39167400379;A
2015;6949;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;14795.66053579716;A
2015;7058;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;3080.69197507464;A
2015;7605;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;857.7043175346;A
2015;838683;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;1111.582090984;A
2015;838684;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;309.91409683124;A
2015;838685;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;459.23210607555;A
2015;7627;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;342.25936364925;A
2015;7663;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;592.5098124577;A
2015;7716;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;11122.45874826482;A
2015;7859;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;5120.68802187465;A
2015;7958;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;1132.2076667313202;A
2015;7888;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;560.4041999895201;A
2015;8031;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;2153.9598264730002;A
2015;8094;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;42.183;A
2015;8165;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;643.38749980996;A
2015;8255;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;1469.62853338637;A
2016;6949;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;24863.52650837911;A
2016;7058;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;4339.437178378051;A
2016;7605;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;1009.41686756066;A
2016;838683;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;821.93550521883;A
2016;838684;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;274.79290911558;A
2016;838685;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;1689.33813819024;A
2016;7627;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;543.95375829274;A
2016;7663;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;1076.07687568916;A
2016;7716;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;19448.012454311902;A
2016;7859;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;4283.46235801434;A
2016;7958;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;783.88846793658;A
2016;7888;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;685.59155476554;A
2016;8031;24097;3143;38435;Gasto total en bienes de TIC durante el año anterior;9360.00773693599;A
