MACROECO;TIME_PERIOD;OBS_STATUS;REF_AREA;INDICATOR;OBS_VALUE;FREQ;CNAE_09_CRA_NEW
93043;2003;A;ES61;NR;767007.0;A;_Z
93043;2004;A;ES61;NR;803396.0;A;_Z
93043;2005;A;ES61;NR;839875.0;A;_Z
93043;2006;A;ES61;NR;884493.0;A;_Z
93043;2007;A;ES61;NR;909337.0;A;_Z
93043;2008;A;ES61;NR;942963.0;A;_Z
93043;2009;A;ES61;NR;900490.0;A;_Z
93043;2010;A;ES61;NR;862791.0;A;_Z
93043;2011;A;ES61;NR;867819.0;A;_Z
93043;2012;A;ES61;NR;841342.0;A;_Z
93043;2013;A;ES61;NR;824823.0;A;_Z
93043;2014;A;ES61;NR;834094.0;A;_Z
93043;2015;A;ES61;NR;889124.0;A;_Z
93043;2016;A;ES61;NR;894622.0;A;_Z
93043;2017;A;ES61;NR;926583.0;A;_Z
93043;2018;A;ES61;NR;928139.0;A;_Z
93043;2019;P;ES61;NR;968287.0;A;_Z
93043;2020;AV;ES61;NR;803707.0;A;_Z
93043;2021;1E;ES61;NR;901562.0;A;_Z
93045;1996;A;ES61;NR;25698.0;A;_Z
93045;1997;A;ES61;NR;26609.0;A;_Z
93045;1998;A;ES61;NR;27979.0;A;_Z
93045;1999;A;ES61;NR;29478.0;A;_Z
93045;2000;A;ES61;NR;31081.0;A;_Z
93045;2001;A;ES61;NR;33256.0;A;_Z
93045;2002;A;ES61;NR;34430.0;A;_Z
93045;2003;A;ES61;NR;34922.0;A;_Z
93045;2004;A;ES61;NR;36288.0;A;_Z
93045;2005;A;ES61;NR;38797.0;A;_Z
93045;2006;A;ES61;NR;38502.0;A;_Z
93045;2007;A;ES61;NR;39434.0;A;_Z
93045;2008;A;ES61;NR;40018.0;A;_Z
93045;2009;A;ES61;NR;41857.0;A;_Z
93045;2010;A;ES61;NR;38648.0;A;_Z
93045;2011;A;ES61;NR;37276.0;A;_Z
93045;2012;A;ES61;NR;36558.0;A;_Z
93045;2013;A;ES61;NR;33501.0;A;_Z
93045;2014;A;ES61;NR;34670.0;A;_Z
93045;2015;A;ES61;NR;36414.0;A;_Z
93045;2016;A;ES61;NR;39084.0;A;_Z
93045;2017;A;ES61;NR;43569.0;A;_Z
93045;2018;A;ES61;NR;47242.0;A;_Z
93045;2019;P;ES61;NR;51100.0;A;_Z
93045;2020;AV;ES61;NR;50379.0;A;_Z
93045;2021;1E;ES61;NR;55895.0;A;_Z
93046;1996;A;ES61;NR;46104.0;A;_Z
93046;1997;A;ES61;NR;45052.0;A;_Z
93046;1998;A;ES61;NR;43414.0;A;_Z
93046;1999;A;ES61;NR;42831.0;A;_Z
93046;2000;A;ES61;NR;41729.0;A;_Z
93046;2001;A;ES61;NR;42895.0;A;_Z
93046;2002;A;ES61;NR;45952.0;A;_Z
93046;2003;A;ES61;NR;47690.0;A;_Z
93046;2004;A;ES61;NR;48333.0;A;_Z
93046;2005;A;ES61;NR;48563.0;A;_Z
93046;2006;A;ES61;NR;51448.0;A;_Z
93046;2007;A;ES61;NR;53743.0;A;_Z
93046;2008;A;ES61;NR;50863.0;A;_Z
93046;2009;A;ES61;NR;49726.0;A;_Z
93046;2010;A;ES61;NR;51393.0;A;_Z
93046;2011;A;ES61;NR;50414.0;A;_Z
93046;2012;A;ES61;NR;49292.0;A;_Z
93046;2013;A;ES61;NR;45654.0;A;_Z
93046;2014;A;ES61;NR;45587.0;A;_Z
93046;2015;A;ES61;NR;46188.0;A;_Z
93046;2016;A;ES61;NR;45873.0;A;_Z
93046;2017;A;ES61;NR;45797.0;A;_Z
93046;2018;A;ES61;NR;45381.0;A;_Z
93046;2019;P;ES61;NR;45335.0;A;_Z
93046;2020;AV;ES61;NR;44908.0;A;_Z
93046;2021;1E;ES61;NR;45890.0;A;_Z
93047;1996;A;ES61;NR;8433.0;A;_Z
93047;1997;A;ES61;NR;9156.0;A;_Z
93047;1998;A;ES61;NR;10806.0;A;_Z
93047;1999;A;ES61;NR;12002.0;A;_Z
93047;2000;A;ES61;NR;13407.0;A;_Z
93047;2001;A;ES61;NR;12807.0;A;_Z
93047;2002;A;ES61;NR;14605.0;A;_Z
93047;2003;A;ES61;NR;16268.0;A;_Z
93047;2004;A;ES61;NR;18127.0;A;_Z
93047;2005;A;ES61;NR;21192.0;A;_Z
93047;2006;A;ES61;NR;24831.0;A;_Z
93047;2007;A;ES61;NR;25445.0;A;_Z
93047;2008;A;ES61;NR;25331.0;A;_Z
93047;2009;A;ES61;NR;22096.0;A;_Z
93047;2010;A;ES61;NR;20875.0;A;_Z
93047;2011;A;ES61;NR;20638.0;A;_Z
93047;2012;A;ES61;NR;20002.0;A;_Z
93047;2013;A;ES61;NR;21032.0;A;_Z
93047;2014;A;ES61;NR;22137.0;A;_Z
93047;2015;A;ES61;NR;24341.0;A;_Z
93047;2016;A;ES61;NR;25730.0;A;_Z
93047;2017;A;ES61;NR;28385.0;A;_Z
93047;2018;A;ES61;NR;30921.0;A;_Z
93047;2019;P;ES61;NR;32962.0;A;_Z
93047;2020;AV;ES61;NR;31428.0;A;_Z
93047;2021;1E;ES61;NR;32375.0;A;_Z
93048;1996;A;ES61;NR;133577.0;A;_Z
93048;1997;A;ES61;NR;146895.0;A;_Z
93048;1998;A;ES61;NR;161221.0;A;_Z
93048;1999;A;ES61;NR;160473.0;A;_Z
93048;2000;A;ES61;NR;166204.0;A;_Z
93048;2001;A;ES61;NR;181083.0;A;_Z
93048;2002;A;ES61;NR;194239.0;A;_Z
93048;2003;A;ES61;NR;209882.0;A;_Z
93048;2004;A;ES61;NR;226398.0;A;_Z
93048;2005;A;ES61;NR;247948.0;A;_Z
93048;2006;A;ES61;NR;278060.0;A;_Z
93048;2007;A;ES61;NR;295989.0;A;_Z
93048;2008;A;ES61;NR;300055.0;A;_Z
93048;2009;A;ES61;NR;292583.0;A;_Z
93048;2010;A;ES61;NR;285387.0;A;_Z
93048;2011;A;ES61;NR;276466.0;A;_Z
93048;2012;A;ES61;NR;269907.0;A;_Z
93048;2013;A;ES61;NR;276046.0;A;_Z
93048;2014;A;ES61;NR;287051.0;A;_Z
93048;2015;A;ES61;NR;300443.0;A;_Z
93048;2016;A;ES61;NR;307230.0;A;_Z
93048;2017;A;ES61;NR;321767.0;A;_Z
93048;2018;A;ES61;NR;338268.0;A;_Z
93048;2019;P;ES61;NR;360888.0;A;_Z
93048;2020;AV;ES61;NR;325771.0;A;_Z
93048;2021;1E;ES61;NR;338723.0;A;_Z
93049;1996;A;ES61;NR;443319.0;A;_Z
93049;1997;A;ES61;NR;453367.0;A;_Z
93049;1998;A;ES61;NR;462680.0;A;_Z
93049;1999;A;ES61;NR;476528.0;A;_Z
93049;2000;A;ES61;NR;521397.0;A;_Z
93049;2001;A;ES61;NR;537525.0;A;_Z
93049;2002;A;ES61;NR;556691.0;A;_Z
93049;2003;A;ES61;NR;583370.0;A;_Z
93049;2004;A;ES61;NR;597409.0;A;_Z
93049;2005;A;ES61;NR;619004.0;A;_Z
93049;2006;A;ES61;NR;652804.0;A;_Z
93049;2007;A;ES61;NR;671969.0;A;_Z
93049;2008;A;ES61;NR;678302.0;A;_Z
93049;2009;A;ES61;NR;704368.0;A;_Z
93049;2010;A;ES61;NR;717493.0;A;_Z
93049;2011;A;ES61;NR;709344.0;A;_Z
93049;2012;A;ES61;NR;698465.0;A;_Z
93049;2013;A;ES61;NR;678569.0;A;_Z
93049;2014;A;ES61;NR;685860.0;A;_Z
93049;2015;A;ES61;NR;714839.0;A;_Z
93049;2016;A;ES61;NR;715311.0;A;_Z
93049;2017;A;ES61;NR;730272.0;A;_Z
93049;2018;A;ES61;NR;752884.0;A;_Z
93049;2019;P;ES61;NR;761247.0;A;_Z
93049;2020;AV;ES61;NR;733255.0;A;_Z
93049;2021;1E;ES61;NR;800855.0;A;_Z
93050;1996;A;ES61;NR;256003.0;A;_Z
93050;1997;A;ES61;NR;257113.0;A;_Z
93050;1998;A;ES61;NR;266807.0;A;_Z
93050;1999;A;ES61;NR;273653.0;A;_Z
93050;2000;A;ES61;NR;292188.0;A;_Z
93050;2001;A;ES61;NR;301853.0;A;_Z
93050;2002;A;ES61;NR;308205.0;A;_Z
93050;2003;A;ES61;NR;314598.0;A;_Z
93050;2004;A;ES61;NR;324109.0;A;_Z
93050;2005;A;ES61;NR;329458.0;A;_Z
93050;2006;A;ES61;NR;344720.0;A;_Z
93050;2007;A;ES61;NR;360134.0;A;_Z
93050;2008;A;ES61;NR;351347.0;A;_Z
93050;2009;A;ES61;NR;337838.0;A;_Z
93050;2010;A;ES61;NR;340926.0;A;_Z
93050;2011;A;ES61;NR;323249.0;A;_Z
93050;2012;A;ES61;NR;307517.0;A;_Z
93050;2013;A;ES61;NR;311140.0;A;_Z
93050;2014;A;ES61;NR;322223.0;A;_Z
93050;2015;A;ES61;NR;327039.0;A;_Z
93050;2016;A;ES61;NR;317962.0;A;_Z
93050;2017;A;ES61;NR;331289.0;A;_Z
93050;2018;A;ES61;NR;328828.0;A;_Z
93050;2019;P;ES61;NR;324481.0;A;_Z
93050;2020;AV;ES61;NR;267633.0;A;_Z
93050;2021;1E;ES61;NR;278230.0;A;_Z
93051;1996;A;ES61;NR;2165568.0;A;_Z
93051;1997;A;ES61;NR;2243971.0;A;_Z
93051;1998;A;ES61;NR;2344407.0;A;_Z
93051;1999;A;ES61;NR;2458537.0;A;_Z
93051;2000;A;ES61;NR;2620300.0;A;_Z
93051;2001;A;ES61;NR;2724783.0;A;_Z
93051;2002;A;ES61;NR;2792494.0;A;_Z
93051;2003;A;ES61;NR;2898392.0;A;_Z
93051;2004;A;ES61;NR;3005661.0;A;_Z
93051;2005;A;ES61;NR;3134696.0;A;_Z
93051;2006;A;ES61;NR;3289083.0;A;_Z
93051;2007;A;ES61;NR;3380028.0;A;_Z
93051;2008;A;ES61;NR;3321527.0;A;_Z
93051;2009;A;ES61;NR;3108540.0;A;_Z
93051;2010;A;ES61;NR;3038957.0;A;_Z
93051;2011;A;ES61;NR;2953497.0;A;_Z
93051;2012;A;ES61;NR;2809637.0;A;_Z
93051;2013;A;ES61;NR;2732720.0;A;_Z
93051;2014;A;ES61;NR;2803713.0;A;_Z
93051;2015;A;ES61;NR;2930693.0;A;_Z
93051;2016;A;ES61;NR;2994562.0;A;_Z
93051;2017;A;ES61;NR;3105452.0;A;_Z
93051;2018;A;ES61;NR;3169481.0;A;_Z
93051;2019;P;ES61;NR;3267036.0;A;_Z
93051;2020;AV;ES61;NR;2954744.0;A;_Z
93051;2021;1E;ES61;NR;3181374.0;A;_Z
93026;1996;A;ES61;NR;139449.0;A;_Z
93026;1997;A;ES61;NR;163475.0;A;_Z
93026;1998;A;ES61;NR;173422.0;A;_Z
93026;1999;A;ES61;NR;167517.0;A;_Z
93026;2000;A;ES61;NR;175834.0;A;_Z
93026;2001;A;ES61;NR;193234.0;A;_Z
93026;2002;A;ES61;NR;189328.0;A;_Z
93026;2003;A;ES61;NR;190782.0;A;_Z
93026;2004;A;ES61;NR;178417.0;A;_Z
93026;2005;A;ES61;NR;188917.0;A;_Z
93026;2006;A;ES61;NR;179757.0;A;_Z
93026;2007;A;ES61;NR;178278.0;A;_Z
93026;2008;A;ES61;NR;166071.0;A;_Z
93026;2009;A;ES61;NR;164393.0;A;_Z
93026;2010;A;ES61;NR;180077.0;A;_Z
93026;2011;A;ES61;NR;172175.0;A;_Z
93026;2012;A;ES61;NR;166878.0;A;_Z
93026;2013;A;ES61;NR;161104.0;A;_Z
93026;2014;A;ES61;NR;183824.0;A;_Z
93026;2015;A;ES61;NR;178280.0;A;_Z
93026;2016;A;ES61;NR;203678.0;A;_Z
93026;2017;A;ES61;NR;213078.0;A;_Z
93026;2018;A;ES61;NR;206704.0;A;_Z
93026;2019;P;ES61;NR;207399.0;A;_Z
93026;2020;AV;ES61;NR;211291.0;A;_Z
93026;2021;1E;ES61;NR;219044.0;A;_Z
93027;1996;A;ES61;NR;216662.0;A;_Z
93027;1997;A;ES61;NR;228492.0;A;_Z
93027;1998;A;ES61;NR;238632.0;A;_Z
93027;1999;A;ES61;NR;242330.0;A;_Z
93027;2000;A;ES61;NR;252830.0;A;_Z
93027;2001;A;ES61;NR;253039.0;A;_Z
93027;2002;A;ES61;NR;251752.0;A;_Z
93027;2003;A;ES61;NR;258539.0;A;_Z
93027;2004;A;ES61;NR;264262.0;A;_Z
93027;2005;A;ES61;NR;266225.0;A;_Z
93027;2006;A;ES61;NR;262560.0;A;_Z
93027;2007;A;ES61;NR;261521.0;A;_Z
93027;2008;A;ES61;NR;258931.0;A;_Z
93027;2009;A;ES61;NR;228664.0;A;_Z
93027;2010;A;ES61;NR;219380.0;A;_Z
93027;2011;A;ES61;NR;212372.0;A;_Z
93027;2012;A;ES61;NR;196202.0;A;_Z
93027;2013;A;ES61;NR;182172.0;A;_Z
93027;2014;A;ES61;NR;180852.0;A;_Z
93027;2015;A;ES61;NR;185048.0;A;_Z
93027;2016;A;ES61;NR;201402.0;A;_Z
93027;2017;A;ES61;NR;213212.0;A;_Z
93027;2018;A;ES61;NR;223507.0;A;_Z
93027;2019;P;ES61;NR;229027.0;A;_Z
93027;2020;AV;ES61;NR;220584.0;A;_Z
93027;2021;1E;ES61;NR;220557.0;A;_Z
93028;1996;A;ES61;NR;191534.0;A;_Z
93028;1997;A;ES61;NR;202683.0;A;_Z
93028;1998;A;ES61;NR;210141.0;A;_Z
93028;1999;A;ES61;NR;213294.0;A;_Z
93028;2000;A;ES61;NR;223378.0;A;_Z
93028;2001;A;ES61;NR;224070.0;A;_Z
93028;2002;A;ES61;NR;221688.0;A;_Z
93028;2003;A;ES61;NR;226797.0;A;_Z
93028;2004;A;ES61;NR;230434.0;A;_Z
93028;2005;A;ES61;NR;229802.0;A;_Z
93028;2006;A;ES61;NR;226156.0;A;_Z
93028;2007;A;ES61;NR;224956.0;A;_Z
93028;2008;A;ES61;NR;222049.0;A;_Z
93028;2009;A;ES61;NR;193181.0;A;_Z
93028;2010;A;ES61;NR;183633.0;A;_Z
93028;2011;A;ES61;NR;174736.0;A;_Z
93028;2012;A;ES61;NR;158420.0;A;_Z
93028;2013;A;ES61;NR;149140.0;A;_Z
93028;2014;A;ES61;NR;147480.0;A;_Z
93028;2015;A;ES61;NR;150793.0;A;_Z
93028;2016;A;ES61;NR;164237.0;A;_Z
93028;2017;A;ES61;NR;174246.0;A;_Z
93028;2018;A;ES61;NR;183451.0;A;_Z
93028;2019;P;ES61;NR;188044.0;A;_Z
93028;2020;AV;ES61;NR;178134.0;A;_Z
93028;2021;1E;ES61;NR;175416.0;A;_Z
93029;1996;A;ES61;NR;150594.0;A;_Z
93029;1997;A;ES61;NR;159108.0;A;_Z
93029;1998;A;ES61;NR;188774.0;A;_Z
93029;1999;A;ES61;NR;229654.0;A;_Z
93029;2000;A;ES61;NR;273810.0;A;_Z
93029;2001;A;ES61;NR;297790.0;A;_Z
93029;2002;A;ES61;NR;308516.0;A;_Z
93029;2003;A;ES61;NR;333068.0;A;_Z
93029;2004;A;ES61;NR;368001.0;A;_Z
93029;2005;A;ES61;NR;395947.0;A;_Z
93029;2006;A;ES61;NR;434258.0;A;_Z
93029;2007;A;ES61;NR;447578.0;A;_Z
93029;2008;A;ES61;NR;376134.0;A;_Z
93029;2009;A;ES61;NR;244345.0;A;_Z
93029;2010;A;ES61;NR;208844.0;A;_Z
93029;2011;A;ES61;NR;177415.0;A;_Z
93029;2012;A;ES61;NR;129950.0;A;_Z
93029;2013;A;ES61;NR;111076.0;A;_Z
93029;2014;A;ES61;NR;112906.0;A;_Z
93029;2015;A;ES61;NR;130257.0;A;_Z
93029;2016;A;ES61;NR;140374.0;A;_Z
93029;2017;A;ES61;NR;143910.0;A;_Z
93029;2018;A;ES61;NR;163547.0;A;_Z
93029;2019;P;ES61;NR;178777.0;A;_Z
93029;2020;AV;ES61;NR;160731.0;A;_Z
93029;2021;1E;ES61;NR;178413.0;A;_Z
93031;1996;A;ES61;NR;1234097.0;A;_Z
93031;1997;A;ES61;NR;1273023.0;A;_Z
93031;1998;A;ES61;NR;1315414.0;A;_Z
93031;1999;A;ES61;NR;1376234.0;A;_Z
93031;2000;A;ES61;NR;1484889.0;A;_Z
93031;2001;A;ES61;NR;1540837.0;A;_Z
93031;2002;A;ES61;NR;1600902.0;A;_Z
93031;2003;A;ES61;NR;1671845.0;A;_Z
93031;2004;A;ES61;NR;1726135.0;A;_Z
93031;2005;A;ES61;NR;1808886.0;A;_Z
93031;2006;A;ES61;NR;1934578.0;A;_Z
93031;2007;A;ES61;NR;2001605.0;A;_Z
93031;2008;A;ES61;NR;2030305.0;A;_Z
93031;2009;A;ES61;NR;1991889.0;A;_Z
93031;2010;A;ES61;NR;1981272.0;A;_Z
93031;2011;A;ES61;NR;1958262.0;A;_Z
93031;2012;A;ES61;NR;1876527.0;A;_Z
93031;2013;A;ES61;NR;1828737.0;A;_Z
93031;2014;A;ES61;NR;1867616.0;A;_Z
93031;2015;A;ES61;NR;1973975.0;A;_Z
93031;2016;A;ES61;NR;1973552.0;A;_Z
93031;2017;A;ES61;NR;2051291.0;A;_Z
93031;2018;A;ES61;NR;2093611.0;A;_Z
93031;2019;P;ES61;NR;2159483.0;A;_Z
93031;2020;AV;ES61;NR;1909976.0;A;_Z
93031;2021;1E;ES61;NR;2084017.0;A;_Z
93030;1996;A;ES61;NR;393551.0;A;_Z
93030;1997;A;ES61;NR;408436.0;A;_Z
93030;1998;A;ES61;NR;422488.0;A;_Z
93030;1999;A;ES61;NR;461603.0;A;_Z
93030;2000;A;ES61;NR;503998.0;A;_Z
93030;2001;A;ES61;NR;519645.0;A;_Z
93030;2002;A;ES61;NR;538651.0;A;_Z
93030;2003;A;ES61;NR;561294.0;A;_Z
93030;2004;A;ES61;NR;579644.0;A;_Z
93030;2005;A;ES61;NR;613266.0;A;_Z
93030;2006;A;ES61;NR;658798.0;A;_Z
93030;2007;A;ES61;NR;677089.0;A;_Z
93030;2008;A;ES61;NR;709681.0;A;_Z
93030;2009;A;ES61;NR;671044.0;A;_Z
93030;2010;A;ES61;NR;651928.0;A;_Z
93030;2011;A;ES61;NR;656550.0;A;_Z
93030;2012;A;ES61;NR;616082.0;A;_Z
93030;2013;A;ES61;NR;592307.0;A;_Z
93030;2014;A;ES61;NR;605620.0;A;_Z
93030;2015;A;ES61;NR;659266.0;A;_Z
93030;2016;A;ES61;NR;661801.0;A;_Z
93030;2017;A;ES61;NR;696136.0;A;_Z
93030;2018;A;ES61;NR;702439.0;A;_Z
93030;2019;P;ES61;NR;744128.0;A;_Z
93030;2020;AV;ES61;NR;604786.0;A;_Z
93030;2021;1E;ES61;NR;684109.0;A;_Z
93032;1996;A;ES61;NR;22914.0;A;_Z
93032;1997;A;ES61;NR;23610.0;A;_Z
93032;1998;A;ES61;NR;25104.0;A;_Z
93032;1999;A;ES61;NR;26515.0;A;_Z
93032;2000;A;ES61;NR;28705.0;A;_Z
93032;2001;A;ES61;NR;30261.0;A;_Z
93032;2002;A;ES61;NR;31138.0;A;_Z
93032;2003;A;ES61;NR;31401.0;A;_Z
93032;2004;A;ES61;NR;32329.0;A;_Z
93032;2005;A;ES61;NR;34739.0;A;_Z
93032;2006;A;ES61;NR;34895.0;A;_Z
93032;2007;A;ES61;NR;35657.0;A;_Z
93032;2008;A;ES61;NR;36093.0;A;_Z
93032;2009;A;ES61;NR;38055.0;A;_Z
93032;2010;A;ES61;NR;34694.0;A;_Z
93032;2011;A;ES61;NR;33522.0;A;_Z
93032;2012;A;ES61;NR;31796.0;A;_Z
93032;2013;A;ES61;NR;29089.0;A;_Z
93032;2014;A;ES61;NR;30176.0;A;_Z
93032;2015;A;ES61;NR;32010.0;A;_Z
93032;2016;A;ES61;NR;34753.0;A;_Z
93032;2017;A;ES61;NR;38900.0;A;_Z
93032;2018;A;ES61;NR;42050.0;A;_Z
93032;2019;P;ES61;NR;46516.0;A;_Z
93032;2020;AV;ES61;NR;47274.0;A;_Z
93032;2021;1E;ES61;NR;53042.0;A;_Z
93033;1996;A;ES61;NR;42844.0;A;_Z
93033;1997;A;ES61;NR;41227.0;A;_Z
93033;1998;A;ES61;NR;39873.0;A;_Z
93033;1999;A;ES61;NR;38941.0;A;_Z
93033;2000;A;ES61;NR;38484.0;A;_Z
93033;2001;A;ES61;NR;39841.0;A;_Z
93033;2002;A;ES61;NR;42682.0;A;_Z
93033;2003;A;ES61;NR;43924.0;A;_Z
