MACROECO;TIME_PERIOD;OBS_STATUS;REF_AREA;INDICATOR;OBS_VALUE;FREQ;CNAE_09_CRA_NEW
93023;2003;A;ES61;CLV_I15;91.099145769;A;_Z
93023;2004;A;ES61;CLV_I15;94.3550637;A;_Z
93023;2005;A;ES61;CLV_I15;97.765169106;A;_Z
93023;2006;A;ES61;CLV_I15;101.861239977;A;_Z
93023;2007;A;ES61;CLV_I15;105.518501996;A;_Z
93023;2008;A;ES61;CLV_I15;106.091678663;A;_Z
93023;2009;A;ES61;CLV_I15;102.227331136;A;_Z
93023;2010;A;ES61;CLV_I15;101.076123738;A;_Z
93023;2011;A;ES61;CLV_I15;99.831683126;A;_Z
93023;2012;A;ES61;CLV_I15;96.717682619;A;_Z
93023;2013;A;ES61;CLV_I15;95.190102015;A;_Z
93023;2014;A;ES61;CLV_I15;96.563923945;A;_Z
93023;2015;A;ES61;CLV_I15;100.0;A;_Z
93023;2016;A;ES61;CLV_I15;102.653342385;A;_Z
93023;2017;A;ES61;CLV_I15;105.754220444;A;_Z
93023;2018;A;ES61;CLV_I15;108.206569143;A;_Z
93023;2019;P;ES61;CLV_I15;110.536601534;A;_Z
93023;2020;AV;ES61;CLV_I15;99.204905793;A;_Z
93023;2021;1E;ES61;CLV_I15;104.246218946;A;_Z
93077;1996;A;ES61;CLV_I15;66.765891335;A;_Z
93077;1997;A;ES61;CLV_I15;70.644054941;A;_Z
93077;1998;A;ES61;CLV_I15;74.219118525;A;_Z
93077;1999;A;ES61;CLV_I15;77.674154626;A;_Z
93077;2000;A;ES61;CLV_I15;81.765925555;A;_Z
93077;2001;A;ES61;CLV_I15;85.103068888;A;_Z
93077;2002;A;ES61;CLV_I15;87.661602798;A;_Z
93077;2003;A;ES61;CLV_I15;91.095075716;A;_Z
93077;2004;A;ES61;CLV_I15;94.186533138;A;_Z
93077;2005;A;ES61;CLV_I15;97.386659525;A;_Z
93077;2006;A;ES61;CLV_I15;101.34914563;A;_Z
93077;2007;A;ES61;CLV_I15;105.138071386;A;_Z
93077;2008;A;ES61;CLV_I15;106.105409584;A;_Z
93077;2009;A;ES61;CLV_I15;102.709838046;A;_Z
93077;2010;A;ES61;CLV_I15;101.23713138;A;_Z
93077;2011;A;ES61;CLV_I15;100.388921214;A;_Z
93077;2012;A;ES61;CLV_I15;97.356848504;A;_Z
93077;2013;A;ES61;CLV_I15;96.017835177;A;_Z
93077;2014;A;ES61;CLV_I15;97.046392296;A;_Z
93077;2015;A;ES61;CLV_I15;100.0;A;_Z
93077;2016;A;ES61;CLV_I15;102.348399403;A;_Z
93077;2017;A;ES61;CLV_I15;105.54010874;A;_Z
93077;2018;A;ES61;CLV_I15;107.980374762;A;_Z
93077;2019;P;ES61;CLV_I15;110.41961742;A;_Z
93077;2020;AV;ES61;CLV_I15;99.254275212;A;_Z
93077;2021;1E;ES61;CLV_I15;104.136600156;A;_Z
93065;1996;A;ES61;CLV_I15;68.245171875;A;_Z
93065;1997;A;ES61;CLV_I15;78.020680481;A;_Z
93065;1998;A;ES61;CLV_I15;78.450632324;A;_Z
93065;1999;A;ES61;CLV_I15;76.23926128;A;_Z
93065;2000;A;ES61;CLV_I15;81.542185712;A;_Z
93065;2001;A;ES61;CLV_I15;84.993410439;A;_Z
93065;2002;A;ES61;CLV_I15;80.68597661;A;_Z
93065;2003;A;ES61;CLV_I15;84.182818924;A;_Z
93065;2004;A;ES61;CLV_I15;82.08663783;A;_Z
93065;2005;A;ES61;CLV_I15;76.296396488;A;_Z
93065;2006;A;ES61;CLV_I15;80.534125284;A;_Z
93065;2007;A;ES61;CLV_I15;83.379668872;A;_Z
93065;2008;A;ES61;CLV_I15;83.463286024;A;_Z
93065;2009;A;ES61;CLV_I15;87.170935208;A;_Z
93065;2010;A;ES61;CLV_I15;86.635680478;A;_Z
93065;2011;A;ES61;CLV_I15;90.133604433;A;_Z
93065;2012;A;ES61;CLV_I15;76.327829195;A;_Z
93065;2013;A;ES61;CLV_I15;95.858622347;A;_Z
93065;2014;A;ES61;CLV_I15;92.242127037;A;_Z
93065;2015;A;ES61;CLV_I15;100.0;A;_Z
93065;2016;A;ES61;CLV_I15;104.743940333;A;_Z
93065;2017;A;ES61;CLV_I15;106.933059165;A;_Z
93065;2018;A;ES61;CLV_I15;112.255605066;A;_Z
93065;2019;P;ES61;CLV_I15;104.958568547;A;_Z
93065;2020;AV;ES61;CLV_I15;110.913603657;A;_Z
93065;2021;1E;ES61;CLV_I15;110.059454102;A;_Z
93066;1996;A;ES61;CLV_I15;80.868552401;A;_Z
93066;1997;A;ES61;CLV_I15;87.146828275;A;_Z
93066;1998;A;ES61;CLV_I15;92.674521922;A;_Z
93066;1999;A;ES61;CLV_I15;96.80326537;A;_Z
93066;2000;A;ES61;CLV_I15;101.591761002;A;_Z
93066;2001;A;ES61;CLV_I15;103.345768221;A;_Z
93066;2002;A;ES61;CLV_I15;107.17887943;A;_Z
93066;2003;A;ES61;CLV_I15;109.526641329;A;_Z
93066;2004;A;ES61;CLV_I15;111.166052951;A;_Z
93066;2005;A;ES61;CLV_I15;115.655244515;A;_Z
93066;2006;A;ES61;CLV_I15;115.308902644;A;_Z
93066;2007;A;ES61;CLV_I15;115.290479206;A;_Z
93066;2008;A;ES61;CLV_I15;115.908536701;A;_Z
93066;2009;A;ES61;CLV_I15;103.202545349;A;_Z
93066;2010;A;ES61;CLV_I15;111.225095153;A;_Z
93066;2011;A;ES61;CLV_I15;109.093694077;A;_Z
93066;2012;A;ES61;CLV_I15;103.589452561;A;_Z
93066;2013;A;ES61;CLV_I15;94.700146344;A;_Z
93066;2014;A;ES61;CLV_I15;96.779787548;A;_Z
93066;2015;A;ES61;CLV_I15;100.0;A;_Z
93066;2016;A;ES61;CLV_I15;104.407990671;A;_Z
93066;2017;A;ES61;CLV_I15;107.605449149;A;_Z
93066;2018;A;ES61;CLV_I15;106.116705811;A;_Z
93066;2019;P;ES61;CLV_I15;107.852703736;A;_Z
93066;2020;AV;ES61;CLV_I15;94.216717337;A;_Z
93066;2021;1E;ES61;CLV_I15;97.31981986;A;_Z
93067;1996;A;ES61;CLV_I15;93.366501538;A;_Z
93067;1997;A;ES61;CLV_I15;100.206016652;A;_Z
93067;1998;A;ES61;CLV_I15;107.043430881;A;_Z
93067;1999;A;ES61;CLV_I15;110.388162126;A;_Z
93067;2000;A;ES61;CLV_I15;114.853114382;A;_Z
93067;2001;A;ES61;CLV_I15;116.392105989;A;_Z
93067;2002;A;ES61;CLV_I15;118.889062702;A;_Z
93067;2003;A;ES61;CLV_I15;120.886498425;A;_Z
93067;2004;A;ES61;CLV_I15;122.486075753;A;_Z
93067;2005;A;ES61;CLV_I15;124.518127508;A;_Z
93067;2006;A;ES61;CLV_I15;126.688566951;A;_Z
93067;2007;A;ES61;CLV_I15;125.232511043;A;_Z
93067;2008;A;ES61;CLV_I15;124.157255985;A;_Z
93067;2009;A;ES61;CLV_I15;105.89055628;A;_Z
93067;2010;A;ES61;CLV_I15;113.51541805;A;_Z
93067;2011;A;ES61;CLV_I15;108.071705982;A;_Z
93067;2012;A;ES61;CLV_I15;102.040840686;A;_Z
93067;2013;A;ES61;CLV_I15;90.26557135;A;_Z
93067;2014;A;ES61;CLV_I15;93.581722094;A;_Z
93067;2015;A;ES61;CLV_I15;100.0;A;_Z
93067;2016;A;ES61;CLV_I15;104.165212852;A;_Z
93067;2017;A;ES61;CLV_I15;109.511020365;A;_Z
93067;2018;A;ES61;CLV_I15;108.123104561;A;_Z
93067;2019;P;ES61;CLV_I15;109.057417106;A;_Z
93067;2020;AV;ES61;CLV_I15;95.63709956;A;_Z
93067;2021;1E;ES61;CLV_I15;100.666108015;A;_Z
93068;1996;A;ES61;CLV_I15;102.225669467;A;_Z
93068;1997;A;ES61;CLV_I15;106.481870454;A;_Z
93068;1998;A;ES61;CLV_I15;117.733080876;A;_Z
93068;1999;A;ES61;CLV_I15;133.428658804;A;_Z
93068;2000;A;ES61;CLV_I15;146.174415241;A;_Z
93068;2001;A;ES61;CLV_I15;157.306704145;A;_Z
93068;2002;A;ES61;CLV_I15;165.914107546;A;_Z
93068;2003;A;ES61;CLV_I15;176.241758974;A;_Z
93068;2004;A;ES61;CLV_I15;186.272916381;A;_Z
93068;2005;A;ES61;CLV_I15;195.130506186;A;_Z
93068;2006;A;ES61;CLV_I15;203.954937245;A;_Z
93068;2007;A;ES61;CLV_I15;207.671811951;A;_Z
93068;2008;A;ES61;CLV_I15;202.372960712;A;_Z
93068;2009;A;ES61;CLV_I15;169.741464298;A;_Z
93068;2010;A;ES61;CLV_I15;138.68409558;A;_Z
93068;2011;A;ES61;CLV_I15;118.589214283;A;_Z
93068;2012;A;ES61;CLV_I15;105.672999734;A;_Z
93068;2013;A;ES61;CLV_I15;95.773082552;A;_Z
93068;2014;A;ES61;CLV_I15;94.870005848;A;_Z
93068;2015;A;ES61;CLV_I15;100.0;A;_Z
93068;2016;A;ES61;CLV_I15;101.74755598;A;_Z
93068;2017;A;ES61;CLV_I15;104.005146404;A;_Z
93068;2018;A;ES61;CLV_I15;108.718524519;A;_Z
93068;2019;P;ES61;CLV_I15;116.764961646;A;_Z
93068;2020;AV;ES61;CLV_I15;103.854630445;A;_Z
93068;2021;1E;ES61;CLV_I15;102.192537666;A;_Z
93070;1996;A;ES61;CLV_I15;60.632745713;A;_Z
93070;1997;A;ES61;CLV_I15;63.296528519;A;_Z
93070;1998;A;ES61;CLV_I15;66.288487915;A;_Z
93070;1999;A;ES61;CLV_I15;69.263950125;A;_Z
93070;2000;A;ES61;CLV_I15;72.369236852;A;_Z
93070;2001;A;ES61;CLV_I15;75.238596698;A;_Z
93070;2002;A;ES61;CLV_I15;77.804041775;A;_Z
93070;2003;A;ES61;CLV_I15;80.752395905;A;_Z
93070;2004;A;ES61;CLV_I15;83.933683814;A;_Z
93070;2005;A;ES61;CLV_I15;87.329641318;A;_Z
93070;2006;A;ES61;CLV_I15;91.37837365;A;_Z
93070;2007;A;ES61;CLV_I15;95.787662455;A;_Z
93070;2008;A;ES61;CLV_I15;97.491654246;A;_Z
93070;2009;A;ES61;CLV_I15;97.570050504;A;_Z
93070;2010;A;ES61;CLV_I15;97.586576287;A;_Z
93070;2011;A;ES61;CLV_I15;98.349889332;A;_Z
93070;2012;A;ES61;CLV_I15;97.314929626;A;_Z
93070;2013;A;ES61;CLV_I15;96.253161948;A;_Z
93070;2014;A;ES61;CLV_I15;97.620509287;A;_Z
93070;2015;A;ES61;CLV_I15;100.0;A;_Z
93070;2016;A;ES61;CLV_I15;101.862340094;A;_Z
93070;2017;A;ES61;CLV_I15;105.216085479;A;_Z
93070;2018;A;ES61;CLV_I15;107.801494116;A;_Z
93070;2019;P;ES61;CLV_I15;110.751846518;A;_Z
93070;2020;AV;ES61;CLV_I15;98.701820224;A;_Z
93070;2021;1E;ES61;CLV_I15;104.912249267;A;_Z
93069;1996;A;ES61;CLV_I15;68.090339832;A;_Z
93069;1997;A;ES61;CLV_I15;71.273362863;A;_Z
93069;1998;A;ES61;CLV_I15;74.74940019;A;_Z
93069;1999;A;ES61;CLV_I15;78.854773625;A;_Z
93069;2000;A;ES61;CLV_I15;82.071335735;A;_Z
93069;2001;A;ES61;CLV_I15;84.309223953;A;_Z
93069;2002;A;ES61;CLV_I15;86.95084876;A;_Z
93069;2003;A;ES61;CLV_I15;89.784867207;A;_Z
93069;2004;A;ES61;CLV_I15;92.913339791;A;_Z
93069;2005;A;ES61;CLV_I15;95.529749748;A;_Z
93069;2006;A;ES61;CLV_I15;97.855033922;A;_Z
93069;2007;A;ES61;CLV_I15;100.645869014;A;_Z
93069;2008;A;ES61;CLV_I15;99.112821618;A;_Z
93069;2009;A;ES61;CLV_I15;96.760597779;A;_Z
93069;2010;A;ES61;CLV_I15;95.532642795;A;_Z
93069;2011;A;ES61;CLV_I15;95.877421418;A;_Z
93069;2012;A;ES61;CLV_I15;94.544091208;A;_Z
93069;2013;A;ES61;CLV_I15;92.816465137;A;_Z
93069;2014;A;ES61;CLV_I15;95.236886596;A;_Z
93069;2015;A;ES61;CLV_I15;100.0;A;_Z
93069;2016;A;ES61;CLV_I15;102.953882577;A;_Z
93069;2017;A;ES61;CLV_I15;107.570677288;A;_Z
93069;2018;A;ES61;CLV_I15;110.337326936;A;_Z
93069;2019;P;ES61;CLV_I15;113.917578124;A;_Z
93069;2020;AV;ES61;CLV_I15;86.071130458;A;_Z
93069;2021;1E;ES61;CLV_I15;98.376071581;A;_Z
93071;1996;A;ES61;CLV_I15;48.075071595;A;_Z
93071;1997;A;ES61;CLV_I15;51.436567033;A;_Z
93071;1998;A;ES61;CLV_I15;53.096902565;A;_Z
93071;1999;A;ES61;CLV_I15;55.055222345;A;_Z
93071;2000;A;ES61;CLV_I15;55.497836793;A;_Z
