MACROECO;TIME_PERIOD;OBS_STATUS;REF_AREA;INDICATOR;OBS_VALUE;FREQ;CNAE_09_CRA_NEW
93020;2005;A;ES61;TAS_INTER_PREC_CORR;6.586346662;A;_Z
93020;2006;A;ES61;TAS_INTER_PREC_CORR;8.161527651;A;_Z
93020;2007;A;ES61;TAS_INTER_PREC_CORR;10.104858444;A;_Z
93020;2008;A;ES61;TAS_INTER_PREC_CORR;14.084329611;A;_Z
93020;2009;A;ES61;TAS_INTER_PREC_CORR;4.921057631;A;_Z
93020;2010;A;ES61;TAS_INTER_PREC_CORR;-0.413668568;A;_Z
93020;2011;A;ES61;TAS_INTER_PREC_CORR;-2.302424166;A;_Z
93020;2012;A;ES61;TAS_INTER_PREC_CORR;-7.705608888;A;_Z
93020;2013;A;ES61;TAS_INTER_PREC_CORR;-1.293528085;A;_Z
93020;2014;A;ES61;TAS_INTER_PREC_CORR;-0.297771;A;_Z
93020;2015;A;ES61;TAS_INTER_PREC_CORR;3.418312439;A;_Z
93020;2016;A;ES61;TAS_INTER_PREC_CORR;3.520949438;A;_Z
93020;2017;A;ES61;TAS_INTER_PREC_CORR;2.630702135;A;_Z
93020;2018;A;ES61;TAS_INTER_PREC_CORR;3.524912982;A;_Z
93020;2019;P;ES61;TAS_INTER_PREC_CORR;5.472443432;A;_Z
93020;2020;AV;ES61;TAS_INTER_PREC_CORR;;A;_Z
93020;2021;1E;ES61;TAS_INTER_PREC_CORR;;A;_Z
93012;1996;A;ES61;TAS_INTER_PREC_CORR;6.278733141;A;_Z
93012;1997;A;ES61;TAS_INTER_PREC_CORR;7.991483996;A;_Z
93012;1998;A;ES61;TAS_INTER_PREC_CORR;8.437440104;A;_Z
93012;1999;A;ES61;TAS_INTER_PREC_CORR;7.167676881;A;_Z
93012;2000;A;ES61;TAS_INTER_PREC_CORR;12.051487636;A;_Z
93012;2001;A;ES61;TAS_INTER_PREC_CORR;6.382068842;A;_Z
93012;2002;A;ES61;TAS_INTER_PREC_CORR;7.928445923;A;_Z
93012;2003;A;ES61;TAS_INTER_PREC_CORR;10.674121934;A;_Z
93012;2004;A;ES61;TAS_INTER_PREC_CORR;9.525702607;A;_Z
93012;2005;A;ES61;TAS_INTER_PREC_CORR;10.383919573;A;_Z
93012;2006;A;ES61;TAS_INTER_PREC_CORR;9.596210249;A;_Z
93012;2007;A;ES61;TAS_INTER_PREC_CORR;10.283737713;A;_Z
93012;2008;A;ES61;TAS_INTER_PREC_CORR;4.67368483;A;_Z
93012;2009;A;ES61;TAS_INTER_PREC_CORR;5.645074518;A;_Z
93012;2010;A;ES61;TAS_INTER_PREC_CORR;2.230265141;A;_Z
93012;2011;A;ES61;TAS_INTER_PREC_CORR;2.103952076;A;_Z
93012;2012;A;ES61;TAS_INTER_PREC_CORR;-3.319071887;A;_Z
93012;2013;A;ES61;TAS_INTER_PREC_CORR;-1.504475974;A;_Z
93012;2014;A;ES61;TAS_INTER_PREC_CORR;0.06030962;A;_Z
93012;2015;A;ES61;TAS_INTER_PREC_CORR;3.82010128;A;_Z
93012;2016;A;ES61;TAS_INTER_PREC_CORR;-0.400025296;A;_Z
93012;2017;A;ES61;TAS_INTER_PREC_CORR;1.685230132;A;_Z
93012;2018;A;ES61;TAS_INTER_PREC_CORR;3.496706823;A;_Z
93012;2019;P;ES61;TAS_INTER_PREC_CORR;3.096250651;A;_Z
93012;2020;AV;ES61;TAS_INTER_PREC_CORR;;A;_Z
93012;2021;1E;ES61;TAS_INTER_PREC_CORR;;A;_Z
93016;1996;A;ES61;TAS_INTER_PREC_CORR;1.614299297;A;_Z
93016;1997;A;ES61;TAS_INTER_PREC_CORR;5.173413677;A;_Z
93016;1998;A;ES61;TAS_INTER_PREC_CORR;10.684925502;A;_Z
93016;1999;A;ES61;TAS_INTER_PREC_CORR;13.124605329;A;_Z
93016;2000;A;ES61;TAS_INTER_PREC_CORR;14.595073643;A;_Z
93016;2001;A;ES61;TAS_INTER_PREC_CORR;11.464520133;A;_Z
93016;2002;A;ES61;TAS_INTER_PREC_CORR;9.54402358;A;_Z
93016;2003;A;ES61;TAS_INTER_PREC_CORR;11.399867056;A;_Z
93016;2004;A;ES61;TAS_INTER_PREC_CORR;10.993467255;A;_Z
93016;2005;A;ES61;TAS_INTER_PREC_CORR;13.652485473;A;_Z
93016;2006;A;ES61;TAS_INTER_PREC_CORR;9.775744905;A;_Z
93016;2007;A;ES61;TAS_INTER_PREC_CORR;4.793857658;A;_Z
93016;2008;A;ES61;TAS_INTER_PREC_CORR;-5.761338923;A;_Z
93016;2009;A;ES61;TAS_INTER_PREC_CORR;-20.402567009;A;_Z
93016;2010;A;ES61;TAS_INTER_PREC_CORR;-6.310343211;A;_Z
93016;2011;A;ES61;TAS_INTER_PREC_CORR;-10.716951049;A;_Z
93016;2012;A;ES61;TAS_INTER_PREC_CORR;-14.305605433;A;_Z
93016;2013;A;ES61;TAS_INTER_PREC_CORR;-8.234917569;A;_Z
93016;2014;A;ES61;TAS_INTER_PREC_CORR;1.856944562;A;_Z
93016;2015;A;ES61;TAS_INTER_PREC_CORR;10.07351064;A;_Z
93016;2016;A;ES61;TAS_INTER_PREC_CORR;-0.726785514;A;_Z
93016;2017;A;ES61;TAS_INTER_PREC_CORR;7.669704039;A;_Z
93016;2018;A;ES61;TAS_INTER_PREC_CORR;12.206319046;A;_Z
93016;2019;P;ES61;TAS_INTER_PREC_CORR;7.82616882;A;_Z
93016;2020;AV;ES61;TAS_INTER_PREC_CORR;-10.340212461;A;_Z
93016;2021;1E;ES61;TAS_INTER_PREC_CORR;7.035148071;A;_Z
93013;1996;A;ES61;TAS_INTER_PREC_CORR;5.005656885;A;_Z
93013;1997;A;ES61;TAS_INTER_PREC_CORR;6.095182697;A;_Z
93013;1998;A;ES61;TAS_INTER_PREC_CORR;8.167484777;A;_Z
93013;1999;A;ES61;TAS_INTER_PREC_CORR;9.890802817;A;_Z
93013;2000;A;ES61;TAS_INTER_PREC_CORR;9.811348803;A;_Z
93013;2001;A;ES61;TAS_INTER_PREC_CORR;8.435560654;A;_Z
93013;2002;A;ES61;TAS_INTER_PREC_CORR;7.774912899;A;_Z
93013;2003;A;ES61;TAS_INTER_PREC_CORR;8.578978022;A;_Z
93013;2004;A;ES61;TAS_INTER_PREC_CORR;8.789745401;A;_Z
93013;2005;A;ES61;TAS_INTER_PREC_CORR;9.182162953;A;_Z
93013;2006;A;ES61;TAS_INTER_PREC_CORR;8.484161371;A;_Z
93013;2007;A;ES61;TAS_INTER_PREC_CORR;7.269404485;A;_Z
93013;2008;A;ES61;TAS_INTER_PREC_CORR;2.358279252;A;_Z
93013;2009;A;ES61;TAS_INTER_PREC_CORR;-6.17038163;A;_Z
93013;2010;A;ES61;TAS_INTER_PREC_CORR;0.318832285;A;_Z
93013;2011;A;ES61;TAS_INTER_PREC_CORR;-2.264987007;A;_Z
93013;2012;A;ES61;TAS_INTER_PREC_CORR;-4.816042689;A;_Z
93013;2013;A;ES61;TAS_INTER_PREC_CORR;-2.938423165;A;_Z
93013;2014;A;ES61;TAS_INTER_PREC_CORR;1.362418168;A;_Z
93013;2015;A;ES61;TAS_INTER_PREC_CORR;3.347706572;A;_Z
93013;2016;A;ES61;TAS_INTER_PREC_CORR;2.092009063;A;_Z
93013;2017;A;ES61;TAS_INTER_PREC_CORR;4.864785867;A;_Z
93013;2018;A;ES61;TAS_INTER_PREC_CORR;4.360877827;A;_Z
93013;2019;P;ES61;TAS_INTER_PREC_CORR;2.119104813;A;_Z
93013;2020;AV;ES61;TAS_INTER_PREC_CORR;-7.767243248;A;_Z
93013;2021;1E;ES61;TAS_INTER_PREC_CORR;8.483362795;A;_Z
93015;1996;A;ES61;TAS_INTER_PREC_CORR;12.053364883;A;_Z
93015;1997;A;ES61;TAS_INTER_PREC_CORR;15.063640369;A;_Z
93015;1998;A;ES61;TAS_INTER_PREC_CORR;3.523251006;A;_Z
93015;1999;A;ES61;TAS_INTER_PREC_CORR;7.799848247;A;_Z
93015;2000;A;ES61;TAS_INTER_PREC_CORR;11.355207615;A;_Z
93015;2001;A;ES61;TAS_INTER_PREC_CORR;6.826247009;A;_Z
93015;2002;A;ES61;TAS_INTER_PREC_CORR;4.731901639;A;_Z
93015;2003;A;ES61;TAS_INTER_PREC_CORR;7.541739787;A;_Z
93015;2004;A;ES61;TAS_INTER_PREC_CORR;11.059221782;A;_Z
93015;2005;A;ES61;TAS_INTER_PREC_CORR;9.043793552;A;_Z
93015;2006;A;ES61;TAS_INTER_PREC_CORR;10.072506444;A;_Z
93015;2007;A;ES61;TAS_INTER_PREC_CORR;5.931964949;A;_Z
93015;2008;A;ES61;TAS_INTER_PREC_CORR;4.487296269;A;_Z
93015;2009;A;ES61;TAS_INTER_PREC_CORR;-10.796670185;A;_Z
93015;2010;A;ES61;TAS_INTER_PREC_CORR;10.516523878;A;_Z
93015;2011;A;ES61;TAS_INTER_PREC_CORR;11.258242667;A;_Z
93015;2012;A;ES61;TAS_INTER_PREC_CORR;3.845890019;A;_Z
93015;2013;A;ES61;TAS_INTER_PREC_CORR;0.650623971;A;_Z
93015;2014;A;ES61;TAS_INTER_PREC_CORR;1.890116886;A;_Z
93015;2015;A;ES61;TAS_INTER_PREC_CORR;0.426693505;A;_Z
93015;2016;A;ES61;TAS_INTER_PREC_CORR;5.861725224;A;_Z
93015;2017;A;ES61;TAS_INTER_PREC_CORR;9.792086887;A;_Z
93015;2018;A;ES61;TAS_INTER_PREC_CORR;3.986098788;A;_Z
93015;2019;P;ES61;TAS_INTER_PREC_CORR;1.473038868;A;_Z
93015;2020;AV;ES61;TAS_INTER_PREC_CORR;-23.899603547;A;_Z
93015;2021;1E;ES61;TAS_INTER_PREC_CORR;19.579114151;A;_Z
93019;1996;A;ES61;TAS_INTER_PREC_CORR;6.742453604;A;_Z
93019;1997;A;ES61;TAS_INTER_PREC_CORR;10.864050337;A;_Z
93019;1998;A;ES61;TAS_INTER_PREC_CORR;5.878306401;A;_Z
93019;1999;A;ES61;TAS_INTER_PREC_CORR;11.99032058;A;_Z
93019;2000;A;ES61;TAS_INTER_PREC_CORR;12.514061866;A;_Z
93019;2001;A;ES61;TAS_INTER_PREC_CORR;8.042680976;A;_Z
93019;2002;A;ES61;TAS_INTER_PREC_CORR;6.48004936;A;_Z
93019;2003;A;ES61;TAS_INTER_PREC_CORR;8.118225393;A;_Z
93019;2004;A;ES61;TAS_INTER_PREC_CORR;12.312433604;A;_Z
93019;2005;A;ES61;TAS_INTER_PREC_CORR;10.849186091;A;_Z
93019;2006;A;ES61;TAS_INTER_PREC_CORR;8.593988551;A;_Z
93019;2007;A;ES61;TAS_INTER_PREC_CORR;6.528854615;A;_Z
93019;2008;A;ES61;TAS_INTER_PREC_CORR;4.060854703;A;_Z
93019;2009;A;ES61;TAS_INTER_PREC_CORR;-12.398154347;A;_Z
93019;2010;A;ES61;TAS_INTER_PREC_CORR;7.668453987;A;_Z
93019;2011;A;ES61;TAS_INTER_PREC_CORR;5.161511785;A;_Z
93019;2012;A;ES61;TAS_INTER_PREC_CORR;-1.819240386;A;_Z
93019;2013;A;ES61;TAS_INTER_PREC_CORR;-3.441580301;A;_Z
93019;2014;A;ES61;TAS_INTER_PREC_CORR;2.34190711;A;_Z
93019;2015;A;ES61;TAS_INTER_PREC_CORR;-2.246189662;A;_Z
93019;2016;A;ES61;TAS_INTER_PREC_CORR;4.005042447;A;_Z
93019;2017;A;ES61;TAS_INTER_PREC_CORR;8.217054458;A;_Z
93019;2018;A;ES61;TAS_INTER_PREC_CORR;6.025847361;A;_Z
93019;2019;P;ES61;TAS_INTER_PREC_CORR;0.001982695;A;_Z
93019;2020;AV;ES61;TAS_INTER_PREC_CORR;-18.372748825;A;_Z
93019;2021;1E;ES61;TAS_INTER_PREC_CORR;17.444313686;A;_Z
93023;1996;A;ES61;TAS_INTER_PREC_CORR;6.375477697;A;_Z
93023;1997;A;ES61;TAS_INTER_PREC_CORR;6.938739265;A;_Z
93023;1998;A;ES61;TAS_INTER_PREC_CORR;7.582371765;A;_Z
93023;1999;A;ES61;TAS_INTER_PREC_CORR;8.352210487;A;_Z
93023;2000;A;ES61;TAS_INTER_PREC_CORR;9.148395056;A;_Z
93023;2001;A;ES61;TAS_INTER_PREC_CORR;8.085059516;A;_Z
93023;2002;A;ES61;TAS_INTER_PREC_CORR;7.366695253;A;_Z
93023;2003;A;ES61;TAS_INTER_PREC_CORR;8.454882162;A;_Z
93023;2004;A;ES61;TAS_INTER_PREC_CORR;7.961589364;A;_Z
93023;2005;A;ES61;TAS_INTER_PREC_CORR;8.382670851;A;_Z
93023;2006;A;ES61;TAS_INTER_PREC_CORR;8.94460153;A;_Z
93023;2007;A;ES61;TAS_INTER_PREC_CORR;7.176416553;A;_Z
93023;2008;A;ES61;TAS_INTER_PREC_CORR;2.261130646;A;_Z
93023;2009;A;ES61;TAS_INTER_PREC_CORR;-4.780774899;A;_Z
93023;2010;A;ES61;TAS_INTER_PREC_CORR;0.298281107;A;_Z
93023;2011;A;ES61;TAS_INTER_PREC_CORR;-1.105792032;A;_Z
93023;2012;A;ES61;TAS_INTER_PREC_CORR;-2.981976206;A;_Z
93023;2013;A;ES61;TAS_INTER_PREC_CORR;-1.223154762;A;_Z
93023;2014;A;ES61;TAS_INTER_PREC_CORR;1.106609808;A;_Z
93023;2015;A;ES61;TAS_INTER_PREC_CORR;4.870954437;A;_Z
93023;2016;A;ES61;TAS_INTER_PREC_CORR;2.729621672;A;_Z
93023;2017;A;ES61;TAS_INTER_PREC_CORR;5.349411789;A;_Z
93023;2018;A;ES61;TAS_INTER_PREC_CORR;3.406389888;A;_Z
93023;2019;P;ES61;TAS_INTER_PREC_CORR;2.87269482;A;_Z
93023;2020;AV;ES61;TAS_INTER_PREC_CORR;-9.633555973;A;_Z
93023;2021;1E;ES61;TAS_INTER_PREC_CORR;8.638074151;A;_Z
93077;1996;A;ES61;TAS_INTER_PREC_CORR;6.350270613;A;_Z
93077;1997;A;ES61;TAS_INTER_PREC_CORR;6.670039276;A;_Z
93077;1998;A;ES61;TAS_INTER_PREC_CORR;7.010398396;A;_Z
93077;1999;A;ES61;TAS_INTER_PREC_CORR;7.738645776;A;_Z
93077;2000;A;ES61;TAS_INTER_PREC_CORR;8.939865522;A;_Z
93077;2001;A;ES61;TAS_INTER_PREC_CORR;8.397074623;A;_Z
93077;2002;A;ES61;TAS_INTER_PREC_CORR;7.271156057;A;_Z
93077;2003;A;ES61;TAS_INTER_PREC_CORR;8.064779972;A;_Z
93077;2004;A;ES61;TAS_INTER_PREC_CORR;7.483364594;A;_Z
93077;2005;A;ES61;TAS_INTER_PREC_CORR;8.070310218;A;_Z
93077;2006;A;ES61;TAS_INTER_PREC_CORR;8.073819392;A;_Z
93077;2007;A;ES61;TAS_INTER_PREC_CORR;7.752699934;A;_Z
93077;2008;A;ES61;TAS_INTER_PREC_CORR;4.576113252;A;_Z
93077;2009;A;ES61;TAS_INTER_PREC_CORR;-3.264662918;A;_Z
93077;2010;A;ES61;TAS_INTER_PREC_CORR;-1.707207181;A;_Z
93077;2011;A;ES61;TAS_INTER_PREC_CORR;-0.783627933;A;_Z
93077;2012;A;ES61;TAS_INTER_PREC_CORR;-3.145126974;A;_Z
93077;2013;A;ES61;TAS_INTER_PREC_CORR;-1.928045754;A;_Z
93077;2014;A;ES61;TAS_INTER_PREC_CORR;0.763375554;A;_Z
93077;2015;A;ES61;TAS_INTER_PREC_CORR;4.692267399;A;_Z
93077;2016;A;ES61;TAS_INTER_PREC_CORR;2.575175942;A;_Z
93077;2017;A;ES61;TAS_INTER_PREC_CORR;5.30762541;A;_Z
93077;2018;A;ES61;TAS_INTER_PREC_CORR;3.174731332;A;_Z
93077;2019;P;ES61;TAS_INTER_PREC_CORR;3.033479215;A;_Z
93077;2020;AV;ES61;TAS_INTER_PREC_CORR;-8.873196839;A;_Z
93077;2021;1E;ES61;TAS_INTER_PREC_CORR;7.70568507;A;_Z
93065;1996;A;ES61;TAS_INTER_PREC_CORR;20.183597355;A;_Z
93065;1997;A;ES61;TAS_INTER_PREC_CORR;6.038514482;A;_Z
93065;1998;A;ES61;TAS_INTER_PREC_CORR;-1.418466293;A;_Z
93065;1999;A;ES61;TAS_INTER_PREC_CORR;-0.972363644;A;_Z
93065;2000;A;ES61;TAS_INTER_PREC_CORR;6.824720306;A;_Z
93065;2001;A;ES61;TAS_INTER_PREC_CORR;6.655178319;A;_Z
93065;2002;A;ES61;TAS_INTER_PREC_CORR;-3.529458485;A;_Z
93065;2003;A;ES61;TAS_INTER_PREC_CORR;8.00880485;A;_Z
93065;2004;A;ES61;TAS_INTER_PREC_CORR;-0.102628904;A;_Z
93065;2005;A;ES61;TAS_INTER_PREC_CORR;-1.475248035;A;_Z
93065;2006;A;ES61;TAS_INTER_PREC_CORR;1.408330402;A;_Z
93065;2007;A;ES61;TAS_INTER_PREC_CORR;9.683728128;A;_Z
93065;2008;A;ES61;TAS_INTER_PREC_CORR;-8.857668029;A;_Z
93065;2009;A;ES61;TAS_INTER_PREC_CORR;-10.384182813;A;_Z
93065;2010;A;ES61;TAS_INTER_PREC_CORR;7.242681573;A;_Z
93065;2011;A;ES61;TAS_INTER_PREC_CORR;-6.062327425;A;_Z
93065;2012;A;ES61;TAS_INTER_PREC_CORR;-10.083487846;A;_Z
93065;2013;A;ES61;TAS_INTER_PREC_CORR;23.43686643;A;_Z
93065;2014;A;ES61;TAS_INTER_PREC_CORR;-4.15233942;A;_Z
93065;2015;A;ES61;TAS_INTER_PREC_CORR;34.695357896;A;_Z
93065;2016;A;ES61;TAS_INTER_PREC_CORR;0.716787078;A;_Z
93065;2017;A;ES61;TAS_INTER_PREC_CORR;11.414543673;A;_Z
93065;2018;A;ES61;TAS_INTER_PREC_CORR;-0.508022112;A;_Z
93065;2019;P;ES61;TAS_INTER_PREC_CORR;-12.342189876;A;_Z
93065;2020;AV;ES61;TAS_INTER_PREC_CORR;15.840808646;A;_Z
93065;2021;1E;ES61;TAS_INTER_PREC_CORR;2.150232194;A;_Z
93066;1996;A;ES61;TAS_INTER_PREC_CORR;0.335421753;A;_Z
93066;1997;A;ES61;TAS_INTER_PREC_CORR;8.786259453;A;_Z
93066;1998;A;ES61;TAS_INTER_PREC_CORR;6.768474331;A;_Z
93066;1999;A;ES61;TAS_INTER_PREC_CORR;5.745250521;A;_Z
93066;2000;A;ES61;TAS_INTER_PREC_CORR;9.67546381;A;_Z
93066;2001;A;ES61;TAS_INTER_PREC_CORR;4.160820391;A;_Z
93066;2002;A;ES61;TAS_INTER_PREC_CORR;5.820807541;A;_Z
93066;2003;A;ES61;TAS_INTER_PREC_CORR;4.775341671;A;_Z
93066;2004;A;ES61;TAS_INTER_PREC_CORR;4.687883876;A;_Z
93066;2005;A;ES61;TAS_INTER_PREC_CORR;9.098070541;A;_Z
93066;2006;A;ES61;TAS_INTER_PREC_CORR;3.845969341;A;_Z
93066;2007;A;ES61;TAS_INTER_PREC_CORR;3.514935438;A;_Z
93066;2008;A;ES61;TAS_INTER_PREC_CORR;5.662163814;A;_Z
93066;2009;A;ES61;TAS_INTER_PREC_CORR;-12.516660435;A;_Z
93066;2010;A;ES61;TAS_INTER_PREC_CORR;9.81757268;A;_Z
93066;2011;A;ES61;TAS_INTER_PREC_CORR;2.664999942;A;_Z
93066;2012;A;ES61;TAS_INTER_PREC_CORR;-1.90075214;A;_Z
93066;2013;A;ES61;TAS_INTER_PREC_CORR;-5.327855048;A;_Z
93066;2014;A;ES61;TAS_INTER_PREC_CORR;0.644997816;A;_Z
93066;2015;A;ES61;TAS_INTER_PREC_CORR;2.793491844;A;_Z
93066;2016;A;ES61;TAS_INTER_PREC_CORR;1.718678544;A;_Z
93066;2017;A;ES61;TAS_INTER_PREC_CORR;8.982815975;A;_Z
93066;2018;A;ES61;TAS_INTER_PREC_CORR;1.161681014;A;_Z
93066;2019;P;ES61;TAS_INTER_PREC_CORR;0.990862006;A;_Z
93066;2020;AV;ES61;TAS_INTER_PREC_CORR;-15.046559808;A;_Z
93066;2021;1E;ES61;TAS_INTER_PREC_CORR;20.027679411;A;_Z
93067;1996;A;ES61;TAS_INTER_PREC_CORR;-1.201823501;A;_Z
93067;1997;A;ES61;TAS_INTER_PREC_CORR;8.533045051;A;_Z
93067;1998;A;ES61;TAS_INTER_PREC_CORR;7.754304642;A;_Z
93067;1999;A;ES61;TAS_INTER_PREC_CORR;4.781625679;A;_Z
93067;2000;A;ES61;TAS_INTER_PREC_CORR;11.140653626;A;_Z
93067;2001;A;ES61;TAS_INTER_PREC_CORR;4.263663494;A;_Z
