D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_NACIONALIDAD_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2021;2911;_T;4781;4306;HAB;627190.0;A
2021;2911;_T;4781;4172;HAB;85277.0;A
2021;2911;_T;4781;4159;HAB;24126.0;A
2021;2911;_T;4781;4154;HAB;4242.0;A
2021;2911;_T;4781;4155;HAB;4647.0;A
2021;2911;_T;4781;4156;HAB;4917.0;A
2021;2911;_T;4781;4157;HAB;4928.0;A
2021;2911;_T;4781;4158;HAB;5392.0;A
2021;2911;_T;4781;4165;HAB;28178.0;A
2021;2911;_T;4781;4160;HAB;5425.0;A
2021;2911;_T;4781;4161;HAB;5519.0;A
2021;2911;_T;4781;4162;HAB;5388.0;A
2021;2911;_T;4781;4163;HAB;5807.0;A
2021;2911;_T;4781;4164;HAB;6039.0;A
2021;2911;_T;4781;4171;HAB;32973.0;A
2021;2911;_T;4781;4166;HAB;6162.0;A
2021;2911;_T;4781;4167;HAB;6476.0;A
2021;2911;_T;4781;4168;HAB;6872.0;A
2021;2911;_T;4781;4169;HAB;6649.0;A
2021;2911;_T;4781;4170;HAB;6814.0;A
2021;2911;_T;4781;4191;HAB;107123.0;A
2021;2911;_T;4781;4178;HAB;33612.0;A
2021;2911;_T;4781;4173;HAB;6640.0;A
2021;2911;_T;4781;4174;HAB;6776.0;A
2021;2911;_T;4781;4175;HAB;6788.0;A
2021;2911;_T;4781;4176;HAB;6699.0;A
2021;2911;_T;4781;4177;HAB;6709.0;A
2021;2911;_T;4781;4184;HAB;35355.0;A
2021;2911;_T;4781;4179;HAB;6978.0;A
2021;2911;_T;4781;4180;HAB;7270.0;A
2021;2911;_T;4781;4181;HAB;6956.0;A
2021;2911;_T;4781;4182;HAB;7088.0;A
2021;2911;_T;4781;4183;HAB;7063.0;A
2021;2911;_T;4781;4190;HAB;38156.0;A
2021;2911;_T;4781;4185;HAB;7406.0;A
2021;2911;_T;4781;4186;HAB;7391.0;A
2021;2911;_T;4781;4187;HAB;7826.0;A
2021;2911;_T;4781;4188;HAB;7751.0;A
2021;2911;_T;4781;4189;HAB;7782.0;A
2021;2911;_T;4781;4210;HAB;122222.0;A
2021;2911;_T;4781;4197;HAB;37772.0;A
2021;2911;_T;4781;4192;HAB;7548.0;A
2021;2911;_T;4781;4193;HAB;7831.0;A
2021;2911;_T;4781;4194;HAB;7431.0;A
2021;2911;_T;4781;4195;HAB;7358.0;A
2021;2911;_T;4781;4196;HAB;7604.0;A
2021;2911;_T;4781;4203;HAB;39553.0;A
2021;2911;_T;4781;4198;HAB;7457.0;A
2021;2911;_T;4781;4199;HAB;7769.0;A
2021;2911;_T;4781;4200;HAB;7951.0;A
2021;2911;_T;4781;4201;HAB;8090.0;A
2021;2911;_T;4781;4202;HAB;8286.0;A
2021;2911;_T;4781;4209;HAB;44897.0;A
2021;2911;_T;4781;4204;HAB;8921.0;A
2021;2911;_T;4781;4205;HAB;8861.0;A
2021;2911;_T;4781;4206;HAB;8973.0;A
2021;2911;_T;4781;4207;HAB;8963.0;A
2021;2911;_T;4781;4208;HAB;9179.0;A
2021;2911;_T;4781;4235;HAB;189353.0;A
2021;2911;_T;4781;4216;HAB;46441.0;A
2021;2911;_T;4781;4211;HAB;9272.0;A
2021;2911;_T;4781;4212;HAB;9166.0;A
2021;2911;_T;4781;4213;HAB;9228.0;A
2021;2911;_T;4781;4214;HAB;9442.0;A
2021;2911;_T;4781;4215;HAB;9333.0;A
2021;2911;_T;4781;4222;HAB;49410.0;A
2021;2911;_T;4781;4217;HAB;9638.0;A
2021;2911;_T;4781;4218;HAB;9732.0;A
2021;2911;_T;4781;4219;HAB;9951.0;A
2021;2911;_T;4781;4220;HAB;10351.0;A
2021;2911;_T;4781;4221;HAB;9738.0;A
2021;2911;_T;4781;4228;HAB;50293.0;A
2021;2911;_T;4781;4223;HAB;10440.0;A
2021;2911;_T;4781;4224;HAB;10791.0;A
2021;2911;_T;4781;4225;HAB;10045.0;A
2021;2911;_T;4781;4226;HAB;9487.0;A
2021;2911;_T;4781;4227;HAB;9530.0;A
2021;2911;_T;4781;4234;HAB;43209.0;A
2021;2911;_T;4781;4229;HAB;9602.0;A
2021;2911;_T;4781;4230;HAB;8802.0;A
2021;2911;_T;4781;4231;HAB;8920.0;A
2021;2911;_T;4781;4232;HAB;8176.0;A
2021;2911;_T;4781;4233;HAB;7709.0;A
2021;2911;_T;4781;4305;HAB;123215.0;A
2021;2911;_T;4781;4241;HAB;32194.0;A
2021;2911;_T;4781;4236;HAB;7018.0;A
2021;2911;_T;4781;4237;HAB;6441.0;A
2021;2911;_T;4781;4238;HAB;6803.0;A
2021;2911;_T;4781;4239;HAB;6524.0;A
2021;2911;_T;4781;4240;HAB;5408.0;A
2021;2911;_T;4781;4247;HAB;26474.0;A
2021;2911;_T;4781;4242;HAB;5057.0;A
2021;2911;_T;4781;4243;HAB;5697.0;A
2021;2911;_T;4781;4244;HAB;6133.0;A
2021;2911;_T;4781;4245;HAB;5217.0;A
2021;2911;_T;4781;4246;HAB;4370.0;A
2021;2911;_T;4781;4253;HAB;22575.0;A
2021;2911;_T;4781;4248;HAB;5115.0;A
2021;2911;_T;4781;4249;HAB;4799.0;A
2021;2911;_T;4781;4250;HAB;4895.0;A
2021;2911;_T;4781;4251;HAB;4132.0;A
