D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_NACIONALIDAD_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2021;2797;_T;4781;4306;HAB;525835.0;A
2021;2797;_T;4781;4172;HAB;78478.0;A
2021;2797;_T;4781;4159;HAB;22010.0;A
2021;2797;_T;4781;4154;HAB;3714.0;A
2021;2797;_T;4781;4155;HAB;4405.0;A
2021;2797;_T;4781;4156;HAB;4319.0;A
2021;2797;_T;4781;4157;HAB;4776.0;A
2021;2797;_T;4781;4158;HAB;4796.0;A
2021;2797;_T;4781;4165;HAB;26332.0;A
2021;2797;_T;4781;4160;HAB;5000.0;A
2021;2797;_T;4781;4161;HAB;5255.0;A
2021;2797;_T;4781;4162;HAB;5244.0;A
2021;2797;_T;4781;4163;HAB;5296.0;A
2021;2797;_T;4781;4164;HAB;5537.0;A
2021;2797;_T;4781;4171;HAB;30136.0;A
2021;2797;_T;4781;4166;HAB;5812.0;A
2021;2797;_T;4781;4167;HAB;5972.0;A
2021;2797;_T;4781;4168;HAB;6293.0;A
2021;2797;_T;4781;4169;HAB;6105.0;A
2021;2797;_T;4781;4170;HAB;5954.0;A
2021;2797;_T;4781;4191;HAB;85435.0;A
2021;2797;_T;4781;4178;HAB;28208.0;A
2021;2797;_T;4781;4173;HAB;5812.0;A
2021;2797;_T;4781;4174;HAB;5643.0;A
2021;2797;_T;4781;4175;HAB;5614.0;A
2021;2797;_T;4781;4176;HAB;5592.0;A
2021;2797;_T;4781;4177;HAB;5547.0;A
2021;2797;_T;4781;4184;HAB;27417.0;A
2021;2797;_T;4781;4179;HAB;5564.0;A
2021;2797;_T;4781;4180;HAB;5501.0;A
2021;2797;_T;4781;4181;HAB;5363.0;A
2021;2797;_T;4781;4182;HAB;5510.0;A
2021;2797;_T;4781;4183;HAB;5479.0;A
2021;2797;_T;4781;4190;HAB;29810.0;A
2021;2797;_T;4781;4185;HAB;5692.0;A
2021;2797;_T;4781;4186;HAB;5736.0;A
2021;2797;_T;4781;4187;HAB;6053.0;A
2021;2797;_T;4781;4188;HAB;6121.0;A
2021;2797;_T;4781;4189;HAB;6208.0;A
2021;2797;_T;4781;4210;HAB;116817.0;A
2021;2797;_T;4781;4197;HAB;32907.0;A
2021;2797;_T;4781;4192;HAB;6335.0;A
2021;2797;_T;4781;4193;HAB;6461.0;A
2021;2797;_T;4781;4194;HAB;6597.0;A
2021;2797;_T;4781;4195;HAB;6596.0;A
2021;2797;_T;4781;4196;HAB;6918.0;A
2021;2797;_T;4781;4203;HAB;38258.0;A
2021;2797;_T;4781;4198;HAB;7084.0;A
2021;2797;_T;4781;4199;HAB;7257.0;A
2021;2797;_T;4781;4200;HAB;7553.0;A
2021;2797;_T;4781;4201;HAB;8154.0;A
2021;2797;_T;4781;4202;HAB;8210.0;A
2021;2797;_T;4781;4209;HAB;45652.0;A
2021;2797;_T;4781;4204;HAB;8887.0;A
2021;2797;_T;4781;4205;HAB;8968.0;A
2021;2797;_T;4781;4206;HAB;9189.0;A
2021;2797;_T;4781;4207;HAB;9161.0;A
2021;2797;_T;4781;4208;HAB;9447.0;A
2021;2797;_T;4781;4235;HAB;154876.0;A
2021;2797;_T;4781;4216;HAB;44469.0;A
2021;2797;_T;4781;4211;HAB;9211.0;A
2021;2797;_T;4781;4212;HAB;9015.0;A
2021;2797;_T;4781;4213;HAB;8837.0;A
2021;2797;_T;4781;4214;HAB;8787.0;A
2021;2797;_T;4781;4215;HAB;8619.0;A
2021;2797;_T;4781;4222;HAB;41940.0;A
2021;2797;_T;4781;4217;HAB;8408.0;A
2021;2797;_T;4781;4218;HAB;8540.0;A
2021;2797;_T;4781;4219;HAB;8498.0;A
2021;2797;_T;4781;4220;HAB;8503.0;A
2021;2797;_T;4781;4221;HAB;7991.0;A
2021;2797;_T;4781;4228;HAB;36766.0;A
2021;2797;_T;4781;4223;HAB;7635.0;A
2021;2797;_T;4781;4224;HAB;7877.0;A
2021;2797;_T;4781;4225;HAB;7424.0;A
2021;2797;_T;4781;4226;HAB;6967.0;A
2021;2797;_T;4781;4227;HAB;6863.0;A
2021;2797;_T;4781;4234;HAB;31701.0;A
2021;2797;_T;4781;4229;HAB;6740.0;A
2021;2797;_T;4781;4230;HAB;6582.0;A
2021;2797;_T;4781;4231;HAB;6549.0;A
2021;2797;_T;4781;4232;HAB;6296.0;A
2021;2797;_T;4781;4233;HAB;5534.0;A
2021;2797;_T;4781;4305;HAB;90229.0;A
2021;2797;_T;4781;4241;HAB;25175.0;A
2021;2797;_T;4781;4236;HAB;5539.0;A
2021;2797;_T;4781;4237;HAB;4998.0;A
2021;2797;_T;4781;4238;HAB;4963.0;A
2021;2797;_T;4781;4239;HAB;4966.0;A
2021;2797;_T;4781;4240;HAB;4709.0;A
2021;2797;_T;4781;4247;HAB;21982.0;A
2021;2797;_T;4781;4242;HAB;4355.0;A
2021;2797;_T;4781;4243;HAB;4571.0;A
2021;2797;_T;4781;4244;HAB;4841.0;A
2021;2797;_T;4781;4245;HAB;4503.0;A
2021;2797;_T;4781;4246;HAB;3712.0;A
2021;2797;_T;4781;4253;HAB;17497.0;A
2021;2797;_T;4781;4248;HAB;4207.0;A
2021;2797;_T;4781;4249;HAB;3903.0;A
2021;2797;_T;4781;4250;HAB;3896.0;A
2021;2797;_T;4781;4251;HAB;2933.0;A
2021;2797;_T;4781;4252;HAB;2558.0;A
2021;2797;_T;4781;4259;HAB;12459.0;A
2021;2797;_T;4781;4254;HAB;3372.0;A
2021;2797;_T;4781;4255;HAB;2410.0;A
2021;2797;_T;4781;4256;HAB;2056.0;A
2021;2797;_T;4781;4257;HAB;2120.0;A
2021;2797;_T;4781;4258;HAB;2501.0;A
2021;2797;_T;4781;4265;HAB;8911.0;A
2021;2797;_T;4781;4260;HAB;2172.0;A
2021;2797;_T;4781;4261;HAB;1877.0;A
