D_TEMPORAL_0;D_SEXO_0;D_EDAD_0;D_EPA_CLASEINACTIV_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2009;3689;4191;47520;3143;Inactivos;14.23321;M
2009;3689;4191;47522;3143;Inactivos;4.229525;M
2009;3689;4191;47523;3143;Inactivos;222.37697;M
2009;3689;4210;47511;3143;Inactivos;26.42496;M
2009;3689;4210;47512;3143;Inactivos;1.7267575;M
2009;3689;4210;47517;3143;Inactivos;22.7445325;M
2009;3689;4210;47513;3143;Inactivos;28.6820825;M
2009;3689;4210;47514;3143;Inactivos;6.0118475;M
2009;3689;4210;47520;3143;Inactivos;17.3552;M
2009;3689;4210;47522;3143;Inactivos;8.5632675;M
2009;3689;4210;47523;3143;Inactivos;111.5086475;M
2009;3689;4235;47511;3143;Inactivos;1.451595;M
2009;3689;4235;47512;3143;Inactivos;88.05129;M
2009;3689;4235;47517;3143;Inactivos;27.628275;M
2009;3689;4235;47513;3143;Inactivos;72.591025;M
2009;3689;4235;47514;3143;Inactivos;17.5842725;M
2009;3689;4235;47520;3143;Inactivos;16.874095;M
2009;3689;4235;47522;3143;Inactivos;7.36617;M
2009;3689;4235;47523;3143;Inactivos;231.5467225;M
2009;3689;4305;47511;3143;Inactivos;0.3578925;M
2009;3689;4305;47512;3143;Inactivos;482.0118625;M
2009;3689;4305;47517;3143;Inactivos;3.4058275;M
2009;3689;4305;47513;3143;Inactivos;7.77322;M
2009;3689;4305;47514;3143;Inactivos;4.797105;M
2009;3689;4305;47520;3143;Inactivos;1.10806;M
2009;3689;4305;47522;3143;Inactivos;0.2777025;M
2009;3689;4305;47523;3143;Inactivos;499.73167;M
2009;3689;4306;47511;3143;Inactivos;216.254675;M
2009;3689;4306;47512;3143;Inactivos;571.78991;M
2009;3689;4306;47517;3143;Inactivos;62.5181775;M
2009;3689;4306;47513;3143;Inactivos;115.718695;M
2009;3689;4306;47514;3143;Inactivos;28.8753225;M
2009;3689;4306;47520;3143;Inactivos;49.570565;M
2009;3689;4306;47522;3143;Inactivos;20.436665;M
2009;3689;4306;47523;3143;Inactivos;1065.16401;M
2009;3690;4191;47511;3143;Inactivos;213.213775;M
2009;3690;4191;47512;3143;Inactivos;;M
2009;3690;4191;47517;3143;Inactivos;25.90403;M
2009;3690;4191;47513;3143;Inactivos;4.301975;M
2009;3690;4191;47514;3143;Inactivos;1.1740125;M
2009;3690;4191;47520;3143;Inactivos;3.1663225;M
2009;3690;4191;47522;3143;Inactivos;1.846555;M
2009;3690;4191;47523;3143;Inactivos;249.60667;M
2009;3690;4210;47511;3143;Inactivos;28.2010775;M
2009;3690;4210;47512;3143;Inactivos;0.725325;M
2009;3690;4210;47517;3143;Inactivos;249.7737675;M
2009;3690;4210;47513;3143;Inactivos;16.78094;M
2009;3690;4210;47514;3143;Inactivos;8.0435425;M
2009;3690;4210;47520;3143;Inactivos;3.49851;M
2009;3690;4210;47522;3143;Inactivos;2.5644025;M
2009;3690;4210;47523;3143;Inactivos;309.587565;M
2009;3690;4235;47511;3143;Inactivos;8.029675;M
2009;3690;4235;47512;3143;Inactivos;28.161505;M
2009;3690;4235;47517;3143;Inactivos;371.55006;M
2009;3690;4235;47513;3143;Inactivos;53.8799225;M
2009;3690;4235;47514;3143;Inactivos;60.9217475;M
2009;3690;4235;47520;3143;Inactivos;1.864315;M
2009;3690;4235;47522;3143;Inactivos;1.195915;M
2009;3690;4235;47523;3143;Inactivos;525.60314;M
2009;3690;4305;47511;3143;Inactivos;5.1369075;M
2009;3690;4305;47512;3143;Inactivos;199.4470975;M
2009;3690;4305;47517;3143;Inactivos;158.382795;M
2009;3690;4305;47513;3143;Inactivos;57.00272;M
2009;3690;4305;47514;3143;Inactivos;243.1123575;M
2009;3690;4305;47520;3143;Inactivos;4.110535;M
2009;3690;4305;47522;3143;Inactivos;;M
2009;3690;4305;47523;3143;Inactivos;667.1924125;M
2009;3690;4306;47511;3143;Inactivos;254.581435;M
2009;3690;4306;47512;3143;Inactivos;228.3339275;M
2009;3690;4306;47517;3143;Inactivos;805.6106525;M
2009;3690;4306;47513;3143;Inactivos;131.9655575;M
2009;3690;4306;47514;3143;Inactivos;313.25166;M
2009;3690;4306;47520;3143;Inactivos;12.6396825;M
2009;3690;4306;47522;3143;Inactivos;5.6068725;M
2009;3690;4306;47523;3143;Inactivos;1751.9897875;M
2009;3691;4191;47511;3143;Inactivos;401.2340025;M
2009;3691;4191;47512;3143;Inactivos;;M
2009;3691;4191;47517;3143;Inactivos;34.6435725;M
2009;3691;4191;47513;3143;Inactivos;10.9743425;M
2009;3691;4191;47514;3143;Inactivos;1.65611;M
2009;3691;4191;47520;3143;Inactivos;17.3995325;M
2009;3691;4191;47522;3143;Inactivos;6.07608;M
2009;3691;4191;47523;3143;Inactivos;471.98364;M
2009;3691;4210;47511;3143;Inactivos;54.6260375;M
2009;3691;4210;47512;3143;Inactivos;2.4520825;M
2009;3691;4210;47517;3143;Inactivos;272.5183;M
2009;3691;4210;47513;3143;Inactivos;45.4630225;M
2009;3691;4210;47514;3143;Inactivos;14.05539;M
2009;3691;4210;47520;3143;Inactivos;20.85371;M
2009;3691;4210;47522;3143;Inactivos;11.12767;M
2009;3691;4210;47523;3143;Inactivos;421.0962125;M
2009;3691;4235;47511;3143;Inactivos;9.48127;M
2009;3691;4235;47512;3143;Inactivos;116.212795;M
2009;3691;4235;47517;3143;Inactivos;399.178335;M
2009;3691;4235;47513;3143;Inactivos;126.4709475;M
2009;3691;4235;47514;3143;Inactivos;78.50602;M
2009;3691;4235;47520;3143;Inactivos;18.73841;M
2009;3691;4235;47522;3143;Inactivos;8.562085;M
2009;3691;4235;47523;3143;Inactivos;757.1498625;M
2009;3691;4305;47511;3143;Inactivos;5.4948;M
2009;3691;4305;47512;3143;Inactivos;681.45896;M
2009;3691;4305;47517;3143;Inactivos;161.7886225;M
2009;3691;4305;47513;3143;Inactivos;64.77594;M
2009;3691;4305;47514;3143;Inactivos;247.9094625;M
2009;3691;4305;47520;3143;Inactivos;5.218595;M
2009;3691;4305;47522;3143;Inactivos;0.2777025;M
2009;3691;4305;47523;3143;Inactivos;1166.9240825;M
2009;3691;4306;47511;3143;Inactivos;470.83611;M
2009;3691;4306;47512;3143;Inactivos;800.1238375;M
2009;3691;4306;47517;3143;Inactivos;868.12883;M
2009;3691;4306;47513;3143;Inactivos;247.6842525;M
2009;3691;4306;47514;3143;Inactivos;342.1269825;M
2009;3691;4306;47520;3143;Inactivos;62.2102475;M
2009;3691;4306;47522;3143;Inactivos;26.0435375;M
2009;3691;4306;47523;3143;Inactivos;2817.1537975;M
2010;3689;4191;47511;3143;Inactivos;207.8312425;M
2010;3689;4191;47512;3143;Inactivos;;M
2010;3689;4191;47517;3143;Inactivos;7.3046175;M
2010;3689;4191;47513;3143;Inactivos;4.5813;M
2010;3689;4191;47514;3143;Inactivos;0.74045;M
2010;3689;4191;47520;3143;Inactivos;9.3181725;M
2010;3689;4191;47522;3143;Inactivos;3.3541925;M
2010;3689;4191;47523;3143;Inactivos;233.129975;M
2010;3689;4210;47511;3143;Inactivos;30.2043125;M
2010;3689;4210;47512;3143;Inactivos;2.20101;M
2010;3689;4210;47517;3143;Inactivos;21.572585;M
2010;3689;4210;47513;3143;Inactivos;22.6353475;M
2010;3689;4210;47514;3143;Inactivos;5.714145;M
2010;3689;4210;47520;3143;Inactivos;13.4273375;M
2010;3689;4210;47522;3143;Inactivos;7.20595;M
2010;3689;4210;47523;3143;Inactivos;102.9606875;M
2010;3689;4235;47511;3143;Inactivos;1.3661375;M
2010;3689;4235;47512;3143;Inactivos;91.14756;M
2010;3689;4235;47517;3143;Inactivos;29.9561125;M
2010;3689;4235;47513;3143;Inactivos;76.4133975;M
2010;3689;4235;47514;3143;Inactivos;18.0078575;M
2010;3689;4235;47520;3143;Inactivos;16.4577475;M
2010;3689;4235;47522;3143;Inactivos;6.0208675;M
2010;3689;4235;47523;3143;Inactivos;239.36968;M
2010;3689;4305;47511;3143;Inactivos;0.1134275;M
2010;3689;4305;47512;3143;Inactivos;495.2404075;M
2010;3689;4305;47517;3143;Inactivos;3.644525;M
2010;3689;4305;47513;3143;Inactivos;6.7916025;M
2010;3689;4305;47514;3143;Inactivos;6.789785;M
2010;3689;4305;47520;3143;Inactivos;0.858415;M
2010;3689;4305;47522;3143;Inactivos;0.2729425;M
2010;3689;4305;47523;3143;Inactivos;513.711105;M
2010;3689;4306;47511;3143;Inactivos;239.51512;M
2010;3689;4306;47512;3143;Inactivos;588.5889775;M
2010;3689;4306;47517;3143;Inactivos;62.47784;M
2010;3689;4306;47513;3143;Inactivos;110.4216475;M
2010;3689;4306;47514;3143;Inactivos;31.2522375;M
2010;3689;4306;47520;3143;Inactivos;40.0616725;M
2010;3689;4306;47522;3143;Inactivos;16.8539525;M
2010;3689;4306;47523;3143;Inactivos;1089.1714475;M
2010;3690;4191;47511;3143;Inactivos;210.1120425;M
2010;3690;4191;47512;3143;Inactivos;0.1394;M
2010;3690;4191;47517;3143;Inactivos;23.046995;M
2010;3690;4191;47513;3143;Inactivos;2.59356;M
2010;3690;4191;47514;3143;Inactivos;0.89985;M
2010;3690;4191;47520;3143;Inactivos;4.3420725;M
2010;3690;4191;47522;3143;Inactivos;1.84467;M
2010;3690;4191;47523;3143;Inactivos;242.97859;M
2010;3690;4210;47511;3143;Inactivos;27.8196325;M
2010;3690;4210;47512;3143;Inactivos;0.8878225;M
2010;3690;4210;47517;3143;Inactivos;227.762665;M
2010;3690;4210;47513;3143;Inactivos;16.3210575;M
2010;3690;4210;47514;3143;Inactivos;9.0639725;M
2010;3690;4210;47520;3143;Inactivos;2.652135;M
2010;3690;4210;47522;3143;Inactivos;1.569055;M
2010;3690;4210;47523;3143;Inactivos;286.07634;M
2010;3690;4235;47511;3143;Inactivos;7.952695;M
2010;3690;4235;47512;3143;Inactivos;33.14329;M
2010;3690;4235;47517;3143;Inactivos;359.5462425;M
2010;3690;4235;47513;3143;Inactivos;52.63543;M
2010;3690;4235;47514;3143;Inactivos;55.4885175;M
2010;3690;4235;47520;3143;Inactivos;2.18032;M
2010;3690;4235;47522;3143;Inactivos;0.98331;M
2010;3690;4235;47523;3143;Inactivos;511.929805;M
2010;3690;4305;47511;3143;Inactivos;5.2186925;M
2010;3690;4305;47512;3143;Inactivos;207.992115;M
2010;3690;4305;47517;3143;Inactivos;160.1723325;M
2010;3690;4305;47513;3143;Inactivos;57.5162825;M
2010;3690;4305;47514;3143;Inactivos;244.666145;M
2010;3690;4305;47520;3143;Inactivos;4.0019825;M
2010;3690;4305;47522;3143;Inactivos;0.0660275;M
2010;3690;4305;47523;3143;Inactivos;679.6335775;M
2010;3690;4306;47511;3143;Inactivos;251.1030625;M
2010;3690;4306;47512;3143;Inactivos;242.1626275;M
2010;3690;4306;47517;3143;Inactivos;770.528235;M
2010;3690;4306;47513;3143;Inactivos;129.06633;M
2010;3690;4306;47514;3143;Inactivos;310.118485;M
2010;3690;4306;47520;3143;Inactivos;13.17651;M
2010;3690;4306;47522;3143;Inactivos;4.4630625;M
2010;3690;4306;47523;3143;Inactivos;1720.6183125;M
2010;3691;4191;47511;3143;Inactivos;417.943285;M
2010;3691;4191;47512;3143;Inactivos;0.1394;M
2010;3691;4191;47517;3143;Inactivos;30.3516125;M
2010;3691;4191;47513;3143;Inactivos;7.17486;M
2010;3691;4191;47514;3143;Inactivos;1.6403;M
2010;3691;4191;47520;3143;Inactivos;13.660245;M
2010;3691;4191;47522;3143;Inactivos;5.1988625;M
2010;3691;4191;47523;3143;Inactivos;476.108565;M
2010;3691;4210;47511;3143;Inactivos;58.023945;M
2010;3691;4210;47512;3143;Inactivos;3.0888325;M
2010;3691;4210;47517;3143;Inactivos;249.33525;M
2010;3691;4210;47513;3143;Inactivos;38.956405;M
2010;3691;4210;47514;3143;Inactivos;14.7781175;M
2010;3691;4210;47520;3143;Inactivos;16.0794725;M
2010;3691;4210;47522;3143;Inactivos;8.775005;M
2010;3691;4210;47523;3143;Inactivos;389.0370275;M
2010;3691;4235;47511;3143;Inactivos;9.3188325;M
2010;3691;4235;47512;3143;Inactivos;124.29085;M
2010;3691;4235;47517;3143;Inactivos;389.502355;M
2010;3691;4235;47513;3143;Inactivos;129.0488275;M
2010;3691;4235;47514;3143;Inactivos;73.496375;M
2010;3691;4235;47520;3143;Inactivos;18.6380675;M
2010;3691;4235;47522;3143;Inactivos;7.0041775;M
2010;3691;4235;47523;3143;Inactivos;751.299485;M
2010;3691;4305;47511;3143;Inactivos;5.33212;M
2010;3691;4305;47512;3143;Inactivos;703.2325225;M
2010;3691;4305;47517;3143;Inactivos;163.8168575;M
2010;3691;4305;47513;3143;Inactivos;64.307885;M
2010;3691;4305;47514;3143;Inactivos;251.45593;M
2010;3691;4305;47520;3143;Inactivos;4.8603975;M
2010;3691;4305;47522;3143;Inactivos;0.33897;M
2010;3691;4305;47523;3143;Inactivos;1193.3446825;M
2010;3691;4306;47511;3143;Inactivos;490.6181825;M
2010;3691;4306;47512;3143;Inactivos;830.751605;M
2010;3691;4306;47517;3143;Inactivos;833.006075;M
2010;3691;4306;47513;3143;Inactivos;239.4879775;M
2010;3691;4306;47514;3143;Inactivos;341.3707225;M
2010;3691;4306;47520;3143;Inactivos;53.2381825;M
2010;3691;4306;47522;3143;Inactivos;21.317015;M
2010;3691;4306;47523;3143;Inactivos;2809.78976;M
2011;3689;4191;47511;3143;Inactivos;212.33834;M
2011;3689;4191;47512;3143;Inactivos;0.20061;M
2011;3689;4191;47517;3143;Inactivos;5.5305775;M
2011;3689;4191;47513;3143;Inactivos;4.44647;M
2011;3689;4191;47514;3143;Inactivos;1.2383225;M
2011;3689;4191;47520;3143;Inactivos;9.7168125;M
2011;3689;4191;47522;3143;Inactivos;3.365495;M
2011;3689;4191;47523;3143;Inactivos;236.8366275;M
2011;3689;4210;47511;3143;Inactivos;27.8125625;M
2011;3689;4210;47512;3143;Inactivos;2.058155;M
2011;3689;4210;47517;3143;Inactivos;21.8906075;M
2011;3689;4210;47513;3143;Inactivos;23.505355;M
2011;3689;4210;47514;3143;Inactivos;3.82157;M
2011;3689;4210;47520;3143;Inactivos;13.8793825;M
2011;3689;4210;47522;3143;Inactivos;7.0971925;M
2011;3689;4210;47523;3143;Inactivos;100.064825;M
2011;3689;4235;47511;3143;Inactivos;1.16582;M
2011;3689;4235;47512;3143;Inactivos;88.0956;M
2011;3689;4235;47517;3143;Inactivos;34.1225775;M
2011;3689;4235;47513;3143;Inactivos;80.2412125;M
2011;3689;4235;47514;3143;Inactivos;16.7940475;M
2011;3689;4235;47520;3143;Inactivos;18.543875;M
2011;3689;4235;47522;3143;Inactivos;7.1330675;M
2011;3689;4235;47523;3143;Inactivos;246.0962;M
2011;3689;4305;47511;3143;Inactivos;0.51105;M
2011;3689;4305;47512;3143;Inactivos;504.8914175;M
2011;3689;4305;47517;3143;Inactivos;2.3358875;M
2011;3689;4305;47513;3143;Inactivos;8.37648;M
2011;3689;4305;47514;3143;Inactivos;8.3858475;M
2011;3689;4305;47520;3143;Inactivos;0.6613025;M
2011;3689;4305;47522;3143;Inactivos;0.4095625;M
2011;3689;4305;47523;3143;Inactivos;525.5715475;M
2011;3689;4306;47511;3143;Inactivos;241.8277725;M
2011;3689;4306;47512;3143;Inactivos;595.2457825;M
2011;3689;4306;47517;3143;Inactivos;63.87965;M
2011;3689;4306;47513;3143;Inactivos;116.5695175;M
2011;3689;4306;47514;3143;Inactivos;30.2397875;M
2011;3689;4306;47520;3143;Inactivos;42.8013725;M
2011;3689;4306;47522;3143;Inactivos;18.0053175;M
2011;3689;4306;47523;3143;Inactivos;1108.5692;M
2011;3690;4191;47511;3143;Inactivos;215.0923775;M
2011;3690;4191;47512;3143;Inactivos;;M
2011;3690;4191;47517;3143;Inactivos;20.062005;M
2011;3690;4191;47513;3143;Inactivos;3.632995;M
2011;3690;4191;47514;3143;Inactivos;1.072945;M
2011;3690;4191;47520;3143;Inactivos;2.40244;M
2011;3690;4191;47522;3143;Inactivos;1.124165;M
2011;3690;4191;47523;3143;Inactivos;243.3869275;M
2011;3690;4210;47511;3143;Inactivos;31.4707375;M
2011;3690;4210;47512;3143;Inactivos;0.763285;M
2011;3690;4210;47517;3143;Inactivos;216.3784325;M
2011;3690;4210;47513;3143;Inactivos;16.7760025;M
2011;3690;4210;47514;3143;Inactivos;8.4188225;M
2011;3690;4210;47520;3143;Inactivos;2.92716;M
2011;3690;4210;47522;3143;Inactivos;3.676575;M
2011;3690;4210;47523;3143;Inactivos;280.411015;M
2011;3690;4235;47511;3143;Inactivos;5.41315;M
2011;3690;4235;47512;3143;Inactivos;32.614535;M
2011;3690;4235;47517;3143;Inactivos;340.8271925;M
2011;3690;4235;47513;3143;Inactivos;59.537165;M
2011;3690;4235;47514;3143;Inactivos;54.984235;M
2011;3690;4235;47520;3143;Inactivos;2.65938;M
2011;3690;4235;47522;3143;Inactivos;1.98646;M
2011;3690;4235;47523;3143;Inactivos;498.0221175;M
2011;3690;4305;47511;3143;Inactivos;4.6134925;M
2011;3690;4305;47512;3143;Inactivos;216.8145275;M
2011;3690;4305;47517;3143;Inactivos;159.77278;M
2011;3690;4305;47513;3143;Inactivos;63.403305;M
2011;3690;4305;47514;3143;Inactivos;244.8450675;M
2011;3690;4305;47520;3143;Inactivos;4.07316;M
2011;3690;4305;47522;3143;Inactivos;0.180575;M
2011;3690;4305;47523;3143;Inactivos;693.7029075;M
2011;3690;4306;47511;3143;Inactivos;256.5897575;M
2011;3690;4306;47512;3143;Inactivos;250.1923475;M
2011;3690;4306;47517;3143;Inactivos;737.04041;M
2011;3690;4306;47513;3143;Inactivos;143.3494675;M
2011;3690;4306;47514;3143;Inactivos;309.32107;M
2011;3690;4306;47520;3143;Inactivos;12.06214;M
2011;3690;4306;47522;3143;Inactivos;6.967775;M
2011;3690;4306;47523;3143;Inactivos;1715.5229675;M
2011;3691;4191;47511;3143;Inactivos;427.4307175;M
2011;3691;4191;47512;3143;Inactivos;0.20061;M
2011;3691;4191;47517;3143;Inactivos;25.5925825;M
2011;3691;4191;47513;3143;Inactivos;8.079465;M
2011;3691;4191;47514;3143;Inactivos;2.3112675;M
2011;3691;4191;47520;3143;Inactivos;12.1192525;M
2011;3691;4191;47522;3143;Inactivos;4.48966;M
2011;3691;4191;47523;3143;Inactivos;480.223555;M
2011;3691;4210;47511;3143;Inactivos;59.2833;M
2011;3691;4210;47512;3143;Inactivos;2.82144;M
2011;3691;4210;47517;3143;Inactivos;238.26904;M
2011;3691;4210;47513;3143;Inactivos;40.2813575;M
2011;3691;4210;47514;3143;Inactivos;12.2403925;M
2011;3691;4210;47520;3143;Inactivos;16.8065425;M
2011;3691;4210;47522;3143;Inactivos;10.7737675;M
2011;3691;4210;47523;3143;Inactivos;380.47584;M
2011;3691;4235;47511;3143;Inactivos;6.57897;M
2011;3691;4235;47512;3143;Inactivos;120.710135;M
2011;3691;4235;47517;3143;Inactivos;374.94977;M
2011;3691;4235;47513;3143;Inactivos;139.7783775;M
2011;3691;4235;47514;3143;Inactivos;71.7782825;M
2011;3691;4235;47520;3143;Inactivos;21.203255;M
2011;3691;4235;47522;3143;Inactivos;9.1195275;M
2011;3691;4235;47523;3143;Inactivos;744.1183175;M
2011;3691;4305;47511;3143;Inactivos;5.1245425;M
2011;3691;4305;47512;3143;Inactivos;721.705945;M
2011;3691;4305;47517;3143;Inactivos;162.1086675;M
2011;3691;4305;47513;3143;Inactivos;71.779785;M
2011;3691;4305;47514;3143;Inactivos;253.230915;M
2011;3691;4305;47520;3143;Inactivos;4.7344625;M
2011;3691;4305;47522;3143;Inactivos;0.5901375;M
2011;3691;4305;47523;3143;Inactivos;1219.274455;M
2011;3691;4306;47511;3143;Inactivos;498.41753;M
2011;3691;4306;47512;3143;Inactivos;845.43813;M
2011;3691;4306;47517;3143;Inactivos;800.92006;M
2011;3691;4306;47513;3143;Inactivos;259.918985;M
2011;3691;4306;47514;3143;Inactivos;339.5608575;M
2011;3691;4306;47520;3143;Inactivos;54.8635125;M
2011;3691;4306;47522;3143;Inactivos;24.9730925;M
2011;3691;4306;47523;3143;Inactivos;2824.0921675;M
2012;3689;4191;47511;3143;Inactivos;216.250685;M
2012;3689;4191;47512;3143;Inactivos;;M
2012;3689;4191;47517;3143;Inactivos;6.5090675;M
2012;3689;4191;47513;3143;Inactivos;5.388795;M
2012;3689;4191;47514;3143;Inactivos;0.7984725;M
2012;3689;4191;47520;3143;Inactivos;11.8810475;M
2012;3689;4191;47522;3143;Inactivos;3.89874;M
2012;3689;4191;47523;3143;Inactivos;244.7268075;M
2012;3689;4210;47511;3143;Inactivos;29.0948425;M
2012;3689;4210;47512;3143;Inactivos;1.489275;M
2012;3689;4210;47517;3143;Inactivos;22.3092025;M
2012;3689;4210;47513;3143;Inactivos;25.186155;M
2012;3689;4210;47514;3143;Inactivos;5.3916575;M
2012;3689;4210;47520;3143;Inactivos;13.326725;M
2012;3689;4210;47522;3143;Inactivos;6.509495;M
2012;3689;4210;47523;3143;Inactivos;103.3073525;M
2012;3689;4235;47511;3143;Inactivos;0.9643025;M
2012;3689;4235;47512;3143;Inactivos;90.2119025;M
2012;3689;4235;47517;3143;Inactivos;37.6824925;M
2012;3689;4235;47513;3143;Inactivos;80.261175;M
2012;3689;4235;47514;3143;Inactivos;13.94924;M
2012;3689;4235;47520;3143;Inactivos;17.8671375;M
2012;3689;4235;47522;3143;Inactivos;7.5785825;M
2012;3689;4235;47523;3143;Inactivos;248.5148325;M
2012;3689;4305;47511;3143;Inactivos;0.30166;M
2012;3689;4305;47512;3143;Inactivos;521.6036125;M
2012;3689;4305;47517;3143;Inactivos;2.330175;M
2012;3689;4305;47513;3143;Inactivos;8.6276525;M
2012;3689;4305;47514;3143;Inactivos;7.3968525;M
2012;3689;4305;47520;3143;Inactivos;0.62862;M
2012;3689;4305;47522;3143;Inactivos;0.45676;M
2012;3689;4305;47523;3143;Inactivos;541.3453325;M
2012;3689;4306;47511;3143;Inactivos;246.61149;M
2012;3689;4306;47512;3143;Inactivos;613.30479;M
2012;3689;4306;47517;3143;Inactivos;68.8309375;M
2012;3689;4306;47513;3143;Inactivos;119.4637775;M
2012;3689;4306;47514;3143;Inactivos;27.5362225;M
2012;3689;4306;47520;3143;Inactivos;43.70353;M
2012;3689;4306;47522;3143;Inactivos;18.4435775;M
2012;3689;4306;47523;3143;Inactivos;1137.894325;M
2012;3690;4191;47511;3143;Inactivos;213.69493;M
2012;3690;4191;47512;3143;Inactivos;;M
2012;3690;4191;47517;3143;Inactivos;21.2713225;M
2012;3690;4191;47513;3143;Inactivos;4.0529875;M
2012;3690;4191;47514;3143;Inactivos;0.87015;M
2012;3690;4191;47520;3143;Inactivos;3.47064;M
2012;3690;4191;47522;3143;Inactivos;1.61305;M
2012;3690;4191;47523;3143;Inactivos;244.97308;M
2012;3690;4210;47511;3143;Inactivos;28.094495;M
2012;3690;4210;47512;3143;Inactivos;0.5526375;M
2012;3690;4210;47517;3143;Inactivos;180.6809425;M
2012;3690;4210;47513;3143;Inactivos;17.0062925;M
2012;3690;4210;47514;3143;Inactivos;7.71242;M
2012;3690;4210;47520;3143;Inactivos;3.346405;M
2012;3690;4210;47522;3143;Inactivos;1.7025875;M
2012;3690;4210;47523;3143;Inactivos;239.09578;M
2012;3690;4235;47511;3143;Inactivos;6.16138;M
2012;3690;4235;47512;3143;Inactivos;32.4094725;M
2012;3690;4235;47517;3143;Inactivos;322.32785;M
2012;3690;4235;47513;3143;Inactivos;60.44897;M
2012;3690;4235;47514;3143;Inactivos;51.777105;M
2012;3690;4235;47520;3143;Inactivos;2.925475;M
2012;3690;4235;47522;3143;Inactivos;1.0951975;M
2012;3690;4235;47523;3143;Inactivos;477.14545;M
2012;3690;4305;47511;3143;Inactivos;4.0984725;M
2012;3690;4305;47512;3143;Inactivos;228.6371475;M
2012;3690;4305;47517;3143;Inactivos;167.46556;M
2012;3690;4305;47513;3143;Inactivos;59.465895;M
2012;3690;4305;47514;3143;Inactivos;243.2169375;M
2012;3690;4305;47520;3143;Inactivos;4.5067225;M
2012;3690;4305;47522;3143;Inactivos;0.2580975;M
2012;3690;4305;47523;3143;Inactivos;707.6488325;M
2012;3690;4306;47511;3143;Inactivos;252.0492775;M
2012;3690;4306;47512;3143;Inactivos;261.5992575;M
2012;3690;4306;47517;3143;Inactivos;691.745675;M
2012;3690;4306;47513;3143;Inactivos;140.974145;M
2012;3690;4306;47514;3143;Inactivos;303.5766125;M
2012;3690;4306;47520;3143;Inactivos;14.2492425;M
2012;3690;4306;47522;3143;Inactivos;4.6689325;M
2012;3690;4306;47523;3143;Inactivos;1668.8631425;M
2012;3691;4191;47511;3143;Inactivos;429.945615;M
2012;3691;4191;47512;3143;Inactivos;;M
2012;3691;4191;47517;3143;Inactivos;27.78039;M
2012;3691;4191;47513;3143;Inactivos;9.4417825;M
2012;3691;4191;47514;3143;Inactivos;1.6686225;M
2012;3691;4191;47520;3143;Inactivos;15.3516875;M
2012;3691;4191;47522;3143;Inactivos;5.51179;M
2012;3691;4191;47523;3143;Inactivos;489.6998875;M
2012;3691;4210;47511;3143;Inactivos;57.1893375;M
2012;3691;4210;47512;3143;Inactivos;2.0419125;M
2012;3691;4210;47517;3143;Inactivos;202.990145;M
2012;3691;4210;47513;3143;Inactivos;42.1924475;M
2012;3691;4210;47514;3143;Inactivos;13.1040775;M
2012;3691;4210;47520;3143;Inactivos;16.67313;M
2012;3691;4210;47522;3143;Inactivos;8.2120825;M
2012;3691;4210;47523;3143;Inactivos;342.4031325;M
2012;3691;4235;47511;3143;Inactivos;7.1256825;M
2012;3691;4235;47512;3143;Inactivos;122.621375;M
2012;3691;4235;47517;3143;Inactivos;360.0103425;M
2012;3691;4235;47513;3143;Inactivos;140.710145;M
2012;3691;4235;47514;3143;Inactivos;65.726345;M
2012;3691;4235;47520;3143;Inactivos;20.7926125;M
2012;3691;4235;47522;3143;Inactivos;8.67378;M
2012;3691;4235;47523;3143;Inactivos;725.6602825;M
2012;3691;4305;47511;3143;Inactivos;4.4001325;M
2012;3691;4305;47512;3143;Inactivos;750.24076;M
2012;3691;4305;47517;3143;Inactivos;169.795735;M
2012;3691;4305;47513;3143;Inactivos;68.0935475;M
2012;3691;4305;47514;3143;Inactivos;250.61379;M
2012;3691;4305;47520;3143;Inactivos;5.1353425;M
2012;3691;4305;47522;3143;Inactivos;0.7148575;M
2012;3691;4305;47523;3143;Inactivos;1248.994165;M
2012;3691;4306;47511;3143;Inactivos;498.6607675;M
2012;3691;4306;47512;3143;Inactivos;874.9040475;M
2012;3691;4306;47517;3143;Inactivos;760.5766125;M
2012;3691;4306;47513;3143;Inactivos;260.4379225;M
2012;3691;4306;47514;3143;Inactivos;331.112835;M
2012;3691;4306;47520;3143;Inactivos;57.9527725;M
2012;3691;4306;47522;3143;Inactivos;23.11251;M
2012;3691;4306;47523;3143;Inactivos;2806.7574675;M
2013;3689;4191;47511;3143;Inactivos;210.8051975;M
2013;3689;4191;47512;3143;Inactivos;;M
2013;3689;4191;47517;3143;Inactivos;15.5918125;M
2013;3689;4191;47513;3143;Inactivos;3.6882925;M
2013;3689;4191;47514;3143;Inactivos;1.50178;M
2013;3689;4191;47520;3143;Inactivos;11.388105;M
2013;3689;4191;47522;3143;Inactivos;3.1811725;M
2013;3689;4191;47523;3143;Inactivos;246.15636;M
2013;3689;4210;47511;3143;Inactivos;21.8968025;M
2013;3689;4210;47512;3143;Inactivos;1.5406025;M
2013;3689;4210;47517;3143;Inactivos;23.43882;M
2013;3689;4210;47513;3143;Inactivos;32.701325;M
2013;3689;4210;47514;3143;Inactivos;3.6377925;M
2013;3689;4210;47520;3143;Inactivos;13.81307;M
