D_TEMPORAL_0;D_TERRITORIO_0;D_EDAD_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2002;2251;4306;3691;Nacimientos;36.0;A
2002;2251;4306;3689;Nacimientos;19.0;A
2002;2251;4306;3690;Nacimientos;17.0;A
2002;2251;4191;3691;Nacimientos;1.0;A
2002;2251;4191;3689;Nacimientos;1.0;A
2002;2251;215038;3691;Nacimientos;5.0;A
2002;2251;215038;3689;Nacimientos;2.0;A
2002;2251;215038;3690;Nacimientos;3.0;A
2002;2251;215039;3691;Nacimientos;13.0;A
2002;2251;215039;3689;Nacimientos;8.0;A
2002;2251;215039;3690;Nacimientos;5.0;A
2002;2251;215040;3691;Nacimientos;12.0;A
2002;2251;215040;3689;Nacimientos;6.0;A
2002;2251;215040;3690;Nacimientos;6.0;A
2002;2251;215041;3691;Nacimientos;3.0;A
2002;2251;215041;3689;Nacimientos;1.0;A
2002;2251;215041;3690;Nacimientos;2.0;A
2002;2251;4235;3691;Nacimientos;2.0;A
2002;2251;4235;3689;Nacimientos;1.0;A
2002;2251;4235;3690;Nacimientos;1.0;A
2002;2252;4306;3691;Nacimientos;4.0;A
2002;2252;4306;3689;Nacimientos;2.0;A
2002;2252;4306;3690;Nacimientos;2.0;A
2002;2252;215039;3691;Nacimientos;1.0;A
2002;2252;215039;3689;Nacimientos;1.0;A
2002;2252;215041;3691;Nacimientos;2.0;A
2002;2252;215041;3689;Nacimientos;1.0;A
2002;2252;215041;3690;Nacimientos;1.0;A
2002;2252;4210;3691;Nacimientos;1.0;A
2002;2252;4210;3690;Nacimientos;1.0;A
2002;2253;4306;3691;Nacimientos;1967.0;A
2002;2253;4306;3689;Nacimientos;982.0;A
2002;2253;4306;3690;Nacimientos;985.0;A
2002;2253;4191;3691;Nacimientos;105.0;A
2002;2253;4191;3689;Nacimientos;54.0;A
2002;2253;4191;3690;Nacimientos;51.0;A
2002;2253;215038;3691;Nacimientos;294.0;A
2002;2253;215038;3689;Nacimientos;140.0;A
2002;2253;215038;3690;Nacimientos;154.0;A
2002;2253;215039;3691;Nacimientos;514.0;A
2002;2253;215039;3689;Nacimientos;262.0;A
2002;2253;215039;3690;Nacimientos;252.0;A
2002;2253;215040;3691;Nacimientos;649.0;A
2002;2253;215040;3689;Nacimientos;324.0;A
2002;2253;215040;3690;Nacimientos;325.0;A
2002;2253;215041;3691;Nacimientos;352.0;A
2002;2253;215041;3689;Nacimientos;174.0;A
2002;2253;215041;3690;Nacimientos;178.0;A
2002;2253;4210;3691;Nacimientos;51.0;A
2002;2253;4210;3689;Nacimientos;27.0;A
2002;2253;4210;3690;Nacimientos;24.0;A
2002;2253;4235;3691;Nacimientos;1.0;A
2002;2253;4235;3690;Nacimientos;1.0;A
2002;2253;4305;3691;Nacimientos;1.0;A
2002;2253;4305;3689;Nacimientos;1.0;A
2002;2254;4306;3691;Nacimientos;1.0;A
2002;2254;4306;3689;Nacimientos;1.0;A
2002;2254;215039;3691;Nacimientos;1.0;A
2002;2254;215039;3689;Nacimientos;1.0;A
2002;2256;4306;3691;Nacimientos;25.0;A
2002;2256;4306;3689;Nacimientos;15.0;A
2002;2256;4306;3690;Nacimientos;10.0;A
2002;2256;4191;3691;Nacimientos;1.0;A
2002;2256;4191;3690;Nacimientos;1.0;A
2002;2256;215038;3691;Nacimientos;1.0;A
2002;2256;215038;3689;Nacimientos;1.0;A
2002;2256;215039;3691;Nacimientos;8.0;A
2002;2256;215039;3689;Nacimientos;4.0;A
2002;2256;215039;3690;Nacimientos;4.0;A
2002;2256;215040;3691;Nacimientos;8.0;A
2002;2256;215040;3689;Nacimientos;5.0;A
2002;2256;215040;3690;Nacimientos;3.0;A
2002;2256;215041;3691;Nacimientos;5.0;A
2002;2256;215041;3689;Nacimientos;3.0;A
2002;2256;215041;3690;Nacimientos;2.0;A
2002;2256;4210;3691;Nacimientos;2.0;A
2002;2256;4210;3689;Nacimientos;2.0;A
2002;2257;4306;3691;Nacimientos;13.0;A
2002;2257;4306;3689;Nacimientos;7.0;A
2002;2257;4306;3690;Nacimientos;6.0;A
2002;2257;4191;3691;Nacimientos;1.0;A
2002;2257;4191;3689;Nacimientos;1.0;A
2002;2257;215038;3691;Nacimientos;2.0;A
2002;2257;215038;3690;Nacimientos;2.0;A
2002;2257;215039;3691;Nacimientos;6.0;A
2002;2257;215039;3689;Nacimientos;3.0;A
2002;2257;215039;3690;Nacimientos;3.0;A
2002;2257;215040;3691;Nacimientos;2.0;A
2002;2257;215040;3689;Nacimientos;1.0;A
2002;2257;215040;3690;Nacimientos;1.0;A
2002;2257;215041;3691;Nacimientos;2.0;A
2002;2257;215041;3689;Nacimientos;2.0;A
2002;2258;4306;3691;Nacimientos;1.0;A
2002;2258;4306;3690;Nacimientos;1.0;A
2002;2258;215040;3691;Nacimientos;1.0;A
2002;2258;215040;3690;Nacimientos;1.0;A
2002;2259;4306;3691;Nacimientos;2.0;A
2002;2259;4306;3689;Nacimientos;2.0;A
2002;2259;215039;3691;Nacimientos;1.0;A
2002;2259;215039;3689;Nacimientos;1.0;A
2002;2259;4210;3691;Nacimientos;1.0;A
2002;2259;4210;3689;Nacimientos;1.0;A
2002;2261;4306;3691;Nacimientos;2.0;A
2002;2261;4306;3690;Nacimientos;2.0;A
2002;2261;215040;3691;Nacimientos;2.0;A
2002;2261;215040;3690;Nacimientos;2.0;A
2002;2264;4306;3691;Nacimientos;29.0;A
2002;2264;4306;3689;Nacimientos;12.0;A
2002;2264;4306;3690;Nacimientos;17.0;A
2002;2264;215038;3691;Nacimientos;3.0;A
2002;2264;215038;3689;Nacimientos;2.0;A
2002;2264;215038;3690;Nacimientos;1.0;A
2002;2264;215039;3691;Nacimientos;9.0;A
2002;2264;215039;3689;Nacimientos;2.0;A
2002;2264;215039;3690;Nacimientos;7.0;A
2002;2264;215040;3691;Nacimientos;14.0;A
2002;2264;215040;3689;Nacimientos;6.0;A
2002;2264;215040;3690;Nacimientos;8.0;A
2002;2264;215041;3691;Nacimientos;3.0;A
2002;2264;215041;3689;Nacimientos;2.0;A
2002;2264;215041;3690;Nacimientos;1.0;A
2002;2267;4306;3691;Nacimientos;2.0;A
2002;2267;4306;3689;Nacimientos;1.0;A
2002;2267;4306;3690;Nacimientos;1.0;A
2002;2267;215040;3691;Nacimientos;1.0;A
2002;2267;215040;3690;Nacimientos;1.0;A
2002;2267;215041;3691;Nacimientos;1.0;A
2002;2267;215041;3689;Nacimientos;1.0;A
2002;2268;4306;3691;Nacimientos;2.0;A
2002;2268;4306;3689;Nacimientos;1.0;A
2002;2268;4306;3690;Nacimientos;1.0;A
2002;2268;215038;3691;Nacimientos;1.0;A
2002;2268;215038;3689;Nacimientos;1.0;A
2002;2268;215040;3691;Nacimientos;1.0;A
2002;2268;215040;3690;Nacimientos;1.0;A
2002;2269;4306;3691;Nacimientos;157.0;A
2002;2269;4306;3689;Nacimientos;85.0;A
2002;2269;4306;3690;Nacimientos;72.0;A
2002;2269;4191;3691;Nacimientos;9.0;A
2002;2269;4191;3689;Nacimientos;5.0;A
2002;2269;4191;3690;Nacimientos;4.0;A
2002;2269;215038;3691;Nacimientos;29.0;A
2002;2269;215038;3689;Nacimientos;16.0;A
2002;2269;215038;3690;Nacimientos;13.0;A
2002;2269;215039;3691;Nacimientos;48.0;A
2002;2269;215039;3689;Nacimientos;27.0;A
2002;2269;215039;3690;Nacimientos;21.0;A
2002;2269;215040;3691;Nacimientos;45.0;A
2002;2269;215040;3689;Nacimientos;20.0;A
2002;2269;215040;3690;Nacimientos;25.0;A
2002;2269;215041;3691;Nacimientos;21.0;A
2002;2269;215041;3689;Nacimientos;13.0;A
2002;2269;215041;3690;Nacimientos;8.0;A
2002;2269;4210;3691;Nacimientos;5.0;A
2002;2269;4210;3689;Nacimientos;4.0;A
2002;2269;4210;3690;Nacimientos;1.0;A
2002;2270;4306;3691;Nacimientos;10.0;A
2002;2270;4306;3689;Nacimientos;6.0;A
2002;2270;4306;3690;Nacimientos;4.0;A
2002;2270;215038;3691;Nacimientos;4.0;A
2002;2270;215038;3689;Nacimientos;3.0;A
2002;2270;215038;3690;Nacimientos;1.0;A
2002;2270;215039;3691;Nacimientos;2.0;A
2002;2270;215039;3689;Nacimientos;1.0;A
2002;2270;215039;3690;Nacimientos;1.0;A
2002;2270;215040;3691;Nacimientos;2.0;A
2002;2270;215040;3690;Nacimientos;2.0;A
2002;2270;215041;3691;Nacimientos;2.0;A
2002;2270;215041;3689;Nacimientos;2.0;A
2002;2271;4306;3691;Nacimientos;28.0;A
2002;2271;4306;3689;Nacimientos;16.0;A
2002;2271;4306;3690;Nacimientos;12.0;A
2002;2271;215038;3691;Nacimientos;3.0;A
2002;2271;215038;3690;Nacimientos;3.0;A
2002;2271;215039;3691;Nacimientos;16.0;A
2002;2271;215039;3689;Nacimientos;10.0;A
2002;2271;215039;3690;Nacimientos;6.0;A
2002;2271;215040;3691;Nacimientos;7.0;A
2002;2271;215040;3689;Nacimientos;4.0;A
2002;2271;215040;3690;Nacimientos;3.0;A
2002;2271;215041;3691;Nacimientos;2.0;A
2002;2271;215041;3689;Nacimientos;2.0;A
2002;2272;4306;3691;Nacimientos;95.0;A
2002;2272;4306;3689;Nacimientos;43.0;A
2002;2272;4306;3690;Nacimientos;52.0;A
2002;2272;4191;3691;Nacimientos;2.0;A
2002;2272;4191;3689;Nacimientos;1.0;A
2002;2272;4191;3690;Nacimientos;1.0;A
2002;2272;215038;3691;Nacimientos;21.0;A
2002;2272;215038;3689;Nacimientos;9.0;A
2002;2272;215038;3690;Nacimientos;12.0;A
2002;2272;215039;3691;Nacimientos;26.0;A
2002;2272;215039;3689;Nacimientos;10.0;A
2002;2272;215039;3690;Nacimientos;16.0;A
2002;2272;215040;3691;Nacimientos;29.0;A
2002;2272;215040;3689;Nacimientos;12.0;A
2002;2272;215040;3690;Nacimientos;17.0;A
2002;2272;215041;3691;Nacimientos;15.0;A
2002;2272;215041;3689;Nacimientos;10.0;A
2002;2272;215041;3690;Nacimientos;5.0;A
2002;2272;4210;3691;Nacimientos;2.0;A
2002;2272;4210;3689;Nacimientos;1.0;A
2002;2272;4210;3690;Nacimientos;1.0;A
2002;2277;4306;3691;Nacimientos;4.0;A
2002;2277;4306;3689;Nacimientos;1.0;A
2002;2277;4306;3690;Nacimientos;3.0;A
2002;2277;215038;3691;Nacimientos;1.0;A
2002;2277;215038;3690;Nacimientos;1.0;A
2002;2277;215039;3691;Nacimientos;2.0;A
2002;2277;215039;3689;Nacimientos;1.0;A
2002;2277;215039;3690;Nacimientos;1.0;A
2002;2277;215040;3691;Nacimientos;1.0;A
2002;2277;215040;3690;Nacimientos;1.0;A
2002;2278;4306;3691;Nacimientos;10.0;A
2002;2278;4306;3689;Nacimientos;7.0;A
2002;2278;4306;3690;Nacimientos;3.0;A
2002;2278;215039;3691;Nacimientos;6.0;A
2002;2278;215039;3689;Nacimientos;4.0;A
2002;2278;215039;3690;Nacimientos;2.0;A
2002;2278;215040;3691;Nacimientos;3.0;A
2002;2278;215040;3689;Nacimientos;2.0;A
2002;2278;215040;3690;Nacimientos;1.0;A
2002;2278;215041;3691;Nacimientos;1.0;A
2002;2278;215041;3689;Nacimientos;1.0;A
2002;2276;4306;3691;Nacimientos;119.0;A
2002;2276;4306;3689;Nacimientos;54.0;A
2002;2276;4306;3690;Nacimientos;65.0;A
2002;2276;4191;3691;Nacimientos;5.0;A
2002;2276;4191;3689;Nacimientos;2.0;A
2002;2276;4191;3690;Nacimientos;3.0;A
2002;2276;215038;3691;Nacimientos;24.0;A
2002;2276;215038;3689;Nacimientos;10.0;A
2002;2276;215038;3690;Nacimientos;14.0;A
2002;2276;215039;3691;Nacimientos;38.0;A
2002;2276;215039;3689;Nacimientos;15.0;A
2002;2276;215039;3690;Nacimientos;23.0;A
2002;2276;215040;3691;Nacimientos;26.0;A
2002;2276;215040;3689;Nacimientos;12.0;A
2002;2276;215040;3690;Nacimientos;14.0;A
2002;2276;215041;3691;Nacimientos;24.0;A
2002;2276;215041;3689;Nacimientos;13.0;A
2002;2276;215041;3690;Nacimientos;11.0;A
2002;2276;4210;3691;Nacimientos;2.0;A
2002;2276;4210;3689;Nacimientos;2.0;A
2002;2279;4306;3691;Nacimientos;32.0;A
2002;2279;4306;3689;Nacimientos;21.0;A
2002;2279;4306;3690;Nacimientos;11.0;A
2002;2279;4191;3691;Nacimientos;1.0;A
2002;2279;4191;3689;Nacimientos;1.0;A
2002;2279;215038;3691;Nacimientos;3.0;A
2002;2279;215038;3689;Nacimientos;2.0;A
2002;2279;215038;3690;Nacimientos;1.0;A
2002;2279;215039;3691;Nacimientos;8.0;A
2002;2279;215039;3689;Nacimientos;2.0;A
2002;2279;215039;3690;Nacimientos;6.0;A
2002;2279;215040;3691;Nacimientos;14.0;A
2002;2279;215040;3689;Nacimientos;11.0;A
2002;2279;215040;3690;Nacimientos;3.0;A
2002;2279;215041;3691;Nacimientos;6.0;A
2002;2279;215041;3689;Nacimientos;5.0;A
2002;2279;215041;3690;Nacimientos;1.0;A
2002;2347;4306;3691;Nacimientos;840.0;A
2002;2347;4306;3689;Nacimientos;411.0;A
2002;2347;4306;3690;Nacimientos;429.0;A
2002;2347;4172;3691;Nacimientos;1.0;A
2002;2347;4172;3690;Nacimientos;1.0;A
2002;2347;4191;3691;Nacimientos;37.0;A
2002;2347;4191;3689;Nacimientos;18.0;A
2002;2347;4191;3690;Nacimientos;19.0;A
2002;2347;215038;3691;Nacimientos;131.0;A
2002;2347;215038;3689;Nacimientos;65.0;A
2002;2347;215038;3690;Nacimientos;66.0;A
2002;2347;215039;3691;Nacimientos;279.0;A
2002;2347;215039;3689;Nacimientos;136.0;A
2002;2347;215039;3690;Nacimientos;143.0;A
2002;2347;215040;3691;Nacimientos;292.0;A
2002;2347;215040;3689;Nacimientos;145.0;A
2002;2347;215040;3690;Nacimientos;147.0;A
2002;2347;215041;3691;Nacimientos;87.0;A
2002;2347;215041;3689;Nacimientos;43.0;A
2002;2347;215041;3690;Nacimientos;44.0;A
2002;2347;4210;3691;Nacimientos;11.0;A
2002;2347;4210;3689;Nacimientos;4.0;A
2002;2347;4210;3690;Nacimientos;7.0;A
2002;2347;4235;3691;Nacimientos;2.0;A
2002;2347;4235;3690;Nacimientos;2.0;A
2002;2282;4306;3691;Nacimientos;2.0;A
2002;2282;4306;3689;Nacimientos;1.0;A
2002;2282;4306;3690;Nacimientos;1.0;A
2002;2282;4191;3691;Nacimientos;1.0;A
2002;2282;4191;3690;Nacimientos;1.0;A
2002;2282;215039;3691;Nacimientos;1.0;A
2002;2282;215039;3689;Nacimientos;1.0;A
2002;2284;4306;3691;Nacimientos;6.0;A
2002;2284;4306;3689;Nacimientos;3.0;A
2002;2284;4306;3690;Nacimientos;3.0;A
2002;2284;215038;3691;Nacimientos;1.0;A
2002;2284;215038;3690;Nacimientos;1.0;A
2002;2284;215039;3691;Nacimientos;2.0;A
2002;2284;215039;3689;Nacimientos;1.0;A
2002;2284;215039;3690;Nacimientos;1.0;A
2002;2284;215040;3691;Nacimientos;1.0;A
2002;2284;215040;3690;Nacimientos;1.0;A
2002;2284;215041;3691;Nacimientos;1.0;A
2002;2284;215041;3689;Nacimientos;1.0;A
2002;2284;4210;3691;Nacimientos;1.0;A
2002;2284;4210;3689;Nacimientos;1.0;A
2002;2285;4306;3691;Nacimientos;12.0;A
2002;2285;4306;3689;Nacimientos;11.0;A
2002;2285;4306;3690;Nacimientos;1.0;A
2002;2285;215038;3691;Nacimientos;1.0;A
2002;2285;215038;3689;Nacimientos;1.0;A
2002;2285;215039;3691;Nacimientos;5.0;A
2002;2285;215039;3689;Nacimientos;4.0;A
2002;2285;215039;3690;Nacimientos;1.0;A
2002;2285;215040;3691;Nacimientos;5.0;A
2002;2285;215040;3689;Nacimientos;5.0;A
2002;2285;215041;3691;Nacimientos;1.0;A
2002;2285;215041;3689;Nacimientos;1.0;A
2002;2286;4306;3691;Nacimientos;24.0;A
2002;2286;4306;3689;Nacimientos;9.0;A
2002;2286;4306;3690;Nacimientos;15.0;A
2002;2286;215038;3691;Nacimientos;6.0;A
2002;2286;215038;3689;Nacimientos;2.0;A
2002;2286;215038;3690;Nacimientos;4.0;A
2002;2286;215039;3691;Nacimientos;7.0;A
2002;2286;215039;3689;Nacimientos;4.0;A
2002;2286;215039;3690;Nacimientos;3.0;A
2002;2286;215040;3691;Nacimientos;7.0;A
2002;2286;215040;3689;Nacimientos;3.0;A
2002;2286;215040;3690;Nacimientos;4.0;A
2002;2286;215041;3691;Nacimientos;4.0;A
2002;2286;215041;3690;Nacimientos;4.0;A
2002;2287;4306;3691;Nacimientos;6.0;A
2002;2287;4306;3689;Nacimientos;2.0;A
2002;2287;4306;3690;Nacimientos;4.0;A
2002;2287;215039;3691;Nacimientos;1.0;A
2002;2287;215039;3690;Nacimientos;1.0;A
2002;2287;215040;3691;Nacimientos;3.0;A
2002;2287;215040;3689;Nacimientos;1.0;A
2002;2287;215040;3690;Nacimientos;2.0;A
2002;2287;215041;3691;Nacimientos;2.0;A
2002;2287;215041;3689;Nacimientos;1.0;A
2002;2287;215041;3690;Nacimientos;1.0;A
2002;2288;4306;3691;Nacimientos;26.0;A
2002;2288;4306;3689;Nacimientos;12.0;A
2002;2288;4306;3690;Nacimientos;14.0;A
2002;2288;4191;3691;Nacimientos;1.0;A
2002;2288;4191;3690;Nacimientos;1.0;A
2002;2288;215038;3691;Nacimientos;10.0;A
2002;2288;215038;3689;Nacimientos;4.0;A
2002;2288;215038;3690;Nacimientos;6.0;A
2002;2288;215039;3691;Nacimientos;9.0;A
2002;2288;215039;3689;Nacimientos;6.0;A
2002;2288;215039;3690;Nacimientos;3.0;A
2002;2288;215040;3691;Nacimientos;4.0;A
2002;2288;215040;3690;Nacimientos;4.0;A
2002;2288;215041;3691;Nacimientos;2.0;A
2002;2288;215041;3689;Nacimientos;2.0;A
2002;2289;4306;3691;Nacimientos;28.0;A
2002;2289;4306;3689;Nacimientos;14.0;A
2002;2289;4306;3690;Nacimientos;14.0;A
2002;2289;4191;3691;Nacimientos;3.0;A
2002;2289;4191;3689;Nacimientos;3.0;A
2002;2289;215038;3691;Nacimientos;9.0;A
2002;2289;215038;3689;Nacimientos;5.0;A
2002;2289;215038;3690;Nacimientos;4.0;A
2002;2289;215039;3691;Nacimientos;10.0;A
2002;2289;215039;3689;Nacimientos;4.0;A
2002;2289;215039;3690;Nacimientos;6.0;A
2002;2289;215040;3691;Nacimientos;4.0;A
2002;2289;215040;3689;Nacimientos;1.0;A
2002;2289;215040;3690;Nacimientos;3.0;A
2002;2289;215041;3691;Nacimientos;1.0;A
2002;2289;215041;3689;Nacimientos;1.0;A
2002;2289;4210;3691;Nacimientos;1.0;A
2002;2289;4210;3690;Nacimientos;1.0;A
2002;2290;4306;3691;Nacimientos;76.0;A
2002;2290;4306;3689;Nacimientos;39.0;A
2002;2290;4306;3690;Nacimientos;37.0;A
2002;2290;4191;3691;Nacimientos;1.0;A
2002;2290;4191;3690;Nacimientos;1.0;A
