D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2015;2241;3690;58926;Defunciones;1.0;A
2015;2241;3690;58927;Defunciones;1.0;A
2015;2241;3690;4277;Defunciones;1.0;A
2015;2242;3691;4306;Defunciones;17.0;A
2015;2242;3691;4234;Defunciones;1.0;A
2015;2242;3691;4241;Defunciones;1.0;A
2015;2242;3691;4247;Defunciones;2.0;A
2015;2242;3691;4253;Defunciones;3.0;A
2015;2242;3691;4259;Defunciones;1.0;A
2015;2242;3691;58926;Defunciones;5.0;A
2015;2242;3691;58927;Defunciones;3.0;A
2015;2242;3691;4277;Defunciones;1.0;A
2015;2242;3689;4306;Defunciones;9.0;A
2015;2242;3689;4234;Defunciones;1.0;A
2015;2242;3689;4241;Defunciones;1.0;A
2015;2242;3689;4247;Defunciones;1.0;A
2015;2242;3689;58926;Defunciones;3.0;A
2015;2242;3689;58927;Defunciones;2.0;A
2015;2242;3689;4277;Defunciones;1.0;A
2015;2242;3690;4306;Defunciones;8.0;A
2015;2242;3690;4247;Defunciones;1.0;A
2015;2242;3690;4253;Defunciones;3.0;A
2015;2242;3690;4259;Defunciones;1.0;A
2015;2242;3690;58926;Defunciones;2.0;A
2015;2242;3690;58927;Defunciones;1.0;A
2015;2243;3691;4306;Defunciones;188.0;A
2015;2243;3691;58924;Defunciones;1.0;A
2015;2243;3691;4190;Defunciones;1.0;A
2015;2243;3691;4197;Defunciones;2.0;A
2015;2243;3691;4203;Defunciones;3.0;A
2015;2243;3691;4216;Defunciones;8.0;A
2015;2243;3691;4222;Defunciones;3.0;A
2015;2243;3691;4228;Defunciones;11.0;A
2015;2243;3691;4234;Defunciones;13.0;A
2015;2243;3691;4241;Defunciones;14.0;A
2015;2243;3691;4247;Defunciones;16.0;A
2015;2243;3691;4253;Defunciones;24.0;A
2015;2243;3691;4259;Defunciones;35.0;A
2015;2243;3691;58926;Defunciones;36.0;A
2015;2243;3691;58927;Defunciones;16.0;A
2015;2243;3691;4277;Defunciones;4.0;A
2015;2243;3691;4304;Defunciones;1.0;A
2015;2243;3689;4306;Defunciones;103.0;A
2015;2243;3689;58924;Defunciones;1.0;A
2015;2243;3689;4197;Defunciones;2.0;A
2015;2243;3689;4203;Defunciones;3.0;A
2015;2243;3689;4216;Defunciones;4.0;A
2015;2243;3689;4222;Defunciones;3.0;A
2015;2243;3689;4228;Defunciones;9.0;A
2015;2243;3689;4234;Defunciones;11.0;A
2015;2243;3689;4241;Defunciones;10.0;A
2015;2243;3689;4247;Defunciones;10.0;A
2015;2243;3689;4253;Defunciones;16.0;A
2015;2243;3689;4259;Defunciones;16.0;A
2015;2243;3689;58926;Defunciones;11.0;A
2015;2243;3689;58927;Defunciones;6.0;A
2015;2243;3689;4277;Defunciones;1.0;A
2015;2243;3690;4306;Defunciones;85.0;A
2015;2243;3690;4190;Defunciones;1.0;A
2015;2243;3690;4216;Defunciones;4.0;A
2015;2243;3690;4228;Defunciones;2.0;A
2015;2243;3690;4234;Defunciones;2.0;A
2015;2243;3690;4241;Defunciones;4.0;A
2015;2243;3690;4247;Defunciones;6.0;A
2015;2243;3690;4253;Defunciones;8.0;A
2015;2243;3690;4259;Defunciones;19.0;A
2015;2243;3690;58926;Defunciones;25.0;A
2015;2243;3690;58927;Defunciones;10.0;A
2015;2243;3690;4277;Defunciones;3.0;A
2015;2243;3690;4304;Defunciones;1.0;A
2015;2244;3691;4306;Defunciones;7.0;A
2015;2244;3691;4259;Defunciones;3.0;A
2015;2244;3691;58926;Defunciones;3.0;A
2015;2244;3691;58927;Defunciones;1.0;A
2015;2244;3689;4306;Defunciones;3.0;A
2015;2244;3689;4259;Defunciones;1.0;A
2015;2244;3689;58926;Defunciones;1.0;A
2015;2244;3689;58927;Defunciones;1.0;A
2015;2244;3690;4306;Defunciones;4.0;A
2015;2244;3690;4259;Defunciones;2.0;A
2015;2244;3690;58926;Defunciones;2.0;A
2015;2245;3691;4306;Defunciones;11.0;A
2015;2245;3691;4228;Defunciones;2.0;A
2015;2245;3691;4247;Defunciones;1.0;A
2015;2245;3691;4253;Defunciones;1.0;A
2015;2245;3691;4259;Defunciones;2.0;A
2015;2245;3691;58927;Defunciones;4.0;A
2015;2245;3691;4277;Defunciones;1.0;A
2015;2245;3689;4306;Defunciones;4.0;A
2015;2245;3689;4228;Defunciones;2.0;A
2015;2245;3689;4247;Defunciones;1.0;A
2015;2245;3689;4253;Defunciones;1.0;A
2015;2245;3690;4306;Defunciones;7.0;A
2015;2245;3690;4259;Defunciones;2.0;A
2015;2245;3690;58927;Defunciones;4.0;A
2015;2245;3690;4277;Defunciones;1.0;A
2015;2246;3691;4306;Defunciones;104.0;A
2015;2246;3691;4159;Defunciones;1.0;A
2015;2246;3691;4190;Defunciones;1.0;A
2015;2246;3691;4203;Defunciones;1.0;A
2015;2246;3691;4209;Defunciones;3.0;A
2015;2246;3691;4222;Defunciones;1.0;A
2015;2246;3691;4228;Defunciones;7.0;A
2015;2246;3691;4234;Defunciones;4.0;A
2015;2246;3691;4241;Defunciones;10.0;A
2015;2246;3691;4247;Defunciones;13.0;A
2015;2246;3691;4253;Defunciones;4.0;A
2015;2246;3691;4259;Defunciones;15.0;A
2015;2246;3691;58926;Defunciones;23.0;A
2015;2246;3691;58927;Defunciones;17.0;A
2015;2246;3691;4277;Defunciones;3.0;A
2015;2246;3691;4304;Defunciones;1.0;A
2015;2246;3689;4306;Defunciones;57.0;A
2015;2246;3689;4190;Defunciones;1.0;A
2015;2246;3689;4209;Defunciones;2.0;A
2015;2246;3689;4222;Defunciones;1.0;A
2015;2246;3689;4228;Defunciones;5.0;A
2015;2246;3689;4234;Defunciones;2.0;A
2015;2246;3689;4241;Defunciones;7.0;A
2015;2246;3689;4247;Defunciones;9.0;A
2015;2246;3689;4253;Defunciones;2.0;A
2015;2246;3689;4259;Defunciones;6.0;A
2015;2246;3689;58926;Defunciones;15.0;A
2015;2246;3689;58927;Defunciones;7.0;A
2015;2246;3690;4306;Defunciones;47.0;A
2015;2246;3690;4159;Defunciones;1.0;A
2015;2246;3690;4203;Defunciones;1.0;A
2015;2246;3690;4209;Defunciones;1.0;A
2015;2246;3690;4228;Defunciones;2.0;A
2015;2246;3690;4234;Defunciones;2.0;A
2015;2246;3690;4241;Defunciones;3.0;A
2015;2246;3690;4247;Defunciones;4.0;A
2015;2246;3690;4253;Defunciones;2.0;A
2015;2246;3690;4259;Defunciones;9.0;A
2015;2246;3690;58926;Defunciones;8.0;A
2015;2246;3690;58927;Defunciones;10.0;A
2015;2246;3690;4277;Defunciones;3.0;A
2015;2246;3690;4304;Defunciones;1.0;A
2015;2247;3691;4306;Defunciones;8.0;A
2015;2247;3691;4253;Defunciones;1.0;A
2015;2247;3691;4259;Defunciones;2.0;A
2015;2247;3691;58926;Defunciones;2.0;A
2015;2247;3691;58927;Defunciones;3.0;A
2015;2247;3689;4306;Defunciones;2.0;A
2015;2247;3689;4253;Defunciones;1.0;A
2015;2247;3689;58927;Defunciones;1.0;A
2015;2247;3690;4306;Defunciones;6.0;A
2015;2247;3690;4259;Defunciones;2.0;A
2015;2247;3690;58926;Defunciones;2.0;A
2015;2247;3690;58927;Defunciones;2.0;A
2015;2250;3691;4306;Defunciones;17.0;A
2015;2250;3691;4216;Defunciones;1.0;A
2015;2250;3691;4234;Defunciones;1.0;A
2015;2250;3691;4241;Defunciones;2.0;A
2015;2250;3691;4247;Defunciones;1.0;A
2015;2250;3691;4253;Defunciones;2.0;A
2015;2250;3691;4259;Defunciones;6.0;A
2015;2250;3691;58926;Defunciones;4.0;A
2015;2250;3689;4306;Defunciones;9.0;A
2015;2250;3689;4216;Defunciones;1.0;A
2015;2250;3689;4241;Defunciones;2.0;A
2015;2250;3689;4247;Defunciones;1.0;A
2015;2250;3689;4253;Defunciones;2.0;A
2015;2250;3689;4259;Defunciones;3.0;A
2015;2250;3690;4306;Defunciones;8.0;A
2015;2250;3690;4234;Defunciones;1.0;A
2015;2250;3690;4259;Defunciones;3.0;A
2015;2250;3690;58926;Defunciones;4.0;A
2015;2251;3691;4306;Defunciones;38.0;A
2015;2251;3691;4216;Defunciones;1.0;A
2015;2251;3691;4228;Defunciones;1.0;A
2015;2251;3691;4234;Defunciones;1.0;A
2015;2251;3691;4241;Defunciones;5.0;A
2015;2251;3691;4247;Defunciones;5.0;A
2015;2251;3691;4253;Defunciones;3.0;A
2015;2251;3691;4259;Defunciones;7.0;A
2015;2251;3691;58926;Defunciones;6.0;A
2015;2251;3691;58927;Defunciones;8.0;A
2015;2251;3691;4277;Defunciones;1.0;A
2015;2251;3689;4306;Defunciones;22.0;A
2015;2251;3689;4216;Defunciones;1.0;A
2015;2251;3689;4228;Defunciones;1.0;A
2015;2251;3689;4241;Defunciones;4.0;A
2015;2251;3689;4247;Defunciones;5.0;A
2015;2251;3689;4253;Defunciones;2.0;A
2015;2251;3689;4259;Defunciones;2.0;A
2015;2251;3689;58926;Defunciones;3.0;A
2015;2251;3689;58927;Defunciones;4.0;A
2015;2251;3690;4306;Defunciones;16.0;A
2015;2251;3690;4234;Defunciones;1.0;A
2015;2251;3690;4241;Defunciones;1.0;A
2015;2251;3690;4253;Defunciones;1.0;A
2015;2251;3690;4259;Defunciones;5.0;A
2015;2251;3690;58926;Defunciones;3.0;A
2015;2251;3690;58927;Defunciones;4.0;A
2015;2251;3690;4277;Defunciones;1.0;A
2015;2252;3691;4306;Defunciones;2.0;A
2015;2252;3691;58927;Defunciones;1.0;A
2015;2252;3691;4277;Defunciones;1.0;A
2015;2252;3689;4306;Defunciones;1.0;A
2015;2252;3689;4277;Defunciones;1.0;A
2015;2252;3690;4306;Defunciones;1.0;A
2015;2252;3690;58927;Defunciones;1.0;A
2015;2253;3691;4306;Defunciones;1651.0;A
2015;2253;3691;58924;Defunciones;18.0;A
2015;2253;3691;4159;Defunciones;3.0;A
2015;2253;3691;4165;Defunciones;3.0;A
2015;2253;3691;4171;Defunciones;1.0;A
2015;2253;3691;4184;Defunciones;3.0;A
2015;2253;3691;4190;Defunciones;3.0;A
2015;2253;3691;4197;Defunciones;13.0;A
2015;2253;3691;4203;Defunciones;11.0;A
2015;2253;3691;4209;Defunciones;14.0;A
2015;2253;3691;4216;Defunciones;23.0;A
2015;2253;3691;4222;Defunciones;37.0;A
2015;2253;3691;4228;Defunciones;72.0;A
2015;2253;3691;4234;Defunciones;85.0;A
2015;2253;3691;4241;Defunciones;91.0;A
2015;2253;3691;4247;Defunciones;135.0;A
2015;2253;3691;4253;Defunciones;192.0;A
2015;2253;3691;4259;Defunciones;309.0;A
2015;2253;3691;58926;Defunciones;325.0;A
2015;2253;3691;58927;Defunciones;234.0;A
2015;2253;3691;4277;Defunciones;67.0;A
2015;2253;3691;4304;Defunciones;12.0;A
2015;2253;3689;4306;Defunciones;809.0;A
2015;2253;3689;58924;Defunciones;11.0;A
2015;2253;3689;4159;Defunciones;1.0;A
2015;2253;3689;4165;Defunciones;1.0;A
2015;2253;3689;4184;Defunciones;3.0;A
2015;2253;3689;4190;Defunciones;3.0;A
2015;2253;3689;4197;Defunciones;9.0;A
2015;2253;3689;4203;Defunciones;3.0;A
2015;2253;3689;4209;Defunciones;11.0;A
2015;2253;3689;4216;Defunciones;20.0;A
2015;2253;3689;4222;Defunciones;24.0;A
2015;2253;3689;4228;Defunciones;56.0;A
2015;2253;3689;4234;Defunciones;61.0;A
2015;2253;3689;4241;Defunciones;62.0;A
2015;2253;3689;4247;Defunciones;89.0;A
2015;2253;3689;4253;Defunciones;98.0;A
2015;2253;3689;4259;Defunciones;148.0;A
2015;2253;3689;58926;Defunciones;129.0;A
2015;2253;3689;58927;Defunciones;59.0;A
2015;2253;3689;4277;Defunciones;16.0;A
2015;2253;3689;4304;Defunciones;5.0;A
2015;2253;3690;4306;Defunciones;842.0;A
2015;2253;3690;58924;Defunciones;7.0;A
2015;2253;3690;4159;Defunciones;2.0;A
2015;2253;3690;4165;Defunciones;2.0;A
2015;2253;3690;4171;Defunciones;1.0;A
2015;2253;3690;4197;Defunciones;4.0;A
2015;2253;3690;4203;Defunciones;8.0;A
2015;2253;3690;4209;Defunciones;3.0;A
2015;2253;3690;4216;Defunciones;3.0;A
2015;2253;3690;4222;Defunciones;13.0;A
2015;2253;3690;4228;Defunciones;16.0;A
2015;2253;3690;4234;Defunciones;24.0;A
2015;2253;3690;4241;Defunciones;29.0;A
2015;2253;3690;4247;Defunciones;46.0;A
2015;2253;3690;4253;Defunciones;94.0;A
2015;2253;3690;4259;Defunciones;161.0;A
2015;2253;3690;58926;Defunciones;196.0;A
2015;2253;3690;58927;Defunciones;175.0;A
2015;2253;3690;4277;Defunciones;51.0;A
2015;2253;3690;4304;Defunciones;7.0;A
2015;2254;3691;4306;Defunciones;3.0;A
2015;2254;3691;4259;Defunciones;3.0;A
2015;2254;3689;4306;Defunciones;2.0;A
2015;2254;3689;4259;Defunciones;2.0;A
2015;2254;3690;4306;Defunciones;1.0;A
2015;2254;3690;4259;Defunciones;1.0;A
2015;2255;3691;4306;Defunciones;1.0;A
2015;2255;3691;4259;Defunciones;1.0;A
2015;2255;3689;4306;Defunciones;1.0;A
2015;2255;3689;4259;Defunciones;1.0;A
2015;2256;3691;4306;Defunciones;25.0;A
2015;2256;3691;4190;Defunciones;1.0;A
2015;2256;3691;4209;Defunciones;1.0;A
2015;2256;3691;4216;Defunciones;1.0;A
2015;2256;3691;4241;Defunciones;1.0;A
2015;2256;3691;4247;Defunciones;2.0;A
2015;2256;3691;4253;Defunciones;4.0;A
2015;2256;3691;4259;Defunciones;5.0;A
2015;2256;3691;58926;Defunciones;6.0;A
2015;2256;3691;58927;Defunciones;3.0;A
2015;2256;3691;4277;Defunciones;1.0;A
2015;2256;3689;4306;Defunciones;18.0;A
2015;2256;3689;4209;Defunciones;1.0;A
2015;2256;3689;4216;Defunciones;1.0;A
2015;2256;3689;4247;Defunciones;2.0;A
2015;2256;3689;4253;Defunciones;3.0;A
2015;2256;3689;4259;Defunciones;4.0;A
2015;2256;3689;58926;Defunciones;5.0;A
2015;2256;3689;58927;Defunciones;2.0;A
2015;2256;3690;4306;Defunciones;7.0;A
2015;2256;3690;4190;Defunciones;1.0;A
2015;2256;3690;4241;Defunciones;1.0;A
2015;2256;3690;4253;Defunciones;1.0;A
2015;2256;3690;4259;Defunciones;1.0;A
2015;2256;3690;58926;Defunciones;1.0;A
2015;2256;3690;58927;Defunciones;1.0;A
2015;2256;3690;4277;Defunciones;1.0;A
2015;2257;3691;4306;Defunciones;52.0;A
2015;2257;3691;4216;Defunciones;1.0;A
2015;2257;3691;4222;Defunciones;1.0;A
2015;2257;3691;4228;Defunciones;1.0;A
2015;2257;3691;4241;Defunciones;7.0;A
2015;2257;3691;4247;Defunciones;10.0;A
2015;2257;3691;4253;Defunciones;8.0;A
2015;2257;3691;4259;Defunciones;6.0;A
2015;2257;3691;58926;Defunciones;10.0;A
2015;2257;3691;58927;Defunciones;5.0;A
2015;2257;3691;4277;Defunciones;3.0;A
2015;2257;3689;4306;Defunciones;26.0;A
2015;2257;3689;4228;Defunciones;1.0;A
2015;2257;3689;4241;Defunciones;3.0;A
2015;2257;3689;4247;Defunciones;5.0;A
2015;2257;3689;4253;Defunciones;6.0;A
2015;2257;3689;4259;Defunciones;5.0;A
2015;2257;3689;58926;Defunciones;4.0;A
2015;2257;3689;58927;Defunciones;2.0;A
2015;2257;3690;4306;Defunciones;26.0;A
2015;2257;3690;4216;Defunciones;1.0;A
2015;2257;3690;4222;Defunciones;1.0;A
2015;2257;3690;4241;Defunciones;4.0;A
2015;2257;3690;4247;Defunciones;5.0;A
2015;2257;3690;4253;Defunciones;2.0;A
2015;2257;3690;4259;Defunciones;1.0;A
2015;2257;3690;58926;Defunciones;6.0;A
2015;2257;3690;58927;Defunciones;3.0;A
2015;2257;3690;4277;Defunciones;3.0;A
2015;2258;3691;4306;Defunciones;10.0;A
2015;2258;3691;4209;Defunciones;1.0;A
2015;2258;3691;4241;Defunciones;2.0;A
2015;2258;3691;4253;Defunciones;1.0;A
2015;2258;3691;4259;Defunciones;1.0;A
2015;2258;3691;58926;Defunciones;4.0;A
2015;2258;3691;58927;Defunciones;1.0;A
2015;2258;3689;4306;Defunciones;6.0;A
2015;2258;3689;4209;Defunciones;1.0;A
2015;2258;3689;4241;Defunciones;2.0;A
2015;2258;3689;4253;Defunciones;1.0;A
2015;2258;3689;58926;Defunciones;2.0;A
2015;2258;3690;4306;Defunciones;4.0;A
2015;2258;3690;4259;Defunciones;1.0;A
2015;2258;3690;58926;Defunciones;2.0;A
2015;2258;3690;58927;Defunciones;1.0;A
2015;2259;3691;4306;Defunciones;5.0;A
2015;2259;3691;4259;Defunciones;3.0;A
2015;2259;3691;58926;Defunciones;1.0;A
2015;2259;3691;58927;Defunciones;1.0;A
2015;2259;3689;4306;Defunciones;4.0;A
2015;2259;3689;4259;Defunciones;3.0;A
2015;2259;3689;58926;Defunciones;1.0;A
2015;2259;3690;4306;Defunciones;1.0;A
2015;2259;3690;58927;Defunciones;1.0;A
2015;9563;3691;4306;Defunciones;2.0;A
2015;9563;3691;4222;Defunciones;1.0;A
2015;9563;3691;58926;Defunciones;1.0;A
2015;9563;3689;4306;Defunciones;1.0;A
2015;9563;3689;58926;Defunciones;1.0;A
2015;9563;3690;4306;Defunciones;1.0;A
2015;9563;3690;4222;Defunciones;1.0;A
2015;2260;3691;4306;Defunciones;5.0;A
2015;2260;3691;4247;Defunciones;1.0;A
2015;2260;3691;4259;Defunciones;2.0;A
2015;2260;3691;58926;Defunciones;2.0;A
2015;2260;3689;4306;Defunciones;3.0;A
2015;2260;3689;4247;Defunciones;1.0;A
2015;2260;3689;4259;Defunciones;1.0;A
2015;2260;3689;58926;Defunciones;1.0;A
2015;2260;3690;4306;Defunciones;2.0;A
2015;2260;3690;4259;Defunciones;1.0;A
2015;2260;3690;58926;Defunciones;1.0;A
2015;2261;3691;4306;Defunciones;3.0;A
2015;2261;3691;4259;Defunciones;1.0;A
2015;2261;3691;58926;Defunciones;2.0;A
2015;2261;3689;4306;Defunciones;1.0;A
2015;2261;3689;58926;Defunciones;1.0;A
2015;2261;3690;4306;Defunciones;2.0;A
2015;2261;3690;4259;Defunciones;1.0;A
2015;2261;3690;58926;Defunciones;1.0;A
2015;2262;3691;4306;Defunciones;8.0;A
2015;2262;3691;4241;Defunciones;1.0;A
2015;2262;3691;4247;Defunciones;2.0;A
2015;2262;3691;4253;Defunciones;1.0;A
2015;2262;3691;4259;Defunciones;1.0;A
2015;2262;3691;58926;Defunciones;3.0;A
2015;2262;3689;4306;Defunciones;3.0;A
2015;2262;3689;4253;Defunciones;1.0;A
2015;2262;3689;4259;Defunciones;1.0;A
2015;2262;3689;58926;Defunciones;1.0;A
2015;2262;3690;4306;Defunciones;5.0;A
2015;2262;3690;4241;Defunciones;1.0;A
2015;2262;3690;4247;Defunciones;2.0;A
2015;2262;3690;58926;Defunciones;2.0;A
2015;2263;3691;4306;Defunciones;1.0;A
2015;2263;3691;58926;Defunciones;1.0;A
2015;2263;3689;4306;Defunciones;1.0;A
2015;2263;3689;58926;Defunciones;1.0;A
2015;2264;3691;4306;Defunciones;29.0;A
2015;2264;3691;4209;Defunciones;2.0;A
2015;2264;3691;4216;Defunciones;1.0;A
2015;2264;3691;4228;Defunciones;1.0;A
2015;2264;3691;4234;Defunciones;1.0;A
2015;2264;3691;4241;Defunciones;2.0;A
2015;2264;3691;4247;Defunciones;3.0;A
2015;2264;3691;4253;Defunciones;2.0;A
2015;2264;3691;4259;Defunciones;5.0;A
2015;2264;3691;58926;Defunciones;7.0;A
2015;2264;3691;58927;Defunciones;3.0;A
2015;2264;3691;4277;Defunciones;1.0;A
2015;2264;3691;4304;Defunciones;1.0;A
2015;2264;3689;4306;Defunciones;18.0;A
2015;2264;3689;4209;Defunciones;2.0;A
2015;2264;3689;4216;Defunciones;1.0;A
2015;2264;3689;4234;Defunciones;1.0;A
2015;2264;3689;4241;Defunciones;2.0;A
2015;2264;3689;4247;Defunciones;3.0;A
2015;2264;3689;4253;Defunciones;2.0;A
2015;2264;3689;4259;Defunciones;1.0;A
2015;2264;3689;58926;Defunciones;4.0;A
2015;2264;3689;4277;Defunciones;1.0;A
2015;2264;3689;4304;Defunciones;1.0;A
