D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2010;2241;3691;4277;Defunciones;2.0;A
2010;2241;3691;4304;Defunciones;2.0;A
2010;2241;3689;4306;Defunciones;9.0;A
2010;2241;3689;4234;Defunciones;1.0;A
2010;2241;3689;4247;Defunciones;1.0;A
2010;2241;3689;4259;Defunciones;1.0;A
2010;2241;3689;58926;Defunciones;3.0;A
2010;2241;3689;58927;Defunciones;2.0;A
2010;2241;3689;4304;Defunciones;1.0;A
2010;2241;3690;4306;Defunciones;10.0;A
2010;2241;3690;4241;Defunciones;1.0;A
2010;2241;3690;4253;Defunciones;2.0;A
2010;2241;3690;4259;Defunciones;2.0;A
2010;2241;3690;58926;Defunciones;1.0;A
2010;2241;3690;58927;Defunciones;1.0;A
2010;2241;3690;4277;Defunciones;2.0;A
2010;2241;3690;4304;Defunciones;1.0;A
2010;2242;3691;4306;Defunciones;14.0;A
2010;2242;3691;4222;Defunciones;2.0;A
2010;2242;3691;4234;Defunciones;1.0;A
2010;2242;3691;4247;Defunciones;2.0;A
2010;2242;3691;4253;Defunciones;2.0;A
2010;2242;3691;4259;Defunciones;2.0;A
2010;2242;3691;58926;Defunciones;1.0;A
2010;2242;3691;58927;Defunciones;2.0;A
2010;2242;3691;4277;Defunciones;2.0;A
2010;2242;3689;4306;Defunciones;10.0;A
2010;2242;3689;4222;Defunciones;2.0;A
2010;2242;3689;4234;Defunciones;1.0;A
2010;2242;3689;4247;Defunciones;2.0;A
2010;2242;3689;4259;Defunciones;1.0;A
2010;2242;3689;58926;Defunciones;1.0;A
2010;2242;3689;58927;Defunciones;2.0;A
2010;2242;3689;4277;Defunciones;1.0;A
2010;2242;3690;4306;Defunciones;4.0;A
2010;2242;3690;4253;Defunciones;2.0;A
2010;2242;3690;4259;Defunciones;1.0;A
2010;2242;3690;4277;Defunciones;1.0;A
2010;2243;3691;4306;Defunciones;181.0;A
2010;2243;3691;4197;Defunciones;2.0;A
2010;2243;3691;4203;Defunciones;2.0;A
2010;2243;3691;4209;Defunciones;2.0;A
2010;2243;3691;4216;Defunciones;2.0;A
2010;2243;3691;4222;Defunciones;8.0;A
2010;2243;3691;4228;Defunciones;7.0;A
2010;2243;3691;4234;Defunciones;15.0;A
2010;2243;3691;4241;Defunciones;7.0;A
2010;2243;3691;4247;Defunciones;16.0;A
2010;2243;3691;4253;Defunciones;38.0;A
2010;2243;3691;4259;Defunciones;32.0;A
2010;2243;3691;58926;Defunciones;28.0;A
2010;2243;3691;58927;Defunciones;19.0;A
2010;2243;3691;4277;Defunciones;3.0;A
2010;2243;3689;4306;Defunciones;98.0;A
2010;2243;3689;4197;Defunciones;1.0;A
2010;2243;3689;4203;Defunciones;2.0;A
2010;2243;3689;4209;Defunciones;1.0;A
2010;2243;3689;4216;Defunciones;2.0;A
2010;2243;3689;4222;Defunciones;7.0;A
2010;2243;3689;4228;Defunciones;6.0;A
2010;2243;3689;4234;Defunciones;12.0;A
2010;2243;3689;4241;Defunciones;3.0;A
2010;2243;3689;4247;Defunciones;11.0;A
2010;2243;3689;4253;Defunciones;22.0;A
2010;2243;3689;4259;Defunciones;13.0;A
2010;2243;3689;58926;Defunciones;14.0;A
2010;2243;3689;58927;Defunciones;4.0;A
2010;2243;3690;4306;Defunciones;83.0;A
2010;2243;3690;4197;Defunciones;1.0;A
2010;2243;3690;4209;Defunciones;1.0;A
2010;2243;3690;4222;Defunciones;1.0;A
2010;2243;3690;4228;Defunciones;1.0;A
2010;2243;3690;4234;Defunciones;3.0;A
2010;2243;3690;4241;Defunciones;4.0;A
2010;2243;3690;4247;Defunciones;5.0;A
2010;2243;3690;4253;Defunciones;16.0;A
2010;2243;3690;4259;Defunciones;19.0;A
2010;2243;3690;58926;Defunciones;14.0;A
2010;2243;3690;58927;Defunciones;15.0;A
2010;2243;3690;4277;Defunciones;3.0;A
2010;2244;3691;4306;Defunciones;9.0;A
2010;2244;3691;4234;Defunciones;1.0;A
2010;2244;3691;4241;Defunciones;2.0;A
2010;2244;3691;4247;Defunciones;1.0;A
2010;2244;3691;4253;Defunciones;3.0;A
2010;2244;3691;4259;Defunciones;1.0;A
2010;2244;3691;58927;Defunciones;1.0;A
2010;2244;3689;4306;Defunciones;6.0;A
2010;2244;3689;4241;Defunciones;1.0;A
2010;2244;3689;4247;Defunciones;1.0;A
2010;2244;3689;4253;Defunciones;2.0;A
2010;2244;3689;4259;Defunciones;1.0;A
2010;2244;3689;58927;Defunciones;1.0;A
2010;2244;3690;4306;Defunciones;3.0;A
2010;2244;3690;4234;Defunciones;1.0;A
2010;2244;3690;4241;Defunciones;1.0;A
2010;2244;3690;4253;Defunciones;1.0;A
2010;2245;3691;4306;Defunciones;13.0;A
2010;2245;3691;4190;Defunciones;1.0;A
2010;2245;3691;4234;Defunciones;1.0;A
2010;2245;3691;4241;Defunciones;1.0;A
2010;2245;3691;4247;Defunciones;2.0;A
2010;2245;3691;4253;Defunciones;3.0;A
2010;2245;3691;58926;Defunciones;2.0;A
2010;2245;3691;58927;Defunciones;3.0;A
2010;2245;3689;4306;Defunciones;8.0;A
2010;2245;3689;4234;Defunciones;1.0;A
2010;2245;3689;4241;Defunciones;1.0;A
2010;2245;3689;4247;Defunciones;1.0;A
2010;2245;3689;4253;Defunciones;3.0;A
2010;2245;3689;58926;Defunciones;1.0;A
2010;2245;3689;58927;Defunciones;1.0;A
2010;2245;3690;4306;Defunciones;5.0;A
2010;2245;3690;4190;Defunciones;1.0;A
2010;2245;3690;4247;Defunciones;1.0;A
2010;2245;3690;58926;Defunciones;1.0;A
2010;2245;3690;58927;Defunciones;2.0;A
2010;2246;3691;4306;Defunciones;94.0;A
2010;2246;3691;4216;Defunciones;2.0;A
2010;2246;3691;4222;Defunciones;3.0;A
2010;2246;3691;4228;Defunciones;5.0;A
2010;2246;3691;4234;Defunciones;2.0;A
2010;2246;3691;4241;Defunciones;5.0;A
2010;2246;3691;4247;Defunciones;8.0;A
2010;2246;3691;4253;Defunciones;15.0;A
2010;2246;3691;4259;Defunciones;17.0;A
2010;2246;3691;58926;Defunciones;16.0;A
2010;2246;3691;58927;Defunciones;13.0;A
2010;2246;3691;4277;Defunciones;7.0;A
2010;2246;3691;4304;Defunciones;1.0;A
2010;2246;3689;4306;Defunciones;45.0;A
2010;2246;3689;4216;Defunciones;2.0;A
2010;2246;3689;4222;Defunciones;3.0;A
2010;2246;3689;4228;Defunciones;2.0;A
2010;2246;3689;4234;Defunciones;2.0;A
2010;2246;3689;4241;Defunciones;1.0;A
2010;2246;3689;4247;Defunciones;6.0;A
2010;2246;3689;4253;Defunciones;11.0;A
2010;2246;3689;4259;Defunciones;7.0;A
2010;2246;3689;58926;Defunciones;6.0;A
2010;2246;3689;58927;Defunciones;3.0;A
2010;2246;3689;4277;Defunciones;2.0;A
2010;2246;3690;4306;Defunciones;49.0;A
2010;2246;3690;4228;Defunciones;3.0;A
2010;2246;3690;4241;Defunciones;4.0;A
2010;2246;3690;4247;Defunciones;2.0;A
2010;2246;3690;4253;Defunciones;4.0;A
2010;2246;3690;4259;Defunciones;10.0;A
2010;2246;3690;58926;Defunciones;10.0;A
2010;2246;3690;58927;Defunciones;10.0;A
2010;2246;3690;4277;Defunciones;5.0;A
2010;2246;3690;4304;Defunciones;1.0;A
2010;2247;3691;4306;Defunciones;5.0;A
2010;2247;3691;4234;Defunciones;1.0;A
2010;2247;3691;4253;Defunciones;2.0;A
2010;2247;3691;58926;Defunciones;1.0;A
2010;2247;3691;4277;Defunciones;1.0;A
2010;2247;3689;4306;Defunciones;3.0;A
2010;2247;3689;4234;Defunciones;1.0;A
2010;2247;3689;4253;Defunciones;1.0;A
2010;2247;3689;58926;Defunciones;1.0;A
2010;2247;3690;4306;Defunciones;2.0;A
2010;2247;3690;4253;Defunciones;1.0;A
2010;2247;3690;4277;Defunciones;1.0;A
2010;2248;3691;4306;Defunciones;10.0;A
2010;2248;3691;4228;Defunciones;1.0;A
2010;2248;3691;4253;Defunciones;1.0;A
2010;2248;3691;4259;Defunciones;2.0;A
2010;2248;3691;58926;Defunciones;4.0;A
2010;2248;3691;58927;Defunciones;1.0;A
2010;2248;3691;4277;Defunciones;1.0;A
2010;2248;3689;4306;Defunciones;6.0;A
2010;2248;3689;4228;Defunciones;1.0;A
2010;2248;3689;4253;Defunciones;1.0;A
2010;2248;3689;4259;Defunciones;2.0;A
2010;2248;3689;58926;Defunciones;1.0;A
2010;2248;3689;4277;Defunciones;1.0;A
2010;2248;3690;4306;Defunciones;4.0;A
2010;2248;3690;58926;Defunciones;3.0;A
2010;2248;3690;58927;Defunciones;1.0;A
2010;2249;3691;4306;Defunciones;1.0;A
2010;2249;3691;58926;Defunciones;1.0;A
2010;2249;3690;4306;Defunciones;1.0;A
2010;2249;3690;58926;Defunciones;1.0;A
2010;2250;3691;4306;Defunciones;9.0;A
2010;2250;3691;4222;Defunciones;2.0;A
2010;2250;3691;4241;Defunciones;1.0;A
2010;2250;3691;4253;Defunciones;2.0;A
2010;2250;3691;4259;Defunciones;1.0;A
2010;2250;3691;58926;Defunciones;2.0;A
2010;2250;3691;4277;Defunciones;1.0;A
2010;2250;3689;4306;Defunciones;5.0;A
2010;2250;3689;4222;Defunciones;2.0;A
2010;2250;3689;4253;Defunciones;1.0;A
2010;2250;3689;4259;Defunciones;1.0;A
2010;2250;3689;58926;Defunciones;1.0;A
2010;2250;3690;4306;Defunciones;4.0;A
2010;2250;3690;4241;Defunciones;1.0;A
2010;2250;3690;4253;Defunciones;1.0;A
2010;2250;3690;58926;Defunciones;1.0;A
2010;2250;3690;4277;Defunciones;1.0;A
2010;2251;3691;4306;Defunciones;50.0;A
2010;2251;3691;58924;Defunciones;1.0;A
2010;2251;3691;4203;Defunciones;1.0;A
2010;2251;3691;4228;Defunciones;1.0;A
2010;2251;3691;4234;Defunciones;1.0;A
2010;2251;3691;4241;Defunciones;1.0;A
2010;2251;3691;4247;Defunciones;5.0;A
2010;2251;3691;4253;Defunciones;7.0;A
2010;2251;3691;4259;Defunciones;7.0;A
2010;2251;3691;58926;Defunciones;15.0;A
2010;2251;3691;58927;Defunciones;6.0;A
2010;2251;3691;4277;Defunciones;4.0;A
2010;2251;3691;4304;Defunciones;1.0;A
2010;2251;3689;4306;Defunciones;22.0;A
2010;2251;3689;4234;Defunciones;1.0;A
2010;2251;3689;4241;Defunciones;1.0;A
2010;2251;3689;4247;Defunciones;2.0;A
2010;2251;3689;4253;Defunciones;5.0;A
2010;2251;3689;4259;Defunciones;5.0;A
2010;2251;3689;58926;Defunciones;4.0;A
2010;2251;3689;58927;Defunciones;3.0;A
2010;2251;3689;4277;Defunciones;1.0;A
2010;2251;3690;4306;Defunciones;28.0;A
2010;2251;3690;58924;Defunciones;1.0;A
2010;2251;3690;4203;Defunciones;1.0;A
2010;2251;3690;4228;Defunciones;1.0;A
2010;2251;3690;4247;Defunciones;3.0;A
2010;2251;3690;4253;Defunciones;2.0;A
2010;2251;3690;4259;Defunciones;2.0;A
2010;2251;3690;58926;Defunciones;11.0;A
2010;2251;3690;58927;Defunciones;3.0;A
2010;2251;3690;4277;Defunciones;3.0;A
2010;2251;3690;4304;Defunciones;1.0;A
2010;2252;3691;4306;Defunciones;3.0;A
2010;2252;3691;4247;Defunciones;2.0;A
2010;2252;3691;4253;Defunciones;1.0;A
2010;2252;3689;4306;Defunciones;1.0;A
2010;2252;3689;4247;Defunciones;1.0;A
2010;2252;3690;4306;Defunciones;2.0;A
2010;2252;3690;4247;Defunciones;1.0;A
2010;2252;3690;4253;Defunciones;1.0;A
2010;2253;3691;4306;Defunciones;1346.0;A
2010;2253;3691;58924;Defunciones;11.0;A
2010;2253;3691;4159;Defunciones;1.0;A
2010;2253;3691;4165;Defunciones;2.0;A
2010;2253;3691;4171;Defunciones;1.0;A
2010;2253;3691;4178;Defunciones;2.0;A
2010;2253;3691;4184;Defunciones;3.0;A
2010;2253;3691;4190;Defunciones;7.0;A
2010;2253;3691;4197;Defunciones;8.0;A
2010;2253;3691;4203;Defunciones;13.0;A
2010;2253;3691;4209;Defunciones;24.0;A
2010;2253;3691;4216;Defunciones;25.0;A
2010;2253;3691;4222;Defunciones;49.0;A
2010;2253;3691;4228;Defunciones;50.0;A
2010;2253;3691;4234;Defunciones;74.0;A
2010;2253;3691;4241;Defunciones;75.0;A
2010;2253;3691;4247;Defunciones;110.0;A
2010;2253;3691;4253;Defunciones;209.0;A
2010;2253;3691;4259;Defunciones;236.0;A
2010;2253;3691;58926;Defunciones;268.0;A
2010;2253;3691;58927;Defunciones;122.0;A
2010;2253;3691;4277;Defunciones;47.0;A
2010;2253;3691;4304;Defunciones;9.0;A
2010;2253;3689;4306;Defunciones;689.0;A
2010;2253;3689;58924;Defunciones;6.0;A
2010;2253;3689;4159;Defunciones;1.0;A
2010;2253;3689;4165;Defunciones;1.0;A
2010;2253;3689;4171;Defunciones;1.0;A
2010;2253;3689;4178;Defunciones;2.0;A
2010;2253;3689;4184;Defunciones;3.0;A
2010;2253;3689;4190;Defunciones;4.0;A
2010;2253;3689;4197;Defunciones;6.0;A
2010;2253;3689;4203;Defunciones;10.0;A
2010;2253;3689;4209;Defunciones;17.0;A
2010;2253;3689;4216;Defunciones;19.0;A
2010;2253;3689;4222;Defunciones;32.0;A
2010;2253;3689;4228;Defunciones;38.0;A
2010;2253;3689;4234;Defunciones;52.0;A
2010;2253;3689;4241;Defunciones;48.0;A
2010;2253;3689;4247;Defunciones;67.0;A
2010;2253;3689;4253;Defunciones;125.0;A
2010;2253;3689;4259;Defunciones;115.0;A
2010;2253;3689;58926;Defunciones;88.0;A
2010;2253;3689;58927;Defunciones;36.0;A
2010;2253;3689;4277;Defunciones;14.0;A
2010;2253;3689;4304;Defunciones;4.0;A
2010;2253;3690;4306;Defunciones;657.0;A
2010;2253;3690;58924;Defunciones;5.0;A
2010;2253;3690;4165;Defunciones;1.0;A
2010;2253;3690;4190;Defunciones;3.0;A
2010;2253;3690;4197;Defunciones;2.0;A
2010;2253;3690;4203;Defunciones;3.0;A
2010;2253;3690;4209;Defunciones;7.0;A
2010;2253;3690;4216;Defunciones;6.0;A
2010;2253;3690;4222;Defunciones;17.0;A
2010;2253;3690;4228;Defunciones;12.0;A
2010;2253;3690;4234;Defunciones;22.0;A
2010;2253;3690;4241;Defunciones;27.0;A
2010;2253;3690;4247;Defunciones;43.0;A
2010;2253;3690;4253;Defunciones;84.0;A
2010;2253;3690;4259;Defunciones;121.0;A
2010;2253;3690;58926;Defunciones;180.0;A
2010;2253;3690;58927;Defunciones;86.0;A
2010;2253;3690;4277;Defunciones;33.0;A
2010;2253;3690;4304;Defunciones;5.0;A
2010;2254;3691;4306;Defunciones;4.0;A
2010;2254;3691;4241;Defunciones;2.0;A
2010;2254;3691;4253;Defunciones;1.0;A
2010;2254;3691;58926;Defunciones;1.0;A
2010;2254;3689;4306;Defunciones;2.0;A
2010;2254;3689;4241;Defunciones;2.0;A
2010;2254;3690;4306;Defunciones;2.0;A
2010;2254;3690;4253;Defunciones;1.0;A
2010;2254;3690;58926;Defunciones;1.0;A
2010;2255;3691;4306;Defunciones;3.0;A
2010;2255;3691;58926;Defunciones;2.0;A
2010;2255;3691;4277;Defunciones;1.0;A
2010;2255;3689;4306;Defunciones;2.0;A
2010;2255;3689;58926;Defunciones;1.0;A
2010;2255;3689;4277;Defunciones;1.0;A
2010;2255;3690;4306;Defunciones;1.0;A
2010;2255;3690;58926;Defunciones;1.0;A
2010;2256;3691;4306;Defunciones;25.0;A
2010;2256;3691;4203;Defunciones;1.0;A
2010;2256;3691;4222;Defunciones;1.0;A
2010;2256;3691;4228;Defunciones;1.0;A
2010;2256;3691;4234;Defunciones;2.0;A
2010;2256;3691;4241;Defunciones;1.0;A
2010;2256;3691;4247;Defunciones;3.0;A
2010;2256;3691;4253;Defunciones;3.0;A
2010;2256;3691;4259;Defunciones;8.0;A
2010;2256;3691;58926;Defunciones;4.0;A
2010;2256;3691;58927;Defunciones;1.0;A
2010;2256;3689;4306;Defunciones;17.0;A
2010;2256;3689;4203;Defunciones;1.0;A
2010;2256;3689;4228;Defunciones;1.0;A
2010;2256;3689;4234;Defunciones;2.0;A
2010;2256;3689;4247;Defunciones;2.0;A
2010;2256;3689;4253;Defunciones;2.0;A
2010;2256;3689;4259;Defunciones;5.0;A
2010;2256;3689;58926;Defunciones;3.0;A
2010;2256;3689;58927;Defunciones;1.0;A
2010;2256;3690;4306;Defunciones;8.0;A
2010;2256;3690;4222;Defunciones;1.0;A
2010;2256;3690;4241;Defunciones;1.0;A
2010;2256;3690;4247;Defunciones;1.0;A
2010;2256;3690;4253;Defunciones;1.0;A
2010;2256;3690;4259;Defunciones;3.0;A
2010;2256;3690;58926;Defunciones;1.0;A
2010;2257;3691;4306;Defunciones;36.0;A
2010;2257;3691;4203;Defunciones;1.0;A
2010;2257;3691;4222;Defunciones;2.0;A
2010;2257;3691;4234;Defunciones;6.0;A
2010;2257;3691;4241;Defunciones;5.0;A
2010;2257;3691;4247;Defunciones;5.0;A
2010;2257;3691;4253;Defunciones;3.0;A
2010;2257;3691;4259;Defunciones;5.0;A
2010;2257;3691;58926;Defunciones;3.0;A
2010;2257;3691;58927;Defunciones;6.0;A
2010;2257;3689;4306;Defunciones;22.0;A
2010;2257;3689;4222;Defunciones;2.0;A
2010;2257;3689;4234;Defunciones;6.0;A
2010;2257;3689;4241;Defunciones;4.0;A
2010;2257;3689;4247;Defunciones;1.0;A
2010;2257;3689;4253;Defunciones;2.0;A
2010;2257;3689;4259;Defunciones;4.0;A
2010;2257;3689;58927;Defunciones;3.0;A
2010;2257;3690;4306;Defunciones;14.0;A
2010;2257;3690;4203;Defunciones;1.0;A
2010;2257;3690;4241;Defunciones;1.0;A
2010;2257;3690;4247;Defunciones;4.0;A
2010;2257;3690;4253;Defunciones;1.0;A
2010;2257;3690;4259;Defunciones;1.0;A
2010;2257;3690;58926;Defunciones;3.0;A
2010;2257;3690;58927;Defunciones;3.0;A
2010;2258;3691;4306;Defunciones;3.0;A
2010;2258;3691;4259;Defunciones;1.0;A
2010;2258;3691;58926;Defunciones;2.0;A
2010;2258;3689;4306;Defunciones;3.0;A
2010;2258;3689;4259;Defunciones;1.0;A
2010;2258;3689;58926;Defunciones;2.0;A
2010;2259;3691;4306;Defunciones;2.0;A
2010;2259;3691;4222;Defunciones;1.0;A
2010;2259;3691;4241;Defunciones;1.0;A
2010;2259;3689;4306;Defunciones;2.0;A
2010;2259;3689;4222;Defunciones;1.0;A
2010;2259;3689;4241;Defunciones;1.0;A
2010;2260;3691;4306;Defunciones;4.0;A
2010;2260;3691;4253;Defunciones;1.0;A
2010;2260;3691;4259;Defunciones;3.0;A
2010;2260;3689;4306;Defunciones;2.0;A
2010;2260;3689;4253;Defunciones;1.0;A
2010;2260;3689;4259;Defunciones;1.0;A
2010;2260;3690;4306;Defunciones;2.0;A
2010;2260;3690;4259;Defunciones;2.0;A
2010;2261;3691;4306;Defunciones;5.0;A
2010;2261;3691;4241;Defunciones;1.0;A
2010;2261;3691;4253;Defunciones;1.0;A
2010;2261;3691;4259;Defunciones;1.0;A
2010;2261;3691;58926;Defunciones;2.0;A
2010;2261;3689;4306;Defunciones;4.0;A
2010;2261;3689;4241;Defunciones;1.0;A
2010;2261;3689;4259;Defunciones;1.0;A
2010;2261;3689;58926;Defunciones;2.0;A
2010;2261;3690;4306;Defunciones;1.0;A
2010;2261;3690;4253;Defunciones;1.0;A
2010;2262;3691;4306;Defunciones;12.0;A
2010;2262;3691;4209;Defunciones;1.0;A
2010;2262;3691;4234;Defunciones;1.0;A
2010;2262;3691;4241;Defunciones;3.0;A
2010;2262;3691;4247;Defunciones;2.0;A
2010;2262;3691;4253;Defunciones;2.0;A
2010;2262;3691;58926;Defunciones;3.0;A
2010;2262;3689;4306;Defunciones;9.0;A
2010;2262;3689;4209;Defunciones;1.0;A
2010;2262;3689;4234;Defunciones;1.0;A
2010;2262;3689;4241;Defunciones;2.0;A
2010;2262;3689;4247;Defunciones;2.0;A
2010;2262;3689;4253;Defunciones;2.0;A
2010;2262;3689;58926;Defunciones;1.0;A
2010;2262;3690;4306;Defunciones;3.0;A
2010;2262;3690;4241;Defunciones;1.0;A
2010;2262;3690;58926;Defunciones;2.0;A
2010;2263;3691;4306;Defunciones;3.0;A
2010;2263;3691;4259;Defunciones;1.0;A
2010;2263;3691;58926;Defunciones;1.0;A
2010;2263;3691;4277;Defunciones;1.0;A
2010;2263;3689;4306;Defunciones;3.0;A
