D_TEMPORAL_0;D_TERRITORIO_0;D_EDAD_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2008;2241;215041;3690;Nacimientos;2.0;A
2008;2241;4210;3691;Nacimientos;1.0;A
2008;2241;4210;3690;Nacimientos;1.0;A
2008;2242;4306;3691;Nacimientos;9.0;A
2008;2242;4306;3689;Nacimientos;6.0;A
2008;2242;4306;3690;Nacimientos;3.0;A
2008;2242;4191;3691;Nacimientos;1.0;A
2008;2242;4191;3689;Nacimientos;1.0;A
2008;2242;215038;3691;Nacimientos;1.0;A
2008;2242;215038;3689;Nacimientos;1.0;A
2008;2242;215039;3691;Nacimientos;2.0;A
2008;2242;215039;3689;Nacimientos;1.0;A
2008;2242;215039;3690;Nacimientos;1.0;A
2008;2242;215040;3691;Nacimientos;3.0;A
2008;2242;215040;3689;Nacimientos;2.0;A
2008;2242;215040;3690;Nacimientos;1.0;A
2008;2242;215041;3691;Nacimientos;2.0;A
2008;2242;215041;3689;Nacimientos;1.0;A
2008;2242;215041;3690;Nacimientos;1.0;A
2008;2243;4306;3691;Nacimientos;284.0;A
2008;2243;4306;3689;Nacimientos;152.0;A
2008;2243;4306;3690;Nacimientos;132.0;A
2008;2243;4191;3691;Nacimientos;20.0;A
2008;2243;4191;3689;Nacimientos;9.0;A
2008;2243;4191;3690;Nacimientos;11.0;A
2008;2243;215038;3691;Nacimientos;50.0;A
2008;2243;215038;3689;Nacimientos;30.0;A
2008;2243;215038;3690;Nacimientos;20.0;A
2008;2243;215039;3691;Nacimientos;89.0;A
2008;2243;215039;3689;Nacimientos;46.0;A
2008;2243;215039;3690;Nacimientos;43.0;A
2008;2243;215040;3691;Nacimientos;82.0;A
2008;2243;215040;3689;Nacimientos;40.0;A
2008;2243;215040;3690;Nacimientos;42.0;A
2008;2243;215041;3691;Nacimientos;35.0;A
2008;2243;215041;3689;Nacimientos;21.0;A
2008;2243;215041;3690;Nacimientos;14.0;A
2008;2243;4210;3691;Nacimientos;8.0;A
2008;2243;4210;3689;Nacimientos;6.0;A
2008;2243;4210;3690;Nacimientos;2.0;A
2008;2244;4306;3691;Nacimientos;8.0;A
2008;2244;4306;3689;Nacimientos;5.0;A
2008;2244;4306;3690;Nacimientos;3.0;A
2008;2244;215039;3691;Nacimientos;2.0;A
2008;2244;215039;3689;Nacimientos;2.0;A
2008;2244;215040;3691;Nacimientos;5.0;A
2008;2244;215040;3689;Nacimientos;2.0;A
2008;2244;215040;3690;Nacimientos;3.0;A
2008;2244;215041;3691;Nacimientos;1.0;A
2008;2244;215041;3689;Nacimientos;1.0;A
2008;2245;4306;3691;Nacimientos;5.0;A
2008;2245;4306;3689;Nacimientos;4.0;A
2008;2245;4306;3690;Nacimientos;1.0;A
2008;2245;215038;3691;Nacimientos;1.0;A
2008;2245;215038;3690;Nacimientos;1.0;A
2008;2245;215040;3691;Nacimientos;4.0;A
2008;2245;215040;3689;Nacimientos;4.0;A
2008;2246;4306;3691;Nacimientos;142.0;A
2008;2246;4306;3689;Nacimientos;75.0;A
2008;2246;4306;3690;Nacimientos;67.0;A
2008;2246;4191;3691;Nacimientos;4.0;A
2008;2246;4191;3689;Nacimientos;2.0;A
2008;2246;4191;3690;Nacimientos;2.0;A
2008;2246;215038;3691;Nacimientos;18.0;A
2008;2246;215038;3689;Nacimientos;12.0;A
2008;2246;215038;3690;Nacimientos;6.0;A
2008;2246;215039;3691;Nacimientos;50.0;A
2008;2246;215039;3689;Nacimientos;28.0;A
2008;2246;215039;3690;Nacimientos;22.0;A
2008;2246;215040;3691;Nacimientos;42.0;A
2008;2246;215040;3689;Nacimientos;16.0;A
2008;2246;215040;3690;Nacimientos;26.0;A
2008;2246;215041;3691;Nacimientos;22.0;A
2008;2246;215041;3689;Nacimientos;14.0;A
2008;2246;215041;3690;Nacimientos;8.0;A
2008;2246;4210;3691;Nacimientos;6.0;A
2008;2246;4210;3689;Nacimientos;3.0;A
2008;2246;4210;3690;Nacimientos;3.0;A
2008;2247;4306;3691;Nacimientos;6.0;A
2008;2247;4306;3689;Nacimientos;3.0;A
2008;2247;4306;3690;Nacimientos;3.0;A
2008;2247;4191;3691;Nacimientos;1.0;A
2008;2247;4191;3690;Nacimientos;1.0;A
2008;2247;215039;3691;Nacimientos;5.0;A
2008;2247;215039;3689;Nacimientos;3.0;A
2008;2247;215039;3690;Nacimientos;2.0;A
2008;2248;4306;3691;Nacimientos;2.0;A
2008;2248;4306;3689;Nacimientos;1.0;A
2008;2248;4306;3690;Nacimientos;1.0;A
2008;2248;215039;3691;Nacimientos;2.0;A
2008;2248;215039;3689;Nacimientos;1.0;A
2008;2248;215039;3690;Nacimientos;1.0;A
2008;2250;4306;3691;Nacimientos;8.0;A
2008;2250;4306;3689;Nacimientos;3.0;A
2008;2250;4306;3690;Nacimientos;5.0;A
2008;2250;215038;3691;Nacimientos;1.0;A
2008;2250;215038;3690;Nacimientos;1.0;A
2008;2250;215040;3691;Nacimientos;5.0;A
2008;2250;215040;3689;Nacimientos;2.0;A
2008;2250;215040;3690;Nacimientos;3.0;A
2008;2250;215041;3691;Nacimientos;2.0;A
2008;2250;215041;3689;Nacimientos;1.0;A
2008;2250;215041;3690;Nacimientos;1.0;A
2008;2251;4306;3691;Nacimientos;41.0;A
2008;2251;4306;3689;Nacimientos;21.0;A
2008;2251;4306;3690;Nacimientos;20.0;A
2008;2251;4191;3691;Nacimientos;2.0;A
2008;2251;4191;3689;Nacimientos;1.0;A
2008;2251;4191;3690;Nacimientos;1.0;A
2008;2251;215038;3691;Nacimientos;9.0;A
2008;2251;215038;3689;Nacimientos;4.0;A
2008;2251;215038;3690;Nacimientos;5.0;A
2008;2251;215039;3691;Nacimientos;9.0;A
2008;2251;215039;3689;Nacimientos;5.0;A
2008;2251;215039;3690;Nacimientos;4.0;A
2008;2251;215040;3691;Nacimientos;15.0;A
2008;2251;215040;3689;Nacimientos;9.0;A
2008;2251;215040;3690;Nacimientos;6.0;A
2008;2251;215041;3691;Nacimientos;5.0;A
2008;2251;215041;3689;Nacimientos;1.0;A
2008;2251;215041;3690;Nacimientos;4.0;A
2008;2251;4210;3691;Nacimientos;1.0;A
2008;2251;4210;3689;Nacimientos;1.0;A
2008;2252;4306;3691;Nacimientos;3.0;A
2008;2252;4306;3690;Nacimientos;3.0;A
2008;2252;215039;3691;Nacimientos;1.0;A
2008;2252;215039;3690;Nacimientos;1.0;A
2008;2252;215040;3691;Nacimientos;1.0;A
2008;2252;215040;3690;Nacimientos;1.0;A
2008;2252;4210;3691;Nacimientos;1.0;A
2008;2252;4210;3690;Nacimientos;1.0;A
2008;2253;4306;3691;Nacimientos;2451.0;A
2008;2253;4306;3689;Nacimientos;1268.0;A
2008;2253;4306;3690;Nacimientos;1183.0;A
2008;2253;4172;3691;Nacimientos;1.0;A
2008;2253;4172;3689;Nacimientos;1.0;A
2008;2253;4191;3691;Nacimientos;116.0;A
2008;2253;4191;3689;Nacimientos;56.0;A
2008;2253;4191;3690;Nacimientos;60.0;A
2008;2253;215038;3691;Nacimientos;344.0;A
2008;2253;215038;3689;Nacimientos;167.0;A
2008;2253;215038;3690;Nacimientos;177.0;A
2008;2253;215039;3691;Nacimientos;568.0;A
2008;2253;215039;3689;Nacimientos;312.0;A
2008;2253;215039;3690;Nacimientos;256.0;A
2008;2253;215040;3691;Nacimientos;841.0;A
2008;2253;215040;3689;Nacimientos;435.0;A
2008;2253;215040;3690;Nacimientos;406.0;A
2008;2253;215041;3691;Nacimientos;497.0;A
2008;2253;215041;3689;Nacimientos;262.0;A
2008;2253;215041;3690;Nacimientos;235.0;A
2008;2253;4210;3691;Nacimientos;82.0;A
2008;2253;4210;3689;Nacimientos;35.0;A
2008;2253;4210;3690;Nacimientos;47.0;A
2008;2253;4235;3691;Nacimientos;2.0;A
2008;2253;4235;3690;Nacimientos;2.0;A
2008;2254;4306;3691;Nacimientos;1.0;A
2008;2254;4306;3689;Nacimientos;1.0;A
2008;2254;215040;3691;Nacimientos;1.0;A
2008;2254;215040;3689;Nacimientos;1.0;A
2008;2256;4306;3691;Nacimientos;38.0;A
2008;2256;4306;3689;Nacimientos;19.0;A
2008;2256;4306;3690;Nacimientos;19.0;A
2008;2256;4191;3691;Nacimientos;5.0;A
2008;2256;4191;3689;Nacimientos;3.0;A
2008;2256;4191;3690;Nacimientos;2.0;A
2008;2256;215038;3691;Nacimientos;4.0;A
2008;2256;215038;3689;Nacimientos;2.0;A
2008;2256;215038;3690;Nacimientos;2.0;A
2008;2256;215039;3691;Nacimientos;14.0;A
2008;2256;215039;3689;Nacimientos;9.0;A
2008;2256;215039;3690;Nacimientos;5.0;A
2008;2256;215040;3691;Nacimientos;9.0;A
2008;2256;215040;3689;Nacimientos;4.0;A
2008;2256;215040;3690;Nacimientos;5.0;A
2008;2256;215041;3691;Nacimientos;5.0;A
2008;2256;215041;3689;Nacimientos;1.0;A
2008;2256;215041;3690;Nacimientos;4.0;A
2008;2256;4210;3691;Nacimientos;1.0;A
2008;2256;4210;3690;Nacimientos;1.0;A
2008;2257;4306;3691;Nacimientos;19.0;A
2008;2257;4306;3689;Nacimientos;10.0;A
2008;2257;4306;3690;Nacimientos;9.0;A
2008;2257;4191;3691;Nacimientos;1.0;A
2008;2257;4191;3690;Nacimientos;1.0;A
2008;2257;215038;3691;Nacimientos;2.0;A
2008;2257;215038;3689;Nacimientos;1.0;A
2008;2257;215038;3690;Nacimientos;1.0;A
2008;2257;215039;3691;Nacimientos;1.0;A
2008;2257;215039;3689;Nacimientos;1.0;A
2008;2257;215040;3691;Nacimientos;8.0;A
2008;2257;215040;3689;Nacimientos;3.0;A
2008;2257;215040;3690;Nacimientos;5.0;A
2008;2257;215041;3691;Nacimientos;6.0;A
2008;2257;215041;3689;Nacimientos;4.0;A
2008;2257;215041;3690;Nacimientos;2.0;A
2008;2257;4210;3691;Nacimientos;1.0;A
2008;2257;4210;3689;Nacimientos;1.0;A
2008;2258;4306;3691;Nacimientos;3.0;A
2008;2258;4306;3689;Nacimientos;2.0;A
2008;2258;4306;3690;Nacimientos;1.0;A
2008;2258;215040;3691;Nacimientos;1.0;A
2008;2258;215040;3689;Nacimientos;1.0;A
2008;2258;215041;3691;Nacimientos;2.0;A
2008;2258;215041;3689;Nacimientos;1.0;A
2008;2258;215041;3690;Nacimientos;1.0;A
2008;2259;4306;3691;Nacimientos;1.0;A
2008;2259;4306;3690;Nacimientos;1.0;A
2008;2259;215039;3691;Nacimientos;1.0;A
2008;2259;215039;3690;Nacimientos;1.0;A
2008;2260;4306;3691;Nacimientos;6.0;A
2008;2260;4306;3689;Nacimientos;2.0;A
2008;2260;4306;3690;Nacimientos;4.0;A
2008;2260;215039;3691;Nacimientos;2.0;A
2008;2260;215039;3689;Nacimientos;2.0;A
2008;2260;215040;3691;Nacimientos;3.0;A
2008;2260;215040;3690;Nacimientos;3.0;A
2008;2260;215041;3691;Nacimientos;1.0;A
2008;2260;215041;3690;Nacimientos;1.0;A
2008;2261;4306;3691;Nacimientos;2.0;A
2008;2261;4306;3689;Nacimientos;1.0;A
2008;2261;4306;3690;Nacimientos;1.0;A
2008;2261;215040;3691;Nacimientos;2.0;A
2008;2261;215040;3689;Nacimientos;1.0;A
2008;2261;215040;3690;Nacimientos;1.0;A
2008;2262;4306;3691;Nacimientos;4.0;A
2008;2262;4306;3689;Nacimientos;3.0;A
2008;2262;4306;3690;Nacimientos;1.0;A
2008;2262;4191;3691;Nacimientos;1.0;A
2008;2262;4191;3689;Nacimientos;1.0;A
2008;2262;215039;3691;Nacimientos;2.0;A
2008;2262;215039;3689;Nacimientos;2.0;A
2008;2262;215041;3691;Nacimientos;1.0;A
2008;2262;215041;3690;Nacimientos;1.0;A
2008;2264;4306;3691;Nacimientos;65.0;A
2008;2264;4306;3689;Nacimientos;29.0;A
2008;2264;4306;3690;Nacimientos;36.0;A
2008;2264;4191;3691;Nacimientos;2.0;A
2008;2264;4191;3689;Nacimientos;1.0;A
2008;2264;4191;3690;Nacimientos;1.0;A
2008;2264;215038;3691;Nacimientos;7.0;A
2008;2264;215038;3689;Nacimientos;2.0;A
2008;2264;215038;3690;Nacimientos;5.0;A
2008;2264;215039;3691;Nacimientos;21.0;A
2008;2264;215039;3689;Nacimientos;12.0;A
2008;2264;215039;3690;Nacimientos;9.0;A
2008;2264;215040;3691;Nacimientos;27.0;A
2008;2264;215040;3689;Nacimientos;10.0;A
2008;2264;215040;3690;Nacimientos;17.0;A
2008;2264;215041;3691;Nacimientos;8.0;A
2008;2264;215041;3689;Nacimientos;4.0;A
2008;2264;215041;3690;Nacimientos;4.0;A
2008;2268;4306;3691;Nacimientos;4.0;A
2008;2268;4306;3689;Nacimientos;3.0;A
2008;2268;4306;3690;Nacimientos;1.0;A
2008;2268;215038;3691;Nacimientos;1.0;A
2008;2268;215038;3689;Nacimientos;1.0;A
2008;2268;215039;3691;Nacimientos;1.0;A
2008;2268;215039;3689;Nacimientos;1.0;A
2008;2268;215040;3691;Nacimientos;2.0;A
2008;2268;215040;3689;Nacimientos;1.0;A
2008;2268;215040;3690;Nacimientos;1.0;A
2008;2269;4306;3691;Nacimientos;179.0;A
2008;2269;4306;3689;Nacimientos;90.0;A
2008;2269;4306;3690;Nacimientos;89.0;A
2008;2269;4191;3691;Nacimientos;11.0;A
2008;2269;4191;3689;Nacimientos;6.0;A
2008;2269;4191;3690;Nacimientos;5.0;A
2008;2269;215038;3691;Nacimientos;21.0;A
2008;2269;215038;3689;Nacimientos;12.0;A
2008;2269;215038;3690;Nacimientos;9.0;A
2008;2269;215039;3691;Nacimientos;60.0;A
2008;2269;215039;3689;Nacimientos;31.0;A
2008;2269;215039;3690;Nacimientos;29.0;A
2008;2269;215040;3691;Nacimientos;55.0;A
2008;2269;215040;3689;Nacimientos;24.0;A
2008;2269;215040;3690;Nacimientos;31.0;A
2008;2269;215041;3691;Nacimientos;27.0;A
2008;2269;215041;3689;Nacimientos;15.0;A
2008;2269;215041;3690;Nacimientos;12.0;A
2008;2269;4210;3691;Nacimientos;5.0;A
2008;2269;4210;3689;Nacimientos;2.0;A
2008;2269;4210;3690;Nacimientos;3.0;A
2008;2270;4306;3691;Nacimientos;10.0;A
2008;2270;4306;3689;Nacimientos;7.0;A
2008;2270;4306;3690;Nacimientos;3.0;A
2008;2270;215038;3691;Nacimientos;2.0;A
2008;2270;215038;3689;Nacimientos;2.0;A
2008;2270;215039;3691;Nacimientos;3.0;A
2008;2270;215039;3689;Nacimientos;1.0;A
2008;2270;215039;3690;Nacimientos;2.0;A
2008;2270;215040;3691;Nacimientos;3.0;A
2008;2270;215040;3689;Nacimientos;2.0;A
2008;2270;215040;3690;Nacimientos;1.0;A
2008;2270;215041;3691;Nacimientos;2.0;A
2008;2270;215041;3689;Nacimientos;2.0;A
2008;2271;4306;3691;Nacimientos;23.0;A
2008;2271;4306;3689;Nacimientos;8.0;A
2008;2271;4306;3690;Nacimientos;15.0;A
2008;2271;4191;3691;Nacimientos;2.0;A
2008;2271;4191;3689;Nacimientos;1.0;A
2008;2271;4191;3690;Nacimientos;1.0;A
2008;2271;215038;3691;Nacimientos;3.0;A
2008;2271;215038;3689;Nacimientos;3.0;A
2008;2271;215039;3691;Nacimientos;5.0;A
2008;2271;215039;3689;Nacimientos;1.0;A
2008;2271;215039;3690;Nacimientos;4.0;A
2008;2271;215040;3691;Nacimientos;5.0;A
2008;2271;215040;3689;Nacimientos;2.0;A
2008;2271;215040;3690;Nacimientos;3.0;A
2008;2271;215041;3691;Nacimientos;7.0;A
2008;2271;215041;3689;Nacimientos;1.0;A
2008;2271;215041;3690;Nacimientos;6.0;A
2008;2271;4210;3691;Nacimientos;1.0;A
2008;2271;4210;3690;Nacimientos;1.0;A
2008;2272;4306;3691;Nacimientos;85.0;A
2008;2272;4306;3689;Nacimientos;47.0;A
2008;2272;4306;3690;Nacimientos;38.0;A
2008;2272;4191;3691;Nacimientos;4.0;A
2008;2272;4191;3689;Nacimientos;2.0;A
2008;2272;4191;3690;Nacimientos;2.0;A
2008;2272;215038;3691;Nacimientos;13.0;A
2008;2272;215038;3689;Nacimientos;8.0;A
2008;2272;215038;3690;Nacimientos;5.0;A
2008;2272;215039;3691;Nacimientos;29.0;A
2008;2272;215039;3689;Nacimientos;16.0;A
2008;2272;215039;3690;Nacimientos;13.0;A
2008;2272;215040;3691;Nacimientos;30.0;A
2008;2272;215040;3689;Nacimientos;17.0;A
2008;2272;215040;3690;Nacimientos;13.0;A
2008;2272;215041;3691;Nacimientos;9.0;A
2008;2272;215041;3689;Nacimientos;4.0;A
2008;2272;215041;3690;Nacimientos;5.0;A
2008;2277;4306;3691;Nacimientos;1.0;A
2008;2277;4306;3689;Nacimientos;1.0;A
2008;2277;215040;3691;Nacimientos;1.0;A
2008;2277;215040;3689;Nacimientos;1.0;A
2008;2278;4306;3691;Nacimientos;9.0;A
2008;2278;4306;3689;Nacimientos;5.0;A
2008;2278;4306;3690;Nacimientos;4.0;A
2008;2278;4191;3691;Nacimientos;1.0;A
2008;2278;4191;3689;Nacimientos;1.0;A
2008;2278;215038;3691;Nacimientos;1.0;A
2008;2278;215038;3689;Nacimientos;1.0;A
2008;2278;215039;3691;Nacimientos;1.0;A
2008;2278;215039;3689;Nacimientos;1.0;A
2008;2278;215040;3691;Nacimientos;2.0;A
2008;2278;215040;3689;Nacimientos;1.0;A
2008;2278;215040;3690;Nacimientos;1.0;A
2008;2278;215041;3691;Nacimientos;3.0;A
2008;2278;215041;3689;Nacimientos;1.0;A
2008;2278;215041;3690;Nacimientos;2.0;A
2008;2278;4235;3691;Nacimientos;1.0;A
2008;2278;4235;3690;Nacimientos;1.0;A
2008;2276;4306;3691;Nacimientos;189.0;A
2008;2276;4306;3689;Nacimientos;96.0;A
2008;2276;4306;3690;Nacimientos;93.0;A
2008;2276;4172;3691;Nacimientos;1.0;A
2008;2276;4172;3690;Nacimientos;1.0;A
2008;2276;4191;3691;Nacimientos;11.0;A
2008;2276;4191;3689;Nacimientos;6.0;A
2008;2276;4191;3690;Nacimientos;5.0;A
2008;2276;215038;3691;Nacimientos;35.0;A
2008;2276;215038;3689;Nacimientos;18.0;A
2008;2276;215038;3690;Nacimientos;17.0;A
2008;2276;215039;3691;Nacimientos;54.0;A
2008;2276;215039;3689;Nacimientos;22.0;A
2008;2276;215039;3690;Nacimientos;32.0;A
2008;2276;215040;3691;Nacimientos;53.0;A
2008;2276;215040;3689;Nacimientos;29.0;A
2008;2276;215040;3690;Nacimientos;24.0;A
2008;2276;215041;3691;Nacimientos;29.0;A
2008;2276;215041;3689;Nacimientos;18.0;A
2008;2276;215041;3690;Nacimientos;11.0;A
2008;2276;4210;3691;Nacimientos;6.0;A
2008;2276;4210;3689;Nacimientos;3.0;A
2008;2276;4210;3690;Nacimientos;3.0;A
2008;2279;4306;3691;Nacimientos;30.0;A
2008;2279;4306;3689;Nacimientos;15.0;A
2008;2279;4306;3690;Nacimientos;15.0;A
2008;2279;4191;3691;Nacimientos;2.0;A
2008;2279;4191;3689;Nacimientos;2.0;A
2008;2279;215039;3691;Nacimientos;9.0;A
2008;2279;215039;3689;Nacimientos;5.0;A
2008;2279;215039;3690;Nacimientos;4.0;A
2008;2279;215040;3691;Nacimientos;12.0;A
2008;2279;215040;3689;Nacimientos;6.0;A
2008;2279;215040;3690;Nacimientos;6.0;A
2008;2279;215041;3691;Nacimientos;7.0;A
2008;2279;215041;3689;Nacimientos;2.0;A
2008;2279;215041;3690;Nacimientos;5.0;A
2008;2347;4306;3691;Nacimientos;1305.0;A
2008;2347;4306;3689;Nacimientos;679.0;A
2008;2347;4306;3690;Nacimientos;626.0;A
2008;2347;4191;3691;Nacimientos;65.0;A
2008;2347;4191;3689;Nacimientos;33.0;A
2008;2347;4191;3690;Nacimientos;32.0;A
2008;2347;215038;3691;Nacimientos;228.0;A
2008;2347;215038;3689;Nacimientos;120.0;A
2008;2347;215038;3690;Nacimientos;108.0;A
2008;2347;215039;3691;Nacimientos;396.0;A
2008;2347;215039;3689;Nacimientos;217.0;A
2008;2347;215039;3690;Nacimientos;179.0;A
2008;2347;215040;3691;Nacimientos;401.0;A
2008;2347;215040;3689;Nacimientos;197.0;A
2008;2347;215040;3690;Nacimientos;204.0;A
2008;2347;215041;3691;Nacimientos;178.0;A
2008;2347;215041;3689;Nacimientos;94.0;A
2008;2347;215041;3690;Nacimientos;84.0;A
2008;2347;4210;3691;Nacimientos;37.0;A
2008;2347;4210;3689;Nacimientos;18.0;A
2008;2347;4210;3690;Nacimientos;19.0;A
2008;2282;4306;3691;Nacimientos;3.0;A
2008;2282;4306;3689;Nacimientos;2.0;A
2008;2282;4306;3690;Nacimientos;1.0;A
2008;2282;215038;3691;Nacimientos;1.0;A
2008;2282;215038;3689;Nacimientos;1.0;A
2008;2282;215039;3691;Nacimientos;1.0;A
2008;2282;215039;3689;Nacimientos;1.0;A
2008;2282;215040;3691;Nacimientos;1.0;A
2008;2282;215040;3690;Nacimientos;1.0;A
2008;2284;4306;3691;Nacimientos;6.0;A
2008;2284;4306;3689;Nacimientos;3.0;A
2008;2284;4306;3690;Nacimientos;3.0;A
2008;2284;215038;3691;Nacimientos;1.0;A
2008;2284;215038;3689;Nacimientos;1.0;A
2008;2284;215039;3691;Nacimientos;3.0;A
2008;2284;215039;3689;Nacimientos;1.0;A
2008;2284;215039;3690;Nacimientos;2.0;A
2008;2284;215040;3691;Nacimientos;2.0;A
2008;2284;215040;3689;Nacimientos;1.0;A
2008;2284;215040;3690;Nacimientos;1.0;A
2008;2285;4306;3691;Nacimientos;34.0;A
2008;2285;4306;3689;Nacimientos;13.0;A
2008;2285;4306;3690;Nacimientos;21.0;A
2008;2285;215038;3691;Nacimientos;4.0;A
2008;2285;215038;3690;Nacimientos;4.0;A
2008;2285;215039;3691;Nacimientos;10.0;A
2008;2285;215039;3689;Nacimientos;6.0;A
2008;2285;215039;3690;Nacimientos;4.0;A
2008;2285;215040;3691;Nacimientos;10.0;A
2008;2285;215040;3689;Nacimientos;4.0;A
2008;2285;215040;3690;Nacimientos;6.0;A
2008;2285;215041;3691;Nacimientos;9.0;A
2008;2285;215041;3689;Nacimientos;3.0;A
2008;2285;215041;3690;Nacimientos;6.0;A
2008;2285;4210;3691;Nacimientos;1.0;A
2008;2285;4210;3690;Nacimientos;1.0;A
2008;2286;4306;3691;Nacimientos;18.0;A
2008;2286;4306;3689;Nacimientos;9.0;A
2008;2286;4306;3690;Nacimientos;9.0;A
2008;2286;215039;3691;Nacimientos;11.0;A
2008;2286;215039;3689;Nacimientos;4.0;A
2008;2286;215039;3690;Nacimientos;7.0;A
2008;2286;215040;3691;Nacimientos;5.0;A
2008;2286;215040;3689;Nacimientos;3.0;A
2008;2286;215040;3690;Nacimientos;2.0;A
2008;2286;215041;3691;Nacimientos;1.0;A
2008;2286;215041;3689;Nacimientos;1.0;A
2008;2286;4210;3691;Nacimientos;1.0;A
2008;2286;4210;3689;Nacimientos;1.0;A
2008;2287;4306;3691;Nacimientos;6.0;A
2008;2287;4306;3689;Nacimientos;2.0;A
2008;2287;4306;3690;Nacimientos;4.0;A
2008;2287;215039;3691;Nacimientos;3.0;A
2008;2287;215039;3689;Nacimientos;2.0;A
2008;2287;215039;3690;Nacimientos;1.0;A
2008;2287;215040;3691;Nacimientos;2.0;A
2008;2287;215040;3690;Nacimientos;2.0;A
2008;2287;215041;3691;Nacimientos;1.0;A
2008;2287;215041;3690;Nacimientos;1.0;A
2008;2288;4306;3691;Nacimientos;31.0;A
2008;2288;4306;3689;Nacimientos;19.0;A
2008;2288;4306;3690;Nacimientos;12.0;A
2008;2288;4191;3691;Nacimientos;2.0;A
2008;2288;4191;3689;Nacimientos;2.0;A
2008;2288;215038;3691;Nacimientos;7.0;A
2008;2288;215038;3689;Nacimientos;6.0;A
2008;2288;215038;3690;Nacimientos;1.0;A
2008;2288;215039;3691;Nacimientos;11.0;A
2008;2288;215039;3689;Nacimientos;3.0;A
2008;2288;215039;3690;Nacimientos;8.0;A
2008;2288;215040;3691;Nacimientos;7.0;A
