D_TEMPORAL_0;D_TERRITORIO_0;D_EDAD_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2014;2369;215038;3691;Nacimientos;28.0;A
2014;2369;215038;3689;Nacimientos;15.0;A
2014;2369;215038;3690;Nacimientos;13.0;A
2014;2369;215039;3691;Nacimientos;50.0;A
2014;2369;215039;3689;Nacimientos;30.0;A
2014;2369;215039;3690;Nacimientos;20.0;A
2014;2369;215040;3691;Nacimientos;70.0;A
2014;2369;215040;3689;Nacimientos;35.0;A
2014;2369;215040;3690;Nacimientos;35.0;A
2014;2369;215041;3691;Nacimientos;50.0;A
2014;2369;215041;3689;Nacimientos;26.0;A
2014;2369;215041;3690;Nacimientos;24.0;A
2014;2369;4210;3691;Nacimientos;13.0;A
2014;2369;4210;3689;Nacimientos;8.0;A
2014;2369;4210;3690;Nacimientos;5.0;A
2014;2369;4305;3691;Nacimientos;1.0;A
2014;2369;4305;3690;Nacimientos;1.0;A
2014;2367;4306;3691;Nacimientos;239.0;A
2014;2367;4306;3689;Nacimientos;130.0;A
2014;2367;4306;3690;Nacimientos;109.0;A
2014;2367;4172;3691;Nacimientos;1.0;A
2014;2367;4172;3689;Nacimientos;1.0;A
2014;2367;4191;3691;Nacimientos;2.0;A
2014;2367;4191;3689;Nacimientos;2.0;A
2014;2367;215038;3691;Nacimientos;9.0;A
2014;2367;215038;3689;Nacimientos;4.0;A
2014;2367;215038;3690;Nacimientos;5.0;A
2014;2367;215039;3691;Nacimientos;48.0;A
2014;2367;215039;3689;Nacimientos;27.0;A
2014;2367;215039;3690;Nacimientos;21.0;A
2014;2367;215040;3691;Nacimientos;90.0;A
2014;2367;215040;3689;Nacimientos;47.0;A
2014;2367;215040;3690;Nacimientos;43.0;A
2014;2367;215041;3691;Nacimientos;70.0;A
2014;2367;215041;3689;Nacimientos;40.0;A
2014;2367;215041;3690;Nacimientos;30.0;A
2014;2367;4210;3691;Nacimientos;17.0;A
2014;2367;4210;3689;Nacimientos;7.0;A
2014;2367;4210;3690;Nacimientos;10.0;A
2014;2367;4235;3691;Nacimientos;2.0;A
2014;2367;4235;3689;Nacimientos;2.0;A
2014;2370;4306;3691;Nacimientos;50.0;A
2014;2370;4306;3689;Nacimientos;32.0;A
2014;2370;4306;3690;Nacimientos;18.0;A
2014;2370;4191;3691;Nacimientos;1.0;A
2014;2370;4191;3689;Nacimientos;1.0;A
2014;2370;215038;3691;Nacimientos;2.0;A
2014;2370;215038;3690;Nacimientos;2.0;A
2014;2370;215039;3691;Nacimientos;10.0;A
2014;2370;215039;3689;Nacimientos;6.0;A
2014;2370;215039;3690;Nacimientos;4.0;A
2014;2370;215040;3691;Nacimientos;19.0;A
2014;2370;215040;3689;Nacimientos;13.0;A
2014;2370;215040;3690;Nacimientos;6.0;A
2014;2370;215041;3691;Nacimientos;17.0;A
2014;2370;215041;3689;Nacimientos;11.0;A
2014;2370;215041;3690;Nacimientos;6.0;A
2014;2370;4210;3691;Nacimientos;1.0;A
2014;2370;4210;3689;Nacimientos;1.0;A
2014;2371;4306;3691;Nacimientos;18.0;A
2014;2371;4306;3689;Nacimientos;9.0;A
2014;2371;4306;3690;Nacimientos;9.0;A
2014;2371;215039;3691;Nacimientos;4.0;A
2014;2371;215039;3689;Nacimientos;2.0;A
2014;2371;215039;3690;Nacimientos;2.0;A
2014;2371;215040;3691;Nacimientos;10.0;A
2014;2371;215040;3689;Nacimientos;5.0;A
2014;2371;215040;3690;Nacimientos;5.0;A
2014;2371;215041;3691;Nacimientos;4.0;A
2014;2371;215041;3689;Nacimientos;2.0;A
2014;2371;215041;3690;Nacimientos;2.0;A
2014;2372;4306;3691;Nacimientos;17.0;A
2014;2372;4306;3689;Nacimientos;9.0;A
2014;2372;4306;3690;Nacimientos;8.0;A
2014;2372;215038;3691;Nacimientos;2.0;A
2014;2372;215038;3689;Nacimientos;1.0;A
2014;2372;215038;3690;Nacimientos;1.0;A
2014;2372;215039;3691;Nacimientos;1.0;A
2014;2372;215039;3689;Nacimientos;1.0;A
2014;2372;215040;3691;Nacimientos;6.0;A
2014;2372;215040;3689;Nacimientos;4.0;A
2014;2372;215040;3690;Nacimientos;2.0;A
2014;2372;215041;3691;Nacimientos;6.0;A
2014;2372;215041;3689;Nacimientos;2.0;A
2014;2372;215041;3690;Nacimientos;4.0;A
2014;2372;4210;3691;Nacimientos;2.0;A
2014;2372;4210;3689;Nacimientos;1.0;A
2014;2372;4210;3690;Nacimientos;1.0;A
2014;2373;4306;3691;Nacimientos;2095.0;A
2014;2373;4306;3689;Nacimientos;1104.0;A
2014;2373;4306;3690;Nacimientos;991.0;A
2014;2373;4172;3691;Nacimientos;3.0;A
2014;2373;4172;3689;Nacimientos;1.0;A
2014;2373;4172;3690;Nacimientos;2.0;A
2014;2373;4191;3691;Nacimientos;50.0;A
2014;2373;4191;3689;Nacimientos;19.0;A
2014;2373;4191;3690;Nacimientos;31.0;A
2014;2373;215038;3691;Nacimientos;163.0;A
2014;2373;215038;3689;Nacimientos;84.0;A
2014;2373;215038;3690;Nacimientos;79.0;A
2014;2373;215039;3691;Nacimientos;387.0;A
2014;2373;215039;3689;Nacimientos;214.0;A
2014;2373;215039;3690;Nacimientos;173.0;A
2014;2373;215040;3691;Nacimientos;766.0;A
2014;2373;215040;3689;Nacimientos;413.0;A
2014;2373;215040;3690;Nacimientos;353.0;A
2014;2373;215041;3691;Nacimientos;599.0;A
2014;2373;215041;3689;Nacimientos;302.0;A
2014;2373;215041;3690;Nacimientos;297.0;A
2014;2373;4210;3691;Nacimientos;121.0;A
2014;2373;4210;3689;Nacimientos;67.0;A
2014;2373;4210;3690;Nacimientos;54.0;A
2014;2373;4235;3691;Nacimientos;5.0;A
2014;2373;4235;3689;Nacimientos;3.0;A
2014;2373;4235;3690;Nacimientos;2.0;A
2014;2373;4305;3691;Nacimientos;1.0;A
2014;2373;4305;3689;Nacimientos;1.0;A
2014;2374;4306;3691;Nacimientos;66.0;A
2014;2374;4306;3689;Nacimientos;35.0;A
2014;2374;4306;3690;Nacimientos;31.0;A
2014;2374;4172;3691;Nacimientos;1.0;A
2014;2374;4172;3689;Nacimientos;1.0;A
2014;2374;4191;3691;Nacimientos;2.0;A
2014;2374;4191;3689;Nacimientos;1.0;A
2014;2374;4191;3690;Nacimientos;1.0;A
2014;2374;215038;3691;Nacimientos;2.0;A
2014;2374;215038;3690;Nacimientos;2.0;A
2014;2374;215039;3691;Nacimientos;16.0;A
2014;2374;215039;3689;Nacimientos;11.0;A
2014;2374;215039;3690;Nacimientos;5.0;A
2014;2374;215040;3691;Nacimientos;25.0;A
2014;2374;215040;3689;Nacimientos;10.0;A
2014;2374;215040;3690;Nacimientos;15.0;A
2014;2374;215041;3691;Nacimientos;16.0;A
2014;2374;215041;3689;Nacimientos;10.0;A
2014;2374;215041;3690;Nacimientos;6.0;A
2014;2374;4210;3691;Nacimientos;4.0;A
2014;2374;4210;3689;Nacimientos;2.0;A
2014;2374;4210;3690;Nacimientos;2.0;A
2014;2375;4306;3691;Nacimientos;678.0;A
2014;2375;4306;3689;Nacimientos;323.0;A
2014;2375;4306;3690;Nacimientos;355.0;A
2014;2375;4172;3691;Nacimientos;2.0;A
2014;2375;4172;3689;Nacimientos;2.0;A
2014;2375;4191;3691;Nacimientos;36.0;A
2014;2375;4191;3689;Nacimientos;14.0;A
2014;2375;4191;3690;Nacimientos;22.0;A
2014;2375;215038;3691;Nacimientos;114.0;A
2014;2375;215038;3689;Nacimientos;68.0;A
2014;2375;215038;3690;Nacimientos;46.0;A
2014;2375;215039;3691;Nacimientos;174.0;A
2014;2375;215039;3689;Nacimientos;81.0;A
2014;2375;215039;3690;Nacimientos;93.0;A
2014;2375;215040;3691;Nacimientos;198.0;A
2014;2375;215040;3689;Nacimientos;86.0;A
2014;2375;215040;3690;Nacimientos;112.0;A
2014;2375;215041;3691;Nacimientos;126.0;A
2014;2375;215041;3689;Nacimientos;58.0;A
2014;2375;215041;3690;Nacimientos;68.0;A
2014;2375;4210;3691;Nacimientos;26.0;A
2014;2375;4210;3689;Nacimientos;13.0;A
2014;2375;4210;3690;Nacimientos;13.0;A
2014;2375;4235;3691;Nacimientos;2.0;A
2014;2375;4235;3689;Nacimientos;1.0;A
2014;2375;4235;3690;Nacimientos;1.0;A
2014;2376;4306;3691;Nacimientos;93.0;A
2014;2376;4306;3689;Nacimientos;40.0;A
2014;2376;4306;3690;Nacimientos;53.0;A
2014;2376;4191;3691;Nacimientos;5.0;A
2014;2376;4191;3689;Nacimientos;2.0;A
2014;2376;4191;3690;Nacimientos;3.0;A
2014;2376;215038;3691;Nacimientos;5.0;A
2014;2376;215038;3689;Nacimientos;2.0;A
2014;2376;215038;3690;Nacimientos;3.0;A
2014;2376;215039;3691;Nacimientos;13.0;A
2014;2376;215039;3689;Nacimientos;4.0;A
2014;2376;215039;3690;Nacimientos;9.0;A
2014;2376;215040;3691;Nacimientos;32.0;A
2014;2376;215040;3689;Nacimientos;17.0;A
2014;2376;215040;3690;Nacimientos;15.0;A
2014;2376;215041;3691;Nacimientos;28.0;A
2014;2376;215041;3689;Nacimientos;12.0;A
2014;2376;215041;3690;Nacimientos;16.0;A
2014;2376;4210;3691;Nacimientos;10.0;A
2014;2376;4210;3689;Nacimientos;3.0;A
2014;2376;4210;3690;Nacimientos;7.0;A
2014;2377;4306;3691;Nacimientos;63.0;A
2014;2377;4306;3689;Nacimientos;34.0;A
2014;2377;4306;3690;Nacimientos;29.0;A
2014;2377;215038;3691;Nacimientos;4.0;A
2014;2377;215038;3689;Nacimientos;3.0;A
2014;2377;215038;3690;Nacimientos;1.0;A
2014;2377;215039;3691;Nacimientos;13.0;A
2014;2377;215039;3689;Nacimientos;9.0;A
2014;2377;215039;3690;Nacimientos;4.0;A
2014;2377;215040;3691;Nacimientos;25.0;A
2014;2377;215040;3689;Nacimientos;12.0;A
2014;2377;215040;3690;Nacimientos;13.0;A
2014;2377;215041;3691;Nacimientos;19.0;A
2014;2377;215041;3689;Nacimientos;8.0;A
2014;2377;215041;3690;Nacimientos;11.0;A
2014;2377;4210;3691;Nacimientos;2.0;A
2014;2377;4210;3689;Nacimientos;2.0;A
2014;2378;4306;3691;Nacimientos;49.0;A
2014;2378;4306;3689;Nacimientos;29.0;A
2014;2378;4306;3690;Nacimientos;20.0;A
2014;2378;4191;3691;Nacimientos;1.0;A
2014;2378;4191;3689;Nacimientos;1.0;A
2014;2378;215038;3691;Nacimientos;2.0;A
2014;2378;215038;3689;Nacimientos;1.0;A
2014;2378;215038;3690;Nacimientos;1.0;A
2014;2378;215039;3691;Nacimientos;15.0;A
2014;2378;215039;3689;Nacimientos;9.0;A
2014;2378;215039;3690;Nacimientos;6.0;A
2014;2378;215040;3691;Nacimientos;16.0;A
2014;2378;215040;3689;Nacimientos;7.0;A
2014;2378;215040;3690;Nacimientos;9.0;A
2014;2378;215041;3691;Nacimientos;11.0;A
2014;2378;215041;3689;Nacimientos;9.0;A
2014;2378;215041;3690;Nacimientos;2.0;A
2014;2378;4210;3691;Nacimientos;4.0;A
2014;2378;4210;3689;Nacimientos;2.0;A
2014;2378;4210;3690;Nacimientos;2.0;A
2014;2379;4306;3691;Nacimientos;47.0;A
2014;2379;4306;3689;Nacimientos;24.0;A
2014;2379;4306;3690;Nacimientos;23.0;A
2014;2379;215038;3691;Nacimientos;1.0;A
2014;2379;215038;3690;Nacimientos;1.0;A
2014;2379;215039;3691;Nacimientos;9.0;A
2014;2379;215039;3689;Nacimientos;6.0;A
2014;2379;215039;3690;Nacimientos;3.0;A
2014;2379;215040;3691;Nacimientos;16.0;A
2014;2379;215040;3689;Nacimientos;9.0;A
2014;2379;215040;3690;Nacimientos;7.0;A
2014;2379;215041;3691;Nacimientos;19.0;A
2014;2379;215041;3689;Nacimientos;9.0;A
2014;2379;215041;3690;Nacimientos;10.0;A
2014;2379;4210;3691;Nacimientos;2.0;A
2014;2379;4210;3690;Nacimientos;2.0;A
2014;2380;4306;3691;Nacimientos;887.0;A
2014;2380;4306;3689;Nacimientos;480.0;A
2014;2380;4306;3690;Nacimientos;407.0;A
2014;2380;4191;3691;Nacimientos;25.0;A
2014;2380;4191;3689;Nacimientos;16.0;A
2014;2380;4191;3690;Nacimientos;9.0;A
2014;2380;215038;3691;Nacimientos;81.0;A
2014;2380;215038;3689;Nacimientos;51.0;A
2014;2380;215038;3690;Nacimientos;30.0;A
2014;2380;215039;3691;Nacimientos;159.0;A
2014;2380;215039;3689;Nacimientos;88.0;A
2014;2380;215039;3690;Nacimientos;71.0;A
2014;2380;215040;3691;Nacimientos;294.0;A
2014;2380;215040;3689;Nacimientos;147.0;A
2014;2380;215040;3690;Nacimientos;147.0;A
2014;2380;215041;3691;Nacimientos;273.0;A
2014;2380;215041;3689;Nacimientos;148.0;A
2014;2380;215041;3690;Nacimientos;125.0;A
2014;2380;4210;3691;Nacimientos;52.0;A
2014;2380;4210;3689;Nacimientos;27.0;A
2014;2380;4210;3690;Nacimientos;25.0;A
2014;2380;4235;3691;Nacimientos;3.0;A
2014;2380;4235;3689;Nacimientos;3.0;A
2014;2381;4306;3691;Nacimientos;397.0;A
2014;2381;4306;3689;Nacimientos;203.0;A
2014;2381;4306;3690;Nacimientos;194.0;A
2014;2381;4191;3691;Nacimientos;5.0;A
2014;2381;4191;3690;Nacimientos;5.0;A
2014;2381;215038;3691;Nacimientos;16.0;A
2014;2381;215038;3689;Nacimientos;8.0;A
2014;2381;215038;3690;Nacimientos;8.0;A
2014;2381;215039;3691;Nacimientos;77.0;A
2014;2381;215039;3689;Nacimientos;36.0;A
2014;2381;215039;3690;Nacimientos;41.0;A
2014;2381;215040;3691;Nacimientos;159.0;A
2014;2381;215040;3689;Nacimientos;92.0;A
2014;2381;215040;3690;Nacimientos;67.0;A
2014;2381;215041;3691;Nacimientos;117.0;A
2014;2381;215041;3689;Nacimientos;60.0;A
2014;2381;215041;3690;Nacimientos;57.0;A
2014;2381;4210;3691;Nacimientos;21.0;A
2014;2381;4210;3689;Nacimientos;6.0;A
2014;2381;4210;3690;Nacimientos;15.0;A
2014;2381;4235;3691;Nacimientos;2.0;A
2014;2381;4235;3689;Nacimientos;1.0;A
2014;2381;4235;3690;Nacimientos;1.0;A
2014;2382;4306;3691;Nacimientos;98.0;A
2014;2382;4306;3689;Nacimientos;55.0;A
2014;2382;4306;3690;Nacimientos;43.0;A
2014;2382;4191;3691;Nacimientos;5.0;A
2014;2382;4191;3689;Nacimientos;4.0;A
2014;2382;4191;3690;Nacimientos;1.0;A
2014;2382;215038;3691;Nacimientos;24.0;A
2014;2382;215038;3689;Nacimientos;13.0;A
2014;2382;215038;3690;Nacimientos;11.0;A
2014;2382;215039;3691;Nacimientos;19.0;A
2014;2382;215039;3689;Nacimientos;8.0;A
2014;2382;215039;3690;Nacimientos;11.0;A
2014;2382;215040;3691;Nacimientos;28.0;A
2014;2382;215040;3689;Nacimientos;18.0;A
2014;2382;215040;3690;Nacimientos;10.0;A
2014;2382;215041;3691;Nacimientos;20.0;A
2014;2382;215041;3689;Nacimientos;11.0;A
2014;2382;215041;3690;Nacimientos;9.0;A
2014;2382;4210;3691;Nacimientos;2.0;A
2014;2382;4210;3689;Nacimientos;1.0;A
2014;2382;4210;3690;Nacimientos;1.0;A
2014;2383;4306;3691;Nacimientos;362.0;A
2014;2383;4306;3689;Nacimientos;200.0;A
2014;2383;4306;3690;Nacimientos;162.0;A
2014;2383;4172;3691;Nacimientos;1.0;A
2014;2383;4172;3690;Nacimientos;1.0;A
2014;2383;4191;3691;Nacimientos;6.0;A
2014;2383;4191;3689;Nacimientos;3.0;A
2014;2383;4191;3690;Nacimientos;3.0;A
2014;2383;215038;3691;Nacimientos;34.0;A
2014;2383;215038;3689;Nacimientos;20.0;A
2014;2383;215038;3690;Nacimientos;14.0;A
2014;2383;215039;3691;Nacimientos;82.0;A
2014;2383;215039;3689;Nacimientos;34.0;A
2014;2383;215039;3690;Nacimientos;48.0;A
2014;2383;215040;3691;Nacimientos;130.0;A
2014;2383;215040;3689;Nacimientos;77.0;A
2014;2383;215040;3690;Nacimientos;53.0;A
2014;2383;215041;3691;Nacimientos;93.0;A
2014;2383;215041;3689;Nacimientos;58.0;A
2014;2383;215041;3690;Nacimientos;35.0;A
2014;2383;4210;3691;Nacimientos;16.0;A
2014;2383;4210;3689;Nacimientos;8.0;A
2014;2383;4210;3690;Nacimientos;8.0;A
2014;2384;4306;3691;Nacimientos;875.0;A
2014;2384;4306;3689;Nacimientos;443.0;A
2014;2384;4306;3690;Nacimientos;432.0;A
2014;2384;4191;3691;Nacimientos;9.0;A
2014;2384;4191;3689;Nacimientos;5.0;A
2014;2384;4191;3690;Nacimientos;4.0;A
2014;2384;215038;3691;Nacimientos;64.0;A
2014;2384;215038;3689;Nacimientos;27.0;A
2014;2384;215038;3690;Nacimientos;37.0;A
2014;2384;215039;3691;Nacimientos;169.0;A
2014;2384;215039;3689;Nacimientos;84.0;A
2014;2384;215039;3690;Nacimientos;85.0;A
2014;2384;215040;3691;Nacimientos;347.0;A
2014;2384;215040;3689;Nacimientos;170.0;A
2014;2384;215040;3690;Nacimientos;177.0;A
2014;2384;215041;3691;Nacimientos;219.0;A
2014;2384;215041;3689;Nacimientos;117.0;A
2014;2384;215041;3690;Nacimientos;102.0;A
2014;2384;4210;3691;Nacimientos;64.0;A
2014;2384;4210;3689;Nacimientos;38.0;A
2014;2384;4210;3690;Nacimientos;26.0;A
2014;2384;4235;3691;Nacimientos;3.0;A
2014;2384;4235;3689;Nacimientos;2.0;A
2014;2384;4235;3690;Nacimientos;1.0;A
2014;2398;4306;3691;Nacimientos;40.0;A
2014;2398;4306;3689;Nacimientos;22.0;A
2014;2398;4306;3690;Nacimientos;18.0;A
2014;2398;4191;3691;Nacimientos;1.0;A
2014;2398;4191;3689;Nacimientos;1.0;A
2014;2398;215038;3691;Nacimientos;4.0;A
2014;2398;215038;3689;Nacimientos;2.0;A
2014;2398;215038;3690;Nacimientos;2.0;A
2014;2398;215039;3691;Nacimientos;7.0;A
2014;2398;215039;3689;Nacimientos;5.0;A
2014;2398;215039;3690;Nacimientos;2.0;A
2014;2398;215040;3691;Nacimientos;15.0;A
2014;2398;215040;3689;Nacimientos;6.0;A
2014;2398;215040;3690;Nacimientos;9.0;A
2014;2398;215041;3691;Nacimientos;11.0;A
2014;2398;215041;3689;Nacimientos;7.0;A
2014;2398;215041;3690;Nacimientos;4.0;A
2014;2398;4210;3691;Nacimientos;2.0;A
2014;2398;4210;3689;Nacimientos;1.0;A
2014;2398;4210;3690;Nacimientos;1.0;A
2014;2385;4306;3691;Nacimientos;672.0;A
2014;2385;4306;3689;Nacimientos;338.0;A
2014;2385;4306;3690;Nacimientos;334.0;A
2014;2385;4191;3691;Nacimientos;14.0;A
2014;2385;4191;3689;Nacimientos;7.0;A
2014;2385;4191;3690;Nacimientos;7.0;A
2014;2385;215038;3691;Nacimientos;64.0;A
2014;2385;215038;3689;Nacimientos;36.0;A
2014;2385;215038;3690;Nacimientos;28.0;A
2014;2385;215039;3691;Nacimientos;141.0;A
2014;2385;215039;3689;Nacimientos;72.0;A
2014;2385;215039;3690;Nacimientos;69.0;A
2014;2385;215040;3691;Nacimientos;249.0;A
2014;2385;215040;3689;Nacimientos;125.0;A
2014;2385;215040;3690;Nacimientos;124.0;A
2014;2385;215041;3691;Nacimientos;171.0;A
2014;2385;215041;3689;Nacimientos;83.0;A
2014;2385;215041;3690;Nacimientos;88.0;A
2014;2385;4210;3691;Nacimientos;32.0;A
2014;2385;4210;3689;Nacimientos;15.0;A
2014;2385;4210;3690;Nacimientos;17.0;A
2014;2385;4235;3691;Nacimientos;1.0;A
2014;2385;4235;3690;Nacimientos;1.0;A
2014;2386;4306;3691;Nacimientos;312.0;A
2014;2386;4306;3689;Nacimientos;151.0;A
2014;2386;4306;3690;Nacimientos;161.0;A
2014;2386;4172;3691;Nacimientos;1.0;A
2014;2386;4172;3689;Nacimientos;1.0;A
2014;2386;4191;3691;Nacimientos;7.0;A
2014;2386;4191;3689;Nacimientos;3.0;A
2014;2386;4191;3690;Nacimientos;4.0;A
2014;2386;215038;3691;Nacimientos;37.0;A
2014;2386;215038;3689;Nacimientos;16.0;A
2014;2386;215038;3690;Nacimientos;21.0;A
2014;2386;215039;3691;Nacimientos;77.0;A
2014;2386;215039;3689;Nacimientos;35.0;A
2014;2386;215039;3690;Nacimientos;42.0;A
2014;2386;215040;3691;Nacimientos;97.0;A
2014;2386;215040;3689;Nacimientos;49.0;A
2014;2386;215040;3690;Nacimientos;48.0;A
2014;2386;215041;3691;Nacimientos;71.0;A
2014;2386;215041;3689;Nacimientos;33.0;A
2014;2386;215041;3690;Nacimientos;38.0;A
2014;2386;4210;3691;Nacimientos;20.0;A
2014;2386;4210;3689;Nacimientos;12.0;A
2014;2386;4210;3690;Nacimientos;8.0;A
2014;2386;4235;3691;Nacimientos;2.0;A
2014;2386;4235;3689;Nacimientos;2.0;A
2014;2387;4306;3691;Nacimientos;29.0;A
2014;2387;4306;3689;Nacimientos;11.0;A
2014;2387;4306;3690;Nacimientos;18.0;A
2014;2387;4191;3691;Nacimientos;2.0;A
2014;2387;4191;3689;Nacimientos;1.0;A
2014;2387;4191;3690;Nacimientos;1.0;A
2014;2387;215038;3691;Nacimientos;3.0;A
2014;2387;215038;3689;Nacimientos;1.0;A
2014;2387;215038;3690;Nacimientos;2.0;A
2014;2387;215039;3691;Nacimientos;3.0;A
2014;2387;215039;3689;Nacimientos;1.0;A
2014;2387;215039;3690;Nacimientos;2.0;A
2014;2387;215040;3691;Nacimientos;15.0;A
2014;2387;215040;3689;Nacimientos;5.0;A
2014;2387;215040;3690;Nacimientos;10.0;A
2014;2387;215041;3691;Nacimientos;1.0;A
2014;2387;215041;3689;Nacimientos;1.0;A
2014;2387;4210;3691;Nacimientos;5.0;A
2014;2387;4210;3689;Nacimientos;2.0;A
2014;2387;4210;3690;Nacimientos;3.0;A
2014;2388;4306;3691;Nacimientos;152.0;A
2014;2388;4306;3689;Nacimientos;64.0;A
2014;2388;4306;3690;Nacimientos;88.0;A
2014;2388;4191;3691;Nacimientos;4.0;A
2014;2388;4191;3689;Nacimientos;2.0;A
2014;2388;4191;3690;Nacimientos;2.0;A
2014;2388;215038;3691;Nacimientos;11.0;A
2014;2388;215038;3689;Nacimientos;5.0;A
2014;2388;215038;3690;Nacimientos;6.0;A
2014;2388;215039;3691;Nacimientos;32.0;A
2014;2388;215039;3689;Nacimientos;12.0;A
2014;2388;215039;3690;Nacimientos;20.0;A
2014;2388;215040;3691;Nacimientos;45.0;A
2014;2388;215040;3689;Nacimientos;20.0;A
2014;2388;215040;3690;Nacimientos;25.0;A
2014;2388;215041;3691;Nacimientos;50.0;A
2014;2388;215041;3689;Nacimientos;19.0;A
2014;2388;215041;3690;Nacimientos;31.0;A
2014;2388;4210;3691;Nacimientos;10.0;A
2014;2388;4210;3689;Nacimientos;6.0;A
2014;2388;4210;3690;Nacimientos;4.0;A
2014;2389;4306;3691;Nacimientos;4.0;A
2014;2389;4306;3689;Nacimientos;3.0;A
2014;2389;4306;3690;Nacimientos;1.0;A
2014;2389;4191;3691;Nacimientos;1.0;A
2014;2389;4191;3689;Nacimientos;1.0;A
2014;2389;215039;3691;Nacimientos;2.0;A
2014;2389;215039;3689;Nacimientos;1.0;A
2014;2389;215039;3690;Nacimientos;1.0;A
2014;2389;215040;3691;Nacimientos;1.0;A
2014;2389;215040;3689;Nacimientos;1.0;A
2014;2390;4306;3691;Nacimientos;66.0;A
2014;2390;4306;3689;Nacimientos;35.0;A
2014;2390;4306;3690;Nacimientos;31.0;A
2014;2390;4191;3691;Nacimientos;3.0;A
2014;2390;4191;3689;Nacimientos;2.0;A
2014;2390;4191;3690;Nacimientos;1.0;A
2014;2390;215038;3691;Nacimientos;3.0;A
2014;2390;215038;3690;Nacimientos;3.0;A
2014;2390;215039;3691;Nacimientos;11.0;A
2014;2390;215039;3689;Nacimientos;8.0;A
2014;2390;215039;3690;Nacimientos;3.0;A
2014;2390;215040;3691;Nacimientos;28.0;A
2014;2390;215040;3689;Nacimientos;11.0;A
2014;2390;215040;3690;Nacimientos;17.0;A
2014;2390;215041;3691;Nacimientos;17.0;A
2014;2390;215041;3689;Nacimientos;10.0;A
2014;2390;215041;3690;Nacimientos;7.0;A
2014;2390;4210;3691;Nacimientos;4.0;A
2014;2390;4210;3689;Nacimientos;4.0;A
2014;2391;4306;3691;Nacimientos;145.0;A
2014;2391;4306;3689;Nacimientos;81.0;A
2014;2391;4306;3690;Nacimientos;64.0;A
2014;2391;4191;3691;Nacimientos;3.0;A
2014;2391;4191;3689;Nacimientos;2.0;A
2014;2391;4191;3690;Nacimientos;1.0;A
2014;2391;215038;3691;Nacimientos;6.0;A
2014;2391;215038;3689;Nacimientos;3.0;A
2014;2391;215038;3690;Nacimientos;3.0;A
2014;2391;215039;3691;Nacimientos;28.0;A
2014;2391;215039;3689;Nacimientos;15.0;A
2014;2391;215039;3690;Nacimientos;13.0;A
2014;2391;215040;3691;Nacimientos;53.0;A
2014;2391;215040;3689;Nacimientos;27.0;A
2014;2391;215040;3690;Nacimientos;26.0;A
2014;2391;215041;3691;Nacimientos;45.0;A
2014;2391;215041;3689;Nacimientos;28.0;A
2014;2391;215041;3690;Nacimientos;17.0;A
2014;2391;4210;3691;Nacimientos;9.0;A
2014;2391;4210;3689;Nacimientos;5.0;A
2014;2391;4210;3690;Nacimientos;4.0;A
2014;2391;4235;3691;Nacimientos;1.0;A
2014;2391;4235;3689;Nacimientos;1.0;A
2014;2392;4306;3691;Nacimientos;120.0;A
2014;2392;4306;3689;Nacimientos;60.0;A
2014;2392;4306;3690;Nacimientos;60.0;A
2014;2392;4191;3691;Nacimientos;3.0;A
2014;2392;4191;3689;Nacimientos;2.0;A
2014;2392;4191;3690;Nacimientos;1.0;A
2014;2392;215038;3691;Nacimientos;18.0;A
2014;2392;215038;3689;Nacimientos;12.0;A
2014;2392;215038;3690;Nacimientos;6.0;A
2014;2392;215039;3691;Nacimientos;32.0;A
2014;2392;215039;3689;Nacimientos;15.0;A
2014;2392;215039;3690;Nacimientos;17.0;A
2014;2392;215040;3691;Nacimientos;35.0;A
2014;2392;215040;3689;Nacimientos;18.0;A
2014;2392;215040;3690;Nacimientos;17.0;A
2014;2392;215041;3691;Nacimientos;27.0;A
2014;2392;215041;3689;Nacimientos;9.0;A
2014;2392;215041;3690;Nacimientos;18.0;A
2014;2392;4210;3691;Nacimientos;5.0;A
2014;2392;4210;3689;Nacimientos;4.0;A
2014;2392;4210;3690;Nacimientos;1.0;A
2014;2393;4306;3691;Nacimientos;4.0;A
2014;2393;4306;3689;Nacimientos;2.0;A
2014;2393;4306;3690;Nacimientos;2.0;A
2014;2393;215040;3691;Nacimientos;4.0;A
2014;2393;215040;3689;Nacimientos;2.0;A
2014;2393;215040;3690;Nacimientos;2.0;A
2014;2394;4306;3691;Nacimientos;114.0;A
2014;2394;4306;3689;Nacimientos;47.0;A
2014;2394;4306;3690;Nacimientos;67.0;A
2014;2394;4191;3691;Nacimientos;5.0;A
2014;2394;4191;3689;Nacimientos;1.0;A
2014;2394;4191;3690;Nacimientos;4.0;A
2014;2394;215038;3691;Nacimientos;17.0;A
2014;2394;215038;3689;Nacimientos;8.0;A
2014;2394;215038;3690;Nacimientos;9.0;A
2014;2394;215039;3691;Nacimientos;26.0;A
2014;2394;215039;3689;Nacimientos;8.0;A
2014;2394;215039;3690;Nacimientos;18.0;A
2014;2394;215040;3691;Nacimientos;34.0;A
2014;2394;215040;3689;Nacimientos;17.0;A
2014;2394;215040;3690;Nacimientos;17.0;A
2014;2394;215041;3691;Nacimientos;24.0;A
