D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2010;2482;5642;Divorcios;3.7108248;A
2010;2482;5660;Divorcios;;A
2010;2713;5661;Divorcios;2005.38373943;A
2010;2713;5634;Divorcios;896.31338402;A
2010;2713;5636;Divorcios;560.3100903;A
2010;2713;5638;Divorcios;460.52129936;A
2010;2713;5640;Divorcios;80.13866957;A
2010;2713;5642;Divorcios;8.10029618;A
2010;2713;5660;Divorcios;;A
2010;2797;5661;Divorcios;992.51673019;A
2010;2797;5634;Divorcios;365.54317683;A
2010;2797;5636;Divorcios;343.41205939;A
2010;2797;5638;Divorcios;262.43037653;A
2010;2797;5640;Divorcios;21.13111744;A
2010;2797;5660;Divorcios;;A
2010;2911;5661;Divorcios;1193.6878551;A
2010;2911;5634;Divorcios;503.40566671;A
2010;2911;5636;Divorcios;363.363745;A
2010;2911;5638;Divorcios;278.57335401;A
2010;2911;5640;Divorcios;44.49493093;A
2010;2911;5642;Divorcios;3.85015845;A
2010;2911;5660;Divorcios;;A
2010;3023;5661;Divorcios;3876.9745934;A
2010;3023;5634;Divorcios;1813.05202636;A
2010;3023;5636;Divorcios;1132.46632564;A
2010;3023;5638;Divorcios;806.15460836;A
2010;3023;5640;Divorcios;102.6103785;A
2010;3023;5642;Divorcios;17.86002722;A
2010;3023;5660;Divorcios;4.83122732;A
2010;3142;5661;Divorcios;4564.83365024;A
2010;3142;5634;Divorcios;1932.35261684;A
2010;3142;5636;Divorcios;1414.05898527;A
2010;3142;5638;Divorcios;1044.30916284;A
2010;3142;5640;Divorcios;153.79881675;A
2010;3142;5642;Divorcios;16.72164639;A
2010;3142;5660;Divorcios;3.59242215;A
2009;3143;5661;Divorcios;17493.840001105;A
2009;3143;5634;Divorcios;7367.016376294;A
2009;3143;5636;Divorcios;5521.814068235;A
2009;3143;5638;Divorcios;3957.4437141;A
2009;3143;5640;Divorcios;575.932710851;A
2009;3143;5642;Divorcios;60.759239981;A
2009;3143;5660;Divorcios;10.873891644;A
2009;2352;5661;Divorcios;1275.959999958;A
2009;2352;5634;Divorcios;548.909408698;A
2009;2352;5636;Divorcios;419.489501416;A
2009;2352;5638;Divorcios;259.262625628;A
2009;2352;5640;Divorcios;48.298464216;A
2009;2402;5661;Divorcios;2773.590000972;A
2009;2402;5634;Divorcios;1093.429997348;A
2009;2402;5636;Divorcios;855.462367554;A
2009;2402;5638;Divorcios;677.050289865;A
2009;2402;5640;Divorcios;134.155363482;A
2009;2402;5642;Divorcios;11.439459358;A
2009;2402;5660;Divorcios;2.052523365;A
2009;2482;5661;Divorcios;1537.74000012;A
2009;2482;5634;Divorcios;615.243080616;A
2009;2482;5636;Divorcios;501.057156437;A
2009;2482;5638;Divorcios;364.214502398;A
2009;2482;5640;Divorcios;43.048862563;A
2009;2482;5642;Divorcios;12.480331755;A
2009;2482;5660;Divorcios;1.696066351;A
2009;2713;5661;Divorcios;1967.070000359;A
2009;2713;5634;Divorcios;839.845352239;A
2009;2713;5636;Divorcios;599.679329655;A
2009;2713;5638;Divorcios;449.50807857;A
2009;2713;5640;Divorcios;65.872741165;A
2009;2713;5642;Divorcios;9.96278683;A
2009;2713;5660;Divorcios;2.2017119;A
2009;2797;5661;Divorcios;1012.380000091;A
2009;2797;5634;Divorcios;412.989034729;A
2009;2797;5636;Divorcios;362.026130413;A
2009;2797;5638;Divorcios;212.712945661;A
2009;2797;5640;Divorcios;24.651889288;A
2009;2911;5661;Divorcios;1122.459999905;A
2009;2911;5634;Divorcios;446.674941824;A
2009;2911;5636;Divorcios;351.158982528;A
2009;2911;5638;Divorcios;280.162726721;A
2009;2911;5640;Divorcios;44.463348832;A
2009;3023;5661;Divorcios;3607.690000055;A
2009;3023;5634;Divorcios;1605.336062765;A
2009;3023;5636;Divorcios;1113.386260257;A
2009;3023;5638;Divorcios;783.271417692;A
2009;3023;5640;Divorcios;86.55806244;A
2009;3023;5642;Divorcios;14.214606873;A
2009;3023;5660;Divorcios;4.923590028;A
2009;3142;5661;Divorcios;4196.949999645;A
2009;3142;5634;Divorcios;1804.588498075;A
2009;3142;5636;Divorcios;1319.554339975;A
2009;3142;5638;Divorcios;931.261127565;A
2009;3142;5640;Divorcios;128.883978865;A
2009;3142;5642;Divorcios;12.662055165;A
2008;3143;5661;Divorcios;19784.701197956;A
2008;3143;5634;Divorcios;8103.188624682;A
2008;3143;5636;Divorcios;6355.905095753;A
2008;3143;5638;Divorcios;4444.27677642;A
2008;3143;5640;Divorcios;772.892093966;A
2008;3143;5642;Divorcios;78.265547275;A
2008;3143;5660;Divorcios;30.17305986;A
2008;2352;5661;Divorcios;1459.899390218;A
2008;2352;5634;Divorcios;653.907917411;A
2008;2352;5636;Divorcios;461.515033195;A
2008;2352;5638;Divorcios;276.858285841;A
2008;2352;5640;Divorcios;56.31026775;A
2008;2352;5642;Divorcios;7.073157822;A
2008;2352;5660;Divorcios;4.234728199;A
2008;2402;5661;Divorcios;3029.88628849;A
2008;2402;5634;Divorcios;1138.362894625;A
2008;2402;5636;Divorcios;1040.263783822;A
2008;2402;5638;Divorcios;701.11409692;A
2008;2402;5640;Divorcios;124.83595297;A
2008;2402;5642;Divorcios;16.765567315;A
2008;2402;5660;Divorcios;8.543992838;A
2008;2482;5661;Divorcios;1595.530376772;A
2008;2482;5634;Divorcios;618.687382398;A
2008;2482;5636;Divorcios;524.206859958;A
2008;2482;5638;Divorcios;382.073191764;A
2008;2482;5640;Divorcios;62.14778022;A
2008;2482;5642;Divorcios;5.610108288;A
2008;2482;5660;Divorcios;2.805054144;A
2008;2713;5661;Divorcios;2172.357568834;A
2008;2713;5634;Divorcios;883.302283714;A
2008;2713;5636;Divorcios;657.604541729;A
2008;2713;5638;Divorcios;533.789154224;A
2008;2713;5640;Divorcios;89.381332709;A
2008;2713;5642;Divorcios;8.280256458;A
2008;2797;5661;Divorcios;1165.944181717;A
2008;2797;5634;Divorcios;446.223359771;A
2008;2797;5636;Divorcios;395.408269821;A
2008;2797;5638;Divorcios;265.339802842;A
2008;2797;5640;Divorcios;53.037579906;A
2008;2797;5642;Divorcios;4.739714513;A
2008;2797;5660;Divorcios;1.195454864;A
2008;2911;5661;Divorcios;1297.204501345;A
2008;2911;5634;Divorcios;486.759187946;A
2008;2911;5636;Divorcios;427.859535971;A
2008;2911;5638;Divorcios;316.126193846;A
2008;2911;5640;Divorcios;57.279188614;A
2008;2911;5642;Divorcios;6.120263312;A
2008;2911;5660;Divorcios;3.060131656;A
2008;3023;5661;Divorcios;4187.089941605;A
2008;3023;5634;Divorcios;1892.061196537;A
2008;3023;5636;Divorcios;1224.411584981;A
2008;3023;5638;Divorcios;908.064020032;A
2008;3023;5640;Divorcios;143.568736121;A
2008;3023;5642;Divorcios;14.579650821;A
2008;3023;5660;Divorcios;4.404753113;A
2008;3142;5661;Divorcios;4876.788948975;A
2008;3142;5634;Divorcios;1983.88440228;A
2008;3142;5636;Divorcios;1624.635486276;A
2008;3142;5638;Divorcios;1060.912030951;A
2008;3142;5640;Divorcios;186.331255676;A
2008;3142;5642;Divorcios;15.096828746;A
2008;3142;5660;Divorcios;5.928945046;A
2007;3143;5661;Divorcios;21609.099999161;A
2007;3143;5634;Divorcios;9235.18263709;A
2007;3143;5636;Divorcios;6525.329655391;A
2007;3143;5638;Divorcios;4934.439281881;A
2007;3143;5640;Divorcios;783.028277506;A
2007;3143;5642;Divorcios;100.887294317;A
2007;3143;5660;Divorcios;30.232852976;A
2007;2352;5661;Divorcios;1642.139999901;A
2007;2352;5634;Divorcios;736.159068449;A
2007;2352;5636;Divorcios;447.781315037;A
2007;2352;5638;Divorcios;403.270520527;A
2007;2352;5640;Divorcios;46.627890409;A
2007;2352;5642;Divorcios;4.305205479;A
2007;2352;5660;Divorcios;3.996;A
2007;2402;5661;Divorcios;3287.229999146;A
2007;2402;5634;Divorcios;1338.020561096;A
2007;2402;5636;Divorcios;1067.731862316;A
2007;2402;5638;Divorcios;736.208342806;A
2007;2402;5640;Divorcios;122.349926317;A
2007;2402;5642;Divorcios;18.592434365;A
2007;2402;5660;Divorcios;4.326872246;A
2007;2482;5661;Divorcios;1853.999999925;A
2007;2482;5634;Divorcios;795.645714253;A
2007;2482;5636;Divorcios;541.148571406;A
2007;2482;5638;Divorcios;436.171428555;A
2007;2482;5640;Divorcios;71.245714283;A
2007;2482;5642;Divorcios;8.091428571;A
2007;2482;5660;Divorcios;1.697142857;A
2007;2713;5661;Divorcios;2389.41000052;A
2007;2713;5634;Divorcios;985.989161519;A
2007;2713;5636;Divorcios;739.053636439;A
2007;2713;5638;Divorcios;554.398979947;A
2007;2713;5640;Divorcios;90.650123231;A
2007;2713;5642;Divorcios;15.541010916;A
2007;2713;5660;Divorcios;3.777088468;A
2007;2797;5661;Divorcios;1393.309999774;A
2007;2797;5634;Divorcios;508.429450436;A
2007;2797;5636;Divorcios;498.411853017;A
2007;2797;5638;Divorcios;322.914016395;A
2007;2797;5640;Divorcios;53.393280993;A
2007;2797;5642;Divorcios;5.07670498;A
2007;2797;5660;Divorcios;5.084693953;A
2007;2911;5661;Divorcios;1422.190000204;A
2007;2911;5634;Divorcios;622.67164801;A
2007;2911;5636;Divorcios;411.298666543;A
2007;2911;5638;Divorcios;335.169812323;A
2007;2911;5640;Divorcios;44.32054999;A
2007;2911;5642;Divorcios;6.631234166;A
2007;2911;5660;Divorcios;2.098089172;A
2007;3023;5661;Divorcios;4555.859999734;A
2007;3023;5634;Divorcios;2099.157279382;A
2007;3023;5636;Divorcios;1279.07431143;A
2007;3023;5638;Divorcios;996.945946468;A
2007;3023;5640;Divorcios;146.700528726;A
2007;3023;5642;Divorcios;27.252755466;A
2007;3023;5660;Divorcios;6.729178262;A
2007;3142;5661;Divorcios;5064.959999957;A
2007;3142;5634;Divorcios;2149.109753945;A
2007;3142;5636;Divorcios;1540.829439203;A
2007;3142;5638;Divorcios;1149.36023486;A
2007;3142;5640;Divorcios;207.740263557;A
2007;3142;5642;Divorcios;15.396520374;A
2007;3142;5660;Divorcios;2.523788018;A
2006;3143;5661;Divorcios;21218.50087;A
2006;3143;5663;Divorcios;21218.50087;A
2006;2352;5661;Divorcios;1595.879802;A
2006;2352;5663;Divorcios;1595.879802;A
2006;2402;5661;Divorcios;3145.260002;A
2006;2402;5663;Divorcios;3145.260002;A
2006;2482;5661;Divorcios;1834.890112;A
2006;2482;5663;Divorcios;1834.890112;A
2006;2713;5661;Divorcios;2080.80049;A
2006;2713;5663;Divorcios;2080.80049;A
2006;2797;5661;Divorcios;1332.84986;A
2006;2797;5663;Divorcios;1332.84986;A
2006;2911;5661;Divorcios;1309.440144;A
2006;2911;5663;Divorcios;1309.440144;A
2006;3023;5661;Divorcios;4712.309813;A
2006;3023;5663;Divorcios;4712.309813;A
2006;3142;5661;Divorcios;5207.070647;A
2006;3142;5663;Divorcios;5207.070647;A
2005;3143;5661;Divorcios;10748.000406;A
2005;3143;5663;Divorcios;10748.000406;A
2005;2352;5661;Divorcios;833.000224;A
2005;2352;5663;Divorcios;833.000224;A
2005;2402;5661;Divorcios;1642.999986;A
2005;2402;5663;Divorcios;1642.999986;A
2005;2482;5661;Divorcios;939.000159;A
2005;2482;5663;Divorcios;939.000159;A
2005;2713;5661;Divorcios;959.000189;A
2005;2713;5663;Divorcios;959.000189;A
2005;2797;5661;Divorcios;726.999975;A
2005;2797;5663;Divorcios;726.999975;A
2005;2911;5661;Divorcios;636.999935;A
2005;2911;5663;Divorcios;636.999935;A
2005;3023;5661;Divorcios;2312.000002;A
2005;3023;5663;Divorcios;2312.000002;A
2005;3142;5661;Divorcios;2697.999936;A
2005;3142;5663;Divorcios;2697.999936;A
2004;3143;5661;Divorcios;7744.999297;A
2004;3143;5663;Divorcios;7744.999297;A
2004;2352;5661;Divorcios;623.000146;A
2004;2352;5663;Divorcios;623.000146;A
2004;2402;5661;Divorcios;1177.000044;A
2004;2402;5663;Divorcios;1177.000044;A
2004;2482;5661;Divorcios;607.00024;A
2004;2482;5663;Divorcios;607.00024;A
2004;2713;5661;Divorcios;873.000025;A
2004;2713;5663;Divorcios;873.000025;A
2004;2797;5661;Divorcios;473.000077;A
2004;2797;5663;Divorcios;473.000077;A
2004;2911;5661;Divorcios;411.9999;A
2004;2911;5663;Divorcios;411.9999;A
2004;3023;5661;Divorcios;1704.999483;A
2004;3023;5663;Divorcios;1704.999483;A
2004;3142;5661;Divorcios;1874.999382;A
2004;3142;5663;Divorcios;1874.999382;A
2003;3143;5661;Divorcios;6791.000174;A
2003;3143;5663;Divorcios;6791.000174;A
2003;2352;5661;Divorcios;513.000075;A
2003;2352;5663;Divorcios;513.000075;A
2003;2402;5661;Divorcios;1006.00038;A
2003;2402;5663;Divorcios;1006.00038;A
2003;2482;5661;Divorcios;567.99999;A
2003;2482;5663;Divorcios;567.99999;A
2003;2713;5661;Divorcios;787.999854;A
2003;2713;5663;Divorcios;787.999854;A
2003;2797;5661;Divorcios;439.999954;A
2003;2797;5663;Divorcios;439.999954;A
2003;2911;5661;Divorcios;408.000085;A
2003;2911;5663;Divorcios;408.000085;A
2003;3023;5661;Divorcios;1500.999744;A
2003;3023;5663;Divorcios;1500.999744;A
2003;3142;5661;Divorcios;1567.000092;A
2003;3142;5663;Divorcios;1567.000092;A
2002;3143;5661;Divorcios;6363.999709;A
2002;3143;5663;Divorcios;6363.999709;A
2002;2352;5661;Divorcios;462.9999;A
2002;2352;5663;Divorcios;462.9999;A
2002;2402;5661;Divorcios;957.999859;A
2002;2402;5663;Divorcios;957.999859;A
2002;2482;5661;Divorcios;493.999804;A
2002;2482;5663;Divorcios;493.999804;A
2002;2713;5661;Divorcios;746.999952;A
2002;2713;5663;Divorcios;746.999952;A
2002;2797;5661;Divorcios;333.0;A
2002;2797;5663;Divorcios;333.0;A
2002;2911;5661;Divorcios;356.999936;A
2002;2911;5663;Divorcios;356.999936;A
2002;3023;5661;Divorcios;1505.000544;A
2002;3023;5663;Divorcios;1505.000544;A
2002;3142;5661;Divorcios;1506.999714;A
2002;3142;5663;Divorcios;1506.999714;A
2001;3143;5661;Divorcios;5750.999337;A
2001;3143;5663;Divorcios;5750.999337;A
2001;2352;5661;Divorcios;423.999939;A
2001;2352;5663;Divorcios;423.999939;A
2001;2402;5661;Divorcios;862.99983;A
2001;2402;5663;Divorcios;862.99983;A
2001;2482;5661;Divorcios;500.000085;A
2001;2482;5663;Divorcios;500.000085;A
2001;2713;5661;Divorcios;630.000204;A
2001;2713;5663;Divorcios;630.000204;A
2001;2797;5661;Divorcios;327.999998;A
2001;2797;5663;Divorcios;327.999998;A
2001;2911;5661;Divorcios;297.999919;A
2001;2911;5663;Divorcios;297.999919;A
2001;3023;5661;Divorcios;1340.999712;A
2001;3023;5663;Divorcios;1340.999712;A
2001;3142;5661;Divorcios;1366.99965;A
2001;3142;5663;Divorcios;1366.99965;A
2000;3143;5661;Divorcios;5740.00032;A
2000;3143;5663;Divorcios;5740.00032;A
2000;2352;5661;Divorcios;411.0;A
2000;2352;5663;Divorcios;411.0;A
2000;2402;5661;Divorcios;936.000311;A
2000;2402;5663;Divorcios;936.000311;A
2000;2482;5661;Divorcios;464.000102;A
2000;2482;5663;Divorcios;464.000102;A
2000;2713;5661;Divorcios;665.999884;A
2000;2713;5663;Divorcios;665.999884;A
2000;2797;5661;Divorcios;376.999989;A
2000;2797;5663;Divorcios;376.999989;A
2000;2911;5661;Divorcios;255.999936;A
2000;2911;5663;Divorcios;255.999936;A
2000;3023;5661;Divorcios;1409.0005;A
2000;3023;5663;Divorcios;1409.0005;A
2000;3142;5661;Divorcios;1220.999598;A
2000;3142;5663;Divorcios;1220.999598;A
1999;3143;5661;Divorcios;5117.000106;A
1999;3143;5663;Divorcios;5117.000106;A
1999;2352;5661;Divorcios;386.000076;A
1999;2352;5663;Divorcios;386.000076;A
1999;2402;5661;Divorcios;839.999809;A
1999;2402;5663;Divorcios;839.999809;A
1999;2482;5661;Divorcios;382.999968;A
1999;2482;5663;Divorcios;382.999968;A
1999;2713;5661;Divorcios;575.999946;A
1999;2713;5663;Divorcios;575.999946;A
1999;2797;5661;Divorcios;300.00003;A
1999;2797;5663;Divorcios;300.00003;A
1999;2911;5661;Divorcios;301.999996;A
1999;2911;5663;Divorcios;301.999996;A
1999;3023;5661;Divorcios;1150.000369;A
1999;3023;5663;Divorcios;1150.000369;A
1999;3142;5661;Divorcios;1179.999912;A
1999;3142;5663;Divorcios;1179.999912;A
1998;3143;5661;Divorcios;5076.99993;A
1998;3143;5663;Divorcios;5076.99993;A
1998;2352;5661;Divorcios;367.000102;A
1998;2352;5663;Divorcios;367.000102;A
1998;2402;5661;Divorcios;769.999972;A
1998;2402;5663;Divorcios;769.999972;A
1998;2482;5661;Divorcios;430.999854;A
1998;2482;5663;Divorcios;430.999854;A
1998;2713;5661;Divorcios;552.0;A
1998;2713;5663;Divorcios;552.0;A
1998;2797;5661;Divorcios;309.0;A
1998;2797;5663;Divorcios;309.0;A
1998;2911;5661;Divorcios;301.999984;A
1998;2911;5663;Divorcios;301.999984;A
1998;3023;5661;Divorcios;1159.999858;A
1998;3023;5663;Divorcios;1159.999858;A
1998;3142;5661;Divorcios;1186.00016;A
1998;3142;5663;Divorcios;1186.00016;A
2020;3143;5661;Separaciones;569.10667;A
2020;3143;5634;Separaciones;330.38059;A
2020;3143;5636;Separaciones;91.64736;A
2020;3143;5638;Separaciones;130.30308;A
2020;3143;5640;Separaciones;15.05883;A
2020;3143;5642;Separaciones;1.71681;A
2020;3143;5660;Separaciones;;A
2020;2352;5661;Separaciones;32.35418;A
2020;2352;5634;Separaciones;17.41016;A
2020;2352;5636;Separaciones;8.53944;A
2020;2352;5638;Separaciones;4.26972;A
2020;2352;5640;Separaciones;2.13486;A
2020;2352;5642;Separaciones;;A
2020;2402;5661;Separaciones;91.37225;A
2020;2402;5634;Separaciones;34.52537;A
2020;2402;5636;Separaciones;14.73808;A
2020;2402;5638;Separaciones;37.89792;A
2020;2402;5640;Separaciones;4.21088;A
2020;2402;5642;Separaciones;;A
2020;2482;5661;Separaciones;55.28281;A
2020;2482;5634;Separaciones;40.94163;A
2020;2482;5636;Separaciones;6.14622;A
2020;2482;5638;Separaciones;6.14622;A
2020;2482;5640;Separaciones;2.04874;A
2020;2482;5642;Separaciones;;A
2020;2713;5661;Separaciones;68.52691;A
2020;2713;5634;Separaciones;29.58106;A
2020;2713;5636;Separaciones;12.98195;A
2020;2713;5638;Separaciones;23.36751;A
2020;2713;5640;Separaciones;2.59639;A
2020;2797;5661;Separaciones;18.33693;A
2020;2797;5634;Separaciones;11.34942;A
2020;2797;5636;Separaciones;2.32917;A
2020;2797;5638;Separaciones;4.65834;A
2020;2797;5640;Separaciones;;A
2020;2911;5661;Separaciones;35.30201;A
2020;2911;5634;Separaciones;26.53433;A
2020;2911;5636;Separaciones;;A
2020;2911;5638;Separaciones;8.76768;A
2020;2911;5640;Separaciones;;A
2020;2911;5660;Separaciones;;A
2020;3023;5661;Separaciones;142.65563;A
2020;3023;5634;Separaciones;97.98378;A
2020;3023;5636;Separaciones;21.16035;A
2020;3023;5638;Separaciones;21.16035;A
2020;3023;5640;Separaciones;2.35115;A
2020;3023;5642;Separaciones;;A
2020;3023;5660;Separaciones;;A
2020;3142;5661;Separaciones;125.27595;A
2020;3142;5634;Separaciones;72.05484;A
2020;3142;5636;Separaciones;25.75215;A
2020;3142;5638;Separaciones;24.03534;A
2020;3142;5640;Separaciones;1.71681;A
2020;3142;5642;Separaciones;1.71681;A
2019;3143;5661;Separaciones;731.04555;A
2019;3143;5634;Separaciones;404.91975;A
2019;3143;5636;Separaciones;146.9998;A
2019;3143;5638;Separaciones;155.48507;A
2019;3143;5640;Separaciones;19.56951;A
2019;3143;5642;Separaciones;4.07142;A
2019;3143;5660;Separaciones;;A
2019;2352;5661;Separaciones;36.5805;A
2019;2352;5634;Separaciones;24.39828;A
2019;2352;5636;Separaciones;6.09111;A
2019;2352;5638;Separaciones;6.09111;A
2019;2352;5640;Separaciones;;A
2019;2352;5642;Separaciones;;A
2019;2352;5660;Separaciones;;A
2019;2402;5661;Separaciones;117.39034;A
2019;2402;5634;Separaciones;51.98614;A
2019;2402;5636;Separaciones;32.7021;A
2019;2402;5638;Separaciones;26.16168;A
2019;2402;5640;Separaciones;6.54042;A
2019;2402;5642;Separaciones;;A
2019;2402;5660;Separaciones;;A
2019;2482;5661;Separaciones;71.72973;A
2019;2482;5634;Separaciones;35.17148;A
2019;2482;5636;Separaciones;13.16097;A
2019;2482;5638;Separaciones;23.39728;A
2019;2482;5640;Separaciones;;A
2019;2482;5642;Separaciones;;A
2019;2713;5661;Separaciones;60.09424;A
2019;2713;5634;Separaciones;33.72416;A
2019;2713;5636;Separaciones;11.9864;A
2019;2713;5638;Separaciones;9.58912;A
2019;2713;5640;Separaciones;4.79456;A
2019;2713;5642;Separaciones;;A
2019;2713;5660;Separaciones;;A
2019;2797;5661;Separaciones;28.45104;A
2019;2797;5634;Separaciones;13.16659;A
2019;2797;5636;Separaciones;6.11378;A
2019;2797;5638;Separaciones;6.11378;A
2019;2797;5640;Separaciones;3.05689;A
2019;2797;5642;Separaciones;;A
2019;2911;5661;Separaciones;53.24972;A
2019;2911;5634;Separaciones;41.08884;A
2019;2911;5636;Separaciones;3.04022;A
2019;2911;5638;Separaciones;9.12066;A
2019;2911;5640;Separaciones;;A
2019;2911;5642;Separaciones;;A
2019;3023;5661;Separaciones;201.02437;A
2019;3023;5634;Separaciones;111.89385;A
2019;3023;5636;Separaciones;44.56526;A
2019;3023;5638;Separaciones;42.21972;A
2019;3023;5640;Separaciones;;A
2019;3023;5642;Separaciones;2.34554;A
2019;3023;5660;Separaciones;;A
2019;3142;5661;Separaciones;162.52561;A
2019;3142;5634;Separaciones;93.49041;A
2019;3142;5636;Separaciones;29.33996;A
2019;3142;5638;Separaciones;32.79172;A
2019;3142;5640;Separaciones;5.17764;A
2019;3142;5642;Separaciones;1.72588;A
2018;3143;5661;Separaciones;820.8281;A
2018;3143;5634;Separaciones;472.1153;A
2018;3143;5636;Separaciones;169.4282;A
2018;3143;5638;Separaciones;140.414;A
2018;3143;5640;Separaciones;32.1024;A
2018;3143;5642;Separaciones;5.4562;A
2018;3143;5660;Separaciones;1.312;A
2018;2352;5661;Separaciones;26.8855;A
2018;2352;5634;Separaciones;13.8639;A
2018;2352;5636;Separaciones;8.1385;A
2018;2352;5638;Separaciones;3.2554;A
2018;2352;5640;Separaciones;1.6277;A
2018;2352;5642;Separaciones;;A
2018;2402;5661;Separaciones;131.8558;A
2018;2402;5634;Separaciones;75.2252;A
2018;2402;5636;Separaciones;32.6715;A
2018;2402;5638;Separaciones;19.6029;A
2018;2402;5640;Separaciones;2.1781;A
2018;2402;5642;Separaciones;2.1781;A
2018;2482;5661;Separaciones;94.772;A
2018;2482;5634;Separaciones;47.54;A
2018;2482;5636;Separaciones;27.552;A
2018;2482;5638;Separaciones;15.744;A
2018;2482;5640;Separaciones;1.312;A
2018;2482;5642;Separaciones;1.312;A
2018;2482;5660;Separaciones;1.312;A
2018;2713;5661;Separaciones;120.6111;A
2018;2713;5634;Separaciones;76.1967;A
2018;2713;5636;Separaciones;25.7136;A
2018;2713;5638;Separaciones;18.7008;A
2018;2713;5640;Separaciones;;A
2018;2713;5642;Separaciones;;A
2018;2797;5661;Separaciones;27.635;A
2018;2797;5634;Separaciones;18.461;A
2018;2797;5636;Separaciones;6.116;A
2018;2797;5638;Separaciones;3.058;A
2018;2797;5640;Separaciones;;A
2018;2797;5642;Separaciones;;A
2018;2911;5661;Separaciones;86.754;A
2018;2911;5634;Separaciones;65.9703;A
2018;2911;5636;Separaciones;6.9279;A
2018;2911;5638;Separaciones;13.8558;A
2018;2911;5640;Separaciones;;A
2018;2911;5642;Separaciones;;A
2018;3023;5661;Separaciones;134.7646;A
2018;3023;5634;Separaciones;63.985;A
2018;3023;5636;Separaciones;31.4576;A
2018;3023;5638;Separaciones;23.5932;A
2018;3023;5640;Separaciones;13.7627;A
2018;3023;5642;Separaciones;1.9661;A
2018;3023;5660;Separaciones;;A
2018;3142;5661;Separaciones;197.5501;A
2018;3142;5634;Separaciones;110.8732;A
2018;3142;5636;Separaciones;30.8511;A
2018;3142;5638;Separaciones;42.6039;A
2018;3142;5640;Separaciones;13.2219;A
2018;3142;5642;Separaciones;;A
2018;3142;5660;Separaciones;;A
2017;3143;5661;Separaciones;839.597;A
2017;3143;5634;Separaciones;443.836;A
2017;3143;5636;Separaciones;213.1119;A
2017;3143;5638;Separaciones;157.4487;A
2017;3143;5640;Separaciones;20.8356;A
2017;3143;5642;Separaciones;4.3648;A
2017;3143;5660;Separaciones;;A
2017;2352;5661;Separaciones;35.0423;A
2017;2352;5634;Separaciones;15.2667;A
2017;2352;5636;Separaciones;7.606;A
2017;2352;5638;Separaciones;10.6484;A
2017;2352;5640;Separaciones;1.5212;A
2017;2352;5642;Separaciones;;A
2017;2352;5660;Separaciones;;A
2017;2402;5661;Separaciones;163.034;A
2017;2402;5634;Separaciones;95.362;A
2017;2402;5636;Separaciones;40.6032;A
2017;2402;5638;Separaciones;23.6852;A
2017;2402;5640;Separaciones;3.3836;A
2017;2402;5642;Separaciones;;A
2017;2402;5660;Separaciones;;A
2017;2482;5661;Separaciones;92.572;A
2017;2482;5634;Separaciones;56.02;A
2017;2482;5636;Separaciones;22.845;A
2017;2482;5638;Separaciones;12.184;A
2017;2482;5640;Separaciones;1.523;A
2017;2482;5642;Separaciones;;A
2017;2713;5661;Separaciones;91.1584;A
2017;2713;5634;Separaciones;42.7936;A
2017;2713;5636;Separaciones;36.2736;A
2017;2713;5638;Separaciones;10.076;A
2017;2713;5640;Separaciones;2.0152;A
2017;2713;5642;Separaciones;;A
2017;2713;5660;Separaciones;;A
2017;2797;5661;Separaciones;32.839;A
2017;2797;5634;Separaciones;9.0694;A
2017;2797;5636;Separaciones;9.904;A
2017;2797;5638;Separaciones;13.8656;A
2017;2797;5640;Separaciones;;A
2017;2797;5642;Separaciones;;A
2017;2911;5661;Separaciones;76.0582;A
2017;2911;5634;Separaciones;39.2086;A
2017;2911;5636;Separaciones;20.472;A
2017;2911;5638;Separaciones;14.3304;A
2017;2911;5640;Separaciones;2.0472;A
2017;2911;5642;Separaciones;;A
2017;3023;5661;Separaciones;159.5805;A
2017;3023;5634;Separaciones;82.0221;A
2017;3023;5636;Separaciones;35.5476;A
2017;3023;5638;Separaciones;35.5476;A
2017;3023;5640;Separaciones;4.8474;A
2017;3023;5642;Separaciones;1.6158;A
2017;3142;5661;Separaciones;189.3126;A
2017;3142;5634;Separaciones;104.0936;A
2017;3142;5636;Separaciones;39.8605;A
2017;3142;5638;Separaciones;37.1115;A
2017;3142;5640;Separaciones;5.498;A
2017;3142;5642;Separaciones;2.749;A
2017;3142;5660;Separaciones;;A
2016;3143;5661;Separaciones;902.9587;A
2016;3143;5634;Separaciones;477.4809;A
2016;3143;5636;Separaciones;222.0151;A
2016;3143;5638;Separaciones;168.2046;A
2016;3143;5640;Separaciones;33.9658;A
2016;3143;5642;Separaciones;1.2923;A
2016;3143;5660;Separaciones;;A
2016;2352;5661;Separaciones;42.5671;A
2016;2352;5634;Separaciones;19.9588;A
2016;2352;5636;Separaciones;14.6289;A
2016;2352;5638;Separaciones;6.6495;A
2016;2352;5640;Separaciones;1.3299;A
2016;2352;5642;Separaciones;;A
2016;2402;5661;Separaciones;139.4344;A
2016;2402;5634;Separaciones;68.4874;A
2016;2402;5636;Separaciones;40.9916;A
2016;2402;5638;Separaciones;28.3788;A
2016;2402;5640;Separaciones;1.5766;A
2016;2402;5642;Separaciones;;A
2016;2482;5661;Separaciones;115.2214;A
