TEMPORAL;TERRITORIO;CNAE09;INDICATOR;OBS_VALUE;FREQ
2020;ES616;7358;ESTABLECIMIENTO;76.0;A
2020;ES616;7361;ESTABLECIMIENTO;74.0;A
2020;ES616;7365;ESTABLECIMIENTO;3.0;A
2020;ES616;7397;ESTABLECIMIENTO;4.0;A
2020;ES616;7371;ESTABLECIMIENTO;1.0;A
2020;ES616;7394;ESTABLECIMIENTO;3.0;A
2020;ES616;7433;ESTABLECIMIENTO;701.0;A
2020;ES616;7401;ESTABLECIMIENTO;513.0;A
2020;ES616;7405;ESTABLECIMIENTO;12.0;A
2020;ES616;7414;ESTABLECIMIENTO;23.0;A
2020;ES616;7418;ESTABLECIMIENTO;92.0;A
2020;ES616;7423;ESTABLECIMIENTO;17.0;A
2020;ES616;7430;ESTABLECIMIENTO;44.0;A
2020;ES616;7462;ESTABLECIMIENTO;32.0;A
2020;ES616;7437;ESTABLECIMIENTO;8.0;A
2020;ES616;7440;ESTABLECIMIENTO;8.0;A
2020;ES616;7443;ESTABLECIMIENTO;4.0;A
2020;ES616;7446;ESTABLECIMIENTO;1.0;A
2020;ES616;7450;ESTABLECIMIENTO;10.0;A
2020;ES616;7453;ESTABLECIMIENTO;1.0;A
2020;ES616;7487;ESTABLECIMIENTO;17.0;A
2020;ES616;7466;ESTABLECIMIENTO;7.0;A
2020;ES616;7474;ESTABLECIMIENTO;1.0;A
2020;ES616;7477;ESTABLECIMIENTO;5.0;A
2020;ES616;7484;ESTABLECIMIENTO;4.0;A
2020;ES616;7521;ESTABLECIMIENTO;84.0;A
2020;ES616;7494;ESTABLECIMIENTO;3.0;A
2020;ES616;7502;ESTABLECIMIENTO;9.0;A
2020;ES616;7505;ESTABLECIMIENTO;42.0;A
2020;ES616;7509;ESTABLECIMIENTO;2.0;A
2020;ES616;7518;ESTABLECIMIENTO;28.0;A
2020;ES616;7534;ESTABLECIMIENTO;88.0;A
2020;ES616;7524;ESTABLECIMIENTO;4.0;A
2020;ES616;7527;ESTABLECIMIENTO;25.0;A
2020;ES616;7531;ESTABLECIMIENTO;59.0;A
2020;ES616;7555;ESTABLECIMIENTO;5.0;A
2020;ES616;7538;ESTABLECIMIENTO;1.0;A
2020;ES616;7541;ESTABLECIMIENTO;2.0;A
2020;ES616;7544;ESTABLECIMIENTO;1.0;A
2020;ES616;7552;ESTABLECIMIENTO;1.0;A
2020;ES616;7564;ESTABLECIMIENTO;395.0;A
2020;ES616;7561;ESTABLECIMIENTO;395.0;A
2020;ES616;7588;ESTABLECIMIENTO;94.0;A
2020;ES616;7569;ESTABLECIMIENTO;16.0;A
2020;ES616;7575;ESTABLECIMIENTO;2.0;A
2020;ES616;7578;ESTABLECIMIENTO;3.0;A
2020;ES616;7581;ESTABLECIMIENTO;39.0;A
2020;ES616;7585;ESTABLECIMIENTO;34.0;A
2020;ES616;7604;ESTABLECIMIENTO;217.0;A
2020;ES616;7598;ESTABLECIMIENTO;207.0;A
2020;ES616;7601;ESTABLECIMIENTO;10.0;A
2020;ES616;7627;ESTABLECIMIENTO;133.0;A
2020;ES616;7626;ESTABLECIMIENTO;133.0;A
2020;ES616;7615;ESTABLECIMIENTO;125.0;A
2020;ES616;7620;ESTABLECIMIENTO;2.0;A
2020;ES616;7623;ESTABLECIMIENTO;6.0;A
2020;ES616;7661;ESTABLECIMIENTO;148.0;A
2020;ES616;7633;ESTABLECIMIENTO;90.0;A
2020;ES616;7630;ESTABLECIMIENTO;90.0;A
2020;ES616;7639;ESTABLECIMIENTO;7.0;A
2020;ES616;7636;ESTABLECIMIENTO;7.0;A
2020;ES616;7654;ESTABLECIMIENTO;32.0;A
2020;ES616;7643;ESTABLECIMIENTO;29.0;A
2020;ES616;7647;ESTABLECIMIENTO;3.0;A
2020;ES616;7660;ESTABLECIMIENTO;19.0;A
2020;ES616;7657;ESTABLECIMIENTO;19.0;A
2020;ES616;7662;ESTABLECIMIENTO;4050.0;A
2020;ES616;7663;ESTABLECIMIENTO;4050.0;A
2020;ES616;7714;ESTABLECIMIENTO;4050.0;A
2020;ES616;7673;ESTABLECIMIENTO;1513.0;A
2020;ES616;7666;ESTABLECIMIENTO;665.0;A
2020;ES616;7670;ESTABLECIMIENTO;848.0;A
2020;ES616;7689;ESTABLECIMIENTO;67.0;A
2020;ES616;7678;ESTABLECIMIENTO;33.0;A
2020;ES616;7682;ESTABLECIMIENTO;20.0;A
2020;ES616;7686;ESTABLECIMIENTO;14.0;A
2020;ES616;7713;ESTABLECIMIENTO;2470.0;A
2020;ES616;7694;ESTABLECIMIENTO;212.0;A
2020;ES616;7699;ESTABLECIMIENTO;1072.0;A
2020;ES616;7706;ESTABLECIMIENTO;625.0;A
2020;ES616;7710;ESTABLECIMIENTO;561.0;A
2020;ES616;7715;ESTABLECIMIENTO;33214.0;A
2020;ES616;7716;ESTABLECIMIENTO;17164.0;A
2020;ES616;7859;ESTABLECIMIENTO;13500.0;A
2020;ES616;7733;ESTABLECIMIENTO;1674.0;A
2020;ES616;7720;ESTABLECIMIENTO;541.0;A
2020;ES616;7723;ESTABLECIMIENTO;988.0;A
2020;ES616;7727;ESTABLECIMIENTO;142.0;A
2020;ES616;7730;ESTABLECIMIENTO;3.0;A
2020;ES616;7800;ESTABLECIMIENTO;2308.0;A
2020;ES616;7744;ESTABLECIMIENTO;552.0;A
2020;ES616;7750;ESTABLECIMIENTO;217.0;A
2020;ES616;7761;ESTABLECIMIENTO;746.0;A
2020;ES616;7772;ESTABLECIMIENTO;334.0;A
2020;ES616;7776;ESTABLECIMIENTO;46.0;A
2020;ES616;7785;ESTABLECIMIENTO;80.0;A
2020;ES616;7794;ESTABLECIMIENTO;283.0;A
2020;ES616;7797;ESTABLECIMIENTO;50.0;A
2020;ES616;7858;ESTABLECIMIENTO;9518.0;A
2020;ES616;7804;ESTABLECIMIENTO;2243.0;A
2020;ES616;7813;ESTABLECIMIENTO;1488.0;A
2020;ES616;7816;ESTABLECIMIENTO;216.0;A
2020;ES616;7821;ESTABLECIMIENTO;146.0;A
2020;ES616;7828;ESTABLECIMIENTO;1917.0;A
2020;ES616;7835;ESTABLECIMIENTO;357.0;A
2020;ES616;7846;ESTABLECIMIENTO;2359.0;A
2020;ES616;7851;ESTABLECIMIENTO;667.0;A
2020;ES616;7855;ESTABLECIMIENTO;125.0;A
2020;ES616;7888;ESTABLECIMIENTO;3664.0;A
2020;ES616;7874;ESTABLECIMIENTO;411.0;A
2020;ES616;7862;ESTABLECIMIENTO;181.0;A
2020;ES616;7865;ESTABLECIMIENTO;191.0;A
2020;ES616;7868;ESTABLECIMIENTO;20.0;A
2020;ES616;7871;ESTABLECIMIENTO;19.0;A
2020;ES616;7887;ESTABLECIMIENTO;3253.0;A
2020;ES616;7877;ESTABLECIMIENTO;571.0;A
2020;ES616;7881;ESTABLECIMIENTO;183.0;A
2020;ES616;7884;ESTABLECIMIENTO;2499.0;A
2020;ES616;7889;ESTABLECIMIENTO;2357.0;A
2020;ES616;7958;ESTABLECIMIENTO;1974.0;A
2020;ES616;7910;ESTABLECIMIENTO;1733.0;A
2020;ES616;7892;ESTABLECIMIENTO;1.0;A
2020;ES616;7895;ESTABLECIMIENTO;1.0;A
2020;ES616;7900;ESTABLECIMIENTO;400.0;A
2020;ES616;7904;ESTABLECIMIENTO;1328.0;A
2020;ES616;7907;ESTABLECIMIENTO;3.0;A
2020;ES616;7948;ESTABLECIMIENTO;132.0;A
2020;ES616;7938;ESTABLECIMIENTO;22.0;A
2020;ES616;7945;ESTABLECIMIENTO;110.0;A
2020;ES616;7957;ESTABLECIMIENTO;109.0;A
2020;ES616;7951;ESTABLECIMIENTO;23.0;A
2020;ES616;7954;ESTABLECIMIENTO;86.0;A
2020;ES616;8031;ESTABLECIMIENTO;383.0;A
2020;ES616;7972;ESTABLECIMIENTO;61.0;A
2020;ES616;7965;ESTABLECIMIENTO;61.0;A
2020;ES616;7986;ESTABLECIMIENTO;49.0;A
2020;ES616;7980;ESTABLECIMIENTO;35.0;A
2020;ES616;7983;ESTABLECIMIENTO;14.0;A
2020;ES616;7995;ESTABLECIMIENTO;25.0;A
2020;ES616;7989;ESTABLECIMIENTO;18.0;A
2020;ES616;7992;ESTABLECIMIENTO;7.0;A
2020;ES616;8010;ESTABLECIMIENTO;57.0;A
2020;ES616;7998;ESTABLECIMIENTO;11.0;A
2020;ES616;8001;ESTABLECIMIENTO;9.0;A
2020;ES616;8007;ESTABLECIMIENTO;37.0;A
2020;ES616;8019;ESTABLECIMIENTO;174.0;A
2020;ES616;8016;ESTABLECIMIENTO;174.0;A
2020;ES616;8030;ESTABLECIMIENTO;17.0;A
2020;ES616;8023;ESTABLECIMIENTO;14.0;A
2020;ES616;8027;ESTABLECIMIENTO;3.0;A
2020;ES616;8032;ESTABLECIMIENTO;7299.0;A
2020;ES616;8080;ESTABLECIMIENTO;1519.0;A
2020;ES616;8050;ESTABLECIMIENTO;466.0;A
2020;ES616;8036;ESTABLECIMIENTO;444.0;A
2020;ES616;8039;ESTABLECIMIENTO;1.0;A
2020;ES616;8042;ESTABLECIMIENTO;6.0;A
2020;ES616;8047;ESTABLECIMIENTO;15.0;A
2020;ES616;8063;ESTABLECIMIENTO;45.0;A
2020;ES616;8054;ESTABLECIMIENTO;44.0;A
2020;ES616;8057;ESTABLECIMIENTO;1.0;A
2020;ES616;8079;ESTABLECIMIENTO;1008.0;A
2020;ES616;8068;ESTABLECIMIENTO;78.0;A
2020;ES616;8073;ESTABLECIMIENTO;929.0;A
2020;ES616;8076;ESTABLECIMIENTO;1.0;A
2020;ES616;8094;ESTABLECIMIENTO;1410.0;A
2020;ES616;8093;ESTABLECIMIENTO;1410.0;A
2020;ES616;8083;ESTABLECIMIENTO;3.0;A
2020;ES616;8086;ESTABLECIMIENTO;1176.0;A
2020;ES616;8090;ESTABLECIMIENTO;231.0;A
2020;ES616;8165;ESTABLECIMIENTO;3191.0;A
2020;ES616;8103;ESTABLECIMIENTO;1279.0;A
2020;ES616;8097;ESTABLECIMIENTO;707.0;A
2020;ES616;8100;ESTABLECIMIENTO;572.0;A
2020;ES616;8113;ESTABLECIMIENTO;103.0;A
2020;ES616;8106;ESTABLECIMIENTO;2.0;A
2020;ES616;8110;ESTABLECIMIENTO;101.0;A
2020;ES616;8123;ESTABLECIMIENTO;800.0;A
2020;ES616;8117;ESTABLECIMIENTO;789.0;A
2020;ES616;8120;ESTABLECIMIENTO;11.0;A
2020;ES616;8133;ESTABLECIMIENTO;232.0;A
2020;ES616;8127;ESTABLECIMIENTO;25.0;A
2020;ES616;8130;ESTABLECIMIENTO;207.0;A
2020;ES616;8143;ESTABLECIMIENTO;212.0;A
2020;ES616;8137;ESTABLECIMIENTO;206.0;A
2020;ES616;8140;ESTABLECIMIENTO;6.0;A
2020;ES616;8158;ESTABLECIMIENTO;445.0;A
2020;ES616;8146;ESTABLECIMIENTO;13.0;A
2020;ES616;8149;ESTABLECIMIENTO;157.0;A
2020;ES616;8152;ESTABLECIMIENTO;36.0;A
2020;ES616;8155;ESTABLECIMIENTO;239.0;A
2020;ES616;8164;ESTABLECIMIENTO;120.0;A
2020;ES616;8161;ESTABLECIMIENTO;120.0;A
2020;ES616;8255;ESTABLECIMIENTO;1179.0;A
2020;ES616;8188;ESTABLECIMIENTO;271.0;A
2020;ES616;8169;ESTABLECIMIENTO;32.0;A
2020;ES616;8174;ESTABLECIMIENTO;39.0;A
2020;ES616;8182;ESTABLECIMIENTO;188.0;A
2020;ES616;8185;ESTABLECIMIENTO;12.0;A
2020;ES616;8200;ESTABLECIMIENTO;34.0;A
2020;ES616;8191;ESTABLECIMIENTO;15.0;A
2020;ES616;8194;ESTABLECIMIENTO;14.0;A
2020;ES616;8197;ESTABLECIMIENTO;5.0;A
2020;ES616;8210;ESTABLECIMIENTO;153.0;A
2020;ES616;8204;ESTABLECIMIENTO;132.0;A
2020;ES616;8207;ESTABLECIMIENTO;21.0;A
2020;ES616;8222;ESTABLECIMIENTO;63.0;A
2020;ES616;8213;ESTABLECIMIENTO;41.0;A
2020;ES616;8216;ESTABLECIMIENTO;8.0;A
2020;ES616;8219;ESTABLECIMIENTO;14.0;A
2020;ES616;8236;ESTABLECIMIENTO;346.0;A
2020;ES616;8225;ESTABLECIMIENTO;14.0;A
2020;ES616;8230;ESTABLECIMIENTO;295.0;A
2020;ES616;8233;ESTABLECIMIENTO;37.0;A
2020;ES616;8254;ESTABLECIMIENTO;312.0;A
2020;ES616;8240;ESTABLECIMIENTO;49.0;A
2020;ES616;8243;ESTABLECIMIENTO;6.0;A
2020;ES616;8246;ESTABLECIMIENTO;23.0;A
2020;ES616;8251;ESTABLECIMIENTO;234.0;A
2020;ES616;8256;ESTABLECIMIENTO;3394.0;A
2020;ES616;8303;ESTABLECIMIENTO;1769.0;A
2020;ES616;8302;ESTABLECIMIENTO;1769.0;A
2020;ES616;8278;ESTABLECIMIENTO;205.0;A
2020;ES616;8281;ESTABLECIMIENTO;238.0;A
2020;ES616;8285;ESTABLECIMIENTO;313.0;A
2020;ES616;8290;ESTABLECIMIENTO;29.0;A
2020;ES616;8296;ESTABLECIMIENTO;978.0;A
2020;ES616;8299;ESTABLECIMIENTO;6.0;A
2020;ES616;8345;ESTABLECIMIENTO;1625.0;A
2020;ES616;8317;ESTABLECIMIENTO;1425.0;A
2020;ES616;8306;ESTABLECIMIENTO;13.0;A
2020;ES616;8311;ESTABLECIMIENTO;884.0;A
2020;ES616;8314;ESTABLECIMIENTO;528.0;A
2020;ES616;8333;ESTABLECIMIENTO;91.0;A
2020;ES616;8320;ESTABLECIMIENTO;26.0;A
2020;ES616;8323;ESTABLECIMIENTO;9.0;A
2020;ES616;8327;ESTABLECIMIENTO;46.0;A
2020;ES616;8330;ESTABLECIMIENTO;10.0;A
2020;ES616;8344;ESTABLECIMIENTO;109.0;A
2020;ES616;8337;ESTABLECIMIENTO;62.0;A
2020;ES616;8341;ESTABLECIMIENTO;47.0;A
2020;ES616;8346;ESTABLECIMIENTO;3000.0;A
2020;ES616;8385;ESTABLECIMIENTO;763.0;A
2020;ES616;8355;ESTABLECIMIENTO;194.0;A
2020;ES616;8352;ESTABLECIMIENTO;194.0;A
2020;ES616;8365;ESTABLECIMIENTO;44.0;A
2020;ES616;8362;ESTABLECIMIENTO;44.0;A
2020;ES616;8371;ESTABLECIMIENTO;166.0;A
2020;ES616;8368;ESTABLECIMIENTO;166.0;A
2020;ES616;8384;ESTABLECIMIENTO;359.0;A
2020;ES616;8377;ESTABLECIMIENTO;142.0;A
2020;ES616;8381;ESTABLECIMIENTO;217.0;A
2020;ES616;8426;ESTABLECIMIENTO;2237.0;A
2020;ES616;8400;ESTABLECIMIENTO;134.0;A
2020;ES616;8389;ESTABLECIMIENTO;27.0;A
2020;ES616;8392;ESTABLECIMIENTO;8.0;A
2020;ES616;8397;ESTABLECIMIENTO;99.0;A
2020;ES616;8415;ESTABLECIMIENTO;224.0;A
2020;ES616;8404;ESTABLECIMIENTO;25.0;A
2020;ES616;8412;ESTABLECIMIENTO;199.0;A
2020;ES616;8425;ESTABLECIMIENTO;1879.0;A
2020;ES616;8422;ESTABLECIMIENTO;1879.0;A
2020;2798;6949;ESTABLECIMIENTO;56.0;A
2020;2798;7057;ESTABLECIMIENTO;7.0;A
2020;2798;7058;ESTABLECIMIENTO;7.0;A
2020;2798;7605;ESTABLECIMIENTO;6.0;A
2020;2798;7158;ESTABLECIMIENTO;4.0;A
2020;2798;7128;ESTABLECIMIENTO;3.0;A
2020;2798;7142;ESTABLECIMIENTO;1.0;A
2020;2798;7214;ESTABLECIMIENTO;1.0;A
2020;2798;7204;ESTABLECIMIENTO;1.0;A
2020;2798;7433;ESTABLECIMIENTO;1.0;A
2020;2798;7401;ESTABLECIMIENTO;1.0;A
2020;2798;7627;ESTABLECIMIENTO;1.0;A
2020;2798;7626;ESTABLECIMIENTO;1.0;A
2020;2798;7615;ESTABLECIMIENTO;1.0;A
2020;2798;7662;ESTABLECIMIENTO;7.0;A
2020;2798;7663;ESTABLECIMIENTO;7.0;A
2020;2798;7714;ESTABLECIMIENTO;7.0;A
2020;2798;7673;ESTABLECIMIENTO;2.0;A
2020;2798;7670;ESTABLECIMIENTO;2.0;A
2020;2798;7713;ESTABLECIMIENTO;5.0;A
2020;2798;7699;ESTABLECIMIENTO;3.0;A
2020;2798;7710;ESTABLECIMIENTO;2.0;A
2020;2798;7715;ESTABLECIMIENTO;42.0;A
2020;2798;7716;ESTABLECIMIENTO;30.0;A
2020;2798;7859;ESTABLECIMIENTO;16.0;A
2020;2798;7733;ESTABLECIMIENTO;2.0;A
2020;2798;7723;ESTABLECIMIENTO;2.0;A
2020;2798;7800;ESTABLECIMIENTO;2.0;A
2020;2798;7761;ESTABLECIMIENTO;1.0;A
2020;2798;7772;ESTABLECIMIENTO;1.0;A
2020;2798;7858;ESTABLECIMIENTO;12.0;A
2020;2798;7804;ESTABLECIMIENTO;5.0;A
2020;2798;7813;ESTABLECIMIENTO;4.0;A
2020;2798;7835;ESTABLECIMIENTO;1.0;A
2020;2798;7846;ESTABLECIMIENTO;2.0;A
2020;2798;7888;ESTABLECIMIENTO;14.0;A
2020;2798;7874;ESTABLECIMIENTO;3.0;A
2020;2798;7862;ESTABLECIMIENTO;1.0;A
2020;2798;7865;ESTABLECIMIENTO;1.0;A
2020;2798;7868;ESTABLECIMIENTO;1.0;A
2020;2798;7887;ESTABLECIMIENTO;11.0;A
2020;2798;7877;ESTABLECIMIENTO;1.0;A
2020;2798;7881;ESTABLECIMIENTO;1.0;A
2020;2798;7884;ESTABLECIMIENTO;9.0;A
2020;2798;7889;ESTABLECIMIENTO;2.0;A
2020;2798;7958;ESTABLECIMIENTO;2.0;A
2020;2798;7910;ESTABLECIMIENTO;2.0;A
2020;2798;7904;ESTABLECIMIENTO;2.0;A
2020;2798;8032;ESTABLECIMIENTO;6.0;A
2020;2798;8080;ESTABLECIMIENTO;3.0;A
2020;2798;8050;ESTABLECIMIENTO;1.0;A
2020;2798;8036;ESTABLECIMIENTO;1.0;A
2020;2798;8079;ESTABLECIMIENTO;2.0;A
2020;2798;8073;ESTABLECIMIENTO;2.0;A
2020;2798;8094;ESTABLECIMIENTO;1.0;A
2020;2798;8093;ESTABLECIMIENTO;1.0;A
2020;2798;8086;ESTABLECIMIENTO;1.0;A
2020;2798;8165;ESTABLECIMIENTO;1.0;A
2020;2798;8103;ESTABLECIMIENTO;1.0;A
2020;2798;8097;ESTABLECIMIENTO;1.0;A
2020;2798;8255;ESTABLECIMIENTO;1.0;A
2020;2798;8236;ESTABLECIMIENTO;1.0;A
2020;2798;8230;ESTABLECIMIENTO;1.0;A
2020;2798;8256;ESTABLECIMIENTO;3.0;A
2020;2798;8303;ESTABLECIMIENTO;2.0;A
2020;2798;8302;ESTABLECIMIENTO;2.0;A
2020;2798;8281;ESTABLECIMIENTO;1.0;A
2020;2798;8296;ESTABLECIMIENTO;1.0;A
2020;2798;8345;ESTABLECIMIENTO;1.0;A
2020;2798;8317;ESTABLECIMIENTO;1.0;A
2020;2798;8311;ESTABLECIMIENTO;1.0;A
2020;2798;8346;ESTABLECIMIENTO;1.0;A
2020;2798;8426;ESTABLECIMIENTO;1.0;A
2020;2798;8425;ESTABLECIMIENTO;1.0;A
2020;2798;8422;ESTABLECIMIENTO;1.0;A
2020;2800;6949;ESTABLECIMIENTO;1649.0;A
2020;2800;7057;ESTABLECIMIENTO;193.0;A
2020;2800;7058;ESTABLECIMIENTO;193.0;A
2020;2800;7605;ESTABLECIMIENTO;187.0;A
2020;2800;7158;ESTABLECIMIENTO;38.0;A
2020;2800;7114;ESTABLECIMIENTO;4.0;A
2020;2800;7123;ESTABLECIMIENTO;1.0;A
2020;2800;7128;ESTABLECIMIENTO;18.0;A
2020;2800;7133;ESTABLECIMIENTO;2.0;A
2020;2800;7142;ESTABLECIMIENTO;10.0;A
2020;2800;7151;ESTABLECIMIENTO;3.0;A
2020;2800;7170;ESTABLECIMIENTO;4.0;A
2020;2800;7167;ESTABLECIMIENTO;4.0;A
2020;2800;7197;ESTABLECIMIENTO;23.0;A
2020;2800;7179;ESTABLECIMIENTO;6.0;A
2020;2800;7182;ESTABLECIMIENTO;1.0;A
2020;2800;7185;ESTABLECIMIENTO;5.0;A
2020;2800;7194;ESTABLECIMIENTO;11.0;A
2020;2800;7214;ESTABLECIMIENTO;8.0;A
2020;2800;7204;ESTABLECIMIENTO;8.0;A
2020;2800;7237;ESTABLECIMIENTO;7.0;A
2020;2800;7227;ESTABLECIMIENTO;1.0;A
2020;2800;7234;ESTABLECIMIENTO;6.0;A
2020;2800;7251;ESTABLECIMIENTO;6.0;A
2020;2800;7248;ESTABLECIMIENTO;6.0;A
2020;2800;7263;ESTABLECIMIENTO;15.0;A
2020;2800;7257;ESTABLECIMIENTO;15.0;A
2020;2800;7303;ESTABLECIMIENTO;5.0;A
2020;2800;7287;ESTABLECIMIENTO;1.0;A
2020;2800;7291;ESTABLECIMIENTO;2.0;A
2020;2800;7297;ESTABLECIMIENTO;1.0;A
2020;2800;7300;ESTABLECIMIENTO;1.0;A
2020;2800;7325;ESTABLECIMIENTO;13.0;A
2020;2800;7322;ESTABLECIMIENTO;13.0;A
2020;2800;7368;ESTABLECIMIENTO;11.0;A
2020;2800;7332;ESTABLECIMIENTO;1.0;A
2020;2800;7339;ESTABLECIMIENTO;1.0;A
2020;2800;7346;ESTABLECIMIENTO;1.0;A
2020;2800;7358;ESTABLECIMIENTO;5.0;A
2020;2800;7361;ESTABLECIMIENTO;3.0;A
2020;2800;7433;ESTABLECIMIENTO;21.0;A
2020;2800;7401;ESTABLECIMIENTO;17.0;A
2020;2800;7418;ESTABLECIMIENTO;4.0;A
2020;2800;7521;ESTABLECIMIENTO;5.0;A
2020;2800;7505;ESTABLECIMIENTO;2.0;A
2020;2800;7518;ESTABLECIMIENTO;3.0;A
2020;2800;7534;ESTABLECIMIENTO;3.0;A
2020;2800;7527;ESTABLECIMIENTO;2.0;A
2020;2800;7531;ESTABLECIMIENTO;1.0;A
2020;2800;7564;ESTABLECIMIENTO;8.0;A
2020;2800;7561;ESTABLECIMIENTO;8.0;A
2020;2800;7588;ESTABLECIMIENTO;2.0;A
2020;2800;7581;ESTABLECIMIENTO;1.0;A
2020;2800;7585;ESTABLECIMIENTO;1.0;A
2020;2800;7604;ESTABLECIMIENTO;18.0;A
2020;2800;7598;ESTABLECIMIENTO;16.0;A
2020;2800;7601;ESTABLECIMIENTO;2.0;A
2020;2800;7627;ESTABLECIMIENTO;3.0;A
2020;2800;7626;ESTABLECIMIENTO;3.0;A
2020;2800;7615;ESTABLECIMIENTO;2.0;A
2020;2800;7623;ESTABLECIMIENTO;1.0;A
2020;2800;7661;ESTABLECIMIENTO;3.0;A
2020;2800;7633;ESTABLECIMIENTO;1.0;A
2020;2800;7630;ESTABLECIMIENTO;1.0;A
2020;2800;7654;ESTABLECIMIENTO;1.0;A
2020;2800;7643;ESTABLECIMIENTO;1.0;A
2020;2800;7660;ESTABLECIMIENTO;1.0;A
2020;2800;7657;ESTABLECIMIENTO;1.0;A
2020;2800;7662;ESTABLECIMIENTO;176.0;A
2020;2800;7663;ESTABLECIMIENTO;176.0;A
2020;2800;7714;ESTABLECIMIENTO;176.0;A
2020;2800;7673;ESTABLECIMIENTO;60.0;A
2020;2800;7666;ESTABLECIMIENTO;33.0;A
2020;2800;7670;ESTABLECIMIENTO;27.0;A
2020;2800;7689;ESTABLECIMIENTO;5.0;A
2020;2800;7678;ESTABLECIMIENTO;2.0;A
2020;2800;7682;ESTABLECIMIENTO;3.0;A
2020;2800;7713;ESTABLECIMIENTO;111.0;A
2020;2800;7694;ESTABLECIMIENTO;15.0;A
2020;2800;7699;ESTABLECIMIENTO;38.0;A
2020;2800;7706;ESTABLECIMIENTO;24.0;A
2020;2800;7710;ESTABLECIMIENTO;34.0;A
2020;2800;7715;ESTABLECIMIENTO;1280.0;A
2020;2800;7716;ESTABLECIMIENTO;646.0;A
2020;2800;7859;ESTABLECIMIENTO;532.0;A
2020;2800;7733;ESTABLECIMIENTO;87.0;A
2020;2800;7720;ESTABLECIMIENTO;38.0;A
2020;2800;7723;ESTABLECIMIENTO;43.0;A
