TEMPORAL;TERRITORIO;CNAE09;INDICATOR;OBS_VALUE;FREQ
2020;2584;8032;EMPRESA;7.0;A
2020;2584;8080;EMPRESA;1.0;A
2020;2584;8079;EMPRESA;1.0;A
2020;2584;8073;EMPRESA;1.0;A
2020;2584;8094;EMPRESA;1.0;A
2020;2584;8093;EMPRESA;1.0;A
2020;2584;8086;EMPRESA;1.0;A
2020;2584;8165;EMPRESA;4.0;A
2020;2584;8103;EMPRESA;2.0;A
2020;2584;8097;EMPRESA;1.0;A
2020;2584;8100;EMPRESA;1.0;A
2020;2584;8123;EMPRESA;2.0;A
2020;2584;8117;EMPRESA;2.0;A
2020;2584;8255;EMPRESA;1.0;A
2020;2584;8254;EMPRESA;1.0;A
2020;2584;8251;EMPRESA;1.0;A
2020;2584;8256;EMPRESA;2.0;A
2020;2584;8345;EMPRESA;2.0;A
2020;2584;8317;EMPRESA;1.0;A
2020;2584;8314;EMPRESA;1.0;A
2020;2584;8344;EMPRESA;1.0;A
2020;2584;8337;EMPRESA;1.0;A
2020;2584;8346;EMPRESA;1.0;A
2020;2584;8426;EMPRESA;1.0;A
2020;2584;8400;EMPRESA;1.0;A
2020;2584;8397;EMPRESA;1.0;A
2020;2585;6949;EMPRESA;492.0;A
2020;2585;7057;EMPRESA;48.0;A
2020;2585;7058;EMPRESA;48.0;A
2020;2585;7109;EMPRESA;1.0;A
2020;2585;7099;EMPRESA;1.0;A
2020;2585;7090;EMPRESA;1.0;A
2020;2585;7605;EMPRESA;45.0;A
2020;2585;7158;EMPRESA;13.0;A
2020;2585;7114;EMPRESA;5.0;A
2020;2585;7128;EMPRESA;1.0;A
2020;2585;7133;EMPRESA;1.0;A
2020;2585;7142;EMPRESA;4.0;A
2020;2585;7151;EMPRESA;1.0;A
2020;2585;7155;EMPRESA;1.0;A
2020;2585;7170;EMPRESA;1.0;A
2020;2585;7167;EMPRESA;1.0;A
2020;2585;7197;EMPRESA;1.0;A
2020;2585;7194;EMPRESA;1.0;A
2020;2585;7214;EMPRESA;6.0;A
2020;2585;7204;EMPRESA;6.0;A
2020;2585;7237;EMPRESA;2.0;A
2020;2585;7234;EMPRESA;2.0;A
2020;2585;7263;EMPRESA;1.0;A
2020;2585;7257;EMPRESA;1.0;A
2020;2585;7368;EMPRESA;4.0;A
2020;2585;7358;EMPRESA;3.0;A
2020;2585;7361;EMPRESA;1.0;A
2020;2585;7433;EMPRESA;10.0;A
2020;2585;7401;EMPRESA;9.0;A
2020;2585;7418;EMPRESA;1.0;A
2020;2585;7521;EMPRESA;1.0;A
2020;2585;7509;EMPRESA;1.0;A
2020;2585;7588;EMPRESA;1.0;A
2020;2585;7581;EMPRESA;1.0;A
2020;2585;7604;EMPRESA;5.0;A
2020;2585;7598;EMPRESA;4.0;A
2020;2585;7601;EMPRESA;1.0;A
2020;2585;7661;EMPRESA;2.0;A
2020;2585;7639;EMPRESA;1.0;A
2020;2585;7636;EMPRESA;1.0;A
2020;2585;7654;EMPRESA;1.0;A
2020;2585;7643;EMPRESA;1.0;A
2020;2585;7662;EMPRESA;82.0;A
2020;2585;7663;EMPRESA;82.0;A
2020;2585;7714;EMPRESA;82.0;A
2020;2585;7673;EMPRESA;36.0;A
2020;2585;7666;EMPRESA;5.0;A
2020;2585;7670;EMPRESA;31.0;A
2020;2585;7689;EMPRESA;1.0;A
2020;2585;7682;EMPRESA;1.0;A
2020;2585;7713;EMPRESA;45.0;A
2020;2585;7694;EMPRESA;7.0;A
2020;2585;7699;EMPRESA;16.0;A
2020;2585;7706;EMPRESA;12.0;A
2020;2585;7710;EMPRESA;10.0;A
2020;2585;7715;EMPRESA;362.0;A
2020;2585;7716;EMPRESA;202.0;A
2020;2585;7859;EMPRESA;146.0;A
2020;2585;7733;EMPRESA;18.0;A
2020;2585;7720;EMPRESA;5.0;A
2020;2585;7723;EMPRESA;12.0;A
2020;2585;7727;EMPRESA;1.0;A
2020;2585;7800;EMPRESA;24.0;A
2020;2585;7744;EMPRESA;2.0;A
2020;2585;7750;EMPRESA;6.0;A
2020;2585;7761;EMPRESA;9.0;A
2020;2585;7772;EMPRESA;1.0;A
2020;2585;7794;EMPRESA;4.0;A
2020;2585;7797;EMPRESA;2.0;A
2020;2585;7858;EMPRESA;104.0;A
2020;2585;7804;EMPRESA;28.0;A
2020;2585;7813;EMPRESA;15.0;A
2020;2585;7816;EMPRESA;4.0;A
2020;2585;7821;EMPRESA;3.0;A
2020;2585;7828;EMPRESA;18.0;A
2020;2585;7835;EMPRESA;5.0;A
2020;2585;7846;EMPRESA;21.0;A
2020;2585;7851;EMPRESA;10.0;A
2020;2585;7888;EMPRESA;56.0;A
2020;2585;7874;EMPRESA;10.0;A
2020;2585;7862;EMPRESA;2.0;A
2020;2585;7865;EMPRESA;7.0;A
2020;2585;7868;EMPRESA;1.0;A
2020;2585;7887;EMPRESA;46.0;A
2020;2585;7877;EMPRESA;4.0;A
2020;2585;7881;EMPRESA;2.0;A
2020;2585;7884;EMPRESA;40.0;A
2020;2585;7889;EMPRESA;28.0;A
2020;2585;7958;EMPRESA;26.0;A
2020;2585;7910;EMPRESA;23.0;A
2020;2585;7900;EMPRESA;10.0;A
2020;2585;7904;EMPRESA;13.0;A
2020;2585;7948;EMPRESA;3.0;A
2020;2585;7945;EMPRESA;3.0;A
2020;2585;8031;EMPRESA;2.0;A
2020;2585;7972;EMPRESA;1.0;A
2020;2585;7965;EMPRESA;1.0;A
2020;2585;8019;EMPRESA;1.0;A
2020;2585;8016;EMPRESA;1.0;A
2020;2585;8032;EMPRESA;52.0;A
2020;2585;8080;EMPRESA;5.0;A
2020;2585;8063;EMPRESA;1.0;A
2020;2585;8057;EMPRESA;1.0;A
2020;2585;8079;EMPRESA;4.0;A
2020;2585;8073;EMPRESA;4.0;A
2020;2585;8094;EMPRESA;6.0;A
2020;2585;8093;EMPRESA;6.0;A
2020;2585;8083;EMPRESA;1.0;A
2020;2585;8086;EMPRESA;4.0;A
2020;2585;8090;EMPRESA;1.0;A
2020;2585;8165;EMPRESA;33.0;A
2020;2585;8103;EMPRESA;16.0;A
2020;2585;8097;EMPRESA;6.0;A
2020;2585;8100;EMPRESA;10.0;A
2020;2585;8113;EMPRESA;1.0;A
2020;2585;8110;EMPRESA;1.0;A
2020;2585;8123;EMPRESA;13.0;A
2020;2585;8117;EMPRESA;13.0;A
2020;2585;8133;EMPRESA;1.0;A
2020;2585;8130;EMPRESA;1.0;A
2020;2585;8143;EMPRESA;1.0;A
2020;2585;8137;EMPRESA;1.0;A
2020;2585;8158;EMPRESA;1.0;A
2020;2585;8149;EMPRESA;1.0;A
2020;2585;8255;EMPRESA;8.0;A
2020;2585;8188;EMPRESA;1.0;A
2020;2585;8169;EMPRESA;1.0;A
2020;2585;8210;EMPRESA;3.0;A
2020;2585;8204;EMPRESA;2.0;A
2020;2585;8207;EMPRESA;1.0;A
2020;2585;8236;EMPRESA;2.0;A
2020;2585;8230;EMPRESA;2.0;A
2020;2585;8254;EMPRESA;2.0;A
2020;2585;8240;EMPRESA;2.0;A
2020;2585;8256;EMPRESA;34.0;A
2020;2585;8303;EMPRESA;13.0;A
2020;2585;8302;EMPRESA;13.0;A
2020;2585;8278;EMPRESA;1.0;A
2020;2585;8285;EMPRESA;1.0;A
2020;2585;8290;EMPRESA;1.0;A
2020;2585;8296;EMPRESA;10.0;A
2020;2585;8345;EMPRESA;21.0;A
2020;2585;8317;EMPRESA;17.0;A
2020;2585;8311;EMPRESA;9.0;A
2020;2585;8314;EMPRESA;8.0;A
2020;2585;8333;EMPRESA;1.0;A
2020;2585;8320;EMPRESA;1.0;A
2020;2585;8344;EMPRESA;3.0;A
2020;2585;8337;EMPRESA;2.0;A
2020;2585;8341;EMPRESA;1.0;A
2020;2585;8346;EMPRESA;46.0;A
2020;2585;8385;EMPRESA;8.0;A
2020;2585;8355;EMPRESA;1.0;A
2020;2585;8352;EMPRESA;1.0;A
2020;2585;8365;EMPRESA;3.0;A
2020;2585;8362;EMPRESA;3.0;A
2020;2585;8371;EMPRESA;1.0;A
2020;2585;8368;EMPRESA;1.0;A
2020;2585;8384;EMPRESA;3.0;A
2020;2585;8377;EMPRESA;2.0;A
2020;2585;8381;EMPRESA;1.0;A
2020;2585;8426;EMPRESA;38.0;A
2020;2585;8400;EMPRESA;4.0;A
2020;2585;8389;EMPRESA;1.0;A
2020;2585;8397;EMPRESA;3.0;A
2020;2585;8415;EMPRESA;4.0;A
2020;2585;8412;EMPRESA;4.0;A
2020;2585;8425;EMPRESA;30.0;A
2020;2585;8422;EMPRESA;30.0;A
2020;2586;6949;EMPRESA;104.0;A
2020;2586;7057;EMPRESA;15.0;A
2020;2586;7058;EMPRESA;15.0;A
2020;2586;7109;EMPRESA;1.0;A
2020;2586;7099;EMPRESA;1.0;A
2020;2586;7096;EMPRESA;1.0;A
2020;2586;7605;EMPRESA;14.0;A
2020;2586;7197;EMPRESA;1.0;A
2020;2586;7194;EMPRESA;1.0;A
2020;2586;7237;EMPRESA;4.0;A
2020;2586;7234;EMPRESA;4.0;A
2020;2586;7263;EMPRESA;1.0;A
2020;2586;7257;EMPRESA;1.0;A
2020;2586;7368;EMPRESA;3.0;A
2020;2586;7358;EMPRESA;2.0;A
2020;2586;7361;EMPRESA;1.0;A
2020;2586;7433;EMPRESA;3.0;A
2020;2586;7401;EMPRESA;3.0;A
2020;2586;7564;EMPRESA;2.0;A
2020;2586;7561;EMPRESA;2.0;A
2020;2586;7662;EMPRESA;17.0;A
2020;2586;7663;EMPRESA;17.0;A
2020;2586;7714;EMPRESA;17.0;A
2020;2586;7673;EMPRESA;11.0;A
2020;2586;7666;EMPRESA;1.0;A
2020;2586;7670;EMPRESA;10.0;A
2020;2586;7713;EMPRESA;6.0;A
2020;2586;7694;EMPRESA;2.0;A
2020;2586;7699;EMPRESA;1.0;A
2020;2586;7706;EMPRESA;1.0;A
2020;2586;7710;EMPRESA;2.0;A
2020;2586;7715;EMPRESA;72.0;A
2020;2586;7716;EMPRESA;33.0;A
2020;2586;7859;EMPRESA;20.0;A
2020;2586;7733;EMPRESA;2.0;A
2020;2586;7723;EMPRESA;2.0;A
2020;2586;7800;EMPRESA;4.0;A
2020;2586;7744;EMPRESA;2.0;A
2020;2586;7761;EMPRESA;1.0;A
2020;2586;7785;EMPRESA;1.0;A
2020;2586;7858;EMPRESA;14.0;A
2020;2586;7804;EMPRESA;3.0;A
2020;2586;7813;EMPRESA;5.0;A
2020;2586;7816;EMPRESA;1.0;A
2020;2586;7828;EMPRESA;1.0;A
2020;2586;7835;EMPRESA;1.0;A
2020;2586;7846;EMPRESA;1.0;A
2020;2586;7851;EMPRESA;2.0;A
2020;2586;7888;EMPRESA;13.0;A
2020;2586;7874;EMPRESA;1.0;A
2020;2586;7865;EMPRESA;1.0;A
2020;2586;7887;EMPRESA;12.0;A
2020;2586;7877;EMPRESA;7.0;A
2020;2586;7881;EMPRESA;1.0;A
2020;2586;7884;EMPRESA;4.0;A
2020;2586;7889;EMPRESA;11.0;A
2020;2586;7958;EMPRESA;8.0;A
2020;2586;7910;EMPRESA;8.0;A
2020;2586;7900;EMPRESA;5.0;A
2020;2586;7904;EMPRESA;3.0;A
2020;2586;8031;EMPRESA;3.0;A
2020;2586;7986;EMPRESA;1.0;A
2020;2586;7980;EMPRESA;1.0;A
2020;2586;8019;EMPRESA;1.0;A
2020;2586;8016;EMPRESA;1.0;A
2020;2586;8030;EMPRESA;1.0;A
2020;2586;8023;EMPRESA;1.0;A
2020;2586;8032;EMPRESA;13.0;A
2020;2586;8080;EMPRESA;1.0;A
2020;2586;8079;EMPRESA;1.0;A
2020;2586;8073;EMPRESA;1.0;A
2020;2586;8094;EMPRESA;2.0;A
2020;2586;8093;EMPRESA;2.0;A
2020;2586;8086;EMPRESA;2.0;A
2020;2586;8165;EMPRESA;7.0;A
2020;2586;8103;EMPRESA;1.0;A
2020;2586;8097;EMPRESA;1.0;A
2020;2586;8123;EMPRESA;2.0;A
2020;2586;8117;EMPRESA;2.0;A
2020;2586;8133;EMPRESA;2.0;A
2020;2586;8127;EMPRESA;1.0;A
2020;2586;8130;EMPRESA;1.0;A
2020;2586;8158;EMPRESA;2.0;A
2020;2586;8149;EMPRESA;1.0;A
2020;2586;8155;EMPRESA;1.0;A
2020;2586;8255;EMPRESA;3.0;A
2020;2586;8210;EMPRESA;1.0;A
2020;2586;8207;EMPRESA;1.0;A
2020;2586;8236;EMPRESA;1.0;A
2020;2586;8230;EMPRESA;1.0;A
2020;2586;8254;EMPRESA;1.0;A
2020;2586;8240;EMPRESA;1.0;A
2020;2586;8256;EMPRESA;8.0;A
2020;2586;8303;EMPRESA;5.0;A
2020;2586;8302;EMPRESA;5.0;A
2020;2586;8278;EMPRESA;1.0;A
2020;2586;8285;EMPRESA;1.0;A
2020;2586;8296;EMPRESA;3.0;A
2020;2586;8345;EMPRESA;3.0;A
2020;2586;8317;EMPRESA;3.0;A
2020;2586;8311;EMPRESA;2.0;A
2020;2586;8314;EMPRESA;1.0;A
2020;2586;8346;EMPRESA;7.0;A
2020;2586;8385;EMPRESA;2.0;A
2020;2586;8355;EMPRESA;1.0;A
2020;2586;8352;EMPRESA;1.0;A
2020;2586;8384;EMPRESA;1.0;A
2020;2586;8377;EMPRESA;1.0;A
2020;2586;8426;EMPRESA;5.0;A
2020;2586;8400;EMPRESA;1.0;A
2020;2586;8397;EMPRESA;1.0;A
2020;2586;8425;EMPRESA;4.0;A
2020;2586;8422;EMPRESA;4.0;A
2020;2587;6949;EMPRESA;525.0;A
2020;2587;7057;EMPRESA;56.0;A
2020;2587;7058;EMPRESA;56.0;A
2020;2587;7109;EMPRESA;1.0;A
2020;2587;7099;EMPRESA;1.0;A
2020;2587;7090;EMPRESA;1.0;A
2020;2587;7605;EMPRESA;53.0;A
2020;2587;7158;EMPRESA;11.0;A
2020;2587;7114;EMPRESA;1.0;A
2020;2587;7123;EMPRESA;4.0;A
2020;2587;7128;EMPRESA;2.0;A
2020;2587;7142;EMPRESA;3.0;A
2020;2587;7151;EMPRESA;1.0;A
2020;2587;7197;EMPRESA;2.0;A
2020;2587;7185;EMPRESA;1.0;A
2020;2587;7194;EMPRESA;1.0;A
2020;2587;7214;EMPRESA;12.0;A
2020;2587;7204;EMPRESA;12.0;A
2020;2587;7237;EMPRESA;3.0;A
2020;2587;7234;EMPRESA;3.0;A
2020;2587;7263;EMPRESA;2.0;A
2020;2587;7257;EMPRESA;2.0;A
2020;2587;7368;EMPRESA;3.0;A
2020;2587;7332;EMPRESA;1.0;A
2020;2587;7358;EMPRESA;1.0;A
2020;2587;7361;EMPRESA;1.0;A
2020;2587;7433;EMPRESA;13.0;A
2020;2587;7401;EMPRESA;10.0;A
2020;2587;7405;EMPRESA;2.0;A
2020;2587;7423;EMPRESA;1.0;A
2020;2587;7521;EMPRESA;5.0;A
2020;2587;7505;EMPRESA;3.0;A
2020;2587;7518;EMPRESA;2.0;A
2020;2587;7564;EMPRESA;1.0;A
2020;2587;7561;EMPRESA;1.0;A
2020;2587;7604;EMPRESA;1.0;A
2020;2587;7598;EMPRESA;1.0;A
2020;2587;7661;EMPRESA;2.0;A
2020;2587;7633;EMPRESA;2.0;A
2020;2587;7630;EMPRESA;2.0;A
2020;2587;7662;EMPRESA;77.0;A
2020;2587;7663;EMPRESA;77.0;A
2020;2587;7714;EMPRESA;77.0;A
2020;2587;7673;EMPRESA;40.0;A
2020;2587;7666;EMPRESA;15.0;A
2020;2587;7670;EMPRESA;25.0;A
2020;2587;7713;EMPRESA;37.0;A
2020;2587;7694;EMPRESA;4.0;A
2020;2587;7699;EMPRESA;13.0;A
2020;2587;7706;EMPRESA;9.0;A
2020;2587;7710;EMPRESA;11.0;A
2020;2587;7715;EMPRESA;392.0;A
2020;2587;7716;EMPRESA;234.0;A
2020;2587;7859;EMPRESA;182.0;A
2020;2587;7733;EMPRESA;32.0;A
2020;2587;7720;EMPRESA;9.0;A
2020;2587;7723;EMPRESA;20.0;A
2020;2587;7727;EMPRESA;2.0;A
2020;2587;7730;EMPRESA;1.0;A
2020;2587;7800;EMPRESA;36.0;A
2020;2587;7744;EMPRESA;9.0;A
2020;2587;7750;EMPRESA;2.0;A
2020;2587;7761;EMPRESA;16.0;A
2020;2587;7772;EMPRESA;1.0;A
2020;2587;7776;EMPRESA;1.0;A
2020;2587;7785;EMPRESA;1.0;A
2020;2587;7794;EMPRESA;5.0;A
2020;2587;7797;EMPRESA;1.0;A
2020;2587;7858;EMPRESA;114.0;A
2020;2587;7804;EMPRESA;20.0;A
2020;2587;7813;EMPRESA;19.0;A
2020;2587;7816;EMPRESA;4.0;A
2020;2587;7821;EMPRESA;5.0;A
2020;2587;7828;EMPRESA;25.0;A
2020;2587;7835;EMPRESA;4.0;A
2020;2587;7846;EMPRESA;28.0;A
2020;2587;7851;EMPRESA;8.0;A
2020;2587;7855;EMPRESA;1.0;A
2020;2587;7888;EMPRESA;52.0;A
2020;2587;7874;EMPRESA;3.0;A
2020;2587;7862;EMPRESA;1.0;A
2020;2587;7865;EMPRESA;1.0;A
2020;2587;7871;EMPRESA;1.0;A
2020;2587;7887;EMPRESA;49.0;A
2020;2587;7877;EMPRESA;4.0;A
2020;2587;7881;EMPRESA;3.0;A
2020;2587;7884;EMPRESA;42.0;A
2020;2587;7889;EMPRESA;23.0;A
2020;2587;7958;EMPRESA;18.0;A
2020;2587;7910;EMPRESA;16.0;A
2020;2587;7900;EMPRESA;1.0;A
2020;2587;7904;EMPRESA;15.0;A
2020;2587;7948;EMPRESA;1.0;A
2020;2587;7945;EMPRESA;1.0;A
2020;2587;7957;EMPRESA;1.0;A
2020;2587;7954;EMPRESA;1.0;A
2020;2587;8031;EMPRESA;5.0;A
2020;2587;7972;EMPRESA;2.0;A
2020;2587;7965;EMPRESA;1.0;A
2020;2587;7969;EMPRESA;1.0;A
2020;2587;8010;EMPRESA;1.0;A
2020;2587;8007;EMPRESA;1.0;A
2020;2587;8019;EMPRESA;1.0;A
2020;2587;8016;EMPRESA;1.0;A
2020;2587;8030;EMPRESA;1.0;A
2020;2587;8027;EMPRESA;1.0;A
2020;2587;8032;EMPRESA;69.0;A
2020;2587;8080;EMPRESA;7.0;A
2020;2587;8079;EMPRESA;7.0;A
2020;2587;8073;EMPRESA;7.0;A
2020;2587;8094;EMPRESA;13.0;A
2020;2587;8093;EMPRESA;13.0;A
2020;2587;8086;EMPRESA;7.0;A
2020;2587;8090;EMPRESA;6.0;A
2020;2587;8165;EMPRESA;36.0;A
2020;2587;8103;EMPRESA;15.0;A
2020;2587;8097;EMPRESA;3.0;A
2020;2587;8100;EMPRESA;12.0;A
2020;2587;8113;EMPRESA;4.0;A
2020;2587;8110;EMPRESA;4.0;A
2020;2587;8123;EMPRESA;10.0;A
2020;2587;8117;EMPRESA;9.0;A
2020;2587;8120;EMPRESA;1.0;A
2020;2587;8143;EMPRESA;1.0;A
2020;2587;8137;EMPRESA;1.0;A
2020;2587;8158;EMPRESA;5.0;A
2020;2587;8146;EMPRESA;1.0;A
2020;2587;8149;EMPRESA;2.0;A
2020;2587;8155;EMPRESA;2.0;A
2020;2587;8164;EMPRESA;1.0;A
2020;2587;8161;EMPRESA;1.0;A
2020;2587;8255;EMPRESA;13.0;A
2020;2587;8188;EMPRESA;1.0;A
2020;2587;8169;EMPRESA;1.0;A
2020;2587;8210;EMPRESA;5.0;A
2020;2587;8204;EMPRESA;3.0;A
2020;2587;8207;EMPRESA;2.0;A
2020;2587;8222;EMPRESA;2.0;A
2020;2587;8213;EMPRESA;1.0;A
2020;2587;8219;EMPRESA;1.0;A
2020;2587;8254;EMPRESA;5.0;A
2020;2587;8240;EMPRESA;2.0;A
2020;2587;8251;EMPRESA;3.0;A
2020;2587;8256;EMPRESA;23.0;A
2020;2587;8303;EMPRESA;10.0;A
2020;2587;8302;EMPRESA;10.0;A
2020;2587;8285;EMPRESA;3.0;A
2020;2587;8296;EMPRESA;7.0;A
2020;2587;8345;EMPRESA;13.0;A
2020;2587;8317;EMPRESA;12.0;A
2020;2587;8311;EMPRESA;5.0;A
2020;2587;8314;EMPRESA;7.0;A
2020;2587;8344;EMPRESA;1.0;A
2020;2587;8341;EMPRESA;1.0;A
2020;2587;8346;EMPRESA;43.0;A
2020;2587;8385;EMPRESA;7.0;A
2020;2587;8355;EMPRESA;3.0;A
2020;2587;8352;EMPRESA;3.0;A
2020;2587;8384;EMPRESA;4.0;A
2020;2587;8377;EMPRESA;2.0;A
2020;2587;8381;EMPRESA;2.0;A
2020;2587;8426;EMPRESA;36.0;A
2020;2587;8400;EMPRESA;3.0;A
2020;2587;8389;EMPRESA;1.0;A
2020;2587;8397;EMPRESA;2.0;A
2020;2587;8415;EMPRESA;1.0;A
2020;2587;8412;EMPRESA;1.0;A
2020;2587;8425;EMPRESA;32.0;A
2020;2587;8422;EMPRESA;32.0;A
2020;2588;6949;EMPRESA;799.0;A
2020;2588;7057;EMPRESA;50.0;A
2020;2588;7058;EMPRESA;50.0;A
2020;2588;7605;EMPRESA;47.0;A
2020;2588;7158;EMPRESA;7.0;A
2020;2588;7123;EMPRESA;1.0;A
2020;2588;7128;EMPRESA;2.0;A
2020;2588;7142;EMPRESA;3.0;A
2020;2588;7151;EMPRESA;1.0;A
2020;2588;7170;EMPRESA;2.0;A
2020;2588;7167;EMPRESA;2.0;A
2020;2588;7197;EMPRESA;3.0;A
2020;2588;7194;EMPRESA;3.0;A
2020;2588;7214;EMPRESA;3.0;A
2020;2588;7204;EMPRESA;3.0;A
2020;2588;7237;EMPRESA;1.0;A
2020;2588;7227;EMPRESA;1.0;A
2020;2588;7263;EMPRESA;7.0;A
2020;2588;7257;EMPRESA;7.0;A
2020;2588;7368;EMPRESA;1.0;A
2020;2588;7358;EMPRESA;1.0;A
2020;2588;7433;EMPRESA;5.0;A
2020;2588;7401;EMPRESA;5.0;A
2020;2588;7462;EMPRESA;2.0;A
2020;2588;7437;EMPRESA;1.0;A
2020;2588;7446;EMPRESA;1.0;A
2020;2588;7555;EMPRESA;1.0;A
2020;2588;7552;EMPRESA;1.0;A
2020;2588;7564;EMPRESA;8.0;A
2020;2588;7561;EMPRESA;8.0;A
2020;2588;7588;EMPRESA;3.0;A
2020;2588;7569;EMPRESA;1.0;A
2020;2588;7581;EMPRESA;1.0;A
2020;2588;7585;EMPRESA;1.0;A
2020;2588;7604;EMPRESA;4.0;A
2020;2588;7598;EMPRESA;4.0;A
2020;2588;7627;EMPRESA;2.0;A
2020;2588;7626;EMPRESA;2.0;A
2020;2588;7615;EMPRESA;2.0;A
2020;2588;7661;EMPRESA;1.0;A
2020;2588;7660;EMPRESA;1.0;A
2020;2588;7657;EMPRESA;1.0;A
2020;2588;7662;EMPRESA;100.0;A
2020;2588;7663;EMPRESA;100.0;A
2020;2588;7714;EMPRESA;100.0;A
2020;2588;7673;EMPRESA;39.0;A
2020;2588;7666;EMPRESA;8.0;A
2020;2588;7670;EMPRESA;31.0;A
2020;2588;7689;EMPRESA;1.0;A
2020;2588;7682;EMPRESA;1.0;A
2020;2588;7713;EMPRESA;60.0;A
2020;2588;7694;EMPRESA;2.0;A
2020;2588;7699;EMPRESA;17.0;A
2020;2588;7706;EMPRESA;29.0;A
2020;2588;7710;EMPRESA;12.0;A
2020;2588;7715;EMPRESA;649.0;A
2020;2588;7716;EMPRESA;273.0;A
2020;2588;7859;EMPRESA;198.0;A
2020;2588;7733;EMPRESA;25.0;A
2020;2588;7720;EMPRESA;2.0;A
2020;2588;7723;EMPRESA;20.0;A
2020;2588;7727;EMPRESA;2.0;A
2020;2588;7730;EMPRESA;1.0;A
2020;2588;7800;EMPRESA;50.0;A
2020;2588;7744;EMPRESA;21.0;A
2020;2588;7750;EMPRESA;2.0;A
2020;2588;7761;EMPRESA;8.0;A
2020;2588;7772;EMPRESA;12.0;A
2020;2588;7785;EMPRESA;1.0;A
2020;2588;7794;EMPRESA;2.0;A
2020;2588;7797;EMPRESA;4.0;A
2020;2588;7858;EMPRESA;123.0;A
2020;2588;7804;EMPRESA;20.0;A
2020;2588;7813;EMPRESA;27.0;A
2020;2588;7816;EMPRESA;3.0;A
2020;2588;7821;EMPRESA;3.0;A
2020;2588;7828;EMPRESA;27.0;A
2020;2588;7835;EMPRESA;8.0;A
2020;2588;7846;EMPRESA;24.0;A
2020;2588;7851;EMPRESA;5.0;A
2020;2588;7855;EMPRESA;6.0;A
2020;2588;7888;EMPRESA;75.0;A
