TEMPORAL;TERRITORIO;CNAE09;INDICATOR;OBS_VALUE;FREQ
2020;ES614;7248;EMPRESA;11.0;A
2020;ES614;7263;EMPRESA;280.0;A
2020;ES614;7257;EMPRESA;275.0;A
2020;ES614;7260;EMPRESA;5.0;A
2020;ES614;7303;EMPRESA;96.0;A
2020;ES614;7281;EMPRESA;32.0;A
2020;ES614;7287;EMPRESA;7.0;A
2020;ES614;7291;EMPRESA;32.0;A
2020;ES614;7297;EMPRESA;23.0;A
2020;ES614;7300;EMPRESA;2.0;A
2020;ES614;7312;EMPRESA;5.0;A
2020;ES614;7306;EMPRESA;3.0;A
2020;ES614;7309;EMPRESA;2.0;A
2020;ES614;7325;EMPRESA;48.0;A
2020;ES614;7316;EMPRESA;7.0;A
2020;ES614;7322;EMPRESA;41.0;A
2020;ES614;7368;EMPRESA;215.0;A
2020;ES614;7332;EMPRESA;16.0;A
2020;ES614;7335;EMPRESA;1.0;A
2020;ES614;7339;EMPRESA;17.0;A
2020;ES614;7346;EMPRESA;17.0;A
2020;ES614;7350;EMPRESA;1.0;A
2020;ES614;7358;EMPRESA;76.0;A
2020;ES614;7361;EMPRESA;81.0;A
2020;ES614;7365;EMPRESA;6.0;A
2020;ES614;7397;EMPRESA;18.0;A
2020;ES614;7371;EMPRESA;5.0;A
2020;ES614;7380;EMPRESA;6.0;A
2020;ES614;7394;EMPRESA;7.0;A
2020;ES614;7433;EMPRESA;694.0;A
2020;ES614;7401;EMPRESA;565.0;A
2020;ES614;7405;EMPRESA;7.0;A
2020;ES614;7411;EMPRESA;1.0;A
2020;ES614;7414;EMPRESA;10.0;A
2020;ES614;7418;EMPRESA;71.0;A
2020;ES614;7423;EMPRESA;19.0;A
2020;ES614;7430;EMPRESA;21.0;A
2020;ES614;7462;EMPRESA;42.0;A
2020;ES614;7437;EMPRESA;5.0;A
2020;ES614;7440;EMPRESA;20.0;A
2020;ES614;7443;EMPRESA;2.0;A
2020;ES614;7446;EMPRESA;4.0;A
2020;ES614;7450;EMPRESA;7.0;A
2020;ES614;7453;EMPRESA;2.0;A
2020;ES614;7456;EMPRESA;2.0;A
2020;ES614;7487;EMPRESA;19.0;A
2020;ES614;7466;EMPRESA;3.0;A
2020;ES614;7474;EMPRESA;2.0;A
2020;ES614;7477;EMPRESA;9.0;A
2020;ES614;7481;EMPRESA;2.0;A
2020;ES614;7484;EMPRESA;3.0;A
2020;ES614;7521;EMPRESA;68.0;A
2020;ES614;7494;EMPRESA;2.0;A
2020;ES614;7502;EMPRESA;11.0;A
2020;ES614;7505;EMPRESA;20.0;A
2020;ES614;7509;EMPRESA;9.0;A
2020;ES614;7518;EMPRESA;26.0;A
2020;ES614;7534;EMPRESA;31.0;A
2020;ES614;7524;EMPRESA;2.0;A
2020;ES614;7527;EMPRESA;23.0;A
2020;ES614;7531;EMPRESA;6.0;A
2020;ES614;7555;EMPRESA;5.0;A
2020;ES614;7544;EMPRESA;1.0;A
2020;ES614;7552;EMPRESA;4.0;A
2020;ES614;7564;EMPRESA;194.0;A
2020;ES614;7561;EMPRESA;194.0;A
2020;ES614;7588;EMPRESA;160.0;A
2020;ES614;7569;EMPRESA;19.0;A
2020;ES614;7572;EMPRESA;24.0;A
2020;ES614;7575;EMPRESA;2.0;A
2020;ES614;7578;EMPRESA;4.0;A
2020;ES614;7581;EMPRESA;89.0;A
2020;ES614;7585;EMPRESA;22.0;A
2020;ES614;7604;EMPRESA;188.0;A
2020;ES614;7598;EMPRESA;167.0;A
2020;ES614;7601;EMPRESA;21.0;A
2020;ES614;7627;EMPRESA;256.0;A
2020;ES614;7626;EMPRESA;256.0;A
2020;ES614;7615;EMPRESA;245.0;A
2020;ES614;7620;EMPRESA;2.0;A
2020;ES614;7623;EMPRESA;9.0;A
2020;ES614;7661;EMPRESA;182.0;A
2020;ES614;7633;EMPRESA;98.0;A
2020;ES614;7630;EMPRESA;98.0;A
2020;ES614;7639;EMPRESA;9.0;A
2020;ES614;7636;EMPRESA;9.0;A
2020;ES614;7654;EMPRESA;59.0;A
2020;ES614;7643;EMPRESA;34.0;A
2020;ES614;7647;EMPRESA;9.0;A
2020;ES614;7651;EMPRESA;16.0;A
2020;ES614;7660;EMPRESA;16.0;A
2020;ES614;7657;EMPRESA;16.0;A
2020;ES614;7662;EMPRESA;6713.0;A
2020;ES614;7663;EMPRESA;6713.0;A
2020;ES614;7714;EMPRESA;6713.0;A
2020;ES614;7673;EMPRESA;3256.0;A
2020;ES614;7666;EMPRESA;1283.0;A
2020;ES614;7670;EMPRESA;1973.0;A
2020;ES614;7689;EMPRESA;95.0;A
2020;ES614;7678;EMPRESA;38.0;A
2020;ES614;7682;EMPRESA;27.0;A
2020;ES614;7686;EMPRESA;30.0;A
2020;ES614;7713;EMPRESA;3362.0;A
2020;ES614;7694;EMPRESA;332.0;A
2020;ES614;7699;EMPRESA;1287.0;A
2020;ES614;7706;EMPRESA;1092.0;A
2020;ES614;7710;EMPRESA;651.0;A
2020;ES614;7715;EMPRESA;47415.0;A
2020;ES614;7716;EMPRESA;21763.0;A
2020;ES614;7859;EMPRESA;15768.0;A
2020;ES614;7733;EMPRESA;1788.0;A
2020;ES614;7720;EMPRESA;417.0;A
2020;ES614;7723;EMPRESA;1167.0;A
2020;ES614;7727;EMPRESA;172.0;A
2020;ES614;7730;EMPRESA;32.0;A
2020;ES614;7800;EMPRESA;3560.0;A
2020;ES614;7744;EMPRESA;1095.0;A
2020;ES614;7750;EMPRESA;214.0;A
2020;ES614;7761;EMPRESA;956.0;A
2020;ES614;7772;EMPRESA;537.0;A
2020;ES614;7776;EMPRESA;72.0;A
2020;ES614;7785;EMPRESA;146.0;A
2020;ES614;7794;EMPRESA;390.0;A
2020;ES614;7797;EMPRESA;150.0;A
2020;ES614;7858;EMPRESA;10420.0;A
2020;ES614;7804;EMPRESA;1663.0;A
2020;ES614;7813;EMPRESA;1739.0;A
2020;ES614;7816;EMPRESA;242.0;A
2020;ES614;7821;EMPRESA;231.0;A
2020;ES614;7828;EMPRESA;1656.0;A
2020;ES614;7835;EMPRESA;535.0;A
2020;ES614;7846;EMPRESA;3020.0;A
2020;ES614;7851;EMPRESA;1151.0;A
2020;ES614;7855;EMPRESA;183.0;A
2020;ES614;7888;EMPRESA;5995.0;A
2020;ES614;7874;EMPRESA;784.0;A
2020;ES614;7862;EMPRESA;368.0;A
2020;ES614;7865;EMPRESA;342.0;A
2020;ES614;7868;EMPRESA;26.0;A
2020;ES614;7871;EMPRESA;48.0;A
2020;ES614;7887;EMPRESA;5211.0;A
2020;ES614;7877;EMPRESA;1122.0;A
2020;ES614;7881;EMPRESA;478.0;A
2020;ES614;7884;EMPRESA;3611.0;A
2020;ES614;7889;EMPRESA;4014.0;A
2020;ES614;7958;EMPRESA;3031.0;A
2020;ES614;7910;EMPRESA;2563.0;A
2020;ES614;7895;EMPRESA;2.0;A
2020;ES614;7900;EMPRESA;861.0;A
2020;ES614;7904;EMPRESA;1700.0;A
2020;ES614;7925;EMPRESA;5.0;A
2020;ES614;7913;EMPRESA;4.0;A
2020;ES614;7919;EMPRESA;1.0;A
2020;ES614;7935;EMPRESA;4.0;A
2020;ES614;7928;EMPRESA;1.0;A
2020;ES614;7932;EMPRESA;3.0;A
2020;ES614;7948;EMPRESA;172.0;A
2020;ES614;7938;EMPRESA;19.0;A
2020;ES614;7945;EMPRESA;153.0;A
2020;ES614;7957;EMPRESA;287.0;A
2020;ES614;7951;EMPRESA;1.0;A
2020;ES614;7954;EMPRESA;286.0;A
2020;ES614;8031;EMPRESA;983.0;A
2020;ES614;7972;EMPRESA;189.0;A
2020;ES614;7965;EMPRESA;114.0;A
2020;ES614;7969;EMPRESA;75.0;A
2020;ES614;7986;EMPRESA;102.0;A
2020;ES614;7980;EMPRESA;88.0;A
2020;ES614;7983;EMPRESA;14.0;A
2020;ES614;7995;EMPRESA;21.0;A
2020;ES614;7989;EMPRESA;12.0;A
2020;ES614;7992;EMPRESA;9.0;A
2020;ES614;8010;EMPRESA;92.0;A
2020;ES614;7998;EMPRESA;30.0;A
2020;ES614;8001;EMPRESA;9.0;A
2020;ES614;8004;EMPRESA;6.0;A
2020;ES614;8007;EMPRESA;47.0;A
2020;ES614;8019;EMPRESA;477.0;A
2020;ES614;8016;EMPRESA;477.0;A
2020;ES614;8030;EMPRESA;102.0;A
2020;ES614;8023;EMPRESA;77.0;A
2020;ES614;8027;EMPRESA;25.0;A
2020;ES614;8032;EMPRESA;11819.0;A
2020;ES614;8080;EMPRESA;1221.0;A
2020;ES614;8050;EMPRESA;42.0;A
2020;ES614;8036;EMPRESA;2.0;A
2020;ES614;8039;EMPRESA;26.0;A
2020;ES614;8047;EMPRESA;14.0;A
2020;ES614;8063;EMPRESA;19.0;A
2020;ES614;8054;EMPRESA;18.0;A
2020;ES614;8057;EMPRESA;1.0;A
2020;ES614;8079;EMPRESA;1160.0;A
2020;ES614;8068;EMPRESA;116.0;A
2020;ES614;8073;EMPRESA;1037.0;A
2020;ES614;8076;EMPRESA;7.0;A
2020;ES614;8094;EMPRESA;2169.0;A
2020;ES614;8093;EMPRESA;2169.0;A
2020;ES614;8083;EMPRESA;58.0;A
2020;ES614;8086;EMPRESA;1375.0;A
2020;ES614;8090;EMPRESA;736.0;A
2020;ES614;8165;EMPRESA;6034.0;A
2020;ES614;8103;EMPRESA;2357.0;A
2020;ES614;8097;EMPRESA;1345.0;A
2020;ES614;8100;EMPRESA;1012.0;A
2020;ES614;8113;EMPRESA;207.0;A
2020;ES614;8106;EMPRESA;6.0;A
2020;ES614;8110;EMPRESA;201.0;A
2020;ES614;8123;EMPRESA;1459.0;A
2020;ES614;8117;EMPRESA;1381.0;A
2020;ES614;8120;EMPRESA;78.0;A
2020;ES614;8133;EMPRESA;383.0;A
2020;ES614;8127;EMPRESA;93.0;A
2020;ES614;8130;EMPRESA;290.0;A
2020;ES614;8143;EMPRESA;417.0;A
2020;ES614;8137;EMPRESA;391.0;A
2020;ES614;8140;EMPRESA;26.0;A
2020;ES614;8158;EMPRESA;1065.0;A
2020;ES614;8146;EMPRESA;48.0;A
2020;ES614;8149;EMPRESA;233.0;A
2020;ES614;8152;EMPRESA;280.0;A
2020;ES614;8155;EMPRESA;504.0;A
2020;ES614;8164;EMPRESA;146.0;A
2020;ES614;8161;EMPRESA;146.0;A
2020;ES614;8255;EMPRESA;2395.0;A
2020;ES614;8188;EMPRESA;294.0;A
2020;ES614;8169;EMPRESA;45.0;A
2020;ES614;8174;EMPRESA;52.0;A
2020;ES614;8182;EMPRESA;162.0;A
2020;ES614;8185;EMPRESA;35.0;A
2020;ES614;8200;EMPRESA;37.0;A
2020;ES614;8191;EMPRESA;26.0;A
2020;ES614;8194;EMPRESA;1.0;A
2020;ES614;8197;EMPRESA;10.0;A
2020;ES614;8210;EMPRESA;610.0;A
2020;ES614;8204;EMPRESA;263.0;A
2020;ES614;8207;EMPRESA;347.0;A
2020;ES614;8222;EMPRESA;54.0;A
2020;ES614;8213;EMPRESA;23.0;A
2020;ES614;8216;EMPRESA;12.0;A
2020;ES614;8219;EMPRESA;19.0;A
2020;ES614;8236;EMPRESA;580.0;A
2020;ES614;8225;EMPRESA;21.0;A
2020;ES614;8230;EMPRESA;507.0;A
2020;ES614;8233;EMPRESA;52.0;A
2020;ES614;8254;EMPRESA;820.0;A
2020;ES614;8240;EMPRESA;185.0;A
2020;ES614;8243;EMPRESA;3.0;A
2020;ES614;8246;EMPRESA;80.0;A
2020;ES614;8251;EMPRESA;552.0;A
2020;ES614;8256;EMPRESA;4730.0;A
2020;ES614;8303;EMPRESA;2158.0;A
2020;ES614;8302;EMPRESA;2158.0;A
2020;ES614;8278;EMPRESA;165.0;A
2020;ES614;8281;EMPRESA;81.0;A
2020;ES614;8285;EMPRESA;209.0;A
2020;ES614;8290;EMPRESA;66.0;A
2020;ES614;8296;EMPRESA;1618.0;A
2020;ES614;8299;EMPRESA;19.0;A
2020;ES614;8345;EMPRESA;2572.0;A
2020;ES614;8317;EMPRESA;2245.0;A
2020;ES614;8306;EMPRESA;20.0;A
2020;ES614;8311;EMPRESA;1230.0;A
2020;ES614;8314;EMPRESA;995.0;A
2020;ES614;8333;EMPRESA;90.0;A
2020;ES614;8320;EMPRESA;32.0;A
2020;ES614;8323;EMPRESA;19.0;A
2020;ES614;8327;EMPRESA;31.0;A
2020;ES614;8330;EMPRESA;8.0;A
2020;ES614;8344;EMPRESA;237.0;A
2020;ES614;8337;EMPRESA;147.0;A
2020;ES614;8341;EMPRESA;90.0;A
2020;ES614;8346;EMPRESA;5089.0;A
2020;ES614;8385;EMPRESA;1562.0;A
2020;ES614;8355;EMPRESA;602.0;A
2020;ES614;8352;EMPRESA;602.0;A
2020;ES614;8365;EMPRESA;76.0;A
2020;ES614;8362;EMPRESA;76.0;A
2020;ES614;8371;EMPRESA;179.0;A
2020;ES614;8368;EMPRESA;179.0;A
2020;ES614;8384;EMPRESA;705.0;A
2020;ES614;8377;EMPRESA;464.0;A
2020;ES614;8381;EMPRESA;241.0;A
2020;ES614;8426;EMPRESA;3527.0;A
2020;ES614;8400;EMPRESA;363.0;A
2020;ES614;8389;EMPRESA;61.0;A
2020;ES614;8392;EMPRESA;2.0;A
2020;ES614;8397;EMPRESA;300.0;A
2020;ES614;8415;EMPRESA;391.0;A
2020;ES614;8404;EMPRESA;68.0;A
2020;ES614;8412;EMPRESA;323.0;A
2020;ES614;8425;EMPRESA;2773.0;A
2020;ES614;8422;EMPRESA;2773.0;A
2020;2483;6949;EMPRESA;4.0;A
2020;2483;7715;EMPRESA;4.0;A
2020;2483;7716;EMPRESA;3.0;A
2020;2483;7859;EMPRESA;3.0;A
2020;2483;7800;EMPRESA;1.0;A
2020;2483;7761;EMPRESA;1.0;A
2020;2483;7858;EMPRESA;2.0;A
2020;2483;7846;EMPRESA;2.0;A
2020;2483;8256;EMPRESA;1.0;A
2020;2483;8345;EMPRESA;1.0;A
2020;2483;8344;EMPRESA;1.0;A
2020;2483;8337;EMPRESA;1.0;A
2020;2484;6949;EMPRESA;13.0;A
2020;2484;7057;EMPRESA;1.0;A
2020;2484;7058;EMPRESA;1.0;A
2020;2484;7605;EMPRESA;1.0;A
2020;2484;7158;EMPRESA;1.0;A
2020;2484;7142;EMPRESA;1.0;A
2020;2484;7662;EMPRESA;1.0;A
2020;2484;7663;EMPRESA;1.0;A
2020;2484;7714;EMPRESA;1.0;A
2020;2484;7713;EMPRESA;1.0;A
2020;2484;7694;EMPRESA;1.0;A
2020;2484;7715;EMPRESA;11.0;A
2020;2484;7716;EMPRESA;5.0;A
2020;2484;7859;EMPRESA;3.0;A
2020;2484;7858;EMPRESA;3.0;A
2020;2484;7804;EMPRESA;3.0;A
2020;2484;7888;EMPRESA;2.0;A
2020;2484;7887;EMPRESA;2.0;A
2020;2484;7884;EMPRESA;2.0;A
2020;2484;7889;EMPRESA;4.0;A
2020;2484;7958;EMPRESA;4.0;A
2020;2484;7910;EMPRESA;4.0;A
2020;2484;7900;EMPRESA;1.0;A
2020;2484;7904;EMPRESA;3.0;A
2020;2484;8346;EMPRESA;2.0;A
2020;2484;8385;EMPRESA;1.0;A
2020;2484;8355;EMPRESA;1.0;A
2020;2484;8352;EMPRESA;1.0;A
2020;2484;8426;EMPRESA;1.0;A
2020;2484;8425;EMPRESA;1.0;A
2020;2484;8422;EMPRESA;1.0;A
2020;2485;6949;EMPRESA;1608.0;A
2020;2485;7057;EMPRESA;144.0;A
2020;2485;7058;EMPRESA;144.0;A
2020;2485;7605;EMPRESA;133.0;A
2020;2485;7158;EMPRESA;10.0;A
2020;2485;7114;EMPRESA;1.0;A
2020;2485;7142;EMPRESA;4.0;A
2020;2485;7151;EMPRESA;3.0;A
2020;2485;7155;EMPRESA;2.0;A
2020;2485;7197;EMPRESA;3.0;A
2020;2485;7194;EMPRESA;3.0;A
2020;2485;7214;EMPRESA;7.0;A
2020;2485;7204;EMPRESA;7.0;A
2020;2485;7237;EMPRESA;3.0;A
2020;2485;7234;EMPRESA;3.0;A
2020;2485;7251;EMPRESA;4.0;A
2020;2485;7241;EMPRESA;2.0;A
2020;2485;7248;EMPRESA;2.0;A
2020;2485;7263;EMPRESA;18.0;A
2020;2485;7257;EMPRESA;17.0;A
2020;2485;7260;EMPRESA;1.0;A
2020;2485;7303;EMPRESA;10.0;A
2020;2485;7281;EMPRESA;2.0;A
2020;2485;7287;EMPRESA;2.0;A
2020;2485;7291;EMPRESA;5.0;A
2020;2485;7297;EMPRESA;1.0;A
2020;2485;7325;EMPRESA;6.0;A
2020;2485;7322;EMPRESA;6.0;A
2020;2485;7368;EMPRESA;6.0;A
2020;2485;7332;EMPRESA;2.0;A
2020;2485;7339;EMPRESA;1.0;A
2020;2485;7358;EMPRESA;1.0;A
2020;2485;7361;EMPRESA;2.0;A
2020;2485;7397;EMPRESA;1.0;A
2020;2485;7380;EMPRESA;1.0;A
2020;2485;7433;EMPRESA;24.0;A
2020;2485;7401;EMPRESA;13.0;A
2020;2485;7414;EMPRESA;1.0;A
2020;2485;7418;EMPRESA;2.0;A
2020;2485;7423;EMPRESA;4.0;A
2020;2485;7430;EMPRESA;4.0;A
2020;2485;7462;EMPRESA;2.0;A
2020;2485;7450;EMPRESA;1.0;A
2020;2485;7456;EMPRESA;1.0;A
2020;2485;7521;EMPRESA;7.0;A
2020;2485;7502;EMPRESA;2.0;A
2020;2485;7505;EMPRESA;1.0;A
2020;2485;7518;EMPRESA;4.0;A
2020;2485;7564;EMPRESA;20.0;A
2020;2485;7561;EMPRESA;20.0;A
2020;2485;7588;EMPRESA;6.0;A
2020;2485;7569;EMPRESA;1.0;A
2020;2485;7578;EMPRESA;1.0;A
2020;2485;7581;EMPRESA;3.0;A
2020;2485;7585;EMPRESA;1.0;A
2020;2485;7604;EMPRESA;6.0;A
2020;2485;7598;EMPRESA;4.0;A
2020;2485;7601;EMPRESA;2.0;A
2020;2485;7627;EMPRESA;6.0;A
2020;2485;7626;EMPRESA;6.0;A
2020;2485;7615;EMPRESA;5.0;A
2020;2485;7623;EMPRESA;1.0;A
2020;2485;7661;EMPRESA;5.0;A
2020;2485;7633;EMPRESA;2.0;A
2020;2485;7630;EMPRESA;2.0;A
2020;2485;7639;EMPRESA;1.0;A
2020;2485;7636;EMPRESA;1.0;A
2020;2485;7654;EMPRESA;1.0;A
2020;2485;7647;EMPRESA;1.0;A
2020;2485;7660;EMPRESA;1.0;A
2020;2485;7657;EMPRESA;1.0;A
2020;2485;7662;EMPRESA;185.0;A
2020;2485;7663;EMPRESA;185.0;A
2020;2485;7714;EMPRESA;185.0;A
2020;2485;7673;EMPRESA;87.0;A
2020;2485;7666;EMPRESA;32.0;A
2020;2485;7670;EMPRESA;55.0;A
2020;2485;7689;EMPRESA;3.0;A
2020;2485;7678;EMPRESA;2.0;A
2020;2485;7686;EMPRESA;1.0;A
2020;2485;7713;EMPRESA;95.0;A
2020;2485;7694;EMPRESA;6.0;A
2020;2485;7699;EMPRESA;48.0;A
2020;2485;7706;EMPRESA;26.0;A
2020;2485;7710;EMPRESA;15.0;A
2020;2485;7715;EMPRESA;1279.0;A
2020;2485;7716;EMPRESA;638.0;A
2020;2485;7859;EMPRESA;512.0;A
2020;2485;7733;EMPRESA;65.0;A
2020;2485;7720;EMPRESA;16.0;A
2020;2485;7723;EMPRESA;34.0;A
2020;2485;7727;EMPRESA;15.0;A
2020;2485;7800;EMPRESA;200.0;A
2020;2485;7744;EMPRESA;65.0;A
2020;2485;7750;EMPRESA;5.0;A
2020;2485;7761;EMPRESA;40.0;A
2020;2485;7772;EMPRESA;33.0;A
2020;2485;7776;EMPRESA;8.0;A
2020;2485;7785;EMPRESA;19.0;A
2020;2485;7794;EMPRESA;27.0;A
2020;2485;7797;EMPRESA;3.0;A
2020;2485;7858;EMPRESA;247.0;A
2020;2485;7804;EMPRESA;35.0;A
2020;2485;7813;EMPRESA;34.0;A
2020;2485;7816;EMPRESA;10.0;A
2020;2485;7821;EMPRESA;7.0;A
2020;2485;7828;EMPRESA;48.0;A
2020;2485;7835;EMPRESA;9.0;A
2020;2485;7846;EMPRESA;75.0;A
2020;2485;7851;EMPRESA;20.0;A
2020;2485;7855;EMPRESA;9.0;A
2020;2485;7888;EMPRESA;126.0;A
2020;2485;7874;EMPRESA;8.0;A
2020;2485;7862;EMPRESA;7.0;A
2020;2485;7865;EMPRESA;1.0;A
2020;2485;7887;EMPRESA;118.0;A
2020;2485;7877;EMPRESA;33.0;A
2020;2485;7881;EMPRESA;18.0;A
2020;2485;7884;EMPRESA;67.0;A
2020;2485;7889;EMPRESA;142.0;A
2020;2485;7958;EMPRESA;117.0;A
2020;2485;7910;EMPRESA;97.0;A
2020;2485;7900;EMPRESA;28.0;A
2020;2485;7904;EMPRESA;69.0;A
2020;2485;7925;EMPRESA;1.0;A
2020;2485;7919;EMPRESA;1.0;A
2020;2485;7948;EMPRESA;9.0;A
2020;2485;7938;EMPRESA;1.0;A
2020;2485;7945;EMPRESA;8.0;A
2020;2485;7957;EMPRESA;10.0;A
2020;2485;7954;EMPRESA;10.0;A
2020;2485;8031;EMPRESA;25.0;A
2020;2485;7972;EMPRESA;4.0;A
2020;2485;7965;EMPRESA;3.0;A
2020;2485;7969;EMPRESA;1.0;A
2020;2485;7986;EMPRESA;2.0;A
2020;2485;7980;EMPRESA;2.0;A
2020;2485;8010;EMPRESA;2.0;A
2020;2485;7998;EMPRESA;1.0;A
2020;2485;8001;EMPRESA;1.0;A
2020;2485;8019;EMPRESA;11.0;A
2020;2485;8016;EMPRESA;11.0;A
2020;2485;8030;EMPRESA;6.0;A
2020;2485;8023;EMPRESA;4.0;A
2020;2485;8027;EMPRESA;2.0;A
2020;2485;8032;EMPRESA;267.0;A
2020;2485;8080;EMPRESA;30.0;A
2020;2485;8079;EMPRESA;30.0;A
2020;2485;8068;EMPRESA;1.0;A
2020;2485;8073;EMPRESA;29.0;A
2020;2485;8094;EMPRESA;50.0;A
2020;2485;8093;EMPRESA;50.0;A
2020;2485;8083;EMPRESA;2.0;A
2020;2485;8086;EMPRESA;37.0;A
2020;2485;8090;EMPRESA;11.0;A
2020;2485;8165;EMPRESA;130.0;A
2020;2485;8103;EMPRESA;56.0;A
2020;2485;8097;EMPRESA;23.0;A
2020;2485;8100;EMPRESA;33.0;A
2020;2485;8113;EMPRESA;4.0;A
2020;2485;8110;EMPRESA;4.0;A
2020;2485;8123;EMPRESA;26.0;A
2020;2485;8117;EMPRESA;22.0;A
2020;2485;8120;EMPRESA;4.0;A
2020;2485;8133;EMPRESA;5.0;A
2020;2485;8130;EMPRESA;5.0;A
2020;2485;8143;EMPRESA;16.0;A
2020;2485;8137;EMPRESA;15.0;A
2020;2485;8140;EMPRESA;1.0;A
2020;2485;8158;EMPRESA;14.0;A
2020;2485;8146;EMPRESA;1.0;A
2020;2485;8149;EMPRESA;4.0;A
2020;2485;8152;EMPRESA;2.0;A
2020;2485;8155;EMPRESA;7.0;A
2020;2485;8164;EMPRESA;9.0;A
2020;2485;8161;EMPRESA;9.0;A
2020;2485;8255;EMPRESA;57.0;A
2020;2485;8188;EMPRESA;8.0;A
2020;2485;8169;EMPRESA;3.0;A
2020;2485;8174;EMPRESA;2.0;A
2020;2485;8182;EMPRESA;2.0;A
2020;2485;8185;EMPRESA;1.0;A
2020;2485;8210;EMPRESA;11.0;A
2020;2485;8204;EMPRESA;10.0;A
2020;2485;8207;EMPRESA;1.0;A
2020;2485;8222;EMPRESA;3.0;A
2020;2485;8213;EMPRESA;2.0;A
2020;2485;8219;EMPRESA;1.0;A
2020;2485;8236;EMPRESA;17.0;A
2020;2485;8225;EMPRESA;1.0;A
2020;2485;8230;EMPRESA;16.0;A
2020;2485;8254;EMPRESA;18.0;A
2020;2485;8240;EMPRESA;4.0;A
2020;2485;8246;EMPRESA;3.0;A
2020;2485;8251;EMPRESA;11.0;A
2020;2485;8256;EMPRESA;110.0;A
2020;2485;8303;EMPRESA;56.0;A
2020;2485;8302;EMPRESA;56.0;A
2020;2485;8278;EMPRESA;3.0;A
2020;2485;8281;EMPRESA;1.0;A
2020;2485;8285;EMPRESA;6.0;A
2020;2485;8290;EMPRESA;1.0;A
2020;2485;8296;EMPRESA;45.0;A
2020;2485;8345;EMPRESA;54.0;A
2020;2485;8317;EMPRESA;48.0;A
2020;2485;8306;EMPRESA;1.0;A
2020;2485;8311;EMPRESA;28.0;A
2020;2485;8314;EMPRESA;19.0;A
2020;2485;8333;EMPRESA;1.0;A
2020;2485;8327;EMPRESA;1.0;A
2020;2485;8344;EMPRESA;5.0;A
2020;2485;8337;EMPRESA;3.0;A
2020;2485;8341;EMPRESA;2.0;A
2020;2485;8346;EMPRESA;122.0;A
2020;2485;8385;EMPRESA;34.0;A
2020;2485;8355;EMPRESA;16.0;A
2020;2485;8352;EMPRESA;16.0;A
2020;2485;8365;EMPRESA;1.0;A
2020;2485;8362;EMPRESA;1.0;A
2020;2485;8371;EMPRESA;6.0;A
2020;2485;8368;EMPRESA;6.0;A
2020;2485;8384;EMPRESA;11.0;A
2020;2485;8377;EMPRESA;9.0;A
2020;2485;8381;EMPRESA;2.0;A
2020;2485;8426;EMPRESA;88.0;A
2020;2485;8400;EMPRESA;8.0;A
2020;2485;8389;EMPRESA;1.0;A
2020;2485;8397;EMPRESA;7.0;A
2020;2485;8415;EMPRESA;10.0;A
2020;2485;8404;EMPRESA;1.0;A
2020;2485;8412;EMPRESA;9.0;A
2020;2485;8425;EMPRESA;70.0;A
2020;2485;8422;EMPRESA;70.0;A
2020;2486;6949;EMPRESA;38.0;A
2020;2486;7057;EMPRESA;7.0;A
2020;2486;7058;EMPRESA;7.0;A
2020;2486;7605;EMPRESA;7.0;A
2020;2486;7158;EMPRESA;3.0;A
