TEMPORAL;TERRITORIO;DURACMATRIM;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES;TIPOMATRIMONIO
2018;ES614;5170;DIV;67.1182;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5181;DIV;47.6168;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5192;DIV;60.8418;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5203;DIV;56.1666;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5214;DIV;66.7179;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5116;DIV;62.3788;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5117;DIV;49.4899;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5118;DIV;53.7648;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5119;DIV;49.0896;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5120;DIV;68.9913;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5121;DIV;40.1395;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5122;DIV;42.4771;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5123;DIV;45.215;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5124;DIV;38.2022;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5125;DIV;58.8403;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5127;DIV;30.7891;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5128;DIV;45.2792;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5129;DIV;44.0783;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5130;DIV;37.0655;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5131;DIV;29.6524;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5132;DIV;34.3276;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5133;DIV;25.3775;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5134;DIV;38.6667;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5135;DIV;35.9288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5136;DIV;27.7151;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5138;DIV;42.5413;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5139;DIV;20.7023;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5140;DIV;15.6268;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5141;DIV;10.151;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5142;DIV;21.1026;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5143;DIV;18.3647;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5144;DIV;13.2892;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5145;DIV;8.2137;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5146;DIV;5.0755;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5147;DIV;10.151;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5149;DIV;15.6268;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5150;DIV;13.2892;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5151;DIV;10.5513;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5152;DIV;20.302;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5153;DIV;7.8134;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5154;DIV;10.5513;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5155;DIV;7.0128;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5156;DIV;2.7379;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5157;DIV;4.6752;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5158;DIV;2.3376;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5162;DIV;7.4131;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5215;DIV;986.218;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5126;DIV;19.405;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5137;DIV;20.462;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5148;DIV;38.81;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5159;DIV;26.691;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5170;DIV;56.327;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5181;DIV;32.694;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5192;DIV;26.578;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5203;DIV;28.579;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5214;DIV;34.695;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5116;DIV;44.926;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5117;DIV;36.696;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5118;DIV;38.81;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5119;DIV;22.463;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5120;DIV;34.695;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5121;DIV;21.406;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5122;DIV;55.044;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5123;DIV;26.578;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5124;DIV;27.522;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5125;DIV;15.29;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5127;DIV;44.926;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5128;DIV;27.635;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5129;DIV;18.348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5130;DIV;36.809;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5131;DIV;24.577;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5132;DIV;13.289;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5133;DIV;27.635;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5134;DIV;31.75;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5135;DIV;16.347;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5136;DIV;21.519;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5138;DIV;12.232;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5139;DIV;10.231;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5140;DIV;6.116;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5141;DIV;12.345;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5142;DIV;18.461;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5143;DIV;11.288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5144;DIV;17.404;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5145;DIV;3.058;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5146;DIV;4.115;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5147;DIV;7.173;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5149;DIV;3.058;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5153;DIV;3.058;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5156;DIV;4.115;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5161;DIV;3.058;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5215;DIV;1108.2069;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5114;DIV;9.4634;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5126;DIV;24.4502;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5137;DIV;24.6764;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5148;DIV;48.6742;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5159;DIV;28.164;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5170;DIV;37.8536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5181;DIV;38.5322;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5192;DIV;45.6863;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5203;DIV;30.6995;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5214;DIV;35.3181;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5116;DIV;32.3302;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5117;DIV;39.7105;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5118;DIV;35.5443;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5119;DIV;39.9367;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5120;DIV;23.093;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5121;DIV;14.082;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5122;DIV;39.7105;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5123;DIV;44.1029;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5124;DIV;39.4843;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5125;DIV;28.164;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5127;DIV;37.175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5128;DIV;23.3192;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5129;DIV;21.0099;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5130;DIV;33.6874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5131;DIV;31.1519;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5132;DIV;19.153;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5133;DIV;27.4381;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5134;DIV;19.6054;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5135;DIV;40.8415;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5136;DIV;37.1277;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5138;DIV;19.6054;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5139;DIV;22.1409;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5140;DIV;16.6175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5141;DIV;11.9989;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5142;DIV;4.6186;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5143;DIV;4.8448;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5144;DIV;2.3093;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5145;DIV;17.0699;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5146;DIV;10.142;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5147;DIV;7.1541;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5149;DIV;11.9989;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5150;DIV;7.6065;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5151;DIV;2.3093;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5152;DIV;2.5355;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5153;DIV;5.071;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5155;DIV;2.3093;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5157;DIV;5.071;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5158;DIV;2.3093;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5171;DIV;2.3093;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5215;DIV;3718.358;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5114;DIV;29.7007;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5126;DIV;101.9923;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5137;DIV;112.9164;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5148;DIV;150.0512;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5159;DIV;170.5728;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5170;DIV;181.718;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5181;DIV;164.6864;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5192;DIV;120.5716;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5203;DIV;153.7742;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5214;DIV;102.8767;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5116;DIV;161.4175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5117;DIV;141.3262;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5118;DIV;120.3624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5119;DIV;143.7345;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5120;DIV;117.0816;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5121;DIV;102.6675;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5122;DIV;121.6771;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5123;DIV;122.1074;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5124;DIV;77.3293;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5125;DIV;87.8112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5127;DIV;103.3189;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5128;DIV;96.5481;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5129;DIV;89.114;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5130;DIV;72.9549;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5131;DIV;56.3536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5132;DIV;68.5805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5133;DIV;55.9114;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5134;DIV;59.8436;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5135;DIV;56.7839;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5136;DIV;64.2061;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5138;DIV;48.2681;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5139;DIV;49.792;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5140;DIV;45.8598;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5141;DIV;32.5393;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5142;DIV;44.9873;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5143;DIV;35.3779;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5144;DIV;24.896;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5145;DIV;30.5732;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5146;DIV;39.089;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5147;DIV;18.1252;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5149;DIV;24.896;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5150;DIV;14.4141;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5151;DIV;19.2188;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5152;DIV;20.0913;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5153;DIV;16.3802;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5154;DIV;12.448;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5155;DIV;8.5158;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5156;DIV;2.8386;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5157;DIV;1.9661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5158;DIV;2.8386;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5160;DIV;2.8386;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5161;DIV;1.9661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5162;DIV;1.9661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5163;DIV;2.8386;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5165;DIV;4.8047;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5166;DIV;2.8386;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5215;DIV;4085.2617;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5114;DIV;38.8335;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5126;DIV;91.5541;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5137;DIV;147.4903;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5148;DIV;134.4354;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5159;DIV;128.9751;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5170;DIV;120.1605;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5181;DIV;129.3629;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5192;DIV;149.5425;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5203;DIV;132.9946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5214;DIV;156.7493;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5116;DIV;151.289;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5117;DIV;187.3513;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5118;DIV;173.0481;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5119;DIV;173.0764;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5120;DIV;150.0973;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5121;DIV;126.7304;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5122;DIV;126.8691;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5123;DIV;110.709;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5124;DIV;147.963;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5125;DIV;131.6642;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5127;DIV;93.6063;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5128;DIV;113.6189;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5129;DIV;88.6442;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5130;DIV;96.7936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5131;DIV;93.3006;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5132;DIV;73.288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5133;DIV;97.5692;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5134;DIV;79.4135;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5135;DIV;65.2773;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5136;DIV;73.6758;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
