TEMPORAL;TERRITORIO;NACIONACONYUGES;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;TIPOMATRIMONIO
2020;ES61;5630;DIV;13992.45022;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5622;DIV;12436.98899;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5621;DIV;12436.98899;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5620;DIV;12436.98899;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5629;DIV;1555.46123;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5625;DIV;1042.35649;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5623;DIV;504.9678;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5624;DIV;537.38869;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5628;DIV;513.10474;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5626;DIV;363.16796;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5627;DIV;149.93678;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5630;DIV;1287.5417;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5622;DIV;1015.01572;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5621;DIV;1015.01572;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5620;DIV;1015.01572;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5629;DIV;272.52598;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5625;DIV;170.89926;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5623;DIV;83.0019;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5624;DIV;87.89736;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5628;DIV;101.62672;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5626;DIV;64.37708;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5627;DIV;37.24964;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5630;DIV;1956.38358;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5622;DIV;1768.35599;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5621;DIV;1768.35599;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5620;DIV;1768.35599;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5629;DIV;188.02759;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5625;DIV;134.4753;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5623;DIV;64.07949;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5624;DIV;70.39581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5628;DIV;53.55229;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5626;DIV;46.20274;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5627;DIV;7.34955;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5630;DIV;1295.68526;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5622;DIV;1269.4362;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5621;DIV;1269.4362;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5620;DIV;1269.4362;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5629;DIV;26.24906;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5625;DIV;24.20032;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5623;DIV;9.12319;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5624;DIV;15.07713;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5628;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5626;DIV;2.04874;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5630;DIV;1333.9225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5622;DIV;1243.73682;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5621;DIV;1243.73682;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5620;DIV;1243.73682;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5629;DIV;90.18568;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5625;DIV;62.44648;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5623;DIV;31.22324;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5624;DIV;31.22324;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5628;DIV;27.7392;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5626;DIV;25.14281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5627;DIV;2.59639;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5630;DIV;832.55851;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5622;DIV;751.05165;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5621;DIV;751.05165;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5620;DIV;751.05165;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5629;DIV;81.50686;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5625;DIV;57.05762;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5623;DIV;30.85798;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5624;DIV;26.19964;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5628;DIV;24.44924;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5626;DIV;16.88296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5627;DIV;7.56628;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5630;DIV;886.77634;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5622;DIV;857.31945;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5621;DIV;857.31945;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5620;DIV;857.31945;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5629;DIV;29.45689;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5625;DIV;26.53433;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5623;DIV;10.02922;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5624;DIV;16.50511;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5628;DIV;2.92256;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5626;DIV;2.92256;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5630;DIV;3009.31704;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5622;DIV;2350.74632;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5621;DIV;2350.74632;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5620;DIV;2350.74632;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5629;DIV;658.57072;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5625;DIV;401.85246;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5623;DIV;196.8595;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5624;DIV;204.99296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5628;DIV;256.71826;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5626;DIV;167.69311;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5627;DIV;89.02515;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5630;DIV;3390.26529;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5622;DIV;3181.32684;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5621;DIV;3181.32684;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5620;DIV;3181.32684;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5629;DIV;208.93845;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5625;DIV;164.89072;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5623;DIV;79.79328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5624;DIV;85.09744;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5628;DIV;44.04773;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5626;DIV;37.89796;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5627;DIV;6.14977;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5630;DIV;17078.2748;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5622;DIV;15317.02394;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5621;DIV;15317.02394;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5620;DIV;15317.02394;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5629;DIV;1761.25086;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5625;DIV;1209.68037;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5623;DIV;624.58277;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5624;DIV;585.0976;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5628;DIV;551.57049;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5626;DIV;406.31594;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5627;DIV;145.25455;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5630;DIV;1684.43364;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5622;DIV;1310.02374;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5621;DIV;1310.02374;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5620;DIV;1310.02374;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5629;DIV;374.4099;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5625;DIV;223.5099;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5623;DIV;135.55137;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5624;DIV;87.95853;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5628;DIV;150.9;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5626;DIV;114.3195;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5627;DIV;36.5805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5630;DIV;2350.11045;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5622;DIV;2186.43527;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5621;DIV;2186.43527;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5620;DIV;2186.43527;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5629;DIV;163.67518;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5625;DIV;122.21135;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5623;DIV;64.14552;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5624;DIV;58.06583;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5628;DIV;41.46383;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5626;DIV;27.92226;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5627;DIV;13.54157;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5630;DIV;1369.08113;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5622;DIV;1321.11562;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5621;DIV;1321.11562;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5620;DIV;1321.11562;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5629;DIV;47.96551;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5625;DIV;40.65386;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5623;DIV;22.59327;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5624;DIV;18.06059;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5628;DIV;7.31165;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5626;DIV;7.31165;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5630;DIV;1634.5488;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5622;DIV;1507.2496;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5621;DIV;1507.2496;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5620;DIV;1507.2496;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5629;DIV;127.2992;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5625;DIV;103.3264;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5623;DIV;57.20128;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5624;DIV;46.12512;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5628;DIV;23.9728;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5626;DIV;23.9728;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5630;DIV;1003.79841;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5622;DIV;918.32539;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5621;DIV;918.32539;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5620;DIV;918.32539;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5629;DIV;85.47302;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5625;DIV;55.96305;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5623;DIV;23.39619;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5624;DIV;32.56686;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5628;DIV;29.50997;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5626;DIV;23.39619;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5627;DIV;6.11378;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5630;DIV;1181.24056;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5622;DIV;1149.30296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5621;DIV;1149.30296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5620;DIV;1149.30296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5629;DIV;31.9376;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5625;DIV;18.75312;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5623;DIV;12.67268;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5624;DIV;6.08044;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5628;DIV;13.18448;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5626;DIV;6.08044;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5627;DIV;7.10404;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5630;DIV;3795.50761;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5622;DIV;3122.14949;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5621;DIV;3122.14949;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5620;DIV;3122.14949;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5629;DIV;673.35812;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5625;DIV;459.35853;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5623;DIV;205.0105;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5624;DIV;254.34803;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5628;DIV;213.99959;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5626;DIV;148.24328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5627;DIV;65.75631;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5630;DIV;4059.5542;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5622;DIV;3802.42187;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5621;DIV;3802.42187;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5620;DIV;3802.42187;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5629;DIV;257.13233;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5625;DIV;185.90416;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5623;DIV;104.01196;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5624;DIV;81.8922;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5628;DIV;71.22817;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5626;DIV;55.06982;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5627;DIV;16.15835;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5630;DIV;16934.828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5622;DIV;15157.9698;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5621;DIV;15157.9698;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5620;DIV;15157.9698;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5629;DIV;1776.8582;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5625;DIV;1213.5974;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5623;DIV;612.1401;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5624;DIV;601.4573;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5628;DIV;563.2608;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5626;DIV;385.7729;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5627;DIV;177.4879;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5630;DIV;1456.1395;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5622;DIV;1158.9961;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5621;DIV;1158.9961;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5620;DIV;1158.9961;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5629;DIV;297.1434;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5625;DIV;173.1565;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5623;DIV;118.1505;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5624;DIV;55.006;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5628;DIV;123.9869;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5626;DIV;82.8448;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5627;DIV;41.1421;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5630;DIV;2490.3415;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5622;DIV;2355.8524;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5621;DIV;2355.8524;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5620;DIV;2355.8524;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5629;DIV;134.4891;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5625;DIV;93.4413;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5623;DIV;38.7506;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5624;DIV;54.6907;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5628;DIV;41.0478;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5626;DIV;30.6125;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
