TEMPORAL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ;SEXO;PROCEDENCIA_ECTA;TIPO_ALOJAM_ECTA
2011;ES611;TASA_VARI_INTE;3.6658937600992205;A;_Z;_Z;_Z
2011;ES612;TASA_VARI_INTE;-1.4723273702212125;A;_Z;_Z;_Z
2011;ES613;TASA_VARI_INTE;15.038169492966718;A;_Z;_Z;_Z
2011;ES614;TASA_VARI_INTE;11.743879634798605;A;_Z;_Z;_Z
2011;ES615;TASA_VARI_INTE;11.014131981279494;A;_Z;_Z;_Z
2011;ES616;TASA_VARI_INTE;-23.834204682813596;A;_Z;_Z;_Z
2011;ES617;TASA_VARI_INTE;-4.4993964787018195;A;_Z;_Z;_Z
2011;ES618;TASA_VARI_INTE;-0.9989036611932761;A;_Z;_Z;_Z
2012;;TASA_VARI_INTE;1.0130962196225384;A;_Z;_Z;_Z
2012;ES611;TASA_VARI_INTE;15.957128406087673;A;_Z;_Z;_Z
2012;ES612;TASA_VARI_INTE;4.653828645192536;A;_Z;_Z;_Z
2012;ES613;TASA_VARI_INTE;2.46123812695458;A;_Z;_Z;_Z
2012;ES614;TASA_VARI_INTE;-6.313690468248027;A;_Z;_Z;_Z
2012;ES615;TASA_VARI_INTE;2.8815381657473766;A;_Z;_Z;_Z
2012;ES616;TASA_VARI_INTE;-1.6508008606566833;A;_Z;_Z;_Z
2012;ES617;TASA_VARI_INTE;5.712644430586212;A;_Z;_Z;_Z
2012;ES618;TASA_VARI_INTE;9.198237162536602;A;_Z;_Z;_Z
2013;;TASA_VARI_INTE;-1.340750852070981;A;_Z;_Z;_Z
2013;ES611;TASA_VARI_INTE;-5.109985631393605;A;_Z;_Z;_Z
2013;ES612;TASA_VARI_INTE;13.56737744161302;A;_Z;_Z;_Z
2013;ES613;TASA_VARI_INTE;3.6997018342316017;A;_Z;_Z;_Z
2013;ES614;TASA_VARI_INTE;-9.654034712579698;A;_Z;_Z;_Z
2013;ES615;TASA_VARI_INTE;-4.308737180174728;A;_Z;_Z;_Z
2013;ES616;TASA_VARI_INTE;-12.063992477095582;A;_Z;_Z;_Z
2013;ES617;TASA_VARI_INTE;-10.84319721419438;A;_Z;_Z;_Z
2013;ES618;TASA_VARI_INTE;-3.9484904930434794;A;_Z;_Z;_Z
2014;;TASA_VARI_INTE;-1.7201938544981334;A;_Z;_Z;_Z
2014;ES611;TASA_VARI_INTE;-4.076642847633175;A;_Z;_Z;_Z
2014;ES612;TASA_VARI_INTE;-5.2653594967674655;A;_Z;_Z;_Z
2014;ES613;TASA_VARI_INTE;-0.6701244299045407;A;_Z;_Z;_Z
2014;ES614;TASA_VARI_INTE;1.0303196073092529;A;_Z;_Z;_Z
2014;ES615;TASA_VARI_INTE;-11.452924404178733;A;_Z;_Z;_Z
2014;ES616;TASA_VARI_INTE;-1.7125088629086047;A;_Z;_Z;_Z
2014;ES617;TASA_VARI_INTE;-11.914390088105872;A;_Z;_Z;_Z
2014;ES618;TASA_VARI_INTE;-2.899832043849055;A;_Z;_Z;_Z
2015;;TASA_VARI_INTE;-1.9468721966757092;A;_Z;_Z;_Z
2015;ES611;TASA_VARI_INTE;-19.06943216157299;A;_Z;_Z;_Z
2015;ES612;TASA_VARI_INTE;-2.8360227241067255;A;_Z;_Z;_Z
2015;ES613;TASA_VARI_INTE;-1.2484913965535354;A;_Z;_Z;_Z
2015;ES614;TASA_VARI_INTE;4.7375099107363265;A;_Z;_Z;_Z
2015;ES615;TASA_VARI_INTE;6.986866645213877;A;_Z;_Z;_Z
2015;ES616;TASA_VARI_INTE;24.9054747466784;A;_Z;_Z;_Z
2015;ES617;TASA_VARI_INTE;3.152372775711987;A;_Z;_Z;_Z
2015;ES618;TASA_VARI_INTE;4.278276560021438;A;_Z;_Z;_Z
2016;;TASA_VARI_INTE;-1.3274273300779569;A;_Z;_Z;_Z
2016;ES611;TASA_VARI_INTE;-1.6027214941105008;A;_Z;_Z;_Z
2016;ES612;TASA_VARI_INTE;-17.95878439913969;A;_Z;_Z;_Z
2016;ES613;TASA_VARI_INTE;-2.87038243568936;A;_Z;_Z;_Z
2016;ES614;TASA_VARI_INTE;1.8499117697684335;A;_Z;_Z;_Z
2016;ES615;TASA_VARI_INTE;-4.096169288230617;A;_Z;_Z;_Z
2016;ES616;TASA_VARI_INTE;-6.943634670054108;A;_Z;_Z;_Z
2016;ES617;TASA_VARI_INTE;3.094481215471041;A;_Z;_Z;_Z
2016;ES618;TASA_VARI_INTE;-5.622218725421227;A;_Z;_Z;_Z
2017;;TASA_VARI_INTE;-0.7275001588988205;A;_Z;_Z;_Z
2017;ES611;TASA_VARI_INTE;10.506354384513104;A;_Z;_Z;_Z
2017;ES612;TASA_VARI_INTE;-2.086597128639405;A;_Z;_Z;_Z
2017;ES613;TASA_VARI_INTE;-5.966890934399668;A;_Z;_Z;_Z
2017;ES614;TASA_VARI_INTE;-2.285556556325966;A;_Z;_Z;_Z
2017;ES615;TASA_VARI_INTE;9.8609135040678;A;_Z;_Z;_Z
2017;ES616;TASA_VARI_INTE;5.318244780433798;A;_Z;_Z;_Z
2017;ES617;TASA_VARI_INTE;-6.881643447487376;A;_Z;_Z;_Z
2017;ES618;TASA_VARI_INTE;1.8411740173903635;A;_Z;_Z;_Z
2018;;TASA_VARI_INTE;-2.6924854488200447;A;_Z;_Z;_Z
2018;ES611;TASA_VARI_INTE;0.27347624163210654;A;_Z;_Z;_Z
2018;ES612;TASA_VARI_INTE;-4.33707819076989;A;_Z;_Z;_Z
2018;ES613;TASA_VARI_INTE;-6.496263863684977;A;_Z;_Z;_Z
2018;ES614;TASA_VARI_INTE;-2.417432751607996;A;_Z;_Z;_Z
2018;ES615;TASA_VARI_INTE;2.2430440221619348;A;_Z;_Z;_Z
2018;ES616;TASA_VARI_INTE;-9.532596793599803;A;_Z;_Z;_Z
2018;ES617;TASA_VARI_INTE;0.823136743199328;A;_Z;_Z;_Z
2018;ES618;TASA_VARI_INTE;-0.8918256677595344;A;_Z;_Z;_Z
2019;;TASA_VARI_INTE;-1.0674691073569533;A;_Z;_Z;_Z
2019;ES611;TASA_VARI_INTE;1.699703763282806;A;_Z;_Z;_Z
2019;ES612;TASA_VARI_INTE;-1.647352328531459;A;_Z;_Z;_Z
2019;ES613;TASA_VARI_INTE;-2.800648743299581;A;_Z;_Z;_Z
2019;ES614;TASA_VARI_INTE;-0.9159964118437419;A;_Z;_Z;_Z
2019;ES615;TASA_VARI_INTE;-2.641251746282384;A;_Z;_Z;_Z
2019;ES616;TASA_VARI_INTE;-2.426690777266751;A;_Z;_Z;_Z
2019;ES617;TASA_VARI_INTE;-2.6612574416058683;A;_Z;_Z;_Z
2019;ES618;TASA_VARI_INTE;-0.5761763310643729;A;_Z;_Z;_Z
2020;;TASA_VARI_INTE;-3.9266555640060457;A;_Z;_Z;_Z
2020;ES611;TASA_VARI_INTE;-3.0728885010761786;A;_Z;_Z;_Z
2020;ES612;TASA_VARI_INTE;21.96089079868608;A;_Z;_Z;_Z
2020;ES613;TASA_VARI_INTE;-3.643609953556568;A;_Z;_Z;_Z
2020;ES614;TASA_VARI_INTE;4.16156028604797;A;_Z;_Z;_Z
2020;ES615;TASA_VARI_INTE;13.135582073876865;A;_Z;_Z;_Z
2020;ES616;TASA_VARI_INTE;-1.0284772482447424;A;_Z;_Z;_Z
2020;ES617;TASA_VARI_INTE;13.009223883694657;A;_Z;_Z;_Z
2020;ES618;TASA_VARI_INTE;-7.774603053830958;A;_Z;_Z;_Z
2021;;TASA_VARI_INTE;-11.794736839217556;A;_Z;_Z;_Z
2021;ES611;TASA_VARI_INTE;-1.860031949518056;A;_Z;_Z;_Z
2021;ES612;TASA_VARI_INTE;-7.579312877533467;A;_Z;_Z;_Z
2021;ES613;TASA_VARI_INTE;-2.607275369672442;A;_Z;_Z;_Z
2021;ES614;TASA_VARI_INTE;-9.899313218202394;A;_Z;_Z;_Z
2021;ES615;TASA_VARI_INTE;-16.082921292106906;A;_Z;_Z;_Z
2021;ES616;TASA_VARI_INTE;7.72468849194157;A;_Z;_Z;_Z
2021;ES617;TASA_VARI_INTE;-20.378211738321554;A;_Z;_Z;_Z
2021;ES618;TASA_VARI_INTE;22.490564196320644;A;_Z;_Z;_Z
