D_ESTADO_DATO_0;D_PARQUES_TURISMO_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;55537;55545;2018;Viajeros;452.61805717;A
40123;55537;55545;2017;Viajeros;405.885616903;A
40123;55537;55545;2016;Viajeros;226.245281518;A
40123;55537;55545;2015;Viajeros;286.619879576;A
40123;55537;55545;2014;Viajeros;194.796529173;A
40123;55537;55545;2013;Viajeros;309.9129497;A
40123;55537;55545;2012;Viajeros;338.75000911;A
40123;55537;55545;2011;Viajeros;208.02254324;A
40123;55537;55545;2010;Viajeros;209.560224583;A
40123;55537;55545;2009;Viajeros;176.91259912;A
40123;55537;55545;2008;Viajeros;223.09749574;A
40123;55537;55545;2007;Viajeros;267.9589821;A
40123;55537;55546;2020;Viajeros;-;A
40123;55537;55546;2019;Viajeros;-;A
40123;55537;55546;2018;Viajeros;-;A
40123;55537;55546;2017;Viajeros;-;A
40123;55537;55546;2016;Viajeros;-;A
40123;55537;55546;2015;Viajeros;101.163478607;A
40123;55537;55546;2014;Viajeros;-;A
40123;55537;55546;2013;Viajeros;-;A
40123;55537;55546;2012;Viajeros;-;A
40123;55537;55546;2011;Viajeros;-;A
40123;55537;55546;2010;Viajeros;-;A
40123;55537;55546;2009;Viajeros;-;A
40123;55537;55546;2008;Viajeros;103.081173694;A
40123;55537;55546;2007;Viajeros;124.94626628;A
40123;55537;55547;2020;Viajeros;-;A
40123;55537;55547;2019;Viajeros;360.102785001;A
40123;55537;55547;2018;Viajeros;135.820587806;A
40123;55537;55547;2017;Viajeros;317.010134986;A
40123;55537;55547;2016;Viajeros;173.944695708;A
40123;55537;55547;2015;Viajeros;121.890497867;A
40123;55537;55547;2014;Viajeros;144.579537381;A
40123;55537;55547;2013;Viajeros;-;A
40123;55537;55547;2012;Viajeros;157.040981208;A
40123;55537;55547;2011;Viajeros;136.783824673;A
40123;55537;55547;2010;Viajeros;-;A
40123;55537;55547;2009;Viajeros;101.278937392;A
40123;55537;55547;2008;Viajeros;171.811894132;A
40123;55537;55547;2007;Viajeros;113.375386067;A
40123;55537;55548;2020;Viajeros;243.696316017;A
40123;55537;55548;2019;Viajeros;352.118499096;A
40123;55537;55548;2018;Viajeros;214.84989574;A
40123;55537;55548;2017;Viajeros;197.574602355;A
40123;55537;55548;2016;Viajeros;236.930241383;A
40123;55537;55548;2015;Viajeros;346.23157681;A
40123;55537;55548;2014;Viajeros;-;A
40123;55537;55548;2013;Viajeros;246.704096164;A
40123;55537;55548;2012;Viajeros;109.149449612;A
40123;55537;55548;2011;Viajeros;168.015850318;A
40123;55537;55548;2010;Viajeros;164.242794152;A
40123;55537;55548;2009;Viajeros;157.08411977;A
40123;55537;55548;2008;Viajeros;212.188064793;A
40123;55537;55548;2007;Viajeros;204.04379688;A
40123;55537;55549;2020;Viajeros;826.62712465;A
40123;55537;55549;2019;Viajeros;1120.963162481;A
40123;55537;55549;2018;Viajeros;1027.92687102;A
40123;55537;55549;2017;Viajeros;1003.836365239;A
40123;55537;55549;2016;Viajeros;978.96617238;A
40123;55537;55549;2015;Viajeros;896.095989556;A
40123;55537;55549;2014;Viajeros;1026.74608498;A
40123;55537;55549;2013;Viajeros;1168.13521028;A
40123;55537;55549;2012;Viajeros;1441.32404457;A
40123;55537;55549;2011;Viajeros;1454.97799617;A
40123;55537;55549;2010;Viajeros;861.22975489;A
40123;55537;55549;2009;Viajeros;602.821380054;A
40123;55537;55549;2008;Viajeros;824.813395572;A
40123;55537;55549;2007;Viajeros;877.833462244;A
40123;55537;55550;2020;Viajeros;1391.284532758;A
40123;55537;55550;2019;Viajeros;1720.017949601;A
40123;55537;55550;2018;Viajeros;1462.62081216;A
40123;55537;55550;2017;Viajeros;1448.87648888;A
40123;55537;55550;2016;Viajeros;1276.03695678;A
40123;55537;55550;2015;Viajeros;1303.15237961;A
40123;55537;55550;2014;Viajeros;1176.57778374;A
40123;55537;55550;2013;Viajeros;1269.64646948;A
40123;55537;55550;2012;Viajeros;1504.6937789;A
40123;55537;55550;2011;Viajeros;1064.74461078;A
40123;55537;55550;2010;Viajeros;1410.41739683;A
40123;55537;55550;2009;Viajeros;1294.60070184;A
40123;55537;55550;2008;Viajeros;1546.65079679;A
40123;55537;55550;2007;Viajeros;1547.132313115;A
40123;55537;55551;2020;Viajeros;4392.248944559;A
40123;55537;55551;2019;Viajeros;5265.158404625;A
40123;55537;55551;2018;Viajeros;4179.32484271;A
40123;55537;55551;2017;Viajeros;4380.99133506;A
40123;55537;55551;2016;Viajeros;4410.8577957;A
40123;55537;55551;2015;Viajeros;4757.670733137;A
40123;55537;55551;2014;Viajeros;3784.9109145;A
40123;55537;55551;2013;Viajeros;3646.3038887;A
40123;55537;55551;2012;Viajeros;3191.8992915;A
40123;55537;55551;2011;Viajeros;3872.3800032;A
40123;55537;55551;2010;Viajeros;3358.085728839;A
40123;55537;55551;2009;Viajeros;3689.518913224;A
40123;55537;55551;2008;Viajeros;4430.580136004;A
40123;55537;55551;2007;Viajeros;4455.986023357;A
40123;55537;55552;2020;Viajeros;5271.718354803;A
40123;55537;55552;2019;Viajeros;6106.231949203;A
40123;55537;55552;2018;Viajeros;4689.62343627;A
40123;55537;55552;2017;Viajeros;5475.72686917;A
40123;55537;55552;2016;Viajeros;4635.527169286;A
40123;55537;55552;2015;Viajeros;4770.327340338;A
40123;55537;55552;2014;Viajeros;4752.569842952;A
40123;55537;55552;2013;Viajeros;4387.0226777;A
40123;55537;55552;2012;Viajeros;4236.473983488;A
40123;55537;55552;2011;Viajeros;4983.011435188;A
40123;55537;55552;2010;Viajeros;4531.761010584;A
40123;55537;55552;2009;Viajeros;4543.081246398;A
40123;55537;55552;2008;Viajeros;4916.091704294;A
40123;55537;55552;2007;Viajeros;4998.310797265;A
40123;55537;55553;2020;Viajeros;790.366575421;A
40123;55537;55553;2019;Viajeros;698.164608498;A
40123;55537;55553;2018;Viajeros;570.328016998;A
40123;55537;55553;2017;Viajeros;758.880154323;A
40123;55537;55553;2016;Viajeros;493.340563899;A
40123;55537;55553;2015;Viajeros;420.518749208;A
40123;55537;55553;2014;Viajeros;408.951150193;A
40123;55537;55553;2013;Viajeros;474.61490369;A
40123;55537;55553;2012;Viajeros;329.92339287;A
40123;55537;55553;2011;Viajeros;335.61429904;A
40123;55537;55553;2010;Viajeros;209.303146714;A
40123;55537;55553;2009;Viajeros;269.87362951;A
40123;55537;55553;2008;Viajeros;452.131318802;A
40123;55537;55553;2007;Viajeros;247.010078681;A
40123;55537;55554;2020;Viajeros;390.091222186;A
40123;55537;55554;2019;Viajeros;643.996651138;A
40123;55537;55554;2018;Viajeros;364.280376153;A
40123;55537;55554;2017;Viajeros;310.689431153;A
40123;55537;55554;2016;Viajeros;372.490432031;A
40123;55537;55554;2015;Viajeros;345.71445859;A
40123;55537;55554;2014;Viajeros;522.93157867;A
40123;55537;55554;2013;Viajeros;287.45214474;A
40123;55537;55554;2012;Viajeros;260.96189936;A
40123;55537;55554;2011;Viajeros;442.150801;A
40123;55537;55554;2010;Viajeros;281.18498583;A
40123;55537;55554;2009;Viajeros;233.091263271;A
40123;55537;55554;2008;Viajeros;424.855825541;A
40123;55537;55554;2007;Viajeros;552.028906807;A
40123;55537;55555;2020;Viajeros;4445.719069652;A
40123;55537;55555;2019;Viajeros;6481.928208769;A
40123;55537;55555;2018;Viajeros;5402.00779884;A
40123;55537;55555;2017;Viajeros;5305.81106085;A
40123;55537;55555;2016;Viajeros;4885.9579561;A
40123;55537;55555;2015;Viajeros;4331.60292183;A
40123;55537;55555;2014;Viajeros;5340.240246863;A
40123;55537;55555;2013;Viajeros;4674.6679921;A
40123;55537;55555;2012;Viajeros;5363.1884263;A
40123;55537;55555;2011;Viajeros;4262.6659796;A
40123;55537;55555;2010;Viajeros;4626.4949039;A
40123;55537;55555;2009;Viajeros;5053.83144534;A
40123;55537;55555;2008;Viajeros;6565.95460803;A
40123;55537;55555;2007;Viajeros;6401.00733184;A
40123;55537;55556;2020;Viajeros;4743.303720518;A
40123;55537;55556;2019;Viajeros;5378.426568237;A
40123;55537;55556;2018;Viajeros;4306.04879206;A
40123;55537;55556;2017;Viajeros;5807.12915046;A
40123;55537;55556;2016;Viajeros;4537.8319617;A
40123;55537;55556;2015;Viajeros;4069.977460092;A
40123;55537;55556;2014;Viajeros;3564.217422115;A
40123;55537;55556;2013;Viajeros;4282.6785888;A
40123;55537;55556;2012;Viajeros;4284.394197;A
40123;55537;55556;2011;Viajeros;4477.6365068;A
40123;55537;55556;2010;Viajeros;3659.6373177;A
40123;55537;55556;2009;Viajeros;4053.74074227;A
40123;55537;55556;2008;Viajeros;3885.574053508;A
40123;55537;55556;2007;Viajeros;5056.514482279;A
40123;55537;55557;2020;Viajeros;766.5936348;A
40123;55537;55557;2019;Viajeros;642.571825529;A
40123;55537;55557;2018;Viajeros;546.63859209;A
40123;55537;55557;2017;Viajeros;477.615179162;A
40123;55537;55557;2016;Viajeros;412.469797944;A
40123;55537;55557;2015;Viajeros;638.29073047;A
40123;55537;55557;2014;Viajeros;363.499134749;A
40123;55537;55557;2013;Viajeros;406.546750917;A
40123;55537;55557;2012;Viajeros;442.38107212;A
40123;55537;55557;2011;Viajeros;621.9789901;A
40123;55537;55557;2010;Viajeros;564.158921486;A
40123;55537;55557;2009;Viajeros;539.0246306;A
40123;55537;55557;2008;Viajeros;517.58941308;A
40123;55537;55557;2007;Viajeros;530.262668394;A
40123;55537;55558;2020;Viajeros;1282.82159248;A
40123;55537;55558;2019;Viajeros;1747.127513854;A
40123;55537;55558;2018;Viajeros;1521.88898648;A
40123;55537;55558;2017;Viajeros;1303.74717435;A
40123;55537;55558;2016;Viajeros;1269.624391047;A
40123;55537;55558;2015;Viajeros;1580.254927852;A
40123;55537;55558;2014;Viajeros;2051.49500163;A
40123;55537;55558;2013;Viajeros;1999.8670969;A
40123;55537;55558;2012;Viajeros;2194.74973694;A
40123;55537;55558;2011;Viajeros;2596.62569883;A
40123;55537;55558;2010;Viajeros;1716.18301515;A
40123;55537;55558;2009;Viajeros;1716.232251692;A
40123;55537;55558;2008;Viajeros;2233.921753132;A
40123;55537;55558;2007;Viajeros;1852.362252318;A
40123;55537;55559;2020;Viajeros;281.674671371;A
40123;55537;55559;2019;Viajeros;-;A
40123;55537;55559;2018;Viajeros;-;A
40123;55537;55559;2017;Viajeros;-;A
40123;55537;55559;2016;Viajeros;-;A
40123;55537;55559;2015;Viajeros;101.300906769;A
40123;55537;55559;2014;Viajeros;-;A
40123;55537;55559;2013;Viajeros;112.079319435;A
40123;55537;55559;2012;Viajeros;-;A
40123;55537;55559;2011;Viajeros;-;A
40123;55537;55559;2010;Viajeros;-;A
40123;55537;55559;2009;Viajeros;112.85987749;A
40123;55537;55559;2008;Viajeros;-;A
40123;55537;55559;2007;Viajeros;112.18018517;A
40123;55537;55544;2020;Viajeros;674.672792317;A
40123;55537;55544;2019;Viajeros;707.066546788;A
40123;55537;55544;2018;Viajeros;339.045908996;A
40123;55537;55544;2017;Viajeros;462.931135269;A
40123;55537;55544;2016;Viajeros;463.77750681;A
40123;55537;55544;2015;Viajeros;466.15054984;A
40123;55537;55544;2014;Viajeros;485.52915924;A
40123;55537;55544;2013;Viajeros;512.69908126;A
40123;55537;55544;2012;Viajeros;415.89819592;A
40123;55537;55544;2011;Viajeros;642.64705978;A
40123;55537;55544;2010;Viajeros;471.287622287;A
40123;55537;55544;2009;Viajeros;376.483489662;A
40123;55537;55544;2008;Viajeros;463.39275115;A
40123;55537;55544;2007;Viajeros;391.860426957;A
40123;55537;55561;2020;Viajeros;165.861882524;A
40123;55537;55561;2019;Viajeros;137.369389715;A
40123;55537;55561;2018;Viajeros;-;A
40123;55537;55561;2017;Viajeros;-;A
40123;55537;55561;2016;Viajeros;119.466176633;A
40123;55537;55561;2015;Viajeros;-;A
40123;55537;55561;2014;Viajeros;-;A
40123;55537;55561;2013;Viajeros;120.340232916;A
40123;55537;55561;2012;Viajeros;201.343662332;A
40123;55537;55561;2011;Viajeros;-;A
40123;55537;55561;2010;Viajeros;-;A
40123;55537;55561;2009;Viajeros;107.5435598;A
40123;55537;55561;2008;Viajeros;127.90926922;A
40123;55537;55561;2007;Viajeros;143.51575501;A
40123;55537;55562;2020;Viajeros;-;A
40123;55537;55562;2019;Viajeros;146.873337935;A
40123;55537;55562;2018;Viajeros;-;A
40123;55537;55562;2017;Viajeros;-;A
40123;55537;55562;2016;Viajeros;-;A
40123;55537;55562;2015;Viajeros;-;A
40123;55537;55562;2014;Viajeros;-;A
40123;55537;55562;2013;Viajeros;-;A
40123;55537;55562;2012;Viajeros;-;A
40123;55538;55564;2020;Viajeros;155031.170774976;A
40123;55538;55564;2019;Viajeros;215162.740224998;A
40123;55538;55564;2018;Viajeros;201448.029711217;A
40123;55538;55564;2017;Viajeros;210150.167834491;A
40123;55538;55564;2016;Viajeros;197304.437742528;A
40123;55538;55564;2015;Viajeros;194013.026535339;A
40123;55538;55564;2014;Viajeros;177749.138901462;A
40123;55538;55564;2013;Viajeros;148736.931238725;A
40123;55538;55564;2012;Viajeros;155367.907729583;A
40123;55538;55564;2011;Viajeros;172683.472109535;A
40123;55538;55564;2010;Viajeros;164841.228269476;A
40123;55538;55564;2009;Viajeros;180673.296255585;A
40123;55538;55564;2008;Viajeros;163592.272777229;A
40123;55538;55564;2007;Viajeros;186470.462701891;A
40123;55538;55543;2020;Viajeros;125609.731048258;A
40123;55538;55543;2019;Viajeros;166752.347900419;A
40123;55538;55543;2018;Viajeros;156013.759055;A
40123;55538;55543;2017;Viajeros;169309.7340643;A
40123;55538;55543;2016;Viajeros;150916.6356;A
40123;55538;55543;2015;Viajeros;150285.7274566;A
40123;55538;55543;2014;Viajeros;138791.4637651;A
40123;55538;55543;2013;Viajeros;112439.5153399;A
40123;55538;55543;2012;Viajeros;120217.72264065;A
40123;55538;55543;2011;Viajeros;127628.33458965;A
40123;55538;55543;2010;Viajeros;123563.78624705;A
40123;55538;55543;2009;Viajeros;132117.47715217;A
40123;55538;55543;2008;Viajeros;116340.9459655;A
40123;55538;55543;2007;Viajeros;140460.92849048;A
40123;55538;55563;2020;Viajeros;29421.439726718;A
40123;55538;55563;2019;Viajeros;48410.392324579;A
40123;55538;55563;2018;Viajeros;45434.270656217;A
40123;55538;55563;2017;Viajeros;40840.433770191;A
40123;55538;55563;2016;Viajeros;46387.802142528;A
40123;55538;55563;2015;Viajeros;43727.299078739;A
40123;55538;55563;2014;Viajeros;38957.675136362;A
40123;55538;55563;2013;Viajeros;36297.415898825;A
40123;55538;55563;2012;Viajeros;35150.185088933;A
40123;55538;55563;2011;Viajeros;45055.137519885;A
40123;55538;55563;2010;Viajeros;41277.442022426;A
40123;55538;55563;2009;Viajeros;48555.819103415;A
40123;55538;55563;2008;Viajeros;47251.326811729;A
40123;55538;55563;2007;Viajeros;46009.534211411;A
40123;55538;55545;2020;Viajeros;749.553325921;A
40123;55538;55545;2019;Viajeros;1623.239348383;A
40123;55538;55545;2018;Viajeros;1806.33453637;A
40123;55538;55545;2017;Viajeros;1257.815685579;A
40123;55538;55545;2016;Viajeros;1394.41950256;A
40123;55538;55545;2015;Viajeros;1220.0381094;A
40123;55538;55545;2014;Viajeros;1127.146388605;A
40123;55538;55545;2013;Viajeros;1126.69165941;A
40123;55538;55545;2012;Viajeros;996.73753085;A
40123;55538;55545;2011;Viajeros;1140.17108226;A
40123;55538;55545;2010;Viajeros;1025.97364501;A
40123;55538;55545;2009;Viajeros;1452.05289517;A
40123;55538;55545;2008;Viajeros;1151.43636499;A
40123;55538;55545;2007;Viajeros;1188.216692265;A
40123;55538;55546;2020;Viajeros;134.2277444;A
40123;55538;55546;2019;Viajeros;828.494369269;A
40123;55538;55546;2018;Viajeros;159.655922018;A
40123;55538;55546;2017;Viajeros;-;A
40123;55538;55546;2016;Viajeros;-;A
40123;55538;55546;2015;Viajeros;-;A
40123;55538;55546;2014;Viajeros;-;A
40123;55538;55546;2013;Viajeros;-;A
40123;55538;55546;2012;Viajeros;-;A
40123;55538;55546;2011;Viajeros;199.174847768;A
40123;55538;55546;2010;Viajeros;-;A
40123;55538;55546;2009;Viajeros;189.582430677;A
40123;55538;55546;2008;Viajeros;274.790194451;A
40123;55538;55546;2007;Viajeros;250.635942256;A
40123;55538;55547;2020;Viajeros;543.146896317;A
40123;55538;55547;2019;Viajeros;799.88927138;A
40123;55538;55547;2018;Viajeros;775.977799267;A
40123;55538;55547;2017;Viajeros;840.450943737;A
40123;55538;55547;2016;Viajeros;579.824369507;A
40123;55538;55547;2015;Viajeros;1059.56711689;A
40123;55538;55547;2014;Viajeros;671.444769725;A
40123;55538;55547;2013;Viajeros;566.8153878;A
40123;55538;55547;2012;Viajeros;374.072177582;A
40123;55538;55547;2011;Viajeros;649.721593997;A
40123;55538;55547;2010;Viajeros;554.87612003;A
40123;55538;55547;2009;Viajeros;636.52255051;A
40123;55538;55547;2008;Viajeros;623.18369829;A
40123;55538;55547;2007;Viajeros;719.89248056;A
40123;55538;55548;2020;Viajeros;622.475351653;A
40123;55538;55548;2019;Viajeros;1003.355812429;A
40123;55538;55548;2018;Viajeros;1159.98760397;A
40123;55538;55548;2017;Viajeros;663.33107815;A
40123;55538;55548;2016;Viajeros;1105.942698907;A
40123;55538;55548;2015;Viajeros;858.780649275;A
40123;55538;55548;2014;Viajeros;553.78171192;A
40123;55538;55548;2013;Viajeros;868.34537913;A
40123;55538;55548;2012;Viajeros;566.16312701;A
40123;55538;55548;2011;Viajeros;891.24350334;A
40123;55538;55548;2010;Viajeros;682.16888113;A
40123;55538;55548;2009;Viajeros;795.63174734;A
40123;55538;55548;2008;Viajeros;447.72000911;A
40123;55538;55548;2007;Viajeros;610.119183689;A
40123;55538;55549;2020;Viajeros;2557.444335312;A
40123;55538;55549;2019;Viajeros;3561.149030555;A
40123;55538;55549;2018;Viajeros;4213.290763351;A
40123;55538;55549;2017;Viajeros;3829.632744783;A
40123;55538;55549;2016;Viajeros;3835.359287797;A
40123;55538;55549;2015;Viajeros;3839.059764448;A
40123;55538;55549;2014;Viajeros;2838.201610695;A
40123;55538;55549;2013;Viajeros;2755.198415273;A
40123;55538;55549;2012;Viajeros;2538.130511202;A
40123;55538;55549;2011;Viajeros;3708.328178;A
40123;55538;55549;2010;Viajeros;2656.824907161;A
40123;55538;55549;2009;Viajeros;3229.179846224;A
40123;55538;55549;2008;Viajeros;3398.1149633;A
40123;55538;55549;2007;Viajeros;2941.849400015;A
40123;55538;55550;2020;Viajeros;1678.853086411;A
40123;55538;55550;2019;Viajeros;2004.364397721;A
40123;55538;55550;2018;Viajeros;2971.388497966;A
40123;55538;55550;2017;Viajeros;2384.690745315;A
40123;55538;55550;2016;Viajeros;2818.269848818;A
40123;55538;55550;2015;Viajeros;2393.92850836;A
40123;55538;55550;2014;Viajeros;1616.509059406;A
40123;55538;55550;2013;Viajeros;1574.673960209;A
40123;55538;55550;2012;Viajeros;1789.184269048;A
40123;55538;55550;2011;Viajeros;2442.571699701;A
40123;55538;55550;2010;Viajeros;2164.55645506;A
40123;55538;55550;2009;Viajeros;2806.325245586;A
40123;55538;55550;2008;Viajeros;2336.21496672;A
40123;55538;55550;2007;Viajeros;2525.973359996;A
40123;55538;55551;2020;Viajeros;3785.74887951;A
40123;55538;55551;2019;Viajeros;4815.340525574;A
40123;55538;55551;2018;Viajeros;4964.99948365;A
40123;55538;55551;2017;Viajeros;4881.002667324;A
40123;55538;55551;2016;Viajeros;6177.30697189;A
40123;55538;55551;2015;Viajeros;5114.88762117;A
40123;55538;55551;2014;Viajeros;4897.007641084;A
40123;55538;55551;2013;Viajeros;3991.077759489;A
40123;55538;55551;2012;Viajeros;3781.408524967;A
40123;55538;55551;2011;Viajeros;5164.668246714;A
40123;55538;55551;2010;Viajeros;5038.905370995;A
40123;55538;55551;2009;Viajeros;5651.225752318;A
40123;55538;55551;2008;Viajeros;6261.3645696;A
40123;55538;55551;2007;Viajeros;4925.156177056;A
40123;55538;55552;2020;Viajeros;1681.085210758;A
40123;55538;55552;2019;Viajeros;2171.232834722;A
40123;55538;55552;2018;Viajeros;2265.415063486;A
40123;55538;55552;2017;Viajeros;2410.644356106;A
40123;55538;55552;2016;Viajeros;3130.158650545;A
40123;55538;55552;2015;Viajeros;2361.437624496;A
40123;55538;55552;2014;Viajeros;1793.072741656;A
40123;55538;55552;2013;Viajeros;2103.6999564;A
40123;55538;55552;2012;Viajeros;1884.434708486;A
40123;55538;55552;2011;Viajeros;2989.076272751;A
40123;55538;55552;2010;Viajeros;2344.45367722;A
40123;55538;55552;2009;Viajeros;2298.517416822;A
40123;55538;55552;2008;Viajeros;2399.188337926;A
40123;55538;55552;2007;Viajeros;2378.766766066;A
40123;55538;55553;2020;Viajeros;2913.468214824;A
40123;55538;55553;2019;Viajeros;7158.773351547;A
40123;55538;55553;2018;Viajeros;6259.862168839;A
40123;55538;55553;2017;Viajeros;5211.242534311;A
40123;55538;55553;2016;Viajeros;5582.493780084;A
40123;55538;55553;2015;Viajeros;5952.377685566;A
40123;55538;55553;2014;Viajeros;6431.371905543;A
40123;55538;55553;2013;Viajeros;4972.509450967;A
40123;55538;55553;2012;Viajeros;4517.525280508;A
40123;55538;55553;2011;Viajeros;5124.5486136;A
40123;55538;55553;2010;Viajeros;5186.5826364;A
40123;55538;55553;2009;Viajeros;5891.411458392;A
40123;55538;55553;2008;Viajeros;4644.725470774;A
40123;55538;55553;2007;Viajeros;4247.250439744;A
40123;55538;55554;2020;Viajeros;1102.670762108;A
40123;55538;55554;2019;Viajeros;1562.507407932;A
40123;55538;55554;2018;Viajeros;1478.235054385;A
40123;55538;55554;2017;Viajeros;1295.476727815;A
40123;55538;55554;2016;Viajeros;1416.786848899;A
40123;55538;55554;2015;Viajeros;1339.276494951;A
40123;55538;55554;2014;Viajeros;1048.994871966;A
40123;55538;55554;2013;Viajeros;1098.36881519;A
40123;55538;55554;2012;Viajeros;1244.919049479;A
40123;55538;55554;2011;Viajeros;1077.50055822;A
40123;55538;55554;2010;Viajeros;1078.85363725;A
40123;55538;55554;2009;Viajeros;1600.612081265;A
40123;55538;55554;2008;Viajeros;1611.109939677;A
40123;55538;55554;2007;Viajeros;1373.800477938;A
40123;55538;55555;2020;Viajeros;7017.140714538;A
40123;55538;55555;2019;Viajeros;11719.192175268;A
40123;55538;55555;2018;Viajeros;10083.08871332;A
40123;55538;55555;2017;Viajeros;9018.868955513;A
40123;55538;55555;2016;Viajeros;9887.90216838;A
40123;55538;55555;2015;Viajeros;10390.349331354;A
40123;55538;55555;2014;Viajeros;8977.218039945;A
40123;55538;55555;2013;Viajeros;8341.220844044;A
40123;55538;55555;2012;Viajeros;8701.566598233;A
40123;55538;55555;2011;Viajeros;11218.059952369;A
40123;55538;55555;2010;Viajeros;10226.182058878;A
40123;55538;55555;2009;Viajeros;13439.105862774;A
40123;55538;55555;2008;Viajeros;12532.532012763;A
40123;55538;55555;2007;Viajeros;14850.09220978;A
40123;55538;55556;2020;Viajeros;616.220821155;A
40123;55538;55556;2019;Viajeros;886.335448952;A
40123;55538;55556;2018;Viajeros;762.28230483;A
40123;55538;55556;2017;Viajeros;731.645357765;A
40123;55538;55556;2016;Viajeros;879.747455857;A
40123;55538;55556;2015;Viajeros;913.200156357;A
40123;55538;55556;2014;Viajeros;809.532202334;A
40123;55538;55556;2013;Viajeros;703.721819399;A
40123;55538;55556;2012;Viajeros;788.765898877;A
40123;55538;55556;2011;Viajeros;1015.82740644;A
40123;55538;55556;2010;Viajeros;909.584988476;A
40123;55538;55556;2009;Viajeros;1018.192641081;A
40123;55538;55556;2008;Viajeros;1073.820921579;A
40123;55538;55556;2007;Viajeros;872.301946329;A
40123;55538;55557;2020;Viajeros;746.869272946;A
40123;55538;55557;2019;Viajeros;1221.34260966;A
40123;55538;55557;2018;Viajeros;1097.84045937;A
40123;55538;55557;2017;Viajeros;1061.96745024;A
40123;55538;55557;2016;Viajeros;1515.78929675;A
40123;55538;55557;2015;Viajeros;986.47811866;A
40123;55538;55557;2014;Viajeros;1068.514962349;A
40123;55538;55557;2013;Viajeros;1318.144469432;A
40123;55538;55557;2012;Viajeros;918.84590871;A
40123;55538;55557;2011;Viajeros;1076.66095489;A
40123;55538;55557;2010;Viajeros;1053.921216701;A
40123;55538;55557;2009;Viajeros;801.85295899;A
40123;55538;55557;2008;Viajeros;961.653844133;A
40123;55538;55557;2007;Viajeros;992.97714221;A
40123;55538;55558;2020;Viajeros;3746.488124913;A
40123;55538;55558;2019;Viajeros;6718.108574968;A
40123;55538;55558;2018;Viajeros;5054.844321304;A
40123;55538;55558;2017;Viajeros;4732.252707821;A
40123;55538;55558;2016;Viajeros;5678.584106735;A
40123;55538;55558;2015;Viajeros;5408.821778149;A
40123;55538;55558;2014;Viajeros;5218.492258244;A
40123;55538;55558;2013;Viajeros;5142.12394898;A
40123;55538;55558;2012;Viajeros;5393.203590381;A
40123;55538;55558;2011;Viajeros;6629.642378428;A
40123;55538;55558;2010;Viajeros;6341.841160891;A
40123;55538;55558;2009;Viajeros;6943.805596604;A
40123;55538;55558;2008;Viajeros;7613.804477423;A
40123;55538;55558;2007;Viajeros;6645.178682308;A
