D_ESTADO_DATO_0;D_TERRITORIO_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;3023;55568;2015;Viajeros;12773.5088627;A
40123;3023;55568;2014;Viajeros;13274.88291212;A
40123;3023;55568;2013;Viajeros;13095.752631941;A
40123;3023;55568;2012;Viajeros;11766.93693408;A
40123;3023;55568;2011;Viajeros;12374.47585268;A
40123;3023;55568;2010;Viajeros;10385.564488777;A
40123;3023;55568;2009;Viajeros;11684.036911709;A
40123;3023;55568;2008;Viajeros;10797.30663276;A
40123;3023;55568;2007;Viajeros;12378.259269094;A
40123;3023;55571;2020;Viajeros;3560.719438984;A
40123;3023;55571;2019;Viajeros;10639.19953265;A
40123;3023;55571;2018;Viajeros;9971.070141043;A
40123;3023;55571;2017;Viajeros;8899.082461586;A
40123;3023;55571;2016;Viajeros;9870.7716865;A
40123;3023;55571;2015;Viajeros;8414.98390393;A
40123;3023;55571;2014;Viajeros;8160.72513987;A
40123;3023;55571;2013;Viajeros;9349.839064663;A
40123;3023;55571;2012;Viajeros;8537.50793779;A
40123;3023;55571;2011;Viajeros;6728.65253198;A
40123;3023;55571;2010;Viajeros;6450.467027632;A
40123;3023;55571;2009;Viajeros;6189.159897646;A
40123;3023;55571;2008;Viajeros;7915.482146312;A
40123;3023;55571;2007;Viajeros;8049.835115768;A
40123;3023;55574;2020;Viajeros;7147.029971585;A
40123;3023;55574;2019;Viajeros;15231.483904909;A
40123;3023;55574;2018;Viajeros;15999.129305675;A
40123;3023;55574;2017;Viajeros;15876.310275929;A
40123;3023;55574;2016;Viajeros;15210.759951053;A
40123;3023;55574;2015;Viajeros;12835.754165275;A
40123;3023;55574;2014;Viajeros;13566.638335255;A
40123;3023;55574;2013;Viajeros;13260.672110628;A
40123;3023;55574;2012;Viajeros;11231.45636259;A
40123;3023;55574;2011;Viajeros;10318.13697884;A
40123;3023;55574;2010;Viajeros;10968.602461959;A
40123;3023;55574;2009;Viajeros;10249.562652119;A
40123;3023;55574;2008;Viajeros;11404.991609927;A
40123;3023;55574;2007;Viajeros;13442.762139191;A
40123;3023;55696;2020;Viajeros;7335.700086412;A
40123;3023;55696;2019;Viajeros;22943.642052657;A
40123;3023;55696;2018;Viajeros;22932.696549337;A
40123;3023;55696;2017;Viajeros;24046.355191708;A
40123;3023;55696;2016;Viajeros;23764.828901312;A
40123;3023;55696;2015;Viajeros;20311.832145179;A
40123;3023;55696;2014;Viajeros;21009.021710421;A
40123;3023;55696;2013;Viajeros;22977.728375676;A
40123;3023;55696;2012;Viajeros;18383.025210594;A
40123;3023;55696;2011;Viajeros;20670.074287857;A
40123;3023;55696;2010;Viajeros;18935.799346261;A
40123;3023;55696;2009;Viajeros;20765.981844602;A
40123;3023;55696;2008;Viajeros;21793.641755255;A
40123;3023;55696;2007;Viajeros;26312.735589031;A
40123;3142;55698;2020;Viajeros;18473.012285177;A
40123;3142;55698;2019;Viajeros;42911.85322499;A
40123;3142;55698;2018;Viajeros;39312.999999882;A
40123;3142;55698;2017;Viajeros;41120.99999994;A
40123;3142;55698;2016;Viajeros;39144.764556931;A
40123;3142;55698;2015;Viajeros;35753.285714475;A
40123;3142;55698;2014;Viajeros;33332.061193969;A
40123;3142;55698;2013;Viajeros;29055.499999961;A
40123;3142;55698;2012;Viajeros;29197.522806979;A
40123;3142;55698;2011;Viajeros;25985.266666609;A
40123;3142;55698;2010;Viajeros;28145.178976316;A
40123;3142;55698;2009;Viajeros;33735.824597981;A
40123;3142;55698;2008;Viajeros;46782.771022686;A
40123;3142;55698;2007;Viajeros;51172.044103248;A
40123;3142;55565;2020;Viajeros;13483.726686378;A
40123;3142;55565;2019;Viajeros;21130.726712077;A
40123;3142;55565;2018;Viajeros;18842.529817574;A
40123;3142;55565;2017;Viajeros;19737.743483856;A
40123;3142;55565;2016;Viajeros;17378.946920447;A
40123;3142;55565;2015;Viajeros;17804.956738735;A
40123;3142;55565;2014;Viajeros;16278.65924607;A
40123;3142;55565;2013;Viajeros;10674.869886348;A
40123;3142;55565;2012;Viajeros;13296.431468406;A
40123;3142;55565;2011;Viajeros;12590.725246364;A
40123;3142;55565;2010;Viajeros;13956.059731849;A
40123;3142;55565;2009;Viajeros;13895.762244208;A
40123;3142;55565;2008;Viajeros;25137.094609589;A
40123;3142;55565;2007;Viajeros;30325.108944207;A
40123;3142;55543;2020;Viajeros;12802.447561714;A
40123;3142;55543;2019;Viajeros;17859.979405212;A
40123;3142;55543;2018;Viajeros;15266.3809437;A
40123;3142;55543;2017;Viajeros;16710.1002561;A
40123;3142;55543;2016;Viajeros;14215.6057836;A
40123;3142;55543;2015;Viajeros;15285.846508;A
40123;3142;55543;2014;Viajeros;14588.6074649;A
40123;3142;55543;2013;Viajeros;8850.6919225;A
40123;3142;55543;2012;Viajeros;11001.7323842;A
40123;3142;55543;2011;Viajeros;10724.0055523;A
40123;3142;55543;2010;Viajeros;10855.201659;A
40123;3142;55543;2009;Viajeros;9641.9801415;A
40123;3142;55543;2008;Viajeros;19793.4685273;A
40123;3142;55543;2007;Viajeros;24289.2433559;A
40123;3142;55563;2020;Viajeros;681.279124664;A
40123;3142;55563;2019;Viajeros;3270.747306865;A
40123;3142;55563;2018;Viajeros;3576.148873874;A
40123;3142;55563;2017;Viajeros;3027.643227756;A
40123;3142;55563;2016;Viajeros;3163.341136847;A
40123;3142;55563;2015;Viajeros;2519.110230735;A
40123;3142;55563;2014;Viajeros;1690.05178117;A
40123;3142;55563;2013;Viajeros;1824.177963848;A
40123;3142;55563;2012;Viajeros;2294.699084206;A
40123;3142;55563;2011;Viajeros;1866.719694064;A
40123;3142;55563;2010;Viajeros;3100.858072849;A
40123;3142;55563;2009;Viajeros;4253.782102708;A
40123;3142;55563;2008;Viajeros;5343.626082289;A
40123;3142;55563;2007;Viajeros;6035.865588307;A
40123;3142;55697;2020;Viajeros;4989.285598799;A
40123;3142;55697;2019;Viajeros;21781.126512913;A
40123;3142;55697;2018;Viajeros;20470.470182308;A
40123;3142;55697;2017;Viajeros;21383.256516084;A
40123;3142;55697;2016;Viajeros;21765.817636484;A
40123;3142;55697;2015;Viajeros;17948.32897574;A
40123;3142;55697;2014;Viajeros;17053.401947899;A
40123;3142;55697;2013;Viajeros;18380.630113613;A
40123;3142;55697;2012;Viajeros;15901.091338573;A
40123;3142;55697;2011;Viajeros;13394.541420245;A
40123;3142;55697;2010;Viajeros;14189.119244467;A
40123;3142;55697;2009;Viajeros;19840.062353773;A
40123;3142;55697;2008;Viajeros;21645.676413097;A
40123;3142;55697;2007;Viajeros;20846.935159041;A
40123;3142;55577;2020;Viajeros;1280.886519368;A
40123;3142;55577;2019;Viajeros;3991.18996859;A
40123;3142;55577;2018;Viajeros;3427.27971085;A
40123;3142;55577;2017;Viajeros;3819.71932988;A
40123;3142;55577;2016;Viajeros;3238.864371539;A
40123;3142;55577;2015;Viajeros;2908.492400627;A
40123;3142;55577;2014;Viajeros;2839.528111767;A
40123;3142;55577;2013;Viajeros;2315.036941135;A
40123;3142;55577;2012;Viajeros;2178.4796379;A
40123;3142;55577;2011;Viajeros;1713.1970471;A
40123;3142;55577;2010;Viajeros;1980.611997427;A
40123;3142;55577;2009;Viajeros;1953.0136424;A
40123;3142;55577;2008;Viajeros;2308.321141511;A
40123;3142;55577;2007;Viajeros;2511.936630425;A
40123;3142;55568;2020;Viajeros;1125.807772691;A
40123;3142;55568;2019;Viajeros;6534.040966485;A
40123;3142;55568;2018;Viajeros;5546.35373764;A
40123;3142;55568;2017;Viajeros;7304.21896087;A
40123;3142;55568;2016;Viajeros;7365.365865443;A
40123;3142;55568;2015;Viajeros;6087.914851722;A
40123;3142;55568;2014;Viajeros;5773.1528635;A
40123;3142;55568;2013;Viajeros;5791.793405162;A
40123;3142;55568;2012;Viajeros;6439.2266879;A
40123;3142;55568;2011;Viajeros;5148.32667332;A
40123;3142;55568;2010;Viajeros;5120.316578958;A
40123;3142;55568;2009;Viajeros;7868.9678166;A
40123;3142;55568;2008;Viajeros;8482.352309286;A
40123;3142;55568;2007;Viajeros;7641.408187155;A
40123;3142;55571;2020;Viajeros;723.162154894;A
40123;3142;55571;2019;Viajeros;2886.890301691;A
40123;3142;55571;2018;Viajeros;3281.2741779;A
40123;3142;55571;2017;Viajeros;2575.462805677;A
40123;3142;55571;2016;Viajeros;2507.32169377;A
40123;3142;55571;2015;Viajeros;2490.069172852;A
40123;3142;55571;2014;Viajeros;2312.071979489;A
40123;3142;55571;2013;Viajeros;2534.99376569;A
40123;3142;55571;2012;Viajeros;1796.4900562;A
40123;3142;55571;2011;Viajeros;2273.032441904;A
40123;3142;55571;2010;Viajeros;2196.314850745;A
40123;3142;55571;2009;Viajeros;2959.635714296;A
40123;3142;55571;2008;Viajeros;2703.8740294;A
40123;3142;55571;2007;Viajeros;3031.641344725;A
40123;3142;55574;2020;Viajeros;534.975176376;A
40123;3142;55574;2019;Viajeros;1510.48387183;A
40123;3142;55574;2018;Viajeros;1501.007620537;A
40123;3142;55574;2017;Viajeros;1689.69137057;A
40123;3142;55574;2016;Viajeros;1511.117544316;A
40123;3142;55574;2015;Viajeros;1316.152433733;A
40123;3142;55574;2014;Viajeros;1636.552806693;A
40123;3142;55574;2013;Viajeros;1772.767368438;A
40123;3142;55574;2012;Viajeros;1073.5375217;A
40123;3142;55574;2011;Viajeros;661.58943946;A
40123;3142;55574;2010;Viajeros;689.57818388;A
40123;3142;55574;2009;Viajeros;917.37108432;A
40123;3142;55574;2008;Viajeros;1389.6001357;A
40123;3142;55574;2007;Viajeros;1130.0866355;A
40123;3142;55696;2020;Viajeros;1324.45397547;A
40123;3142;55696;2019;Viajeros;6858.521404317;A
40123;3142;55696;2018;Viajeros;6714.554935381;A
40123;3142;55696;2017;Viajeros;5994.164049087;A
40123;3142;55696;2016;Viajeros;7143.148161416;A
40123;3142;55696;2015;Viajeros;5145.700116806;A
40123;3142;55696;2014;Viajeros;4492.09618645;A
40123;3142;55696;2013;Viajeros;5966.038633188;A
40123;3142;55696;2012;Viajeros;4413.357434873;A
40123;3142;55696;2011;Viajeros;3598.395818461;A
40123;3142;55696;2010;Viajeros;4202.297633457;A
40123;3142;55696;2009;Viajeros;6141.074096157;A
40123;3142;55696;2008;Viajeros;6761.5287972;A
40123;3142;55696;2007;Viajeros;6531.862361236;A
40124;3143;55698;2021;Viajeros;1051847.321288105;A
40124;3143;55565;2021;Viajeros;861133.96141642;A
40124;3143;55543;2021;Viajeros;659745.423693473;A
40124;3143;55563;2021;Viajeros;201388.537722947;A
40124;3143;55697;2021;Viajeros;190713.359871685;A
40124;3143;55577;2021;Viajeros;50391.370745266;A
40124;3143;55568;2021;Viajeros;29198.075294406;A
40124;3143;55571;2021;Viajeros;23951.917319051;A
40124;3143;55574;2021;Viajeros;25207.31686195;A
40124;3143;55696;2021;Viajeros;61964.679651012;A
40124;2352;55698;2021;Viajeros;135027.485588388;A
40124;2352;55565;2021;Viajeros;97830.300186476;A
40124;2352;55543;2021;Viajeros;54796.184455077;A
40124;2352;55563;2021;Viajeros;43034.115731399;A
40124;2352;55697;2021;Viajeros;37197.185401912;A
40124;2352;55577;2021;Viajeros;12237.292442371;A
40124;2352;55568;2021;Viajeros;6085.712221442;A
40124;2352;55571;2021;Viajeros;4273.441111502;A
40124;2352;55574;2021;Viajeros;4008.543754049;A
40124;2352;55696;2021;Viajeros;10592.195872548;A
40124;2402;55698;2021;Viajeros;324986.518668685;A
40124;2402;55565;2021;Viajeros;282374.712710644;A
40124;2402;55543;2021;Viajeros;218816.786793543;A
40124;2402;55563;2021;Viajeros;63557.925917101;A
40124;2402;55697;2021;Viajeros;42611.805958041;A
40124;2402;55577;2021;Viajeros;11160.568554607;A
40124;2402;55568;2021;Viajeros;4627.826561085;A
40124;2402;55571;2021;Viajeros;3611.204463155;A
40124;2402;55574;2021;Viajeros;8336.380729186;A
40124;2402;55696;2021;Viajeros;14875.825650008;A
40124;2482;55698;2021;Viajeros;29906.736934806;A
40124;2482;55565;2021;Viajeros;24869.531797112;A
40124;2482;55543;2021;Viajeros;21427.825282553;A
40124;2482;55563;2021;Viajeros;3441.706514559;A
40124;2482;55697;2021;Viajeros;5037.205137694;A
40124;2482;55577;2021;Viajeros;526.363855898;A
40124;2482;55568;2021;Viajeros;1446.585789761;A
40124;2482;55571;2021;Viajeros;822.273674443;A
40124;2482;55574;2021;Viajeros;672.973803429;A
40124;2482;55696;2021;Viajeros;1569.008014163;A
40124;2713;55698;2021;Viajeros;99654.299240347;A
40124;2713;55565;2021;Viajeros;76606.137662376;A
40124;2713;55543;2021;Viajeros;59920.289185022;A
40124;2713;55563;2021;Viajeros;16685.848477354;A
40124;2713;55697;2021;Viajeros;23048.161577971;A
40124;2713;55577;2021;Viajeros;6472.062833159;A
40124;2713;55568;2021;Viajeros;4368.934013735;A
40124;2713;55571;2021;Viajeros;3537.28607632;A
40124;2713;55574;2021;Viajeros;1893.593733672;A
40124;2713;55696;2021;Viajeros;6776.284921085;A
40124;2797;55698;2021;Viajeros;170977.731777548;A
40124;2797;55565;2021;Viajeros;154587.617458813;A
40124;2797;55543;2021;Viajeros;124313.41757307;A
40124;2797;55563;2021;Viajeros;30274.199885743;A
40124;2797;55697;2021;Viajeros;16390.114318735;A
40124;2797;55577;2021;Viajeros;3661.894158672;A
40124;2797;55568;2021;Viajeros;1954.71426802;A
40124;2797;55571;2021;Viajeros;2483.550617912;A
40124;2797;55574;2021;Viajeros;1219.247740203;A
40124;2797;55696;2021;Viajeros;7070.707533928;A
40124;2911;55698;2021;Viajeros;53821.316840031;A
40124;2911;55565;2021;Viajeros;51207.905832169;A
40124;2911;55543;2021;Viajeros;32010.087777599;A
40124;2911;55563;2021;Viajeros;19197.81805457;A
40124;2911;55697;2021;Viajeros;2613.411007862;A
40124;2911;55577;2021;Viajeros;558.287567469;A
40124;2911;55568;2021;Viajeros;335.195414519;A
40124;2911;55571;2021;Viajeros;485.509741791;A
40124;2911;55574;2021;Viajeros;475.87968824;A
40124;2911;55696;2021;Viajeros;758.538595843;A
40124;3023;55698;2021;Viajeros;206213.312392839;A
40124;3023;55565;2021;Viajeros;150578.338830867;A
40124;3023;55543;2021;Viajeros;129914.010196625;A
40124;3023;55563;2021;Viajeros;20664.328634242;A
40124;3023;55697;2021;Viajeros;55634.973561972;A
40124;3023;55577;2021;Viajeros;14306.145525106;A
40124;3023;55568;2021;Viajeros;8168.866750218;A
40124;3023;55571;2021;Viajeros;7172.251486245;A
40124;3023;55574;2021;Viajeros;8348.961869903;A
40124;3023;55696;2021;Viajeros;17638.7479305;A
40124;3142;55698;2021;Viajeros;31259.919845461;A
40124;3142;55565;2021;Viajeros;23079.416937963;A
40124;3142;55543;2021;Viajeros;18546.822429984;A
40124;3142;55563;2021;Viajeros;4532.594507979;A
40124;3142;55697;2021;Viajeros;8180.502907498;A
40124;3142;55577;2021;Viajeros;1468.755807984;A
40124;3142;55568;2021;Viajeros;2210.240275626;A
40124;3142;55571;2021;Viajeros;1566.400147683;A
40124;3142;55574;2021;Viajeros;251.735543268;A
40124;3142;55696;2021;Viajeros;2683.371132937;A
40123;3143;55698;2020;Pernoctaciones;2650948.725281298;A
40123;3143;55698;2019;Pernoctaciones;4571547.43624643;A
40123;3143;55698;2018;Pernoctaciones;4192847.441639281;A
40123;3143;55698;2017;Pernoctaciones;4110047.672198534;A
40123;3143;55698;2016;Pernoctaciones;3986735.085101372;A
40123;3143;55698;2015;Pernoctaciones;3837123.042851426;A
40123;3143;55698;2014;Pernoctaciones;3483369.712989798;A
40123;3143;55698;2013;Pernoctaciones;3301790.187051732;A
40123;3143;55698;2012;Pernoctaciones;3418583.308873844;A
40123;3143;55698;2011;Pernoctaciones;3476511.517776523;A
40123;3143;55698;2010;Pernoctaciones;3549640.437273364;A
40123;3143;55698;2009;Pernoctaciones;3771685.353827934;A
40123;3143;55698;2008;Pernoctaciones;3690715.94108424;A
40123;3143;55698;2007;Pernoctaciones;3904202.883271567;A
40123;3143;55565;2020;Pernoctaciones;1737069.915809093;A
40123;3143;55565;2019;Pernoctaciones;2812254.716233433;A
40123;3143;55565;2018;Pernoctaciones;2478230.131885498;A
40123;3143;55565;2017;Pernoctaciones;2434864.025106836;A
40123;3143;55565;2016;Pernoctaciones;2341428.931228571;A
40123;3143;55565;2015;Pernoctaciones;2299937.189992386;A
40123;3143;55565;2014;Pernoctaciones;2045425.293298282;A
40123;3143;55565;2013;Pernoctaciones;1913707.119099823;A
40123;3143;55565;2012;Pernoctaciones;2030869.289543756;A
40123;3143;55565;2011;Pernoctaciones;2101932.378834145;A
40123;3143;55565;2010;Pernoctaciones;2155406.370174167;A
40123;3143;55565;2009;Pernoctaciones;2265832.334374432;A
40123;3143;55565;2008;Pernoctaciones;2225352.111133893;A
40123;3143;55565;2007;Pernoctaciones;2422833.01124007;A
40123;3143;55543;2020;Pernoctaciones;1366474.056130692;A
40123;3143;55543;2019;Pernoctaciones;2143887.918978518;A
40123;3143;55543;2018;Pernoctaciones;1896061.01455029;A
40123;3143;55543;2017;Pernoctaciones;1907357.59879233;A
40123;3143;55543;2016;Pernoctaciones;1755305.085762;A
40123;3143;55543;2015;Pernoctaciones;1743419.73528461;A
40123;3143;55543;2014;Pernoctaciones;1541205.51536159;A
40123;3143;55543;2013;Pernoctaciones;1461471.84544519;A
40123;3143;55543;2012;Pernoctaciones;1575464.60440095;A
40123;3143;55543;2011;Pernoctaciones;1593942.7813587;A
40123;3143;55543;2010;Pernoctaciones;1665075.0185009;A
40123;3143;55543;2009;Pernoctaciones;1692571.20547081;A
40123;3143;55543;2008;Pernoctaciones;1645838.79735848;A
40123;3143;55543;2007;Pernoctaciones;1795601.9191055;A
40123;3143;55563;2020;Pernoctaciones;370595.859678401;A
40123;3143;55563;2019;Pernoctaciones;668366.797254915;A
40123;3143;55563;2018;Pernoctaciones;582169.117335208;A
40123;3143;55563;2017;Pernoctaciones;527506.426314506;A
40123;3143;55563;2016;Pernoctaciones;586123.845466571;A
40123;3143;55563;2015;Pernoctaciones;556517.454707776;A
40123;3143;55563;2014;Pernoctaciones;504219.777936692;A
40123;3143;55563;2013;Pernoctaciones;452235.273654633;A
40123;3143;55563;2012;Pernoctaciones;455404.685142806;A
40123;3143;55563;2011;Pernoctaciones;507989.597475445;A
40123;3143;55563;2010;Pernoctaciones;490331.351673267;A
40123;3143;55563;2009;Pernoctaciones;573261.128903622;A
40123;3143;55563;2008;Pernoctaciones;579513.313775413;A
40123;3143;55563;2007;Pernoctaciones;627231.09213457;A
40123;3143;55697;2020;Pernoctaciones;913878.809472205;A
40123;3143;55697;2019;Pernoctaciones;1759292.720012997;A
40123;3143;55697;2018;Pernoctaciones;1714617.309753783;A
40123;3143;55697;2017;Pernoctaciones;1675183.647091698;A
40123;3143;55697;2016;Pernoctaciones;1645306.153872801;A
40123;3143;55697;2015;Pernoctaciones;1537185.85285904;A
40123;3143;55697;2014;Pernoctaciones;1437944.419691516;A
40123;3143;55697;2013;Pernoctaciones;1388083.067951909;A
40123;3143;55697;2012;Pernoctaciones;1387714.019330088;A
40123;3143;55697;2011;Pernoctaciones;1374579.138942378;A
40123;3143;55697;2010;Pernoctaciones;1394234.067099197;A
40123;3143;55697;2009;Pernoctaciones;1505853.019453502;A
40123;3143;55697;2008;Pernoctaciones;1465363.829950347;A
40123;3143;55697;2007;Pernoctaciones;1481369.872031497;A
40123;3143;55577;2020;Pernoctaciones;233022.25982909;A
40123;3143;55577;2019;Pernoctaciones;413257.246657908;A
40123;3143;55577;2018;Pernoctaciones;390247.008943824;A
40123;3143;55577;2017;Pernoctaciones;363080.933895412;A
40123;3143;55577;2016;Pernoctaciones;356959.929139217;A
40123;3143;55577;2015;Pernoctaciones;350025.499308457;A
40123;3143;55577;2014;Pernoctaciones;326508.443804762;A
40123;3143;55577;2013;Pernoctaciones;322972.346801616;A
40123;3143;55577;2012;Pernoctaciones;296489.110908116;A
40123;3143;55577;2011;Pernoctaciones;292076.756816299;A
40123;3143;55577;2010;Pernoctaciones;299651.13611819;A
40123;3143;55577;2009;Pernoctaciones;321982.881662583;A
40123;3143;55577;2008;Pernoctaciones;303993.48075423;A
40123;3143;55577;2007;Pernoctaciones;311663.690248395;A
40123;3143;55568;2020;Pernoctaciones;83991.267032037;A
40123;3143;55568;2019;Pernoctaciones;215271.840666551;A
40123;3143;55568;2018;Pernoctaciones;207967.688188966;A
40123;3143;55568;2017;Pernoctaciones;210445.010722788;A
40123;3143;55568;2016;Pernoctaciones;215939.908076331;A
40123;3143;55568;2015;Pernoctaciones;192654.666916401;A
40123;3143;55568;2014;Pernoctaciones;168492.137021117;A
40123;3143;55568;2013;Pernoctaciones;158219.944437394;A
40123;3143;55568;2012;Pernoctaciones;158987.844440821;A
40123;3143;55568;2011;Pernoctaciones;163074.119253351;A
40123;3143;55568;2010;Pernoctaciones;158189.061510504;A
40123;3143;55568;2009;Pernoctaciones;184635.414351565;A
40123;3143;55568;2008;Pernoctaciones;188556.367532489;A
40123;3143;55568;2007;Pernoctaciones;195987.430480749;A
40123;3143;55571;2020;Pernoctaciones;83977.010334806;A
40123;3143;55571;2019;Pernoctaciones;185231.053938526;A
40123;3143;55571;2018;Pernoctaciones;188696.132690398;A
40123;3143;55571;2017;Pernoctaciones;168461.872435776;A
40123;3143;55571;2016;Pernoctaciones;178284.497574422;A
40123;3143;55571;2015;Pernoctaciones;174243.367340143;A
40123;3143;55571;2014;Pernoctaciones;150518.969502848;A
40123;3143;55571;2013;Pernoctaciones;154709.413755837;A
40123;3143;55571;2012;Pernoctaciones;152231.555618954;A
40123;3143;55571;2011;Pernoctaciones;142247.485752072;A
40123;3143;55571;2010;Pernoctaciones;149792.633643018;A
40123;3143;55571;2009;Pernoctaciones;159824.095019143;A
40123;3143;55571;2008;Pernoctaciones;153148.362437655;A
40123;3143;55571;2007;Pernoctaciones;158389.208606726;A
40123;3143;55574;2020;Pernoctaciones;321048.75075942;A
40123;3143;55574;2019;Pernoctaciones;509664.476014426;A
40123;3143;55574;2018;Pernoctaciones;504129.542151936;A
40123;3143;55574;2017;Pernoctaciones;517886.174468095;A
40123;3143;55574;2016;Pernoctaciones;478212.190784706;A
40123;3143;55574;2015;Pernoctaciones;457619.594575555;A
40123;3143;55574;2014;Pernoctaciones;455890.436267297;A
40123;3143;55574;2013;Pernoctaciones;439963.062138524;A
40123;3143;55574;2012;Pernoctaciones;447239.739451146;A
40123;3143;55574;2011;Pernoctaciones;444251.007604624;A
40123;3143;55574;2010;Pernoctaciones;429355.66748125;A
40123;3143;55574;2009;Pernoctaciones;474232.710783085;A
40123;3143;55574;2008;Pernoctaciones;414703.867271001;A
40123;3143;55574;2007;Pernoctaciones;407112.697828337;A
40123;3143;55696;2020;Pernoctaciones;191839.521516852;A
40123;3143;55696;2019;Pernoctaciones;435868.102735586;A
40123;3143;55696;2018;Pernoctaciones;423576.937778659;A
40123;3143;55696;2017;Pernoctaciones;415309.655569627;A
40123;3143;55696;2016;Pernoctaciones;415909.628298125;A
40123;3143;55696;2015;Pernoctaciones;362642.724718484;A
40123;3143;55696;2014;Pernoctaciones;336534.433095492;A
40123;3143;55696;2013;Pernoctaciones;312218.300818538;A
40123;3143;55696;2012;Pernoctaciones;332765.768911051;A
40123;3143;55696;2011;Pernoctaciones;332929.769516032;A
40123;3143;55696;2010;Pernoctaciones;357245.568346235;A
40123;3143;55696;2009;Pernoctaciones;365177.917637126;A
40123;3143;55696;2008;Pernoctaciones;404961.751954972;A
40123;3143;55696;2007;Pernoctaciones;408216.84486729;A
40123;2352;55698;2020;Pernoctaciones;397216.572792234;A
40123;2352;55698;2019;Pernoctaciones;587574.000000001;A
40123;2352;55698;2018;Pernoctaciones;549158.000000339;A
40123;2352;55698;2017;Pernoctaciones;494974.000000124;A
40123;2352;55698;2016;Pernoctaciones;499736.445050724;A
40123;2352;55698;2015;Pernoctaciones;533890.999998797;A
40123;2352;55698;2014;Pernoctaciones;487094.99999921;A
40123;2352;55698;2013;Pernoctaciones;464741.68971408;A
40123;2352;55698;2012;Pernoctaciones;444721.000000423;A
40123;2352;55698;2011;Pernoctaciones;444271.286383805;A
40123;2352;55698;2010;Pernoctaciones;457613.319930234;A
40123;2352;55698;2009;Pernoctaciones;449530.710064595;A
40123;2352;55698;2008;Pernoctaciones;460900.606081985;A
40123;2352;55698;2007;Pernoctaciones;459800.485038098;A
40123;2352;55565;2020;Pernoctaciones;206699.887413022;A
40123;2352;55565;2019;Pernoctaciones;290309.791296597;A
40123;2352;55565;2018;Pernoctaciones;256219.615833034;A
40123;2352;55565;2017;Pernoctaciones;238422.330972987;A
40123;2352;55565;2016;Pernoctaciones;236353.878625036;A
40123;2352;55565;2015;Pernoctaciones;267761.091987741;A
40123;2352;55565;2014;Pernoctaciones;238995.81191868;A
40123;2352;55565;2013;Pernoctaciones;228357.078263374;A
40123;2352;55565;2012;Pernoctaciones;215981.251798819;A
40123;2352;55565;2011;Pernoctaciones;207889.712960997;A
40123;2352;55565;2010;Pernoctaciones;197657.708437541;A
40123;2352;55565;2009;Pernoctaciones;184592.928875363;A
40123;2352;55565;2008;Pernoctaciones;205356.155772147;A
40123;2352;55565;2007;Pernoctaciones;212675.201018315;A
40123;2352;55543;2020;Pernoctaciones;122937.130663445;A
40123;2352;55543;2019;Pernoctaciones;178152.014839864;A
40123;2352;55543;2018;Pernoctaciones;165637.4358079;A
40123;2352;55543;2017;Pernoctaciones;155879.3533795;A
40123;2352;55543;2016;Pernoctaciones;158602.75386925;A
40123;2352;55543;2015;Pernoctaciones;181528.648813;A
40123;2352;55543;2014;Pernoctaciones;154241.1626076;A
40123;2352;55543;2013;Pernoctaciones;144017.3909649;A
40123;2352;55543;2012;Pernoctaciones;132015.41329088;A
40123;2352;55543;2011;Pernoctaciones;123987.631525;A
40123;2352;55543;2010;Pernoctaciones;111229.68544627;A
40123;2352;55543;2009;Pernoctaciones;93222.00319843;A
40123;2352;55543;2008;Pernoctaciones;98674.8756431;A
40123;2352;55543;2007;Pernoctaciones;105431.4149631;A
40123;2352;55563;2020;Pernoctaciones;83762.756749577;A
40123;2352;55563;2019;Pernoctaciones;112157.776456733;A
40123;2352;55563;2018;Pernoctaciones;90582.180025134;A
40123;2352;55563;2017;Pernoctaciones;82542.977593487;A
40123;2352;55563;2016;Pernoctaciones;77751.124755786;A
40123;2352;55563;2015;Pernoctaciones;86232.443174741;A
40123;2352;55563;2014;Pernoctaciones;84754.64931108;A
40123;2352;55563;2013;Pernoctaciones;84339.687298474;A
40123;2352;55563;2012;Pernoctaciones;83965.838507939;A
40123;2352;55563;2011;Pernoctaciones;83902.081435997;A
40123;2352;55563;2010;Pernoctaciones;86428.022991271;A
40123;2352;55563;2009;Pernoctaciones;91370.925676933;A
40123;2352;55563;2008;Pernoctaciones;106681.280129047;A
40123;2352;55563;2007;Pernoctaciones;107243.786055215;A
40123;2352;55697;2020;Pernoctaciones;190516.685379212;A
40123;2352;55697;2019;Pernoctaciones;297264.208703404;A
40123;2352;55697;2018;Pernoctaciones;292938.384167305;A
40123;2352;55697;2017;Pernoctaciones;256551.669027137;A
40123;2352;55697;2016;Pernoctaciones;263382.566425688;A
40123;2352;55697;2015;Pernoctaciones;266129.908011056;A
40123;2352;55697;2014;Pernoctaciones;248099.18808053;A
40123;2352;55697;2013;Pernoctaciones;236384.611450706;A
40123;2352;55697;2012;Pernoctaciones;228739.748201604;A
40123;2352;55697;2011;Pernoctaciones;236381.573422808;A
40123;2352;55697;2010;Pernoctaciones;259955.611492693;A
40123;2352;55697;2009;Pernoctaciones;264937.781189232;A
40123;2352;55697;2008;Pernoctaciones;255544.450309838;A
40123;2352;55697;2007;Pernoctaciones;247125.284019783;A
