D_ESTADO_DATO_0;D_PARQUES_TURISMO_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;55537;516711;2013;Viajeros;1675.38757981;A
40123;55537;516711;2012;Viajeros;1798.891838537;A
40123;55537;516711;2011;Viajeros;3158.36234759;A
40123;55537;516711;2010;Viajeros;2151.94677101;A
40123;55537;516711;2009;Viajeros;2351.362657726;A
40123;55537;516711;2008;Viajeros;3209.643461263;A
40123;55537;516711;2007;Viajeros;3046.129818892;A
40123;55537;516712;2020;Viajeros;124.574307347;A
40123;55537;516712;2019;Viajeros;-;A
40123;55537;516712;2018;Viajeros;-;A
40123;55537;516712;2017;Viajeros;-;A
40123;55537;516712;2016;Viajeros;-;A
40123;55537;516712;2015;Viajeros;-;A
40123;55537;516712;2014;Viajeros;-;A
40123;55537;516712;2013;Viajeros;-;A
40123;55537;516712;2012;Viajeros;-;A
40123;55537;516712;2011;Viajeros;-;A
40123;55537;516712;2010;Viajeros;-;A
40123;55537;516712;2009;Viajeros;-;A
40123;55537;516712;2008;Viajeros;-;A
40123;55537;516712;2007;Viajeros;-;A
40123;55537;55571;2020;Viajeros;1653.891621009;A
40123;55537;55571;2019;Viajeros;4158.194936588;A
40123;55537;55571;2018;Viajeros;4083.02450605;A
40123;55537;55571;2017;Viajeros;2784.598144;A
40123;55537;55571;2016;Viajeros;3501.741661253;A
40123;55537;55571;2015;Viajeros;3771.975204271;A
40123;55537;55571;2014;Viajeros;2634.787130971;A
40123;55537;55571;2013;Viajeros;3221.684391286;A
40123;55537;55571;2012;Viajeros;2728.020652933;A
40123;55537;55571;2011;Viajeros;2197.301744635;A
40123;55537;55571;2010;Viajeros;2659.841743003;A
40123;55537;55571;2009;Viajeros;2414.938894295;A
40123;55537;55571;2008;Viajeros;2457.899410663;A
40123;55537;55571;2007;Viajeros;2284.427301561;A
40123;55537;516713;2020;Viajeros;-;A
40123;55537;516713;2019;Viajeros;245.093764324;A
40123;55537;516713;2018;Viajeros;375.73478148;A
40123;55537;516713;2017;Viajeros;482.33614744;A
40123;55537;516713;2016;Viajeros;311.21054421;A
40123;55537;516713;2015;Viajeros;123.186316586;A
40123;55537;516713;2014;Viajeros;156.819693909;A
40123;55537;516713;2013;Viajeros;146.72341667;A
40123;55537;516713;2012;Viajeros;139.05192546;A
40123;55537;516713;2011;Viajeros;150.276120379;A
40123;55537;516713;2010;Viajeros;289.20511809;A
40123;55537;516713;2009;Viajeros;178.45700164;A
40123;55537;516713;2008;Viajeros;234.0986032;A
40123;55537;516713;2007;Viajeros;215.31422319;A
40123;55537;516715;2020;Viajeros;347.235608469;A
40123;55537;516715;2019;Viajeros;833.961944929;A
40123;55537;516715;2018;Viajeros;651.619972068;A
40123;55537;516715;2017;Viajeros;526.438489682;A
40123;55537;516715;2016;Viajeros;591.94014394;A
40123;55537;516715;2015;Viajeros;378.469825158;A
40123;55537;516715;2014;Viajeros;290.53482829;A
40123;55537;516715;2013;Viajeros;457.8314472;A
40123;55537;516715;2012;Viajeros;322.390394261;A
40123;55537;516715;2011;Viajeros;432.347524914;A
40123;55537;516715;2010;Viajeros;422.441893961;A
40123;55537;516715;2009;Viajeros;365.313454841;A
40123;55537;516715;2008;Viajeros;411.909036567;A
40123;55537;516715;2007;Viajeros;565.589560422;A
40123;55537;55574;2020;Viajeros;4857.364774194;A
40123;55537;55574;2019;Viajeros;6987.315106266;A
40123;55537;55574;2018;Viajeros;7320.50294152;A
40123;55537;55574;2017;Viajeros;5504.73598735;A
40123;55537;55574;2016;Viajeros;6142.94289169;A
40123;55537;55574;2015;Viajeros;5975.31683126;A
40123;55537;55574;2014;Viajeros;4794.64269983;A
40123;55537;55574;2013;Viajeros;5061.77638727;A
40123;55537;55574;2012;Viajeros;4011.55411287;A
40123;55537;55574;2011;Viajeros;4246.41837117;A
40123;55537;55574;2010;Viajeros;4396.44446592;A
40123;55537;55574;2009;Viajeros;4084.30654157;A
40123;55537;55574;2008;Viajeros;5052.63387589;A
40123;55537;55574;2007;Viajeros;5397.85959995;A
40123;55537;516716;2020;Viajeros;-;A
40123;55537;516716;2019;Viajeros;172.984818346;A
40123;55537;516716;2018;Viajeros;502.663240312;A
40123;55537;516716;2017;Viajeros;519.076437408;A
40123;55537;516716;2016;Viajeros;394.193406516;A
40123;55537;516716;2015;Viajeros;429.162644646;A
40123;55537;516716;2014;Viajeros;610.32821013;A
40123;55537;516716;2013;Viajeros;180.682246491;A
40123;55537;516716;2012;Viajeros;182.639186387;A
40123;55537;516716;2011;Viajeros;394.421034764;A
40123;55537;516716;2010;Viajeros;304.13905551;A
40123;55537;516716;2009;Viajeros;286.888685175;A
40123;55537;516716;2008;Viajeros;377.188610981;A
40123;55537;516716;2007;Viajeros;181.758594966;A
40123;55537;516717;2020;Viajeros;306.920905658;A
40123;55537;516717;2019;Viajeros;817.20822332;A
40123;55537;516717;2018;Viajeros;566.615166914;A
40123;55537;516717;2017;Viajeros;463.969633735;A
40123;55537;516717;2016;Viajeros;522.235421024;A
40123;55537;516717;2015;Viajeros;391.73825218;A
40123;55537;516717;2014;Viajeros;461.627348814;A
40123;55537;516717;2013;Viajeros;256.078501203;A
40123;55537;516717;2012;Viajeros;284.777472509;A
40123;55537;516717;2011;Viajeros;203.204021081;A
40123;55537;516717;2010;Viajeros;303.439377536;A
40123;55537;516717;2009;Viajeros;136.827511759;A
40123;55537;516717;2008;Viajeros;195.7650389;A
40123;55537;516717;2007;Viajeros;100.815244632;A
40123;55537;516718;2020;Viajeros;296.541356626;A
40123;55537;516718;2019;Viajeros;284.504553276;A
40123;55537;516718;2018;Viajeros;536.110314012;A
40123;55537;516718;2017;Viajeros;364.55961354;A
40123;55537;516718;2016;Viajeros;385.376930923;A
40123;55537;516718;2015;Viajeros;349.49574868;A
40123;55537;516718;2014;Viajeros;164.594483842;A
40123;55537;516718;2013;Viajeros;182.04848583;A
40123;55537;516718;2012;Viajeros;160.894859016;A
40123;55537;516718;2011;Viajeros;276.964516605;A
40123;55537;516718;2010;Viajeros;-;A
40123;55537;516718;2009;Viajeros;209.41825178;A
40123;55537;516718;2008;Viajeros;189.766719525;A
40123;55537;516718;2007;Viajeros;172.314469357;A
40123;55537;516719;2020;Viajeros;-;A
40123;55537;516719;2019;Viajeros;147.175364917;A
40123;55537;516719;2018;Viajeros;157.480177866;A
40123;55537;516719;2017;Viajeros;179.780245763;A
40123;55537;516719;2016;Viajeros;-;A
40123;55537;516719;2015;Viajeros;144.482913652;A
40123;55537;516719;2014;Viajeros;-;A
40123;55537;516719;2013;Viajeros;104.177142681;A
40123;55537;516719;2012;Viajeros;241.36574061;A
40123;55537;516719;2011;Viajeros;105.079598389;A
40123;55537;516719;2010;Viajeros;124.3258459;A
40123;55537;516719;2009;Viajeros;-;A
40123;55537;516719;2008;Viajeros;153.43893576;A
40123;55537;516719;2007;Viajeros;154.891510755;A
40123;55537;516720;2020;Viajeros;-;A
40123;55537;516720;2019;Viajeros;-;A
40123;55537;516720;2017;Viajeros;-;A
40123;55537;516720;2016;Viajeros;-;A
40123;55537;516720;2015;Viajeros;-;A
40123;55537;516720;2014;Viajeros;-;A
40123;55537;516720;2012;Viajeros;-;A
40123;55537;516720;2010;Viajeros;-;A
40123;55537;516720;2009;Viajeros;-;A
40123;55537;516720;2008;Viajeros;-;A
40123;55537;516720;2007;Viajeros;-;A
40123;55537;516721;2020;Viajeros;563.692689105;A
40123;55537;516721;2019;Viajeros;1779.826795369;A
40123;55537;516721;2018;Viajeros;1645.85647547;A
40123;55537;516721;2017;Viajeros;1433.986199905;A
40123;55537;516721;2016;Viajeros;1540.946318953;A
40123;55537;516721;2015;Viajeros;1461.125104702;A
40123;55537;516721;2014;Viajeros;1046.06663206;A
40123;55537;516721;2013;Viajeros;889.07273848;A
40123;55537;516721;2012;Viajeros;924.85248176;A
40123;55537;516721;2011;Viajeros;933.57081706;A
40123;55537;516721;2010;Viajeros;907.664294103;A
40123;55537;516721;2009;Viajeros;825.789635119;A
40123;55537;516721;2008;Viajeros;856.1903047;A
40123;55537;516721;2007;Viajeros;877.682225323;A
40123;55537;516722;2020;Viajeros;-;A
40123;55537;516722;2019;Viajeros;176.809099557;A
40123;55537;516722;2018;Viajeros;283.975238884;A
40123;55537;516722;2017;Viajeros;314.988440366;A
40123;55537;516722;2016;Viajeros;161.257604074;A
40123;55537;516722;2015;Viajeros;121.48772089;A
40123;55537;516722;2014;Viajeros;153.518421174;A
40123;55537;516722;2013;Viajeros;385.545289756;A
40123;55537;516722;2012;Viajeros;365.07694057;A
40123;55537;516722;2011;Viajeros;642.845224687;A
40123;55537;516722;2010;Viajeros;580.64539175;A
40123;55537;516722;2009;Viajeros;359.35116138;A
40123;55537;516722;2008;Viajeros;112.98797943;A
40123;55537;516722;2007;Viajeros;253.1879713;A
40123;55537;516724;2020;Viajeros;-;A
40123;55537;516724;2019;Viajeros;-;A
40123;55537;516724;2018;Viajeros;124.64964386;A
40123;55537;516724;2017;Viajeros;148.735565768;A
40123;55537;516724;2016;Viajeros;-;A
40123;55537;516724;2015;Viajeros;137.489335601;A
40123;55537;516724;2014;Viajeros;-;A
40123;55537;516724;2013;Viajeros;-;A
40123;55537;516724;2012;Viajeros;144.786943678;A
40123;55537;516724;2011;Viajeros;-;A
40123;55537;516724;2010;Viajeros;-;A
40123;55537;516724;2009;Viajeros;-;A
40123;55537;516724;2008;Viajeros;194.70695378;A
40123;55537;516724;2007;Viajeros;-;A
40123;55537;516725;2020;Viajeros;390.291993445;A
40123;55537;516725;2019;Viajeros;501.728749762;A
40123;55537;516725;2018;Viajeros;459.513034198;A
40123;55537;516725;2017;Viajeros;397.13414438;A
40123;55537;516725;2016;Viajeros;335.10134791;A
40123;55537;516725;2015;Viajeros;334.2460278;A
40123;55537;516725;2014;Viajeros;280.682700211;A
40123;55537;516725;2013;Viajeros;342.464557035;A
40123;55537;516725;2012;Viajeros;308.908312863;A
40123;55537;516725;2011;Viajeros;140.525942612;A
40123;55537;516725;2010;Viajeros;245.388293673;A
40123;55537;516725;2009;Viajeros;234.24150813;A
40123;55537;516725;2008;Viajeros;321.61169279;A
40123;55537;516725;2007;Viajeros;291.910219423;A
40123;55537;516726;2020;Viajeros;-;A
40123;55537;516726;2019;Viajeros;124.459327268;A
40123;55537;516726;2018;Viajeros;-;A
40123;55537;516726;2017;Viajeros;101.183534004;A
40123;55537;516726;2016;Viajeros;-;A
40123;55537;516726;2015;Viajeros;-;A
40123;55537;516726;2014;Viajeros;-;A
40123;55537;516726;2013;Viajeros;-;A
40123;55537;516726;2012;Viajeros;-;A
40123;55537;516726;2011;Viajeros;-;A
40123;55537;516726;2010;Viajeros;-;A
40123;55537;516726;2009;Viajeros;-;A
40123;55537;516726;2008;Viajeros;-;A
40123;55537;516726;2007;Viajeros;-;A
40123;55537;516727;2020;Viajeros;267.612041466;A
40123;55537;516727;2019;Viajeros;485.575948112;A
40123;55537;516727;2018;Viajeros;690.934013501;A
40123;55537;516727;2017;Viajeros;699.425303702;A
40123;55537;516727;2016;Viajeros;634.878889326;A
40123;55537;516727;2015;Viajeros;441.424247082;A
40123;55537;516727;2014;Viajeros;162.375700725;A
40123;55537;516727;2013;Viajeros;648.489855467;A
40123;55537;516727;2012;Viajeros;543.381291853;A
40123;55537;516727;2011;Viajeros;552.38572573;A
40123;55537;516727;2010;Viajeros;263.22952745;A
40123;55537;516727;2009;Viajeros;356.6583277;A
40123;55537;516727;2008;Viajeros;536.51016533;A
40123;55537;516727;2007;Viajeros;679.717693203;A
40123;55538;55698;2020;Viajeros;176165.281996191;A
40123;55538;55698;2019;Viajeros;277265.19605697;A
40123;55538;55698;2018;Viajeros;265403.212601177;A
40123;55538;55698;2017;Viajeros;271504.569201104;A
40123;55538;55698;2016;Viajeros;257442.127517366;A
40123;55538;55698;2015;Viajeros;248819.886490572;A
40123;55538;55698;2014;Viajeros;230749.730578484;A
40123;55538;55698;2013;Viajeros;195165.962358687;A
40123;55538;55698;2012;Viajeros;207416.406818554;A
40123;55538;55698;2011;Viajeros;219430.13333294;A
40123;55538;55698;2010;Viajeros;218119.113139094;A
40123;55538;55698;2009;Viajeros;243154.077600819;A
40123;55538;55698;2008;Viajeros;226149.027241631;A
40123;55538;55698;2007;Viajeros;243113.453887112;A
40123;55538;55565;2020;Viajeros;155031.170774976;A
40123;55538;55565;2019;Viajeros;215162.740224998;A
40123;55538;55565;2018;Viajeros;201448.029711217;A
40123;55538;55565;2017;Viajeros;210150.167834491;A
40123;55538;55565;2016;Viajeros;197304.437742528;A
40123;55538;55565;2015;Viajeros;194013.026535339;A
40123;55538;55565;2014;Viajeros;177749.138901462;A
40123;55538;55565;2013;Viajeros;148736.931238725;A
40123;55538;55565;2012;Viajeros;155367.907729583;A
40123;55538;55565;2011;Viajeros;172683.472109535;A
40123;55538;55565;2010;Viajeros;164841.228269476;A
40123;55538;55565;2009;Viajeros;180673.296255585;A
40123;55538;55565;2008;Viajeros;163592.272777229;A
40123;55538;55565;2007;Viajeros;186470.462701891;A
40123;55538;55697;2020;Viajeros;21134.111221215;A
40123;55538;55697;2019;Viajeros;62102.455831972;A
40123;55538;55697;2018;Viajeros;63955.18288996;A
40123;55538;55697;2017;Viajeros;61354.401366613;A
40123;55538;55697;2016;Viajeros;60137.689774838;A
40123;55538;55697;2015;Viajeros;54806.859955233;A
40123;55538;55697;2014;Viajeros;53000.591677022;A
40123;55538;55697;2013;Viajeros;46429.031119962;A
40123;55538;55697;2012;Viajeros;52048.499088971;A
40123;55538;55697;2011;Viajeros;46746.661223405;A
40123;55538;55697;2010;Viajeros;53277.884869618;A
40123;55538;55697;2009;Viajeros;62480.781345234;A
40123;55538;55697;2008;Viajeros;62556.754464402;A
40123;55538;55697;2007;Viajeros;56642.991185221;A
40123;55538;55577;2020;Viajeros;4892.915951868;A
40123;55538;55577;2019;Viajeros;17911.710587476;A
40123;55538;55577;2018;Viajeros;18131.6956222;A
40123;55538;55577;2017;Viajeros;16158.8861829;A
40123;55538;55577;2016;Viajeros;14574.78335525;A
40123;55538;55577;2015;Viajeros;14015.28774494;A
40123;55538;55577;2014;Viajeros;12838.77287664;A
40123;55538;55577;2013;Viajeros;11714.5264852;A
40123;55538;55577;2012;Viajeros;10073.23823932;A
40123;55538;55577;2011;Viajeros;9625.4722947;A
40123;55538;55577;2010;Viajeros;9597.16470009;A
40123;55538;55577;2009;Viajeros;10982.85754963;A
40123;55538;55577;2008;Viajeros;9736.49354179;A
40123;55538;55577;2007;Viajeros;12462.36982984;A
40123;55538;516705;2020;Viajeros;358.850049407;A
40123;55538;516705;2019;Viajeros;1069.867428186;A
40123;55538;516705;2018;Viajeros;1168.04644494;A
40123;55538;516705;2017;Viajeros;1341.8686644;A
40123;55538;516705;2016;Viajeros;985.584152835;A
40123;55538;516705;2015;Viajeros;1069.16019331;A
40123;55538;516705;2014;Viajeros;702.908423549;A
40123;55538;516705;2013;Viajeros;772.154342561;A
40123;55538;516705;2012;Viajeros;792.16036934;A
40123;55538;516705;2011;Viajeros;778.332911532;A
40123;55538;516705;2010;Viajeros;840.275899681;A
40123;55538;516705;2009;Viajeros;716.435103656;A
40123;55538;516705;2008;Viajeros;1117.103882948;A
40123;55538;516705;2007;Viajeros;968.538303433;A
40123;55538;516706;2020;Viajeros;467.442771777;A
40123;55538;516706;2019;Viajeros;1557.714018732;A
40123;55538;516706;2018;Viajeros;1233.064857207;A
40123;55538;516706;2017;Viajeros;1275.896723387;A
40123;55538;516706;2016;Viajeros;1420.85007546;A
40123;55538;516706;2015;Viajeros;1349.053720659;A
40123;55538;516706;2014;Viajeros;1116.80380648;A
40123;55538;516706;2013;Viajeros;1090.655584603;A
40123;55538;516706;2012;Viajeros;957.65101577;A
40123;55538;516706;2011;Viajeros;959.253821075;A
40123;55538;516706;2010;Viajeros;1287.638011303;A
40123;55538;516706;2009;Viajeros;1259.299491111;A
40123;55538;516706;2008;Viajeros;1274.348091081;A
40123;55538;516706;2007;Viajeros;1411.469124723;A
40123;55538;516707;2020;Viajeros;182.342530704;A
40123;55538;516707;2019;Viajeros;462.777106754;A
40123;55538;516707;2018;Viajeros;461.095745316;A
40123;55538;516707;2017;Viajeros;427.22598125;A
40123;55538;516707;2016;Viajeros;543.477132719;A
40123;55538;516707;2015;Viajeros;370.126255269;A
40123;55538;516707;2014;Viajeros;329.239608654;A
40123;55538;516707;2013;Viajeros;332.297077976;A
40123;55538;516707;2012;Viajeros;321.938054793;A
40123;55538;516707;2011;Viajeros;289.15942332;A
40123;55538;516707;2010;Viajeros;249.867781738;A
40123;55538;516707;2009;Viajeros;346.823025109;A
40123;55538;516707;2008;Viajeros;529.846138488;A
40123;55538;516707;2007;Viajeros;434.907869041;A
40123;55538;516708;2020;Viajeros;-;A
40123;55538;516708;2019;Viajeros;256.78219022;A
40123;55538;516708;2018;Viajeros;224.546164992;A
40123;55538;516708;2017;Viajeros;314.545871238;A
40123;55538;516708;2016;Viajeros;414.062941619;A
40123;55538;516708;2015;Viajeros;350.62124596;A
40123;55538;516708;2014;Viajeros;238.951344379;A
40123;55538;516708;2013;Viajeros;207.690197405;A
40123;55538;516708;2012;Viajeros;250.388438312;A
40123;55538;516708;2011;Viajeros;227.161999604;A
40123;55538;516708;2010;Viajeros;229.456699534;A
40123;55538;516708;2009;Viajeros;508.94425207;A
40123;55538;516708;2008;Viajeros;201.957878648;A
40123;55538;516708;2007;Viajeros;351.063535864;A
40123;55538;55568;2020;Viajeros;3056.08467976;A
40123;55538;55568;2019;Viajeros;9881.884882166;A
40123;55538;55568;2018;Viajeros;10416.38663155;A
40123;55538;55568;2017;Viajeros;10807.70598735;A
40123;55538;55568;2016;Viajeros;10747.96230926;A
40123;55538;55568;2015;Viajeros;9352.22017321;A
40123;55538;55568;2014;Viajeros;10851.82956571;A
40123;55538;55568;2013;Viajeros;9086.51180346;A
40123;55538;55568;2012;Viajeros;9264.45593541;A
40123;55538;55568;2011;Viajeros;9129.24862245;A
40123;55538;55568;2010;Viajeros;8692.36148912;A
40123;55538;55568;2009;Viajeros;9795.679885315;A
40123;55538;55568;2008;Viajeros;9922.39416829;A
40123;55538;55568;2007;Viajeros;9311.89697944;A
40123;55538;516709;2020;Viajeros;-;A
40123;55538;516709;2019;Viajeros;-;A
40123;55538;516709;2018;Viajeros;-;A
40123;55538;516709;2017;Viajeros;-;A
40123;55538;516709;2016;Viajeros;-;A
40123;55538;516709;2015;Viajeros;-;A
40123;55538;516709;2014;Viajeros;-;A
40123;55538;516709;2013;Viajeros;183.905857394;A
40123;55538;516709;2012;Viajeros;-;A
40123;55538;516709;2011;Viajeros;107.157674674;A
40123;55538;516709;2010;Viajeros;-;A
40123;55538;516709;2009;Viajeros;-;A
40123;55538;516709;2008;Viajeros;-;A
40123;55538;516709;2007;Viajeros;132.039731719;A
40123;55538;516710;2020;Viajeros;105.729424015;A
40123;55538;516710;2019;Viajeros;359.643522133;A
40123;55538;516710;2018;Viajeros;415.391920908;A
40123;55538;516710;2017;Viajeros;361.64711576;A
40123;55538;516710;2016;Viajeros;603.37163459;A
40123;55538;516710;2015;Viajeros;392.104672102;A
40123;55538;516710;2014;Viajeros;765.71931448;A
40123;55538;516710;2013;Viajeros;403.407294447;A
40123;55538;516710;2012;Viajeros;229.35178671;A
