D_TEMPORAL_0;D_TERRITORIO_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
2020;2482;7263;Establecimientos;305.0;A
2020;2482;7257;Establecimientos;305.0;A
2020;2482;7260;Establecimientos;;A
2020;2482;7262;Establecimientos;;A
2020;2482;7272;Establecimientos;1.0;A
2020;2482;7266;Establecimientos;1.0;A
2020;2482;7269;Establecimientos;;A
2020;2482;7271;Establecimientos;;A
2020;2482;7303;Establecimientos;103.0;A
2020;2482;7281;Establecimientos;50.0;A
2020;2482;7284;Establecimientos;3.0;A
2020;2482;7287;Establecimientos;8.0;A
2020;2482;7291;Establecimientos;29.0;A
2020;2482;7297;Establecimientos;13.0;A
2020;2482;7300;Establecimientos;;A
2020;2482;7302;Establecimientos;;A
2020;2482;7312;Establecimientos;23.0;A
2020;2482;7306;Establecimientos;4.0;A
2020;2482;7309;Establecimientos;19.0;A
2020;2482;7311;Establecimientos;;A
2020;2482;7325;Establecimientos;83.0;A
2020;2482;7316;Establecimientos;15.0;A
2020;2482;7322;Establecimientos;68.0;A
2020;2482;7324;Establecimientos;;A
2020;2482;7368;Establecimientos;387.0;A
2020;2482;7332;Establecimientos;39.0;A
2020;2482;7335;Establecimientos;2.0;A
2020;2482;7339;Establecimientos;6.0;A
2020;2482;7346;Establecimientos;80.0;A
2020;2482;7350;Establecimientos;5.0;A
2020;2482;7358;Establecimientos;109.0;A
2020;2482;7361;Establecimientos;138.0;A
2020;2482;7365;Establecimientos;8.0;A
2020;2482;7367;Establecimientos;;A
2020;2482;7397;Establecimientos;27.0;A
2020;2482;7371;Establecimientos;1.0;A
2020;2482;7374;Establecimientos;1.0;A
2020;2482;7380;Establecimientos;7.0;A
2020;2482;7388;Establecimientos;10.0;A
2020;2482;7394;Establecimientos;8.0;A
2020;2482;7396;Establecimientos;;A
2020;2482;7433;Establecimientos;904.0;A
2020;2482;7401;Establecimientos;619.0;A
2020;2482;7405;Establecimientos;19.0;A
2020;2482;7408;Establecimientos;;A
2020;2482;7411;Establecimientos;;A
2020;2482;7414;Establecimientos;52.0;A
2020;2482;7418;Establecimientos;124.0;A
2020;2482;7423;Establecimientos;48.0;A
2020;2482;7430;Establecimientos;42.0;A
2020;2482;7432;Establecimientos;;A
2020;2482;7462;Establecimientos;45.0;A
2020;2482;7437;Establecimientos;7.0;A
2020;2482;7440;Establecimientos;16.0;A
2020;2482;7443;Establecimientos;6.0;A
2020;2482;7446;Establecimientos;1.0;A
2020;2482;7450;Establecimientos;10.0;A
2020;2482;7453;Establecimientos;2.0;A
2020;2482;7456;Establecimientos;3.0;A
2020;2482;7459;Establecimientos;;A
2020;2482;7461;Establecimientos;;A
2020;2482;7487;Establecimientos;43.0;A
2020;2482;7466;Establecimientos;12.0;A
2020;2482;7469;Establecimientos;;A
2020;2482;7474;Establecimientos;1.0;A
2020;2482;7477;Establecimientos;9.0;A
2020;2482;7481;Establecimientos;16.0;A
2020;2482;7484;Establecimientos;5.0;A
2020;2482;7486;Establecimientos;;A
2020;2482;7521;Establecimientos;138.0;A
2020;2482;7494;Establecimientos;4.0;A
2020;2482;7502;Establecimientos;26.0;A
2020;2482;7505;Establecimientos;42.0;A
2020;2482;7509;Establecimientos;3.0;A
2020;2482;7518;Establecimientos;63.0;A
2020;2482;7520;Establecimientos;;A
2020;2482;7534;Establecimientos;30.0;A
2020;2482;7524;Establecimientos;;A
2020;2482;7527;Establecimientos;19.0;A
2020;2482;7531;Establecimientos;11.0;A
2020;2482;7533;Establecimientos;;A
2020;2482;7555;Establecimientos;23.0;A
2020;2482;7538;Establecimientos;;A
2020;2482;7541;Establecimientos;3.0;A
2020;2482;7544;Establecimientos;13.0;A
2020;2482;7547;Establecimientos;;A
2020;2482;7552;Establecimientos;7.0;A
2020;2482;7554;Establecimientos;;A
2020;2482;7564;Establecimientos;638.0;A
2020;2482;7561;Establecimientos;638.0;A
2020;2482;7563;Establecimientos;;A
2020;2482;7588;Establecimientos;611.0;A
2020;2482;7569;Establecimientos;484.0;A
2020;2482;7572;Establecimientos;11.0;A
2020;2482;7575;Establecimientos;3.0;A
2020;2482;7578;Establecimientos;5.0;A
2020;2482;7581;Establecimientos;55.0;A
2020;2482;7585;Establecimientos;53.0;A
2020;2482;7587;Establecimientos;;A
2020;2482;7604;Establecimientos;203.0;A
2020;2482;7598;Establecimientos;197.0;A
2020;2482;7601;Establecimientos;6.0;A
2020;2482;7603;Establecimientos;;A
2020;2482;7627;Establecimientos;160.0;A
2020;2482;7626;Establecimientos;160.0;A
2020;2482;7615;Establecimientos;148.0;A
2020;2482;7620;Establecimientos;1.0;A
2020;2482;7623;Establecimientos;11.0;A
2020;2482;7625;Establecimientos;;A
2020;2482;7661;Establecimientos;144.0;A
2020;2482;7633;Establecimientos;37.0;A
2020;2482;7630;Establecimientos;37.0;A
2020;2482;7632;Establecimientos;;A
2020;2482;7639;Establecimientos;23.0;A
2020;2482;7636;Establecimientos;23.0;A
2020;2482;7638;Establecimientos;;A
2020;2482;7654;Establecimientos;55.0;A
2020;2482;7643;Establecimientos;38.0;A
2020;2482;7647;Establecimientos;16.0;A
2020;2482;7651;Establecimientos;1.0;A
2020;2482;7653;Establecimientos;;A
2020;2482;7660;Establecimientos;29.0;A
2020;2482;7657;Establecimientos;29.0;A
2020;2482;7659;Establecimientos;;A
2020;2482;7662;Establecimientos;5683.0;A
2020;2482;7663;Establecimientos;5683.0;A
2020;2482;7714;Establecimientos;5683.0;A
2020;2482;7673;Establecimientos;2408.0;A
2020;2482;7666;Establecimientos;1276.0;A
2020;2482;7670;Establecimientos;1132.0;A
2020;2482;7672;Establecimientos;;A
2020;2482;7689;Establecimientos;93.0;A
2020;2482;7678;Establecimientos;35.0;A
2020;2482;7682;Establecimientos;43.0;A
2020;2482;7686;Establecimientos;15.0;A
2020;2482;7688;Establecimientos;;A
2020;2482;7713;Establecimientos;3182.0;A
2020;2482;7694;Establecimientos;233.0;A
2020;2482;7699;Establecimientos;1368.0;A
2020;2482;7706;Establecimientos;833.0;A
2020;2482;7710;Establecimientos;748.0;A
2020;2482;7712;Establecimientos;;A
2020;2482;7715;Establecimientos;44911.0;A
2020;2482;7716;Establecimientos;22647.0;A
2020;2482;7859;Establecimientos;17972.0;A
2020;2482;7733;Establecimientos;2123.0;A
2020;2482;7720;Establecimientos;746.0;A
2020;2482;7723;Establecimientos;1134.0;A
2020;2482;7727;Establecimientos;241.0;A
2020;2482;7730;Establecimientos;2.0;A
2020;2482;7732;Establecimientos;;A
2020;2482;7800;Establecimientos;4371.0;A
2020;2482;7744;Establecimientos;1229.0;A
2020;2482;7750;Establecimientos;358.0;A
2020;2482;7761;Establecimientos;1123.0;A
2020;2482;7772;Establecimientos;789.0;A
2020;2482;7776;Establecimientos;70.0;A
2020;2482;7785;Establecimientos;192.0;A
2020;2482;7794;Establecimientos;481.0;A
2020;2482;7797;Establecimientos;129.0;A
2020;2482;7799;Establecimientos;;A
2020;2482;7858;Establecimientos;11478.0;A
2020;2482;7804;Establecimientos;2248.0;A
2020;2482;7813;Establecimientos;1948.0;A
2020;2482;7816;Establecimientos;242.0;A
2020;2482;7821;Establecimientos;213.0;A
2020;2482;7828;Establecimientos;2265.0;A
2020;2482;7835;Establecimientos;583.0;A
2020;2482;7846;Establecimientos;2988.0;A
2020;2482;7851;Establecimientos;787.0;A
2020;2482;7855;Establecimientos;204.0;A
2020;2482;7857;Establecimientos;;A
2020;2482;7888;Establecimientos;4675.0;A
2020;2482;7874;Establecimientos;532.0;A
2020;2482;7862;Establecimientos;233.0;A
2020;2482;7865;Establecimientos;260.0;A
2020;2482;7868;Establecimientos;11.0;A
2020;2482;7871;Establecimientos;28.0;A
2020;2482;7873;Establecimientos;;A
2020;2482;7887;Establecimientos;4143.0;A
2020;2482;7877;Establecimientos;576.0;A
2020;2482;7881;Establecimientos;284.0;A
2020;2482;7884;Establecimientos;3283.0;A
2020;2482;7886;Establecimientos;;A
2020;2482;7889;Establecimientos;3281.0;A
2020;2482;7958;Establecimientos;2572.0;A
2020;2482;7910;Establecimientos;2280.0;A
2020;2482;7892;Establecimientos;3.0;A
2020;2482;7895;Establecimientos;3.0;A
2020;2482;7900;Establecimientos;762.0;A
2020;2482;7904;Establecimientos;1509.0;A
2020;2482;7907;Establecimientos;3.0;A
2020;2482;7909;Establecimientos;;A
2020;2482;7925;Establecimientos;1.0;A
2020;2482;7913;Establecimientos;;A
2020;2482;7916;Establecimientos;1.0;A
2020;2482;7919;Establecimientos;;A
2020;2482;7922;Establecimientos;;A
2020;2482;7924;Establecimientos;;A
2020;2482;7935;Establecimientos;1.0;A
2020;2482;7928;Establecimientos;1.0;A
2020;2482;7932;Establecimientos;;A
2020;2482;7934;Establecimientos;;A
2020;2482;7948;Establecimientos;139.0;A
2020;2482;7938;Establecimientos;15.0;A
2020;2482;7945;Establecimientos;124.0;A
2020;2482;7947;Establecimientos;;A
2020;2482;7957;Establecimientos;151.0;A
2020;2482;7951;Establecimientos;9.0;A
2020;2482;7954;Establecimientos;142.0;A
2020;2482;7956;Establecimientos;;A
2020;2482;8031;Establecimientos;709.0;A
2020;2482;7972;Establecimientos;105.0;A
2020;2482;7965;Establecimientos;105.0;A
2020;2482;7969;Establecimientos;;A
2020;2482;7971;Establecimientos;;A
2020;2482;7986;Establecimientos;74.0;A
2020;2482;7980;Establecimientos;53.0;A
2020;2482;7983;Establecimientos;21.0;A
2020;2482;7985;Establecimientos;;A
2020;2482;7995;Establecimientos;38.0;A
2020;2482;7989;Establecimientos;15.0;A
2020;2482;7992;Establecimientos;23.0;A
2020;2482;7994;Establecimientos;;A
2020;2482;8010;Establecimientos;105.0;A
2020;2482;7998;Establecimientos;16.0;A
2020;2482;8001;Establecimientos;11.0;A
2020;2482;8004;Establecimientos;;A
2020;2482;8007;Establecimientos;78.0;A
2020;2482;8009;Establecimientos;;A
2020;2482;8019;Establecimientos;337.0;A
2020;2482;8016;Establecimientos;337.0;A
2020;2482;8018;Establecimientos;;A
2020;2482;8030;Establecimientos;50.0;A
2020;2482;8023;Establecimientos;41.0;A
2020;2482;8027;Establecimientos;9.0;A
2020;2482;8029;Establecimientos;;A
2020;2482;8032;Establecimientos;10438.0;A
2020;2482;8080;Establecimientos;1835.0;A
2020;2482;8050;Establecimientos;468.0;A
2020;2482;8036;Establecimientos;436.0;A
2020;2482;8039;Establecimientos;4.0;A
2020;2482;8042;Establecimientos;1.0;A
2020;2482;8047;Establecimientos;27.0;A
2020;2482;8049;Establecimientos;;A
2020;2482;8063;Establecimientos;75.0;A
2020;2482;8054;Establecimientos;74.0;A
2020;2482;8057;Establecimientos;1.0;A
2020;2482;8060;Establecimientos;;A
2020;2482;8062;Establecimientos;;A
2020;2482;8079;Establecimientos;1292.0;A
2020;2482;8068;Establecimientos;146.0;A
2020;2482;8073;Establecimientos;1144.0;A
2020;2482;8076;Establecimientos;2.0;A
2020;2482;8078;Establecimientos;;A
2020;2482;8094;Establecimientos;1897.0;A
2020;2482;8093;Establecimientos;1897.0;A
2020;2482;8083;Establecimientos;1.0;A
2020;2482;8086;Establecimientos;1401.0;A
2020;2482;8090;Establecimientos;495.0;A
2020;2482;8092;Establecimientos;;A
2020;2482;8165;Establecimientos;4930.0;A
2020;2482;8103;Establecimientos;2026.0;A
2020;2482;8097;Establecimientos;1208.0;A
2020;2482;8100;Establecimientos;818.0;A
2020;2482;8102;Establecimientos;;A
2020;2482;8113;Establecimientos;202.0;A
2020;2482;8106;Establecimientos;1.0;A
2020;2482;8110;Establecimientos;201.0;A
2020;2482;8112;Establecimientos;;A
2020;2482;8123;Establecimientos;1058.0;A
2020;2482;8117;Establecimientos;1042.0;A
2020;2482;8120;Establecimientos;16.0;A
2020;2482;8122;Establecimientos;;A
2020;2482;8133;Establecimientos;257.0;A
2020;2482;8127;Establecimientos;60.0;A
2020;2482;8130;Establecimientos;197.0;A
2020;2482;8132;Establecimientos;;A
2020;2482;8143;Establecimientos;367.0;A
2020;2482;8137;Establecimientos;330.0;A
2020;2482;8140;Establecimientos;37.0;A
2020;2482;8142;Establecimientos;;A
2020;2482;8158;Establecimientos;791.0;A
2020;2482;8146;Establecimientos;32.0;A
2020;2482;8149;Establecimientos;194.0;A
2020;2482;8152;Establecimientos;67.0;A
2020;2482;8155;Establecimientos;498.0;A
2020;2482;8157;Establecimientos;;A
2020;2482;8164;Establecimientos;229.0;A
2020;2482;8161;Establecimientos;229.0;A
2020;2482;8163;Establecimientos;;A
2020;2482;8255;Establecimientos;1776.0;A
2020;2482;8188;Establecimientos;306.0;A
2020;2482;8169;Establecimientos;55.0;A
2020;2482;8174;Establecimientos;23.0;A
2020;2482;8182;Establecimientos;219.0;A
2020;2482;8185;Establecimientos;9.0;A
2020;2482;8187;Establecimientos;;A
2020;2482;8200;Establecimientos;70.0;A
2020;2482;8191;Establecimientos;33.0;A
2020;2482;8194;Establecimientos;22.0;A
2020;2482;8197;Establecimientos;15.0;A
2020;2482;8199;Establecimientos;;A
2020;2482;8210;Establecimientos;233.0;A
2020;2482;8204;Establecimientos;154.0;A
2020;2482;8207;Establecimientos;79.0;A
2020;2482;8209;Establecimientos;;A
2020;2482;8222;Establecimientos;52.0;A
2020;2482;8213;Establecimientos;40.0;A
2020;2482;8216;Establecimientos;4.0;A
2020;2482;8219;Establecimientos;8.0;A
2020;2482;8221;Establecimientos;;A
2020;2482;8236;Establecimientos;526.0;A
2020;2482;8225;Establecimientos;25.0;A
2020;2482;8230;Establecimientos;483.0;A
2020;2482;8233;Establecimientos;18.0;A
2020;2482;8235;Establecimientos;;A
2020;2482;8254;Establecimientos;589.0;A
2020;2482;8240;Establecimientos;95.0;A
2020;2482;8243;Establecimientos;5.0;A
2020;2482;8246;Establecimientos;71.0;A
2020;2482;8251;Establecimientos;418.0;A
2020;2482;8253;Establecimientos;;A
2020;2482;8256;Establecimientos;4444.0;A
2020;2482;8275;Establecimientos;;A
2020;2482;8274;Establecimientos;;A
2020;2482;8261;Establecimientos;;A
2020;2482;8268;Establecimientos;;A
2020;2482;8271;Establecimientos;;A
2020;2482;8273;Establecimientos;;A
2020;2482;8303;Establecimientos;2230.0;A
2020;2482;8302;Establecimientos;2230.0;A
2020;2482;8278;Establecimientos;338.0;A
2020;2482;8281;Establecimientos;306.0;A
2020;2482;8285;Establecimientos;379.0;A
2020;2482;8290;Establecimientos;50.0;A
2020;2482;8296;Establecimientos;1150.0;A
2020;2482;8299;Establecimientos;7.0;A
2020;2482;8301;Establecimientos;;A
2020;2482;8345;Establecimientos;2214.0;A
2020;2482;8317;Establecimientos;1921.0;A
2020;2482;8306;Establecimientos;18.0;A
2020;2482;8311;Establecimientos;1178.0;A
2020;2482;8314;Establecimientos;725.0;A
2020;2482;8316;Establecimientos;;A
2020;2482;8333;Establecimientos;144.0;A
2020;2482;8320;Establecimientos;53.0;A
2020;2482;8323;Establecimientos;20.0;A
2020;2482;8327;Establecimientos;54.0;A
2020;2482;8330;Establecimientos;17.0;A
2020;2482;8332;Establecimientos;;A
2020;2482;8344;Establecimientos;149.0;A
2020;2482;8337;Establecimientos;103.0;A
2020;2482;8341;Establecimientos;46.0;A
2020;2482;8343;Establecimientos;;A
2020;2482;8346;Establecimientos;4101.0;A
2020;2482;8385;Establecimientos;1033.0;A
2020;2482;8355;Establecimientos;273.0;A
2020;2482;8352;Establecimientos;273.0;A
2020;2482;8354;Establecimientos;;A
2020;2482;8365;Establecimientos;68.0;A
2020;2482;8362;Establecimientos;68.0;A
2020;2482;8364;Establecimientos;;A
2020;2482;8371;Establecimientos;196.0;A
2020;2482;8368;Establecimientos;196.0;A
2020;2482;8370;Establecimientos;;A
2020;2482;8384;Establecimientos;496.0;A
2020;2482;8377;Establecimientos;248.0;A
2020;2482;8381;Establecimientos;248.0;A
2020;2482;8383;Establecimientos;;A
2020;2482;8426;Establecimientos;3068.0;A
2020;2482;8400;Establecimientos;239.0;A
2020;2482;8389;Establecimientos;35.0;A
2020;2482;8392;Establecimientos;8.0;A
2020;2482;8397;Establecimientos;196.0;A
2020;2482;8399;Establecimientos;;A
2020;2482;8415;Establecimientos;301.0;A
2020;2482;8404;Establecimientos;24.0;A
2020;2482;8412;Establecimientos;277.0;A
2020;2482;8414;Establecimientos;;A
2020;2482;8425;Establecimientos;2528.0;A
2020;2482;8422;Establecimientos;2528.0;A
2020;2482;8424;Establecimientos;;A
2020;2482;8442;Establecimientos;;A
2020;2482;8432;Establecimientos;;A
2020;2482;8429;Establecimientos;;A
2020;2482;8431;Establecimientos;;A
2020;2482;8441;Establecimientos;;A
2020;2482;8435;Establecimientos;;A
2020;2482;8438;Establecimientos;;A
2020;2482;8440;Establecimientos;;A
2020;2482;8449;Establecimientos;;A
2020;2482;8448;Establecimientos;;A
2020;2482;8445;Establecimientos;;A
2020;2482;8447;Establecimientos;;A
2020;2482;6962;Establecimientos;;A
2020;2482;6963;Establecimientos;;A
2020;2482;6964;Establecimientos;;A
2020;2482;6965;Establecimientos;;A
2020;2482;6966;Establecimientos;;A
2020;2482;6956;Establecimientos;;A
2020;2482;6957;Establecimientos;;A
2020;2482;6958;Establecimientos;;A
2020;2482;6959;Establecimientos;;A
2020;2482;6960;Establecimientos;;A
2020;2482;6968;Establecimientos;;A
2020;2482;6969;Establecimientos;;A
2020;2482;6970;Establecimientos;;A
2020;2482;6971;Establecimientos;;A
2020;2482;6972;Establecimientos;;A
2020;2482;8450;Establecimientos;;A
2020;2482;8451;Establecimientos;;A
2020;2482;8452;Establecimientos;;A
2020;2482;8453;Establecimientos;;A
2020;2482;8454;Establecimientos;;A
2020;2482;8456;Establecimientos;;A
2020;2482;8457;Establecimientos;;A
2020;2482;8458;Establecimientos;;A
2020;2482;8459;Establecimientos;;A
2020;2482;8460;Establecimientos;;A
2020;2482;6950;Establecimientos;;A
2020;2482;6951;Establecimientos;;A
2020;2482;6952;Establecimientos;;A
2020;2482;6953;Establecimientos;;A
2020;2482;6954;Establecimientos;;A
2020;2482;6974;Establecimientos;;A
2020;2482;6975;Establecimientos;;A
2020;2482;6976;Establecimientos;;A
2020;2482;6977;Establecimientos;;A
2020;2482;6978;Establecimientos;;A
2020;2482;261718;Establecimientos;;A
2020;2482;261719;Establecimientos;;A
2020;2482;261720;Establecimientos;;A
2020;2482;261721;Establecimientos;;A
2020;2482;261722;Establecimientos;;A
2020;2403;6949;Establecimientos;226.0;A
2020;2403;6980;Establecimientos;;A
2020;2403;6981;Establecimientos;;A
2020;2403;7056;Establecimientos;;A
2020;2403;7029;Establecimientos;;A
2020;2403;6990;Establecimientos;;A
2020;2403;7001;Establecimientos;;A
2020;2403;7004;Establecimientos;;A
2020;2403;7014;Establecimientos;;A
2020;2403;7017;Establecimientos;;A
2020;2403;7023;Establecimientos;;A
2020;2403;7026;Establecimientos;;A
2020;2403;7028;Establecimientos;;A
2020;2403;7044;Establecimientos;;A
2020;2403;7032;Establecimientos;;A
2020;2403;7035;Establecimientos;;A
2020;2403;7038;Establecimientos;;A
2020;2403;7041;Establecimientos;;A
2020;2403;7043;Establecimientos;;A
2020;2403;7055;Establecimientos;;A
2020;2403;7048;Establecimientos;;A
2020;2403;7052;Establecimientos;;A
2020;2403;7054;Establecimientos;;A
2020;2403;7057;Establecimientos;22.0;A
2020;2403;7058;Establecimientos;22.0;A
2020;2403;7109;Establecimientos;;A
2020;2403;7067;Establecimientos;;A
2020;2403;7061;Establecimientos;;A
2020;2403;7064;Establecimientos;;A
2020;2403;7066;Establecimientos;;A
2020;2403;7076;Establecimientos;;A
2020;2403;7070;Establecimientos;;A
2020;2403;7073;Establecimientos;;A
2020;2403;7075;Establecimientos;;A
2020;2403;7086;Establecimientos;;A
2020;2403;7079;Establecimientos;;A
2020;2403;7083;Establecimientos;;A
2020;2403;7085;Establecimientos;;A
2020;2403;7099;Establecimientos;;A
2020;2403;7090;Establecimientos;;A
2020;2403;7096;Establecimientos;;A
2020;2403;7098;Establecimientos;;A
2020;2403;7108;Establecimientos;;A
2020;2403;7102;Establecimientos;;A
2020;2403;7105;Establecimientos;;A
2020;2403;7107;Establecimientos;;A
2020;2403;7605;Establecimientos;21.0;A
2020;2403;7158;Establecimientos;12.0;A
2020;2403;7114;Establecimientos;;A
2020;2403;7118;Establecimientos;;A
2020;2403;7123;Establecimientos;;A
2020;2403;7128;Establecimientos;6.0;A
2020;2403;7133;Establecimientos;1.0;A
2020;2403;7137;Establecimientos;;A
2020;2403;7142;Establecimientos;3.0;A
2020;2403;7151;Establecimientos;1.0;A
2020;2403;7155;Establecimientos;1.0;A
2020;2403;7157;Establecimientos;;A
2020;2403;7170;Establecimientos;1.0;A
2020;2403;7167;Establecimientos;1.0;A
2020;2403;7169;Establecimientos;;A
2020;2403;7176;Establecimientos;;A
2020;2403;7173;Establecimientos;;A
2020;2403;7175;Establecimientos;;A
2020;2403;7197;Establecimientos;1.0;A
2020;2403;7179;Establecimientos;;A
2020;2403;7182;Establecimientos;;A
2020;2403;7185;Establecimientos;;A
2020;2403;7194;Establecimientos;1.0;A
2020;2403;7196;Establecimientos;;A
2020;2403;7214;Establecimientos;;A
2020;2403;7204;Establecimientos;;A
2020;2403;7207;Establecimientos;;A
2020;2403;7211;Establecimientos;;A
2020;2403;7213;Establecimientos;;A
2020;2403;7224;Establecimientos;;A
2020;2403;7218;Establecimientos;;A
2020;2403;7221;Establecimientos;;A
2020;2403;7223;Establecimientos;;A
2020;2403;7237;Establecimientos;2.0;A
2020;2403;7227;Establecimientos;;A
2020;2403;7234;Establecimientos;2.0;A
2020;2403;7236;Establecimientos;;A
2020;2403;7251;Establecimientos;;A
2020;2403;7241;Establecimientos;;A
2020;2403;7248;Establecimientos;;A
2020;2403;7250;Establecimientos;;A
2020;2403;7263;Establecimientos;;A
2020;2403;7257;Establecimientos;;A
2020;2403;7260;Establecimientos;;A
2020;2403;7262;Establecimientos;;A
2020;2403;7272;Establecimientos;;A
2020;2403;7266;Establecimientos;;A
2020;2403;7269;Establecimientos;;A
2020;2403;7271;Establecimientos;;A
2020;2403;7303;Establecimientos;1.0;A
2020;2403;7281;Establecimientos;1.0;A
2020;2403;7284;Establecimientos;;A
2020;2403;7287;Establecimientos;;A
2020;2403;7291;Establecimientos;;A
2020;2403;7297;Establecimientos;;A
2020;2403;7300;Establecimientos;;A
2020;2403;7302;Establecimientos;;A
2020;2403;7312;Establecimientos;;A
2020;2403;7306;Establecimientos;;A
2020;2403;7309;Establecimientos;;A
2020;2403;7311;Establecimientos;;A
2020;2403;7325;Establecimientos;;A
2020;2403;7316;Establecimientos;;A
2020;2403;7322;Establecimientos;;A
2020;2403;7324;Establecimientos;;A
2020;2403;7368;Establecimientos;;A
2020;2403;7332;Establecimientos;;A
2020;2403;7335;Establecimientos;;A
2020;2403;7339;Establecimientos;;A
2020;2403;7346;Establecimientos;;A
2020;2403;7350;Establecimientos;;A
2020;2403;7358;Establecimientos;;A
2020;2403;7361;Establecimientos;;A
2020;2403;7365;Establecimientos;;A
2020;2403;7367;Establecimientos;;A
2020;2403;7397;Establecimientos;;A
2020;2403;7371;Establecimientos;;A
2020;2403;7374;Establecimientos;;A
2020;2403;7380;Establecimientos;;A
2020;2403;7388;Establecimientos;;A
2020;2403;7394;Establecimientos;;A
2020;2403;7396;Establecimientos;;A
2020;2403;7433;Establecimientos;4.0;A
2020;2403;7401;Establecimientos;3.0;A
2020;2403;7405;Establecimientos;;A
2020;2403;7408;Establecimientos;;A
2020;2403;7411;Establecimientos;;A
2020;2403;7414;Establecimientos;;A
2020;2403;7418;Establecimientos;1.0;A
2020;2403;7423;Establecimientos;;A
2020;2403;7430;Establecimientos;;A
2020;2403;7432;Establecimientos;;A
2020;2403;7462;Establecimientos;;A
2020;2403;7437;Establecimientos;;A
2020;2403;7440;Establecimientos;;A
2020;2403;7443;Establecimientos;;A
2020;2403;7446;Establecimientos;;A
2020;2403;7450;Establecimientos;;A
2020;2403;7453;Establecimientos;;A
2020;2403;7456;Establecimientos;;A
2020;2403;7459;Establecimientos;;A
2020;2403;7461;Establecimientos;;A
2020;2403;7487;Establecimientos;;A
