D_TEMPORAL_0;D_TERRITORIO_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
2020;2911;7689;Establecimientos;67.0;A
2020;2911;7678;Establecimientos;33.0;A
2020;2911;7682;Establecimientos;20.0;A
2020;2911;7686;Establecimientos;14.0;A
2020;2911;7688;Establecimientos;;A
2020;2911;7713;Establecimientos;2470.0;A
2020;2911;7694;Establecimientos;212.0;A
2020;2911;7699;Establecimientos;1072.0;A
2020;2911;7706;Establecimientos;625.0;A
2020;2911;7710;Establecimientos;561.0;A
2020;2911;7712;Establecimientos;;A
2020;2911;7715;Establecimientos;33214.0;A
2020;2911;7716;Establecimientos;17164.0;A
2020;2911;7859;Establecimientos;13500.0;A
2020;2911;7733;Establecimientos;1674.0;A
2020;2911;7720;Establecimientos;541.0;A
2020;2911;7723;Establecimientos;988.0;A
2020;2911;7727;Establecimientos;142.0;A
2020;2911;7730;Establecimientos;3.0;A
2020;2911;7732;Establecimientos;;A
2020;2911;7800;Establecimientos;2308.0;A
2020;2911;7744;Establecimientos;552.0;A
2020;2911;7750;Establecimientos;217.0;A
2020;2911;7761;Establecimientos;746.0;A
2020;2911;7772;Establecimientos;334.0;A
2020;2911;7776;Establecimientos;46.0;A
2020;2911;7785;Establecimientos;80.0;A
2020;2911;7794;Establecimientos;283.0;A
2020;2911;7797;Establecimientos;50.0;A
2020;2911;7799;Establecimientos;;A
2020;2911;7858;Establecimientos;9518.0;A
2020;2911;7804;Establecimientos;2243.0;A
2020;2911;7813;Establecimientos;1488.0;A
2020;2911;7816;Establecimientos;216.0;A
2020;2911;7821;Establecimientos;146.0;A
2020;2911;7828;Establecimientos;1917.0;A
2020;2911;7835;Establecimientos;357.0;A
2020;2911;7846;Establecimientos;2359.0;A
2020;2911;7851;Establecimientos;667.0;A
2020;2911;7855;Establecimientos;125.0;A
2020;2911;7857;Establecimientos;;A
2020;2911;7888;Establecimientos;3664.0;A
2020;2911;7874;Establecimientos;411.0;A
2020;2911;7862;Establecimientos;181.0;A
2020;2911;7865;Establecimientos;191.0;A
2020;2911;7868;Establecimientos;20.0;A
2020;2911;7871;Establecimientos;19.0;A
2020;2911;7873;Establecimientos;;A
2020;2911;7887;Establecimientos;3253.0;A
2020;2911;7877;Establecimientos;571.0;A
2020;2911;7881;Establecimientos;183.0;A
2020;2911;7884;Establecimientos;2499.0;A
2020;2911;7886;Establecimientos;;A
2020;2911;7889;Establecimientos;2357.0;A
2020;2911;7958;Establecimientos;1974.0;A
2020;2911;7910;Establecimientos;1733.0;A
2020;2911;7892;Establecimientos;1.0;A
2020;2911;7895;Establecimientos;1.0;A
2020;2911;7900;Establecimientos;400.0;A
2020;2911;7904;Establecimientos;1328.0;A
2020;2911;7907;Establecimientos;3.0;A
2020;2911;7909;Establecimientos;;A
2020;2911;7925;Establecimientos;;A
2020;2911;7913;Establecimientos;;A
2020;2911;7916;Establecimientos;;A
2020;2911;7919;Establecimientos;;A
2020;2911;7922;Establecimientos;;A
2020;2911;7924;Establecimientos;;A
2020;2911;7935;Establecimientos;;A
2020;2911;7928;Establecimientos;;A
2020;2911;7932;Establecimientos;;A
2020;2911;7934;Establecimientos;;A
2020;2911;7948;Establecimientos;132.0;A
2020;2911;7938;Establecimientos;22.0;A
2020;2911;7945;Establecimientos;110.0;A
2020;2911;7947;Establecimientos;;A
2020;2911;7957;Establecimientos;109.0;A
2020;2911;7951;Establecimientos;23.0;A
2020;2911;7954;Establecimientos;86.0;A
2020;2911;7956;Establecimientos;;A
2020;2911;8031;Establecimientos;383.0;A
2020;2911;7972;Establecimientos;61.0;A
2020;2911;7965;Establecimientos;61.0;A
2020;2911;7969;Establecimientos;;A
2020;2911;7971;Establecimientos;;A
2020;2911;7986;Establecimientos;49.0;A
2020;2911;7980;Establecimientos;35.0;A
2020;2911;7983;Establecimientos;14.0;A
2020;2911;7985;Establecimientos;;A
2020;2911;7995;Establecimientos;25.0;A
2020;2911;7989;Establecimientos;18.0;A
2020;2911;7992;Establecimientos;7.0;A
2020;2911;7994;Establecimientos;;A
2020;2911;8010;Establecimientos;57.0;A
2020;2911;7998;Establecimientos;11.0;A
2020;2911;8001;Establecimientos;9.0;A
2020;2911;8004;Establecimientos;;A
2020;2911;8007;Establecimientos;37.0;A
2020;2911;8009;Establecimientos;;A
2020;2911;8019;Establecimientos;174.0;A
2020;2911;8016;Establecimientos;174.0;A
2020;2911;8018;Establecimientos;;A
2020;2911;8030;Establecimientos;17.0;A
2020;2911;8023;Establecimientos;14.0;A
2020;2911;8027;Establecimientos;3.0;A
2020;2911;8029;Establecimientos;;A
2020;2911;8032;Establecimientos;7299.0;A
2020;2911;8080;Establecimientos;1519.0;A
2020;2911;8050;Establecimientos;466.0;A
2020;2911;8036;Establecimientos;444.0;A
2020;2911;8039;Establecimientos;1.0;A
2020;2911;8042;Establecimientos;6.0;A
2020;2911;8047;Establecimientos;15.0;A
2020;2911;8049;Establecimientos;;A
2020;2911;8063;Establecimientos;45.0;A
2020;2911;8054;Establecimientos;44.0;A
2020;2911;8057;Establecimientos;1.0;A
2020;2911;8060;Establecimientos;;A
2020;2911;8062;Establecimientos;;A
2020;2911;8079;Establecimientos;1008.0;A
2020;2911;8068;Establecimientos;78.0;A
2020;2911;8073;Establecimientos;929.0;A
2020;2911;8076;Establecimientos;1.0;A
2020;2911;8078;Establecimientos;;A
2020;2911;8094;Establecimientos;1410.0;A
2020;2911;8093;Establecimientos;1410.0;A
2020;2911;8083;Establecimientos;3.0;A
2020;2911;8086;Establecimientos;1176.0;A
2020;2911;8090;Establecimientos;231.0;A
2020;2911;8092;Establecimientos;;A
2020;2911;8165;Establecimientos;3191.0;A
2020;2911;8103;Establecimientos;1279.0;A
2020;2911;8097;Establecimientos;707.0;A
2020;2911;8100;Establecimientos;572.0;A
2020;2911;8102;Establecimientos;;A
2020;2911;8113;Establecimientos;103.0;A
2020;2911;8106;Establecimientos;2.0;A
2020;2911;8110;Establecimientos;101.0;A
2020;2911;8112;Establecimientos;;A
2020;2911;8123;Establecimientos;800.0;A
2020;2911;8117;Establecimientos;789.0;A
2020;2911;8120;Establecimientos;11.0;A
2020;2911;8122;Establecimientos;;A
2020;2911;8133;Establecimientos;232.0;A
2020;2911;8127;Establecimientos;25.0;A
2020;2911;8130;Establecimientos;207.0;A
2020;2911;8132;Establecimientos;;A
2020;2911;8143;Establecimientos;212.0;A
2020;2911;8137;Establecimientos;206.0;A
2020;2911;8140;Establecimientos;6.0;A
2020;2911;8142;Establecimientos;;A
2020;2911;8158;Establecimientos;445.0;A
2020;2911;8146;Establecimientos;13.0;A
2020;2911;8149;Establecimientos;157.0;A
2020;2911;8152;Establecimientos;36.0;A
2020;2911;8155;Establecimientos;239.0;A
2020;2911;8157;Establecimientos;;A
2020;2911;8164;Establecimientos;120.0;A
2020;2911;8161;Establecimientos;120.0;A
2020;2911;8163;Establecimientos;;A
2020;2911;8255;Establecimientos;1179.0;A
2020;2911;8188;Establecimientos;271.0;A
2020;2911;8169;Establecimientos;32.0;A
2020;2911;8174;Establecimientos;39.0;A
2020;2911;8182;Establecimientos;188.0;A
2020;2911;8185;Establecimientos;12.0;A
2020;2911;8187;Establecimientos;;A
2020;2911;8200;Establecimientos;34.0;A
2020;2911;8191;Establecimientos;15.0;A
2020;2911;8194;Establecimientos;14.0;A
2020;2911;8197;Establecimientos;5.0;A
2020;2911;8199;Establecimientos;;A
2020;2911;8210;Establecimientos;153.0;A
2020;2911;8204;Establecimientos;132.0;A
2020;2911;8207;Establecimientos;21.0;A
2020;2911;8209;Establecimientos;;A
2020;2911;8222;Establecimientos;63.0;A
2020;2911;8213;Establecimientos;41.0;A
2020;2911;8216;Establecimientos;8.0;A
2020;2911;8219;Establecimientos;14.0;A
2020;2911;8221;Establecimientos;;A
2020;2911;8236;Establecimientos;346.0;A
2020;2911;8225;Establecimientos;14.0;A
2020;2911;8230;Establecimientos;295.0;A
2020;2911;8233;Establecimientos;37.0;A
2020;2911;8235;Establecimientos;;A
2020;2911;8254;Establecimientos;312.0;A
2020;2911;8240;Establecimientos;49.0;A
2020;2911;8243;Establecimientos;6.0;A
2020;2911;8246;Establecimientos;23.0;A
2020;2911;8251;Establecimientos;234.0;A
2020;2911;8253;Establecimientos;;A
2020;2911;8256;Establecimientos;3394.0;A
2020;2911;8275;Establecimientos;;A
2020;2911;8274;Establecimientos;;A
2020;2911;8261;Establecimientos;;A
2020;2911;8268;Establecimientos;;A
2020;2911;8271;Establecimientos;;A
2020;2911;8273;Establecimientos;;A
2020;2911;8303;Establecimientos;1769.0;A
2020;2911;8302;Establecimientos;1769.0;A
2020;2911;8278;Establecimientos;205.0;A
2020;2911;8281;Establecimientos;238.0;A
2020;2911;8285;Establecimientos;313.0;A
2020;2911;8290;Establecimientos;29.0;A
2020;2911;8296;Establecimientos;978.0;A
2020;2911;8299;Establecimientos;6.0;A
2020;2911;8301;Establecimientos;;A
2020;2911;8345;Establecimientos;1625.0;A
2020;2911;8317;Establecimientos;1425.0;A
2020;2911;8306;Establecimientos;13.0;A
2020;2911;8311;Establecimientos;884.0;A
2020;2911;8314;Establecimientos;528.0;A
2020;2911;8316;Establecimientos;;A
2020;2911;8333;Establecimientos;91.0;A
2020;2911;8320;Establecimientos;26.0;A
2020;2911;8323;Establecimientos;9.0;A
2020;2911;8327;Establecimientos;46.0;A
2020;2911;8330;Establecimientos;10.0;A
2020;2911;8332;Establecimientos;;A
2020;2911;8344;Establecimientos;109.0;A
2020;2911;8337;Establecimientos;62.0;A
2020;2911;8341;Establecimientos;47.0;A
2020;2911;8343;Establecimientos;;A
2020;2911;8346;Establecimientos;3000.0;A
2020;2911;8385;Establecimientos;763.0;A
2020;2911;8355;Establecimientos;194.0;A
2020;2911;8352;Establecimientos;194.0;A
2020;2911;8354;Establecimientos;;A
2020;2911;8365;Establecimientos;44.0;A
2020;2911;8362;Establecimientos;44.0;A
2020;2911;8364;Establecimientos;;A
2020;2911;8371;Establecimientos;166.0;A
2020;2911;8368;Establecimientos;166.0;A
2020;2911;8370;Establecimientos;;A
2020;2911;8384;Establecimientos;359.0;A
2020;2911;8377;Establecimientos;142.0;A
2020;2911;8381;Establecimientos;217.0;A
2020;2911;8383;Establecimientos;;A
2020;2911;8426;Establecimientos;2237.0;A
2020;2911;8400;Establecimientos;134.0;A
2020;2911;8389;Establecimientos;27.0;A
2020;2911;8392;Establecimientos;8.0;A
2020;2911;8397;Establecimientos;99.0;A
2020;2911;8399;Establecimientos;;A
2020;2911;8415;Establecimientos;224.0;A
2020;2911;8404;Establecimientos;25.0;A
2020;2911;8412;Establecimientos;199.0;A
2020;2911;8414;Establecimientos;;A
2020;2911;8425;Establecimientos;1879.0;A
2020;2911;8422;Establecimientos;1879.0;A
2020;2911;8424;Establecimientos;;A
2020;2911;8442;Establecimientos;;A
2020;2911;8432;Establecimientos;;A
2020;2911;8429;Establecimientos;;A
2020;2911;8431;Establecimientos;;A
2020;2911;8441;Establecimientos;;A
2020;2911;8435;Establecimientos;;A
2020;2911;8438;Establecimientos;;A
2020;2911;8440;Establecimientos;;A
2020;2911;8449;Establecimientos;;A
2020;2911;8448;Establecimientos;;A
2020;2911;8445;Establecimientos;;A
2020;2911;8447;Establecimientos;;A
2020;2911;6962;Establecimientos;;A
2020;2911;6963;Establecimientos;;A
2020;2911;6964;Establecimientos;;A
2020;2911;6965;Establecimientos;;A
2020;2911;6966;Establecimientos;;A
2020;2911;6956;Establecimientos;;A
2020;2911;6957;Establecimientos;;A
2020;2911;6958;Establecimientos;;A
2020;2911;6959;Establecimientos;;A
2020;2911;6960;Establecimientos;;A
2020;2911;6968;Establecimientos;;A
2020;2911;6969;Establecimientos;;A
2020;2911;6970;Establecimientos;;A
2020;2911;6971;Establecimientos;;A
2020;2911;6972;Establecimientos;;A
2020;2911;8450;Establecimientos;;A
2020;2911;8451;Establecimientos;;A
2020;2911;8452;Establecimientos;;A
2020;2911;8453;Establecimientos;;A
2020;2911;8454;Establecimientos;;A
2020;2911;8456;Establecimientos;;A
2020;2911;8457;Establecimientos;;A
2020;2911;8458;Establecimientos;;A
2020;2911;8459;Establecimientos;;A
2020;2911;8460;Establecimientos;;A
2020;2911;6950;Establecimientos;;A
2020;2911;6951;Establecimientos;;A
2020;2911;6952;Establecimientos;;A
2020;2911;6953;Establecimientos;;A
2020;2911;6954;Establecimientos;;A
2020;2911;6974;Establecimientos;;A
2020;2911;6975;Establecimientos;;A
2020;2911;6976;Establecimientos;;A
2020;2911;6977;Establecimientos;;A
2020;2911;6978;Establecimientos;;A
2020;2911;261718;Establecimientos;;A
2020;2911;261719;Establecimientos;;A
2020;2911;261720;Establecimientos;;A
2020;2911;261721;Establecimientos;;A
2020;2911;261722;Establecimientos;;A
2020;2798;6949;Establecimientos;;A
2020;2798;6980;Establecimientos;;A
2020;2798;6981;Establecimientos;;A
2020;2798;7056;Establecimientos;;A
2020;2798;7029;Establecimientos;;A
2020;2798;6990;Establecimientos;;A
2020;2798;7001;Establecimientos;;A
2020;2798;7004;Establecimientos;;A
2020;2798;7014;Establecimientos;;A
2020;2798;7017;Establecimientos;;A
2020;2798;7023;Establecimientos;;A
2020;2798;7026;Establecimientos;;A
2020;2798;7028;Establecimientos;;A
2020;2798;7044;Establecimientos;;A
2020;2798;7032;Establecimientos;;A
2020;2798;7035;Establecimientos;;A
2020;2798;7038;Establecimientos;;A
2020;2798;7041;Establecimientos;;A
2020;2798;7043;Establecimientos;;A
2020;2798;7055;Establecimientos;;A
2020;2798;7048;Establecimientos;;A
2020;2798;7052;Establecimientos;;A
2020;2798;7054;Establecimientos;;A
2020;2798;7057;Establecimientos;;A
2020;2798;7058;Establecimientos;;A
2020;2798;7109;Establecimientos;;A
2020;2798;7067;Establecimientos;;A
2020;2798;7061;Establecimientos;;A
2020;2798;7064;Establecimientos;;A
2020;2798;7066;Establecimientos;;A
2020;2798;7076;Establecimientos;;A
2020;2798;7070;Establecimientos;;A
2020;2798;7073;Establecimientos;;A
2020;2798;7075;Establecimientos;;A
2020;2798;7086;Establecimientos;;A
2020;2798;7079;Establecimientos;;A
2020;2798;7083;Establecimientos;;A
2020;2798;7085;Establecimientos;;A
2020;2798;7099;Establecimientos;;A
2020;2798;7090;Establecimientos;;A
2020;2798;7096;Establecimientos;;A
2020;2798;7098;Establecimientos;;A
2020;2798;7108;Establecimientos;;A
2020;2798;7102;Establecimientos;;A
2020;2798;7105;Establecimientos;;A
2020;2798;7107;Establecimientos;;A
2020;2798;7605;Establecimientos;;A
2020;2798;7158;Establecimientos;;A
2020;2798;7114;Establecimientos;;A
2020;2798;7118;Establecimientos;;A
2020;2798;7123;Establecimientos;;A
2020;2798;7128;Establecimientos;;A
2020;2798;7133;Establecimientos;;A
2020;2798;7137;Establecimientos;;A
2020;2798;7142;Establecimientos;;A
2020;2798;7151;Establecimientos;;A
2020;2798;7155;Establecimientos;;A
2020;2798;7157;Establecimientos;;A
2020;2798;7170;Establecimientos;;A
2020;2798;7167;Establecimientos;;A
2020;2798;7169;Establecimientos;;A
2020;2798;7176;Establecimientos;;A
2020;2798;7173;Establecimientos;;A
2020;2798;7175;Establecimientos;;A
2020;2798;7197;Establecimientos;;A
2020;2798;7179;Establecimientos;;A
2020;2798;7182;Establecimientos;;A
2020;2798;7185;Establecimientos;;A
2020;2798;7194;Establecimientos;;A
2020;2798;7196;Establecimientos;;A
2020;2798;7214;Establecimientos;;A
2020;2798;7204;Establecimientos;;A
2020;2798;7207;Establecimientos;;A
2020;2798;7211;Establecimientos;;A
2020;2798;7213;Establecimientos;;A
2020;2798;7224;Establecimientos;;A
2020;2798;7218;Establecimientos;;A
2020;2798;7221;Establecimientos;;A
2020;2798;7223;Establecimientos;;A
2020;2798;7237;Establecimientos;;A
2020;2798;7227;Establecimientos;;A
2020;2798;7234;Establecimientos;;A
2020;2798;7236;Establecimientos;;A
2020;2798;7251;Establecimientos;;A
2020;2798;7241;Establecimientos;;A
2020;2798;7248;Establecimientos;;A
2020;2798;7250;Establecimientos;;A
2020;2798;7263;Establecimientos;;A
2020;2798;7257;Establecimientos;;A
2020;2798;7260;Establecimientos;;A
2020;2798;7262;Establecimientos;;A
2020;2798;7272;Establecimientos;;A
2020;2798;7266;Establecimientos;;A
2020;2798;7269;Establecimientos;;A
2020;2798;7271;Establecimientos;;A
2020;2798;7303;Establecimientos;;A
2020;2798;7281;Establecimientos;;A
2020;2798;7284;Establecimientos;;A
2020;2798;7287;Establecimientos;;A
2020;2798;7291;Establecimientos;;A
2020;2798;7297;Establecimientos;;A
2020;2798;7300;Establecimientos;;A
2020;2798;7302;Establecimientos;;A
2020;2798;7312;Establecimientos;;A
2020;2798;7306;Establecimientos;;A
2020;2798;7309;Establecimientos;;A
2020;2798;7311;Establecimientos;;A
2020;2798;7325;Establecimientos;;A
2020;2798;7316;Establecimientos;;A
2020;2798;7322;Establecimientos;;A
2020;2798;7324;Establecimientos;;A
2020;2798;7368;Establecimientos;;A
2020;2798;7332;Establecimientos;;A
2020;2798;7335;Establecimientos;;A
2020;2798;7339;Establecimientos;;A
2020;2798;7346;Establecimientos;;A
2020;2798;7350;Establecimientos;;A
2020;2798;7358;Establecimientos;;A
2020;2798;7361;Establecimientos;;A
2020;2798;7365;Establecimientos;;A
2020;2798;7367;Establecimientos;;A
2020;2798;7397;Establecimientos;;A
2020;2798;7371;Establecimientos;;A
2020;2798;7374;Establecimientos;;A
2020;2798;7380;Establecimientos;;A
2020;2798;7388;Establecimientos;;A
2020;2798;7394;Establecimientos;;A
2020;2798;7396;Establecimientos;;A
2020;2798;7433;Establecimientos;;A
2020;2798;7401;Establecimientos;;A
2020;2798;7405;Establecimientos;;A
2020;2798;7408;Establecimientos;;A
2020;2798;7411;Establecimientos;;A
2020;2798;7414;Establecimientos;;A
2020;2798;7418;Establecimientos;;A
2020;2798;7423;Establecimientos;;A
2020;2798;7430;Establecimientos;;A
2020;2798;7432;Establecimientos;;A
2020;2798;7462;Establecimientos;;A
2020;2798;7437;Establecimientos;;A
2020;2798;7440;Establecimientos;;A
2020;2798;7443;Establecimientos;;A
2020;2798;7446;Establecimientos;;A
2020;2798;7450;Establecimientos;;A
2020;2798;7453;Establecimientos;;A
2020;2798;7456;Establecimientos;;A
2020;2798;7459;Establecimientos;;A
2020;2798;7461;Establecimientos;;A
2020;2798;7487;Establecimientos;;A
2020;2798;7466;Establecimientos;;A
2020;2798;7469;Establecimientos;;A
2020;2798;7474;Establecimientos;;A
2020;2798;7477;Establecimientos;;A
2020;2798;7481;Establecimientos;;A
2020;2798;7484;Establecimientos;;A
2020;2798;7486;Establecimientos;;A
