TEMPORAL;TERRITORIO;EDAD;SEXO;INDICATOR;OBS_VALUE;FREQ
2008;ES611;Y65-100;_T;NACI;1.0;A
2008;ES611;Y65-100;M;NACI;1.0;A
2008;2241;TOTAL;_T;NACI;9.0;A
2008;2241;TOTAL;M;NACI;5.0;A
2008;2241;TOTAL;F;NACI;4.0;A
2008;2241;Y15-29;_T;NACI;1.0;A
2008;2241;Y15-29;F;NACI;1.0;A
2008;2241;Y20-24;_T;NACI;3.0;A
2008;2241;Y20-24;M;NACI;3.0;A
2008;2241;Y30-34;_T;NACI;1.0;A
2008;2241;Y30-34;M;NACI;1.0;A
2008;2241;Y35-39;_T;NACI;3.0;A
2008;2241;Y35-39;M;NACI;1.0;A
2008;2241;Y35-39;F;NACI;2.0;A
2008;2241;Y30-44;_T;NACI;1.0;A
2008;2241;Y30-44;F;NACI;1.0;A
2008;2242;TOTAL;_T;NACI;9.0;A
2008;2242;TOTAL;M;NACI;6.0;A
2008;2242;TOTAL;F;NACI;3.0;A
2008;2242;Y15-29;_T;NACI;1.0;A
2008;2242;Y15-29;M;NACI;1.0;A
2008;2242;Y20-24;_T;NACI;1.0;A
2008;2242;Y20-24;M;NACI;1.0;A
2008;2242;Y25-29;_T;NACI;2.0;A
2008;2242;Y25-29;M;NACI;1.0;A
2008;2242;Y25-29;F;NACI;1.0;A
2008;2242;Y30-34;_T;NACI;3.0;A
2008;2242;Y30-34;M;NACI;2.0;A
2008;2242;Y30-34;F;NACI;1.0;A
2008;2242;Y35-39;_T;NACI;2.0;A
2008;2242;Y35-39;M;NACI;1.0;A
2008;2242;Y35-39;F;NACI;1.0;A
2008;2243;TOTAL;_T;NACI;284.0;A
2008;2243;TOTAL;M;NACI;152.0;A
2008;2243;TOTAL;F;NACI;132.0;A
2008;2243;Y15-29;_T;NACI;20.0;A
2008;2243;Y15-29;M;NACI;9.0;A
2008;2243;Y15-29;F;NACI;11.0;A
2008;2243;Y20-24;_T;NACI;50.0;A
2008;2243;Y20-24;M;NACI;30.0;A
2008;2243;Y20-24;F;NACI;20.0;A
2008;2243;Y25-29;_T;NACI;89.0;A
2008;2243;Y25-29;M;NACI;46.0;A
2008;2243;Y25-29;F;NACI;43.0;A
2008;2243;Y30-34;_T;NACI;82.0;A
2008;2243;Y30-34;M;NACI;40.0;A
2008;2243;Y30-34;F;NACI;42.0;A
2008;2243;Y35-39;_T;NACI;35.0;A
2008;2243;Y35-39;M;NACI;21.0;A
2008;2243;Y35-39;F;NACI;14.0;A
2008;2243;Y30-44;_T;NACI;8.0;A
2008;2243;Y30-44;M;NACI;6.0;A
2008;2243;Y30-44;F;NACI;2.0;A
2008;2244;TOTAL;_T;NACI;8.0;A
2008;2244;TOTAL;M;NACI;5.0;A
2008;2244;TOTAL;F;NACI;3.0;A
2008;2244;Y25-29;_T;NACI;2.0;A
2008;2244;Y25-29;M;NACI;2.0;A
2008;2244;Y30-34;_T;NACI;5.0;A
2008;2244;Y30-34;M;NACI;2.0;A
2008;2244;Y30-34;F;NACI;3.0;A
2008;2244;Y35-39;_T;NACI;1.0;A
2008;2244;Y35-39;M;NACI;1.0;A
2008;2245;TOTAL;_T;NACI;5.0;A
2008;2245;TOTAL;M;NACI;4.0;A
2008;2245;TOTAL;F;NACI;1.0;A
2008;2245;Y20-24;_T;NACI;1.0;A
2008;2245;Y20-24;F;NACI;1.0;A
2008;2245;Y30-34;_T;NACI;4.0;A
2008;2245;Y30-34;M;NACI;4.0;A
2008;2246;TOTAL;_T;NACI;142.0;A
2008;2246;TOTAL;M;NACI;75.0;A
2008;2246;TOTAL;F;NACI;67.0;A
2008;2246;Y15-29;_T;NACI;4.0;A
2008;2246;Y15-29;M;NACI;2.0;A
2008;2246;Y15-29;F;NACI;2.0;A
2008;2246;Y20-24;_T;NACI;18.0;A
2008;2246;Y20-24;M;NACI;12.0;A
2008;2246;Y20-24;F;NACI;6.0;A
2008;2246;Y25-29;_T;NACI;50.0;A
2008;2246;Y25-29;M;NACI;28.0;A
2008;2246;Y25-29;F;NACI;22.0;A
2008;2246;Y30-34;_T;NACI;42.0;A
2008;2246;Y30-34;M;NACI;16.0;A
2008;2246;Y30-34;F;NACI;26.0;A
2008;2246;Y35-39;_T;NACI;22.0;A
2008;2246;Y35-39;M;NACI;14.0;A
2008;2246;Y35-39;F;NACI;8.0;A
2008;2246;Y30-44;_T;NACI;6.0;A
2008;2246;Y30-44;M;NACI;3.0;A
2008;2246;Y30-44;F;NACI;3.0;A
2008;2247;TOTAL;_T;NACI;6.0;A
2008;2247;TOTAL;M;NACI;3.0;A
2008;2247;TOTAL;F;NACI;3.0;A
2008;2247;Y15-29;_T;NACI;1.0;A
2008;2247;Y15-29;F;NACI;1.0;A
2008;2247;Y25-29;_T;NACI;5.0;A
2008;2247;Y25-29;M;NACI;3.0;A
2008;2247;Y25-29;F;NACI;2.0;A
2008;2248;TOTAL;_T;NACI;2.0;A
2008;2248;TOTAL;M;NACI;1.0;A
2008;2248;TOTAL;F;NACI;1.0;A
2008;2248;Y25-29;_T;NACI;2.0;A
2008;2248;Y25-29;M;NACI;1.0;A
2008;2248;Y25-29;F;NACI;1.0;A
2008;2250;TOTAL;_T;NACI;8.0;A
2008;2250;TOTAL;M;NACI;3.0;A
2008;2250;TOTAL;F;NACI;5.0;A
2008;2250;Y20-24;_T;NACI;1.0;A
2008;2250;Y20-24;F;NACI;1.0;A
2008;2250;Y30-34;_T;NACI;5.0;A
2008;2250;Y30-34;M;NACI;2.0;A
2008;2250;Y30-34;F;NACI;3.0;A
2008;2250;Y35-39;_T;NACI;2.0;A
2008;2250;Y35-39;M;NACI;1.0;A
2008;2250;Y35-39;F;NACI;1.0;A
2008;2251;TOTAL;_T;NACI;41.0;A
2008;2251;TOTAL;M;NACI;21.0;A
2008;2251;TOTAL;F;NACI;20.0;A
2008;2251;Y15-29;_T;NACI;2.0;A
2008;2251;Y15-29;M;NACI;1.0;A
2008;2251;Y15-29;F;NACI;1.0;A
2008;2251;Y20-24;_T;NACI;9.0;A
2008;2251;Y20-24;M;NACI;4.0;A
2008;2251;Y20-24;F;NACI;5.0;A
2008;2251;Y25-29;_T;NACI;9.0;A
2008;2251;Y25-29;M;NACI;5.0;A
2008;2251;Y25-29;F;NACI;4.0;A
2008;2251;Y30-34;_T;NACI;15.0;A
2008;2251;Y30-34;M;NACI;9.0;A
2008;2251;Y30-34;F;NACI;6.0;A
2008;2251;Y35-39;_T;NACI;5.0;A
2008;2251;Y35-39;M;NACI;1.0;A
2008;2251;Y35-39;F;NACI;4.0;A
2008;2251;Y30-44;_T;NACI;1.0;A
2008;2251;Y30-44;M;NACI;1.0;A
2008;2252;TOTAL;_T;NACI;3.0;A
2008;2252;TOTAL;F;NACI;3.0;A
2008;2252;Y25-29;_T;NACI;1.0;A
2008;2252;Y25-29;F;NACI;1.0;A
2008;2252;Y30-34;_T;NACI;1.0;A
2008;2252;Y30-34;F;NACI;1.0;A
2008;2252;Y30-44;_T;NACI;1.0;A
2008;2252;Y30-44;F;NACI;1.0;A
2008;2253;TOTAL;_T;NACI;2451.0;A
2008;2253;TOTAL;M;NACI;1268.0;A
2008;2253;TOTAL;F;NACI;1183.0;A
2008;2253;Y_LT15;_T;NACI;1.0;A
2008;2253;Y_LT15;M;NACI;1.0;A
2008;2253;Y15-29;_T;NACI;116.0;A
2008;2253;Y15-29;M;NACI;56.0;A
2008;2253;Y15-29;F;NACI;60.0;A
2008;2253;Y20-24;_T;NACI;344.0;A
2008;2253;Y20-24;M;NACI;167.0;A
2008;2253;Y20-24;F;NACI;177.0;A
2008;2253;Y25-29;_T;NACI;568.0;A
2008;2253;Y25-29;M;NACI;312.0;A
2008;2253;Y25-29;F;NACI;256.0;A
2008;2253;Y30-34;_T;NACI;841.0;A
2008;2253;Y30-34;M;NACI;435.0;A
2008;2253;Y30-34;F;NACI;406.0;A
2008;2253;Y35-39;_T;NACI;497.0;A
2008;2253;Y35-39;M;NACI;262.0;A
2008;2253;Y35-39;F;NACI;235.0;A
2008;2253;Y30-44;_T;NACI;82.0;A
2008;2253;Y30-44;M;NACI;35.0;A
2008;2253;Y30-44;F;NACI;47.0;A
2008;2253;Y45-64;_T;NACI;2.0;A
2008;2253;Y45-64;F;NACI;2.0;A
2008;2254;TOTAL;_T;NACI;1.0;A
2008;2254;TOTAL;M;NACI;1.0;A
2008;2254;Y30-34;_T;NACI;1.0;A
2008;2254;Y30-34;M;NACI;1.0;A
2008;2256;TOTAL;_T;NACI;38.0;A
2008;2256;TOTAL;M;NACI;19.0;A
2008;2256;TOTAL;F;NACI;19.0;A
2008;2256;Y15-29;_T;NACI;5.0;A
2008;2256;Y15-29;M;NACI;3.0;A
2008;2256;Y15-29;F;NACI;2.0;A
2008;2256;Y20-24;_T;NACI;4.0;A
2008;2256;Y20-24;M;NACI;2.0;A
2008;2256;Y20-24;F;NACI;2.0;A
2008;2256;Y25-29;_T;NACI;14.0;A
2008;2256;Y25-29;M;NACI;9.0;A
2008;2256;Y25-29;F;NACI;5.0;A
2008;2256;Y30-34;_T;NACI;9.0;A
2008;2256;Y30-34;M;NACI;4.0;A
2008;2256;Y30-34;F;NACI;5.0;A
2008;2256;Y35-39;_T;NACI;5.0;A
2008;2256;Y35-39;M;NACI;1.0;A
2008;2256;Y35-39;F;NACI;4.0;A
2008;2256;Y30-44;_T;NACI;1.0;A
2008;2256;Y30-44;F;NACI;1.0;A
2008;2257;TOTAL;_T;NACI;19.0;A
2008;2257;TOTAL;M;NACI;10.0;A
2008;2257;TOTAL;F;NACI;9.0;A
2008;2257;Y15-29;_T;NACI;1.0;A
2008;2257;Y15-29;F;NACI;1.0;A
2008;2257;Y20-24;_T;NACI;2.0;A
2008;2257;Y20-24;M;NACI;1.0;A
2008;2257;Y20-24;F;NACI;1.0;A
2008;2257;Y25-29;_T;NACI;1.0;A
2008;2257;Y25-29;M;NACI;1.0;A
2008;2257;Y30-34;_T;NACI;8.0;A
2008;2257;Y30-34;M;NACI;3.0;A
2008;2257;Y30-34;F;NACI;5.0;A
2008;2257;Y35-39;_T;NACI;6.0;A
2008;2257;Y35-39;M;NACI;4.0;A
2008;2257;Y35-39;F;NACI;2.0;A
2008;2257;Y30-44;_T;NACI;1.0;A
2008;2257;Y30-44;M;NACI;1.0;A
2008;2258;TOTAL;_T;NACI;3.0;A
2008;2258;TOTAL;M;NACI;2.0;A
2008;2258;TOTAL;F;NACI;1.0;A
2008;2258;Y30-34;_T;NACI;1.0;A
2008;2258;Y30-34;M;NACI;1.0;A
2008;2258;Y35-39;_T;NACI;2.0;A
2008;2258;Y35-39;M;NACI;1.0;A
2008;2258;Y35-39;F;NACI;1.0;A
2008;2259;TOTAL;_T;NACI;1.0;A
2008;2259;TOTAL;F;NACI;1.0;A
2008;2259;Y25-29;_T;NACI;1.0;A
2008;2259;Y25-29;F;NACI;1.0;A
2008;2260;TOTAL;_T;NACI;6.0;A
2008;2260;TOTAL;M;NACI;2.0;A
2008;2260;TOTAL;F;NACI;4.0;A
2008;2260;Y25-29;_T;NACI;2.0;A
2008;2260;Y25-29;M;NACI;2.0;A
2008;2260;Y30-34;_T;NACI;3.0;A
2008;2260;Y30-34;F;NACI;3.0;A
2008;2260;Y35-39;_T;NACI;1.0;A
2008;2260;Y35-39;F;NACI;1.0;A
2008;2261;TOTAL;_T;NACI;2.0;A
2008;2261;TOTAL;M;NACI;1.0;A
2008;2261;TOTAL;F;NACI;1.0;A
2008;2261;Y30-34;_T;NACI;2.0;A
2008;2261;Y30-34;M;NACI;1.0;A
2008;2261;Y30-34;F;NACI;1.0;A
2008;2262;TOTAL;_T;NACI;4.0;A
2008;2262;TOTAL;M;NACI;3.0;A
2008;2262;TOTAL;F;NACI;1.0;A
2008;2262;Y15-29;_T;NACI;1.0;A
2008;2262;Y15-29;M;NACI;1.0;A
2008;2262;Y25-29;_T;NACI;2.0;A
2008;2262;Y25-29;M;NACI;2.0;A
2008;2262;Y35-39;_T;NACI;1.0;A
2008;2262;Y35-39;F;NACI;1.0;A
2008;2264;TOTAL;_T;NACI;65.0;A
2008;2264;TOTAL;M;NACI;29.0;A
2008;2264;TOTAL;F;NACI;36.0;A
2008;2264;Y15-29;_T;NACI;2.0;A
2008;2264;Y15-29;M;NACI;1.0;A
2008;2264;Y15-29;F;NACI;1.0;A
2008;2264;Y20-24;_T;NACI;7.0;A
2008;2264;Y20-24;M;NACI;2.0;A
2008;2264;Y20-24;F;NACI;5.0;A
2008;2264;Y25-29;_T;NACI;21.0;A
2008;2264;Y25-29;M;NACI;12.0;A
2008;2264;Y25-29;F;NACI;9.0;A
2008;2264;Y30-34;_T;NACI;27.0;A
2008;2264;Y30-34;M;NACI;10.0;A
2008;2264;Y30-34;F;NACI;17.0;A
2008;2264;Y35-39;_T;NACI;8.0;A
2008;2264;Y35-39;M;NACI;4.0;A
2008;2264;Y35-39;F;NACI;4.0;A
2008;2268;TOTAL;_T;NACI;4.0;A
2008;2268;TOTAL;M;NACI;3.0;A
2008;2268;TOTAL;F;NACI;1.0;A
2008;2268;Y20-24;_T;NACI;1.0;A
2008;2268;Y20-24;M;NACI;1.0;A
2008;2268;Y25-29;_T;NACI;1.0;A
2008;2268;Y25-29;M;NACI;1.0;A
2008;2268;Y30-34;_T;NACI;2.0;A
2008;2268;Y30-34;M;NACI;1.0;A
2008;2268;Y30-34;F;NACI;1.0;A
2008;2269;TOTAL;_T;NACI;179.0;A
2008;2269;TOTAL;M;NACI;90.0;A
2008;2269;TOTAL;F;NACI;89.0;A
2008;2269;Y15-29;_T;NACI;11.0;A
2008;2269;Y15-29;M;NACI;6.0;A
2008;2269;Y15-29;F;NACI;5.0;A
2008;2269;Y20-24;_T;NACI;21.0;A
2008;2269;Y20-24;M;NACI;12.0;A
2008;2269;Y20-24;F;NACI;9.0;A
2008;2269;Y25-29;_T;NACI;60.0;A
2008;2269;Y25-29;M;NACI;31.0;A
2008;2269;Y25-29;F;NACI;29.0;A
2008;2269;Y30-34;_T;NACI;55.0;A
2008;2269;Y30-34;M;NACI;24.0;A
2008;2269;Y30-34;F;NACI;31.0;A
2008;2269;Y35-39;_T;NACI;27.0;A
2008;2269;Y35-39;M;NACI;15.0;A
2008;2269;Y35-39;F;NACI;12.0;A
2008;2269;Y30-44;_T;NACI;5.0;A
2008;2269;Y30-44;M;NACI;2.0;A
2008;2269;Y30-44;F;NACI;3.0;A
2008;2270;TOTAL;_T;NACI;10.0;A
2008;2270;TOTAL;M;NACI;7.0;A
2008;2270;TOTAL;F;NACI;3.0;A
2008;2270;Y20-24;_T;NACI;2.0;A
2008;2270;Y20-24;M;NACI;2.0;A
2008;2270;Y25-29;_T;NACI;3.0;A
2008;2270;Y25-29;M;NACI;1.0;A
2008;2270;Y25-29;F;NACI;2.0;A
2008;2270;Y30-34;_T;NACI;3.0;A
2008;2270;Y30-34;M;NACI;2.0;A
2008;2270;Y30-34;F;NACI;1.0;A
2008;2270;Y35-39;_T;NACI;2.0;A
2008;2270;Y35-39;M;NACI;2.0;A
2008;2271;TOTAL;_T;NACI;23.0;A
2008;2271;TOTAL;M;NACI;8.0;A
2008;2271;TOTAL;F;NACI;15.0;A
2008;2271;Y15-29;_T;NACI;2.0;A
2008;2271;Y15-29;M;NACI;1.0;A
2008;2271;Y15-29;F;NACI;1.0;A
2008;2271;Y20-24;_T;NACI;3.0;A
2008;2271;Y20-24;M;NACI;3.0;A
2008;2271;Y25-29;_T;NACI;5.0;A
2008;2271;Y25-29;M;NACI;1.0;A
2008;2271;Y25-29;F;NACI;4.0;A
2008;2271;Y30-34;_T;NACI;5.0;A
2008;2271;Y30-34;M;NACI;2.0;A
2008;2271;Y30-34;F;NACI;3.0;A
2008;2271;Y35-39;_T;NACI;7.0;A
2008;2271;Y35-39;M;NACI;1.0;A
2008;2271;Y35-39;F;NACI;6.0;A
2008;2271;Y30-44;_T;NACI;1.0;A
2008;2271;Y30-44;F;NACI;1.0;A
2008;2272;TOTAL;_T;NACI;85.0;A
2008;2272;TOTAL;M;NACI;47.0;A
2008;2272;TOTAL;F;NACI;38.0;A
2008;2272;Y15-29;_T;NACI;4.0;A
2008;2272;Y15-29;M;NACI;2.0;A
2008;2272;Y15-29;F;NACI;2.0;A
2008;2272;Y20-24;_T;NACI;13.0;A
2008;2272;Y20-24;M;NACI;8.0;A
2008;2272;Y20-24;F;NACI;5.0;A
2008;2272;Y25-29;_T;NACI;29.0;A
2008;2272;Y25-29;M;NACI;16.0;A
2008;2272;Y25-29;F;NACI;13.0;A
2008;2272;Y30-34;_T;NACI;30.0;A
2008;2272;Y30-34;M;NACI;17.0;A
2008;2272;Y30-34;F;NACI;13.0;A
2008;2272;Y35-39;_T;NACI;9.0;A
2008;2272;Y35-39;M;NACI;4.0;A
2008;2272;Y35-39;F;NACI;5.0;A
2008;2277;TOTAL;_T;NACI;1.0;A
2008;2277;TOTAL;M;NACI;1.0;A
2008;2277;Y30-34;_T;NACI;1.0;A
2008;2277;Y30-34;M;NACI;1.0;A
2008;2278;TOTAL;_T;NACI;9.0;A
2008;2278;TOTAL;M;NACI;5.0;A
2008;2278;TOTAL;F;NACI;4.0;A
2008;2278;Y15-29;_T;NACI;1.0;A
2008;2278;Y15-29;M;NACI;1.0;A
2008;2278;Y20-24;_T;NACI;1.0;A
2008;2278;Y20-24;M;NACI;1.0;A
2008;2278;Y25-29;_T;NACI;1.0;A
2008;2278;Y25-29;M;NACI;1.0;A
2008;2278;Y30-34;_T;NACI;2.0;A
2008;2278;Y30-34;M;NACI;1.0;A
2008;2278;Y30-34;F;NACI;1.0;A
2008;2278;Y35-39;_T;NACI;3.0;A
2008;2278;Y35-39;M;NACI;1.0;A
2008;2278;Y35-39;F;NACI;2.0;A
2008;2278;Y45-64;_T;NACI;1.0;A
2008;2278;Y45-64;F;NACI;1.0;A
2008;2276;TOTAL;_T;NACI;189.0;A
2008;2276;TOTAL;M;NACI;96.0;A
2008;2276;TOTAL;F;NACI;93.0;A
2008;2276;Y_LT15;_T;NACI;1.0;A
2008;2276;Y_LT15;F;NACI;1.0;A
2008;2276;Y15-29;_T;NACI;11.0;A
2008;2276;Y15-29;M;NACI;6.0;A
2008;2276;Y15-29;F;NACI;5.0;A
2008;2276;Y20-24;_T;NACI;35.0;A
2008;2276;Y20-24;M;NACI;18.0;A
2008;2276;Y20-24;F;NACI;17.0;A
2008;2276;Y25-29;_T;NACI;54.0;A
2008;2276;Y25-29;M;NACI;22.0;A
2008;2276;Y25-29;F;NACI;32.0;A
2008;2276;Y30-34;_T;NACI;53.0;A
2008;2276;Y30-34;M;NACI;29.0;A
2008;2276;Y30-34;F;NACI;24.0;A
2008;2276;Y35-39;_T;NACI;29.0;A
2008;2276;Y35-39;M;NACI;18.0;A
2008;2276;Y35-39;F;NACI;11.0;A
2008;2276;Y30-44;_T;NACI;6.0;A
2008;2276;Y30-44;M;NACI;3.0;A
2008;2276;Y30-44;F;NACI;3.0;A
2008;2279;TOTAL;_T;NACI;30.0;A
2008;2279;TOTAL;M;NACI;15.0;A
2008;2279;TOTAL;F;NACI;15.0;A
2008;2279;Y15-29;_T;NACI;2.0;A
2008;2279;Y15-29;M;NACI;2.0;A
2008;2279;Y25-29;_T;NACI;9.0;A
2008;2279;Y25-29;M;NACI;5.0;A
2008;2279;Y25-29;F;NACI;4.0;A
2008;2279;Y30-34;_T;NACI;12.0;A
2008;2279;Y30-34;M;NACI;6.0;A
2008;2279;Y30-34;F;NACI;6.0;A
2008;2279;Y35-39;_T;NACI;7.0;A
2008;2279;Y35-39;M;NACI;2.0;A
2008;2279;Y35-39;F;NACI;5.0;A
2008;2347;TOTAL;_T;NACI;1305.0;A
2008;2347;TOTAL;M;NACI;679.0;A
2008;2347;TOTAL;F;NACI;626.0;A
2008;2347;Y15-29;_T;NACI;65.0;A
2008;2347;Y15-29;M;NACI;33.0;A
2008;2347;Y15-29;F;NACI;32.0;A
2008;2347;Y20-24;_T;NACI;228.0;A
2008;2347;Y20-24;M;NACI;120.0;A
2008;2347;Y20-24;F;NACI;108.0;A
2008;2347;Y25-29;_T;NACI;396.0;A
2008;2347;Y25-29;M;NACI;217.0;A
2008;2347;Y25-29;F;NACI;179.0;A
2008;2347;Y30-34;_T;NACI;401.0;A
2008;2347;Y30-34;M;NACI;197.0;A
2008;2347;Y30-34;F;NACI;204.0;A
2008;2347;Y35-39;_T;NACI;178.0;A
2008;2347;Y35-39;M;NACI;94.0;A
2008;2347;Y35-39;F;NACI;84.0;A
2008;2347;Y30-44;_T;NACI;37.0;A
2008;2347;Y30-44;M;NACI;18.0;A
2008;2347;Y30-44;F;NACI;19.0;A
2008;2282;TOTAL;_T;NACI;3.0;A
2008;2282;TOTAL;M;NACI;2.0;A
2008;2282;TOTAL;F;NACI;1.0;A
2008;2282;Y20-24;_T;NACI;1.0;A
2008;2282;Y20-24;M;NACI;1.0;A
2008;2282;Y25-29;_T;NACI;1.0;A
2008;2282;Y25-29;M;NACI;1.0;A
2008;2282;Y30-34;_T;NACI;1.0;A
2008;2282;Y30-34;F;NACI;1.0;A
2008;2284;TOTAL;_T;NACI;6.0;A
2008;2284;TOTAL;M;NACI;3.0;A
2008;2284;TOTAL;F;NACI;3.0;A
2008;2284;Y20-24;_T;NACI;1.0;A
2008;2284;Y20-24;M;NACI;1.0;A
2008;2284;Y25-29;_T;NACI;3.0;A
2008;2284;Y25-29;M;NACI;1.0;A
2008;2284;Y25-29;F;NACI;2.0;A
2008;2284;Y30-34;_T;NACI;2.0;A
2008;2284;Y30-34;M;NACI;1.0;A
2008;2284;Y30-34;F;NACI;1.0;A
2008;2285;TOTAL;_T;NACI;34.0;A
2008;2285;TOTAL;M;NACI;13.0;A
2008;2285;TOTAL;F;NACI;21.0;A
2008;2285;Y20-24;_T;NACI;4.0;A
2008;2285;Y20-24;F;NACI;4.0;A
2008;2285;Y25-29;_T;NACI;10.0;A
2008;2285;Y25-29;M;NACI;6.0;A
2008;2285;Y25-29;F;NACI;4.0;A
2008;2285;Y30-34;_T;NACI;10.0;A
2008;2285;Y30-34;M;NACI;4.0;A
2008;2285;Y30-34;F;NACI;6.0;A
2008;2285;Y35-39;_T;NACI;9.0;A
2008;2285;Y35-39;M;NACI;3.0;A
2008;2285;Y35-39;F;NACI;6.0;A
2008;2285;Y30-44;_T;NACI;1.0;A
2008;2285;Y30-44;F;NACI;1.0;A
2008;2286;TOTAL;_T;NACI;18.0;A
2008;2286;TOTAL;M;NACI;9.0;A
2008;2286;TOTAL;F;NACI;9.0;A
2008;2286;Y25-29;_T;NACI;11.0;A
2008;2286;Y25-29;M;NACI;4.0;A
2008;2286;Y25-29;F;NACI;7.0;A
2008;2286;Y30-34;_T;NACI;5.0;A
2008;2286;Y30-34;M;NACI;3.0;A
2008;2286;Y30-34;F;NACI;2.0;A
2008;2286;Y35-39;_T;NACI;1.0;A
2008;2286;Y35-39;M;NACI;1.0;A
2008;2286;Y30-44;_T;NACI;1.0;A
2008;2286;Y30-44;M;NACI;1.0;A
2008;2287;TOTAL;_T;NACI;6.0;A
2008;2287;TOTAL;M;NACI;2.0;A
2008;2287;TOTAL;F;NACI;4.0;A
2008;2287;Y25-29;_T;NACI;3.0;A
2008;2287;Y25-29;M;NACI;2.0;A
2008;2287;Y25-29;F;NACI;1.0;A
2008;2287;Y30-34;_T;NACI;2.0;A
2008;2287;Y30-34;F;NACI;2.0;A
2008;2287;Y35-39;_T;NACI;1.0;A
2008;2287;Y35-39;F;NACI;1.0;A
2008;2288;TOTAL;_T;NACI;31.0;A
2008;2288;TOTAL;M;NACI;19.0;A
2008;2288;TOTAL;F;NACI;12.0;A
2008;2288;Y15-29;_T;NACI;2.0;A
2008;2288;Y15-29;M;NACI;2.0;A
2008;2288;Y20-24;_T;NACI;7.0;A
2008;2288;Y20-24;M;NACI;6.0;A
2008;2288;Y20-24;F;NACI;1.0;A
2008;2288;Y25-29;_T;NACI;11.0;A
2008;2288;Y25-29;M;NACI;3.0;A
2008;2288;Y25-29;F;NACI;8.0;A
2008;2288;Y30-34;_T;NACI;7.0;A
2008;2288;Y30-34;M;NACI;5.0;A
2008;2288;Y30-34;F;NACI;2.0;A
2008;2288;Y35-39;_T;NACI;3.0;A
2008;2288;Y35-39;M;NACI;2.0;A
2008;2288;Y35-39;F;NACI;1.0;A
2008;2288;Y30-44;_T;NACI;1.0;A
2008;2288;Y30-44;M;NACI;1.0;A
2008;2289;TOTAL;_T;NACI;18.0;A
2008;2289;TOTAL;M;NACI;6.0;A
2008;2289;TOTAL;F;NACI;12.0;A
2008;2289;Y_LT15;_T;NACI;1.0;A
2008;2289;Y_LT15;F;NACI;1.0;A
2008;2289;Y20-24;_T;NACI;2.0;A
