TEMPORAL;SEXO;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2014;_T;2369;NACI;219.0;A
2014;_T;2367;NACI;239.0;A
2014;_T;2370;NACI;50.0;A
2014;_T;2371;NACI;18.0;A
2014;_T;2372;NACI;17.0;A
2014;_T;2373;NACI;2095.0;A
2014;_T;2374;NACI;66.0;A
2014;_T;2375;NACI;678.0;A
2014;_T;2376;NACI;93.0;A
2014;_T;2377;NACI;63.0;A
2014;_T;2378;NACI;49.0;A
2014;_T;2379;NACI;47.0;A
2014;_T;2380;NACI;887.0;A
2014;_T;2381;NACI;397.0;A
2014;_T;2382;NACI;98.0;A
2014;_T;2383;NACI;362.0;A
2014;_T;2384;NACI;875.0;A
2014;_T;2398;NACI;40.0;A
2014;_T;2386;NACI;312.0;A
2014;_T;2385;NACI;672.0;A
2014;_T;2387;NACI;29.0;A
2014;_T;2388;NACI;152.0;A
2014;_T;2389;NACI;4.0;A
2014;_T;2390;NACI;66.0;A
2014;_T;2391;NACI;145.0;A
2014;_T;2392;NACI;120.0;A
2014;_T;2393;NACI;4.0;A
2014;_T;2394;NACI;114.0;A
2014;_T;2395;NACI;7.0;A
2014;_T;ES613;NACI;7178.0;A
2014;_T;2403;NACI;31.0;A
2014;_T;2404;NACI;126.0;A
2014;_T;2405;NACI;12.0;A
2014;_T;2406;NACI;18.0;A
2014;_T;2407;NACI;75.0;A
2014;_T;2408;NACI;11.0;A
2014;_T;2409;NACI;183.0;A
2014;_T;2410;NACI;20.0;A
2014;_T;2411;NACI;13.0;A
2014;_T;2412;NACI;44.0;A
2014;_T;2413;NACI;3.0;A
2014;_T;2414;NACI;65.0;A
2014;_T;2415;NACI;169.0;A
2014;_T;2416;NACI;18.0;A
2014;_T;2417;NACI;14.0;A
2014;_T;2418;NACI;11.0;A
2014;_T;2419;NACI;141.0;A
2014;_T;2420;NACI;38.0;A
2014;_T;2421;NACI;66.0;A
2014;_T;2422;NACI;5.0;A
2014;_T;2423;NACI;3129.0;A
2014;_T;2424;NACI;38.0;A
2014;_T;2425;NACI;25.0;A
2014;_T;2426;NACI;13.0;A
2014;_T;2427;NACI;20.0;A
2014;_T;2428;NACI;28.0;A
2014;_T;2429;NACI;85.0;A
2014;_T;2430;NACI;3.0;A
2014;_T;2431;NACI;21.0;A
2014;_T;2432;NACI;110.0;A
2014;_T;2433;NACI;1.0;A
2014;_T;2434;NACI;2.0;A
2014;_T;2435;NACI;21.0;A
2014;_T;2436;NACI;4.0;A
2014;_T;2437;NACI;60.0;A
2014;_T;2438;NACI;32.0;A
2014;_T;2439;NACI;18.0;A
2014;_T;2440;NACI;474.0;A
2014;_T;2441;NACI;27.0;A
2014;_T;2442;NACI;38.0;A
2014;_T;2443;NACI;30.0;A
2014;_T;2444;NACI;179.0;A
2014;_T;2445;NACI;87.0;A
2014;_T;2446;NACI;20.0;A
2014;_T;2447;NACI;38.0;A
2014;_T;2448;NACI;55.0;A
2014;_T;2449;NACI;12.0;A
2014;_T;2450;NACI;9.0;A
2014;_T;2451;NACI;196.0;A
2014;_T;2452;NACI;19.0;A
2014;_T;2453;NACI;6.0;A
2014;_T;2454;NACI;85.0;A
2014;_T;2455;NACI;65.0;A
2014;_T;2456;NACI;176.0;A
2014;_T;2457;NACI;204.0;A
2014;_T;2458;NACI;271.0;A
2014;_T;2459;NACI;60.0;A
2014;_T;2460;NACI;77.0;A
2014;_T;2461;NACI;6.0;A
2014;_T;2463;NACI;1.0;A
2014;_T;2462;NACI;69.0;A
2014;_T;2464;NACI;2.0;A
2014;_T;2465;NACI;4.0;A
2014;_T;2466;NACI;1.0;A
2014;_T;2467;NACI;29.0;A
2014;_T;2468;NACI;68.0;A
2014;_T;2469;NACI;57.0;A
2014;_T;2470;NACI;7.0;A
2014;_T;2471;NACI;74.0;A
2014;_T;2472;NACI;10.0;A
2014;_T;2473;NACI;7.0;A
2014;_T;2474;NACI;6.0;A
2014;_T;2475;NACI;21.0;A
2014;_T;2476;NACI;12.0;A
2014;_T;2477;NACI;3.0;A
2014;_T;ES614;NACI;8505.0;A
2014;_T;2483;NACI;3.0;A
2014;_T;2484;NACI;3.0;A
2014;_T;2485;NACI;194.0;A
2014;_T;2486;NACI;4.0;A
2014;_T;2487;NACI;4.0;A
2014;_T;2488;NACI;86.0;A
2014;_T;2489;NACI;1.0;A
2014;_T;2493;NACI;2.0;A
2014;_T;2494;NACI;50.0;A
2014;_T;2495;NACI;15.0;A
2014;_T;2496;NACI;46.0;A
2014;_T;2497;NACI;144.0;A
2014;_T;2498;NACI;5.0;A
2014;_T;2499;NACI;1.0;A
2014;_T;2500;NACI;219.0;A
2014;_T;2699;NACI;7.0;A
2014;_T;2501;NACI;3.0;A
2014;_T;2503;NACI;6.0;A
2014;_T;2504;NACI;255.0;A
2014;_T;2505;NACI;289.0;A
2014;_T;2506;NACI;183.0;A
2014;_T;2507;NACI;9.0;A
2014;_T;2508;NACI;2.0;A
2014;_T;2511;NACI;26.0;A
2014;_T;2512;NACI;7.0;A
2014;_T;2513;NACI;20.0;A
2014;_T;2514;NACI;2.0;A
2014;_T;2516;NACI;1.0;A
2014;_T;2517;NACI;2.0;A
2014;_T;2518;NACI;3.0;A
2014;_T;2519;NACI;9.0;A
2014;_T;2520;NACI;48.0;A
2014;_T;2602;NACI;4.0;A
2014;_T;2521;NACI;7.0;A
2014;_T;2522;NACI;12.0;A
2014;_T;2523;NACI;33.0;A
2014;_T;2524;NACI;4.0;A
2014;_T;2526;NACI;5.0;A
2014;_T;2528;NACI;3.0;A
2014;_T;2529;NACI;11.0;A
2014;_T;2530;NACI;8.0;A
2014;_T;2531;NACI;69.0;A
2014;_T;2544;NACI;56.0;A
2014;_T;2546;NACI;6.0;A
2014;_T;2548;NACI;194.0;A
2014;_T;2532;NACI;49.0;A
2014;_T;2533;NACI;2.0;A
2014;_T;2534;NACI;20.0;A
2014;_T;2535;NACI;12.0;A
2014;_T;2537;NACI;13.0;A
2014;_T;2538;NACI;6.0;A
2014;_T;2707;NACI;14.0;A
2014;_T;2541;NACI;38.0;A
2014;_T;2542;NACI;62.0;A
2014;_T;2549;NACI;20.0;A
2014;_T;2550;NACI;2.0;A
2014;_T;2553;NACI;4.0;A
2014;_T;2554;NACI;11.0;A
2014;_T;2555;NACI;14.0;A
2014;_T;2556;NACI;5.0;A
2014;_T;2557;NACI;2.0;A
2014;_T;2558;NACI;50.0;A
2014;_T;2559;NACI;3.0;A
2014;_T;2561;NACI;1.0;A
2014;_T;2563;NACI;12.0;A
2014;_T;2565;NACI;13.0;A
2014;_T;2566;NACI;36.0;A
2014;_T;2700;NACI;283.0;A
2014;_T;2569;NACI;2.0;A
2014;_T;2570;NACI;3.0;A
2014;_T;2571;NACI;41.0;A
2014;_T;2572;NACI;1.0;A
2014;_T;2573;NACI;2.0;A
2014;_T;2574;NACI;2105.0;A
2014;_T;2575;NACI;20.0;A
2014;_T;2576;NACI;170.0;A
2014;_T;2701;NACI;8.0;A
2014;_T;2580;NACI;54.0;A
2014;_T;2581;NACI;27.0;A
2014;_T;2582;NACI;33.0;A
2014;_T;2583;NACI;3.0;A
2014;_T;2584;NACI;5.0;A
2014;_T;2585;NACI;47.0;A
2014;_T;2586;NACI;13.0;A
2014;_T;2587;NACI;114.0;A
2014;_T;2588;NACI;101.0;A
2014;_T;2589;NACI;73.0;A
2014;_T;2590;NACI;8.0;A
2014;_T;2592;NACI;70.0;A
2014;_T;2594;NACI;8.0;A
2014;_T;2595;NACI;7.0;A
2014;_T;2596;NACI;5.0;A
2014;_T;2598;NACI;33.0;A
2014;_T;2599;NACI;2.0;A
2014;_T;2603;NACI;31.0;A
2014;_T;2604;NACI;19.0;A
2014;_T;2605;NACI;1.0;A
2014;_T;2607;NACI;17.0;A
2014;_T;2608;NACI;2.0;A
2014;_T;2609;NACI;2.0;A
2014;_T;2610;NACI;179.0;A
2014;_T;2612;NACI;2.0;A
2014;_T;2614;NACI;21.0;A
2014;_T;2616;NACI;185.0;A
2014;_T;2617;NACI;5.0;A
2014;_T;2621;NACI;27.0;A
2014;_T;2622;NACI;25.0;A
2014;_T;2623;NACI;62.0;A
2014;_T;2624;NACI;35.0;A
2014;_T;2625;NACI;10.0;A
2014;_T;2626;NACI;9.0;A
2014;_T;2627;NACI;27.0;A
2014;_T;2704;NACI;4.0;A
2014;_T;2629;NACI;626.0;A
2014;_T;2630;NACI;2.0;A
2014;_T;2698;NACI;14.0;A
2014;_T;2632;NACI;8.0;A
2014;_T;2633;NACI;9.0;A
2014;_T;2634;NACI;119.0;A
2014;_T;2635;NACI;5.0;A
2014;_T;2636;NACI;41.0;A
2014;_T;2637;NACI;9.0;A
2014;_T;2639;NACI;78.0;A
2014;_T;2640;NACI;2.0;A
2014;_T;2641;NACI;8.0;A
2014;_T;2642;NACI;105.0;A
2014;_T;2643;NACI;9.0;A
2014;_T;2646;NACI;17.0;A
2014;_T;2647;NACI;130.0;A
2014;_T;2648;NACI;2.0;A
2014;_T;2651;NACI;11.0;A
2014;_T;2652;NACI;4.0;A
2014;_T;2653;NACI;21.0;A
2014;_T;2654;NACI;48.0;A
2014;_T;2656;NACI;26.0;A
2014;_T;2657;NACI;8.0;A
2014;_T;2659;NACI;1.0;A
2014;_T;2660;NACI;27.0;A
2014;_T;2662;NACI;94.0;A
2014;_T;2663;NACI;3.0;A
2014;_T;2664;NACI;164.0;A
2014;_T;2666;NACI;4.0;A
2014;_T;2696;NACI;7.0;A
2014;_T;2667;NACI;2.0;A
2014;_T;2668;NACI;4.0;A
2014;_T;2669;NACI;4.0;A
2014;_T;2671;NACI;16.0;A
2014;_T;2709;NACI;5.0;A
2014;_T;2697;NACI;6.0;A
2014;_T;2702;NACI;13.0;A
2014;_T;2672;NACI;1.0;A
2014;_T;2706;NACI;165.0;A
2014;_T;2673;NACI;20.0;A
2014;_T;2674;NACI;6.0;A
2014;_T;2638;NACI;65.0;A
2014;_T;2703;NACI;6.0;A
2014;_T;2676;NACI;4.0;A
2014;_T;2677;NACI;11.0;A
2014;_T;2678;NACI;7.0;A
2014;_T;2681;NACI;23.0;A
2014;_T;2708;NACI;7.0;A
2014;_T;2682;NACI;171.0;A
2014;_T;2683;NACI;16.0;A
2014;_T;ES615;NACI;5180.0;A
2014;_T;2714;NACI;7.0;A
2014;_T;2715;NACI;229.0;A
2014;_T;2716;NACI;7.0;A
2014;_T;2717;NACI;14.0;A
2014;_T;2718;NACI;264.0;A
2014;_T;2719;NACI;23.0;A
2014;_T;2720;NACI;77.0;A
2014;_T;2721;NACI;22.0;A
2014;_T;2722;NACI;5.0;A
2014;_T;2723;NACI;179.0;A
2014;_T;2724;NACI;34.0;A
2014;_T;2726;NACI;145.0;A
2014;_T;2727;NACI;54.0;A
2014;_T;2728;NACI;3.0;A
2014;_T;2729;NACI;10.0;A
2014;_T;2730;NACI;34.0;A
2014;_T;2731;NACI;19.0;A
2014;_T;2732;NACI;8.0;A
2014;_T;2733;NACI;4.0;A
2014;_T;2734;NACI;214.0;A
2014;_T;2736;NACI;18.0;A
2014;_T;2743;NACI;18.0;A
2014;_T;2737;NACI;7.0;A
2014;_T;2738;NACI;38.0;A
2014;_T;2739;NACI;1.0;A
2014;_T;2742;NACI;10.0;A
2014;_T;2744;NACI;8.0;A
2014;_T;2745;NACI;21.0;A
2014;_T;2746;NACI;8.0;A
2014;_T;2747;NACI;9.0;A
2014;_T;2748;NACI;143.0;A
2014;_T;2749;NACI;1.0;A
2014;_T;2750;NACI;1.0;A
2014;_T;2751;NACI;11.0;A
2014;_T;2753;NACI;30.0;A
2014;_T;2754;NACI;1441.0;A
2014;_T;2755;NACI;227.0;A
2014;_T;2756;NACI;19.0;A
2014;_T;2757;NACI;309.0;A
2014;_T;2758;NACI;1.0;A
2014;_T;2759;NACI;52.0;A
2014;_T;2761;NACI;3.0;A
2014;_T;2762;NACI;37.0;A
2014;_T;2763;NACI;226.0;A
2014;_T;2764;NACI;2.0;A
2014;_T;2765;NACI;46.0;A
2014;_T;2766;NACI;45.0;A
2014;_T;2767;NACI;106.0;A
2014;_T;2768;NACI;153.0;A
2014;_T;2769;NACI;29.0;A
2014;_T;2770;NACI;11.0;A
2014;_T;2771;NACI;27.0;A
2014;_T;2772;NACI;2.0;A
2014;_T;2773;NACI;141.0;A
2014;_T;2775;NACI;103.0;A
2014;_T;2776;NACI;2.0;A
2014;_T;2777;NACI;44.0;A
2014;_T;2778;NACI;110.0;A
2014;_T;2780;NACI;3.0;A
2014;_T;2779;NACI;1.0;A
2014;_T;2781;NACI;8.0;A
2014;_T;2783;NACI;29.0;A
2014;_T;2784;NACI;95.0;A
2014;_T;2785;NACI;2.0;A
2014;_T;2786;NACI;124.0;A
2014;_T;2787;NACI;22.0;A
2014;_T;2788;NACI;19.0;A
2014;_T;2789;NACI;5.0;A
2014;_T;2790;NACI;23.0;A
2014;_T;2791;NACI;13.0;A
2014;_T;2792;NACI;16.0;A
2014;_T;2793;NACI;8.0;A
2014;_T;ES616;NACI;5587.0;A
2014;_T;2798;NACI;3.0;A
2014;_T;2800;NACI;169.0;A
2014;_T;2801;NACI;92.0;A
2014;_T;2802;NACI;4.0;A
2014;_T;2803;NACI;330.0;A
2014;_T;2804;NACI;43.0;A
2014;_T;2805;NACI;19.0;A
2014;_T;2806;NACI;15.0;A
2014;_T;2907;NACI;12.0;A
2014;_T;2807;NACI;157.0;A
2014;_T;2808;NACI;183.0;A
2014;_T;2809;NACI;21.0;A
2014;_T;2810;NACI;43.0;A
2014;_T;2904;NACI;22.0;A
2014;_T;2812;NACI;28.0;A
2014;_T;2813;NACI;15.0;A
2014;_T;2814;NACI;2.0;A
2014;_T;2815;NACI;14.0;A
2014;_T;2816;NACI;15.0;A
2014;_T;2817;NACI;22.0;A
2014;_T;2818;NACI;6.0;A
2014;_T;2819;NACI;6.0;A
2014;_T;2903;NACI;8.0;A
2014;_T;2822;NACI;140.0;A
2014;_T;2823;NACI;31.0;A
2014;_T;2825;NACI;23.0;A
2014;_T;2826;NACI;5.0;A
2014;_T;2827;NACI;71.0;A
2014;_T;2828;NACI;6.0;A
2014;_T;2829;NACI;6.0;A
2014;_T;2830;NACI;11.0;A
2014;_T;2831;NACI;1.0;A
2014;_T;2832;NACI;12.0;A
2014;_T;2833;NACI;23.0;A
2014;_T;2834;NACI;14.0;A
2014;_T;2836;NACI;3.0;A
2014;_T;2837;NACI;44.0;A
2014;_T;2838;NACI;37.0;A
2014;_T;2841;NACI;7.0;A
2014;_T;2843;NACI;5.0;A
2014;_T;2844;NACI;48.0;A
2014;_T;2845;NACI;13.0;A
2014;_T;2846;NACI;26.0;A
2014;_T;2847;NACI;19.0;A
2014;_T;2848;NACI;7.0;A
2014;_T;2849;NACI;14.0;A
2014;_T;2850;NACI;1040.0;A
2014;_T;2851;NACI;20.0;A
2014;_T;2852;NACI;6.0;A
2014;_T;2853;NACI;107.0;A
2014;_T;2839;NACI;12.0;A
2014;_T;2854;NACI;5.0;A
2014;_T;2855;NACI;539.0;A
2014;_T;2856;NACI;27.0;A
2014;_T;2857;NACI;8.0;A
2014;_T;2858;NACI;105.0;A
2014;_T;2859;NACI;48.0;A
2014;_T;2860;NACI;223.0;A
2014;_T;2861;NACI;109.0;A
2014;_T;2862;NACI;13.0;A
2014;_T;2863;NACI;46.0;A
2014;_T;2864;NACI;11.0;A
2014;_T;2865;NACI;9.0;A
2014;_T;2866;NACI;44.0;A
2014;_T;2867;NACI;25.0;A
2014;_T;2869;NACI;43.0;A
2014;_T;2870;NACI;46.0;A
2014;_T;2871;NACI;11.0;A
2014;_T;2872;NACI;23.0;A
2014;_T;2873;NACI;43.0;A
2014;_T;2874;NACI;34.0;A
2014;_T;2875;NACI;27.0;A
2014;_T;2876;NACI;10.0;A
2014;_T;2877;NACI;2.0;A
2014;_T;2906;NACI;20.0;A
2014;_T;2879;NACI;40.0;A
2014;_T;2880;NACI;22.0;A
2014;_T;2881;NACI;8.0;A
2014;_T;2882;NACI;15.0;A
2014;_T;2884;NACI;4.0;A
2014;_T;2885;NACI;17.0;A
2014;_T;2887;NACI;152.0;A
2014;_T;2888;NACI;134.0;A
2014;_T;2889;NACI;60.0;A
2014;_T;2891;NACI;6.0;A
2014;_T;2892;NACI;5.0;A
2014;_T;2893;NACI;309.0;A
2014;_T;2894;NACI;30.0;A
2014;_T;2895;NACI;36.0;A
2014;_T;2896;NACI;95.0;A
2014;_T;2897;NACI;19.0;A
2014;_T;2898;NACI;76.0;A
2014;_T;2899;NACI;5.0;A
2014;_T;2900;NACI;60.0;A
2014;_T;2902;NACI;1.0;A
2014;_T;2905;NACI;42.0;A
2014;_T;ES617;NACI;15671.0;A
2014;_T;2912;NACI;51.0;A
2014;_T;2913;NACI;18.0;A
2014;_T;2914;NACI;4.0;A
2014;_T;2916;NACI;59.0;A
2014;_T;2917;NACI;6.0;A
2014;_T;2918;NACI;394.0;A
2014;_T;2919;NACI;257.0;A
2014;_T;2920;NACI;16.0;A
2014;_T;2921;NACI;16.0;A
2014;_T;2922;NACI;22.0;A
2014;_T;2923;NACI;112.0;A
2014;_T;2924;NACI;12.0;A
2014;_T;2925;NACI;1.0;A
2014;_T;2926;NACI;392.0;A
2014;_T;2928;NACI;71.0;A
2014;_T;2929;NACI;26.0;A
2014;_T;2930;NACI;4.0;A
2014;_T;2931;NACI;46.0;A
2014;_T;2933;NACI;1.0;A
2014;_T;2934;NACI;49.0;A
2014;_T;2936;NACI;603.0;A
2014;_T;2937;NACI;7.0;A
2014;_T;2938;NACI;38.0;A
2014;_T;2939;NACI;6.0;A
2014;_T;2940;NACI;4.0;A
2014;_T;2941;NACI;6.0;A
2014;_T;2942;NACI;15.0;A
2014;_T;2943;NACI;83.0;A
2014;_T;2944;NACI;9.0;A
2014;_T;2945;NACI;2.0;A
2014;_T;2946;NACI;8.0;A
2014;_T;2947;NACI;4.0;A
2014;_T;2949;NACI;355.0;A
2014;_T;2950;NACI;29.0;A
2014;_T;2951;NACI;15.0;A
2014;_T;2952;NACI;66.0;A
2014;_T;2953;NACI;253.0;A
2014;_T;2954;NACI;25.0;A
2014;_T;2955;NACI;4.0;A
2014;_T;2956;NACI;6.0;A
2014;_T;2957;NACI;28.0;A
2014;_T;2958;NACI;10.0;A
2014;_T;2960;NACI;35.0;A
2014;_T;2959;NACI;12.0;A
2014;_T;2961;NACI;1.0;A
2014;_T;2962;NACI;678.0;A
2014;_T;2963;NACI;1.0;A
2014;_T;2964;NACI;27.0;A
2014;_T;2965;NACI;599.0;A
2014;_T;2966;NACI;20.0;A
2014;_T;2967;NACI;12.0;A
2014;_T;2968;NACI;2.0;A
2014;_T;2969;NACI;13.0;A
2014;_T;2970;NACI;28.0;A
2014;_T;2971;NACI;7.0;A
2014;_T;2972;NACI;10.0;A
2014;_T;2973;NACI;9.0;A
2014;_T;2974;NACI;3.0;A
2014;_T;2975;NACI;4.0;A
2014;_T;2976;NACI;1.0;A
2014;_T;2977;NACI;5.0;A
2014;_T;2978;NACI;5618.0;A
2014;_T;2979;NACI;166.0;A
2014;_T;2980;NACI;1417.0;A
2014;_T;2981;NACI;850.0;A
2014;_T;2982;NACI;4.0;A
2014;_T;2983;NACI;47.0;A
2014;_T;2984;NACI;14.0;A
2014;_T;2985;NACI;10.0;A
2014;_T;2986;NACI;176.0;A
2014;_T;2987;NACI;41.0;A
2014;_T;2988;NACI;5.0;A
2014;_T;2990;NACI;24.0;A
2014;_T;2991;NACI;92.0;A
2014;_T;2992;NACI;4.0;A
2014;_T;2994;NACI;487.0;A
2014;_T;2995;NACI;11.0;A
2014;_T;2996;NACI;257.0;A
2014;_T;2997;NACI;1.0;A
2014;_T;2998;NACI;8.0;A
2014;_T;2999;NACI;4.0;A
2014;_T;3000;NACI;23.0;A
2014;_T;3001;NACI;34.0;A
2014;_T;3002;NACI;19.0;A
2014;_T;3015;NACI;588.0;A
2014;_T;3003;NACI;134.0;A
2014;_T;3004;NACI;3.0;A
2014;_T;3005;NACI;21.0;A
2014;_T;3006;NACI;842.0;A
2014;_T;3007;NACI;33.0;A
2014;_T;3017;NACI;27.0;A
2014;_T;3010;NACI;8.0;A
2014;_T;3008;NACI;38.0;A
2014;_T;3009;NACI;37.0;A
2014;_T;3011;NACI;11.0;A
2014;_T;3012;NACI;17.0;A
2014;_T;ES618;NACI;20177.0;A
2014;_T;3024;NACI;12.0;A
2014;_T;3025;NACI;9.0;A
2014;_T;3026;NACI;45.0;A
2014;_T;3028;NACI;835.0;A
2014;_T;3029;NACI;158.0;A
2014;_T;3030;NACI;35.0;A
2014;_T;3031;NACI;233.0;A
2014;_T;3032;NACI;9.0;A
2014;_T;3033;NACI;4.0;A
2014;_T;3034;NACI;77.0;A
2014;_T;3035;NACI;209.0;A
2014;_T;3037;NACI;60.0;A
2014;_T;3038;NACI;67.0;A
2014;_T;3039;NACI;35.0;A
2014;_T;3040;NACI;111.0;A
2014;_T;3041;NACI;152.0;A
2014;_T;3042;NACI;276.0;A
2014;_T;3043;NACI;139.0;A
2014;_T;3044;NACI;72.0;A
2014;_T;3045;NACI;129.0;A
2014;_T;3046;NACI;287.0;A
2014;_T;3047;NACI;39.0;A
2014;_T;3048;NACI;103.0;A
2014;_T;3133;NACI;44.0;A
2014;_T;3049;NACI;267.0;A
2014;_T;3050;NACI;20.0;A
2014;_T;3051;NACI;58.0;A
2014;_T;3052;NACI;28.0;A
2014;_T;3053;NACI;29.0;A
2014;_T;3054;NACI;166.0;A
2014;_T;3055;NACI;4.0;A
2014;_T;3056;NACI;7.0;A
2014;_T;3057;NACI;43.0;A
2014;_T;3058;NACI;38.0;A
2014;_T;3059;NACI;371.0;A
2014;_T;3060;NACI;13.0;A
2014;_T;3061;NACI;42.0;A
2014;_T;3062;NACI;34.0;A
2014;_T;3137;NACI;90.0;A
2014;_T;3063;NACI;1445.0;A
2014;_T;3064;NACI;417.0;A
2014;_T;3065;NACI;180.0;A
2014;_T;3066;NACI;126.0;A
2014;_T;3067;NACI;67.0;A
2014;_T;3068;NACI;7.0;A
2014;_T;3069;NACI;97.0;A
2014;_T;3070;NACI;101.0;A
2014;_T;3071;NACI;37.0;A
2014;_T;3072;NACI;127.0;A
2014;_T;3073;NACI;17.0;A
2014;_T;3074;NACI;155.0;A
2014;_T;3075;NACI;60.0;A
2014;_T;3076;NACI;40.0;A
2014;_T;3136;NACI;64.0;A
2014;_T;3078;NACI;37.0;A
2014;_T;3080;NACI;261.0;A
2014;_T;3081;NACI;5.0;A
2014;_T;3082;NACI;197.0;A
2014;_T;3083;NACI;48.0;A
2014;_T;3085;NACI;316.0;A
2014;_T;3086;NACI;523.0;A
2014;_T;3087;NACI;208.0;A
2014;_T;3088;NACI;26.0;A
2014;_T;3089;NACI;16.0;A
2014;_T;3090;NACI;34.0;A
2014;_T;3091;NACI;95.0;A
2014;_T;3092;NACI;256.0;A
2014;_T;3093;NACI;10.0;A
2014;_T;3094;NACI;102.0;A
2014;_T;3095;NACI;186.0;A
2014;_T;3096;NACI;418.0;A
2014;_T;3097;NACI;129.0;A
2014;_T;3098;NACI;72.0;A
2014;_T;3099;NACI;58.0;A
2014;_T;3100;NACI;14.0;A
2014;_T;3101;NACI;37.0;A
2014;_T;3102;NACI;163.0;A
2014;_T;3103;NACI;17.0;A
2014;_T;3104;NACI;95.0;A
2014;_T;3105;NACI;30.0;A
2014;_T;3108;NACI;102.0;A
2014;_T;3109;NACI;16.0;A
2014;_T;3110;NACI;389.0;A
2014;_T;3111;NACI;36.0;A
2014;_T;3112;NACI;14.0;A
2014;_T;3113;NACI;20.0;A
2014;_T;3114;NACI;42.0;A
2014;_T;3115;NACI;247.0;A
2014;_T;3117;NACI;3.0;A
2014;_T;3116;NACI;152.0;A
2014;_T;3118;NACI;91.0;A
2014;_T;3119;NACI;33.0;A
2014;_T;3120;NACI;6765.0;A
2014;_T;3121;NACI;117.0;A
2014;_T;3122;NACI;280.0;A
2014;_T;3123;NACI;107.0;A
2014;_T;3124;NACI;533.0;A
2014;_T;3126;NACI;63.0;A
2014;_T;3127;NACI;55.0;A
2014;_T;3130;NACI;10.0;A
2014;_T;3128;NACI;88.0;A
2014;_T;3129;NACI;38.0;A
2014;_T;3131;NACI;90.0;A
2014;_T;3132;NACI;243.0;A
2013;M;ES61;NACI;41968.0;A
2013;M;ES611;NACI;4023.0;A
2013;M;2241;NACI;2.0;A
2013;M;2242;NACI;4.0;A
2013;M;2243;NACI;143.0;A
2013;M;2244;NACI;1.0;A
2013;M;2245;NACI;2.0;A
2013;M;2246;NACI;55.0;A
2013;M;2247;NACI;1.0;A
2013;M;2248;NACI;2.0;A
2013;M;2250;NACI;4.0;A
2013;M;2251;NACI;18.0;A
2013;M;2253;NACI;1127.0;A
2013;M;2254;NACI;1.0;A
2013;M;2256;NACI;22.0;A
2013;M;2257;NACI;11.0;A
2013;M;2258;NACI;1.0;A
2013;M;2260;NACI;1.0;A
2013;M;2261;NACI;3.0;A
2013;M;2264;NACI;23.0;A
2013;M;2267;NACI;1.0;A
2013;M;2269;NACI;61.0;A
2013;M;2270;NACI;2.0;A
2013;M;2271;NACI;14.0;A
2013;M;2272;NACI;45.0;A
2013;M;2277;NACI;1.0;A
2013;M;2278;NACI;5.0;A
2013;M;2276;NACI;89.0;A
2013;M;2279;NACI;19.0;A
2013;M;2347;NACI;640.0;A
2013;M;2284;NACI;1.0;A
2013;M;2285;NACI;16.0;A
2013;M;2286;NACI;5.0;A
2013;M;2288;NACI;15.0;A
2013;M;2289;NACI;11.0;A
2013;M;2290;NACI;44.0;A
2013;M;2291;NACI;4.0;A
2013;M;2292;NACI;1.0;A
2013;M;2293;NACI;107.0;A
2013;M;2294;NACI;101.0;A
2013;M;2296;NACI;2.0;A
2013;M;2298;NACI;4.0;A
2013;M;2299;NACI;2.0;A
2013;M;2300;NACI;1.0;A
2013;M;2301;NACI;2.0;A
2013;M;2302;NACI;1.0;A
2013;M;2303;NACI;32.0;A
2013;M;2304;NACI;1.0;A
2013;M;2305;NACI;15.0;A
2013;M;2348;NACI;72.0;A
2013;M;2306;NACI;1.0;A
2013;M;2307;NACI;197.0;A
2013;M;2308;NACI;1.0;A
2013;M;2310;NACI;25.0;A
2013;M;2311;NACI;7.0;A
2013;M;2312;NACI;1.0;A
2013;M;2313;NACI;2.0;A
2013;M;2314;NACI;1.0;A
2013;M;2315;NACI;31.0;A
2013;M;2316;NACI;56.0;A
2013;M;2317;NACI;5.0;A
2013;M;2318;NACI;1.0;A
2013;M;2319;NACI;11.0;A
2013;M;2320;NACI;549.0;A
2013;M;2322;NACI;2.0;A
2013;M;2324;NACI;6.0;A
2013;M;2325;NACI;2.0;A
2013;M;2327;NACI;10.0;A
2013;M;2329;NACI;13.0;A
2013;M;2330;NACI;1.0;A
2013;M;2332;NACI;2.0;A
2013;M;2333;NACI;10.0;A
2013;M;2346;NACI;1.0;A
2013;M;2334;NACI;15.0;A
2013;M;2336;NACI;3.0;A
2013;M;2339;NACI;6.0;A
2013;M;2340;NACI;20.0;A
2013;M;2341;NACI;90.0;A
2013;M;2342;NACI;46.0;A
2013;M;2343;NACI;162.0;A
2013;M;2344;NACI;11.0;A
2013;M;ES612;NACI;6119.0;A
2013;M;2353;NACI;18.0;A
2013;M;2354;NACI;18.0;A
2013;M;2355;NACI;4.0;A
2013;M;2356;NACI;685.0;A
2013;M;2357;NACI;20.0;A
2013;M;2358;NACI;141.0;A
2013;M;2359;NACI;48.0;A
2013;M;2361;NACI;129.0;A
2013;M;2397;NACI;32.0;A
2013;M;2363;NACI;40.0;A
2013;M;2364;NACI;12.0;A
2013;M;2365;NACI;423.0;A
2013;M;2366;NACI;13.0;A
2013;M;2368;NACI;433.0;A
2013;M;2369;NACI;84.0;A
