TEMPORAL;TERRITORIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2000;2243;M;Y_LT1;DEATHS;1.0;A
2000;2243;M;Y10-14;DEATHS;1.0;A
2000;2243;M;Y20-24;DEATHS;4.0;A
2000;2243;M;Y25-29;DEATHS;1.0;A
2000;2243;M;Y35-39;DEATHS;1.0;A
2000;2243;M;Y40-44;DEATHS;1.0;A
2000;2243;M;Y50-54;DEATHS;4.0;A
2000;2243;M;Y55-59;DEATHS;5.0;A
2000;2243;M;Y60-64;DEATHS;8.0;A
2000;2243;M;Y65-69;DEATHS;8.0;A
2000;2243;M;Y70-74;DEATHS;13.0;A
2000;2243;M;Y75-79;DEATHS;12.0;A
2000;2243;M;Y80-84;DEATHS;9.0;A
2000;2243;M;Y85-89;DEATHS;3.0;A
2000;2243;M;Y90-94;DEATHS;3.0;A
2000;2243;M;Y95-99;DEATHS;1.0;A
2000;2243;F;TOTAL;DEATHS;74.0;A
2000;2243;F;Y_LT1;DEATHS;4.0;A
2000;2243;F;Y30-34;DEATHS;1.0;A
2000;2243;F;Y35-39;DEATHS;1.0;A
2000;2243;F;Y50-54;DEATHS;2.0;A
2000;2243;F;Y60-64;DEATHS;5.0;A
2000;2243;F;Y65-69;DEATHS;9.0;A
2000;2243;F;Y70-74;DEATHS;6.0;A
2000;2243;F;Y75-79;DEATHS;9.0;A
2000;2243;F;Y80-84;DEATHS;18.0;A
2000;2243;F;Y85-89;DEATHS;15.0;A
2000;2243;F;Y90-94;DEATHS;4.0;A
2000;2244;_T;TOTAL;DEATHS;12.0;A
2000;2244;_T;Y75-79;DEATHS;1.0;A
2000;2244;_T;Y80-84;DEATHS;2.0;A
2000;2244;_T;Y85-89;DEATHS;5.0;A
2000;2244;_T;Y90-94;DEATHS;3.0;A
2000;2244;_T;Y95-99;DEATHS;1.0;A
2000;2244;M;TOTAL;DEATHS;3.0;A
2000;2244;M;Y80-84;DEATHS;1.0;A
2000;2244;M;Y85-89;DEATHS;2.0;A
2000;2244;F;TOTAL;DEATHS;9.0;A
2000;2244;F;Y75-79;DEATHS;1.0;A
2000;2244;F;Y80-84;DEATHS;1.0;A
2000;2244;F;Y85-89;DEATHS;3.0;A
2000;2244;F;Y90-94;DEATHS;3.0;A
2000;2244;F;Y95-99;DEATHS;1.0;A
2000;2245;_T;TOTAL;DEATHS;3.0;A
2000;2245;_T;Y65-69;DEATHS;1.0;A
2000;2245;_T;Y80-84;DEATHS;1.0;A
2000;2245;_T;Y85-89;DEATHS;1.0;A
2000;2245;M;TOTAL;DEATHS;1.0;A
2000;2245;M;Y85-89;DEATHS;1.0;A
2000;2245;F;TOTAL;DEATHS;2.0;A
2000;2245;F;Y65-69;DEATHS;1.0;A
2000;2245;F;Y80-84;DEATHS;1.0;A
2000;2246;_T;TOTAL;DEATHS;102.0;A
2000;2246;_T;Y30-34;DEATHS;1.0;A
2000;2246;_T;Y40-44;DEATHS;1.0;A
2000;2246;_T;Y45-49;DEATHS;1.0;A
2000;2246;_T;Y50-54;DEATHS;2.0;A
2000;2246;_T;Y55-59;DEATHS;4.0;A
2000;2246;_T;Y60-64;DEATHS;4.0;A
2000;2246;_T;Y65-69;DEATHS;7.0;A
2000;2246;_T;Y70-74;DEATHS;12.0;A
2000;2246;_T;Y75-79;DEATHS;24.0;A
2000;2246;_T;Y80-84;DEATHS;18.0;A
2000;2246;_T;Y85-89;DEATHS;20.0;A
2000;2246;_T;Y90-94;DEATHS;6.0;A
2000;2246;_T;Y95-99;DEATHS;2.0;A
2000;2246;M;TOTAL;DEATHS;68.0;A
2000;2246;M;Y30-34;DEATHS;1.0;A
2000;2246;M;Y40-44;DEATHS;1.0;A
2000;2246;M;Y45-49;DEATHS;1.0;A
2000;2246;M;Y50-54;DEATHS;1.0;A
2000;2246;M;Y55-59;DEATHS;4.0;A
2000;2246;M;Y60-64;DEATHS;2.0;A
2000;2246;M;Y65-69;DEATHS;6.0;A
2000;2246;M;Y70-74;DEATHS;8.0;A
2000;2246;M;Y75-79;DEATHS;16.0;A
2000;2246;M;Y80-84;DEATHS;12.0;A
2000;2246;M;Y85-89;DEATHS;12.0;A
2000;2246;M;Y90-94;DEATHS;3.0;A
2000;2246;M;Y95-99;DEATHS;1.0;A
2000;2246;F;TOTAL;DEATHS;34.0;A
2000;2246;F;Y50-54;DEATHS;1.0;A
2000;2246;F;Y60-64;DEATHS;2.0;A
2000;2246;F;Y65-69;DEATHS;1.0;A
2000;2246;F;Y70-74;DEATHS;4.0;A
2000;2246;F;Y75-79;DEATHS;8.0;A
2000;2246;F;Y80-84;DEATHS;6.0;A
2000;2246;F;Y85-89;DEATHS;8.0;A
2000;2246;F;Y90-94;DEATHS;3.0;A
2000;2246;F;Y95-99;DEATHS;1.0;A
2000;2247;_T;TOTAL;DEATHS;7.0;A
2000;2247;_T;Y70-74;DEATHS;1.0;A
2000;2247;_T;Y75-79;DEATHS;1.0;A
2000;2247;_T;Y80-84;DEATHS;2.0;A
2000;2247;_T;Y85-89;DEATHS;2.0;A
2000;2247;_T;Y95-99;DEATHS;1.0;A
2000;2247;M;TOTAL;DEATHS;2.0;A
2000;2247;M;Y75-79;DEATHS;1.0;A
2000;2247;M;Y80-84;DEATHS;1.0;A
2000;2247;F;TOTAL;DEATHS;5.0;A
2000;2247;F;Y70-74;DEATHS;1.0;A
2000;2247;F;Y80-84;DEATHS;1.0;A
2000;2247;F;Y85-89;DEATHS;2.0;A
2000;2247;F;Y95-99;DEATHS;1.0;A
2000;2248;_T;TOTAL;DEATHS;6.0;A
2000;2248;_T;Y35-39;DEATHS;1.0;A
2000;2248;_T;Y60-64;DEATHS;1.0;A
2000;2248;_T;Y70-74;DEATHS;1.0;A
2000;2248;_T;Y85-89;DEATHS;1.0;A
2000;2248;_T;Y90-94;DEATHS;1.0;A
2000;2248;_T;Y95-99;DEATHS;1.0;A
2000;2248;M;TOTAL;DEATHS;4.0;A
2000;2248;M;Y35-39;DEATHS;1.0;A
2000;2248;M;Y60-64;DEATHS;1.0;A
2000;2248;M;Y70-74;DEATHS;1.0;A
2000;2248;M;Y90-94;DEATHS;1.0;A
2000;2248;F;TOTAL;DEATHS;2.0;A
2000;2248;F;Y85-89;DEATHS;1.0;A
2000;2248;F;Y95-99;DEATHS;1.0;A
2000;2249;_T;TOTAL;DEATHS;1.0;A
2000;2249;_T;Y80-84;DEATHS;1.0;A
2000;2249;M;TOTAL;DEATHS;1.0;A
2000;2249;M;Y80-84;DEATHS;1.0;A
2000;2250;_T;TOTAL;DEATHS;6.0;A
2000;2250;_T;Y15-19;DEATHS;1.0;A
2000;2250;_T;Y75-79;DEATHS;2.0;A
2000;2250;_T;Y80-84;DEATHS;1.0;A
2000;2250;_T;Y85-89;DEATHS;1.0;A
2000;2250;_T;Y95-99;DEATHS;1.0;A
2000;2250;M;TOTAL;DEATHS;1.0;A
2000;2250;M;Y85-89;DEATHS;1.0;A
2000;2250;F;TOTAL;DEATHS;5.0;A
2000;2250;F;Y15-19;DEATHS;1.0;A
2000;2250;F;Y75-79;DEATHS;2.0;A
2000;2250;F;Y80-84;DEATHS;1.0;A
2000;2250;F;Y95-99;DEATHS;1.0;A
2000;2251;_T;TOTAL;DEATHS;49.0;A
2000;2251;_T;Y55-59;DEATHS;1.0;A
2000;2251;_T;Y60-64;DEATHS;2.0;A
2000;2251;_T;Y65-69;DEATHS;2.0;A
2000;2251;_T;Y70-74;DEATHS;7.0;A
2000;2251;_T;Y75-79;DEATHS;7.0;A
2000;2251;_T;Y80-84;DEATHS;13.0;A
2000;2251;_T;Y85-89;DEATHS;11.0;A
2000;2251;_T;Y90-94;DEATHS;5.0;A
2000;2251;_T;Y95-99;DEATHS;1.0;A
2000;2251;M;TOTAL;DEATHS;21.0;A
2000;2251;M;Y60-64;DEATHS;1.0;A
2000;2251;M;Y65-69;DEATHS;1.0;A
2000;2251;M;Y70-74;DEATHS;3.0;A
2000;2251;M;Y75-79;DEATHS;2.0;A
2000;2251;M;Y80-84;DEATHS;5.0;A
2000;2251;M;Y85-89;DEATHS;4.0;A
2000;2251;M;Y90-94;DEATHS;4.0;A
2000;2251;M;Y95-99;DEATHS;1.0;A
2000;2251;F;TOTAL;DEATHS;28.0;A
2000;2251;F;Y55-59;DEATHS;1.0;A
2000;2251;F;Y60-64;DEATHS;1.0;A
2000;2251;F;Y65-69;DEATHS;1.0;A
2000;2251;F;Y70-74;DEATHS;4.0;A
2000;2251;F;Y75-79;DEATHS;5.0;A
2000;2251;F;Y80-84;DEATHS;8.0;A
2000;2251;F;Y85-89;DEATHS;7.0;A
2000;2251;F;Y90-94;DEATHS;1.0;A
2000;2252;_T;TOTAL;DEATHS;4.0;A
2000;2252;_T;Y60-64;DEATHS;1.0;A
2000;2252;_T;Y80-84;DEATHS;2.0;A
2000;2252;_T;Y85-89;DEATHS;1.0;A
2000;2252;M;TOTAL;DEATHS;1.0;A
2000;2252;M;Y85-89;DEATHS;1.0;A
2000;2252;F;TOTAL;DEATHS;3.0;A
2000;2252;F;Y60-64;DEATHS;1.0;A
2000;2252;F;Y80-84;DEATHS;2.0;A
2000;2253;_T;TOTAL;DEATHS;1290.0;A
2000;2253;_T;Y_LT1;DEATHS;9.0;A
2000;2253;_T;Y5-9;DEATHS;4.0;A
2000;2253;_T;Y10-14;DEATHS;1.0;A
2000;2253;_T;Y15-19;DEATHS;11.0;A
2000;2253;_T;Y20-24;DEATHS;15.0;A
2000;2253;_T;Y25-29;DEATHS;8.0;A
2000;2253;_T;Y30-34;DEATHS;25.0;A
2000;2253;_T;Y35-39;DEATHS;25.0;A
2000;2253;_T;Y40-44;DEATHS;24.0;A
2000;2253;_T;Y45-49;DEATHS;31.0;A
2000;2253;_T;Y50-54;DEATHS;27.0;A
2000;2253;_T;Y55-59;DEATHS;38.0;A
2000;2253;_T;Y60-64;DEATHS;66.0;A
2000;2253;_T;Y65-69;DEATHS;109.0;A
2000;2253;_T;Y70-74;DEATHS;148.0;A
2000;2253;_T;Y75-79;DEATHS;190.0;A
2000;2253;_T;Y80-84;DEATHS;215.0;A
2000;2253;_T;Y85-89;DEATHS;202.0;A
2000;2253;_T;Y90-94;DEATHS;104.0;A
2000;2253;_T;Y95-99;DEATHS;34.0;A
2000;2253;_T;Y_GE100;DEATHS;4.0;A
2000;2253;M;TOTAL;DEATHS;678.0;A
2000;2253;M;Y_LT1;DEATHS;5.0;A
2000;2253;M;Y5-9;DEATHS;1.0;A
2000;2253;M;Y15-19;DEATHS;9.0;A
2000;2253;M;Y20-24;DEATHS;8.0;A
2000;2253;M;Y25-29;DEATHS;5.0;A
2000;2253;M;Y30-34;DEATHS;17.0;A
2000;2253;M;Y35-39;DEATHS;21.0;A
2000;2253;M;Y40-44;DEATHS;18.0;A
2000;2253;M;Y45-49;DEATHS;19.0;A
2000;2253;M;Y50-54;DEATHS;17.0;A
2000;2253;M;Y55-59;DEATHS;22.0;A
2000;2253;M;Y60-64;DEATHS;46.0;A
2000;2253;M;Y65-69;DEATHS;77.0;A
2000;2253;M;Y70-74;DEATHS;93.0;A
2000;2253;M;Y75-79;DEATHS;111.0;A
2000;2253;M;Y80-84;DEATHS;99.0;A
2000;2253;M;Y85-89;DEATHS;73.0;A
2000;2253;M;Y90-94;DEATHS;26.0;A
2000;2253;M;Y95-99;DEATHS;11.0;A
2000;2253;F;TOTAL;DEATHS;612.0;A
2000;2253;F;Y_LT1;DEATHS;4.0;A
2000;2253;F;Y5-9;DEATHS;3.0;A
2000;2253;F;Y10-14;DEATHS;1.0;A
2000;2253;F;Y15-19;DEATHS;2.0;A
2000;2253;F;Y20-24;DEATHS;7.0;A
2000;2253;F;Y25-29;DEATHS;3.0;A
2000;2253;F;Y30-34;DEATHS;8.0;A
2000;2253;F;Y35-39;DEATHS;4.0;A
2000;2253;F;Y40-44;DEATHS;6.0;A
2000;2253;F;Y45-49;DEATHS;12.0;A
2000;2253;F;Y50-54;DEATHS;10.0;A
2000;2253;F;Y55-59;DEATHS;16.0;A
2000;2253;F;Y60-64;DEATHS;20.0;A
2000;2253;F;Y65-69;DEATHS;32.0;A
2000;2253;F;Y70-74;DEATHS;55.0;A
2000;2253;F;Y75-79;DEATHS;79.0;A
2000;2253;F;Y80-84;DEATHS;116.0;A
2000;2253;F;Y85-89;DEATHS;129.0;A
2000;2253;F;Y90-94;DEATHS;78.0;A
2000;2253;F;Y95-99;DEATHS;23.0;A
2000;2253;F;Y_GE100;DEATHS;4.0;A
2000;2254;_T;TOTAL;DEATHS;2.0;A
2000;2254;_T;Y70-74;DEATHS;1.0;A
2000;2254;_T;Y80-84;DEATHS;1.0;A
2000;2254;M;TOTAL;DEATHS;2.0;A
2000;2254;M;Y70-74;DEATHS;1.0;A
2000;2254;M;Y80-84;DEATHS;1.0;A
2000;2256;_T;TOTAL;DEATHS;26.0;A
2000;2256;_T;Y55-59;DEATHS;2.0;A
2000;2256;_T;Y60-64;DEATHS;1.0;A
2000;2256;_T;Y65-69;DEATHS;2.0;A
2000;2256;_T;Y70-74;DEATHS;5.0;A
2000;2256;_T;Y75-79;DEATHS;4.0;A
2000;2256;_T;Y80-84;DEATHS;1.0;A
2000;2256;_T;Y85-89;DEATHS;8.0;A
2000;2256;_T;Y90-94;DEATHS;3.0;A
2000;2256;M;TOTAL;DEATHS;9.0;A
2000;2256;M;Y55-59;DEATHS;1.0;A
2000;2256;M;Y60-64;DEATHS;1.0;A
2000;2256;M;Y65-69;DEATHS;1.0;A
2000;2256;M;Y70-74;DEATHS;3.0;A
2000;2256;M;Y75-79;DEATHS;1.0;A
2000;2256;M;Y85-89;DEATHS;1.0;A
2000;2256;M;Y90-94;DEATHS;1.0;A
2000;2256;F;TOTAL;DEATHS;17.0;A
2000;2256;F;Y55-59;DEATHS;1.0;A
2000;2256;F;Y65-69;DEATHS;1.0;A
2000;2256;F;Y70-74;DEATHS;2.0;A
2000;2256;F;Y75-79;DEATHS;3.0;A
2000;2256;F;Y80-84;DEATHS;1.0;A
2000;2256;F;Y85-89;DEATHS;7.0;A
2000;2256;F;Y90-94;DEATHS;2.0;A
2000;2257;_T;TOTAL;DEATHS;13.0;A
2000;2257;_T;Y55-59;DEATHS;1.0;A
2000;2257;_T;Y70-74;DEATHS;2.0;A
2000;2257;_T;Y75-79;DEATHS;4.0;A
2000;2257;_T;Y80-84;DEATHS;1.0;A
2000;2257;_T;Y85-89;DEATHS;3.0;A
2000;2257;_T;Y90-94;DEATHS;2.0;A
2000;2257;M;TOTAL;DEATHS;9.0;A
2000;2257;M;Y55-59;DEATHS;1.0;A
2000;2257;M;Y70-74;DEATHS;2.0;A
2000;2257;M;Y75-79;DEATHS;2.0;A
2000;2257;M;Y85-89;DEATHS;3.0;A
2000;2257;M;Y90-94;DEATHS;1.0;A
2000;2257;F;TOTAL;DEATHS;4.0;A
2000;2257;F;Y75-79;DEATHS;2.0;A
2000;2257;F;Y80-84;DEATHS;1.0;A
2000;2257;F;Y90-94;DEATHS;1.0;A
2000;2258;_T;TOTAL;DEATHS;6.0;A
2000;2258;_T;Y70-74;DEATHS;2.0;A
2000;2258;_T;Y80-84;DEATHS;1.0;A
2000;2258;_T;Y85-89;DEATHS;2.0;A
2000;2258;_T;Y90-94;DEATHS;1.0;A
2000;2258;M;TOTAL;DEATHS;2.0;A
2000;2258;M;Y70-74;DEATHS;2.0;A
2000;2258;F;TOTAL;DEATHS;4.0;A
2000;2258;F;Y80-84;DEATHS;1.0;A
2000;2258;F;Y85-89;DEATHS;2.0;A
2000;2258;F;Y90-94;DEATHS;1.0;A
2000;2259;_T;TOTAL;DEATHS;3.0;A
2000;2259;_T;Y60-64;DEATHS;1.0;A
2000;2259;_T;Y80-84;DEATHS;1.0;A
2000;2259;_T;Y90-94;DEATHS;1.0;A
2000;2259;M;TOTAL;DEATHS;2.0;A
2000;2259;M;Y60-64;DEATHS;1.0;A
2000;2259;M;Y80-84;DEATHS;1.0;A
2000;2259;F;TOTAL;DEATHS;1.0;A
2000;2259;F;Y90-94;DEATHS;1.0;A
2000;2260;_T;TOTAL;DEATHS;4.0;A
2000;2260;_T;Y65-69;DEATHS;1.0;A
2000;2260;_T;Y75-79;DEATHS;1.0;A
2000;2260;_T;Y80-84;DEATHS;1.0;A
2000;2260;_T;Y85-89;DEATHS;1.0;A
2000;2260;M;TOTAL;DEATHS;2.0;A
2000;2260;M;Y80-84;DEATHS;1.0;A
2000;2260;M;Y85-89;DEATHS;1.0;A
2000;2260;F;TOTAL;DEATHS;2.0;A
2000;2260;F;Y65-69;DEATHS;1.0;A
2000;2260;F;Y75-79;DEATHS;1.0;A
2000;2261;_T;TOTAL;DEATHS;2.0;A
2000;2261;_T;Y80-84;DEATHS;1.0;A
2000;2261;_T;Y90-94;DEATHS;1.0;A
2000;2261;M;TOTAL;DEATHS;1.0;A
2000;2261;M;Y90-94;DEATHS;1.0;A
2000;2261;F;TOTAL;DEATHS;1.0;A
2000;2261;F;Y80-84;DEATHS;1.0;A
2000;2262;_T;TOTAL;DEATHS;3.0;A
2000;2262;_T;Y55-59;DEATHS;2.0;A
2000;2262;_T;Y65-69;DEATHS;1.0;A
2000;2262;M;TOTAL;DEATHS;1.0;A
2000;2262;M;Y55-59;DEATHS;1.0;A
2000;2262;F;TOTAL;DEATHS;2.0;A
