MACROECO;TEMPORAL;OBS_STATUS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
93048;2019;P;ES61;TAS_INTER_PREC_CORR;6.68700557;A
93048;2018;A;ES61;TAS_INTER_PREC_CORR;5.128244972;A
93048;2017;A;ES61;TAS_INTER_PREC_CORR;4.731634281;A
93048;2016;A;ES61;TAS_INTER_PREC_CORR;2.258997547;A
93048;2015;A;ES61;TAS_INTER_PREC_CORR;4.665373052;A
93048;2014;A;ES61;TAS_INTER_PREC_CORR;3.986654398;A
93048;2013;A;ES61;TAS_INTER_PREC_CORR;2.274487138;A
93048;2012;A;ES61;TAS_INTER_PREC_CORR;-2.372443628;A
93048;2011;A;ES61;TAS_INTER_PREC_CORR;-3.125930754;A
93048;2010;A;ES61;TAS_INTER_PREC_CORR;-2.459473038;A
93048;2009;A;ES61;TAS_INTER_PREC_CORR;-2.490210128;A
93048;2008;A;ES61;TAS_INTER_PREC_CORR;1.373699698;A
93048;2007;A;ES61;TAS_INTER_PREC_CORR;6.447888945;A
93049;2021;1E;ES61;TAS_INTER_PREC_CORR;9.219166593;A
93049;2020;AV;ES61;TAS_INTER_PREC_CORR;-3.677124508;A
93049;2019;P;ES61;TAS_INTER_PREC_CORR;1.110795289;A
93049;2018;A;ES61;TAS_INTER_PREC_CORR;3.096380527;A
93049;2017;A;ES61;TAS_INTER_PREC_CORR;2.091537807;A
93049;2016;A;ES61;TAS_INTER_PREC_CORR;0.066028854;A
93049;2015;A;ES61;TAS_INTER_PREC_CORR;4.22520631;A
93049;2014;A;ES61;TAS_INTER_PREC_CORR;1.074467003;A
93049;2013;A;ES61;TAS_INTER_PREC_CORR;-2.848532138;A
93049;2012;A;ES61;TAS_INTER_PREC_CORR;-1.533670546;A
93049;2011;A;ES61;TAS_INTER_PREC_CORR;-1.13576021;A
93049;2010;A;ES61;TAS_INTER_PREC_CORR;1.863372555;A
93049;2009;A;ES61;TAS_INTER_PREC_CORR;3.842831069;A
93049;2008;A;ES61;TAS_INTER_PREC_CORR;0.942454191;A
93049;2007;A;ES61;TAS_INTER_PREC_CORR;2.935796962;A
93050;2021;1E;ES61;TAS_INTER_PREC_CORR;3.959526665;A
93050;2020;AV;ES61;TAS_INTER_PREC_CORR;-17.519669873;A
93050;2019;P;ES61;TAS_INTER_PREC_CORR;-1.321967716;A
93050;2018;A;ES61;TAS_INTER_PREC_CORR;-0.742855935;A
93050;2017;A;ES61;TAS_INTER_PREC_CORR;4.19138136;A
93050;2016;A;ES61;TAS_INTER_PREC_CORR;-2.775509954;A
93050;2015;A;ES61;TAS_INTER_PREC_CORR;1.494617082;A
93050;2014;A;ES61;TAS_INTER_PREC_CORR;3.562062094;A
93050;2013;A;ES61;TAS_INTER_PREC_CORR;1.178146249;A
93050;2012;A;ES61;TAS_INTER_PREC_CORR;-4.866836402;A
93050;2011;A;ES61;TAS_INTER_PREC_CORR;-5.184996158;A
93050;2010;A;ES61;TAS_INTER_PREC_CORR;0.914047561;A
93050;2009;A;ES61;TAS_INTER_PREC_CORR;-3.844916849;A
93050;2008;A;ES61;TAS_INTER_PREC_CORR;-2.439925139;A
93050;2007;A;ES61;TAS_INTER_PREC_CORR;4.471455094;A
93051;2021;1E;ES61;TAS_INTER_PREC_CORR;7.67003842;A
93051;2020;AV;ES61;TAS_INTER_PREC_CORR;-9.558878445;A
93051;2019;P;ES61;TAS_INTER_PREC_CORR;3.077948724;A
93051;2018;A;ES61;TAS_INTER_PREC_CORR;2.061825461;A
93051;2017;A;ES61;TAS_INTER_PREC_CORR;3.703045721;A
93051;2016;A;ES61;TAS_INTER_PREC_CORR;2.179313903;A
93051;2015;A;ES61;TAS_INTER_PREC_CORR;4.52899423;A
93051;2014;A;ES61;TAS_INTER_PREC_CORR;2.597887819;A
93051;2013;A;ES61;TAS_INTER_PREC_CORR;-2.737613435;A
93051;2012;A;ES61;TAS_INTER_PREC_CORR;-4.870836165;A
93051;2011;A;ES61;TAS_INTER_PREC_CORR;-2.812149037;A
93051;2010;A;ES61;TAS_INTER_PREC_CORR;-2.238446345;A
93051;2009;A;ES61;TAS_INTER_PREC_CORR;-6.412321803;A
93051;2008;A;ES61;TAS_INTER_PREC_CORR;-1.730784479;A
93051;2007;A;ES61;TAS_INTER_PREC_CORR;2.7650564;A
93026;2021;1E;ES61;TAS_INTER_PREC_CORR;3.669347014;A
93026;2020;AV;ES61;TAS_INTER_PREC_CORR;1.876576068;A
93026;2019;P;ES61;TAS_INTER_PREC_CORR;0.336229584;A
93026;2018;A;ES61;TAS_INTER_PREC_CORR;-2.991392823;A
93026;2017;A;ES61;TAS_INTER_PREC_CORR;4.6151278;A
93026;2016;A;ES61;TAS_INTER_PREC_CORR;14.246129684;A
93026;2015;A;ES61;TAS_INTER_PREC_CORR;-3.015928279;A
93026;2014;A;ES61;TAS_INTER_PREC_CORR;14.102691429;A
93026;2013;A;ES61;TAS_INTER_PREC_CORR;-3.460012704;A
93026;2012;A;ES61;TAS_INTER_PREC_CORR;-3.076520982;A
93026;2011;A;ES61;TAS_INTER_PREC_CORR;-4.388122859;A
93026;2010;A;ES61;TAS_INTER_PREC_CORR;9.540552213;A
93026;2009;A;ES61;TAS_INTER_PREC_CORR;-1.01041121;A
93026;2008;A;ES61;TAS_INTER_PREC_CORR;-6.847171272;A
93026;2007;A;ES61;TAS_INTER_PREC_CORR;-0.822777416;A
93027;2021;1E;ES61;TAS_INTER_PREC_CORR;-0.012240235;A
93027;2020;AV;ES61;TAS_INTER_PREC_CORR;-3.686464915;A
93027;2019;P;ES61;TAS_INTER_PREC_CORR;2.469721306;A
93027;2018;A;ES61;TAS_INTER_PREC_CORR;4.828527475;A
93027;2017;A;ES61;TAS_INTER_PREC_CORR;5.863894102;A
93027;2016;A;ES61;TAS_INTER_PREC_CORR;8.837706973;A
93027;2015;A;ES61;TAS_INTER_PREC_CORR;2.320129166;A
93027;2014;A;ES61;TAS_INTER_PREC_CORR;-0.724589948;A
93027;2013;A;ES61;TAS_INTER_PREC_CORR;-7.15079357;A
93027;2012;A;ES61;TAS_INTER_PREC_CORR;-7.613998079;A
93027;2011;A;ES61;TAS_INTER_PREC_CORR;-3.194457106;A
93027;2010;A;ES61;TAS_INTER_PREC_CORR;-4.060105657;A
93027;2009;A;ES61;TAS_INTER_PREC_CORR;-11.689214501;A
93027;2008;A;ES61;TAS_INTER_PREC_CORR;-0.990360239;A
93027;2007;A;ES61;TAS_INTER_PREC_CORR;-0.395719074;A
93028;2021;1E;ES61;TAS_INTER_PREC_CORR;-1.525817643;A
93028;2020;AV;ES61;TAS_INTER_PREC_CORR;-5.270043181;A
93028;2019;P;ES61;TAS_INTER_PREC_CORR;2.503665829;A
93028;2018;A;ES61;TAS_INTER_PREC_CORR;5.282761154;A
93028;2017;A;ES61;TAS_INTER_PREC_CORR;6.094241858;A
93028;2016;A;ES61;TAS_INTER_PREC_CORR;8.915533214;A
93028;2015;A;ES61;TAS_INTER_PREC_CORR;2.246406292;A
93028;2014;A;ES61;TAS_INTER_PREC_CORR;-1.113048143;A
93028;2013;A;ES61;TAS_INTER_PREC_CORR;-5.857846232;A
93028;2012;A;ES61;TAS_INTER_PREC_CORR;-9.33751488;A
93028;2011;A;ES61;TAS_INTER_PREC_CORR;-4.844989735;A
93028;2010;A;ES61;TAS_INTER_PREC_CORR;-4.942515051;A
93028;2009;A;ES61;TAS_INTER_PREC_CORR;-13.000734072;A
93028;2008;A;ES61;TAS_INTER_PREC_CORR;-1.292252707;A
93028;2007;A;ES61;TAS_INTER_PREC_CORR;-0.530607191;A
93029;2021;1E;ES61;TAS_INTER_PREC_CORR;11.00098923;A
93029;2020;AV;ES61;TAS_INTER_PREC_CORR;-10.094139626;A
93029;2019;P;ES61;TAS_INTER_PREC_CORR;9.312307777;A
93029;2018;A;ES61;TAS_INTER_PREC_CORR;13.645333889;A
93029;2017;A;ES61;TAS_INTER_PREC_CORR;2.518984997;A
93029;2016;A;ES61;TAS_INTER_PREC_CORR;7.766953024;A
93029;2015;A;ES61;TAS_INTER_PREC_CORR;15.367650966;A
93029;2014;A;ES61;TAS_INTER_PREC_CORR;1.647520617;A
93029;2013;A;ES61;TAS_INTER_PREC_CORR;-14.524047711;A
93029;2012;A;ES61;TAS_INTER_PREC_CORR;-26.753656681;A
93029;2011;A;ES61;TAS_INTER_PREC_CORR;-15.049031813;A
93029;2010;A;ES61;TAS_INTER_PREC_CORR;-14.529047044;A
93029;2009;A;ES61;TAS_INTER_PREC_CORR;-35.037779089;A
93029;2008;A;ES61;TAS_INTER_PREC_CORR;-15.962357399;A
93029;2007;A;ES61;TAS_INTER_PREC_CORR;3.067301005;A
93031;2021;1E;ES61;TAS_INTER_PREC_CORR;9.11220874;A
93031;2020;AV;ES61;TAS_INTER_PREC_CORR;-11.554015475;A
93031;2019;P;ES61;TAS_INTER_PREC_CORR;3.146334252;A
93031;2018;A;ES61;TAS_INTER_PREC_CORR;2.063091;A
93031;2017;A;ES61;TAS_INTER_PREC_CORR;3.939039863;A
93031;2016;A;ES61;TAS_INTER_PREC_CORR;-0.021428843;A
93031;2015;A;ES61;TAS_INTER_PREC_CORR;5.694907304;A
93031;2014;A;ES61;TAS_INTER_PREC_CORR;2.12600281;A
93031;2013;A;ES61;TAS_INTER_PREC_CORR;-2.546725946;A
93031;2012;A;ES61;TAS_INTER_PREC_CORR;-4.173854163;A
93031;2011;A;ES61;TAS_INTER_PREC_CORR;-1.161375117;A
93031;2010;A;ES61;TAS_INTER_PREC_CORR;-0.533011629;A
93031;2009;A;ES61;TAS_INTER_PREC_CORR;-1.892129508;A
93031;2008;A;ES61;TAS_INTER_PREC_CORR;1.433849336;A
93031;2007;A;ES61;TAS_INTER_PREC_CORR;3.464683254;A
93030;2021;1E;ES61;TAS_INTER_PREC_CORR;13.115879005;A
93030;2020;AV;ES61;TAS_INTER_PREC_CORR;-18.725541842;A
93030;2019;P;ES61;TAS_INTER_PREC_CORR;5.934892567;A
93030;2018;A;ES61;TAS_INTER_PREC_CORR;0.905426526;A
93030;2017;A;ES61;TAS_INTER_PREC_CORR;5.188115461;A
93030;2016;A;ES61;TAS_INTER_PREC_CORR;0.38451854;A
93030;2015;A;ES61;TAS_INTER_PREC_CORR;8.858029788;A
93030;2014;A;ES61;TAS_INTER_PREC_CORR;2.247651978;A
93030;2013;A;ES61;TAS_INTER_PREC_CORR;-3.859064215;A
93030;2012;A;ES61;TAS_INTER_PREC_CORR;-6.163734674;A
93030;2011;A;ES61;TAS_INTER_PREC_CORR;0.708973997;A
93030;2010;A;ES61;TAS_INTER_PREC_CORR;-2.848695466;A
93030;2009;A;ES61;TAS_INTER_PREC_CORR;-5.444277077;A
93030;2008;A;ES61;TAS_INTER_PREC_CORR;4.813547407;A
93030;2007;A;ES61;TAS_INTER_PREC_CORR;2.776420086;A
93032;2021;1E;ES61;TAS_INTER_PREC_CORR;12.201209967;A
93032;2020;AV;ES61;TAS_INTER_PREC_CORR;1.629546823;A
93032;2019;P;ES61;TAS_INTER_PREC_CORR;10.620689655;A
93032;2018;A;ES61;TAS_INTER_PREC_CORR;8.097686375;A
93032;2017;A;ES61;TAS_INTER_PREC_CORR;11.932782781;A
93032;2016;A;ES61;TAS_INTER_PREC_CORR;8.569197126;A
93032;2015;A;ES61;TAS_INTER_PREC_CORR;6.077677625;A
93032;2014;A;ES61;TAS_INTER_PREC_CORR;3.736807728;A
93032;2013;A;ES61;TAS_INTER_PREC_CORR;-8.513649516;A
93032;2012;A;ES61;TAS_INTER_PREC_CORR;-5.148857467;A
93032;2011;A;ES61;TAS_INTER_PREC_CORR;-3.378105724;A
93032;2010;A;ES61;TAS_INTER_PREC_CORR;-8.831953751;A
93032;2009;A;ES61;TAS_INTER_PREC_CORR;5.435957111;A
93032;2008;A;ES61;TAS_INTER_PREC_CORR;1.222761309;A
93032;2007;A;ES61;TAS_INTER_PREC_CORR;2.183693939;A
93033;2021;1E;ES61;TAS_INTER_PREC_CORR;2.402509628;A
93033;2020;AV;ES61;TAS_INTER_PREC_CORR;-1.044847689;A
93033;2019;P;ES61;TAS_INTER_PREC_CORR;-0.414697899;A
93033;2018;A;ES61;TAS_INTER_PREC_CORR;-1.402587104;A
93033;2017;A;ES61;TAS_INTER_PREC_CORR;-0.303876275;A
93033;2016;A;ES61;TAS_INTER_PREC_CORR;0.414289258;A
93033;2015;A;ES61;TAS_INTER_PREC_CORR;0.541241613;A
93033;2014;A;ES61;TAS_INTER_PREC_CORR;-0.970705923;A
93033;2013;A;ES61;TAS_INTER_PREC_CORR;-8.26781466;A
93033;2012;A;ES61;TAS_INTER_PREC_CORR;-3.610116188;A
93033;2011;A;ES61;TAS_INTER_PREC_CORR;-0.285284958;A
93033;2010;A;ES61;TAS_INTER_PREC_CORR;0.037035423;A
93033;2009;A;ES61;TAS_INTER_PREC_CORR;-3.337755596;A
93033;2008;A;ES61;TAS_INTER_PREC_CORR;-5.310069791;A
93033;2007;A;ES61;TAS_INTER_PREC_CORR;4.710402138;A
93034;2021;1E;ES61;TAS_INTER_PREC_CORR;0.747751516;A
93034;2020;AV;ES61;TAS_INTER_PREC_CORR;-8.300167825;A
93034;2019;P;ES61;TAS_INTER_PREC_CORR;7.428012157;A
93034;2018;A;ES61;TAS_INTER_PREC_CORR;7.993991989;A
93034;2017;A;ES61;TAS_INTER_PREC_CORR;11.106990543;A
93034;2016;A;ES61;TAS_INTER_PREC_CORR;12.432244614;A
93034;2015;A;ES61;TAS_INTER_PREC_CORR;3.117162307;A
93034;2014;A;ES61;TAS_INTER_PREC_CORR;1.476148924;A
93034;2013;A;ES61;TAS_INTER_PREC_CORR;-1.433486239;A
93034;2012;A;ES61;TAS_INTER_PREC_CORR;-10.667178896;A
93034;2011;A;ES61;TAS_INTER_PREC_CORR;-0.496941896;A
93034;2010;A;ES61;TAS_INTER_PREC_CORR;-8.467459762;A
93034;2009;A;ES61;TAS_INTER_PREC_CORR;-15.171902053;A
93034;2008;A;ES61;TAS_INTER_PREC_CORR;-1.134640779;A
93034;2007;A;ES61;TAS_INTER_PREC_CORR;-0.268266511;A
93035;2021;1E;ES61;TAS_INTER_PREC_CORR;5.924447509;A
93035;2020;AV;ES61;TAS_INTER_PREC_CORR;-9.504981709;A
93035;2019;P;ES61;TAS_INTER_PREC_CORR;6.895777021;A
93035;2018;A;ES61;TAS_INTER_PREC_CORR;6.567557255;A
93035;2017;A;ES61;TAS_INTER_PREC_CORR;4.889073744;A
93035;2016;A;ES61;TAS_INTER_PREC_CORR;0.766262316;A
93035;2015;A;ES61;TAS_INTER_PREC_CORR;6.826043801;A
93035;2014;A;ES61;TAS_INTER_PREC_CORR;4.873932457;A
93035;2013;A;ES61;TAS_INTER_PREC_CORR;0.303016839;A
93035;2012;A;ES61;TAS_INTER_PREC_CORR;-3.382285393;A
93035;2011;A;ES61;TAS_INTER_PREC_CORR;-1.235044221;A
93035;2010;A;ES61;TAS_INTER_PREC_CORR;-2.490429376;A
93035;2009;A;ES61;TAS_INTER_PREC_CORR;-2.39566142;A
93035;2008;A;ES61;TAS_INTER_PREC_CORR;0.117965023;A
93035;2007;A;ES61;TAS_INTER_PREC_CORR;6.36567161;A
93036;2021;1E;ES61;TAS_INTER_PREC_CORR;9.798168756;A
93036;2020;AV;ES61;TAS_INTER_PREC_CORR;-3.920917096;A
93036;2019;P;ES61;TAS_INTER_PREC_CORR;0.848831783;A
93036;2018;A;ES61;TAS_INTER_PREC_CORR;3.030558104;A
93036;2017;A;ES61;TAS_INTER_PREC_CORR;1.997674618;A
93036;2016;A;ES61;TAS_INTER_PREC_CORR;-0.359009678;A
93036;2015;A;ES61;TAS_INTER_PREC_CORR;4.30135822;A
93036;2014;A;ES61;TAS_INTER_PREC_CORR;0.772520285;A
93036;2013;A;ES61;TAS_INTER_PREC_CORR;-3.109610867;A
93036;2012;A;ES61;TAS_INTER_PREC_CORR;-1.573291398;A
93036;2011;A;ES61;TAS_INTER_PREC_CORR;-1.22994591;A
93036;2010;A;ES61;TAS_INTER_PREC_CORR;2.176218393;A
93036;2009;A;ES61;TAS_INTER_PREC_CORR;3.89773271;A
93036;2008;A;ES61;TAS_INTER_PREC_CORR;0.969066201;A
93036;2007;A;ES61;TAS_INTER_PREC_CORR;2.982170361;A
93037;2021;1E;ES61;TAS_INTER_PREC_CORR;1.327417845;A
93037;2020;AV;ES61;TAS_INTER_PREC_CORR;-18.609461872;A
93037;2019;P;ES61;TAS_INTER_PREC_CORR;-2.592600448;A
93037;2018;A;ES61;TAS_INTER_PREC_CORR;-2.348075834;A
93037;2017;A;ES61;TAS_INTER_PREC_CORR;4.09466418;A
93037;2016;A;ES61;TAS_INTER_PREC_CORR;-2.494323915;A
93037;2015;A;ES61;TAS_INTER_PREC_CORR;2.010122094;A
93037;2014;A;ES61;TAS_INTER_PREC_CORR;3.170137212;A
93037;2013;A;ES61;TAS_INTER_PREC_CORR;1.087714197;A
93037;2012;A;ES61;TAS_INTER_PREC_CORR;-6.129739981;A
93037;2011;A;ES61;TAS_INTER_PREC_CORR;-4.914209285;A
93037;2010;A;ES61;TAS_INTER_PREC_CORR;1.513805624;A
93037;2009;A;ES61;TAS_INTER_PREC_CORR;-5.34807739;A
93037;2008;A;ES61;TAS_INTER_PREC_CORR;-2.50072469;A
93037;2007;A;ES61;TAS_INTER_PREC_CORR;3.932449593;A
93038;2021;1E;ES61;TAS_INTER_PREC_CORR;7.969728864;A
93038;2020;AV;ES61;TAS_INTER_PREC_CORR;-9.806659204;A
93038;2019;P;ES61;TAS_INTER_PREC_CORR;3.249163029;A
93038;2018;A;ES61;TAS_INTER_PREC_CORR;2.512997374;A
