MACROECO;TEMPORAL;OBS_STATUS;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
93049;2018;A;ES61;NR;752884.0;A
93049;2017;A;ES61;NR;730272.0;A
93049;2016;A;ES61;NR;715311.0;A
93049;2015;A;ES61;NR;714839.0;A
93049;2014;A;ES61;NR;685860.0;A
93049;2013;A;ES61;NR;678569.0;A
93049;2012;A;ES61;NR;698465.0;A
93049;2011;A;ES61;NR;709344.0;A
93049;2010;A;ES61;NR;717493.0;A
93049;2009;A;ES61;NR;704368.0;A
93049;2008;A;ES61;NR;678302.0;A
93049;2007;A;ES61;NR;671969.0;A
93050;2021;1E;ES61;NR;278230.0;A
93050;2020;AV;ES61;NR;267633.0;A
93050;2019;P;ES61;NR;324481.0;A
93050;2018;A;ES61;NR;328828.0;A
93050;2017;A;ES61;NR;331289.0;A
93050;2016;A;ES61;NR;317962.0;A
93050;2015;A;ES61;NR;327039.0;A
93050;2014;A;ES61;NR;322223.0;A
93050;2013;A;ES61;NR;311140.0;A
93050;2012;A;ES61;NR;307517.0;A
93050;2011;A;ES61;NR;323249.0;A
93050;2010;A;ES61;NR;340926.0;A
93050;2009;A;ES61;NR;337838.0;A
93050;2008;A;ES61;NR;351347.0;A
93050;2007;A;ES61;NR;360134.0;A
93051;2021;1E;ES61;NR;3181374.0;A
93051;2020;AV;ES61;NR;2954744.0;A
93051;2019;P;ES61;NR;3267036.0;A
93051;2018;A;ES61;NR;3169481.0;A
93051;2017;A;ES61;NR;3105452.0;A
93051;2016;A;ES61;NR;2994562.0;A
93051;2015;A;ES61;NR;2930693.0;A
93051;2014;A;ES61;NR;2803713.0;A
93051;2013;A;ES61;NR;2732720.0;A
93051;2012;A;ES61;NR;2809637.0;A
93051;2011;A;ES61;NR;2953497.0;A
93051;2010;A;ES61;NR;3038957.0;A
93051;2009;A;ES61;NR;3108540.0;A
93051;2008;A;ES61;NR;3321527.0;A
93051;2007;A;ES61;NR;3380028.0;A
93026;2021;1E;ES61;NR;219044.0;A
93026;2020;AV;ES61;NR;211291.0;A
93026;2019;P;ES61;NR;207399.0;A
93026;2018;A;ES61;NR;206704.0;A
93026;2017;A;ES61;NR;213078.0;A
93026;2016;A;ES61;NR;203678.0;A
93026;2015;A;ES61;NR;178280.0;A
93026;2014;A;ES61;NR;183824.0;A
93026;2013;A;ES61;NR;161104.0;A
93026;2012;A;ES61;NR;166878.0;A
93026;2011;A;ES61;NR;172175.0;A
93026;2010;A;ES61;NR;180077.0;A
93026;2009;A;ES61;NR;164393.0;A
93026;2008;A;ES61;NR;166071.0;A
93026;2007;A;ES61;NR;178278.0;A
93027;2021;1E;ES61;NR;220557.0;A
93027;2020;AV;ES61;NR;220584.0;A
93027;2019;P;ES61;NR;229027.0;A
93027;2018;A;ES61;NR;223507.0;A
93027;2017;A;ES61;NR;213212.0;A
93027;2016;A;ES61;NR;201402.0;A
93027;2015;A;ES61;NR;185048.0;A
93027;2014;A;ES61;NR;180852.0;A
93027;2013;A;ES61;NR;182172.0;A
93027;2012;A;ES61;NR;196202.0;A
93027;2011;A;ES61;NR;212372.0;A
93027;2010;A;ES61;NR;219380.0;A
93027;2009;A;ES61;NR;228664.0;A
93027;2008;A;ES61;NR;258931.0;A
93027;2007;A;ES61;NR;261521.0;A
93028;2021;1E;ES61;NR;175416.0;A
93028;2020;AV;ES61;NR;178134.0;A
93028;2019;P;ES61;NR;188044.0;A
93028;2018;A;ES61;NR;183451.0;A
93028;2017;A;ES61;NR;174246.0;A
93028;2016;A;ES61;NR;164237.0;A
93028;2015;A;ES61;NR;150793.0;A
93028;2014;A;ES61;NR;147480.0;A
93028;2013;A;ES61;NR;149140.0;A
93028;2012;A;ES61;NR;158420.0;A
93028;2011;A;ES61;NR;174736.0;A
93028;2010;A;ES61;NR;183633.0;A
93028;2009;A;ES61;NR;193181.0;A
93028;2008;A;ES61;NR;222049.0;A
93028;2007;A;ES61;NR;224956.0;A
93029;2021;1E;ES61;NR;178413.0;A
93029;2020;AV;ES61;NR;160731.0;A
93029;2019;P;ES61;NR;178777.0;A
93029;2018;A;ES61;NR;163547.0;A
93029;2017;A;ES61;NR;143910.0;A
93029;2016;A;ES61;NR;140374.0;A
93029;2015;A;ES61;NR;130257.0;A
93029;2014;A;ES61;NR;112906.0;A
93029;2013;A;ES61;NR;111076.0;A
93029;2012;A;ES61;NR;129950.0;A
93029;2011;A;ES61;NR;177415.0;A
93029;2010;A;ES61;NR;208844.0;A
93029;2009;A;ES61;NR;244345.0;A
93029;2008;A;ES61;NR;376134.0;A
93029;2007;A;ES61;NR;447578.0;A
93031;2021;1E;ES61;NR;2084017.0;A
93031;2020;AV;ES61;NR;1909976.0;A
93031;2019;P;ES61;NR;2159483.0;A
93031;2018;A;ES61;NR;2093611.0;A
93031;2017;A;ES61;NR;2051291.0;A
93031;2016;A;ES61;NR;1973552.0;A
93031;2015;A;ES61;NR;1973975.0;A
93031;2014;A;ES61;NR;1867616.0;A
93031;2013;A;ES61;NR;1828737.0;A
93031;2012;A;ES61;NR;1876527.0;A
93031;2011;A;ES61;NR;1958262.0;A
93031;2010;A;ES61;NR;1981272.0;A
93031;2009;A;ES61;NR;1991889.0;A
93031;2008;A;ES61;NR;2030305.0;A
93031;2007;A;ES61;NR;2001605.0;A
93030;2021;1E;ES61;NR;684109.0;A
93030;2020;AV;ES61;NR;604786.0;A
93030;2019;P;ES61;NR;744128.0;A
93030;2018;A;ES61;NR;702439.0;A
93030;2017;A;ES61;NR;696136.0;A
93030;2016;A;ES61;NR;661801.0;A
93030;2015;A;ES61;NR;659266.0;A
93030;2014;A;ES61;NR;605620.0;A
93030;2013;A;ES61;NR;592307.0;A
93030;2012;A;ES61;NR;616082.0;A
93030;2011;A;ES61;NR;656550.0;A
93030;2010;A;ES61;NR;651928.0;A
93030;2009;A;ES61;NR;671044.0;A
93030;2008;A;ES61;NR;709681.0;A
93030;2007;A;ES61;NR;677089.0;A
93032;2021;1E;ES61;NR;53042.0;A
93032;2020;AV;ES61;NR;47274.0;A
93032;2019;P;ES61;NR;46516.0;A
93032;2018;A;ES61;NR;42050.0;A
93032;2017;A;ES61;NR;38900.0;A
93032;2016;A;ES61;NR;34753.0;A
93032;2015;A;ES61;NR;32010.0;A
93032;2014;A;ES61;NR;30176.0;A
93032;2013;A;ES61;NR;29089.0;A
93032;2012;A;ES61;NR;31796.0;A
93032;2011;A;ES61;NR;33522.0;A
93032;2010;A;ES61;NR;34694.0;A
93032;2009;A;ES61;NR;38055.0;A
93032;2008;A;ES61;NR;36093.0;A
93032;2007;A;ES61;NR;35657.0;A
93033;2021;1E;ES61;NR;40151.0;A
93033;2020;AV;ES61;NR;39209.0;A
93033;2019;P;ES61;NR;39623.0;A
93033;2018;A;ES61;NR;39788.0;A
93033;2017;A;ES61;NR;40354.0;A
93033;2016;A;ES61;NR;40477.0;A
93033;2015;A;ES61;NR;40310.0;A
93033;2014;A;ES61;NR;40093.0;A
93033;2013;A;ES61;NR;40486.0;A
93033;2012;A;ES61;NR;44135.0;A
93033;2011;A;ES61;NR;45788.0;A
93033;2010;A;ES61;NR;45919.0;A
93033;2009;A;ES61;NR;45902.0;A
93033;2008;A;ES61;NR;47487.0;A
93033;2007;A;ES61;NR;50150.0;A
93034;2021;1E;ES61;NR;19267.0;A
93034;2020;AV;ES61;NR;19124.0;A
93034;2019;P;ES61;NR;20855.0;A
93034;2018;A;ES61;NR;19413.0;A
93034;2017;A;ES61;NR;17976.0;A
93034;2016;A;ES61;NR;16179.0;A
93034;2015;A;ES61;NR;14390.0;A
93034;2014;A;ES61;NR;13955.0;A
93034;2013;A;ES61;NR;13752.0;A
93034;2012;A;ES61;NR;13952.0;A
93034;2011;A;ES61;NR;15618.0;A
93034;2010;A;ES61;NR;15696.0;A
93034;2009;A;ES61;NR;17148.0;A
93034;2008;A;ES61;NR;20215.0;A
93034;2007;A;ES61;NR;20447.0;A
93035;2021;1E;ES61;NR;291896.0;A
93035;2020;AV;ES61;NR;275570.0;A
93035;2019;P;ES61;NR;304514.0;A
93035;2018;A;ES61;NR;284870.0;A
93035;2017;A;ES61;NR;267314.0;A
93035;2016;A;ES61;NR;254854.0;A
93035;2015;A;ES61;NR;252916.0;A
93035;2014;A;ES61;NR;236755.0;A
93035;2013;A;ES61;NR;225752.0;A
93035;2012;A;ES61;NR;225070.0;A
93035;2011;A;ES61;NR;232949.0;A
93035;2010;A;ES61;NR;235862.0;A
93035;2009;A;ES61;NR;241886.0;A
93035;2008;A;ES61;NR;247823.0;A
93035;2007;A;ES61;NR;247531.0;A
93036;2021;1E;ES61;NR;768305.0;A
93036;2020;AV;ES61;NR;699743.0;A
93036;2019;P;ES61;NR;728299.0;A
93036;2018;A;ES61;NR;722169.0;A
93036;2017;A;ES61;NR;700927.0;A
93036;2016;A;ES61;NR;687199.0;A
93036;2015;A;ES61;NR;689675.0;A
93036;2014;A;ES61;NR;661233.0;A
93036;2013;A;ES61;NR;656164.0;A
93036;2012;A;ES61;NR;677223.0;A
93036;2011;A;ES61;NR;688048.0;A
93036;2010;A;ES61;NR;696616.0;A
93036;2009;A;ES61;NR;681779.0;A
93036;2008;A;ES61;NR;656202.0;A
93036;2007;A;ES61;NR;649904.0;A
93037;2021;1E;ES61;NR;227247.0;A
93037;2020;AV;ES61;NR;224270.0;A
93037;2019;P;ES61;NR;275548.0;A
93037;2018;A;ES61;NR;282882.0;A
93037;2017;A;ES61;NR;289684.0;A
93037;2016;A;ES61;NR;278289.0;A
93037;2015;A;ES61;NR;285408.0;A
93037;2014;A;ES61;NR;279784.0;A
93037;2013;A;ES61;NR;271187.0;A
93037;2012;A;ES61;NR;268269.0;A
93037;2011;A;ES61;NR;285787.0;A
93037;2010;A;ES61;NR;300557.0;A
93037;2009;A;ES61;NR;296075.0;A
93037;2008;A;ES61;NR;312804.0;A
93037;2007;A;ES61;NR;320827.0;A
93038;2021;1E;ES61;NR;2702031.0;A
93038;2020;AV;ES61;NR;2502582.0;A
93038;2019;P;ES61;NR;2774686.0;A
93038;2018;A;ES61;NR;2687369.0;A
93038;2017;A;ES61;NR;2621491.0;A
93038;2016;A;ES61;NR;2519006.0;A
93038;2015;A;ES61;NR;2467560.0;A
93038;2014;A;ES61;NR;2345198.0;A
93038;2013;A;ES61;NR;2283089.0;A
93038;2012;A;ES61;NR;2369557.0;A
93038;2011;A;ES61;NR;2520224.0;A
93038;2010;A;ES61;NR;2589573.0;A
93038;2009;A;ES61;NR;2629291.0;A
93038;2008;A;ES61;NR;2831441.0;A
93038;2007;A;ES61;NR;2888982.0;A
