D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2019;2282;3691;4172;Número de pensiones;18.0;A
2019;2282;3691;4305;Número de pensiones;78.0;A
2019;2282;3689;4306;Número de pensiones;62.0;A
2019;2282;3689;4172;Número de pensiones;12.0;A
2019;2282;3689;4305;Número de pensiones;50.0;A
2019;2282;3690;4306;Número de pensiones;34.0;A
2019;2282;3690;4172;Número de pensiones;6.0;A
2019;2282;3690;4305;Número de pensiones;28.0;A
2019;2284;3691;4306;Número de pensiones;150.0;A
2019;2284;3691;4172;Número de pensiones;28.0;A
2019;2284;3691;4305;Número de pensiones;122.0;A
2019;2284;3689;4306;Número de pensiones;76.0;A
2019;2284;3689;4172;Número de pensiones;17.0;A
2019;2284;3689;4305;Número de pensiones;59.0;A
2019;2284;3690;4306;Número de pensiones;74.0;A
2019;2284;3690;4172;Número de pensiones;11.0;A
2019;2284;3690;4305;Número de pensiones;63.0;A
2019;2285;3691;4306;Número de pensiones;370.0;A
2019;2285;3691;4172;Número de pensiones;92.0;A
2019;2285;3691;4305;Número de pensiones;278.0;A
2019;2285;3689;4306;Número de pensiones;189.0;A
2019;2285;3689;4172;Número de pensiones;54.0;A
2019;2285;3689;4305;Número de pensiones;135.0;A
2019;2285;3690;4306;Número de pensiones;181.0;A
2019;2285;3690;4172;Número de pensiones;38.0;A
2019;2285;3690;4305;Número de pensiones;143.0;A
2019;2286;3691;4306;Número de pensiones;602.0;A
2019;2286;3691;4172;Número de pensiones;108.0;A
2019;2286;3691;4305;Número de pensiones;494.0;A
2019;2286;3689;4306;Número de pensiones;294.0;A
2019;2286;3689;4172;Número de pensiones;63.0;A
2019;2286;3689;4305;Número de pensiones;231.0;A
2019;2286;3690;4306;Número de pensiones;308.0;A
2019;2286;3690;4172;Número de pensiones;45.0;A
2019;2286;3690;4305;Número de pensiones;263.0;A
2019;2287;3691;4306;Número de pensiones;253.0;A
2019;2287;3691;4172;Número de pensiones;47.0;A
2019;2287;3691;4305;Número de pensiones;206.0;A
2019;2287;3689;4306;Número de pensiones;126.0;A
2019;2287;3689;4172;Número de pensiones;32.0;A
2019;2287;3689;4305;Número de pensiones;94.0;A
2019;2287;3690;4306;Número de pensiones;127.0;A
2019;2287;3690;4172;Número de pensiones;15.0;A
2019;2287;3690;4305;Número de pensiones;112.0;A
2019;2288;3691;4306;Número de pensiones;569.0;A
2019;2288;3691;4172;Número de pensiones;110.0;A
2019;2288;3691;4305;Número de pensiones;459.0;A
2019;2288;3689;4306;Número de pensiones;261.0;A
2019;2288;3689;4172;Número de pensiones;60.0;A
2019;2288;3689;4305;Número de pensiones;201.0;A
2019;2288;3690;4306;Número de pensiones;308.0;A
2019;2288;3690;4172;Número de pensiones;50.0;A
2019;2288;3690;4305;Número de pensiones;258.0;A
2019;2289;3691;4306;Número de pensiones;463.0;A
2019;2289;3691;4172;Número de pensiones;79.0;A
2019;2289;3691;4305;Número de pensiones;384.0;A
2019;2289;3689;4306;Número de pensiones;226.0;A
2019;2289;3689;4172;Número de pensiones;41.0;A
2019;2289;3689;4305;Número de pensiones;185.0;A
2019;2289;3690;4306;Número de pensiones;237.0;A
2019;2289;3690;4172;Número de pensiones;38.0;A
2019;2289;3690;4305;Número de pensiones;199.0;A
2019;2290;3691;4306;Número de pensiones;1127.0;A
2019;2290;3691;4172;Número de pensiones;258.0;A
2019;2290;3691;4305;Número de pensiones;869.0;A
2019;2290;3689;4306;Número de pensiones;631.0;A
2019;2290;3689;4172;Número de pensiones;144.0;A
2019;2290;3689;4305;Número de pensiones;487.0;A
2019;2290;3690;4306;Número de pensiones;496.0;A
2019;2290;3690;4172;Número de pensiones;114.0;A
2019;2290;3690;4305;Número de pensiones;382.0;A
2019;2291;3691;4306;Número de pensiones;294.0;A
2019;2291;3691;4172;Número de pensiones;44.0;A
2019;2291;3691;4305;Número de pensiones;250.0;A
2019;2291;3689;4306;Número de pensiones;132.0;A
2019;2291;3689;4172;Número de pensiones;25.0;A
2019;2291;3689;4305;Número de pensiones;107.0;A
2019;2291;3690;4306;Número de pensiones;162.0;A
2019;2291;3690;4172;Número de pensiones;19.0;A
2019;2291;3690;4305;Número de pensiones;143.0;A
2019;2292;3691;4306;Número de pensiones;105.0;A
2019;2292;3691;4172;Número de pensiones;13.0;A
2019;2292;3691;4305;Número de pensiones;92.0;A
2019;2292;3689;4306;Número de pensiones;52.0;A
2019;2292;3689;4172;Número de pensiones;8.0;A
2019;2292;3689;4305;Número de pensiones;44.0;A
2019;2292;3690;4306;Número de pensiones;53.0;A
2019;2292;3690;4172;Número de pensiones;5.0;A
2019;2292;3690;4305;Número de pensiones;48.0;A
2019;2293;3691;4306;Número de pensiones;1536.0;A
2019;2293;3691;4172;Número de pensiones;550.0;A
2019;2293;3691;4305;Número de pensiones;986.0;A
2019;2293;3689;4306;Número de pensiones;849.0;A
2019;2293;3689;4172;Número de pensiones;320.0;A
2019;2293;3689;4305;Número de pensiones;529.0;A
2019;2293;3690;4306;Número de pensiones;687.0;A
2019;2293;3690;4172;Número de pensiones;230.0;A
2019;2293;3690;4305;Número de pensiones;457.0;A
2019;2294;3691;4306;Número de pensiones;3253.0;A
2019;2294;3691;4172;Número de pensiones;508.0;A
2019;2294;3691;4305;Número de pensiones;2745.0;A
2019;2294;3689;4306;Número de pensiones;1465.0;A
2019;2294;3689;4172;Número de pensiones;246.0;A
2019;2294;3689;4305;Número de pensiones;1219.0;A
2019;2294;3690;4306;Número de pensiones;1788.0;A
2019;2294;3690;4172;Número de pensiones;262.0;A
2019;2294;3690;4305;Número de pensiones;1526.0;A
2019;2295;3691;4306;Número de pensiones;103.0;A
2019;2295;3691;4172;Número de pensiones;24.0;A
2019;2295;3691;4305;Número de pensiones;79.0;A
2019;2295;3689;4306;Número de pensiones;61.0;A
2019;2295;3689;4172;Número de pensiones;14.0;A
2019;2295;3689;4305;Número de pensiones;47.0;A
2019;2295;3690;4306;Número de pensiones;42.0;A
2019;2295;3690;4172;Número de pensiones;10.0;A
2019;2295;3690;4305;Número de pensiones;32.0;A
2019;2296;3691;4306;Número de pensiones;136.0;A
2019;2296;3691;4172;Número de pensiones;17.0;A
2019;2296;3691;4305;Número de pensiones;119.0;A
2019;2296;3689;4306;Número de pensiones;65.0;A
2019;2296;3689;4172;Número de pensiones;11.0;A
2019;2296;3689;4305;Número de pensiones;54.0;A
2019;2296;3690;4306;Número de pensiones;71.0;A
2019;2296;3690;4172;Número de pensiones;6.0;A
2019;2296;3690;4305;Número de pensiones;65.0;A
2019;2297;3691;4306;Número de pensiones;47.0;A
2019;2297;3691;4172;Número de pensiones;16.0;A
2019;2297;3691;4305;Número de pensiones;31.0;A
2019;2297;3689;4306;Número de pensiones;27.0;A
2019;2297;3689;4172;Número de pensiones;7.0;A
2019;2297;3689;4305;Número de pensiones;20.0;A
2019;2297;3690;4306;Número de pensiones;20.0;A
2019;2297;3690;4172;Número de pensiones;9.0;A
2019;2297;3690;4305;Número de pensiones;11.0;A
2019;2298;3691;4306;Número de pensiones;378.0;A
2019;2298;3691;4172;Número de pensiones;55.0;A
2019;2298;3691;4305;Número de pensiones;323.0;A
2019;2298;3689;4306;Número de pensiones;182.0;A
2019;2298;3689;4172;Número de pensiones;33.0;A
2019;2298;3689;4305;Número de pensiones;149.0;A
2019;2298;3690;4306;Número de pensiones;196.0;A
2019;2298;3690;4172;Número de pensiones;22.0;A
2019;2298;3690;4305;Número de pensiones;174.0;A
2019;2299;3691;4306;Número de pensiones;122.0;A
2019;2299;3691;4172;Número de pensiones;17.0;A
2019;2299;3691;4305;Número de pensiones;105.0;A
2019;2299;3689;4306;Número de pensiones;71.0;A
2019;2299;3689;4172;Número de pensiones;13.0;A
2019;2299;3689;4305;Número de pensiones;58.0;A
2019;2299;3690;4306;Número de pensiones;51.0;A
2019;2299;3690;4172;Número de pensiones;se;A
2019;2299;3690;4305;Número de pensiones;47.0;A
2019;2300;3691;4306;Número de pensiones;547.0;A
2019;2300;3691;4172;Número de pensiones;52.0;A
2019;2300;3691;4305;Número de pensiones;495.0;A
2019;2300;3689;4306;Número de pensiones;224.0;A
2019;2300;3689;4172;Número de pensiones;29.0;A
