ESTADO_DATO;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;RESITUR;PARQUES_TURISMO;PUNTOS_TURISTICOS
A;ES612;2020;PLAZAS;4071.897234057;A;_Z;_Z;_Z
A;ES612;2019;PLAZAS;5307.735075187;A;_Z;_Z;_Z
A;ES612;2018;PLAZAS;5199.6452482;A;_Z;_Z;_Z
A;ES612;2017;PLAZAS;4606.9995384;A;_Z;_Z;_Z
A;ES612;2016;PLAZAS;3971.1618005;A;_Z;_Z;_Z
A;ES612;2015;PLAZAS;4132.3851944;A;_Z;_Z;_Z
A;ES612;2014;PLAZAS;4724.9859421;A;_Z;_Z;_Z
A;ES613;2020;PLAZAS;988.43756353;A;_Z;_Z;_Z
A;ES613;2019;PLAZAS;1228.787003055;A;_Z;_Z;_Z
A;ES613;2018;PLAZAS;1154.7811984;A;_Z;_Z;_Z
A;ES613;2017;PLAZAS;1108.2015788;A;_Z;_Z;_Z
A;ES613;2016;PLAZAS;1011.4875665;A;_Z;_Z;_Z
A;ES613;2015;PLAZAS;949.65977612;A;_Z;_Z;_Z
A;ES613;2014;PLAZAS;987.29148752;A;_Z;_Z;_Z
A;ES614;2020;PLAZAS;4514.318114118;A;_Z;_Z;_Z
A;ES614;2019;PLAZAS;6424.012682911;A;_Z;_Z;_Z
A;ES614;2018;PLAZAS;5328.9247803;A;_Z;_Z;_Z
A;ES614;2017;PLAZAS;4368.5772933;A;_Z;_Z;_Z
A;ES614;2016;PLAZAS;4749.4099318;A;_Z;_Z;_Z
A;ES614;2015;PLAZAS;4876.1381327;A;_Z;_Z;_Z
A;ES614;2014;PLAZAS;4442.5039539;A;_Z;_Z;_Z
A;ES615;2020;PLAZAS;2248.997416819;A;_Z;_Z;_Z
A;ES615;2019;PLAZAS;3023.785684852;A;_Z;_Z;_Z
A;ES615;2018;PLAZAS;3301.142242;A;_Z;_Z;_Z
A;ES615;2017;PLAZAS;2971.8494857;A;_Z;_Z;_Z
A;ES615;2016;PLAZAS;2720.3851951;A;_Z;_Z;_Z
A;ES615;2015;PLAZAS;2752.4800238;A;_Z;_Z;_Z
A;ES615;2014;PLAZAS;2478.1081871;A;_Z;_Z;_Z
A;ES616;2020;PLAZAS;1728.83275548;A;_Z;_Z;_Z
A;ES616;2019;PLAZAS;2478.292206706;A;_Z;_Z;_Z
A;ES616;2018;PLAZAS;2423.3043655;A;_Z;_Z;_Z
A;ES616;2017;PLAZAS;2412.2741813;A;_Z;_Z;_Z
A;ES616;2016;PLAZAS;2174.4197783;A;_Z;_Z;_Z
A;ES616;2015;PLAZAS;2255.0188491;A;_Z;_Z;_Z
A;ES616;2014;PLAZAS;2260.3586331;A;_Z;_Z;_Z
A;ES617;2020;PLAZAS;31226.294333614;A;_Z;_Z;_Z
A;ES617;2019;PLAZAS;45948.593151093;A;_Z;_Z;_Z
A;ES617;2018;PLAZAS;42866.285496;A;_Z;_Z;_Z
A;ES617;2017;PLAZAS;44290.675435;A;_Z;_Z;_Z
A;ES617;2016;PLAZAS;39598.090556;A;_Z;_Z;_Z
A;ES617;2015;PLAZAS;39741.014972;A;_Z;_Z;_Z
A;ES617;2014;PLAZAS;35882.312;A;_Z;_Z;_Z
A;ES618;2020;PLAZAS;4441.140393348;A;_Z;_Z;_Z
A;ES618;2019;PLAZAS;6387.170150858;A;_Z;_Z;_Z
A;ES618;2018;PLAZAS;6147.4243358;A;_Z;_Z;_Z
A;ES618;2017;PLAZAS;5552.5399208;A;_Z;_Z;_Z
A;ES618;2016;PLAZAS;4435.7696128;A;_Z;_Z;_Z
A;ES618;2015;PLAZAS;4267.2097461;A;_Z;_Z;_Z
A;ES618;2014;PLAZAS;4330.2204195;A;_Z;_Z;_Z
P;ES61;2021;PLAZAS;69392.069232066;A;_Z;_Z;_Z
P;ES611;2021;PLAZAS;8079.517241693;A;_Z;_Z;_Z
P;ES612;2021;PLAZAS;6917.730312456;A;_Z;_Z;_Z
P;ES613;2021;PLAZAS;1166.064793232;A;_Z;_Z;_Z
P;ES614;2021;PLAZAS;5795.776619519;A;_Z;_Z;_Z
P;ES615;2021;PLAZAS;2316.067136864;A;_Z;_Z;_Z
P;ES616;2021;PLAZAS;1830.338097009;A;_Z;_Z;_Z
P;ES617;2021;PLAZAS;37232.915418073;A;_Z;_Z;_Z
P;ES618;2021;PLAZAS;6053.65961322;A;_Z;_Z;_Z
A;ES61;2020;APAR_ESTI;13763.229973479;A;_Z;_Z;_Z
A;ES61;2019;APAR_ESTI;20348.177314096;A;_Z;_Z;_Z
A;ES61;2018;APAR_ESTI;19214.8053212;A;_Z;_Z;_Z
A;ES61;2017;APAR_ESTI;18557.86685478;A;_Z;_Z;_Z
A;ES61;2016;APAR_ESTI;16639.66703734;A;_Z;_Z;_Z
A;ES61;2015;APAR_ESTI;16550.52008179;A;_Z;_Z;_Z
A;ES61;2014;APAR_ESTI;16001.97376592;A;_Z;_Z;_Z
A;ES611;2020;APAR_ESTI;1560.166678947;A;_Z;_Z;_Z
A;ES611;2019;APAR_ESTI;2194.88513011;A;_Z;_Z;_Z
A;ES611;2018;APAR_ESTI;2081.7251312;A;_Z;_Z;_Z
A;ES611;2017;APAR_ESTI;1908.8920071;A;_Z;_Z;_Z
A;ES611;2016;APAR_ESTI;1798.8361054;A;_Z;_Z;_Z
A;ES611;2015;APAR_ESTI;1677.593286;A;_Z;_Z;_Z
A;ES611;2014;APAR_ESTI;1778.3428655;A;_Z;_Z;_Z
A;ES612;2020;APAR_ESTI;1066.024645529;A;_Z;_Z;_Z
A;ES612;2019;APAR_ESTI;1363.863539803;A;_Z;_Z;_Z
A;ES612;2018;APAR_ESTI;1314.384474;A;_Z;_Z;_Z
A;ES612;2017;APAR_ESTI;1191.6425372;A;_Z;_Z;_Z
A;ES612;2016;APAR_ESTI;1038.9587675;A;_Z;_Z;_Z
A;ES612;2015;APAR_ESTI;1082.3314261;A;_Z;_Z;_Z
A;ES612;2014;APAR_ESTI;1256.1684361;A;_Z;_Z;_Z
A;ES613;2020;APAR_ESTI;263.549331547;A;_Z;_Z;_Z
A;ES613;2019;APAR_ESTI;340.60829557;A;_Z;_Z;_Z
A;ES613;2018;APAR_ESTI;319.25854656;A;_Z;_Z;_Z
A;ES613;2017;APAR_ESTI;299.67470064;A;_Z;_Z;_Z
A;ES613;2016;APAR_ESTI;268.78166517;A;_Z;_Z;_Z
A;ES613;2015;APAR_ESTI;260.15526383;A;_Z;_Z;_Z
A;ES613;2014;APAR_ESTI;256.3206951;A;_Z;_Z;_Z
A;ES614;2020;APAR_ESTI;1199.371062378;A;_Z;_Z;_Z
A;ES614;2019;APAR_ESTI;1699.395392936;A;_Z;_Z;_Z
A;ES614;2018;APAR_ESTI;1471.9264427;A;_Z;_Z;_Z
A;ES614;2017;APAR_ESTI;1224.0894514;A;_Z;_Z;_Z
A;ES614;2016;APAR_ESTI;1310.0789382;A;_Z;_Z;_Z
A;ES614;2015;APAR_ESTI;1279.1753276;A;_Z;_Z;_Z
A;ES614;2014;APAR_ESTI;1197.5724354;A;_Z;_Z;_Z
A;ES615;2020;APAR_ESTI;525.279273488;A;_Z;_Z;_Z
A;ES615;2019;APAR_ESTI;722.148988575;A;_Z;_Z;_Z
A;ES615;2018;APAR_ESTI;783.82471228;A;_Z;_Z;_Z
A;ES615;2017;APAR_ESTI;725.9558705;A;_Z;_Z;_Z
A;ES615;2016;APAR_ESTI;637.11366046;A;_Z;_Z;_Z
A;ES615;2015;APAR_ESTI;612.76274608;A;_Z;_Z;_Z
A;ES615;2014;APAR_ESTI;562.52229622;A;_Z;_Z;_Z
A;ES616;2020;APAR_ESTI;439.849654105;A;_Z;_Z;_Z
A;ES616;2019;APAR_ESTI;615.758530367;A;_Z;_Z;_Z
A;ES616;2018;APAR_ESTI;607.03919556;A;_Z;_Z;_Z
A;ES616;2017;APAR_ESTI;571.04315594;A;_Z;_Z;_Z
A;ES616;2016;APAR_ESTI;518.75593581;A;_Z;_Z;_Z
A;ES616;2015;APAR_ESTI;544.18481378;A;_Z;_Z;_Z
A;ES616;2014;APAR_ESTI;558.7190805;A;_Z;_Z;_Z
A;ES617;2020;APAR_ESTI;7327.084176042;A;_Z;_Z;_Z
A;ES617;2019;APAR_ESTI;11546.696157261;A;_Z;_Z;_Z
A;ES617;2018;APAR_ESTI;10825.092425;A;_Z;_Z;_Z
A;ES617;2017;APAR_ESTI;10946.915639;A;_Z;_Z;_Z
A;ES617;2016;APAR_ESTI;9695.8592489;A;_Z;_Z;_Z
A;ES617;2015;APAR_ESTI;9795.9581442;A;_Z;_Z;_Z
A;ES617;2014;APAR_ESTI;8960.3805545;A;_Z;_Z;_Z
A;ES618;2020;APAR_ESTI;1381.905151443;A;_Z;_Z;_Z
A;ES618;2019;APAR_ESTI;1864.821279474;A;_Z;_Z;_Z
A;ES618;2018;APAR_ESTI;1811.5543939;A;_Z;_Z;_Z
A;ES618;2017;APAR_ESTI;1689.653493;A;_Z;_Z;_Z
A;ES618;2016;APAR_ESTI;1371.2827159;A;_Z;_Z;_Z
A;ES618;2015;APAR_ESTI;1298.3590742;A;_Z;_Z;_Z
A;ES618;2014;APAR_ESTI;1431.9474026;A;_Z;_Z;_Z
P;ES61;2021;APAR_ESTI;17715.621778458;A;_Z;_Z;_Z
P;ES611;2021;APAR_ESTI;2033.280190501;A;_Z;_Z;_Z
P;ES612;2021;APAR_ESTI;1821.726230801;A;_Z;_Z;_Z
P;ES613;2021;APAR_ESTI;308.678128628;A;_Z;_Z;_Z
P;ES614;2021;APAR_ESTI;1459.727034358;A;_Z;_Z;_Z
P;ES615;2021;APAR_ESTI;543.859573723;A;_Z;_Z;_Z
P;ES616;2021;APAR_ESTI;516.239949625;A;_Z;_Z;_Z
P;ES617;2021;APAR_ESTI;9183.750200651;A;_Z;_Z;_Z
P;ES618;2021;APAR_ESTI;1848.360470171;A;_Z;_Z;_Z
A;ES61;2020;GRAD_OCUP_PLAZ;20.003404000881662;A;_Z;_Z;_Z
A;ES61;2019;GRAD_OCUP_PLAZ;36.58489111185877;A;_Z;_Z;_Z
A;ES61;2018;GRAD_OCUP_PLAZ;37.09452533709356;A;_Z;_Z;_Z
A;ES61;2017;GRAD_OCUP_PLAZ;38.51509931675635;A;_Z;_Z;_Z
A;ES61;2016;GRAD_OCUP_PLAZ;38.328278950419936;A;_Z;_Z;_Z
A;ES61;2015;GRAD_OCUP_PLAZ;35.903751389724405;A;_Z;_Z;_Z
A;ES61;2014;GRAD_OCUP_PLAZ;33.75891050412512;A;_Z;_Z;_Z
A;ES611;2020;GRAD_OCUP_PLAZ;19.478001235624525;A;_Z;_Z;_Z
A;ES611;2019;GRAD_OCUP_PLAZ;29.879272286959015;A;_Z;_Z;_Z
A;ES611;2018;GRAD_OCUP_PLAZ;27.60852470973706;A;_Z;_Z;_Z
A;ES611;2017;GRAD_OCUP_PLAZ;31.317484852890587;A;_Z;_Z;_Z
A;ES611;2016;GRAD_OCUP_PLAZ;27.365692689168775;A;_Z;_Z;_Z
A;ES611;2015;GRAD_OCUP_PLAZ;27.754608413741828;A;_Z;_Z;_Z
A;ES611;2014;GRAD_OCUP_PLAZ;23.7180744965319;A;_Z;_Z;_Z
A;ES612;2020;GRAD_OCUP_PLAZ;22.74052714560276;A;_Z;_Z;_Z
A;ES612;2019;GRAD_OCUP_PLAZ;30.472663394796058;A;_Z;_Z;_Z
A;ES612;2018;GRAD_OCUP_PLAZ;30.576600660408108;A;_Z;_Z;_Z
A;ES612;2017;GRAD_OCUP_PLAZ;32.3383993113534;A;_Z;_Z;_Z
A;ES612;2016;GRAD_OCUP_PLAZ;31.44779172792106;A;_Z;_Z;_Z
A;ES612;2015;GRAD_OCUP_PLAZ;26.826462726714876;A;_Z;_Z;_Z
A;ES612;2014;GRAD_OCUP_PLAZ;25.66369068097296;A;_Z;_Z;_Z
A;ES613;2020;GRAD_OCUP_PLAZ;15.193979140183881;A;_Z;_Z;_Z
A;ES613;2019;GRAD_OCUP_PLAZ;24.425636236025184;A;_Z;_Z;_Z
A;ES613;2018;GRAD_OCUP_PLAZ;24.15600236793741;A;_Z;_Z;_Z
A;ES613;2017;GRAD_OCUP_PLAZ;25.067729264635478;A;_Z;_Z;_Z
A;ES613;2016;GRAD_OCUP_PLAZ;24.295682410644837;A;_Z;_Z;_Z
A;ES613;2015;GRAD_OCUP_PLAZ;20.81871451139756;A;_Z;_Z;_Z
A;ES613;2014;GRAD_OCUP_PLAZ;15.573940936757564;A;_Z;_Z;_Z
A;ES614;2020;GRAD_OCUP_PLAZ;19.783116062244474;A;_Z;_Z;_Z
A;ES614;2019;GRAD_OCUP_PLAZ;29.207620671687184;A;_Z;_Z;_Z
A;ES614;2018;GRAD_OCUP_PLAZ;31.63862242215932;A;_Z;_Z;_Z
A;ES614;2017;GRAD_OCUP_PLAZ;31.60127815106501;A;_Z;_Z;_Z
A;ES614;2016;GRAD_OCUP_PLAZ;34.848410808218624;A;_Z;_Z;_Z
A;ES614;2015;GRAD_OCUP_PLAZ;32.11933698508204;A;_Z;_Z;_Z
A;ES614;2014;GRAD_OCUP_PLAZ;28.607729422149383;A;_Z;_Z;_Z
A;ES615;2020;GRAD_OCUP_PLAZ;30.79506675655462;A;_Z;_Z;_Z
A;ES615;2019;GRAD_OCUP_PLAZ;35.336075824475216;A;_Z;_Z;_Z
A;ES615;2018;GRAD_OCUP_PLAZ;32.54703273704011;A;_Z;_Z;_Z
A;ES615;2017;GRAD_OCUP_PLAZ;35.627654886115685;A;_Z;_Z;_Z
A;ES615;2016;GRAD_OCUP_PLAZ;30.42506484452379;A;_Z;_Z;_Z
A;ES615;2015;GRAD_OCUP_PLAZ;29.411787898549473;A;_Z;_Z;_Z
A;ES615;2014;GRAD_OCUP_PLAZ;31.06780479471182;A;_Z;_Z;_Z
A;ES616;2020;GRAD_OCUP_PLAZ;19.522814401918854;A;_Z;_Z;_Z
A;ES616;2019;GRAD_OCUP_PLAZ;17.90192031844902;A;_Z;_Z;_Z
A;ES616;2018;GRAD_OCUP_PLAZ;18.263068219195183;A;_Z;_Z;_Z
A;ES616;2017;GRAD_OCUP_PLAZ;17.673784548414844;A;_Z;_Z;_Z
A;ES616;2016;GRAD_OCUP_PLAZ;18.183930572924;A;_Z;_Z;_Z
A;ES616;2015;GRAD_OCUP_PLAZ;13.801208948395749;A;_Z;_Z;_Z
A;ES616;2014;GRAD_OCUP_PLAZ;12.226517262925572;A;_Z;_Z;_Z
A;ES617;2020;GRAD_OCUP_PLAZ;18.702352605589486;A;_Z;_Z;_Z
A;ES617;2019;GRAD_OCUP_PLAZ;39.72253922526581;A;_Z;_Z;_Z
A;ES617;2018;GRAD_OCUP_PLAZ;40.77535801330632;A;_Z;_Z;_Z
A;ES617;2017;GRAD_OCUP_PLAZ;41.892937478974346;A;_Z;_Z;_Z
A;ES617;2016;GRAD_OCUP_PLAZ;42.5684144748386;A;_Z;_Z;_Z
A;ES617;2015;GRAD_OCUP_PLAZ;40.21731063804195;A;_Z;_Z;_Z
A;ES617;2014;GRAD_OCUP_PLAZ;38.921370024874655;A;_Z;_Z;_Z
A;ES618;2020;GRAD_OCUP_PLAZ;23.423466540997648;A;_Z;_Z;_Z
A;ES618;2019;GRAD_OCUP_PLAZ;46.55979828019591;A;_Z;_Z;_Z
A;ES618;2018;GRAD_OCUP_PLAZ;48.097459226640815;A;_Z;_Z;_Z
A;ES618;2017;GRAD_OCUP_PLAZ;46.265681575322645;A;_Z;_Z;_Z
A;ES618;2016;GRAD_OCUP_PLAZ;47.74367194564862;A;_Z;_Z;_Z
A;ES618;2015;GRAD_OCUP_PLAZ;42.331045504639434;A;_Z;_Z;_Z
A;ES618;2014;GRAD_OCUP_PLAZ;39.65135607111327;A;_Z;_Z;_Z
P;ES61;2021;GRAD_OCUP_PLAZ;24.825479639766243;A;_Z;_Z;_Z
P;ES611;2021;GRAD_OCUP_PLAZ;27.302229756050167;A;_Z;_Z;_Z
P;ES612;2021;GRAD_OCUP_PLAZ;21.425274939535264;A;_Z;_Z;_Z
P;ES613;2021;GRAD_OCUP_PLAZ;21.41328086296155;A;_Z;_Z;_Z
P;ES614;2021;GRAD_OCUP_PLAZ;23.569085964221607;A;_Z;_Z;_Z
P;ES615;2021;GRAD_OCUP_PLAZ;36.02190122600188;A;_Z;_Z;_Z
P;ES616;2021;GRAD_OCUP_PLAZ;19.916203237759387;A;_Z;_Z;_Z
P;ES617;2021;GRAD_OCUP_PLAZ;23.97217811773125;A;_Z;_Z;_Z
P;ES618;2021;GRAD_OCUP_PLAZ;29.714464590064953;A;_Z;_Z;_Z
A;ES61;2020;GRAD_OCUP_PLAZ_FIN_SEMA;23.445183720189156;A;_Z;_Z;_Z
A;ES61;2019;GRAD_OCUP_PLAZ_FIN_SEMA;41.562377554486936;A;_Z;_Z;_Z
A;ES61;2018;GRAD_OCUP_PLAZ_FIN_SEMA;41.93372739824369;A;_Z;_Z;_Z
A;ES61;2017;GRAD_OCUP_PLAZ_FIN_SEMA;43.572867089138036;A;_Z;_Z;_Z
A;ES61;2016;GRAD_OCUP_PLAZ_FIN_SEMA;43.165010698421646;A;_Z;_Z;_Z
A;ES61;2015;GRAD_OCUP_PLAZ_FIN_SEMA;40.31138606081486;A;_Z;_Z;_Z
A;ES61;2014;GRAD_OCUP_PLAZ_FIN_SEMA;37.81775215199376;A;_Z;_Z;_Z
A;ES611;2020;GRAD_OCUP_PLAZ_FIN_SEMA;22.096481273567694;A;_Z;_Z;_Z
A;ES611;2019;GRAD_OCUP_PLAZ_FIN_SEMA;34.129908543442305;A;_Z;_Z;_Z
A;ES611;2018;GRAD_OCUP_PLAZ_FIN_SEMA;31.00658068877207;A;_Z;_Z;_Z
A;ES611;2017;GRAD_OCUP_PLAZ_FIN_SEMA;35.755555393519785;A;_Z;_Z;_Z
A;ES611;2016;GRAD_OCUP_PLAZ_FIN_SEMA;31.46070069289222;A;_Z;_Z;_Z
A;ES611;2015;GRAD_OCUP_PLAZ_FIN_SEMA;32.86381131481154;A;_Z;_Z;_Z
A;ES611;2014;GRAD_OCUP_PLAZ_FIN_SEMA;27.903127749108243;A;_Z;_Z;_Z
A;ES612;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.602827092185805;A;_Z;_Z;_Z
A;ES612;2019;GRAD_OCUP_PLAZ_FIN_SEMA;38.5910392905911;A;_Z;_Z;_Z
A;ES612;2018;GRAD_OCUP_PLAZ_FIN_SEMA;37.36965074439749;A;_Z;_Z;_Z
A;ES612;2017;GRAD_OCUP_PLAZ_FIN_SEMA;39.74855265854827;A;_Z;_Z;_Z
A;ES612;2016;GRAD_OCUP_PLAZ_FIN_SEMA;38.837638164373246;A;_Z;_Z;_Z
A;ES612;2015;GRAD_OCUP_PLAZ_FIN_SEMA;32.052075585667;A;_Z;_Z;_Z
A;ES612;2014;GRAD_OCUP_PLAZ_FIN_SEMA;30.9358837192719;A;_Z;_Z;_Z
A;ES613;2020;GRAD_OCUP_PLAZ_FIN_SEMA;22.968847102811402;A;_Z;_Z;_Z
A;ES613;2019;GRAD_OCUP_PLAZ_FIN_SEMA;33.70374107584396;A;_Z;_Z;_Z
A;ES613;2018;GRAD_OCUP_PLAZ_FIN_SEMA;33.38177832944531;A;_Z;_Z;_Z
A;ES613;2017;GRAD_OCUP_PLAZ_FIN_SEMA;34.37821470643802;A;_Z;_Z;_Z
A;ES613;2016;GRAD_OCUP_PLAZ_FIN_SEMA;35.66258439618694;A;_Z;_Z;_Z
A;ES613;2015;GRAD_OCUP_PLAZ_FIN_SEMA;33.84251407942006;A;_Z;_Z;_Z
A;ES613;2014;GRAD_OCUP_PLAZ_FIN_SEMA;23.499310935292566;A;_Z;_Z;_Z
A;ES614;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.553618610179022;A;_Z;_Z;_Z
A;ES614;2019;GRAD_OCUP_PLAZ_FIN_SEMA;40.31648067585472;A;_Z;_Z;_Z
A;ES614;2018;GRAD_OCUP_PLAZ_FIN_SEMA;42.77333330217658;A;_Z;_Z;_Z
A;ES614;2017;GRAD_OCUP_PLAZ_FIN_SEMA;42.64892930605757;A;_Z;_Z;_Z
A;ES614;2016;GRAD_OCUP_PLAZ_FIN_SEMA;45.258874648989085;A;_Z;_Z;_Z
A;ES614;2015;GRAD_OCUP_PLAZ_FIN_SEMA;40.7414673730742;A;_Z;_Z;_Z
A;ES614;2014;GRAD_OCUP_PLAZ_FIN_SEMA;37.107255273297326;A;_Z;_Z;_Z
A;ES615;2020;GRAD_OCUP_PLAZ_FIN_SEMA;38.79325028008139;A;_Z;_Z;_Z
A;ES615;2019;GRAD_OCUP_PLAZ_FIN_SEMA;45.62307326752499;A;_Z;_Z;_Z
A;ES615;2018;GRAD_OCUP_PLAZ_FIN_SEMA;42.10356978613344;A;_Z;_Z;_Z
A;ES615;2017;GRAD_OCUP_PLAZ_FIN_SEMA;44.15020483081258;A;_Z;_Z;_Z
A;ES615;2016;GRAD_OCUP_PLAZ_FIN_SEMA;38.23504076825285;A;_Z;_Z;_Z
A;ES615;2015;GRAD_OCUP_PLAZ_FIN_SEMA;36.628002066592146;A;_Z;_Z;_Z
A;ES615;2014;GRAD_OCUP_PLAZ_FIN_SEMA;38.37462103431666;A;_Z;_Z;_Z
A;ES616;2020;GRAD_OCUP_PLAZ_FIN_SEMA;29.18910975374667;A;_Z;_Z;_Z
A;ES616;2019;GRAD_OCUP_PLAZ_FIN_SEMA;31.43620853997555;A;_Z;_Z;_Z
A;ES616;2018;GRAD_OCUP_PLAZ_FIN_SEMA;30.620657460702287;A;_Z;_Z;_Z
A;ES616;2017;GRAD_OCUP_PLAZ_FIN_SEMA;29.694118576271315;A;_Z;_Z;_Z
A;ES616;2016;GRAD_OCUP_PLAZ_FIN_SEMA;30.41233843342842;A;_Z;_Z;_Z
A;ES616;2015;GRAD_OCUP_PLAZ_FIN_SEMA;22.786139696573944;A;_Z;_Z;_Z
A;ES616;2014;GRAD_OCUP_PLAZ_FIN_SEMA;20.41238763634671;A;_Z;_Z;_Z
A;ES617;2020;GRAD_OCUP_PLAZ_FIN_SEMA;20.59788141948911;A;_Z;_Z;_Z
A;ES617;2019;GRAD_OCUP_PLAZ_FIN_SEMA;42.38883584155555;A;_Z;_Z;_Z
A;ES617;2018;GRAD_OCUP_PLAZ_FIN_SEMA;43.39051113662653;A;_Z;_Z;_Z
A;ES617;2017;GRAD_OCUP_PLAZ_FIN_SEMA;45.213711442240054;A;_Z;_Z;_Z
A;ES617;2016;GRAD_OCUP_PLAZ_FIN_SEMA;45.49394635714414;A;_Z;_Z;_Z
A;ES617;2015;GRAD_OCUP_PLAZ_FIN_SEMA;42.82658288670142;A;_Z;_Z;_Z
A;ES617;2014;GRAD_OCUP_PLAZ_FIN_SEMA;41.12599266457524;A;_Z;_Z;_Z
A;ES618;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.53900239266911;A;_Z;_Z;_Z
A;ES618;2019;GRAD_OCUP_PLAZ_FIN_SEMA;53.795444363117916;A;_Z;_Z;_Z
A;ES618;2018;GRAD_OCUP_PLAZ_FIN_SEMA;57.16109197694925;A;_Z;_Z;_Z
A;ES618;2017;GRAD_OCUP_PLAZ_FIN_SEMA;53.72014971069742;A;_Z;_Z;_Z
A;ES618;2016;GRAD_OCUP_PLAZ_FIN_SEMA;55.768856965916044;A;_Z;_Z;_Z
A;ES618;2015;GRAD_OCUP_PLAZ_FIN_SEMA;50.50330744743984;A;_Z;_Z;_Z
A;ES618;2014;GRAD_OCUP_PLAZ_FIN_SEMA;48.07916914170377;A;_Z;_Z;_Z
P;ES61;2021;GRAD_OCUP_PLAZ_FIN_SEMA;29.02312326104333;A;_Z;_Z;_Z
P;ES611;2021;GRAD_OCUP_PLAZ_FIN_SEMA;30.915726283853648;A;_Z;_Z;_Z
P;ES612;2021;GRAD_OCUP_PLAZ_FIN_SEMA;25.473132260958433;A;_Z;_Z;_Z
P;ES613;2021;GRAD_OCUP_PLAZ_FIN_SEMA;29.361191462390032;A;_Z;_Z;_Z
P;ES614;2021;GRAD_OCUP_PLAZ_FIN_SEMA;32.16297141910818;A;_Z;_Z;_Z
P;ES615;2021;GRAD_OCUP_PLAZ_FIN_SEMA;43.37289177745097;A;_Z;_Z;_Z
P;ES616;2021;GRAD_OCUP_PLAZ_FIN_SEMA;31.627876326577578;A;_Z;_Z;_Z
P;ES617;2021;GRAD_OCUP_PLAZ_FIN_SEMA;26.603494272212032;A;_Z;_Z;_Z
P;ES618;2021;GRAD_OCUP_PLAZ_FIN_SEMA;36.08690480640605;A;_Z;_Z;_Z
A;ES61;2020;GRAD_OCUP_APAR;31.143930331486082;A;_Z;_Z;_Z
A;ES61;2019;GRAD_OCUP_APAR;53.40759347151013;A;_Z;_Z;_Z
A;ES61;2018;GRAD_OCUP_APAR;54.33277859896634;A;_Z;_Z;_Z
A;ES61;2017;GRAD_OCUP_APAR;57.45074717978081;A;_Z;_Z;_Z
A;ES61;2016;GRAD_OCUP_APAR;57.6471476186546;A;_Z;_Z;_Z
A;ES61;2015;GRAD_OCUP_APAR;53.331071220466285;A;_Z;_Z;_Z
A;ES61;2014;GRAD_OCUP_APAR;49.70843978029533;A;_Z;_Z;_Z
A;ES611;2020;GRAD_OCUP_APAR;30.127216503397545;A;_Z;_Z;_Z
A;ES611;2019;GRAD_OCUP_APAR;42.042325116807525;A;_Z;_Z;_Z
A;ES611;2018;GRAD_OCUP_APAR;42.045182285687154;A;_Z;_Z;_Z
A;ES611;2017;GRAD_OCUP_APAR;45.86689653649606;A;_Z;_Z;_Z
A;ES611;2016;GRAD_OCUP_APAR;40.70508276945996;A;_Z;_Z;_Z
A;ES611;2015;GRAD_OCUP_APAR;40.871660947384115;A;_Z;_Z;_Z
A;ES611;2014;GRAD_OCUP_APAR;34.49006624082863;A;_Z;_Z;_Z
A;ES612;2020;GRAD_OCUP_APAR;31.908160640448962;A;_Z;_Z;_Z
A;ES612;2019;GRAD_OCUP_APAR;42.31887952902811;A;_Z;_Z;_Z
A;ES612;2018;GRAD_OCUP_APAR;41.974854394848855;A;_Z;_Z;_Z
A;ES612;2017;GRAD_OCUP_APAR;41.49609829487043;A;_Z;_Z;_Z
A;ES612;2016;GRAD_OCUP_APAR;41.36906382187106;A;_Z;_Z;_Z
A;ES612;2015;GRAD_OCUP_APAR;35.90482615849825;A;_Z;_Z;_Z
A;ES612;2014;GRAD_OCUP_APAR;35.67701840697444;A;_Z;_Z;_Z
A;ES613;2020;GRAD_OCUP_APAR;21.095951401893387;A;_Z;_Z;_Z
A;ES613;2019;GRAD_OCUP_APAR;33.43691494407075;A;_Z;_Z;_Z
A;ES613;2018;GRAD_OCUP_APAR;32.20639150866903;A;_Z;_Z;_Z
A;ES613;2017;GRAD_OCUP_APAR;33.67745293962563;A;_Z;_Z;_Z
A;ES613;2016;GRAD_OCUP_APAR;32.03254896257327;A;_Z;_Z;_Z
A;ES613;2015;GRAD_OCUP_APAR;29.56916734126417;A;_Z;_Z;_Z
A;ES613;2014;GRAD_OCUP_APAR;23.425772139301596;A;_Z;_Z;_Z
A;ES614;2020;GRAD_OCUP_APAR;24.99297502681756;A;_Z;_Z;_Z
A;ES614;2019;GRAD_OCUP_APAR;39.15617185924606;A;_Z;_Z;_Z
A;ES614;2018;GRAD_OCUP_APAR;40.44782959520101;A;_Z;_Z;_Z
A;ES614;2017;GRAD_OCUP_APAR;38.672015130805335;A;_Z;_Z;_Z
A;ES614;2016;GRAD_OCUP_APAR;42.374729748937504;A;_Z;_Z;_Z
A;ES614;2015;GRAD_OCUP_APAR;40.524961538509274;A;_Z;_Z;_Z
A;ES614;2014;GRAD_OCUP_APAR;36.33080059868586;A;_Z;_Z;_Z
