TEMPORAL;SEXO;MCVL_INTERVINGRESOS;TERRITORIO;MCVL_PENSIONISTA;INDICATOR;OBS_VALUE;FREQ
2009;F;55203;ES614;55179;POP;55550.0;A
2009;F;55203;ES615;55179;POP;27975.0;A
2009;F;55203;ES616;55179;POP;39425.0;A
2009;F;55203;ES617;55179;POP;68975.0;A
2009;F;55203;ES618;55179;POP;107825.0;A
2009;F;55203;ES61;55179;POP;433875.0;A
2009;F;55204;ES611;55179;POP;7075.0;A
2009;F;55204;ES612;55179;POP;19050.0;A
2009;F;55204;ES613;55179;POP;15700.0;A
2009;F;55204;ES614;55179;POP;15550.0;A
2009;F;55204;ES615;55179;POP;9075.0;A
2009;F;55204;ES616;55179;POP;11825.0;A
2009;F;55204;ES617;55179;POP;22975.0;A
2009;F;55204;ES618;55179;POP;34575.0;A
2009;F;55204;ES61;55179;POP;135825.0;A
2009;F;55205;ES611;55179;POP;1725.0;A
2009;F;55205;ES612;55179;POP;3625.0;A
2009;F;55205;ES613;55179;POP;2675.0;A
2009;F;55205;ES614;55179;POP;3250.0;A
2009;F;55205;ES615;55179;POP;1200.0;A
2009;F;55205;ES616;55179;POP;2150.0;A
2009;F;55205;ES617;55179;POP;5025.0;A
2009;F;55205;ES618;55179;POP;7250.0;A
2009;F;55205;ES61;55179;POP;26900.0;A
2009;F;55206;ES611;55179;POP;850.0;A
2009;F;55206;ES612;55179;POP;2275.0;A
2009;F;55206;ES613;55179;POP;1575.0;A
2009;F;55206;ES614;55179;POP;1750.0;A
2009;F;55206;ES615;55179;POP;800.0;A
2009;F;55206;ES616;55179;POP;1400.0;A
2009;F;55206;ES617;55179;POP;2700.0;A
2009;F;55206;ES618;55179;POP;4300.0;A
2009;F;55206;ES61;55179;POP;15650.0;A
2009;F;;ES611;55179;POP;750.0;A
2009;F;;ES612;55179;POP;1175.0;A
2009;F;;ES613;55179;POP;1225.0;A
2009;F;;ES614;55179;POP;1600.0;A
2009;F;;ES615;55179;POP;650.0;A
2009;F;;ES616;55179;POP;600.0;A
2009;F;;ES617;55179;POP;2475.0;A
2009;F;;ES618;55179;POP;2225.0;A
2009;F;;ES61;55179;POP;10700.0;A
2009;F;55207;ES611;55179;POP;40250.0;A
2009;F;55207;ES612;55179;POP;77925.0;A
2009;F;55207;ES613;55179;POP;73650.0;A
2009;F;55207;ES614;55179;POP;77700.0;A
2009;F;55207;ES615;55179;POP;39700.0;A
2009;F;55207;ES616;55179;POP;55400.0;A
2009;F;55207;ES617;55179;POP;102150.0;A
2009;F;55207;ES618;55179;POP;156175.0;A
2009;F;55207;ES61;55179;POP;622950.0;A
2009;_T;55203;ES611;55179;POP;56775.0;A
2009;_T;55203;ES612;55179;POP;96250.0;A
2009;_T;55203;ES613;55179;POP;89700.0;A
2009;_T;55203;ES614;55179;POP;98725.0;A
2009;_T;55203;ES615;55179;POP;49100.0;A
2009;_T;55203;ES616;55179;POP;71300.0;A
2009;_T;55203;ES617;55179;POP;125850.0;A
2009;_T;55203;ES618;55179;POP;180800.0;A
2009;_T;55203;ES61;55179;POP;768500.0;A
2009;_T;55204;ES611;55179;POP;18075.0;A
2009;_T;55204;ES612;55179;POP;48500.0;A
2009;_T;55204;ES613;55179;POP;37675.0;A
2009;_T;55204;ES614;55179;POP;40875.0;A
2009;_T;55204;ES615;55179;POP;23325.0;A
2009;_T;55204;ES616;55179;POP;38750.0;A
2009;_T;55204;ES617;55179;POP;58250.0;A
2009;_T;55204;ES618;55179;POP;83000.0;A
2009;_T;55204;ES61;55179;POP;348450.0;A
2009;_T;55205;ES611;55179;POP;5400.0;A
2009;_T;55205;ES612;55179;POP;20675.0;A
2009;_T;55205;ES613;55179;POP;9825.0;A
2009;_T;55205;ES614;55179;POP;11625.0;A
2009;_T;55205;ES615;55179;POP;6750.0;A
2009;_T;55205;ES616;55179;POP;8775.0;A
2009;_T;55205;ES617;55179;POP;17800.0;A
2009;_T;55205;ES618;55179;POP;29175.0;A
2009;_T;55205;ES61;55179;POP;110025.0;A
2009;_T;55206;ES611;55179;POP;3325.0;A
2009;_T;55206;ES612;55179;POP;10700.0;A
2009;_T;55206;ES613;55179;POP;6175.0;A
2009;_T;55206;ES614;55179;POP;7000.0;A
2009;_T;55206;ES615;55179;POP;4675.0;A
2009;_T;55206;ES616;55179;POP;5650.0;A
2009;_T;55206;ES617;55179;POP;11625.0;A
2009;_T;55206;ES618;55179;POP;18525.0;A
2009;_T;55206;ES61;55179;POP;67675.0;A
2009;_T;;ES611;55179;POP;1800.0;A
2009;_T;;ES612;55179;POP;2900.0;A
2009;_T;;ES613;55179;POP;2675.0;A
2009;_T;;ES614;55179;POP;2800.0;A
2009;_T;;ES615;55179;POP;1250.0;A
2009;_T;;ES616;55179;POP;1350.0;A
2009;_T;;ES617;55179;POP;4975.0;A
2009;_T;;ES618;55179;POP;4475.0;A
2009;_T;;ES61;55179;POP;22225.0;A
2009;_T;55207;ES611;55179;POP;85375.0;A
2009;_T;55207;ES612;55179;POP;179025.0;A
2009;_T;55207;ES613;55179;POP;146050.0;A
2009;_T;55207;ES614;55179;POP;161025.0;A
2009;_T;55207;ES615;55179;POP;85100.0;A
2009;_T;55207;ES616;55179;POP;125825.0;A
2009;_T;55207;ES617;55179;POP;218500.0;A
2009;_T;55207;ES618;55179;POP;315975.0;A
2009;_T;55207;ES61;55179;POP;1316875.0;A
2010;M;55203;ES611;55179;POP;23225.0;A
2010;M;55203;ES612;55179;POP;37850.0;A
2010;M;55203;ES613;55179;POP;31225.0;A
2010;M;55203;ES614;55179;POP;35875.0;A
2010;M;55203;ES615;55179;POP;17725.0;A
2010;M;55203;ES616;55179;POP;24350.0;A
2010;M;55203;ES617;55179;POP;48700.0;A
2010;M;55203;ES618;55179;POP;64700.0;A
2010;M;55203;ES61;55179;POP;283650.0;A
2010;M;55204;ES611;55179;POP;15050.0;A
2010;M;55204;ES612;55179;POP;37550.0;A
2010;M;55204;ES613;55179;POP;27425.0;A
2010;M;55204;ES614;55179;POP;32025.0;A
2010;M;55204;ES615;55179;POP;18025.0;A
2010;M;55204;ES616;55179;POP;33725.0;A
2010;M;55204;ES617;55179;POP;43450.0;A
2010;M;55204;ES618;55179;POP;57975.0;A
2010;M;55204;ES61;55179;POP;265225.0;A
2010;M;55205;ES611;55179;POP;4000.0;A
2010;M;55205;ES612;55179;POP;17300.0;A
2010;M;55205;ES613;55179;POP;7750.0;A
2010;M;55205;ES614;55179;POP;9100.0;A
2010;M;55205;ES615;55179;POP;5950.0;A
2010;M;55205;ES616;55179;POP;7425.0;A
2010;M;55205;ES617;55179;POP;13325.0;A
2010;M;55205;ES618;55179;POP;23250.0;A
2010;M;55205;ES61;55179;POP;88100.0;A
2010;M;55206;ES611;55179;POP;2500.0;A
2010;M;55206;ES612;55179;POP;9725.0;A
2010;M;55206;ES613;55179;POP;5200.0;A
2010;M;55206;ES614;55179;POP;6050.0;A
2010;M;55206;ES615;55179;POP;3875.0;A
2010;M;55206;ES616;55179;POP;5000.0;A
2010;M;55206;ES617;55179;POP;9700.0;A
2010;M;55206;ES618;55179;POP;15275.0;A
2010;M;55206;ES61;55179;POP;57325.0;A
2010;M;;ES611;55179;POP;1150.0;A
2010;M;;ES612;55179;POP;1800.0;A
2010;M;;ES613;55179;POP;1375.0;A
2010;M;;ES614;55179;POP;1200.0;A
2010;M;;ES615;55179;POP;625.0;A
2010;M;;ES616;55179;POP;800.0;A
2010;M;;ES617;55179;POP;2550.0;A
2010;M;;ES618;55179;POP;2275.0;A
2010;M;;ES61;55179;POP;11775.0;A
2010;M;55207;ES611;55179;POP;45925.0;A
2010;M;55207;ES612;55179;POP;104225.0;A
2010;M;55207;ES613;55179;POP;72975.0;A
2010;M;55207;ES614;55179;POP;84250.0;A
2010;M;55207;ES615;55179;POP;46200.0;A
2010;M;55207;ES616;55179;POP;71300.0;A
2010;M;55207;ES617;55179;POP;117725.0;A
2010;M;55207;ES618;55179;POP;163475.0;A
2010;M;55207;ES61;55179;POP;706075.0;A
2010;F;55203;ES611;55179;POP;29400.0;A
2010;F;55203;ES612;55179;POP;52000.0;A
2010;F;55203;ES613;55179;POP;51525.0;A
2010;F;55203;ES614;55179;POP;55150.0;A
2010;F;55203;ES615;55179;POP;28200.0;A
2010;F;55203;ES616;55179;POP;39275.0;A
2010;F;55203;ES617;55179;POP;69375.0;A
2010;F;55203;ES618;55179;POP;106175.0;A
2010;F;55203;ES61;55179;POP;431100.0;A
2010;F;55204;ES611;55179;POP;8100.0;A
2010;F;55204;ES612;55179;POP;20500.0;A
2010;F;55204;ES613;55179;POP;16775.0;A
2010;F;55204;ES614;55179;POP;16575.0;A
2010;F;55204;ES615;55179;POP;9350.0;A
2010;F;55204;ES616;55179;POP;13075.0;A
2010;F;55204;ES617;55179;POP;24750.0;A
2010;F;55204;ES618;55179;POP;36450.0;A
2010;F;55204;ES61;55179;POP;145575.0;A
2010;F;55205;ES611;55179;POP;1575.0;A
2010;F;55205;ES612;55179;POP;3875.0;A
2010;F;55205;ES613;55179;POP;2875.0;A
2010;F;55205;ES614;55179;POP;3400.0;A
2010;F;55205;ES615;55179;POP;1400.0;A
2010;F;55205;ES616;55179;POP;2700.0;A
2010;F;55205;ES617;55179;POP;5100.0;A
2010;F;55205;ES618;55179;POP;7475.0;A
2010;F;55205;ES61;55179;POP;28400.0;A
2010;F;55206;ES611;55179;POP;875.0;A
2010;F;55206;ES612;55179;POP;2225.0;A
2010;F;55206;ES613;55179;POP;1900.0;A
2010;F;55206;ES614;55179;POP;1975.0;A
2010;F;55206;ES615;55179;POP;850.0;A
2010;F;55206;ES616;55179;POP;1800.0;A
2010;F;55206;ES617;55179;POP;3225.0;A
2010;F;55206;ES618;55179;POP;5000.0;A
2010;F;55206;ES61;55179;POP;17850.0;A
2010;F;;ES611;55179;POP;800.0;A
2010;F;;ES612;55179;POP;1025.0;A
2010;F;;ES613;55179;POP;1275.0;A
2010;F;;ES614;55179;POP;1575.0;A
2010;F;;ES615;55179;POP;700.0;A
2010;F;;ES616;55179;POP;550.0;A
2010;F;;ES617;55179;POP;2675.0;A
2010;F;;ES618;55179;POP;2225.0;A
2010;F;;ES61;55179;POP;10825.0;A
2010;F;55207;ES611;55179;POP;40750.0;A
2010;F;55207;ES612;55179;POP;79625.0;A
2010;F;55207;ES613;55179;POP;74350.0;A
2010;F;55207;ES614;55179;POP;78675.0;A
2010;F;55207;ES615;55179;POP;40500.0;A
2010;F;55207;ES616;55179;POP;57400.0;A
2010;F;55207;ES617;55179;POP;105125.0;A
2010;F;55207;ES618;55179;POP;157325.0;A
2010;F;55207;ES61;55179;POP;633750.0;A
2010;_T;55203;ES611;55179;POP;52625.0;A
2010;_T;55203;ES612;55179;POP;89850.0;A
2010;_T;55203;ES613;55179;POP;82750.0;A
2010;_T;55203;ES614;55179;POP;91025.0;A
2010;_T;55203;ES615;55179;POP;45925.0;A
2010;_T;55203;ES616;55179;POP;63625.0;A
2010;_T;55203;ES617;55179;POP;118075.0;A
2010;_T;55203;ES618;55179;POP;170875.0;A
2010;_T;55203;ES61;55179;POP;714750.0;A
2010;_T;55204;ES611;55179;POP;23150.0;A
2010;_T;55204;ES612;55179;POP;58050.0;A
2010;_T;55204;ES613;55179;POP;44200.0;A
2010;_T;55204;ES614;55179;POP;48600.0;A
2010;_T;55204;ES615;55179;POP;27375.0;A
2010;_T;55204;ES616;55179;POP;46800.0;A
2010;_T;55204;ES617;55179;POP;68200.0;A
2010;_T;55204;ES618;55179;POP;94425.0;A
2010;_T;55204;ES61;55179;POP;410800.0;A
2010;_T;55205;ES611;55179;POP;5575.0;A
2010;_T;55205;ES612;55179;POP;21175.0;A
2010;_T;55205;ES613;55179;POP;10625.0;A
2010;_T;55205;ES614;55179;POP;12500.0;A
2010;_T;55205;ES615;55179;POP;7350.0;A
2010;_T;55205;ES616;55179;POP;10125.0;A
2010;_T;55205;ES617;55179;POP;18425.0;A
2010;_T;55205;ES618;55179;POP;30725.0;A
2010;_T;55205;ES61;55179;POP;116500.0;A
2010;_T;55206;ES611;55179;POP;3375.0;A
2010;_T;55206;ES612;55179;POP;11950.0;A
2010;_T;55206;ES613;55179;POP;7100.0;A
2010;_T;55206;ES614;55179;POP;8025.0;A
2010;_T;55206;ES615;55179;POP;4725.0;A
2010;_T;55206;ES616;55179;POP;6800.0;A
2010;_T;55206;ES617;55179;POP;12925.0;A
2010;_T;55206;ES618;55179;POP;20275.0;A
2010;_T;55206;ES61;55179;POP;75175.0;A
2010;_T;;ES611;55179;POP;1950.0;A
2010;_T;;ES612;55179;POP;2825.0;A
2010;_T;;ES613;55179;POP;2650.0;A
2010;_T;;ES614;55179;POP;2775.0;A
2010;_T;;ES615;55179;POP;1325.0;A
2010;_T;;ES616;55179;POP;1350.0;A
2010;_T;;ES617;55179;POP;5225.0;A
2010;_T;;ES618;55179;POP;4500.0;A
2010;_T;;ES61;55179;POP;22600.0;A
2010;_T;55207;ES611;55179;POP;86675.0;A
2010;_T;55207;ES612;55179;POP;183850.0;A
2010;_T;55207;ES613;55179;POP;147325.0;A
2010;_T;55207;ES614;55179;POP;162925.0;A
2010;_T;55207;ES615;55179;POP;86700.0;A
2010;_T;55207;ES616;55179;POP;128700.0;A
2010;_T;55207;ES617;55179;POP;222850.0;A
2010;_T;55207;ES618;55179;POP;320800.0;A
2010;_T;55207;ES61;55179;POP;1339825.0;A
2011;M;55203;ES611;55179;POP;22125.0;A
2011;M;55203;ES612;55179;POP;34675.0;A
2011;M;55203;ES613;55179;POP;29650.0;A
2011;M;55203;ES614;55179;POP;33500.0;A
2011;M;55203;ES615;55179;POP;17150.0;A
2011;M;55203;ES616;55179;POP;23000.0;A
2011;M;55203;ES617;55179;POP;46275.0;A
2011;M;55203;ES618;55179;POP;60400.0;A
2011;M;55203;ES61;55179;POP;266775.0;A
2011;M;55204;ES611;55179;POP;16000.0;A
2011;M;55204;ES612;55179;POP;40175.0;A
2011;M;55204;ES613;55179;POP;28100.0;A
2011;M;55204;ES614;55179;POP;33575.0;A
2011;M;55204;ES615;55179;POP;18500.0;A
2011;M;55204;ES616;55179;POP;34050.0;A
2011;M;55204;ES617;55179;POP;45550.0;A
2011;M;55204;ES618;55179;POP;60875.0;A
2011;M;55204;ES61;55179;POP;276825.0;A
2011;M;55205;ES611;55179;POP;4175.0;A
2011;M;55205;ES612;55179;POP;17850.0;A
2011;M;55205;ES613;55179;POP;7950.0;A
2011;M;55205;ES614;55179;POP;9525.0;A
2011;M;55205;ES615;55179;POP;6075.0;A
2011;M;55205;ES616;55179;POP;7675.0;A
2011;M;55205;ES617;55179;POP;13600.0;A
2011;M;55205;ES618;55179;POP;23200.0;A
2011;M;55205;ES61;55179;POP;90050.0;A
2011;M;55206;ES611;55179;POP;2700.0;A
2011;M;55206;ES612;55179;POP;11275.0;A
2011;M;55206;ES613;55179;POP;5900.0;A
2011;M;55206;ES614;55179;POP;6525.0;A
2011;M;55206;ES615;55179;POP;4400.0;A
2011;M;55206;ES616;55179;POP;5525.0;A
2011;M;55206;ES617;55179;POP;10800.0;A
2011;M;55206;ES618;55179;POP;16900.0;A
2011;M;55206;ES61;55179;POP;64025.0;A
2011;M;;ES611;55179;POP;1125.0;A
2011;M;;ES612;55179;POP;1600.0;A
2011;M;;ES613;55179;POP;1150.0;A
2011;M;;ES614;55179;POP;1150.0;A
2011;M;;ES615;55179;POP;625.0;A
2011;M;;ES616;55179;POP;775.0;A
2011;M;;ES617;55179;POP;2450.0;A
2011;M;;ES618;55179;POP;2225.0;A
2011;M;;ES61;55179;POP;11100.0;A
2011;M;55207;ES611;55179;POP;46125.0;A
2011;M;55207;ES612;55179;POP;105575.0;A
2011;M;55207;ES613;55179;POP;72750.0;A
2011;M;55207;ES614;55179;POP;84275.0;A
2011;M;55207;ES615;55179;POP;46750.0;A
2011;M;55207;ES616;55179;POP;71025.0;A
2011;M;55207;ES617;55179;POP;118675.0;A
2011;M;55207;ES618;55179;POP;163600.0;A
2011;M;55207;ES61;55179;POP;708775.0;A
2011;F;55203;ES611;55179;POP;28750.0;A
2011;F;55203;ES612;55179;POP;50825.0;A
2011;F;55203;ES613;55179;POP;50000.0;A
2011;F;55203;ES614;55179;POP;53200.0;A
2011;F;55203;ES615;55179;POP;27675.0;A
2011;F;55203;ES616;55179;POP;38225.0;A
2011;F;55203;ES617;55179;POP;68550.0;A
2011;F;55203;ES618;55179;POP;103725.0;A
2011;F;55203;ES61;55179;POP;420950.0;A
2011;F;55204;ES611;55179;POP;8575.0;A
2011;F;55204;ES612;55179;POP;22100.0;A
2011;F;55204;ES613;55179;POP;18100.0;A
2011;F;55204;ES614;55179;POP;17750.0;A
2011;F;55204;ES615;55179;POP;10400.0;A
2011;F;55204;ES616;55179;POP;14100.0;A
2011;F;55204;ES617;55179;POP;26175.0;A
2011;F;55204;ES618;55179;POP;39625.0;A
2011;F;55204;ES61;55179;POP;156825.0;A
2011;F;55205;ES611;55179;POP;1700.0;A
2011;F;55205;ES612;55179;POP;4275.0;A
2011;F;55205;ES613;55179;POP;3075.0;A
2011;F;55205;ES614;55179;POP;3825.0;A
2011;F;55205;ES615;55179;POP;1325.0;A
2011;F;55205;ES616;55179;POP;2675.0;A
2011;F;55205;ES617;55179;POP;5400.0;A
2011;F;55205;ES618;55179;POP;8075.0;A
2011;F;55205;ES61;55179;POP;30350.0;A
2011;F;55206;ES611;55179;POP;1100.0;A
2011;F;55206;ES612;55179;POP;2525.0;A
2011;F;55206;ES613;55179;POP;2100.0;A
2011;F;55206;ES614;55179;POP;2400.0;A
2011;F;55206;ES615;55179;POP;1075.0;A
2011;F;55206;ES616;55179;POP;1900.0;A
2011;F;55206;ES617;55179;POP;3925.0;A
2011;F;55206;ES618;55179;POP;5400.0;A
2011;F;55206;ES61;55179;POP;20425.0;A
2011;F;;ES611;55179;POP;825.0;A
2011;F;;ES612;55179;POP;950.0;A
2011;F;;ES613;55179;POP;1125.0;A
2011;F;;ES614;55179;POP;1375.0;A
2011;F;;ES615;55179;POP;600.0;A
2011;F;;ES617;55179;POP;2575.0;A
2011;F;;ES618;55179;POP;2150.0;A
2011;F;;ES61;55179;POP;10075.0;A
2011;F;55207;ES611;55179;POP;40950.0;A
2011;F;55207;ES612;55179;POP;80675.0;A
2011;F;55207;ES613;55179;POP;74400.0;A
2011;F;55207;ES614;55179;POP;78550.0;A
2011;F;55207;ES615;55179;POP;41075.0;A
2011;F;55207;ES616;55179;POP;57375.0;A
2011;F;55207;ES617;55179;POP;106625.0;A
2011;F;55207;ES618;55179;POP;158975.0;A
2011;F;55207;ES61;55179;POP;638625.0;A
2011;_T;55203;ES611;55179;POP;50875.0;A
2011;_T;55203;ES612;55179;POP;85500.0;A
2011;_T;55203;ES613;55179;POP;79650.0;A
2011;_T;55203;ES614;55179;POP;86700.0;A
2011;_T;55203;ES615;55179;POP;44825.0;A
2011;_T;55203;ES616;55179;POP;61225.0;A
2011;_T;55203;ES617;55179;POP;114825.0;A
2011;_T;55203;ES618;55179;POP;164125.0;A
2011;_T;55203;ES61;55179;POP;687725.0;A
2011;_T;55204;ES611;55179;POP;24575.0;A
2011;_T;55204;ES612;55179;POP;62275.0;A
2011;_T;55204;ES613;55179;POP;46200.0;A
2011;_T;55204;ES614;55179;POP;51325.0;A
2011;_T;55204;ES615;55179;POP;28900.0;A
2011;_T;55204;ES616;55179;POP;48150.0;A
2011;_T;55204;ES617;55179;POP;71725.0;A
2011;_T;55204;ES618;55179;POP;100500.0;A
2011;_T;55204;ES61;55179;POP;433650.0;A
2011;_T;55205;ES611;55179;POP;5875.0;A
2011;_T;55205;ES612;55179;POP;22125.0;A
2011;_T;55205;ES613;55179;POP;11025.0;A
2011;_T;55205;ES614;55179;POP;13350.0;A
2011;_T;55205;ES615;55179;POP;7400.0;A
2011;_T;55205;ES616;55179;POP;10350.0;A
2011;_T;55205;ES617;55179;POP;19000.0;A
2011;_T;55205;ES618;55179;POP;31275.0;A
2011;_T;55205;ES61;55179;POP;120400.0;A
2011;_T;55206;ES611;55179;POP;3800.0;A
2011;_T;55206;ES612;55179;POP;13800.0;A
2011;_T;55206;ES613;55179;POP;8000.0;A
2011;_T;55206;ES614;55179;POP;8925.0;A
2011;_T;55206;ES615;55179;POP;5475.0;A
2011;_T;55206;ES616;55179;POP;7425.0;A
2011;_T;55206;ES617;55179;POP;14725.0;A
2011;_T;55206;ES618;55179;POP;22300.0;A
2011;_T;55206;ES61;55179;POP;84450.0;A
2011;_T;;ES611;55179;POP;1950.0;A
2011;_T;;ES612;55179;POP;2550.0;A
2011;_T;;ES613;55179;POP;2275.0;A
2011;_T;;ES614;55179;POP;2525.0;A
2011;_T;;ES615;55179;POP;1225.0;A
2011;_T;;ES616;55179;POP;1250.0;A
2011;_T;;ES617;55179;POP;5025.0;A
2011;_T;;ES618;55179;POP;4375.0;A
2011;_T;;ES61;55179;POP;21175.0;A
2011;_T;55207;ES611;55179;POP;87075.0;A
2011;_T;55207;ES612;55179;POP;186250.0;A
2011;_T;55207;ES613;55179;POP;147150.0;A
2011;_T;55207;ES614;55179;POP;162825.0;A
2011;_T;55207;ES615;55179;POP;87825.0;A
2011;_T;55207;ES616;55179;POP;128400.0;A
2011;_T;55207;ES617;55179;POP;225300.0;A
2011;_T;55207;ES618;55179;POP;322575.0;A
2011;_T;55207;ES61;55179;POP;1347400.0;A
2012;M;55203;ES611;55179;POP;21175.0;A
2012;M;55203;ES612;55179;POP;34175.0;A
2012;M;55203;ES613;55179;POP;27500.0;A
2012;M;55203;ES614;55179;POP;31300.0;A
2012;M;55203;ES615;55179;POP;16500.0;A
2012;M;55203;ES616;55179;POP;22625.0;A
2012;M;55203;ES617;55179;POP;46375.0;A
2012;M;55203;ES618;55179;POP;59150.0;A
2012;M;55203;ES61;55179;POP;258800.0;A
2012;M;55204;ES611;55179;POP;17575.0;A
2012;M;55204;ES612;55179;POP;42550.0;A
2012;M;55204;ES613;55179;POP;29950.0;A
2012;M;55204;ES614;55179;POP;34675.0;A
2012;M;55204;ES615;55179;POP;19550.0;A
2012;M;55204;ES616;55179;POP;34225.0;A
2012;M;55204;ES617;55179;POP;47175.0;A
2012;M;55204;ES618;55179;POP;63775.0;A
2012;M;55204;ES61;55179;POP;289475.0;A
2012;M;55205;ES611;55179;POP;4350.0;A
2012;M;55205;ES612;55179;POP;18875.0;A
2012;M;55205;ES613;55179;POP;8325.0;A
2012;M;55205;ES614;55179;POP;10275.0;A
2012;M;55205;ES615;55179;POP;6150.0;A
2012;M;55205;ES616;55179;POP;7750.0;A
2012;M;55205;ES617;55179;POP;15075.0;A
2012;M;55205;ES618;55179;POP;23125.0;A
2012;M;55205;ES61;55179;POP;93925.0;A
2012;M;55206;ES611;55179;POP;2725.0;A
2012;M;55206;ES612;55179;POP;11600.0;A
2012;M;55206;ES613;55179;POP;6325.0;A
2012;M;55206;ES614;55179;POP;7300.0;A
2012;M;55206;ES615;55179;POP;4750.0;A
2012;M;55206;ES616;55179;POP;5825.0;A
2012;M;55206;ES617;55179;POP;10900.0;A
2012;M;55206;ES618;55179;POP;17800.0;A
2012;M;55206;ES61;55179;POP;67225.0;A
2012;M;;ES611;55179;POP;1125.0;A
2012;M;;ES612;55179;POP;1550.0;A
2012;M;;ES613;55179;POP;1100.0;A
2012;M;;ES614;55179;POP;1175.0;A
2012;M;;ES615;55179;POP;575.0;A
2012;M;;ES616;55179;POP;675.0;A
2012;M;;ES617;55179;POP;2375.0;A
2012;M;;ES618;55179;POP;1950.0;A
2012;M;;ES61;55179;POP;10525.0;A
2012;M;55207;ES611;55179;POP;46950.0;A
2012;M;55207;ES612;55179;POP;108750.0;A
2012;M;55207;ES613;55179;POP;73200.0;A
2012;M;55207;ES614;55179;POP;84725.0;A
2012;M;55207;ES615;55179;POP;47525.0;A
2012;M;55207;ES616;55179;POP;71100.0;A
2012;M;55207;ES617;55179;POP;121900.0;A
2012;M;55207;ES618;55179;POP;165800.0;A
2012;M;55207;ES61;55179;POP;719950.0;A
2012;F;55203;ES611;55179;POP;29150.0;A
2012;F;55203;ES612;55179;POP;51925.0;A
2012;F;55203;ES613;55179;POP;48875.0;A
2012;F;55203;ES614;55179;POP;53800.0;A
2012;F;55203;ES615;55179;POP;27400.0;A
2012;F;55203;ES616;55179;POP;39000.0;A
2012;F;55203;ES617;55179;POP;69250.0;A
2012;F;55203;ES618;55179;POP;102975.0;A
2012;F;55203;ES61;55179;POP;422375.0;A
2012;F;55204;ES611;55179;POP;8875.0;A
2012;F;55204;ES612;55179;POP;22775.0;A
2012;F;55204;ES613;55179;POP;18525.0;A
2012;F;55204;ES614;55179;POP;18100.0;A
2012;F;55204;ES615;55179;POP;10825.0;A
2012;F;55204;ES616;55179;POP;14925.0;A
2012;F;55204;ES617;55179;POP;27175.0;A
2012;F;55204;ES618;55179;POP;40675.0;A
2012;F;55204;ES61;55179;POP;161875.0;A
2012;F;55205;ES611;55179;POP;1950.0;A
2012;F;55205;ES612;55179;POP;4600.0;A
2012;F;55205;ES613;55179;POP;3225.0;A
2012;F;55205;ES614;55179;POP;3925.0;A
2012;F;55205;ES615;55179;POP;1750.0;A
2012;F;55205;ES616;55179;POP;2950.0;A
2012;F;55205;ES617;55179;POP;6075.0;A
2012;F;55205;ES618;55179;POP;8875.0;A
2012;F;55205;ES61;55179;POP;33350.0;A
2012;F;55206;ES611;55179;POP;975.0;A
2012;F;55206;ES612;55179;POP;2725.0;A
2012;F;55206;ES613;55179;POP;2200.0;A
2012;F;55206;ES614;55179;POP;2500.0;A
2012;F;55206;ES615;55179;POP;1150.0;A
2012;F;55206;ES616;55179;POP;1950.0;A
2012;F;55206;ES617;55179;POP;4050.0;A
2012;F;55206;ES618;55179;POP;5550.0;A
2012;F;55206;ES61;55179;POP;21100.0;A
2012;F;;ES611;55179;POP;950.0;A
2012;F;;ES612;55179;POP;1025.0;A
2012;F;;ES613;55179;POP;1075.0;A
2012;F;;ES614;55179;POP;1425.0;A
2012;F;;ES615;55179;POP;600.0;A
2012;F;;ES616;55179;POP;500.0;A
2012;F;;ES617;55179;POP;2775.0;A
2012;F;;ES618;55179;POP;2025.0;A
2012;F;;ES61;55179;POP;10375.0;A
2012;F;55207;ES611;55179;POP;41900.0;A
2012;F;55207;ES612;55179;POP;83050.0;A
2012;F;55207;ES613;55179;POP;73900.0;A
2012;F;55207;ES614;55179;POP;79750.0;A
2012;F;55207;ES615;55179;POP;41725.0;A
2012;F;55207;ES616;55179;POP;59325.0;A
2012;F;55207;ES617;55179;POP;109325.0;A
2012;F;55207;ES618;55179;POP;160100.0;A
2012;F;55207;ES61;55179;POP;649075.0;A
2012;_T;55203;ES611;55179;POP;50325.0;A
2012;_T;55203;ES612;55179;POP;86100.0;A
2012;_T;55203;ES613;55179;POP;76375.0;A
2012;_T;55203;ES614;55179;POP;85100.0;A
2012;_T;55203;ES615;55179;POP;43900.0;A
2012;_T;55203;ES616;55179;POP;61625.0;A
2012;_T;55203;ES617;55179;POP;115625.0;A
2012;_T;55203;ES618;55179;POP;162125.0;A
2012;_T;55203;ES61;55179;POP;681175.0;A
2012;_T;55204;ES611;55179;POP;26450.0;A
2012;_T;55204;ES612;55179;POP;65325.0;A
2012;_T;55204;ES613;55179;POP;48475.0;A
2012;_T;55204;ES614;55179;POP;52775.0;A
2012;_T;55204;ES615;55179;POP;30375.0;A
2012;_T;55204;ES616;55179;POP;49150.0;A
2012;_T;55204;ES617;55179;POP;74350.0;A
2012;_T;55204;ES618;55179;POP;104450.0;A
2012;_T;55204;ES61;55179;POP;451350.0;A
2012;_T;55205;ES611;55179;POP;6300.0;A
2012;_T;55205;ES612;55179;POP;23475.0;A
2012;_T;55205;ES613;55179;POP;11550.0;A
