TEMPORAL;TERRITORIO;SEXO;PCSSA_JUBVIUDEDAD;INDICATOR;OBS_VALUE;FREQ;CLASEDEPENSION;EDAD
2019;2534;F;212544;PEN_MED;722.2430973451327;A;_Z;_Z
2019;2535;_T;212544;PEN_MED;765.0193258426966;A;_Z;_Z
2019;2535;M;212544;PEN_MED;824.8226851851853;A;_Z;_Z
2019;2535;F;212544;PEN_MED;672.7512857142858;A;_Z;_Z
2019;2537;_T;212544;PEN_MED;732.5959541984734;A;_Z;_Z
2019;2537;M;212544;PEN_MED;769.4655793991416;A;_Z;_Z
2019;2537;F;212544;PEN_MED;678.9045625;A;_Z;_Z
2019;2538;_T;212544;PEN_MED;784.7940145985401;A;_Z;_Z
2019;2538;M;212544;PEN_MED;833.7232584269664;A;_Z;_Z
2019;2538;F;212544;PEN_MED;694.0710416666667;A;_Z;_Z
2019;2707;_T;212544;PEN_MED;774.5149438202247;A;_Z;_Z
2019;2707;M;212544;PEN_MED;822.3678645833332;A;_Z;_Z
2019;2707;F;212544;PEN_MED;652.0114666666667;A;_Z;_Z
2019;2541;_T;212544;PEN_MED;782.2424608150471;A;_Z;_Z
2019;2541;M;212544;PEN_MED;827.4014611872146;A;_Z;_Z
2019;2541;F;212544;PEN_MED;683.34425;A;_Z;_Z
2019;2542;_T;212544;PEN_MED;1088.2088023952097;A;_Z;_Z
2019;2542;M;212544;PEN_MED;1201.2496307692306;A;_Z;_Z
2019;2542;F;212544;PEN_MED;879.4686363636363;A;_Z;_Z
2019;2549;_T;212544;PEN_MED;735.7401840490797;A;_Z;_Z
2019;2549;M;212544;PEN_MED;779.073125;A;_Z;_Z
2019;2549;F;212544;PEN_MED;673.6511940298508;A;_Z;_Z
2019;2550;_T;212544;PEN_MED;773.6433333333333;A;_Z;_Z
2019;2550;M;212544;PEN_MED;843.7407499999999;A;_Z;_Z
2019;2550;F;212544;PEN_MED;665.8011538461539;A;_Z;_Z
2019;2551;_T;212544;PEN_MED;748.4941176470588;A;_Z;_Z
2019;2551;M;212544;PEN_MED;826.4028333333334;A;_Z;_Z
2019;2551;F;212544;PEN_MED;637.1959523809523;A;_Z;_Z
2019;2553;_T;212544;PEN_MED;768.7105042016807;A;_Z;_Z
2019;2553;M;212544;PEN_MED;825.3545205479452;A;_Z;_Z
2019;2553;F;212544;PEN_MED;678.8189130434782;A;_Z;_Z
2019;2554;_T;212544;PEN_MED;792.9362295081967;A;_Z;_Z
2019;2554;M;212544;PEN_MED;868.6212328767123;A;_Z;_Z
2019;2554;F;212544;PEN_MED;680.1810204081634;A;_Z;_Z
2019;2555;_T;212544;PEN_MED;1031.752839506173;A;_Z;_Z
2019;2555;M;212544;PEN_MED;1101.018064516129;A;_Z;_Z
2019;2555;F;212544;PEN_MED;805.7294736842106;A;_Z;_Z
2019;2556;_T;212544;PEN_MED;890.2278703703704;A;_Z;_Z
2019;2556;M;212544;PEN_MED;967.7878205128204;A;_Z;_Z
2019;2556;F;212544;PEN_MED;688.572;A;_Z;_Z
2019;9565;_T;212544;PEN_MED;667.2831506849315;A;_Z;_Z
2019;9565;M;212544;PEN_MED;659.1781318681319;A;_Z;_Z
2019;9565;F;212544;PEN_MED;680.6932727272728;A;_Z;_Z
2019;2557;_T;212544;PEN_MED;1064.0165909090908;A;_Z;_Z
2019;2557;M;212544;PEN_MED;1075.1056666666666;A;_Z;_Z
2019;2557;F;212544;PEN_MED;1040.2542857142857;A;_Z;_Z
2019;2558;_T;212544;PEN_MED;879.1212817089453;A;_Z;_Z
2019;2558;M;212544;PEN_MED;975.8688445378152;A;_Z;_Z
2019;2558;F;212544;PEN_MED;710.4332234432234;A;_Z;_Z
2019;2559;_T;212544;PEN_MED;763.0015238095237;A;_Z;_Z
2019;2559;M;212544;PEN_MED;841.2363235294117;A;_Z;_Z
2019;2559;F;212544;PEN_MED;619.2186486486487;A;_Z;_Z
2019;2561;_T;212544;PEN_MED;845.93640625;A;_Z;_Z
2019;2561;M;212544;PEN_MED;914.0453658536586;A;_Z;_Z
2019;2561;F;212544;PEN_MED;724.5247826086957;A;_Z;_Z
2019;2563;_T;212544;PEN_MED;746.8792810457517;A;_Z;_Z
2019;2563;M;212544;PEN_MED;800.7410989010989;A;_Z;_Z
2019;2563;F;212544;PEN_MED;667.8240322580646;A;_Z;_Z
2019;2565;_T;212544;PEN_MED;769.5020689655172;A;_Z;_Z
2019;2565;M;212544;PEN_MED;820.0763440860215;A;_Z;_Z
2019;2565;F;212544;PEN_MED;679.0519230769231;A;_Z;_Z
2019;2566;_T;212544;PEN_MED;779.2831677018635;A;_Z;_Z
2019;2566;M;212544;PEN_MED;835.6356655290103;A;_Z;_Z
2019;2566;F;212544;PEN_MED;692.3816842105263;A;_Z;_Z
2019;2700;_T;212544;PEN_MED;1120.3639929015085;A;_Z;_Z
2019;2700;M;212544;PEN_MED;1189.062485136742;A;_Z;_Z
2019;2700;F;212544;PEN_MED;918.351993006993;A;_Z;_Z
2019;2569;_T;212544;PEN_MED;816.9119496855346;A;_Z;_Z
2019;2569;M;212544;PEN_MED;869.1547540983607;A;_Z;_Z
2019;2569;F;212544;PEN_MED;644.6518918918919;A;_Z;_Z
2019;2570;_T;212544;PEN_MED;731.5210000000001;A;_Z;_Z
2019;2570;M;212544;PEN_MED;753.4680555555556;A;_Z;_Z
2019;2570;F;212544;PEN_MED;698.6004166666667;A;_Z;_Z
2019;2571;_T;212544;PEN_MED;1260.7060985626283;A;_Z;_Z
2019;2571;M;212544;PEN_MED;1301.0494171779142;A;_Z;_Z
2019;2571;F;212544;PEN_MED;1179.017142857143;A;_Z;_Z
2019;2572;_T;212544;PEN_MED;803.8514457831325;A;_Z;_Z
2019;2572;M;212544;PEN_MED;842.4885087719298;A;_Z;_Z
2019;2572;F;212544;PEN_MED;719.1471153846153;A;_Z;_Z
2019;2573;_T;212544;PEN_MED;746.1908045977012;A;_Z;_Z
2019;2573;M;212544;PEN_MED;783.2449122807017;A;_Z;_Z
2019;2573;F;212544;PEN_MED;675.788;A;_Z;_Z
2019;2574;_T;212544;PEN_MED;1324.0069571471834;A;_Z;_Z
2019;2574;M;212544;PEN_MED;1436.6219080743726;A;_Z;_Z
2019;2574;F;212544;PEN_MED;1167.0155510241073;A;_Z;_Z
2019;2575;_T;212544;PEN_MED;714.9121030042919;A;_Z;_Z
2019;2575;M;212544;PEN_MED;769.4313970588234;A;_Z;_Z
2019;2575;F;212544;PEN_MED;638.4726804123711;A;_Z;_Z
2019;2576;_T;212544;PEN_MED;974.954132963989;A;_Z;_Z
2019;2576;M;212544;PEN_MED;1052.3966587112172;A;_Z;_Z
2019;2576;F;212544;PEN_MED;797.316806569343;A;_Z;_Z
2019;2701;_T;212544;PEN_MED;806.1047916666668;A;_Z;_Z
2019;2701;M;212544;PEN_MED;873.9477235772357;A;_Z;_Z
2019;2701;F;212544;PEN_MED;685.1673913043478;A;_Z;_Z
2019;2580;_T;212544;PEN_MED;825.9399197860963;A;_Z;_Z
2019;2580;M;212544;PEN_MED;879.6762162162163;A;_Z;_Z
2019;2580;F;212544;PEN_MED;704.9164347826087;A;_Z;_Z
2019;2581;_T;212544;PEN_MED;996.2110263929619;A;_Z;_Z
2019;2581;M;212544;PEN_MED;1157.2624423963134;A;_Z;_Z
2019;2581;F;212544;PEN_MED;714.3710483870968;A;_Z;_Z
2019;2582;_T;212544;PEN_MED;895.7585892116182;A;_Z;_Z
2019;2582;M;212544;PEN_MED;1017.3858571428572;A;_Z;_Z
2019;2582;F;212544;PEN_MED;727.1663366336633;A;_Z;_Z
2019;2583;_T;212544;PEN_MED;672.3975862068966;A;_Z;_Z
2019;2583;M;212544;PEN_MED;685.1797297297297;A;_Z;_Z
2019;2583;F;212544;PEN_MED;649.8766666666667;A;_Z;_Z
2019;2584;_T;212544;PEN_MED;870.8906547619048;A;_Z;_Z
2019;2584;M;212544;PEN_MED;920.7920661157025;A;_Z;_Z
2019;2584;F;212544;PEN_MED;742.4210638297872;A;_Z;_Z
2019;2585;_T;212544;PEN_MED;817.2902119071645;A;_Z;_Z
2019;2585;M;212544;PEN_MED;875.729171779141;A;_Z;_Z
2019;2585;F;212544;PEN_MED;704.8943362831858;A;_Z;_Z
2019;2586;_T;212544;PEN_MED;1253.7926829268292;A;_Z;_Z
2019;2586;M;212544;PEN_MED;1316.9885401459853;A;_Z;_Z
2019;2586;F;212544;PEN_MED;933.1322222222221;A;_Z;_Z
2019;2587;_T;212544;PEN_MED;775.8043256262042;A;_Z;_Z
2019;2587;M;212544;PEN_MED;833.1849065420561;A;_Z;_Z
2019;2587;F;212544;PEN_MED;682.7782323232324;A;_Z;_Z
2019;2588;_T;212544;PEN_MED;1188.8618163265307;A;_Z;_Z
2019;2588;M;212544;PEN_MED;1277.7670408163265;A;_Z;_Z
2019;2588;F;212544;PEN_MED;981.4162925170068;A;_Z;_Z
2019;2589;_T;212544;PEN_MED;776.7534796238244;A;_Z;_Z
2019;2589;M;212544;PEN_MED;841.7444251336898;A;_Z;_Z
2019;2589;F;212544;PEN_MED;684.6829734848485;A;_Z;_Z
2019;2590;_T;212544;PEN_MED;745.0180769230769;A;_Z;_Z
2019;2590;M;212544;PEN_MED;767.1502272727272;A;_Z;_Z
2019;2590;F;212544;PEN_MED;698.6459523809524;A;_Z;_Z
2019;2592;_T;212544;PEN_MED;829.4235968379446;A;_Z;_Z
2019;2592;M;212544;PEN_MED;932.5600643086816;A;_Z;_Z
2019;2592;F;212544;PEN_MED;664.9341538461538;A;_Z;_Z
2019;2593;_T;212544;PEN_MED;872.015606060606;A;_Z;_Z
2019;2593;M;212544;PEN_MED;934.1295555555556;A;_Z;_Z
2019;2593;F;212544;PEN_MED;738.9142857142856;A;_Z;_Z
2019;2594;_T;212544;PEN_MED;805.5714285714286;A;_Z;_Z
2019;2594;M;212544;PEN_MED;900.73;A;_Z;_Z
2019;2594;F;212544;PEN_MED;648.0675862068965;A;_Z;_Z
2019;2595;_T;212544;PEN_MED;1017.636129032258;A;_Z;_Z
2019;2595;M;212544;PEN_MED;1095.0296078431372;A;_Z;_Z
2019;2595;F;212544;PEN_MED;658.8118181818182;A;_Z;_Z
2019;2596;_T;212544;PEN_MED;755.5816438356164;A;_Z;_Z
2019;2596;M;212544;PEN_MED;806.443090909091;A;_Z;_Z
2019;2596;F;212544;PEN_MED;600.1716666666666;A;_Z;_Z
2019;2598;_T;212544;PEN_MED;1297.3687557603687;A;_Z;_Z
2019;2598;M;212544;PEN_MED;1361.6643902439025;A;_Z;_Z
2019;2598;F;212544;PEN_MED;1098.4162264150943;A;_Z;_Z
2019;2599;_T;212544;PEN_MED;915.905625;A;_Z;_Z
2019;2599;M;212544;PEN_MED;963.1608333333332;A;_Z;_Z
2019;2599;F;212544;PEN_MED;se;A;_Z;_Z
2019;2603;_T;212544;PEN_MED;791.9726764705882;A;_Z;_Z
2019;2603;M;212544;PEN_MED;879.3033495145631;A;_Z;_Z
2019;2603;F;212544;PEN_MED;657.7180597014926;A;_Z;_Z
2019;2604;_T;212544;PEN_MED;999.3472704081634;A;_Z;_Z
2019;2604;M;212544;PEN_MED;1069.3848821548822;A;_Z;_Z
2019;2604;F;212544;PEN_MED;780.3875789473684;A;_Z;_Z
2019;2605;_T;212544;PEN_MED;1108.1819047619047;A;_Z;_Z
2019;2605;M;212544;PEN_MED;1181.5452777777778;A;_Z;_Z
2019;2605;F;212544;PEN_MED;668.0016666666667;A;_Z;_Z
2019;2607;_T;212544;PEN_MED;838.506699669967;A;_Z;_Z
2019;2607;M;212544;PEN_MED;959.5502162162162;A;_Z;_Z
2019;2607;F;212544;PEN_MED;648.7350847457627;A;_Z;_Z
2019;2608;_T;212544;PEN_MED;845.314705882353;A;_Z;_Z
2019;2608;M;212544;PEN_MED;908.1335897435897;A;_Z;_Z
2019;2608;F;212544;PEN_MED;641.1533333333333;A;_Z;_Z
2019;2609;_T;212544;PEN_MED;866.3033333333333;A;_Z;_Z
2019;2609;M;212544;PEN_MED;839.6522727272728;A;_Z;_Z
2019;2609;F;212544;PEN_MED;939.59375;A;_Z;_Z
2019;2610;_T;212544;PEN_MED;854.2282808937529;A;_Z;_Z
2019;2610;M;212544;PEN_MED;937.2585187810064;A;_Z;_Z
2019;2610;F;212544;PEN_MED;704.4128516624041;A;_Z;_Z
2019;2611;_T;212544;PEN_MED;803.2078260869565;A;_Z;_Z
2019;2611;M;212544;PEN_MED;833.7339999999999;A;_Z;_Z
2019;2611;F;212544;PEN_MED;745.97125;A;_Z;_Z
2019;2612;_T;212544;PEN_MED;839.6573684210526;A;_Z;_Z
2019;2612;M;212544;PEN_MED;854.540731707317;A;_Z;_Z
2019;2612;F;212544;PEN_MED;801.51875;A;_Z;_Z
2019;2614;_T;212544;PEN_MED;847.4154222222222;A;_Z;_Z
2019;2614;M;212544;PEN_MED;940.6925342465754;A;_Z;_Z
2019;2614;F;212544;PEN_MED;675.0298734177215;A;_Z;_Z
2019;2616;_T;212544;PEN_MED;1086.4656031128404;A;_Z;_Z
2019;2616;M;212544;PEN_MED;1169.9443295638127;A;_Z;_Z
2019;2616;F;212544;PEN_MED;902.2469518716578;A;_Z;_Z
2019;2617;_T;212544;PEN_MED;742.8214925373135;A;_Z;_Z
2019;2617;M;212544;PEN_MED;802.9517948717948;A;_Z;_Z
2019;2617;F;212544;PEN_MED;659.0685714285714;A;_Z;_Z
2019;2621;_T;212544;PEN_MED;755.3854367201426;A;_Z;_Z
2019;2621;M;212544;PEN_MED;828.3992113564668;A;_Z;_Z
2019;2621;F;212544;PEN_MED;660.5273770491804;A;_Z;_Z
2019;2622;_T;212544;PEN_MED;859.191875;A;_Z;_Z
2019;2622;M;212544;PEN_MED;1002.5898823529412;A;_Z;_Z
2019;2622;F;212544;PEN_MED;677.2690298507463;A;_Z;_Z
2019;2623;_T;212544;PEN_MED;1141.976486090776;A;_Z;_Z
2019;2623;M;212544;PEN_MED;1220.1429723991507;A;_Z;_Z
2019;2623;F;212544;PEN_MED;968.3141509433963;A;_Z;_Z
2019;2624;_T;212544;PEN_MED;734.4575577156743;A;_Z;_Z
2019;2624;M;212544;PEN_MED;755.2510924369748;A;_Z;_Z
2019;2624;F;212544;PEN_MED;705.9338616714698;A;_Z;_Z
2019;2625;_T;212544;PEN_MED;725.0286495176848;A;_Z;_Z
2019;2625;M;212544;PEN_MED;755.8313513513514;A;_Z;_Z
2019;2625;F;212544;PEN_MED;679.8024603174604;A;_Z;_Z
2019;2626;_T;212544;PEN_MED;780.6383050847458;A;_Z;_Z
2019;2626;M;212544;PEN_MED;871.8712745098039;A;_Z;_Z
2019;2626;F;212544;PEN_MED;656.5614666666667;A;_Z;_Z
2019;2627;_T;212544;PEN_MED;816.0248985507246;A;_Z;_Z
2019;2627;M;212544;PEN_MED;868.7308810572687;A;_Z;_Z
2019;2627;F;212544;PEN_MED;714.6328813559322;A;_Z;_Z
2019;2704;_T;212544;PEN_MED;748.0796460176991;A;_Z;_Z
2019;2704;M;212544;PEN_MED;797.1281538461539;A;_Z;_Z
2019;2704;F;212544;PEN_MED;681.6597916666667;A;_Z;_Z
2019;2629;_T;212544;PEN_MED;1056.8681910529401;A;_Z;_Z
2019;2629;M;212544;PEN_MED;1157.529617332583;A;_Z;_Z
2019;2629;F;212544;PEN_MED;828.2734888178913;A;_Z;_Z
2019;2630;_T;212544;PEN_MED;760.1252173913043;A;_Z;_Z
2019;2630;M;212544;PEN_MED;755.6351785714286;A;_Z;_Z
2019;2630;F;212544;PEN_MED;767.1097222222222;A;_Z;_Z
2019;2698;_T;212544;PEN_MED;754.1786075949368;A;_Z;_Z
2019;2698;M;212544;PEN_MED;798.9702857142858;A;_Z;_Z
2019;2698;F;212544;PEN_MED;665.4403773584905;A;_Z;_Z
2019;2632;_T;212544;PEN_MED;845.5606289308176;A;_Z;_Z
2019;2632;M;212544;PEN_MED;948.7058415841585;A;_Z;_Z
2019;2632;F;212544;PEN_MED;665.9456896551725;A;_Z;_Z
2019;2633;_T;212544;PEN_MED;1200.6511764705883;A;_Z;_Z
2019;2633;M;212544;PEN_MED;1421.6004;A;_Z;_Z
2019;2633;F;212544;PEN_MED;885.0094285714285;A;_Z;_Z
2019;2634;_T;212544;PEN_MED;1247.888403141361;A;_Z;_Z
2019;2634;M;212544;PEN_MED;1336.0337102922492;A;_Z;_Z
2019;2634;F;212544;PEN_MED;1054.6562116991645;A;_Z;_Z
2019;2635;_T;212544;PEN_MED;727.8671351351352;A;_Z;_Z
2019;2635;M;212544;PEN_MED;752.6584166666667;A;_Z;_Z
2019;2635;F;212544;PEN_MED;682.0986153846154;A;_Z;_Z
2019;2636;_T;212544;PEN_MED;949.0117718446603;A;_Z;_Z
2019;2636;M;212544;PEN_MED;990.1361128526645;A;_Z;_Z
2019;2636;F;212544;PEN_MED;807.9508602150538;A;_Z;_Z
2019;2637;_T;212544;PEN_MED;803.6257272727272;A;_Z;_Z
2019;2637;M;212544;PEN_MED;850.7105952380953;A;_Z;_Z
2019;2637;F;212544;PEN_MED;651.5053846153846;A;_Z;_Z
2019;2639;_T;212544;PEN_MED;861.3128470588235;A;_Z;_Z
2019;2639;M;212544;PEN_MED;977.0545759368837;A;_Z;_Z
2019;2639;F;212544;PEN_MED;690.2310495626822;A;_Z;_Z
2019;2640;_T;212544;PEN_MED;790.4146875;A;_Z;_Z
2019;2640;M;212544;PEN_MED;835.9760000000001;A;_Z;_Z
2019;2640;F;212544;PEN_MED;714.4791666666667;A;_Z;_Z
2019;2641;_T;212544;PEN_MED;752.0838461538461;A;_Z;_Z
2019;2641;M;212544;PEN_MED;805.0025714285714;A;_Z;_Z
2019;2641;F;212544;PEN_MED;679.921948051948;A;_Z;_Z
2019;2642;_T;212544;PEN_MED;1066.4541139240507;A;_Z;_Z
2019;2642;M;212544;PEN_MED;1174.6508265802267;A;_Z;_Z
2019;2642;F;212544;PEN_MED;864.7702114803625;A;_Z;_Z
2019;2643;_T;212544;PEN_MED;782.8249324324324;A;_Z;_Z
2019;2643;M;212544;PEN_MED;828.98;A;_Z;_Z
2019;2643;F;212544;PEN_MED;653.8274358974359;A;_Z;_Z
2019;2705;_T;212544;PEN_MED;785.328046875;A;_Z;_Z
2019;2705;M;212544;PEN_MED;815.456329113924;A;_Z;_Z
2019;2705;F;212544;PEN_MED;736.7538775510204;A;_Z;_Z
2019;2646;_T;212544;PEN_MED;1204.1609756097562;A;_Z;_Z
2019;2646;M;212544;PEN_MED;1281.0996703296703;A;_Z;_Z
2019;2646;F;212544;PEN_MED;985.3665625;A;_Z;_Z
2019;2647;_T;212544;PEN_MED;830.0390118243242;A;_Z;_Z
2019;2647;M;212544;PEN_MED;926.5058547008547;A;_Z;_Z
2019;2647;F;212544;PEN_MED;689.5416597510374;A;_Z;_Z
2019;2648;_T;212544;PEN_MED;737.472208588957;A;_Z;_Z
2019;2648;M;212544;PEN_MED;750.7138095238095;A;_Z;_Z
2019;2648;F;212544;PEN_MED;713.5003448275862;A;_Z;_Z
2019;2650;_T;212544;PEN_MED;759.886511627907;A;_Z;_Z
2019;2650;M;212544;PEN_MED;813.7841379310345;A;_Z;_Z
2019;2650;F;212544;PEN_MED;648.2414285714285;A;_Z;_Z
2019;2651;_T;212544;PEN_MED;852.3245512820513;A;_Z;_Z
2019;2651;M;212544;PEN_MED;906.8181196581197;A;_Z;_Z
2019;2651;F;212544;PEN_MED;688.8438461538461;A;_Z;_Z
2019;2652;_T;212544;PEN_MED;748.4291666666667;A;_Z;_Z
2019;2652;M;212544;PEN_MED;778.672;A;_Z;_Z
2019;2652;F;212544;PEN_MED;679.6954545454546;A;_Z;_Z
2019;2653;_T;212544;PEN_MED;728.484299674267;A;_Z;_Z
2019;2653;M;212544;PEN_MED;765.2642307692308;A;_Z;_Z
2019;2653;F;212544;PEN_MED;651.2092929292929;A;_Z;_Z
2019;2654;_T;212544;PEN_MED;1128.0396658711218;A;_Z;_Z
2019;2654;M;212544;PEN_MED;1209.18;A;_Z;_Z
2019;2654;F;212544;PEN_MED;949.6548091603053;A;_Z;_Z
2019;2656;_T;212544;PEN_MED;793.0101145038167;A;_Z;_Z
2019;2656;M;212544;PEN_MED;836.1703428571428;A;_Z;_Z
2019;2656;F;212544;PEN_MED;706.1935632183908;A;_Z;_Z
2019;2657;_T;212544;PEN_MED;1014.7197841726619;A;_Z;_Z
2019;2657;M;212544;PEN_MED;1167.7740217391304;A;_Z;_Z
2019;2657;F;212544;PEN_MED;715.1242553191489;A;_Z;_Z
2019;2659;_T;212544;PEN_MED;761.9737777777777;A;_Z;_Z
2019;2659;M;212544;PEN_MED;772.3986666666667;A;_Z;_Z
2019;2659;F;212544;PEN_MED;741.1239999999999;A;_Z;_Z
2019;2660;_T;212544;PEN_MED;760.3255917159763;A;_Z;_Z
2019;2660;M;212544;PEN_MED;823.5963589743591;A;_Z;_Z
2019;2660;F;212544;PEN_MED;674.0472727272728;A;_Z;_Z
2019;2662;_T;212544;PEN_MED;1025.9483882783884;A;_Z;_Z
2019;2662;M;212544;PEN_MED;1091.6274758454106;A;_Z;_Z
2019;2662;F;212544;PEN_MED;819.9548863636363;A;_Z;_Z
2019;2663;_T;212544;PEN_MED;794.297397260274;A;_Z;_Z
2019;2663;M;212544;PEN_MED;807.3280392156863;A;_Z;_Z
2019;2663;F;212544;PEN_MED;764.09;A;_Z;_Z
2019;2664;_T;212544;PEN_MED;958.3230764248706;A;_Z;_Z
2019;2664;M;212544;PEN_MED;1041.4900207900207;A;_Z;_Z
2019;2664;F;212544;PEN_MED;820.8546907216495;A;_Z;_Z
2019;2665;_T;212544;PEN_MED;1042.815;A;_Z;_Z
2019;2665;M;212544;PEN_MED;1174.2041379310344;A;_Z;_Z
2019;2665;F;212544;PEN_MED;788.796;A;_Z;_Z
2019;2666;_T;212544;PEN_MED;779.9945161290323;A;_Z;_Z
2019;2666;M;212544;PEN_MED;810.8371739130436;A;_Z;_Z
2019;2666;F;212544;PEN_MED;691.321875;A;_Z;_Z
2019;2696;_T;212544;PEN_MED;777.432;A;_Z;_Z
2019;2696;M;212544;PEN_MED;825.4667213114755;A;_Z;_Z
2019;2696;F;212544;PEN_MED;710.8384090909091;A;_Z;_Z
2019;2667;_T;212544;PEN_MED;663.4616363636363;A;_Z;_Z
2019;2667;M;212544;PEN_MED;668.0439090909091;A;_Z;_Z
2019;2667;F;212544;PEN_MED;654.2970909090909;A;_Z;_Z
2019;2668;_T;212544;PEN_MED;784.3059292035399;A;_Z;_Z
2019;2668;M;212544;PEN_MED;846.7555555555556;A;_Z;_Z
2019;2668;F;212544;PEN_MED;674.6382926829268;A;_Z;_Z
2019;2669;_T;212544;PEN_MED;736.9040186915887;A;_Z;_Z
2019;2669;M;212544;PEN_MED;756.225873015873;A;_Z;_Z
2019;2669;F;212544;PEN_MED;709.2386363636364;A;_Z;_Z
2019;2670;_T;212544;PEN_MED;756.225625;A;_Z;_Z
2019;2670;M;212544;PEN_MED;787.5213513513513;A;_Z;_Z
2019;2670;F;212544;PEN_MED;650.9581818181819;A;_Z;_Z
2019;2671;_T;212544;PEN_MED;821.0550453172204;A;_Z;_Z
2019;2671;M;212544;PEN_MED;863.8944343891402;A;_Z;_Z
2019;2671;F;212544;PEN_MED;734.9868181818182;A;_Z;_Z
2019;2709;_T;212544;PEN_MED;827.6581294964028;A;_Z;_Z
2019;2709;M;212544;PEN_MED;928.8765822784811;A;_Z;_Z
2019;2709;F;212544;PEN_MED;694.3871666666666;A;_Z;_Z
2019;2697;_T;212544;PEN_MED;777.5211445783133;A;_Z;_Z
2019;2697;M;212544;PEN_MED;854.3436559139784;A;_Z;_Z
2019;2697;F;212544;PEN_MED;679.6513698630137;A;_Z;_Z
2019;2702;_T;212544;PEN_MED;753.4790432098765;A;_Z;_Z
2019;2702;M;212544;PEN_MED;802.6055238095239;A;_Z;_Z
2019;2702;F;212544;PEN_MED;662.9828947368421;A;_Z;_Z
2019;2672;_T;212544;PEN_MED;826.8899107142856;A;_Z;_Z
2019;2672;M;212544;PEN_MED;897.2672857142857;A;_Z;_Z
2019;2672;F;212544;PEN_MED;709.5942857142857;A;_Z;_Z
2019;2706;_T;212544;PEN_MED;1038.7388729874776;A;_Z;_Z
2019;2706;M;212544;PEN_MED;1133.4672928176797;A;_Z;_Z
2019;2706;F;212544;PEN_MED;864.6693908629442;A;_Z;_Z
2019;2673;_T;212544;PEN_MED;937.5996043165468;A;_Z;_Z
2019;2673;M;212544;PEN_MED;1015.670145631068;A;_Z;_Z
2019;2673;F;212544;PEN_MED;714.2311111111111;A;_Z;_Z
2019;2674;_T;212544;PEN_MED;936.7536;A;_Z;_Z
2019;2674;M;212544;PEN_MED;1065.8504347826085;A;_Z;_Z
2019;2674;F;212544;PEN_MED;731.9793103448276;A;_Z;_Z
2019;2638;_T;212544;PEN_MED;1215.4155482815058;A;_Z;_Z
2019;2638;M;212544;PEN_MED;1343.15969837587;A;_Z;_Z
2019;2638;F;212544;PEN_MED;909.5392777777778;A;_Z;_Z
2019;2703;_T;212544;PEN_MED;786.7940384615384;A;_Z;_Z
2019;2703;M;212544;PEN_MED;852.3484848484848;A;_Z;_Z
2019;2703;F;212544;PEN_MED;672.9363157894737;A;_Z;_Z
2019;2676;_T;212544;PEN_MED;777.655306122449;A;_Z;_Z
2019;2676;M;212544;PEN_MED;824.65921875;A;_Z;_Z
2019;2676;F;212544;PEN_MED;689.1773529411765;A;_Z;_Z
2019;2677;_T;212544;PEN_MED;773.6978775510204;A;_Z;_Z
2019;2677;M;212544;PEN_MED;856.0589436619719;A;_Z;_Z
2019;2677;F;212544;PEN_MED;660.1515533980584;A;_Z;_Z
2019;2678;_T;212544;PEN_MED;1161.1523076923077;A;_Z;_Z
2019;2678;M;212544;PEN_MED;1282.4708333333333;A;_Z;_Z
2019;2678;F;212544;PEN_MED;926.342258064516;A;_Z;_Z
2019;2681;_T;212544;PEN_MED;710.0677454545455;A;_Z;_Z
2019;2681;M;212544;PEN_MED;740.7563636363636;A;_Z;_Z
2019;2681;F;212544;PEN_MED;664.0348181818181;A;_Z;_Z
2019;2708;_T;212544;PEN_MED;711.5224460431654;A;_Z;_Z
2019;2708;M;212544;PEN_MED;744.1706451612903;A;_Z;_Z
2019;2708;F;212544;PEN_MED;645.5163043478261;A;_Z;_Z
2019;2682;_T;212544;PEN_MED;1123.5258530351439;A;_Z;_Z
2019;2682;M;212544;PEN_MED;1241.2515451895044;A;_Z;_Z
2019;2682;F;212544;PEN_MED;897.5188805970149;A;_Z;_Z
2019;2683;_T;212544;PEN_MED;766.5259729729729;A;_Z;_Z
2019;2683;M;212544;PEN_MED;814.3929803921569;A;_Z;_Z
2019;2683;F;212544;PEN_MED;660.3860869565218;A;_Z;_Z
2019;ES615;_T;212544;PEN_MED;1149.2562810489453;A;_Z;_Z
2019;ES615;M;212544;PEN_MED;1249.7409652091887;A;_Z;_Z
2019;ES615;F;212544;PEN_MED;872.1854459914321;A;_Z;_Z
2019;2714;_T;212544;PEN_MED;945.4887012987014;A;_Z;_Z
2019;2714;M;212544;PEN_MED;913.3778181818182;A;_Z;_Z
2019;2714;F;212544;PEN_MED;1025.7659090909092;A;_Z;_Z
2019;2715;_T;212544;PEN_MED;1505.0900427960057;A;_Z;_Z
2019;2715;M;212544;PEN_MED;1595.4966758747698;A;_Z;_Z
2019;2715;F;212544;PEN_MED;1194.3887658227848;A;_Z;_Z
2019;2716;_T;212544;PEN_MED;897.0496491228071;A;_Z;_Z
2019;2716;M;212544;PEN_MED;952.4543181818183;A;_Z;_Z
2019;2716;F;212544;PEN_MED;709.5261538461539;A;_Z;_Z
2019;2717;_T;212544;PEN_MED;926.5361038961039;A;_Z;_Z
2019;2717;M;212544;PEN_MED;993.5411173184357;A;_Z;_Z
