TEMPORAL;TERRITORIO;CLASEDEPENSION;INDICATOR;OBS_VALUE;FREQ;SEXO;EDAD;PCSSA_JUBVIUDEDAD
2019;2257;_Z;NUM_PEN;37.0;A;M;Y_LT15;_Z
2019;2257;_Z;NUM_PEN;155.0;A;M;Y_GE50;_Z
2019;2257;_Z;NUM_PEN;199.0;A;F;TOTAL;_Z
2019;2257;_Z;NUM_PEN;20.0;A;F;Y_LT15;_Z
2019;2257;_Z;NUM_PEN;179.0;A;F;Y_GE50;_Z
2019;2258;_Z;NUM_PEN;79.0;A;_T;TOTAL;_Z
2019;2258;_Z;NUM_PEN;10.0;A;_T;Y_LT15;_Z
2019;2258;_Z;NUM_PEN;69.0;A;_T;Y_GE50;_Z
2019;2258;_Z;NUM_PEN;29.0;A;M;TOTAL;_Z
2019;2258;_Z;NUM_PEN;se;A;M;Y_LT15;_Z
2019;2258;_Z;NUM_PEN;25.0;A;M;Y_GE50;_Z
2019;2258;_Z;NUM_PEN;50.0;A;F;TOTAL;_Z
2019;2258;_Z;NUM_PEN;6.0;A;F;Y_LT15;_Z
2019;2258;_Z;NUM_PEN;44.0;A;F;Y_GE50;_Z
2019;2259;_Z;NUM_PEN;122.0;A;_T;TOTAL;_Z
2019;2259;_Z;NUM_PEN;19.0;A;_T;Y_LT15;_Z
2019;2259;_Z;NUM_PEN;103.0;A;_T;Y_GE50;_Z
2019;2259;_Z;NUM_PEN;52.0;A;M;TOTAL;_Z
2019;2259;_Z;NUM_PEN;10.0;A;M;Y_LT15;_Z
2019;2259;_Z;NUM_PEN;42.0;A;M;Y_GE50;_Z
2019;2259;_Z;NUM_PEN;70.0;A;F;TOTAL;_Z
2019;2259;_Z;NUM_PEN;9.0;A;F;Y_LT15;_Z
2019;2259;_Z;NUM_PEN;61.0;A;F;Y_GE50;_Z
2019;9563;_Z;NUM_PEN;413.0;A;_T;TOTAL;_Z
2019;9563;_Z;NUM_PEN;89.0;A;_T;Y_LT15;_Z
2019;9563;_Z;NUM_PEN;324.0;A;_T;Y_GE50;_Z
2019;9563;_Z;NUM_PEN;177.0;A;M;TOTAL;_Z
2019;9563;_Z;NUM_PEN;39.0;A;M;Y_LT15;_Z
2019;9563;_Z;NUM_PEN;138.0;A;M;Y_GE50;_Z
2019;9563;_Z;NUM_PEN;236.0;A;F;TOTAL;_Z
2019;9563;_Z;NUM_PEN;50.0;A;F;Y_LT15;_Z
2019;9563;_Z;NUM_PEN;186.0;A;F;Y_GE50;_Z
2019;2260;_Z;NUM_PEN;115.0;A;_T;TOTAL;_Z
2019;2260;_Z;NUM_PEN;26.0;A;_T;Y_LT15;_Z
2019;2260;_Z;NUM_PEN;89.0;A;_T;Y_GE50;_Z
2019;2260;_Z;NUM_PEN;56.0;A;M;TOTAL;_Z
2019;2260;_Z;NUM_PEN;16.0;A;M;Y_LT15;_Z
2019;2260;_Z;NUM_PEN;40.0;A;M;Y_GE50;_Z
2019;2260;_Z;NUM_PEN;59.0;A;F;TOTAL;_Z
2019;2260;_Z;NUM_PEN;10.0;A;F;Y_LT15;_Z
2019;2260;_Z;NUM_PEN;49.0;A;F;Y_GE50;_Z
2019;2261;_Z;NUM_PEN;73.0;A;_T;TOTAL;_Z
2019;2261;_Z;NUM_PEN;10.0;A;_T;Y_LT15;_Z
2019;2261;_Z;NUM_PEN;63.0;A;_T;Y_GE50;_Z
2019;2261;_Z;NUM_PEN;39.0;A;M;TOTAL;_Z
2019;2261;_Z;NUM_PEN;7.0;A;M;Y_LT15;_Z
2019;2261;_Z;NUM_PEN;32.0;A;M;Y_GE50;_Z
2019;2261;_Z;NUM_PEN;34.0;A;F;TOTAL;_Z
2019;2261;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2261;_Z;NUM_PEN;31.0;A;F;Y_GE50;_Z
2019;2262;_Z;NUM_PEN;142.0;A;_T;TOTAL;_Z
2019;2262;_Z;NUM_PEN;24.0;A;_T;Y_LT15;_Z
2019;2262;_Z;NUM_PEN;118.0;A;_T;Y_GE50;_Z
2019;2262;_Z;NUM_PEN;56.0;A;M;TOTAL;_Z
2019;2262;_Z;NUM_PEN;9.0;A;M;Y_LT15;_Z
2019;2262;_Z;NUM_PEN;47.0;A;M;Y_GE50;_Z
2019;2262;_Z;NUM_PEN;86.0;A;F;TOTAL;_Z
2019;2262;_Z;NUM_PEN;15.0;A;F;Y_LT15;_Z
2019;2262;_Z;NUM_PEN;71.0;A;F;Y_GE50;_Z
2019;2263;_Z;NUM_PEN;53.0;A;_T;TOTAL;_Z
2019;2263;_Z;NUM_PEN;7.0;A;_T;Y_LT15;_Z
2019;2263;_Z;NUM_PEN;46.0;A;_T;Y_GE50;_Z
2019;2263;_Z;NUM_PEN;24.0;A;M;TOTAL;_Z
2019;2263;_Z;NUM_PEN;se;A;M;Y_LT15;_Z
2019;2263;_Z;NUM_PEN;20.0;A;M;Y_GE50;_Z
2019;2263;_Z;NUM_PEN;29.0;A;F;TOTAL;_Z
2019;2263;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2263;_Z;NUM_PEN;26.0;A;F;Y_GE50;_Z
2019;2264;_Z;NUM_PEN;589.0;A;_T;TOTAL;_Z
2019;2264;_Z;NUM_PEN;143.0;A;_T;Y_LT15;_Z
2019;2264;_Z;NUM_PEN;446.0;A;_T;Y_GE50;_Z
2019;2264;_Z;NUM_PEN;305.0;A;M;TOTAL;_Z
2019;2264;_Z;NUM_PEN;81.0;A;M;Y_LT15;_Z
2019;2264;_Z;NUM_PEN;224.0;A;M;Y_GE50;_Z
2019;2264;_Z;NUM_PEN;284.0;A;F;TOTAL;_Z
2019;2264;_Z;NUM_PEN;62.0;A;F;Y_LT15;_Z
2019;2264;_Z;NUM_PEN;222.0;A;F;Y_GE50;_Z
2019;2266;_Z;NUM_PEN;24.0;A;_T;TOTAL;_Z
2019;2266;_Z;NUM_PEN;se;A;_T;Y_LT15;_Z
2019;2266;_Z;NUM_PEN;20.0;A;_T;Y_GE50;_Z
2019;2266;_Z;NUM_PEN;15.0;A;M;TOTAL;_Z
2019;2266;_Z;NUM_PEN;se;A;M;Y_LT15;_Z
2019;2266;_Z;NUM_PEN;11.0;A;M;Y_GE50;_Z
2019;2266;_Z;NUM_PEN;9.0;A;F;TOTAL;_Z
2019;2266;_Z;NUM_PEN;9.0;A;F;Y_GE50;_Z
2019;2267;_Z;NUM_PEN;86.0;A;_T;TOTAL;_Z
2019;2267;_Z;NUM_PEN;13.0;A;_T;Y_LT15;_Z
2019;2267;_Z;NUM_PEN;73.0;A;_T;Y_GE50;_Z
2019;2267;_Z;NUM_PEN;44.0;A;M;TOTAL;_Z
2019;2267;_Z;NUM_PEN;6.0;A;M;Y_LT15;_Z
2019;2267;_Z;NUM_PEN;38.0;A;M;Y_GE50;_Z
2019;2267;_Z;NUM_PEN;42.0;A;F;TOTAL;_Z
2019;2267;_Z;NUM_PEN;7.0;A;F;Y_LT15;_Z
2019;2267;_Z;NUM_PEN;35.0;A;F;Y_GE50;_Z
2019;2268;_Z;NUM_PEN;88.0;A;_T;TOTAL;_Z
2019;2268;_Z;NUM_PEN;7.0;A;_T;Y_LT15;_Z
2019;2268;_Z;NUM_PEN;81.0;A;_T;Y_GE50;_Z
2019;2268;_Z;NUM_PEN;42.0;A;M;TOTAL;_Z
2019;2268;_Z;NUM_PEN;se;A;M;Y_LT15;_Z
2019;2268;_Z;NUM_PEN;38.0;A;M;Y_GE50;_Z
2019;2268;_Z;NUM_PEN;46.0;A;F;TOTAL;_Z
2019;2268;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2268;_Z;NUM_PEN;43.0;A;F;Y_GE50;_Z
2019;2269;_Z;NUM_PEN;2060.0;A;_T;TOTAL;_Z
2019;2269;_Z;NUM_PEN;442.0;A;_T;Y_LT15;_Z
2019;2269;_Z;NUM_PEN;1618.0;A;_T;Y_GE50;_Z
2019;2269;_Z;NUM_PEN;1012.0;A;M;TOTAL;_Z
2019;2269;_Z;NUM_PEN;240.0;A;M;Y_LT15;_Z
2019;2269;_Z;NUM_PEN;772.0;A;M;Y_GE50;_Z
2019;2269;_Z;NUM_PEN;1048.0;A;F;TOTAL;_Z
2019;2269;_Z;NUM_PEN;202.0;A;F;Y_LT15;_Z
2019;2269;_Z;NUM_PEN;846.0;A;F;Y_GE50;_Z
2019;2270;_Z;NUM_PEN;485.0;A;_T;TOTAL;_Z
2019;2270;_Z;NUM_PEN;58.0;A;_T;Y_LT15;_Z
2019;2270;_Z;NUM_PEN;427.0;A;_T;Y_GE50;_Z
2019;2270;_Z;NUM_PEN;197.0;A;M;TOTAL;_Z
2019;2270;_Z;NUM_PEN;36.0;A;M;Y_LT15;_Z
2019;2270;_Z;NUM_PEN;161.0;A;M;Y_GE50;_Z
2019;2270;_Z;NUM_PEN;288.0;A;F;TOTAL;_Z
2019;2270;_Z;NUM_PEN;22.0;A;F;Y_LT15;_Z
2019;2270;_Z;NUM_PEN;266.0;A;F;Y_GE50;_Z
2019;2271;_Z;NUM_PEN;708.0;A;_T;TOTAL;_Z
2019;2271;_Z;NUM_PEN;111.0;A;_T;Y_LT15;_Z
2019;2271;_Z;NUM_PEN;597.0;A;_T;Y_GE50;_Z
2019;2271;_Z;NUM_PEN;356.0;A;M;TOTAL;_Z
2019;2271;_Z;NUM_PEN;66.0;A;M;Y_LT15;_Z
2019;2271;_Z;NUM_PEN;290.0;A;M;Y_GE50;_Z
2019;2271;_Z;NUM_PEN;352.0;A;F;TOTAL;_Z
2019;2271;_Z;NUM_PEN;45.0;A;F;Y_LT15;_Z
2019;2271;_Z;NUM_PEN;307.0;A;F;Y_GE50;_Z
2019;2272;_Z;NUM_PEN;1400.0;A;_T;TOTAL;_Z
2019;2272;_Z;NUM_PEN;444.0;A;_T;Y_LT15;_Z
2019;2272;_Z;NUM_PEN;956.0;A;_T;Y_GE50;_Z
2019;2272;_Z;NUM_PEN;763.0;A;M;TOTAL;_Z
2019;2272;_Z;NUM_PEN;273.0;A;M;Y_LT15;_Z
2019;2272;_Z;NUM_PEN;490.0;A;M;Y_GE50;_Z
2019;2272;_Z;NUM_PEN;637.0;A;F;TOTAL;_Z
2019;2272;_Z;NUM_PEN;171.0;A;F;Y_LT15;_Z
2019;2272;_Z;NUM_PEN;466.0;A;F;Y_GE50;_Z
2019;2273;_Z;NUM_PEN;47.0;A;_T;TOTAL;_Z
2019;2273;_Z;NUM_PEN;se;A;_T;Y_LT15;_Z
2019;2273;_Z;NUM_PEN;44.0;A;_T;Y_GE50;_Z
2019;2273;_Z;NUM_PEN;15.0;A;M;TOTAL;_Z
2019;2273;_Z;NUM_PEN;se;A;M;Y_LT15;_Z
2019;2273;_Z;NUM_PEN;14.0;A;M;Y_GE50;_Z
2019;2273;_Z;NUM_PEN;32.0;A;F;TOTAL;_Z
2019;2273;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2273;_Z;NUM_PEN;30.0;A;F;Y_GE50;_Z
2019;2277;_Z;NUM_PEN;89.0;A;_T;TOTAL;_Z
2019;2277;_Z;NUM_PEN;15.0;A;_T;Y_LT15;_Z
2019;2277;_Z;NUM_PEN;74.0;A;_T;Y_GE50;_Z
2019;2277;_Z;NUM_PEN;46.0;A;M;TOTAL;_Z
2019;2277;_Z;NUM_PEN;8.0;A;M;Y_LT15;_Z
2019;2277;_Z;NUM_PEN;38.0;A;M;Y_GE50;_Z
2019;2277;_Z;NUM_PEN;43.0;A;F;TOTAL;_Z
2019;2277;_Z;NUM_PEN;7.0;A;F;Y_LT15;_Z
2019;2277;_Z;NUM_PEN;36.0;A;F;Y_GE50;_Z
2019;2278;_Z;NUM_PEN;547.0;A;_T;TOTAL;_Z
2019;2278;_Z;NUM_PEN;55.0;A;_T;Y_LT15;_Z
2019;2278;_Z;NUM_PEN;492.0;A;_T;Y_GE50;_Z
2019;2278;_Z;NUM_PEN;236.0;A;M;TOTAL;_Z
2019;2278;_Z;NUM_PEN;35.0;A;M;Y_LT15;_Z
2019;2278;_Z;NUM_PEN;201.0;A;M;Y_GE50;_Z
2019;2278;_Z;NUM_PEN;311.0;A;F;TOTAL;_Z
2019;2278;_Z;NUM_PEN;20.0;A;F;Y_LT15;_Z
2019;2278;_Z;NUM_PEN;291.0;A;F;Y_GE50;_Z
2019;2274;_Z;NUM_PEN;61.0;A;_T;TOTAL;_Z
2019;2274;_Z;NUM_PEN;8.0;A;_T;Y_LT15;_Z
2019;2274;_Z;NUM_PEN;53.0;A;_T;Y_GE50;_Z
2019;2274;_Z;NUM_PEN;35.0;A;M;TOTAL;_Z
2019;2274;_Z;NUM_PEN;5.0;A;M;Y_LT15;_Z
2019;2274;_Z;NUM_PEN;30.0;A;M;Y_GE50;_Z
2019;2274;_Z;NUM_PEN;26.0;A;F;TOTAL;_Z
2019;2274;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2274;_Z;NUM_PEN;23.0;A;F;Y_GE50;_Z
2019;2276;_Z;NUM_PEN;2222.0;A;_T;TOTAL;_Z
2019;2276;_Z;NUM_PEN;461.0;A;_T;Y_LT15;_Z
2019;2276;_Z;NUM_PEN;1761.0;A;_T;Y_GE50;_Z
2019;2276;_Z;NUM_PEN;1029.0;A;M;TOTAL;_Z
2019;2276;_Z;NUM_PEN;260.0;A;M;Y_LT15;_Z
2019;2276;_Z;NUM_PEN;769.0;A;M;Y_GE50;_Z
2019;2276;_Z;NUM_PEN;1193.0;A;F;TOTAL;_Z
2019;2276;_Z;NUM_PEN;201.0;A;F;Y_LT15;_Z
2019;2276;_Z;NUM_PEN;992.0;A;F;Y_GE50;_Z
2019;2279;_Z;NUM_PEN;867.0;A;_T;TOTAL;_Z
2019;2279;_Z;NUM_PEN;139.0;A;_T;Y_LT15;_Z
2019;2279;_Z;NUM_PEN;728.0;A;_T;Y_GE50;_Z
2019;2279;_Z;NUM_PEN;387.0;A;M;TOTAL;_Z
2019;2279;_Z;NUM_PEN;72.0;A;M;Y_LT15;_Z
2019;2279;_Z;NUM_PEN;315.0;A;M;Y_GE50;_Z
2019;2279;_Z;NUM_PEN;480.0;A;F;TOTAL;_Z
2019;2279;_Z;NUM_PEN;67.0;A;F;Y_LT15;_Z
2019;2279;_Z;NUM_PEN;413.0;A;F;Y_GE50;_Z
2019;2347;_Z;NUM_PEN;9847.0;A;_T;TOTAL;_Z
2019;2347;_Z;NUM_PEN;2233.0;A;_T;Y_LT15;_Z
2019;2347;_Z;NUM_PEN;7614.0;A;_T;Y_GE50;_Z
2019;2347;_Z;NUM_PEN;4414.0;A;M;TOTAL;_Z
2019;2347;_Z;NUM_PEN;1030.0;A;M;Y_LT15;_Z
2019;2347;_Z;NUM_PEN;3384.0;A;M;Y_GE50;_Z
2019;2347;_Z;NUM_PEN;5433.0;A;F;TOTAL;_Z
2019;2347;_Z;NUM_PEN;1203.0;A;F;Y_LT15;_Z
2019;2347;_Z;NUM_PEN;4230.0;A;F;Y_GE50;_Z
2019;2282;_Z;NUM_PEN;96.0;A;_T;TOTAL;_Z
2019;2282;_Z;NUM_PEN;18.0;A;_T;Y_LT15;_Z
2019;2282;_Z;NUM_PEN;78.0;A;_T;Y_GE50;_Z
2019;2282;_Z;NUM_PEN;62.0;A;M;TOTAL;_Z
2019;2282;_Z;NUM_PEN;12.0;A;M;Y_LT15;_Z
2019;2282;_Z;NUM_PEN;50.0;A;M;Y_GE50;_Z
2019;2282;_Z;NUM_PEN;34.0;A;F;TOTAL;_Z
2019;2282;_Z;NUM_PEN;6.0;A;F;Y_LT15;_Z
2019;2282;_Z;NUM_PEN;28.0;A;F;Y_GE50;_Z
2019;2284;_Z;NUM_PEN;150.0;A;_T;TOTAL;_Z
2019;2284;_Z;NUM_PEN;28.0;A;_T;Y_LT15;_Z
2019;2284;_Z;NUM_PEN;122.0;A;_T;Y_GE50;_Z
2019;2284;_Z;NUM_PEN;76.0;A;M;TOTAL;_Z
2019;2284;_Z;NUM_PEN;17.0;A;M;Y_LT15;_Z
2019;2284;_Z;NUM_PEN;59.0;A;M;Y_GE50;_Z
2019;2284;_Z;NUM_PEN;74.0;A;F;TOTAL;_Z
2019;2284;_Z;NUM_PEN;11.0;A;F;Y_LT15;_Z
2019;2284;_Z;NUM_PEN;63.0;A;F;Y_GE50;_Z
2019;2285;_Z;NUM_PEN;370.0;A;_T;TOTAL;_Z
2019;2285;_Z;NUM_PEN;92.0;A;_T;Y_LT15;_Z
2019;2285;_Z;NUM_PEN;278.0;A;_T;Y_GE50;_Z
2019;2285;_Z;NUM_PEN;189.0;A;M;TOTAL;_Z
2019;2285;_Z;NUM_PEN;54.0;A;M;Y_LT15;_Z
2019;2285;_Z;NUM_PEN;135.0;A;M;Y_GE50;_Z
2019;2285;_Z;NUM_PEN;181.0;A;F;TOTAL;_Z
2019;2285;_Z;NUM_PEN;38.0;A;F;Y_LT15;_Z
2019;2285;_Z;NUM_PEN;143.0;A;F;Y_GE50;_Z
2019;2286;_Z;NUM_PEN;602.0;A;_T;TOTAL;_Z
2019;2286;_Z;NUM_PEN;108.0;A;_T;Y_LT15;_Z
2019;2286;_Z;NUM_PEN;494.0;A;_T;Y_GE50;_Z
2019;2286;_Z;NUM_PEN;294.0;A;M;TOTAL;_Z
2019;2286;_Z;NUM_PEN;63.0;A;M;Y_LT15;_Z
2019;2286;_Z;NUM_PEN;231.0;A;M;Y_GE50;_Z
2019;2286;_Z;NUM_PEN;308.0;A;F;TOTAL;_Z
2019;2286;_Z;NUM_PEN;45.0;A;F;Y_LT15;_Z
2019;2286;_Z;NUM_PEN;263.0;A;F;Y_GE50;_Z
2019;2287;_Z;NUM_PEN;253.0;A;_T;TOTAL;_Z
2019;2287;_Z;NUM_PEN;47.0;A;_T;Y_LT15;_Z
2019;2287;_Z;NUM_PEN;206.0;A;_T;Y_GE50;_Z
2019;2287;_Z;NUM_PEN;126.0;A;M;TOTAL;_Z
2019;2287;_Z;NUM_PEN;32.0;A;M;Y_LT15;_Z
2019;2287;_Z;NUM_PEN;94.0;A;M;Y_GE50;_Z
2019;2287;_Z;NUM_PEN;127.0;A;F;TOTAL;_Z
2019;2287;_Z;NUM_PEN;15.0;A;F;Y_LT15;_Z
2019;2287;_Z;NUM_PEN;112.0;A;F;Y_GE50;_Z
2019;2288;_Z;NUM_PEN;569.0;A;_T;TOTAL;_Z
2019;2288;_Z;NUM_PEN;110.0;A;_T;Y_LT15;_Z
2019;2288;_Z;NUM_PEN;459.0;A;_T;Y_GE50;_Z
2019;2288;_Z;NUM_PEN;261.0;A;M;TOTAL;_Z
2019;2288;_Z;NUM_PEN;60.0;A;M;Y_LT15;_Z
2019;2288;_Z;NUM_PEN;201.0;A;M;Y_GE50;_Z
2019;2288;_Z;NUM_PEN;308.0;A;F;TOTAL;_Z
2019;2288;_Z;NUM_PEN;50.0;A;F;Y_LT15;_Z
2019;2288;_Z;NUM_PEN;258.0;A;F;Y_GE50;_Z
2019;2289;_Z;NUM_PEN;463.0;A;_T;TOTAL;_Z
2019;2289;_Z;NUM_PEN;79.0;A;_T;Y_LT15;_Z
2019;2289;_Z;NUM_PEN;384.0;A;_T;Y_GE50;_Z
2019;2289;_Z;NUM_PEN;226.0;A;M;TOTAL;_Z
2019;2289;_Z;NUM_PEN;41.0;A;M;Y_LT15;_Z
2019;2289;_Z;NUM_PEN;185.0;A;M;Y_GE50;_Z
2019;2289;_Z;NUM_PEN;237.0;A;F;TOTAL;_Z
2019;2289;_Z;NUM_PEN;38.0;A;F;Y_LT15;_Z
2019;2289;_Z;NUM_PEN;199.0;A;F;Y_GE50;_Z
2019;2290;_Z;NUM_PEN;1127.0;A;_T;TOTAL;_Z
2019;2290;_Z;NUM_PEN;258.0;A;_T;Y_LT15;_Z
2019;2290;_Z;NUM_PEN;869.0;A;_T;Y_GE50;_Z
2019;2290;_Z;NUM_PEN;631.0;A;M;TOTAL;_Z
2019;2290;_Z;NUM_PEN;144.0;A;M;Y_LT15;_Z
2019;2290;_Z;NUM_PEN;487.0;A;M;Y_GE50;_Z
2019;2290;_Z;NUM_PEN;496.0;A;F;TOTAL;_Z
2019;2290;_Z;NUM_PEN;114.0;A;F;Y_LT15;_Z
2019;2290;_Z;NUM_PEN;382.0;A;F;Y_GE50;_Z
2019;2291;_Z;NUM_PEN;294.0;A;_T;TOTAL;_Z
2019;2291;_Z;NUM_PEN;44.0;A;_T;Y_LT15;_Z
2019;2291;_Z;NUM_PEN;250.0;A;_T;Y_GE50;_Z
2019;2291;_Z;NUM_PEN;132.0;A;M;TOTAL;_Z
2019;2291;_Z;NUM_PEN;25.0;A;M;Y_LT15;_Z
2019;2291;_Z;NUM_PEN;107.0;A;M;Y_GE50;_Z
2019;2291;_Z;NUM_PEN;162.0;A;F;TOTAL;_Z
2019;2291;_Z;NUM_PEN;19.0;A;F;Y_LT15;_Z
2019;2291;_Z;NUM_PEN;143.0;A;F;Y_GE50;_Z
2019;2292;_Z;NUM_PEN;105.0;A;_T;TOTAL;_Z
2019;2292;_Z;NUM_PEN;13.0;A;_T;Y_LT15;_Z
2019;2292;_Z;NUM_PEN;92.0;A;_T;Y_GE50;_Z
2019;2292;_Z;NUM_PEN;52.0;A;M;TOTAL;_Z
2019;2292;_Z;NUM_PEN;8.0;A;M;Y_LT15;_Z
2019;2292;_Z;NUM_PEN;44.0;A;M;Y_GE50;_Z
2019;2292;_Z;NUM_PEN;53.0;A;F;TOTAL;_Z
2019;2292;_Z;NUM_PEN;5.0;A;F;Y_LT15;_Z
2019;2292;_Z;NUM_PEN;48.0;A;F;Y_GE50;_Z
2019;2293;_Z;NUM_PEN;1536.0;A;_T;TOTAL;_Z
2019;2293;_Z;NUM_PEN;550.0;A;_T;Y_LT15;_Z
2019;2293;_Z;NUM_PEN;986.0;A;_T;Y_GE50;_Z
2019;2293;_Z;NUM_PEN;849.0;A;M;TOTAL;_Z
2019;2293;_Z;NUM_PEN;320.0;A;M;Y_LT15;_Z
2019;2293;_Z;NUM_PEN;529.0;A;M;Y_GE50;_Z
2019;2293;_Z;NUM_PEN;687.0;A;F;TOTAL;_Z
2019;2293;_Z;NUM_PEN;230.0;A;F;Y_LT15;_Z
2019;2293;_Z;NUM_PEN;457.0;A;F;Y_GE50;_Z
2019;2294;_Z;NUM_PEN;3253.0;A;_T;TOTAL;_Z
2019;2294;_Z;NUM_PEN;508.0;A;_T;Y_LT15;_Z
2019;2294;_Z;NUM_PEN;2745.0;A;_T;Y_GE50;_Z
2019;2294;_Z;NUM_PEN;1465.0;A;M;TOTAL;_Z
2019;2294;_Z;NUM_PEN;246.0;A;M;Y_LT15;_Z
2019;2294;_Z;NUM_PEN;1219.0;A;M;Y_GE50;_Z
2019;2294;_Z;NUM_PEN;1788.0;A;F;TOTAL;_Z
2019;2294;_Z;NUM_PEN;262.0;A;F;Y_LT15;_Z
2019;2294;_Z;NUM_PEN;1526.0;A;F;Y_GE50;_Z
2019;2295;_Z;NUM_PEN;103.0;A;_T;TOTAL;_Z
2019;2295;_Z;NUM_PEN;24.0;A;_T;Y_LT15;_Z
2019;2295;_Z;NUM_PEN;79.0;A;_T;Y_GE50;_Z
2019;2295;_Z;NUM_PEN;61.0;A;M;TOTAL;_Z
2019;2295;_Z;NUM_PEN;14.0;A;M;Y_LT15;_Z
2019;2295;_Z;NUM_PEN;47.0;A;M;Y_GE50;_Z
2019;2295;_Z;NUM_PEN;42.0;A;F;TOTAL;_Z
2019;2295;_Z;NUM_PEN;10.0;A;F;Y_LT15;_Z
2019;2295;_Z;NUM_PEN;32.0;A;F;Y_GE50;_Z
2019;2296;_Z;NUM_PEN;136.0;A;_T;TOTAL;_Z
2019;2296;_Z;NUM_PEN;17.0;A;_T;Y_LT15;_Z
2019;2296;_Z;NUM_PEN;119.0;A;_T;Y_GE50;_Z
2019;2296;_Z;NUM_PEN;65.0;A;M;TOTAL;_Z
2019;2296;_Z;NUM_PEN;11.0;A;M;Y_LT15;_Z
2019;2296;_Z;NUM_PEN;54.0;A;M;Y_GE50;_Z
2019;2296;_Z;NUM_PEN;71.0;A;F;TOTAL;_Z
2019;2296;_Z;NUM_PEN;6.0;A;F;Y_LT15;_Z
2019;2296;_Z;NUM_PEN;65.0;A;F;Y_GE50;_Z
2019;2297;_Z;NUM_PEN;47.0;A;_T;TOTAL;_Z
2019;2297;_Z;NUM_PEN;16.0;A;_T;Y_LT15;_Z
2019;2297;_Z;NUM_PEN;31.0;A;_T;Y_GE50;_Z
2019;2297;_Z;NUM_PEN;27.0;A;M;TOTAL;_Z
2019;2297;_Z;NUM_PEN;7.0;A;M;Y_LT15;_Z
2019;2297;_Z;NUM_PEN;20.0;A;M;Y_GE50;_Z
2019;2297;_Z;NUM_PEN;20.0;A;F;TOTAL;_Z
2019;2297;_Z;NUM_PEN;9.0;A;F;Y_LT15;_Z
2019;2297;_Z;NUM_PEN;11.0;A;F;Y_GE50;_Z
2019;2298;_Z;NUM_PEN;378.0;A;_T;TOTAL;_Z
2019;2298;_Z;NUM_PEN;55.0;A;_T;Y_LT15;_Z
2019;2298;_Z;NUM_PEN;323.0;A;_T;Y_GE50;_Z
2019;2298;_Z;NUM_PEN;182.0;A;M;TOTAL;_Z
2019;2298;_Z;NUM_PEN;33.0;A;M;Y_LT15;_Z
2019;2298;_Z;NUM_PEN;149.0;A;M;Y_GE50;_Z
2019;2298;_Z;NUM_PEN;196.0;A;F;TOTAL;_Z
2019;2298;_Z;NUM_PEN;22.0;A;F;Y_LT15;_Z
2019;2298;_Z;NUM_PEN;174.0;A;F;Y_GE50;_Z
2019;2299;_Z;NUM_PEN;122.0;A;_T;TOTAL;_Z
2019;2299;_Z;NUM_PEN;17.0;A;_T;Y_LT15;_Z
2019;2299;_Z;NUM_PEN;105.0;A;_T;Y_GE50;_Z
2019;2299;_Z;NUM_PEN;71.0;A;M;TOTAL;_Z
2019;2299;_Z;NUM_PEN;13.0;A;M;Y_LT15;_Z
2019;2299;_Z;NUM_PEN;58.0;A;M;Y_GE50;_Z
2019;2299;_Z;NUM_PEN;51.0;A;F;TOTAL;_Z
2019;2299;_Z;NUM_PEN;se;A;F;Y_LT15;_Z
2019;2299;_Z;NUM_PEN;47.0;A;F;Y_GE50;_Z
2019;2300;_Z;NUM_PEN;547.0;A;_T;TOTAL;_Z
2019;2300;_Z;NUM_PEN;52.0;A;_T;Y_LT15;_Z
2019;2300;_Z;NUM_PEN;495.0;A;_T;Y_GE50;_Z
2019;2300;_Z;NUM_PEN;224.0;A;M;TOTAL;_Z
2019;2300;_Z;NUM_PEN;29.0;A;M;Y_LT15;_Z
2019;2300;_Z;NUM_PEN;195.0;A;M;Y_GE50;_Z
2019;2300;_Z;NUM_PEN;323.0;A;F;TOTAL;_Z
2019;2300;_Z;NUM_PEN;23.0;A;F;Y_LT15;_Z
2019;2300;_Z;NUM_PEN;300.0;A;F;Y_GE50;_Z
2019;2301;_Z;NUM_PEN;149.0;A;_T;TOTAL;_Z
2019;2301;_Z;NUM_PEN;14.0;A;_T;Y_LT15;_Z
2019;2301;_Z;NUM_PEN;135.0;A;_T;Y_GE50;_Z
2019;2301;_Z;NUM_PEN;67.0;A;M;TOTAL;_Z
2019;2301;_Z;NUM_PEN;5.0;A;M;Y_LT15;_Z
2019;2301;_Z;NUM_PEN;62.0;A;M;Y_GE50;_Z
2019;2301;_Z;NUM_PEN;82.0;A;F;TOTAL;_Z
2019;2301;_Z;NUM_PEN;9.0;A;F;Y_LT15;_Z
2019;2301;_Z;NUM_PEN;73.0;A;F;Y_GE50;_Z
2019;2302;_Z;NUM_PEN;213.0;A;_T;TOTAL;_Z
2019;2302;_Z;NUM_PEN;39.0;A;_T;Y_LT15;_Z
2019;2302;_Z;NUM_PEN;174.0;A;_T;Y_GE50;_Z
