D_TEMPORAL_0;D_TERRITORIO_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
2020;2583;7469;EMPRESA;;A
2020;2583;7474;EMPRESA;;A
2020;2583;7477;EMPRESA;;A
2020;2583;7481;EMPRESA;;A
2020;2583;7484;EMPRESA;;A
2020;2583;7486;EMPRESA;;A
2020;2583;7521;EMPRESA;;A
2020;2583;7494;EMPRESA;;A
2020;2583;7502;EMPRESA;;A
2020;2583;7505;EMPRESA;;A
2020;2583;7509;EMPRESA;;A
2020;2583;7518;EMPRESA;;A
2020;2583;7520;EMPRESA;;A
2020;2583;7534;EMPRESA;;A
2020;2583;7524;EMPRESA;;A
2020;2583;7527;EMPRESA;;A
2020;2583;7531;EMPRESA;;A
2020;2583;7533;EMPRESA;;A
2020;2583;7555;EMPRESA;;A
2020;2583;7538;EMPRESA;;A
2020;2583;7541;EMPRESA;;A
2020;2583;7544;EMPRESA;;A
2020;2583;7547;EMPRESA;;A
2020;2583;7552;EMPRESA;;A
2020;2583;7554;EMPRESA;;A
2020;2583;7564;EMPRESA;;A
2020;2583;7561;EMPRESA;;A
2020;2583;7563;EMPRESA;;A
2020;2583;7588;EMPRESA;;A
2020;2583;7569;EMPRESA;;A
2020;2583;7572;EMPRESA;;A
2020;2583;7575;EMPRESA;;A
2020;2583;7578;EMPRESA;;A
2020;2583;7581;EMPRESA;;A
2020;2583;7585;EMPRESA;;A
2020;2583;7587;EMPRESA;;A
2020;2583;7604;EMPRESA;;A
2020;2583;7598;EMPRESA;;A
2020;2583;7601;EMPRESA;;A
2020;2583;7603;EMPRESA;;A
2020;2583;7627;EMPRESA;;A
2020;2583;7626;EMPRESA;;A
2020;2583;7615;EMPRESA;;A
2020;2583;7620;EMPRESA;;A
2020;2583;7623;EMPRESA;;A
2020;2583;7625;EMPRESA;;A
2020;2583;7661;EMPRESA;;A
2020;2583;7633;EMPRESA;;A
2020;2583;7630;EMPRESA;;A
2020;2583;7632;EMPRESA;;A
2020;2583;7639;EMPRESA;;A
2020;2583;7636;EMPRESA;;A
2020;2583;7638;EMPRESA;;A
2020;2583;7654;EMPRESA;;A
2020;2583;7643;EMPRESA;;A
2020;2583;7647;EMPRESA;;A
2020;2583;7651;EMPRESA;;A
2020;2583;7653;EMPRESA;;A
2020;2583;7660;EMPRESA;;A
2020;2583;7657;EMPRESA;;A
2020;2583;7659;EMPRESA;;A
2020;2583;7662;EMPRESA;3.0;A
2020;2583;7663;EMPRESA;3.0;A
2020;2583;7714;EMPRESA;3.0;A
2020;2583;7673;EMPRESA;;A
2020;2583;7666;EMPRESA;;A
2020;2583;7670;EMPRESA;;A
2020;2583;7672;EMPRESA;;A
2020;2583;7689;EMPRESA;;A
2020;2583;7678;EMPRESA;;A
2020;2583;7682;EMPRESA;;A
2020;2583;7686;EMPRESA;;A
2020;2583;7688;EMPRESA;;A
2020;2583;7713;EMPRESA;3.0;A
2020;2583;7694;EMPRESA;3.0;A
2020;2583;7699;EMPRESA;;A
2020;2583;7706;EMPRESA;;A
2020;2583;7710;EMPRESA;;A
2020;2583;7712;EMPRESA;;A
2020;2583;7715;EMPRESA;10.0;A
2020;2583;7716;EMPRESA;10.0;A
2020;2583;7859;EMPRESA;4.0;A
2020;2583;7733;EMPRESA;;A
2020;2583;7720;EMPRESA;;A
2020;2583;7723;EMPRESA;;A
2020;2583;7727;EMPRESA;;A
2020;2583;7730;EMPRESA;;A
2020;2583;7732;EMPRESA;;A
2020;2583;7800;EMPRESA;1.0;A
2020;2583;7744;EMPRESA;;A
2020;2583;7750;EMPRESA;1.0;A
2020;2583;7761;EMPRESA;;A
2020;2583;7772;EMPRESA;;A
2020;2583;7776;EMPRESA;;A
2020;2583;7785;EMPRESA;;A
2020;2583;7794;EMPRESA;;A
2020;2583;7797;EMPRESA;;A
2020;2583;7799;EMPRESA;;A
2020;2583;7858;EMPRESA;3.0;A
2020;2583;7804;EMPRESA;1.0;A
2020;2583;7813;EMPRESA;1.0;A
2020;2583;7816;EMPRESA;;A
2020;2583;7821;EMPRESA;;A
2020;2583;7828;EMPRESA;;A
2020;2583;7835;EMPRESA;;A
2020;2583;7846;EMPRESA;1.0;A
2020;2583;7851;EMPRESA;;A
2020;2583;7855;EMPRESA;;A
2020;2583;7857;EMPRESA;;A
2020;2583;7888;EMPRESA;6.0;A
2020;2583;7874;EMPRESA;;A
2020;2583;7862;EMPRESA;;A
2020;2583;7865;EMPRESA;;A
2020;2583;7868;EMPRESA;;A
2020;2583;7871;EMPRESA;;A
2020;2583;7873;EMPRESA;;A
2020;2583;7887;EMPRESA;6.0;A
2020;2583;7877;EMPRESA;1.0;A
2020;2583;7881;EMPRESA;;A
2020;2583;7884;EMPRESA;5.0;A
2020;2583;7886;EMPRESA;;A
2020;2583;7889;EMPRESA;;A
2020;2583;7958;EMPRESA;;A
2020;2583;7910;EMPRESA;;A
2020;2583;7892;EMPRESA;;A
2020;2583;7895;EMPRESA;;A
2020;2583;7900;EMPRESA;;A
2020;2583;7904;EMPRESA;;A
2020;2583;7907;EMPRESA;;A
2020;2583;7909;EMPRESA;;A
2020;2583;7925;EMPRESA;;A
2020;2583;7913;EMPRESA;;A
2020;2583;7916;EMPRESA;;A
2020;2583;7919;EMPRESA;;A
2020;2583;7922;EMPRESA;;A
2020;2583;7924;EMPRESA;;A
2020;2583;7935;EMPRESA;;A
2020;2583;7928;EMPRESA;;A
2020;2583;7932;EMPRESA;;A
2020;2583;7934;EMPRESA;;A
2020;2583;7948;EMPRESA;;A
2020;2583;7938;EMPRESA;;A
2020;2583;7945;EMPRESA;;A
2020;2583;7947;EMPRESA;;A
2020;2583;7957;EMPRESA;;A
2020;2583;7951;EMPRESA;;A
2020;2583;7954;EMPRESA;;A
2020;2583;7956;EMPRESA;;A
2020;2583;8031;EMPRESA;;A
2020;2583;7972;EMPRESA;;A
2020;2583;7965;EMPRESA;;A
2020;2583;7969;EMPRESA;;A
2020;2583;7971;EMPRESA;;A
2020;2583;7986;EMPRESA;;A
2020;2583;7980;EMPRESA;;A
2020;2583;7983;EMPRESA;;A
2020;2583;7985;EMPRESA;;A
2020;2583;7995;EMPRESA;;A
2020;2583;7989;EMPRESA;;A
2020;2583;7992;EMPRESA;;A
2020;2583;7994;EMPRESA;;A
2020;2583;8010;EMPRESA;;A
2020;2583;7998;EMPRESA;;A
2020;2583;8001;EMPRESA;;A
2020;2583;8004;EMPRESA;;A
2020;2583;8007;EMPRESA;;A
2020;2583;8009;EMPRESA;;A
2020;2583;8019;EMPRESA;;A
2020;2583;8016;EMPRESA;;A
2020;2583;8018;EMPRESA;;A
2020;2583;8030;EMPRESA;;A
2020;2583;8023;EMPRESA;;A
2020;2583;8027;EMPRESA;;A
2020;2583;8029;EMPRESA;;A
2020;2583;8032;EMPRESA;;A
2020;2583;8080;EMPRESA;;A
2020;2583;8050;EMPRESA;;A
2020;2583;8036;EMPRESA;;A
2020;2583;8039;EMPRESA;;A
2020;2583;8042;EMPRESA;;A
2020;2583;8047;EMPRESA;;A
2020;2583;8049;EMPRESA;;A
2020;2583;8063;EMPRESA;;A
2020;2583;8054;EMPRESA;;A
2020;2583;8057;EMPRESA;;A
2020;2583;8060;EMPRESA;;A
2020;2583;8062;EMPRESA;;A
2020;2583;8079;EMPRESA;;A
2020;2583;8068;EMPRESA;;A
2020;2583;8073;EMPRESA;;A
2020;2583;8076;EMPRESA;;A
2020;2583;8078;EMPRESA;;A
2020;2583;8094;EMPRESA;;A
2020;2583;8093;EMPRESA;;A
2020;2583;8083;EMPRESA;;A
2020;2583;8086;EMPRESA;;A
2020;2583;8090;EMPRESA;;A
2020;2583;8092;EMPRESA;;A
2020;2583;8165;EMPRESA;;A
2020;2583;8103;EMPRESA;;A
2020;2583;8097;EMPRESA;;A
2020;2583;8100;EMPRESA;;A
2020;2583;8102;EMPRESA;;A
2020;2583;8113;EMPRESA;;A
2020;2583;8106;EMPRESA;;A
2020;2583;8110;EMPRESA;;A
2020;2583;8112;EMPRESA;;A
2020;2583;8123;EMPRESA;;A
2020;2583;8117;EMPRESA;;A
2020;2583;8120;EMPRESA;;A
2020;2583;8122;EMPRESA;;A
2020;2583;8133;EMPRESA;;A
2020;2583;8127;EMPRESA;;A
2020;2583;8130;EMPRESA;;A
2020;2583;8132;EMPRESA;;A
2020;2583;8143;EMPRESA;;A
2020;2583;8137;EMPRESA;;A
2020;2583;8140;EMPRESA;;A
2020;2583;8142;EMPRESA;;A
2020;2583;8158;EMPRESA;;A
2020;2583;8146;EMPRESA;;A
2020;2583;8149;EMPRESA;;A
2020;2583;8152;EMPRESA;;A
2020;2583;8155;EMPRESA;;A
2020;2583;8157;EMPRESA;;A
2020;2583;8164;EMPRESA;;A
2020;2583;8161;EMPRESA;;A
2020;2583;8163;EMPRESA;;A
2020;2583;8255;EMPRESA;;A
2020;2583;8188;EMPRESA;;A
2020;2583;8169;EMPRESA;;A
2020;2583;8174;EMPRESA;;A
2020;2583;8182;EMPRESA;;A
2020;2583;8185;EMPRESA;;A
2020;2583;8187;EMPRESA;;A
2020;2583;8200;EMPRESA;;A
2020;2583;8191;EMPRESA;;A
2020;2583;8194;EMPRESA;;A
2020;2583;8197;EMPRESA;;A
2020;2583;8199;EMPRESA;;A
2020;2583;8210;EMPRESA;;A
2020;2583;8204;EMPRESA;;A
2020;2583;8207;EMPRESA;;A
2020;2583;8209;EMPRESA;;A
2020;2583;8222;EMPRESA;;A
2020;2583;8213;EMPRESA;;A
2020;2583;8216;EMPRESA;;A
2020;2583;8219;EMPRESA;;A
2020;2583;8221;EMPRESA;;A
2020;2583;8236;EMPRESA;;A
2020;2583;8225;EMPRESA;;A
2020;2583;8230;EMPRESA;;A
2020;2583;8233;EMPRESA;;A
2020;2583;8235;EMPRESA;;A
2020;2583;8254;EMPRESA;;A
2020;2583;8240;EMPRESA;;A
2020;2583;8243;EMPRESA;;A
2020;2583;8246;EMPRESA;;A
2020;2583;8251;EMPRESA;;A
2020;2583;8253;EMPRESA;;A
2020;2583;8256;EMPRESA;;A
2020;2583;8275;EMPRESA;;A
2020;2583;8274;EMPRESA;;A
2020;2583;8261;EMPRESA;;A
2020;2583;8268;EMPRESA;;A
2020;2583;8271;EMPRESA;;A
2020;2583;8273;EMPRESA;;A
2020;2583;8303;EMPRESA;;A
2020;2583;8302;EMPRESA;;A
2020;2583;8278;EMPRESA;;A
2020;2583;8281;EMPRESA;;A
2020;2583;8285;EMPRESA;;A
2020;2583;8290;EMPRESA;;A
2020;2583;8296;EMPRESA;;A
2020;2583;8299;EMPRESA;;A
2020;2583;8301;EMPRESA;;A
2020;2583;8345;EMPRESA;;A
2020;2583;8317;EMPRESA;;A
2020;2583;8306;EMPRESA;;A
2020;2583;8311;EMPRESA;;A
2020;2583;8314;EMPRESA;;A
2020;2583;8316;EMPRESA;;A
2020;2583;8333;EMPRESA;;A
2020;2583;8320;EMPRESA;;A
2020;2583;8323;EMPRESA;;A
2020;2583;8327;EMPRESA;;A
2020;2583;8330;EMPRESA;;A
2020;2583;8332;EMPRESA;;A
2020;2583;8344;EMPRESA;;A
2020;2583;8337;EMPRESA;;A
2020;2583;8341;EMPRESA;;A
2020;2583;8343;EMPRESA;;A
2020;2583;8346;EMPRESA;;A
2020;2583;8385;EMPRESA;;A
2020;2583;8355;EMPRESA;;A
2020;2583;8352;EMPRESA;;A
2020;2583;8354;EMPRESA;;A
2020;2583;8365;EMPRESA;;A
2020;2583;8362;EMPRESA;;A
2020;2583;8364;EMPRESA;;A
2020;2583;8371;EMPRESA;;A
2020;2583;8368;EMPRESA;;A
2020;2583;8370;EMPRESA;;A
2020;2583;8384;EMPRESA;;A
2020;2583;8377;EMPRESA;;A
2020;2583;8381;EMPRESA;;A
2020;2583;8383;EMPRESA;;A
2020;2583;8426;EMPRESA;;A
2020;2583;8400;EMPRESA;;A
2020;2583;8389;EMPRESA;;A
2020;2583;8392;EMPRESA;;A
2020;2583;8397;EMPRESA;;A
2020;2583;8399;EMPRESA;;A
2020;2583;8415;EMPRESA;;A
2020;2583;8404;EMPRESA;;A
2020;2583;8412;EMPRESA;;A
2020;2583;8414;EMPRESA;;A
2020;2583;8425;EMPRESA;;A
2020;2583;8422;EMPRESA;;A
2020;2583;8424;EMPRESA;;A
2020;2583;8442;EMPRESA;;A
2020;2583;8432;EMPRESA;;A
2020;2583;8429;EMPRESA;;A
2020;2583;8431;EMPRESA;;A
2020;2583;8441;EMPRESA;;A
2020;2583;8435;EMPRESA;;A
2020;2583;8438;EMPRESA;;A
2020;2583;8440;EMPRESA;;A
2020;2583;8449;EMPRESA;;A
2020;2583;8448;EMPRESA;;A
2020;2583;8445;EMPRESA;;A
2020;2583;8447;EMPRESA;;A
2020;2583;6962;EMPRESA;;A
2020;2583;6963;EMPRESA;;A
2020;2583;6964;EMPRESA;;A
2020;2583;6965;EMPRESA;;A
2020;2583;6966;EMPRESA;;A
2020;2583;6956;EMPRESA;;A
2020;2583;6957;EMPRESA;;A
2020;2583;6958;EMPRESA;;A
2020;2583;6959;EMPRESA;;A
2020;2583;6960;EMPRESA;;A
2020;2583;6968;EMPRESA;;A
2020;2583;6969;EMPRESA;;A
2020;2583;6970;EMPRESA;;A
2020;2583;6971;EMPRESA;;A
2020;2583;6972;EMPRESA;;A
2020;2583;8450;EMPRESA;;A
2020;2583;8451;EMPRESA;;A
2020;2583;8452;EMPRESA;;A
2020;2583;8453;EMPRESA;;A
2020;2583;8454;EMPRESA;;A
2020;2583;8456;EMPRESA;;A
2020;2583;8457;EMPRESA;;A
2020;2583;8458;EMPRESA;;A
2020;2583;8459;EMPRESA;;A
2020;2583;8460;EMPRESA;;A
2020;2583;6950;EMPRESA;;A
2020;2583;6951;EMPRESA;;A
2020;2583;6952;EMPRESA;;A
2020;2583;6953;EMPRESA;;A
2020;2583;6954;EMPRESA;;A
2020;2583;6974;EMPRESA;;A
2020;2583;6975;EMPRESA;;A
2020;2583;6976;EMPRESA;;A
2020;2583;6977;EMPRESA;;A
2020;2583;6978;EMPRESA;;A
2020;2583;261718;EMPRESA;;A
2020;2583;261719;EMPRESA;;A
2020;2583;261720;EMPRESA;;A
2020;2583;261721;EMPRESA;;A
2020;2583;261722;EMPRESA;;A
2020;2584;6949;EMPRESA;53.0;A
2020;2584;6980;EMPRESA;;A
2020;2584;6981;EMPRESA;;A
2020;2584;7056;EMPRESA;;A
2020;2584;7029;EMPRESA;;A
2020;2584;6990;EMPRESA;;A
2020;2584;7001;EMPRESA;;A
2020;2584;7004;EMPRESA;;A
2020;2584;7014;EMPRESA;;A
2020;2584;7017;EMPRESA;;A
2020;2584;7023;EMPRESA;;A
2020;2584;7026;EMPRESA;;A
2020;2584;7028;EMPRESA;;A
2020;2584;7044;EMPRESA;;A
2020;2584;7032;EMPRESA;;A
2020;2584;7035;EMPRESA;;A
2020;2584;7038;EMPRESA;;A
2020;2584;7041;EMPRESA;;A
2020;2584;7043;EMPRESA;;A
2020;2584;7055;EMPRESA;;A
2020;2584;7048;EMPRESA;;A
2020;2584;7052;EMPRESA;;A
2020;2584;7054;EMPRESA;;A
2020;2584;7057;EMPRESA;8.0;A
2020;2584;7058;EMPRESA;8.0;A
2020;2584;7109;EMPRESA;1.0;A
2020;2584;7067;EMPRESA;;A
2020;2584;7061;EMPRESA;;A
2020;2584;7064;EMPRESA;;A
2020;2584;7066;EMPRESA;;A
2020;2584;7076;EMPRESA;;A
2020;2584;7070;EMPRESA;;A
2020;2584;7073;EMPRESA;;A
2020;2584;7075;EMPRESA;;A
2020;2584;7086;EMPRESA;;A
2020;2584;7079;EMPRESA;;A
2020;2584;7083;EMPRESA;;A
2020;2584;7085;EMPRESA;;A
2020;2584;7099;EMPRESA;1.0;A
2020;2584;7090;EMPRESA;1.0;A
2020;2584;7096;EMPRESA;;A
2020;2584;7098;EMPRESA;;A
2020;2584;7108;EMPRESA;;A
2020;2584;7102;EMPRESA;;A
2020;2584;7105;EMPRESA;;A
2020;2584;7107;EMPRESA;;A
2020;2584;7605;EMPRESA;6.0;A
2020;2584;7158;EMPRESA;4.0;A
2020;2584;7114;EMPRESA;;A
2020;2584;7118;EMPRESA;;A
2020;2584;7123;EMPRESA;;A
2020;2584;7128;EMPRESA;1.0;A
2020;2584;7133;EMPRESA;;A
2020;2584;7137;EMPRESA;;A
2020;2584;7142;EMPRESA;3.0;A
2020;2584;7151;EMPRESA;;A
2020;2584;7155;EMPRESA;;A
2020;2584;7157;EMPRESA;;A
2020;2584;7170;EMPRESA;;A
2020;2584;7167;EMPRESA;;A
2020;2584;7169;EMPRESA;;A
2020;2584;7176;EMPRESA;;A
2020;2584;7173;EMPRESA;;A
2020;2584;7175;EMPRESA;;A
2020;2584;7197;EMPRESA;;A
2020;2584;7179;EMPRESA;;A
2020;2584;7182;EMPRESA;;A
2020;2584;7185;EMPRESA;;A
2020;2584;7194;EMPRESA;;A
2020;2584;7196;EMPRESA;;A
2020;2584;7214;EMPRESA;;A
2020;2584;7204;EMPRESA;;A
2020;2584;7207;EMPRESA;;A
2020;2584;7211;EMPRESA;;A
2020;2584;7213;EMPRESA;;A
2020;2584;7224;EMPRESA;;A
2020;2584;7218;EMPRESA;;A
2020;2584;7221;EMPRESA;;A
2020;2584;7223;EMPRESA;;A
2020;2584;7237;EMPRESA;;A
2020;2584;7227;EMPRESA;;A
2020;2584;7234;EMPRESA;;A
2020;2584;7236;EMPRESA;;A
2020;2584;7251;EMPRESA;;A
2020;2584;7241;EMPRESA;;A
2020;2584;7248;EMPRESA;;A
2020;2584;7250;EMPRESA;;A
2020;2584;7263;EMPRESA;;A
2020;2584;7257;EMPRESA;;A
2020;2584;7260;EMPRESA;;A
2020;2584;7262;EMPRESA;;A
2020;2584;7272;EMPRESA;;A
2020;2584;7266;EMPRESA;;A
2020;2584;7269;EMPRESA;;A
2020;2584;7271;EMPRESA;;A
2020;2584;7303;EMPRESA;;A
2020;2584;7281;EMPRESA;;A
2020;2584;7284;EMPRESA;;A
2020;2584;7287;EMPRESA;;A
2020;2584;7291;EMPRESA;;A
2020;2584;7297;EMPRESA;;A
2020;2584;7300;EMPRESA;;A
2020;2584;7302;EMPRESA;;A
2020;2584;7312;EMPRESA;;A
2020;2584;7306;EMPRESA;;A
2020;2584;7309;EMPRESA;;A
2020;2584;7311;EMPRESA;;A
2020;2584;7325;EMPRESA;;A
2020;2584;7316;EMPRESA;;A
2020;2584;7322;EMPRESA;;A
2020;2584;7324;EMPRESA;;A
2020;2584;7368;EMPRESA;;A
2020;2584;7332;EMPRESA;;A
2020;2584;7335;EMPRESA;;A
2020;2584;7339;EMPRESA;;A
2020;2584;7346;EMPRESA;;A
2020;2584;7350;EMPRESA;;A
2020;2584;7358;EMPRESA;;A
2020;2584;7361;EMPRESA;;A
2020;2584;7365;EMPRESA;;A
2020;2584;7367;EMPRESA;;A
2020;2584;7397;EMPRESA;;A
2020;2584;7371;EMPRESA;;A
2020;2584;7374;EMPRESA;;A
2020;2584;7380;EMPRESA;;A
2020;2584;7388;EMPRESA;;A
2020;2584;7394;EMPRESA;;A
2020;2584;7396;EMPRESA;;A
2020;2584;7433;EMPRESA;1.0;A
2020;2584;7401;EMPRESA;1.0;A
2020;2584;7405;EMPRESA;;A
2020;2584;7408;EMPRESA;;A
2020;2584;7411;EMPRESA;;A
2020;2584;7414;EMPRESA;;A
2020;2584;7418;EMPRESA;;A
2020;2584;7423;EMPRESA;;A
2020;2584;7430;EMPRESA;;A
2020;2584;7432;EMPRESA;;A
2020;2584;7462;EMPRESA;;A
2020;2584;7437;EMPRESA;;A
2020;2584;7440;EMPRESA;;A
2020;2584;7443;EMPRESA;;A
2020;2584;7446;EMPRESA;;A
2020;2584;7450;EMPRESA;;A
2020;2584;7453;EMPRESA;;A
2020;2584;7456;EMPRESA;;A
2020;2584;7459;EMPRESA;;A
2020;2584;7461;EMPRESA;;A
2020;2584;7487;EMPRESA;;A
2020;2584;7466;EMPRESA;;A
2020;2584;7469;EMPRESA;;A
2020;2584;7474;EMPRESA;;A
2020;2584;7477;EMPRESA;;A
2020;2584;7481;EMPRESA;;A
2020;2584;7484;EMPRESA;;A
2020;2584;7486;EMPRESA;;A
2020;2584;7521;EMPRESA;;A
2020;2584;7494;EMPRESA;;A
2020;2584;7502;EMPRESA;;A
2020;2584;7505;EMPRESA;;A
2020;2584;7509;EMPRESA;;A
2020;2584;7518;EMPRESA;;A
2020;2584;7520;EMPRESA;;A
2020;2584;7534;EMPRESA;;A
2020;2584;7524;EMPRESA;;A
2020;2584;7527;EMPRESA;;A
2020;2584;7531;EMPRESA;;A
2020;2584;7533;EMPRESA;;A
2020;2584;7555;EMPRESA;;A
2020;2584;7538;EMPRESA;;A
2020;2584;7541;EMPRESA;;A
2020;2584;7544;EMPRESA;;A
2020;2584;7547;EMPRESA;;A
2020;2584;7552;EMPRESA;;A
2020;2584;7554;EMPRESA;;A
2020;2584;7564;EMPRESA;;A
2020;2584;7561;EMPRESA;;A
2020;2584;7563;EMPRESA;;A
2020;2584;7588;EMPRESA;;A
2020;2584;7569;EMPRESA;;A
2020;2584;7572;EMPRESA;;A
2020;2584;7575;EMPRESA;;A
2020;2584;7578;EMPRESA;;A
2020;2584;7581;EMPRESA;;A
2020;2584;7585;EMPRESA;;A
2020;2584;7587;EMPRESA;;A
2020;2584;7604;EMPRESA;1.0;A
2020;2584;7598;EMPRESA;1.0;A
2020;2584;7601;EMPRESA;;A
2020;2584;7603;EMPRESA;;A
2020;2584;7627;EMPRESA;1.0;A
2020;2584;7626;EMPRESA;1.0;A
2020;2584;7615;EMPRESA;1.0;A
2020;2584;7620;EMPRESA;;A
2020;2584;7623;EMPRESA;;A
2020;2584;7625;EMPRESA;;A
2020;2584;7661;EMPRESA;;A
2020;2584;7633;EMPRESA;;A
2020;2584;7630;EMPRESA;;A
2020;2584;7632;EMPRESA;;A
2020;2584;7639;EMPRESA;;A
2020;2584;7636;EMPRESA;;A
2020;2584;7638;EMPRESA;;A
