TEMPORAL;TERRITORIO;SEXO;EDAD;INDICATOR;OBS_VALUE;FREQ
2019;2243;_T;TOTAL;NUM_PEN_PERS;3791.0;A
2019;2243;_T;Y_LT15;NUM_PEN_PERS;929.0;A
2019;2243;_T;Y65-100;NUM_PEN_PERS;2862.0;A
2019;2243;M;TOTAL;NUM_PEN_PERS;1943.0;A
2019;2243;M;Y_LT15;NUM_PEN_PERS;497.0;A
2019;2243;M;Y65-100;NUM_PEN_PERS;1446.0;A
2019;2243;F;TOTAL;NUM_PEN_PERS;1848.0;A
2019;2243;F;Y_LT15;NUM_PEN_PERS;432.0;A
2019;2243;F;Y65-100;NUM_PEN_PERS;1416.0;A
2019;2244;_T;TOTAL;NUM_PEN_PERS;133.0;A
2019;2244;_T;Y_LT15;NUM_PEN_PERS;9.0;A
2019;2244;_T;Y65-100;NUM_PEN_PERS;124.0;A
2019;2244;M;TOTAL;NUM_PEN_PERS;62.0;A
2019;2244;M;Y_LT15;NUM_PEN_PERS;6.0;A
2019;2244;M;Y65-100;NUM_PEN_PERS;56.0;A
2019;2244;F;TOTAL;NUM_PEN_PERS;71.0;A
2019;2244;F;Y65-100;NUM_PEN_PERS;68.0;A
2019;2245;_T;TOTAL;NUM_PEN_PERS;202.0;A
2019;2245;_T;Y_LT15;NUM_PEN_PERS;22.0;A
2019;2245;_T;Y65-100;NUM_PEN_PERS;180.0;A
2019;2245;M;TOTAL;NUM_PEN_PERS;97.0;A
2019;2245;M;Y_LT15;NUM_PEN_PERS;12.0;A
2019;2245;M;Y65-100;NUM_PEN_PERS;85.0;A
2019;2245;F;TOTAL;NUM_PEN_PERS;105.0;A
2019;2245;F;Y_LT15;NUM_PEN_PERS;10.0;A
2019;2245;F;Y65-100;NUM_PEN_PERS;95.0;A
2019;2246;_T;TOTAL;NUM_PEN_PERS;1644.0;A
2019;2246;_T;Y_LT15;NUM_PEN_PERS;334.0;A
2019;2246;_T;Y65-100;NUM_PEN_PERS;1310.0;A
2019;2246;M;TOTAL;NUM_PEN_PERS;848.0;A
2019;2246;M;Y_LT15;NUM_PEN_PERS;173.0;A
2019;2246;M;Y65-100;NUM_PEN_PERS;675.0;A
2019;2246;F;TOTAL;NUM_PEN_PERS;796.0;A
2019;2246;F;Y_LT15;NUM_PEN_PERS;161.0;A
2019;2246;F;Y65-100;NUM_PEN_PERS;635.0;A
2019;2247;_T;TOTAL;NUM_PEN_PERS;222.0;A
2019;2247;_T;Y_LT15;NUM_PEN_PERS;46.0;A
2019;2247;_T;Y65-100;NUM_PEN_PERS;176.0;A
2019;2247;M;TOTAL;NUM_PEN_PERS;114.0;A
2019;2247;M;Y_LT15;NUM_PEN_PERS;28.0;A
2019;2247;M;Y65-100;NUM_PEN_PERS;86.0;A
2019;2247;F;TOTAL;NUM_PEN_PERS;108.0;A
2019;2247;F;Y_LT15;NUM_PEN_PERS;18.0;A
2019;2247;F;Y65-100;NUM_PEN_PERS;90.0;A
2019;2248;_T;TOTAL;NUM_PEN_PERS;143.0;A
2019;2248;_T;Y_LT15;NUM_PEN_PERS;14.0;A
2019;2248;_T;Y65-100;NUM_PEN_PERS;129.0;A
2019;2248;M;TOTAL;NUM_PEN_PERS;90.0;A
2019;2248;M;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2248;M;Y65-100;NUM_PEN_PERS;83.0;A
2019;2248;F;TOTAL;NUM_PEN_PERS;53.0;A
2019;2248;F;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2248;F;Y65-100;NUM_PEN_PERS;46.0;A
2019;2249;_T;TOTAL;NUM_PEN_PERS;47.0;A
2019;2249;_T;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2249;_T;Y65-100;NUM_PEN_PERS;40.0;A
2019;2249;M;TOTAL;NUM_PEN_PERS;21.0;A
2019;2249;M;Y65-100;NUM_PEN_PERS;17.0;A
2019;2249;F;TOTAL;NUM_PEN_PERS;26.0;A
2019;2249;F;Y65-100;NUM_PEN_PERS;23.0;A
2019;2250;_T;TOTAL;NUM_PEN_PERS;147.0;A
2019;2250;_T;Y_LT15;NUM_PEN_PERS;39.0;A
2019;2250;_T;Y65-100;NUM_PEN_PERS;108.0;A
2019;2250;M;TOTAL;NUM_PEN_PERS;74.0;A
2019;2250;M;Y_LT15;NUM_PEN_PERS;27.0;A
2019;2250;M;Y65-100;NUM_PEN_PERS;47.0;A
2019;2250;F;TOTAL;NUM_PEN_PERS;73.0;A
2019;2250;F;Y_LT15;NUM_PEN_PERS;12.0;A
2019;2250;F;Y65-100;NUM_PEN_PERS;61.0;A
2019;2251;_T;TOTAL;NUM_PEN_PERS;664.0;A
2019;2251;_T;Y_LT15;NUM_PEN_PERS;146.0;A
2019;2251;_T;Y65-100;NUM_PEN_PERS;518.0;A
2019;2251;M;TOTAL;NUM_PEN_PERS;352.0;A
2019;2251;M;Y_LT15;NUM_PEN_PERS;88.0;A
2019;2251;M;Y65-100;NUM_PEN_PERS;264.0;A
2019;2251;F;TOTAL;NUM_PEN_PERS;312.0;A
2019;2251;F;Y_LT15;NUM_PEN_PERS;58.0;A
2019;2251;F;Y65-100;NUM_PEN_PERS;254.0;A
2019;2252;_T;TOTAL;NUM_PEN_PERS;47.0;A
2019;2252;_T;Y_LT15;NUM_PEN_PERS;8.0;A
2019;2252;_T;Y65-100;NUM_PEN_PERS;39.0;A
2019;2252;M;TOTAL;NUM_PEN_PERS;27.0;A
2019;2252;M;Y65-100;NUM_PEN_PERS;23.0;A
2019;2252;F;TOTAL;NUM_PEN_PERS;20.0;A
2019;2252;F;Y65-100;NUM_PEN_PERS;16.0;A
2019;2253;_T;TOTAL;NUM_PEN_PERS;28607.0;A
2019;2253;_T;Y_LT15;NUM_PEN_PERS;6180.0;A
2019;2253;_T;Y65-100;NUM_PEN_PERS;22427.0;A
2019;2253;M;TOTAL;NUM_PEN_PERS;14231.0;A
2019;2253;M;Y_LT15;NUM_PEN_PERS;3194.0;A
2019;2253;M;Y65-100;NUM_PEN_PERS;11037.0;A
2019;2253;F;TOTAL;NUM_PEN_PERS;14376.0;A
2019;2253;F;Y_LT15;NUM_PEN_PERS;2986.0;A
2019;2253;F;Y65-100;NUM_PEN_PERS;11390.0;A
2019;2254;_T;TOTAL;NUM_PEN_PERS;40.0;A
2019;2254;_T;Y_LT15;NUM_PEN_PERS;8.0;A
2019;2254;_T;Y65-100;NUM_PEN_PERS;32.0;A
2019;2254;M;TOTAL;NUM_PEN_PERS;18.0;A
2019;2254;M;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2254;M;Y65-100;NUM_PEN_PERS;11.0;A
2019;2254;F;TOTAL;NUM_PEN_PERS;22.0;A
2019;2254;F;Y65-100;NUM_PEN_PERS;21.0;A
2019;2255;_T;TOTAL;NUM_PEN_PERS;35.0;A
2019;2255;_T;Y65-100;NUM_PEN_PERS;32.0;A
2019;2255;M;TOTAL;NUM_PEN_PERS;22.0;A
2019;2255;M;Y65-100;NUM_PEN_PERS;19.0;A
2019;2255;F;TOTAL;NUM_PEN_PERS;13.0;A
2019;2255;F;Y65-100;NUM_PEN_PERS;13.0;A
2019;2256;_T;TOTAL;NUM_PEN_PERS;520.0;A
2019;2256;_T;Y_LT15;NUM_PEN_PERS;96.0;A
2019;2256;_T;Y65-100;NUM_PEN_PERS;424.0;A
2019;2256;M;TOTAL;NUM_PEN_PERS;260.0;A
2019;2256;M;Y_LT15;NUM_PEN_PERS;47.0;A
2019;2256;M;Y65-100;NUM_PEN_PERS;213.0;A
2019;2256;F;TOTAL;NUM_PEN_PERS;260.0;A
2019;2256;F;Y_LT15;NUM_PEN_PERS;49.0;A
2019;2256;F;Y65-100;NUM_PEN_PERS;211.0;A
2019;2257;_T;TOTAL;NUM_PEN_PERS;346.0;A
2019;2257;_T;Y_LT15;NUM_PEN_PERS;55.0;A
2019;2257;_T;Y65-100;NUM_PEN_PERS;291.0;A
2019;2257;M;TOTAL;NUM_PEN_PERS;185.0;A
2019;2257;M;Y_LT15;NUM_PEN_PERS;35.0;A
2019;2257;M;Y65-100;NUM_PEN_PERS;150.0;A
2019;2257;F;TOTAL;NUM_PEN_PERS;161.0;A
2019;2257;F;Y_LT15;NUM_PEN_PERS;20.0;A
2019;2257;F;Y65-100;NUM_PEN_PERS;141.0;A
2019;2258;_T;TOTAL;NUM_PEN_PERS;70.0;A
2019;2258;_T;Y_LT15;NUM_PEN_PERS;10.0;A
2019;2258;_T;Y65-100;NUM_PEN_PERS;60.0;A
2019;2258;M;TOTAL;NUM_PEN_PERS;28.0;A
2019;2258;M;Y65-100;NUM_PEN_PERS;24.0;A
2019;2258;F;TOTAL;NUM_PEN_PERS;42.0;A
2019;2258;F;Y_LT15;NUM_PEN_PERS;6.0;A
2019;2258;F;Y65-100;NUM_PEN_PERS;36.0;A
2019;2259;_T;TOTAL;NUM_PEN_PERS;104.0;A
2019;2259;_T;Y_LT15;NUM_PEN_PERS;19.0;A
2019;2259;_T;Y65-100;NUM_PEN_PERS;85.0;A
2019;2259;M;TOTAL;NUM_PEN_PERS;50.0;A
2019;2259;M;Y_LT15;NUM_PEN_PERS;10.0;A
2019;2259;M;Y65-100;NUM_PEN_PERS;40.0;A
2019;2259;F;TOTAL;NUM_PEN_PERS;54.0;A
2019;2259;F;Y_LT15;NUM_PEN_PERS;9.0;A
2019;2259;F;Y65-100;NUM_PEN_PERS;45.0;A
2019;9563;_T;TOTAL;NUM_PEN_PERS;357.0;A
2019;9563;_T;Y_LT15;NUM_PEN_PERS;88.0;A
2019;9563;_T;Y65-100;NUM_PEN_PERS;269.0;A
2019;9563;M;TOTAL;NUM_PEN_PERS;165.0;A
2019;9563;M;Y_LT15;NUM_PEN_PERS;39.0;A
2019;9563;M;Y65-100;NUM_PEN_PERS;126.0;A
2019;9563;F;TOTAL;NUM_PEN_PERS;192.0;A
2019;9563;F;Y_LT15;NUM_PEN_PERS;49.0;A
2019;9563;F;Y65-100;NUM_PEN_PERS;143.0;A
2019;2260;_T;TOTAL;NUM_PEN_PERS;105.0;A
2019;2260;_T;Y_LT15;NUM_PEN_PERS;24.0;A
2019;2260;_T;Y65-100;NUM_PEN_PERS;81.0;A
2019;2260;M;TOTAL;NUM_PEN_PERS;54.0;A
2019;2260;M;Y_LT15;NUM_PEN_PERS;15.0;A
2019;2260;M;Y65-100;NUM_PEN_PERS;39.0;A
2019;2260;F;TOTAL;NUM_PEN_PERS;51.0;A
2019;2260;F;Y_LT15;NUM_PEN_PERS;9.0;A
2019;2260;F;Y65-100;NUM_PEN_PERS;42.0;A
2019;2261;_T;TOTAL;NUM_PEN_PERS;66.0;A
2019;2261;_T;Y_LT15;NUM_PEN_PERS;10.0;A
2019;2261;_T;Y65-100;NUM_PEN_PERS;56.0;A
2019;2261;M;TOTAL;NUM_PEN_PERS;37.0;A
2019;2261;M;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2261;M;Y65-100;NUM_PEN_PERS;30.0;A
2019;2261;F;TOTAL;NUM_PEN_PERS;29.0;A
2019;2261;F;Y65-100;NUM_PEN_PERS;26.0;A
2019;2262;_T;TOTAL;NUM_PEN_PERS;123.0;A
2019;2262;_T;Y_LT15;NUM_PEN_PERS;21.0;A
2019;2262;_T;Y65-100;NUM_PEN_PERS;102.0;A
2019;2262;M;TOTAL;NUM_PEN_PERS;54.0;A
2019;2262;M;Y_LT15;NUM_PEN_PERS;9.0;A
2019;2262;M;Y65-100;NUM_PEN_PERS;45.0;A
2019;2262;F;TOTAL;NUM_PEN_PERS;69.0;A
2019;2262;F;Y_LT15;NUM_PEN_PERS;12.0;A
2019;2262;F;Y65-100;NUM_PEN_PERS;57.0;A
2019;2263;_T;TOTAL;NUM_PEN_PERS;42.0;A
2019;2263;_T;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2263;_T;Y65-100;NUM_PEN_PERS;35.0;A
2019;2263;M;TOTAL;NUM_PEN_PERS;22.0;A
2019;2263;M;Y65-100;NUM_PEN_PERS;18.0;A
2019;2263;F;TOTAL;NUM_PEN_PERS;20.0;A
2019;2263;F;Y65-100;NUM_PEN_PERS;17.0;A
2019;2264;_T;TOTAL;NUM_PEN_PERS;541.0;A
2019;2264;_T;Y_LT15;NUM_PEN_PERS;140.0;A
2019;2264;_T;Y65-100;NUM_PEN_PERS;401.0;A
2019;2264;M;TOTAL;NUM_PEN_PERS;299.0;A
2019;2264;M;Y_LT15;NUM_PEN_PERS;81.0;A
2019;2264;M;Y65-100;NUM_PEN_PERS;218.0;A
2019;2264;F;TOTAL;NUM_PEN_PERS;242.0;A
2019;2264;F;Y_LT15;NUM_PEN_PERS;59.0;A
2019;2264;F;Y65-100;NUM_PEN_PERS;183.0;A
2019;2266;_T;TOTAL;NUM_PEN_PERS;21.0;A
2019;2266;_T;Y65-100;NUM_PEN_PERS;17.0;A
2019;2266;M;TOTAL;NUM_PEN_PERS;14.0;A
2019;2266;M;Y65-100;NUM_PEN_PERS;10.0;A
2019;2266;F;TOTAL;NUM_PEN_PERS;7.0;A
2019;2266;F;Y65-100;NUM_PEN_PERS;7.0;A
2019;2267;_T;TOTAL;NUM_PEN_PERS;75.0;A
2019;2267;_T;Y_LT15;NUM_PEN_PERS;12.0;A
2019;2267;_T;Y65-100;NUM_PEN_PERS;63.0;A
2019;2267;M;TOTAL;NUM_PEN_PERS;42.0;A
2019;2267;M;Y_LT15;NUM_PEN_PERS;6.0;A
2019;2267;M;Y65-100;NUM_PEN_PERS;36.0;A
2019;2267;F;TOTAL;NUM_PEN_PERS;33.0;A
2019;2267;F;Y_LT15;NUM_PEN_PERS;6.0;A
2019;2267;F;Y65-100;NUM_PEN_PERS;27.0;A
2019;2268;_T;TOTAL;NUM_PEN_PERS;78.0;A
2019;2268;_T;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2268;_T;Y65-100;NUM_PEN_PERS;71.0;A
2019;2268;M;TOTAL;NUM_PEN_PERS;41.0;A
2019;2268;M;Y65-100;NUM_PEN_PERS;37.0;A
2019;2268;F;TOTAL;NUM_PEN_PERS;37.0;A
2019;2268;F;Y65-100;NUM_PEN_PERS;34.0;A
2019;2269;_T;TOTAL;NUM_PEN_PERS;1868.0;A
2019;2269;_T;Y_LT15;NUM_PEN_PERS;433.0;A
2019;2269;_T;Y65-100;NUM_PEN_PERS;1435.0;A
2019;2269;M;TOTAL;NUM_PEN_PERS;962.0;A
2019;2269;M;Y_LT15;NUM_PEN_PERS;233.0;A
2019;2269;M;Y65-100;NUM_PEN_PERS;729.0;A
2019;2269;F;TOTAL;NUM_PEN_PERS;906.0;A
2019;2269;F;Y_LT15;NUM_PEN_PERS;200.0;A
2019;2269;F;Y65-100;NUM_PEN_PERS;706.0;A
2019;2270;_T;TOTAL;NUM_PEN_PERS;394.0;A
2019;2270;_T;Y_LT15;NUM_PEN_PERS;57.0;A
2019;2270;_T;Y65-100;NUM_PEN_PERS;337.0;A
2019;2270;M;TOTAL;NUM_PEN_PERS;183.0;A
2019;2270;M;Y_LT15;NUM_PEN_PERS;36.0;A
2019;2270;M;Y65-100;NUM_PEN_PERS;147.0;A
2019;2270;F;TOTAL;NUM_PEN_PERS;211.0;A
2019;2270;F;Y_LT15;NUM_PEN_PERS;21.0;A
2019;2270;F;Y65-100;NUM_PEN_PERS;190.0;A
2019;2271;_T;TOTAL;NUM_PEN_PERS;634.0;A
2019;2271;_T;Y_LT15;NUM_PEN_PERS;110.0;A
2019;2271;_T;Y65-100;NUM_PEN_PERS;524.0;A
2019;2271;M;TOTAL;NUM_PEN_PERS;344.0;A
2019;2271;M;Y_LT15;NUM_PEN_PERS;66.0;A
2019;2271;M;Y65-100;NUM_PEN_PERS;278.0;A
2019;2271;F;TOTAL;NUM_PEN_PERS;290.0;A
2019;2271;F;Y_LT15;NUM_PEN_PERS;44.0;A
2019;2271;F;Y65-100;NUM_PEN_PERS;246.0;A
2019;2272;_T;TOTAL;NUM_PEN_PERS;1284.0;A
2019;2272;_T;Y_LT15;NUM_PEN_PERS;429.0;A
2019;2272;_T;Y65-100;NUM_PEN_PERS;855.0;A
2019;2272;M;TOTAL;NUM_PEN_PERS;743.0;A
2019;2272;M;Y_LT15;NUM_PEN_PERS;268.0;A
2019;2272;M;Y65-100;NUM_PEN_PERS;475.0;A
2019;2272;F;TOTAL;NUM_PEN_PERS;541.0;A
2019;2272;F;Y_LT15;NUM_PEN_PERS;161.0;A
2019;2272;F;Y65-100;NUM_PEN_PERS;380.0;A
2019;2273;_T;TOTAL;NUM_PEN_PERS;38.0;A
2019;2273;_T;Y65-100;NUM_PEN_PERS;35.0;A
2019;2273;M;TOTAL;NUM_PEN_PERS;15.0;A
2019;2273;M;Y65-100;NUM_PEN_PERS;14.0;A
2019;2273;F;TOTAL;NUM_PEN_PERS;23.0;A
2019;2273;F;Y65-100;NUM_PEN_PERS;21.0;A
2019;2277;_T;TOTAL;NUM_PEN_PERS;77.0;A
2019;2277;_T;Y_LT15;NUM_PEN_PERS;13.0;A
2019;2277;_T;Y65-100;NUM_PEN_PERS;64.0;A
2019;2277;M;TOTAL;NUM_PEN_PERS;43.0;A
2019;2277;M;Y_LT15;NUM_PEN_PERS;7.0;A
2019;2277;M;Y65-100;NUM_PEN_PERS;36.0;A
2019;2277;F;TOTAL;NUM_PEN_PERS;34.0;A
2019;2277;F;Y_LT15;NUM_PEN_PERS;6.0;A
2019;2277;F;Y65-100;NUM_PEN_PERS;28.0;A
2019;2278;_T;TOTAL;NUM_PEN_PERS;453.0;A
2019;2278;_T;Y_LT15;NUM_PEN_PERS;54.0;A
2019;2278;_T;Y65-100;NUM_PEN_PERS;399.0;A
2019;2278;M;TOTAL;NUM_PEN_PERS;219.0;A
2019;2278;M;Y_LT15;NUM_PEN_PERS;34.0;A
2019;2278;M;Y65-100;NUM_PEN_PERS;185.0;A
2019;2278;F;TOTAL;NUM_PEN_PERS;234.0;A
2019;2278;F;Y_LT15;NUM_PEN_PERS;20.0;A
2019;2278;F;Y65-100;NUM_PEN_PERS;214.0;A
2019;2274;_T;TOTAL;NUM_PEN_PERS;55.0;A
2019;2274;_T;Y_LT15;NUM_PEN_PERS;8.0;A
2019;2274;_T;Y65-100;NUM_PEN_PERS;47.0;A
2019;2274;M;TOTAL;NUM_PEN_PERS;34.0;A
2019;2274;M;Y_LT15;NUM_PEN_PERS;5.0;A
2019;2274;M;Y65-100;NUM_PEN_PERS;29.0;A
2019;2274;F;TOTAL;NUM_PEN_PERS;21.0;A
2019;2274;F;Y65-100;NUM_PEN_PERS;18.0;A
2019;2276;_T;TOTAL;NUM_PEN_PERS;1957.0;A
2019;2276;_T;Y_LT15;NUM_PEN_PERS;456.0;A
2019;2276;_T;Y65-100;NUM_PEN_PERS;1501.0;A
2019;2276;M;TOTAL;NUM_PEN_PERS;984.0;A
2019;2276;M;Y_LT15;NUM_PEN_PERS;258.0;A
2019;2276;M;Y65-100;NUM_PEN_PERS;726.0;A
2019;2276;F;TOTAL;NUM_PEN_PERS;973.0;A
2019;2276;F;Y_LT15;NUM_PEN_PERS;198.0;A
2019;2276;F;Y65-100;NUM_PEN_PERS;775.0;A
2019;2279;_T;TOTAL;NUM_PEN_PERS;768.0;A
2019;2279;_T;Y_LT15;NUM_PEN_PERS;136.0;A
2019;2279;_T;Y65-100;NUM_PEN_PERS;632.0;A
2019;2279;M;TOTAL;NUM_PEN_PERS;374.0;A
2019;2279;M;Y_LT15;NUM_PEN_PERS;70.0;A
2019;2279;M;Y65-100;NUM_PEN_PERS;304.0;A
2019;2279;F;TOTAL;NUM_PEN_PERS;394.0;A
2019;2279;F;Y_LT15;NUM_PEN_PERS;66.0;A
2019;2279;F;Y65-100;NUM_PEN_PERS;328.0;A
2019;2347;_T;TOTAL;NUM_PEN_PERS;8754.0;A
2019;2347;_T;Y_LT15;NUM_PEN_PERS;2176.0;A
2019;2347;_T;Y65-100;NUM_PEN_PERS;6578.0;A
2019;2347;M;TOTAL;NUM_PEN_PERS;4232.0;A
2019;2347;M;Y_LT15;NUM_PEN_PERS;1009.0;A
2019;2347;M;Y65-100;NUM_PEN_PERS;3223.0;A
2019;2347;F;TOTAL;NUM_PEN_PERS;4522.0;A
2019;2347;F;Y_LT15;NUM_PEN_PERS;1167.0;A
2019;2347;F;Y65-100;NUM_PEN_PERS;3355.0;A
2019;2282;_T;TOTAL;NUM_PEN_PERS;88.0;A
2019;2282;_T;Y_LT15;NUM_PEN_PERS;18.0;A
2019;2282;_T;Y65-100;NUM_PEN_PERS;70.0;A
2019;2282;M;TOTAL;NUM_PEN_PERS;59.0;A
2019;2282;M;Y_LT15;NUM_PEN_PERS;12.0;A
2019;2282;M;Y65-100;NUM_PEN_PERS;47.0;A
2019;2282;F;TOTAL;NUM_PEN_PERS;29.0;A
2019;2282;F;Y_LT15;NUM_PEN_PERS;6.0;A
2019;2282;F;Y65-100;NUM_PEN_PERS;23.0;A
2019;2284;_T;TOTAL;NUM_PEN_PERS;132.0;A
2019;2284;_T;Y_LT15;NUM_PEN_PERS;28.0;A
2019;2284;_T;Y65-100;NUM_PEN_PERS;104.0;A
2019;2284;M;TOTAL;NUM_PEN_PERS;74.0;A
2019;2284;M;Y_LT15;NUM_PEN_PERS;17.0;A
2019;2284;M;Y65-100;NUM_PEN_PERS;57.0;A
2019;2284;F;TOTAL;NUM_PEN_PERS;58.0;A
2019;2284;F;Y_LT15;NUM_PEN_PERS;11.0;A
2019;2284;F;Y65-100;NUM_PEN_PERS;47.0;A
2019;2285;_T;TOTAL;NUM_PEN_PERS;337.0;A
2019;2285;_T;Y_LT15;NUM_PEN_PERS;90.0;A
2019;2285;_T;Y65-100;NUM_PEN_PERS;247.0;A
2019;2285;M;TOTAL;NUM_PEN_PERS;180.0;A
2019;2285;M;Y_LT15;NUM_PEN_PERS;53.0;A
2019;2285;M;Y65-100;NUM_PEN_PERS;127.0;A
2019;2285;F;TOTAL;NUM_PEN_PERS;157.0;A
2019;2285;F;Y_LT15;NUM_PEN_PERS;37.0;A
2019;2285;F;Y65-100;NUM_PEN_PERS;120.0;A
2019;2286;_T;TOTAL;NUM_PEN_PERS;530.0;A
2019;2286;_T;Y_LT15;NUM_PEN_PERS;103.0;A
2019;2286;_T;Y65-100;NUM_PEN_PERS;427.0;A
2019;2286;M;TOTAL;NUM_PEN_PERS;280.0;A
2019;2286;M;Y_LT15;NUM_PEN_PERS;61.0;A
2019;2286;M;Y65-100;NUM_PEN_PERS;219.0;A
2019;2286;F;TOTAL;NUM_PEN_PERS;250.0;A
2019;2286;F;Y_LT15;NUM_PEN_PERS;42.0;A
2019;2286;F;Y65-100;NUM_PEN_PERS;208.0;A
2019;2287;_T;TOTAL;NUM_PEN_PERS;235.0;A
2019;2287;_T;Y_LT15;NUM_PEN_PERS;47.0;A
2019;2287;_T;Y65-100;NUM_PEN_PERS;188.0;A
2019;2287;M;TOTAL;NUM_PEN_PERS;123.0;A
2019;2287;M;Y_LT15;NUM_PEN_PERS;32.0;A
2019;2287;M;Y65-100;NUM_PEN_PERS;91.0;A
2019;2287;F;TOTAL;NUM_PEN_PERS;112.0;A
2019;2287;F;Y_LT15;NUM_PEN_PERS;15.0;A
2019;2287;F;Y65-100;NUM_PEN_PERS;97.0;A
2019;2288;_T;TOTAL;NUM_PEN_PERS;500.0;A
2019;2288;_T;Y_LT15;NUM_PEN_PERS;107.0;A
2019;2288;_T;Y65-100;NUM_PEN_PERS;393.0;A
2019;2288;M;TOTAL;NUM_PEN_PERS;253.0;A
2019;2288;M;Y_LT15;NUM_PEN_PERS;59.0;A
2019;2288;M;Y65-100;NUM_PEN_PERS;194.0;A
2019;2288;F;TOTAL;NUM_PEN_PERS;247.0;A
2019;2288;F;Y_LT15;NUM_PEN_PERS;48.0;A
2019;2288;F;Y65-100;NUM_PEN_PERS;199.0;A
2019;2289;_T;TOTAL;NUM_PEN_PERS;402.0;A
2019;2289;_T;Y_LT15;NUM_PEN_PERS;77.0;A
2019;2289;_T;Y65-100;NUM_PEN_PERS;325.0;A
2019;2289;M;TOTAL;NUM_PEN_PERS;216.0;A
2019;2289;M;Y_LT15;NUM_PEN_PERS;41.0;A
2019;2289;M;Y65-100;NUM_PEN_PERS;175.0;A
2019;2289;F;TOTAL;NUM_PEN_PERS;186.0;A
2019;2289;F;Y_LT15;NUM_PEN_PERS;36.0;A
2019;2289;F;Y65-100;NUM_PEN_PERS;150.0;A
2019;2290;_T;TOTAL;NUM_PEN_PERS;1063.0;A
2019;2290;_T;Y_LT15;NUM_PEN_PERS;252.0;A
2019;2290;_T;Y65-100;NUM_PEN_PERS;811.0;A
2019;2290;M;TOTAL;NUM_PEN_PERS;616.0;A
2019;2290;M;Y_LT15;NUM_PEN_PERS;142.0;A
2019;2290;M;Y65-100;NUM_PEN_PERS;474.0;A
2019;2290;F;TOTAL;NUM_PEN_PERS;447.0;A
2019;2290;F;Y_LT15;NUM_PEN_PERS;110.0;A
2019;2290;F;Y65-100;NUM_PEN_PERS;337.0;A
2019;2291;_T;TOTAL;NUM_PEN_PERS;250.0;A
2019;2291;_T;Y_LT15;NUM_PEN_PERS;41.0;A
2019;2291;_T;Y65-100;NUM_PEN_PERS;209.0;A
2019;2291;M;TOTAL;NUM_PEN_PERS;124.0;A
