OBS_STATUS;PARQUES_TURISMO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;55126;55577;2020;VIAJEROS;656.8666867;A
A;55126;55577;2019;VIAJEROS;1474.625512876;A
A;55126;55577;2018;VIAJEROS;1759.0217461;A
A;55126;55577;2017;VIAJEROS;1396.4288631;A
A;55126;55577;2016;VIAJEROS;927.887940097;A
A;55126;55577;2015;VIAJEROS;782.890345515;A
A;55126;55577;2010;VIAJEROS;779.729669412;A
A;55126;55568;2020;VIAJEROS;788.976193352;A
A;55126;55568;2019;VIAJEROS;2901.779314874;A
A;55126;55568;2018;VIAJEROS;2739.83304648;A
A;55126;55568;2017;VIAJEROS;2829.7114665;A
A;55126;55568;2016;VIAJEROS;1733.32938357;A
A;55126;55568;2015;VIAJEROS;1176.969048783;A
A;55126;55568;2010;VIAJEROS;711.804198387;A
A;55126;55571;2020;VIAJEROS;607.946221468;A
A;55126;55571;2019;VIAJEROS;2482.801406581;A
A;55126;55571;2018;VIAJEROS;2677.86355411;A
A;55126;55571;2017;VIAJEROS;2098.22891219;A
A;55126;55571;2016;VIAJEROS;1888.2123596;A
A;55126;55571;2015;VIAJEROS;1272.736493517;A
A;55126;55571;2010;VIAJEROS;1183.750184252;A
A;55126;55574;2020;VIAJEROS;659.309556183;A
A;55126;55574;2019;VIAJEROS;2104.993916287;A
A;55126;55574;2018;VIAJEROS;2727.797158293;A
A;55126;55574;2017;VIAJEROS;2627.68509968;A
A;55126;55574;2016;VIAJEROS;1608.674682457;A
A;55126;55574;2015;VIAJEROS;1379.109246059;A
A;55126;55574;2010;VIAJEROS;852.742512826;A
A;55126;55696;2020;VIAJEROS;704.319597423;A
A;55126;55696;2019;VIAJEROS;2963.95557076;A
A;55126;55696;2018;VIAJEROS;2609.268776849;A
A;55126;55696;2017;VIAJEROS;2648.874966711;A
A;55126;55696;2016;VIAJEROS;1782.92787361;A
A;55126;55696;2015;VIAJEROS;1681.829436181;A
A;55126;55696;2010;VIAJEROS;2142.760309016;A
A;55128;55698;2020;VIAJEROS;7095.5;A
A;55128;55698;2019;VIAJEROS;17671.999999998;A
A;55128;55698;2018;VIAJEROS;16804.999999947;A
A;55128;55698;2017;VIAJEROS;13163.000000133;A
A;55128;55698;2016;VIAJEROS;12323.055865858;A
A;55128;55698;2015;VIAJEROS;11983.000000032;A
A;55128;55698;2014;VIAJEROS;11084.000000136;A
A;55128;55698;2013;VIAJEROS;12478.216704329;A
A;55128;55698;2012;VIAJEROS;11698.000000061;A
A;55128;55698;2011;VIAJEROS;11994.00000004;A
A;55128;55698;2010;VIAJEROS;12145.000000121;A
A;55128;55698;2009;VIAJEROS;12641.999999971;A
A;55128;55698;2008;VIAJEROS;12035.999999997;A
A;55128;55698;2007;VIAJEROS;15228.999999881;A
A;55128;55565;2020;VIAJEROS;4548.945276309;A
A;55128;55565;2019;VIAJEROS;6391.567759698;A
A;55128;55565;2018;VIAJEROS;5417.238400367;A
A;55128;55565;2017;VIAJEROS;6504.475387916;A
A;55128;55565;2016;VIAJEROS;5036.308823571;A
A;55128;55565;2015;VIAJEROS;4513.803781438;A
A;55128;55565;2014;VIAJEROS;2889.788282691;A
A;55128;55565;2013;VIAJEROS;3472.073101159;A
A;55128;55565;2012;VIAJEROS;3838.994648441;A
A;55128;55565;2011;VIAJEROS;6102.230823624;A
A;55128;55565;2010;VIAJEROS;6072.219815186;A
A;55128;55565;2009;VIAJEROS;7239.818715269;A
A;55128;55565;2008;VIAJEROS;6335.449766624;A
A;55128;55565;2007;VIAJEROS;7204.679482981;A
A;55128;55697;2020;VIAJEROS;2546.554723691;A
A;55128;55697;2019;VIAJEROS;11280.4322403;A
A;55128;55697;2018;VIAJEROS;11387.76159958;A
A;55128;55697;2017;VIAJEROS;6658.524612217;A
A;55128;55697;2016;VIAJEROS;7286.747042287;A
A;55128;55697;2015;VIAJEROS;7469.196218594;A
A;55128;55697;2014;VIAJEROS;8194.211717445;A
A;55128;55697;2013;VIAJEROS;9006.14360317;A
A;55128;55697;2012;VIAJEROS;7859.00535162;A
A;55128;55697;2011;VIAJEROS;5891.769176416;A
A;55128;55697;2010;VIAJEROS;6072.780184935;A
A;55128;55697;2009;VIAJEROS;5402.181284702;A
A;55128;55697;2008;VIAJEROS;5700.550233373;A
A;55128;55697;2007;VIAJEROS;8024.3205169;A
A;55128;55577;2020;VIAJEROS;616.556625514;A
A;55128;55577;2019;VIAJEROS;2682.622830595;A
A;55128;55577;2018;VIAJEROS;2646.652873833;A
A;55128;55577;2017;VIAJEROS;1706.31002016;A
A;55128;55577;2016;VIAJEROS;1784.12514161;A
A;55128;55577;2015;VIAJEROS;1669.74560087;A
A;55128;55577;2014;VIAJEROS;1628.287451993;A
A;55128;55577;2013;VIAJEROS;1854.414409743;A
A;55128;55577;2012;VIAJEROS;1599.10084212;A
A;55128;55577;2011;VIAJEROS;1273.093353912;A
A;55128;55577;2010;VIAJEROS;1210.83400219;A
A;55128;55577;2009;VIAJEROS;864.19937971;A
A;55128;55577;2008;VIAJEROS;1087.02399973;A
A;55128;55577;2007;VIAJEROS;1714.599379023;A
A;55128;55568;2020;VIAJEROS;592.96151674;A
A;55128;55568;2019;VIAJEROS;3448.623640486;A
A;55128;55568;2018;VIAJEROS;3122.314024156;A
A;55128;55568;2017;VIAJEROS;1864.15159207;A
A;55128;55568;2016;VIAJEROS;2091.64916128;A
A;55128;55568;2015;VIAJEROS;1873.2929305;A
A;55128;55568;2014;VIAJEROS;2488.33742132;A
A;55128;55568;2013;VIAJEROS;2457.676952896;A
A;55128;55568;2012;VIAJEROS;2728.68743034;A
A;55128;55568;2011;VIAJEROS;1868.60284636;A
A;55128;55568;2010;VIAJEROS;1450.815648877;A
A;55128;55568;2009;VIAJEROS;1855.760533001;A
A;55128;55568;2008;VIAJEROS;1985.85726231;A
A;55128;55568;2007;VIAJEROS;2752.35037291;A
A;55128;55571;2020;VIAJEROS;403.310526102;A
A;55128;55571;2019;VIAJEROS;1860.853165495;A
A;55128;55571;2018;VIAJEROS;1683.757711573;A
A;55128;55571;2017;VIAJEROS;1122.182319206;A
A;55128;55571;2016;VIAJEROS;1142.63133812;A
A;55128;55571;2015;VIAJEROS;1235.78687501;A
A;55128;55571;2014;VIAJEROS;1370.663096109;A
A;55128;55571;2013;VIAJEROS;1719.212830899;A
A;55128;55571;2012;VIAJEROS;1431.66097434;A
A;55128;55571;2011;VIAJEROS;945.652805029;A
A;55128;55571;2010;VIAJEROS;1056.437997462;A
A;55128;55571;2009;VIAJEROS;978.997079336;A
A;55128;55571;2008;VIAJEROS;1252.918967633;A
A;55128;55571;2007;VIAJEROS;925.85588772;A
A;55128;55574;2020;VIAJEROS;405.92609152;A
A;55128;55574;2019;VIAJEROS;1026.233160303;A
A;55128;55574;2018;VIAJEROS;1019.302799975;A
A;55128;55574;2017;VIAJEROS;633.457966629;A
A;55128;55574;2016;VIAJEROS;841.154509453;A
A;55128;55574;2015;VIAJEROS;759.383928365;A
A;55128;55574;2014;VIAJEROS;961.624555265;A
A;55128;55574;2013;VIAJEROS;913.200765257;A
A;55128;55574;2012;VIAJEROS;441.55939604;A
A;55128;55574;2011;VIAJEROS;537.13909775;A
A;55128;55574;2010;VIAJEROS;1221.893030702;A
A;55128;55574;2009;VIAJEROS;438.5171458;A
A;55128;55574;2008;VIAJEROS;449.808443392;A
A;55128;55574;2007;VIAJEROS;762.977342141;A
A;55128;55696;2020;VIAJEROS;527.799963815;A
A;55128;55696;2019;VIAJEROS;2262.099443421;A
A;55128;55696;2018;VIAJEROS;2915.734190043;A
A;55128;55696;2017;VIAJEROS;1332.422714152;A
A;55128;55696;2016;VIAJEROS;1427.186891824;A
A;55128;55696;2015;VIAJEROS;1930.986883849;A
A;55128;55696;2014;VIAJEROS;1745.299192758;A
A;55128;55696;2013;VIAJEROS;2061.638644375;A
A;55128;55696;2012;VIAJEROS;1657.99670878;A
A;55128;55696;2011;VIAJEROS;1267.281073365;A
A;55128;55696;2010;VIAJEROS;1132.799505704;A
A;55128;55696;2009;VIAJEROS;1264.707146855;A
A;55128;55696;2008;VIAJEROS;924.941560308;A
A;55128;55696;2007;VIAJEROS;1868.537535106;A
A;55132;55698;2020;VIAJEROS;38404.0;A
A;55132;55698;2019;VIAJEROS;55300.999999997;A
A;55132;55698;2018;VIAJEROS;47202.000000806;A
A;55132;55698;2017;VIAJEROS;52608.999999977;A
A;55132;55698;2016;VIAJEROS;46086.000000757;A
A;55132;55698;2015;VIAJEROS;40580.987364762;A
A;55132;55698;2014;VIAJEROS;37617.000000378;A
A;55132;55698;2013;VIAJEROS;33804.158067566;A
A;55132;55698;2012;VIAJEROS;45906.209334587;A
A;55132;55698;2011;VIAJEROS;48921.578531486;A
A;55132;55698;2010;VIAJEROS;40591.999999977;A
A;55132;55698;2009;VIAJEROS;50736.999999705;A
A;55132;55698;2007;VIAJEROS;46145.302603304;A
A;55132;55565;2020;VIAJEROS;37044.679704159;A
A;55132;55565;2019;VIAJEROS;50031.199246595;A
A;55132;55565;2018;VIAJEROS;40395.488204209;A
A;55132;55565;2017;VIAJEROS;46321.813930591;A
A;55132;55565;2016;VIAJEROS;42176.716991469;A
A;55132;55565;2015;VIAJEROS;37743.087835847;A
A;55132;55565;2014;VIAJEROS;34691.836454661;A
A;55132;55565;2013;VIAJEROS;30698.782177782;A
A;55132;55565;2012;VIAJEROS;40892.898957;A
A;55132;55565;2011;VIAJEROS;44444.260531417;A
A;55132;55565;2010;VIAJEROS;36618.397527131;A
A;55132;55565;2009;VIAJEROS;45623.348264909;A
A;55132;55565;2007;VIAJEROS;40397.690439333;A
A;55132;55697;2020;VIAJEROS;1359.320295841;A
A;55132;55697;2019;VIAJEROS;5269.800753402;A
A;55132;55697;2018;VIAJEROS;6806.511796597;A
A;55132;55697;2017;VIAJEROS;6287.186069386;A
A;55132;55697;2016;VIAJEROS;3909.283009288;A
A;55132;55697;2015;VIAJEROS;2837.899528915;A
A;55132;55697;2014;VIAJEROS;2925.163545717;A
A;55132;55697;2013;VIAJEROS;3105.375889784;A
A;55132;55697;2012;VIAJEROS;5013.310377587;A
A;55132;55697;2011;VIAJEROS;4477.318000069;A
A;55132;55697;2010;VIAJEROS;3973.602472846;A
A;55132;55697;2009;VIAJEROS;5113.651734796;A
A;55132;55697;2007;VIAJEROS;5747.612163971;A
A;55132;55577;2020;VIAJEROS;148.574827737;A
A;55132;55577;2019;VIAJEROS;1331.09505646;A
A;55132;55577;2018;VIAJEROS;1768.71145058;A
A;55132;55577;2017;VIAJEROS;1347.27591403;A
A;55132;55577;2016;VIAJEROS;614.87688726;A
A;55132;55577;2015;VIAJEROS;574.63396841;A
A;55132;55577;2014;VIAJEROS;510.86594793;A
A;55132;55577;2013;VIAJEROS;632.50441185;A
A;55132;55577;2012;VIAJEROS;700.8874571;A
A;55132;55577;2011;VIAJEROS;682.71052055;A
A;55132;55577;2010;VIAJEROS;575.33999951;A
A;55132;55577;2009;VIAJEROS;926.18672008;A
A;55132;55577;2007;VIAJEROS;979.18673956;A
A;55132;55568;2020;VIAJEROS;221.090233999;A
A;55132;55568;2019;VIAJEROS;456.258553513;A
A;55132;55568;2018;VIAJEROS;1133.22897937;A
A;55132;55568;2017;VIAJEROS;731.20615044;A
A;55132;55568;2016;VIAJEROS;447.60272033;A
A;55132;55568;2015;VIAJEROS;257.397621666;A
A;55132;55568;2014;VIAJEROS;539.60241818;A
A;55132;55568;2013;VIAJEROS;497.11967877;A
A;55132;55568;2012;VIAJEROS;1052.04184795;A
A;55132;55568;2011;VIAJEROS;701.38964652;A
A;55132;55568;2010;VIAJEROS;587.62514348;A
A;55132;55568;2009;VIAJEROS;741.8074278;A
A;55132;55568;2007;VIAJEROS;1232.50410564;A
A;55132;55571;2020;VIAJEROS;74.662706379;A
A;55132;55571;2019;VIAJEROS;562.289756187;A
A;55132;55571;2018;VIAJEROS;858.04406703;A
A;55132;55571;2017;VIAJEROS;682.29053724;A
A;55132;55571;2016;VIAJEROS;625.63057976;A
A;55132;55571;2015;VIAJEROS;272.654658851;A
A;55132;55571;2014;VIAJEROS;302.330265534;A
A;55132;55571;2013;VIAJEROS;275.281937865;A
A;55132;55571;2012;VIAJEROS;335.995303239;A
A;55132;55571;2011;VIAJEROS;270.753621324;A
A;55132;55571;2010;VIAJEROS;341.932003487;A
A;55132;55571;2009;VIAJEROS;205.353944249;A
A;55132;55571;2007;VIAJEROS;446.60245602;A
A;55132;55574;2020;VIAJEROS;404.184321498;A
A;55132;55574;2019;VIAJEROS;1349.905559282;A
A;55132;55574;2018;VIAJEROS;1260.1161307;A
A;55132;55574;2017;VIAJEROS;1462.43513668;A
A;55132;55574;2016;VIAJEROS;584.29726166;A
A;55132;55574;2015;VIAJEROS;552.09085171;A
A;55132;55574;2014;VIAJEROS;303.83675993;A
A;55132;55574;2013;VIAJEROS;390.38553756;A
A;55132;55574;2012;VIAJEROS;555.01081511;A
A;55132;55574;2011;VIAJEROS;551.20997476;A
A;55132;55574;2010;VIAJEROS;598.61156646;A
A;55132;55574;2009;VIAJEROS;511.53622652;A
A;55132;55574;2007;VIAJEROS;359.982498727;A
A;55132;55696;2020;VIAJEROS;510.808206228;A
A;55132;55696;2019;VIAJEROS;1570.25182796;A
A;55132;55696;2018;VIAJEROS;1786.411168917;A
A;55132;55696;2017;VIAJEROS;2063.978330996;A
A;55132;55696;2016;VIAJEROS;1636.875560278;A
A;55132;55696;2015;VIAJEROS;1181.122428278;A
A;55132;55696;2014;VIAJEROS;1268.528154143;A
A;55132;55696;2013;VIAJEROS;1310.084323739;A
A;55132;55696;2012;VIAJEROS;2369.374954188;A
A;55132;55696;2011;VIAJEROS;2271.254236915;A
A;55132;55696;2010;VIAJEROS;1870.093759909;A
A;55132;55696;2009;VIAJEROS;2728.767416147;A
A;55132;55696;2007;VIAJEROS;2729.336364024;A
A;55133;55698;2020;VIAJEROS;60623.000000006;A
A;55133;55698;2019;VIAJEROS;87345.000000001;A
A;55133;55698;2018;VIAJEROS;74672.999999975;A
A;55133;55698;2017;VIAJEROS;71473.000000476;A
A;55133;55698;2016;VIAJEROS;71593.552261633;A
A;55133;55698;2015;VIAJEROS;65331.999999655;A
A;55133;55698;2014;VIAJEROS;57984.999999508;A
A;55133;55698;2013;VIAJEROS;58516.150000129;A
A;55133;55698;2012;VIAJEROS;54073.000000103;A
A;55133;55698;2011;VIAJEROS;52558.999999853;A
A;55133;55698;2010;VIAJEROS;50602.949999928;A
A;55133;55698;2009;VIAJEROS;50547.304713086;A
A;55133;55698;2008;VIAJEROS;53535.999999964;A
A;55133;55698;2007;VIAJEROS;53550.000000214;A
A;55133;55565;2020;VIAJEROS;49165.980950291;A
A;55133;55565;2019;VIAJEROS;58409.549691883;A
A;55133;55565;2018;VIAJEROS;48366.840237758;A
A;55133;55565;2017;VIAJEROS;49389.450746054;A
A;55133;55565;2016;VIAJEROS;47218.133042691;A
A;55133;55565;2015;VIAJEROS;41381.160814396;A
A;55133;55565;2014;VIAJEROS;37432.876446503;A
A;55133;55565;2013;VIAJEROS;37207.943606333;A
A;55133;55565;2012;VIAJEROS;35761.932204821;A
A;55133;55565;2011;VIAJEROS;33984.508850127;A
A;55133;55565;2010;VIAJEROS;31543.37537661;A
A;55133;55565;2009;VIAJEROS;30972.015522849;A
A;55133;55565;2008;VIAJEROS;35597.491116189;A
A;55133;55565;2007;VIAJEROS;35941.021600058;A
A;55133;55697;2020;VIAJEROS;11457.019049715;A
A;55133;55697;2019;VIAJEROS;28935.450308118;A
A;55133;55697;2018;VIAJEROS;26306.159762217;A
A;55133;55697;2017;VIAJEROS;22083.549254422;A
A;55133;55697;2016;VIAJEROS;24375.419218942;A
A;55133;55697;2015;VIAJEROS;23950.839185259;A
A;55133;55697;2014;VIAJEROS;20552.123553005;A
A;55133;55697;2013;VIAJEROS;21308.206393796;A
A;55133;55697;2012;VIAJEROS;18311.067795282;A
A;55133;55697;2011;VIAJEROS;18574.491149726;A
A;55133;55697;2010;VIAJEROS;19059.574623318;A
A;55133;55697;2009;VIAJEROS;19575.289190237;A
A;55133;55697;2008;VIAJEROS;17938.508883775;A
A;55133;55697;2007;VIAJEROS;17608.978400156;A
A;55133;55577;2020;VIAJEROS;2502.091257222;A
A;55133;55577;2019;VIAJEROS;7589.67111293;A
A;55133;55577;2018;VIAJEROS;6099.90256555;A
A;55133;55577;2017;VIAJEROS;5279.42851286;A
A;55133;55577;2016;VIAJEROS;6172.4262156;A
A;55133;55577;2015;VIAJEROS;5864.2604114;A
A;55133;55577;2014;VIAJEROS;4743.4567366;A
A;55133;55577;2013;VIAJEROS;5299.6015763;A
A;55133;55577;2012;VIAJEROS;3901.8042527;A
A;55133;55577;2011;VIAJEROS;3900.1031334;A
A;55133;55577;2010;VIAJEROS;4638.45277358;A
A;55133;55577;2009;VIAJEROS;6059.4958723;A
A;55133;55577;2008;VIAJEROS;3886.375627;A
A;55133;55577;2007;VIAJEROS;3869.5257546;A
A;55133;55568;2020;VIAJEROS;2492.073329373;A
A;55133;55568;2019;VIAJEROS;6379.517187594;A
A;55133;55568;2018;VIAJEROS;5704.22942488;A
A;55133;55568;2017;VIAJEROS;4631.66430637;A
A;55133;55568;2016;VIAJEROS;5340.6212407;A
A;55133;55568;2015;VIAJEROS;5224.9115192;A
A;55133;55568;2014;VIAJEROS;4744.0870616;A
A;55133;55568;2013;VIAJEROS;4577.5192554;A
A;55133;55568;2012;VIAJEROS;4412.1976896;A
A;55133;55568;2011;VIAJEROS;4087.7091063;A
A;55133;55568;2010;VIAJEROS;3965.21996989;A
A;55133;55568;2009;VIAJEROS;4402.4231207;A
A;55133;55568;2008;VIAJEROS;3732.1252311;A
A;55133;55568;2007;VIAJEROS;4093.4409855;A
A;55133;55571;2020;VIAJEROS;996.756894131;A
A;55133;55571;2019;VIAJEROS;2780.437023533;A
A;55133;55571;2018;VIAJEROS;2599.03561886;A
A;55133;55571;2017;VIAJEROS;1733.98945833;A
A;55133;55571;2016;VIAJEROS;2478.7888106;A
A;55133;55571;2015;VIAJEROS;2581.97801;A
A;55133;55571;2014;VIAJEROS;2009.5665187;A
A;55133;55571;2013;VIAJEROS;2549.80022184;A
A;55133;55571;2012;VIAJEROS;2086.9996245;A
A;55133;55571;2011;VIAJEROS;1437.72747573;A
A;55133;55571;2010;VIAJEROS;1973.70721218;A
A;55133;55571;2009;VIAJEROS;1587.57227;A
A;55133;55571;2008;VIAJEROS;1625.7384819;A
A;55133;55571;2007;VIAJEROS;1426.3071562;A
A;55133;55574;2020;VIAJEROS;1974.927263655;A
A;55133;55574;2019;VIAJEROS;3667.457209984;A
A;55133;55574;2018;VIAJEROS;3837.09886712;A
A;55133;55574;2017;VIAJEROS;2490.03541802;A
A;55133;55574;2016;VIAJEROS;3487.0012037;A
A;55133;55574;2015;VIAJEROS;3407.20592;A
A;55133;55574;2014;VIAJEROS;2935.93899425;A
A;55133;55574;2013;VIAJEROS;3074.6930953;A
A;55133;55574;2012;VIAJEROS;2142.64882253;A
A;55133;55574;2011;VIAJEROS;2015.03290793;A
A;55133;55574;2010;VIAJEROS;2325.10276601;A
A;55133;55574;2009;VIAJEROS;2035.4005464;A
A;55133;55574;2008;VIAJEROS;2043.4330646;A
A;55133;55574;2007;VIAJEROS;2085.8016638;A
A;55133;55696;2020;VIAJEROS;3491.170305334;A
A;55133;55696;2019;VIAJEROS;8518.367774077;A
A;55133;55696;2018;VIAJEROS;8065.893285807;A
A;55133;55696;2017;VIAJEROS;7948.431558842;A
A;55133;55696;2016;VIAJEROS;6896.581748342;A
A;55133;55696;2015;VIAJEROS;6872.483324659;A
A;55133;55696;2014;VIAJEROS;6119.074241855;A
A;55133;55696;2013;VIAJEROS;5806.592244956;A
A;55133;55696;2012;VIAJEROS;5767.417405952;A
A;55133;55696;2011;VIAJEROS;7133.918526366;A
A;55133;55696;2010;VIAJEROS;6157.091901658;A
A;55133;55696;2009;VIAJEROS;5490.397380837;A
A;55133;55696;2008;VIAJEROS;6650.836479175;A
A;55133;55696;2007;VIAJEROS;6133.902840056;A
A;55135;55698;2020;VIAJEROS;37460.598382748;A
A;55135;55698;2019;VIAJEROS;114184.276236846;A
A;55135;55698;2018;VIAJEROS;78373.000000473;A
