OBS_STATUS;PARQUES_TURISMO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;55537;55545;2009;VIAJEROS;176.91259912;A
A;55537;55545;2008;VIAJEROS;223.09749574;A
A;55537;55545;2007;VIAJEROS;267.9589821;A
A;55537;55546;2015;VIAJEROS;101.163478607;A
A;55537;55546;2008;VIAJEROS;103.081173694;A
A;55537;55546;2007;VIAJEROS;124.94626628;A
A;55537;55547;2019;VIAJEROS;360.102785001;A
A;55537;55547;2018;VIAJEROS;135.820587806;A
A;55537;55547;2017;VIAJEROS;317.010134986;A
A;55537;55547;2016;VIAJEROS;173.944695708;A
A;55537;55547;2015;VIAJEROS;121.890497867;A
A;55537;55547;2014;VIAJEROS;144.579537381;A
A;55537;55547;2012;VIAJEROS;157.040981208;A
A;55537;55547;2011;VIAJEROS;136.783824673;A
A;55537;55547;2009;VIAJEROS;101.278937392;A
A;55537;55547;2008;VIAJEROS;171.811894132;A
A;55537;55547;2007;VIAJEROS;113.375386067;A
A;55537;55548;2020;VIAJEROS;243.696316017;A
A;55537;55548;2019;VIAJEROS;352.118499096;A
A;55537;55548;2018;VIAJEROS;214.84989574;A
A;55537;55548;2017;VIAJEROS;197.574602355;A
A;55537;55548;2016;VIAJEROS;236.930241383;A
A;55537;55548;2015;VIAJEROS;346.23157681;A
A;55537;55548;2013;VIAJEROS;246.704096164;A
A;55537;55548;2012;VIAJEROS;109.149449612;A
A;55537;55548;2011;VIAJEROS;168.015850318;A
A;55537;55548;2010;VIAJEROS;164.242794152;A
A;55537;55548;2009;VIAJEROS;157.08411977;A
A;55537;55548;2008;VIAJEROS;212.188064793;A
A;55537;55548;2007;VIAJEROS;204.04379688;A
A;55537;55549;2020;VIAJEROS;826.62712465;A
A;55537;55549;2019;VIAJEROS;1120.963162481;A
A;55537;55549;2018;VIAJEROS;1027.92687102;A
A;55537;55549;2017;VIAJEROS;1003.836365239;A
A;55537;55549;2016;VIAJEROS;978.96617238;A
A;55537;55549;2015;VIAJEROS;896.095989556;A
A;55537;55549;2014;VIAJEROS;1026.74608498;A
A;55537;55549;2013;VIAJEROS;1168.13521028;A
A;55537;55549;2012;VIAJEROS;1441.32404457;A
A;55537;55549;2011;VIAJEROS;1454.97799617;A
A;55537;55549;2010;VIAJEROS;861.22975489;A
A;55537;55549;2009;VIAJEROS;602.821380054;A
A;55537;55549;2008;VIAJEROS;824.813395572;A
A;55537;55549;2007;VIAJEROS;877.833462244;A
A;55537;55550;2020;VIAJEROS;1391.284532758;A
A;55537;55550;2019;VIAJEROS;1720.017949601;A
A;55537;55550;2018;VIAJEROS;1462.62081216;A
A;55537;55550;2017;VIAJEROS;1448.87648888;A
A;55537;55550;2016;VIAJEROS;1276.03695678;A
A;55537;55550;2015;VIAJEROS;1303.15237961;A
A;55537;55550;2014;VIAJEROS;1176.57778374;A
A;55537;55550;2013;VIAJEROS;1269.64646948;A
A;55537;55550;2012;VIAJEROS;1504.6937789;A
A;55537;55550;2011;VIAJEROS;1064.74461078;A
A;55537;55550;2010;VIAJEROS;1410.41739683;A
A;55537;55550;2009;VIAJEROS;1294.60070184;A
A;55537;55550;2008;VIAJEROS;1546.65079679;A
A;55537;55550;2007;VIAJEROS;1547.132313115;A
A;55537;55551;2020;VIAJEROS;4392.248944559;A
A;55537;55551;2019;VIAJEROS;5265.158404625;A
A;55537;55551;2018;VIAJEROS;4179.32484271;A
A;55537;55551;2017;VIAJEROS;4380.99133506;A
A;55537;55551;2016;VIAJEROS;4410.8577957;A
A;55537;55551;2015;VIAJEROS;4757.670733137;A
A;55537;55551;2014;VIAJEROS;3784.9109145;A
A;55537;55551;2013;VIAJEROS;3646.3038887;A
A;55537;55551;2012;VIAJEROS;3191.8992915;A
A;55537;55551;2011;VIAJEROS;3872.3800032;A
A;55537;55551;2010;VIAJEROS;3358.085728839;A
A;55537;55551;2009;VIAJEROS;3689.518913224;A
A;55537;55551;2008;VIAJEROS;4430.580136004;A
A;55537;55551;2007;VIAJEROS;4455.986023357;A
A;55537;55552;2020;VIAJEROS;5271.718354803;A
A;55537;55552;2019;VIAJEROS;6106.231949203;A
A;55537;55552;2018;VIAJEROS;4689.62343627;A
A;55537;55552;2017;VIAJEROS;5475.72686917;A
A;55537;55552;2016;VIAJEROS;4635.527169286;A
A;55537;55552;2015;VIAJEROS;4770.327340338;A
A;55537;55552;2014;VIAJEROS;4752.569842952;A
A;55537;55552;2013;VIAJEROS;4387.0226777;A
A;55537;55552;2012;VIAJEROS;4236.473983488;A
A;55537;55552;2011;VIAJEROS;4983.011435188;A
A;55537;55552;2010;VIAJEROS;4531.761010584;A
A;55537;55552;2009;VIAJEROS;4543.081246398;A
A;55537;55552;2008;VIAJEROS;4916.091704294;A
A;55537;55552;2007;VIAJEROS;4998.310797265;A
A;55537;55553;2020;VIAJEROS;790.366575421;A
A;55537;55553;2019;VIAJEROS;698.164608498;A
A;55537;55553;2018;VIAJEROS;570.328016998;A
A;55537;55553;2017;VIAJEROS;758.880154323;A
A;55537;55553;2016;VIAJEROS;493.340563899;A
A;55537;55553;2015;VIAJEROS;420.518749208;A
A;55537;55553;2014;VIAJEROS;408.951150193;A
A;55537;55553;2013;VIAJEROS;474.61490369;A
A;55537;55553;2012;VIAJEROS;329.92339287;A
A;55537;55553;2011;VIAJEROS;335.61429904;A
A;55537;55553;2010;VIAJEROS;209.303146714;A
A;55537;55553;2009;VIAJEROS;269.87362951;A
A;55537;55553;2008;VIAJEROS;452.131318802;A
A;55537;55553;2007;VIAJEROS;247.010078681;A
A;55537;55554;2020;VIAJEROS;390.091222186;A
A;55537;55554;2019;VIAJEROS;643.996651138;A
A;55537;55554;2018;VIAJEROS;364.280376153;A
A;55537;55554;2017;VIAJEROS;310.689431153;A
A;55537;55554;2016;VIAJEROS;372.490432031;A
A;55537;55554;2015;VIAJEROS;345.71445859;A
A;55537;55554;2014;VIAJEROS;522.93157867;A
A;55537;55554;2013;VIAJEROS;287.45214474;A
A;55537;55554;2012;VIAJEROS;260.96189936;A
A;55537;55554;2011;VIAJEROS;442.150801;A
A;55537;55554;2010;VIAJEROS;281.18498583;A
A;55537;55554;2009;VIAJEROS;233.091263271;A
A;55537;55554;2008;VIAJEROS;424.855825541;A
A;55537;55554;2007;VIAJEROS;552.028906807;A
A;55537;55555;2020;VIAJEROS;4445.719069652;A
A;55537;55555;2019;VIAJEROS;6481.928208769;A
A;55537;55555;2018;VIAJEROS;5402.00779884;A
A;55537;55555;2017;VIAJEROS;5305.81106085;A
A;55537;55555;2016;VIAJEROS;4885.9579561;A
A;55537;55555;2015;VIAJEROS;4331.60292183;A
A;55537;55555;2014;VIAJEROS;5340.240246863;A
A;55537;55555;2013;VIAJEROS;4674.6679921;A
A;55537;55555;2012;VIAJEROS;5363.1884263;A
A;55537;55555;2011;VIAJEROS;4262.6659796;A
A;55537;55555;2010;VIAJEROS;4626.4949039;A
A;55537;55555;2009;VIAJEROS;5053.83144534;A
A;55537;55555;2008;VIAJEROS;6565.95460803;A
A;55537;55555;2007;VIAJEROS;6401.00733184;A
A;55537;55556;2020;VIAJEROS;4743.303720518;A
A;55537;55556;2019;VIAJEROS;5378.426568237;A
A;55537;55556;2018;VIAJEROS;4306.04879206;A
A;55537;55556;2017;VIAJEROS;5807.12915046;A
A;55537;55556;2016;VIAJEROS;4537.8319617;A
A;55537;55556;2015;VIAJEROS;4069.977460092;A
A;55537;55556;2014;VIAJEROS;3564.217422115;A
A;55537;55556;2013;VIAJEROS;4282.6785888;A
A;55537;55556;2012;VIAJEROS;4284.394197;A
A;55537;55556;2011;VIAJEROS;4477.6365068;A
A;55537;55556;2010;VIAJEROS;3659.6373177;A
A;55537;55556;2009;VIAJEROS;4053.74074227;A
A;55537;55556;2008;VIAJEROS;3885.574053508;A
A;55537;55556;2007;VIAJEROS;5056.514482279;A
A;55537;55557;2020;VIAJEROS;766.5936348;A
A;55537;55557;2019;VIAJEROS;642.571825529;A
A;55537;55557;2018;VIAJEROS;546.63859209;A
A;55537;55557;2017;VIAJEROS;477.615179162;A
A;55537;55557;2016;VIAJEROS;412.469797944;A
A;55537;55557;2015;VIAJEROS;638.29073047;A
A;55537;55557;2014;VIAJEROS;363.499134749;A
A;55537;55557;2013;VIAJEROS;406.546750917;A
A;55537;55557;2012;VIAJEROS;442.38107212;A
A;55537;55557;2011;VIAJEROS;621.9789901;A
A;55537;55557;2010;VIAJEROS;564.158921486;A
A;55537;55557;2009;VIAJEROS;539.0246306;A
A;55537;55557;2008;VIAJEROS;517.58941308;A
A;55537;55557;2007;VIAJEROS;530.262668394;A
A;55537;55558;2020;VIAJEROS;1282.82159248;A
A;55537;55558;2019;VIAJEROS;1747.127513854;A
A;55537;55558;2018;VIAJEROS;1521.88898648;A
A;55537;55558;2017;VIAJEROS;1303.74717435;A
A;55537;55558;2016;VIAJEROS;1269.624391047;A
A;55537;55558;2015;VIAJEROS;1580.254927852;A
A;55537;55558;2014;VIAJEROS;2051.49500163;A
A;55537;55558;2013;VIAJEROS;1999.8670969;A
A;55537;55558;2012;VIAJEROS;2194.74973694;A
A;55537;55558;2011;VIAJEROS;2596.62569883;A
A;55537;55558;2010;VIAJEROS;1716.18301515;A
A;55537;55558;2009;VIAJEROS;1716.232251692;A
A;55537;55558;2008;VIAJEROS;2233.921753132;A
A;55537;55558;2007;VIAJEROS;1852.362252318;A
A;55537;55559;2020;VIAJEROS;281.674671371;A
A;55537;55559;2015;VIAJEROS;101.300906769;A
A;55537;55559;2013;VIAJEROS;112.079319435;A
A;55537;55559;2009;VIAJEROS;112.85987749;A
A;55537;55559;2007;VIAJEROS;112.18018517;A
A;55537;55544;2020;VIAJEROS;674.672792317;A
A;55537;55544;2019;VIAJEROS;707.066546788;A
A;55537;55544;2018;VIAJEROS;339.045908996;A
A;55537;55544;2017;VIAJEROS;462.931135269;A
A;55537;55544;2016;VIAJEROS;463.77750681;A
A;55537;55544;2015;VIAJEROS;466.15054984;A
A;55537;55544;2014;VIAJEROS;485.52915924;A
A;55537;55544;2013;VIAJEROS;512.69908126;A
A;55537;55544;2012;VIAJEROS;415.89819592;A
A;55537;55544;2011;VIAJEROS;642.64705978;A
A;55537;55544;2010;VIAJEROS;471.287622287;A
A;55537;55544;2009;VIAJEROS;376.483489662;A
A;55537;55544;2008;VIAJEROS;463.39275115;A
A;55537;55544;2007;VIAJEROS;391.860426957;A
A;55537;55561;2020;VIAJEROS;165.861882524;A
A;55537;55561;2019;VIAJEROS;137.369389715;A
A;55537;55561;2016;VIAJEROS;119.466176633;A
A;55537;55561;2013;VIAJEROS;120.340232916;A
A;55537;55561;2012;VIAJEROS;201.343662332;A
A;55537;55561;2009;VIAJEROS;107.5435598;A
A;55537;55561;2008;VIAJEROS;127.90926922;A
A;55537;55561;2007;VIAJEROS;143.51575501;A
A;55537;55562;2019;VIAJEROS;146.873337935;A
A;55538;55564;2020;VIAJEROS;155031.170774976;A
A;55538;55564;2019;VIAJEROS;215162.740224998;A
A;55538;55564;2018;VIAJEROS;201448.029711217;A
A;55538;55564;2017;VIAJEROS;210150.167834491;A
A;55538;55564;2016;VIAJEROS;197304.437742528;A
A;55538;55564;2015;VIAJEROS;194013.026535339;A
A;55538;55564;2014;VIAJEROS;177749.138901462;A
A;55538;55564;2013;VIAJEROS;148736.931238725;A
A;55538;55564;2012;VIAJEROS;155367.907729583;A
A;55538;55564;2011;VIAJEROS;172683.472109535;A
A;55538;55564;2010;VIAJEROS;164841.228269476;A
A;55538;55564;2009;VIAJEROS;180673.296255585;A
A;55538;55564;2008;VIAJEROS;163592.272777229;A
A;55538;55564;2007;VIAJEROS;186470.462701891;A
A;55538;55543;2020;VIAJEROS;125609.731048258;A
A;55538;55543;2019;VIAJEROS;166752.347900419;A
A;55538;55543;2018;VIAJEROS;156013.759055;A
A;55538;55543;2017;VIAJEROS;169309.7340643;A
A;55538;55543;2016;VIAJEROS;150916.6356;A
A;55538;55543;2015;VIAJEROS;150285.7274566;A
A;55538;55543;2014;VIAJEROS;138791.4637651;A
A;55538;55543;2013;VIAJEROS;112439.5153399;A
A;55538;55543;2012;VIAJEROS;120217.72264065;A
A;55538;55543;2011;VIAJEROS;127628.33458965;A
A;55538;55543;2010;VIAJEROS;123563.78624705;A
A;55538;55543;2009;VIAJEROS;132117.47715217;A
A;55538;55543;2008;VIAJEROS;116340.9459655;A
A;55538;55543;2007;VIAJEROS;140460.92849048;A
A;55538;55563;2020;VIAJEROS;29421.439726718;A
A;55538;55563;2019;VIAJEROS;48410.392324579;A
A;55538;55563;2018;VIAJEROS;45434.270656217;A
A;55538;55563;2017;VIAJEROS;40840.433770191;A
A;55538;55563;2016;VIAJEROS;46387.802142528;A
A;55538;55563;2015;VIAJEROS;43727.299078739;A
A;55538;55563;2014;VIAJEROS;38957.675136362;A
A;55538;55563;2013;VIAJEROS;36297.415898825;A
A;55538;55563;2012;VIAJEROS;35150.185088933;A
A;55538;55563;2011;VIAJEROS;45055.137519885;A
A;55538;55563;2010;VIAJEROS;41277.442022426;A
A;55538;55563;2009;VIAJEROS;48555.819103415;A
A;55538;55563;2008;VIAJEROS;47251.326811729;A
A;55538;55563;2007;VIAJEROS;46009.534211411;A
A;55538;55545;2020;VIAJEROS;749.553325921;A
A;55538;55545;2019;VIAJEROS;1623.239348383;A
A;55538;55545;2018;VIAJEROS;1806.33453637;A
A;55538;55545;2017;VIAJEROS;1257.815685579;A
A;55538;55545;2016;VIAJEROS;1394.41950256;A
A;55538;55545;2015;VIAJEROS;1220.0381094;A
A;55538;55545;2014;VIAJEROS;1127.146388605;A
A;55538;55545;2013;VIAJEROS;1126.69165941;A
A;55538;55545;2012;VIAJEROS;996.73753085;A
A;55538;55545;2011;VIAJEROS;1140.17108226;A
A;55538;55545;2010;VIAJEROS;1025.97364501;A
A;55538;55545;2009;VIAJEROS;1452.05289517;A
A;55538;55545;2008;VIAJEROS;1151.43636499;A
A;55538;55545;2007;VIAJEROS;1188.216692265;A
A;55538;55546;2020;VIAJEROS;134.2277444;A
A;55538;55546;2019;VIAJEROS;828.494369269;A
A;55538;55546;2018;VIAJEROS;159.655922018;A
A;55538;55546;2011;VIAJEROS;199.174847768;A
A;55538;55546;2009;VIAJEROS;189.582430677;A
A;55538;55546;2008;VIAJEROS;274.790194451;A
A;55538;55546;2007;VIAJEROS;250.635942256;A
A;55538;55547;2020;VIAJEROS;543.146896317;A
A;55538;55547;2019;VIAJEROS;799.88927138;A
A;55538;55547;2018;VIAJEROS;775.977799267;A
A;55538;55547;2017;VIAJEROS;840.450943737;A
A;55538;55547;2016;VIAJEROS;579.824369507;A
A;55538;55547;2015;VIAJEROS;1059.56711689;A
A;55538;55547;2014;VIAJEROS;671.444769725;A
A;55538;55547;2013;VIAJEROS;566.8153878;A
A;55538;55547;2012;VIAJEROS;374.072177582;A
A;55538;55547;2011;VIAJEROS;649.721593997;A
A;55538;55547;2010;VIAJEROS;554.87612003;A
A;55538;55547;2009;VIAJEROS;636.52255051;A
A;55538;55547;2008;VIAJEROS;623.18369829;A
A;55538;55547;2007;VIAJEROS;719.89248056;A
A;55538;55548;2020;VIAJEROS;622.475351653;A
A;55538;55548;2019;VIAJEROS;1003.355812429;A
A;55538;55548;2018;VIAJEROS;1159.98760397;A
A;55538;55548;2017;VIAJEROS;663.33107815;A
A;55538;55548;2016;VIAJEROS;1105.942698907;A
A;55538;55548;2015;VIAJEROS;858.780649275;A
A;55538;55548;2014;VIAJEROS;553.78171192;A
A;55538;55548;2013;VIAJEROS;868.34537913;A
A;55538;55548;2012;VIAJEROS;566.16312701;A
A;55538;55548;2011;VIAJEROS;891.24350334;A
A;55538;55548;2010;VIAJEROS;682.16888113;A
A;55538;55548;2009;VIAJEROS;795.63174734;A
A;55538;55548;2008;VIAJEROS;447.72000911;A
A;55538;55548;2007;VIAJEROS;610.119183689;A
A;55538;55549;2020;VIAJEROS;2557.444335312;A
A;55538;55549;2019;VIAJEROS;3561.149030555;A
A;55538;55549;2018;VIAJEROS;4213.290763351;A
A;55538;55549;2017;VIAJEROS;3829.632744783;A
A;55538;55549;2016;VIAJEROS;3835.359287797;A
A;55538;55549;2015;VIAJEROS;3839.059764448;A
A;55538;55549;2014;VIAJEROS;2838.201610695;A
A;55538;55549;2013;VIAJEROS;2755.198415273;A
A;55538;55549;2012;VIAJEROS;2538.130511202;A
A;55538;55549;2011;VIAJEROS;3708.328178;A
A;55538;55549;2010;VIAJEROS;2656.824907161;A
A;55538;55549;2009;VIAJEROS;3229.179846224;A
A;55538;55549;2008;VIAJEROS;3398.1149633;A
A;55538;55549;2007;VIAJEROS;2941.849400015;A
A;55538;55550;2020;VIAJEROS;1678.853086411;A
A;55538;55550;2019;VIAJEROS;2004.364397721;A
A;55538;55550;2018;VIAJEROS;2971.388497966;A
A;55538;55550;2017;VIAJEROS;2384.690745315;A
A;55538;55550;2016;VIAJEROS;2818.269848818;A
A;55538;55550;2015;VIAJEROS;2393.92850836;A
A;55538;55550;2014;VIAJEROS;1616.509059406;A
A;55538;55550;2013;VIAJEROS;1574.673960209;A
A;55538;55550;2012;VIAJEROS;1789.184269048;A
A;55538;55550;2011;VIAJEROS;2442.571699701;A
A;55538;55550;2010;VIAJEROS;2164.55645506;A
A;55538;55550;2009;VIAJEROS;2806.325245586;A
A;55538;55550;2008;VIAJEROS;2336.21496672;A
A;55538;55550;2007;VIAJEROS;2525.973359996;A
A;55538;55551;2020;VIAJEROS;3785.74887951;A
A;55538;55551;2019;VIAJEROS;4815.340525574;A
A;55538;55551;2018;VIAJEROS;4964.99948365;A
A;55538;55551;2017;VIAJEROS;4881.002667324;A
A;55538;55551;2016;VIAJEROS;6177.30697189;A
A;55538;55551;2015;VIAJEROS;5114.88762117;A
A;55538;55551;2014;VIAJEROS;4897.007641084;A
A;55538;55551;2013;VIAJEROS;3991.077759489;A
A;55538;55551;2012;VIAJEROS;3781.408524967;A
A;55538;55551;2011;VIAJEROS;5164.668246714;A
A;55538;55551;2010;VIAJEROS;5038.905370995;A
A;55538;55551;2009;VIAJEROS;5651.225752318;A
A;55538;55551;2008;VIAJEROS;6261.3645696;A
A;55538;55551;2007;VIAJEROS;4925.156177056;A
A;55538;55552;2020;VIAJEROS;1681.085210758;A
A;55538;55552;2019;VIAJEROS;2171.232834722;A
A;55538;55552;2018;VIAJEROS;2265.415063486;A
A;55538;55552;2017;VIAJEROS;2410.644356106;A
A;55538;55552;2016;VIAJEROS;3130.158650545;A
A;55538;55552;2015;VIAJEROS;2361.437624496;A
A;55538;55552;2014;VIAJEROS;1793.072741656;A
A;55538;55552;2013;VIAJEROS;2103.6999564;A
A;55538;55552;2012;VIAJEROS;1884.434708486;A
A;55538;55552;2011;VIAJEROS;2989.076272751;A
A;55538;55552;2010;VIAJEROS;2344.45367722;A
A;55538;55552;2009;VIAJEROS;2298.517416822;A
A;55538;55552;2008;VIAJEROS;2399.188337926;A
A;55538;55552;2007;VIAJEROS;2378.766766066;A
A;55538;55553;2020;VIAJEROS;2913.468214824;A
A;55538;55553;2019;VIAJEROS;7158.773351547;A
A;55538;55553;2018;VIAJEROS;6259.862168839;A
A;55538;55553;2017;VIAJEROS;5211.242534311;A
A;55538;55553;2016;VIAJEROS;5582.493780084;A
A;55538;55553;2015;VIAJEROS;5952.377685566;A
A;55538;55553;2014;VIAJEROS;6431.371905543;A
A;55538;55553;2013;VIAJEROS;4972.509450967;A
A;55538;55553;2012;VIAJEROS;4517.525280508;A
A;55538;55553;2011;VIAJEROS;5124.5486136;A
A;55538;55553;2010;VIAJEROS;5186.5826364;A
A;55538;55553;2009;VIAJEROS;5891.411458392;A
A;55538;55553;2008;VIAJEROS;4644.725470774;A
A;55538;55553;2007;VIAJEROS;4247.250439744;A
A;55538;55554;2020;VIAJEROS;1102.670762108;A
A;55538;55554;2019;VIAJEROS;1562.507407932;A
A;55538;55554;2018;VIAJEROS;1478.235054385;A
A;55538;55554;2017;VIAJEROS;1295.476727815;A
A;55538;55554;2016;VIAJEROS;1416.786848899;A
A;55538;55554;2015;VIAJEROS;1339.276494951;A
A;55538;55554;2014;VIAJEROS;1048.994871966;A
A;55538;55554;2013;VIAJEROS;1098.36881519;A
A;55538;55554;2012;VIAJEROS;1244.919049479;A
A;55538;55554;2011;VIAJEROS;1077.50055822;A
A;55538;55554;2010;VIAJEROS;1078.85363725;A
A;55538;55554;2009;VIAJEROS;1600.612081265;A
A;55538;55554;2008;VIAJEROS;1611.109939677;A
A;55538;55554;2007;VIAJEROS;1373.800477938;A
A;55538;55555;2020;VIAJEROS;7017.140714538;A
A;55538;55555;2019;VIAJEROS;11719.192175268;A
A;55538;55555;2018;VIAJEROS;10083.08871332;A
A;55538;55555;2017;VIAJEROS;9018.868955513;A
A;55538;55555;2016;VIAJEROS;9887.90216838;A
A;55538;55555;2015;VIAJEROS;10390.349331354;A
A;55538;55555;2014;VIAJEROS;8977.218039945;A
A;55538;55555;2013;VIAJEROS;8341.220844044;A
A;55538;55555;2012;VIAJEROS;8701.566598233;A
A;55538;55555;2011;VIAJEROS;11218.059952369;A
A;55538;55555;2010;VIAJEROS;10226.182058878;A
A;55538;55555;2009;VIAJEROS;13439.105862774;A
A;55538;55555;2008;VIAJEROS;12532.532012763;A
A;55538;55555;2007;VIAJEROS;14850.09220978;A
A;55538;55556;2020;VIAJEROS;616.220821155;A
A;55538;55556;2019;VIAJEROS;886.335448952;A
A;55538;55556;2018;VIAJEROS;762.28230483;A
A;55538;55556;2017;VIAJEROS;731.645357765;A
A;55538;55556;2016;VIAJEROS;879.747455857;A
A;55538;55556;2015;VIAJEROS;913.200156357;A
A;55538;55556;2014;VIAJEROS;809.532202334;A
A;55538;55556;2013;VIAJEROS;703.721819399;A
A;55538;55556;2012;VIAJEROS;788.765898877;A
A;55538;55556;2011;VIAJEROS;1015.82740644;A
A;55538;55556;2010;VIAJEROS;909.584988476;A
A;55538;55556;2009;VIAJEROS;1018.192641081;A
A;55538;55556;2008;VIAJEROS;1073.820921579;A
A;55538;55556;2007;VIAJEROS;872.301946329;A
A;55538;55557;2020;VIAJEROS;746.869272946;A
A;55538;55557;2019;VIAJEROS;1221.34260966;A
A;55538;55557;2018;VIAJEROS;1097.84045937;A
A;55538;55557;2017;VIAJEROS;1061.96745024;A
A;55538;55557;2016;VIAJEROS;1515.78929675;A
A;55538;55557;2015;VIAJEROS;986.47811866;A
A;55538;55557;2014;VIAJEROS;1068.514962349;A
A;55538;55557;2013;VIAJEROS;1318.144469432;A
A;55538;55557;2012;VIAJEROS;918.84590871;A
A;55538;55557;2011;VIAJEROS;1076.66095489;A
A;55538;55557;2010;VIAJEROS;1053.921216701;A
A;55538;55557;2009;VIAJEROS;801.85295899;A
A;55538;55557;2008;VIAJEROS;961.653844133;A
A;55538;55557;2007;VIAJEROS;992.97714221;A
A;55538;55558;2020;VIAJEROS;3746.488124913;A
A;55538;55558;2019;VIAJEROS;6718.108574968;A
A;55538;55558;2018;VIAJEROS;5054.844321304;A
A;55538;55558;2017;VIAJEROS;4732.252707821;A
A;55538;55558;2016;VIAJEROS;5678.584106735;A
A;55538;55558;2015;VIAJEROS;5408.821778149;A
A;55538;55558;2014;VIAJEROS;5218.492258244;A
A;55538;55558;2013;VIAJEROS;5142.12394898;A
A;55538;55558;2012;VIAJEROS;5393.203590381;A
A;55538;55558;2011;VIAJEROS;6629.642378428;A
A;55538;55558;2010;VIAJEROS;6341.841160891;A
A;55538;55558;2009;VIAJEROS;6943.805596604;A
A;55538;55558;2008;VIAJEROS;7613.804477423;A
A;55538;55558;2007;VIAJEROS;6645.178682308;A
A;55538;55559;2020;VIAJEROS;246.877226575;A
A;55538;55559;2019;VIAJEROS;574.863853272;A
A;55538;55559;2018;VIAJEROS;373.56990889;A
A;55538;55559;2017;VIAJEROS;633.316803908;A
A;55538;55559;2016;VIAJEROS;660.29409813;A
A;55538;55559;2015;VIAJEROS;365.65562779;A
A;55538;55559;2014;VIAJEROS;325.813089995;A
A;55538;55559;2013;VIAJEROS;229.72462152;A
A;55538;55559;2012;VIAJEROS;413.00976327;A
A;55538;55559;2011;VIAJEROS;321.31302919;A
A;55538;55559;2010;VIAJEROS;419.44832457;A
A;55538;55559;2009;VIAJEROS;386.11935492;A
A;55538;55559;2008;VIAJEROS;300.44955113;A
A;55538;55559;2007;VIAJEROS;235.88048943;A
A;55538;55544;2020;VIAJEROS;715.987846747;A
A;55538;55544;2019;VIAJEROS;949.758385415;A
A;55538;55544;2018;VIAJEROS;1219.705753293;A
A;55538;55544;2017;VIAJEROS;968.841489455;A
A;55538;55544;2016;VIAJEROS;881.575898318;A
A;55538;55544;2015;VIAJEROS;836.34388573;A
