OBS_STATUS;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES61;55698;2020;VIAJEROS;617553.904630433;A
A;ES61;55698;2019;VIAJEROS;1101924.529344306;A
A;ES61;55698;2018;VIAJEROS;988646.569926728;A
A;ES61;55698;2017;VIAJEROS;962997.771585579;A
A;ES61;55698;2016;VIAJEROS;975327.225697176;A
A;ES61;55698;2015;VIAJEROS;914004.512680071;A
A;ES61;55698;2014;VIAJEROS;827947.582191423;A
A;ES61;55698;2013;VIAJEROS;782698.829836961;A
A;ES61;55698;2012;VIAJEROS;761259.175779847;A
A;ES61;55698;2011;VIAJEROS;794367.224982092;A
A;ES61;55698;2010;VIAJEROS;812913.946283754;A
A;ES61;55698;2009;VIAJEROS;893279.330022784;A
A;ES61;55698;2008;VIAJEROS;928083.49926174;A
A;ES61;55698;2007;VIAJEROS;997255.073229537;A
A;ES61;55565;2020;VIAJEROS;511079.845665532;A
A;ES61;55565;2019;VIAJEROS;777383.307879675;A
A;ES61;55565;2018;VIAJEROS;677006.103662743;A
A;ES61;55565;2017;VIAJEROS;664940.970689322;A
A;ES61;55565;2016;VIAJEROS;669001.227774056;A
A;ES61;55565;2015;VIAJEROS;638397.398899078;A
A;ES61;55565;2014;VIAJEROS;575830.210671916;A
A;ES61;55565;2013;VIAJEROS;525907.365463177;A
A;ES61;55565;2012;VIAJEROS;514969.700967228;A
A;ES61;55565;2011;VIAJEROS;555281.64063032;A
A;ES61;55565;2010;VIAJEROS;560132.208722808;A
A;ES61;55565;2009;VIAJEROS;607227.394386109;A
A;ES61;55565;2008;VIAJEROS;624787.117163135;A
A;ES61;55565;2007;VIAJEROS;686466.614069465;A
A;ES61;55543;2020;VIAJEROS;405831.97989611;A
A;ES61;55543;2019;VIAJEROS;598653.923327582;A
A;ES61;55543;2018;VIAJEROS;521568.755356706;A
A;ES61;55543;2017;VIAJEROS;518696.95517967;A
A;ES61;55543;2016;VIAJEROS;514029.28023664;A
A;ES61;55543;2015;VIAJEROS;494786.30101045;A
A;ES61;55543;2014;VIAJEROS;440055.715919476;A
A;ES61;55543;2013;VIAJEROS;404266.17396289;A
A;ES61;55543;2012;VIAJEROS;393391.449224258;A
A;ES61;55543;2011;VIAJEROS;414355.82708674;A
A;ES61;55543;2010;VIAJEROS;425066.77713299;A
A;ES61;55543;2009;VIAJEROS;443553.603235043;A
A;ES61;55543;2008;VIAJEROS;454765.342168471;A
A;ES61;55543;2007;VIAJEROS;508171.27399027;A
A;ES61;55563;2020;VIAJEROS;105247.865769422;A
A;ES61;55563;2019;VIAJEROS;178729.384552093;A
A;ES61;55563;2018;VIAJEROS;155437.348306037;A
A;ES61;55563;2017;VIAJEROS;146244.015509652;A
A;ES61;55563;2016;VIAJEROS;154971.947537416;A
A;ES61;55563;2015;VIAJEROS;143611.097888628;A
A;ES61;55563;2014;VIAJEROS;135774.49475244;A
A;ES61;55563;2013;VIAJEROS;121641.191500287;A
A;ES61;55563;2012;VIAJEROS;121578.25174297;A
A;ES61;55563;2011;VIAJEROS;140925.81354358;A
A;ES61;55563;2010;VIAJEROS;135065.431589818;A
A;ES61;55563;2009;VIAJEROS;163673.791151066;A
A;ES61;55563;2008;VIAJEROS;170021.774994664;A
A;ES61;55563;2007;VIAJEROS;178295.340079195;A
A;ES61;55697;2020;VIAJEROS;106474.058964901;A
A;ES61;55697;2019;VIAJEROS;324541.221464631;A
A;ES61;55697;2018;VIAJEROS;311640.466263985;A
A;ES61;55697;2017;VIAJEROS;298056.800896257;A
A;ES61;55697;2016;VIAJEROS;306325.99792312;A
A;ES61;55697;2015;VIAJEROS;275607.113780993;A
A;ES61;55697;2014;VIAJEROS;252117.371519507;A
A;ES61;55697;2013;VIAJEROS;256791.464373784;A
A;ES61;55697;2012;VIAJEROS;246289.474812619;A
A;ES61;55697;2011;VIAJEROS;239085.584351772;A
A;ES61;55697;2010;VIAJEROS;252781.737560946;A
A;ES61;55697;2009;VIAJEROS;286051.935636675;A
A;ES61;55697;2008;VIAJEROS;303296.382098605;A
A;ES61;55697;2007;VIAJEROS;310788.459160072;A
A;ES61;55577;2020;VIAJEROS;23913.908869755;A
A;ES61;55577;2019;VIAJEROS;75518.20725302;A
A;ES61;55577;2018;VIAJEROS;67024.308087698;A
A;ES61;55577;2017;VIAJEROS;63920.99464152;A
A;ES61;55577;2016;VIAJEROS;62550.251062236;A
A;ES61;55577;2015;VIAJEROS;56389.548739898;A
A;ES61;55577;2014;VIAJEROS;51162.465596863;A
A;ES61;55577;2013;VIAJEROS;51332.39423191;A
A;ES61;55577;2012;VIAJEROS;44666.506738302;A
A;ES61;55577;2011;VIAJEROS;41911.456041067;A
A;ES61;55577;2010;VIAJEROS;44349.648800212;A
A;ES61;55577;2009;VIAJEROS;49746.927544811;A
A;ES61;55577;2008;VIAJEROS;48385.33251452;A
A;ES61;55577;2007;VIAJEROS;52380.885843462;A
A;ES61;55568;2020;VIAJEROS;16324.575162081;A
A;ES61;55568;2019;VIAJEROS;64445.673854205;A
A;ES61;55568;2018;VIAJEROS;63364.010251862;A
A;ES61;55568;2017;VIAJEROS;64109.066578111;A
A;ES61;55568;2016;VIAJEROS;68067.401362031;A
A;ES61;55568;2015;VIAJEROS;61993.000012735;A
A;ES61;55568;2014;VIAJEROS;57915.068666223;A
A;ES61;55568;2013;VIAJEROS;56728.126470647;A
A;ES61;55568;2012;VIAJEROS;56535.369428459;A
A;ES61;55568;2011;VIAJEROS;55602.772686373;A
A;ES61;55568;2010;VIAJEROS;55241.233988781;A
A;ES61;55568;2009;VIAJEROS;68943.207338686;A
A;ES61;55568;2008;VIAJEROS;68141.326678101;A
A;ES61;55568;2007;VIAJEROS;71781.768415232;A
A;ES61;55571;2020;VIAJEROS;12668.229918194;A
A;ES61;55571;2019;VIAJEROS;39434.105935399;A
A;ES61;55571;2018;VIAJEROS;38979.859057283;A
A;ES61;55571;2017;VIAJEROS;33838.099387639;A
A;ES61;55571;2016;VIAJEROS;36720.163947448;A
A;ES61;55571;2015;VIAJEROS;32529.563316611;A
A;ES61;55571;2014;VIAJEROS;28057.870473745;A
A;ES61;55571;2013;VIAJEROS;34372.285163364;A
A;ES61;55571;2012;VIAJEROS;30692.762468796;A
A;ES61;55571;2011;VIAJEROS;27040.843730646;A
A;ES61;55571;2010;VIAJEROS;28981.190037764;A
A;ES61;55571;2009;VIAJEROS;29818.816138004;A
A;ES61;55571;2008;VIAJEROS;32264.059506964;A
A;ES61;55571;2007;VIAJEROS;30933.454086659;A
A;ES61;55574;2020;VIAJEROS;24709.396319559;A
A;ES61;55574;2019;VIAJEROS;50050.608242531;A
A;ES61;55574;2018;VIAJEROS;51737.008008206;A
A;ES61;55574;2017;VIAJEROS;48961.132935382;A
A;ES61;55574;2016;VIAJEROS;47595.287590764;A
A;ES61;55574;2015;VIAJEROS;42828.354950984;A
A;ES61;55574;2014;VIAJEROS;39422.753661598;A
A;ES61;55574;2013;VIAJEROS;39932.482127698;A
A;ES61;55574;2012;VIAJEROS;37025.011097816;A
A;ES61;55574;2011;VIAJEROS;32828.475169862;A
A;ES61;55574;2010;VIAJEROS;35984.914281542;A
A;ES61;55574;2009;VIAJEROS;36546.406262756;A
A;ES61;55574;2008;VIAJEROS;41626.404427639;A
A;ES61;55574;2007;VIAJEROS;44278.976722231;A
A;ES61;55696;2020;VIAJEROS;28857.948695312;A
A;ES61;55696;2019;VIAJEROS;95092.626179476;A
A;ES61;55696;2018;VIAJEROS;90535.280858936;A
A;ES61;55696;2017;VIAJEROS;87227.507353605;A
A;ES61;55696;2016;VIAJEROS;91392.893960641;A
A;ES61;55696;2015;VIAJEROS;81866.646760765;A
A;ES61;55696;2014;VIAJEROS;75559.213121078;A
A;ES61;55696;2013;VIAJEROS;74426.176380165;A
A;ES61;55696;2012;VIAJEROS;77369.825079246;A
A;ES61;55696;2011;VIAJEROS;81702.036723824;A
A;ES61;55696;2010;VIAJEROS;88224.750452647;A
A;ES61;55696;2009;VIAJEROS;100996.578352418;A
A;ES61;55696;2008;VIAJEROS;112879.258971381;A
A;ES61;55696;2007;VIAJEROS;111413.374092488;A
A;ES611;55698;2020;VIAJEROS;85682.885550106;A
A;ES611;55698;2019;VIAJEROS;120375.999999997;A
A;ES611;55698;2018;VIAJEROS;105320.999999825;A
A;ES611;55698;2017;VIAJEROS;101451.999999916;A
A;ES611;55698;2016;VIAJEROS;98400.057047628;A
A;ES611;55698;2015;VIAJEROS;94145.999999542;A
A;ES611;55698;2014;VIAJEROS;85663.999999547;A
A;ES611;55698;2013;VIAJEROS;81825.516073406;A
A;ES611;55698;2012;VIAJEROS;75635.999999204;A
A;ES611;55698;2011;VIAJEROS;77535.384976436;A
A;ES611;55698;2010;VIAJEROS;74449.776569875;A
A;ES611;55698;2009;VIAJEROS;76188.947225047;A
A;ES611;55698;2008;VIAJEROS;83263.289049032;A
A;ES611;55698;2007;VIAJEROS;86003.825095694;A
A;ES611;55565;2020;VIAJEROS;65923.114169718;A
A;ES611;55565;2019;VIAJEROS;78435.543551649;A
A;ES611;55565;2018;VIAJEROS;64487.934629182;A
A;ES611;55565;2017;VIAJEROS;67360.143151426;A
A;ES611;55565;2016;VIAJEROS;62998.96302027;A
A;ES611;55565;2015;VIAJEROS;59463.550629181;A
A;ES611;55565;2014;VIAJEROS;56607.942229406;A
A;ES611;55565;2013;VIAJEROS;52417.541214281;A
A;ES611;55565;2012;VIAJEROS;49922.535879156;A
A;ES611;55565;2011;VIAJEROS;50087.829328497;A
A;ES611;55565;2010;VIAJEROS;48246.731037592;A
A;ES611;55565;2009;VIAJEROS;47850.650414597;A
A;ES611;55565;2008;VIAJEROS;55300.532006194;A
A;ES611;55565;2007;VIAJEROS;57905.342308004;A
A;ES611;55543;2020;VIAJEROS;36907.001853833;A
A;ES611;55543;2019;VIAJEROS;44257.812673556;A
A;ES611;55543;2018;VIAJEROS;37393.5607724;A
A;ES611;55543;2017;VIAJEROS;38273.1438373;A
A;ES611;55543;2016;VIAJEROS;37486.57049147;A
A;ES611;55543;2015;VIAJEROS;33627.1404325;A
A;ES611;55543;2014;VIAJEROS;30183.4267667;A
A;ES611;55543;2013;VIAJEROS;27010.33161662;A
A;ES611;55543;2012;VIAJEROS;24447.07192737;A
A;ES611;55543;2011;VIAJEROS;23755.98196416;A
A;ES611;55543;2010;VIAJEROS;24524.68350451;A
A;ES611;55543;2009;VIAJEROS;22967.07431714;A
A;ES611;55543;2008;VIAJEROS;26311.78815203;A
A;ES611;55543;2007;VIAJEROS;29076.70921252;A
A;ES611;55563;2020;VIAJEROS;29016.112315885;A
A;ES611;55563;2019;VIAJEROS;34177.730878093;A
A;ES611;55563;2018;VIAJEROS;27094.373856782;A
A;ES611;55563;2017;VIAJEROS;29086.999314126;A
A;ES611;55563;2016;VIAJEROS;25512.3925288;A
A;ES611;55563;2015;VIAJEROS;25836.410196681;A
A;ES611;55563;2014;VIAJEROS;26424.515462706;A
A;ES611;55563;2013;VIAJEROS;25407.209597661;A
A;ES611;55563;2012;VIAJEROS;25475.463951786;A
A;ES611;55563;2011;VIAJEROS;26331.847364337;A
A;ES611;55563;2010;VIAJEROS;23722.047533082;A
A;ES611;55563;2009;VIAJEROS;24883.576097457;A
A;ES611;55563;2008;VIAJEROS;28988.743854164;A
A;ES611;55563;2007;VIAJEROS;28828.633095484;A
A;ES611;55697;2020;VIAJEROS;19759.771380388;A
A;ES611;55697;2019;VIAJEROS;41940.456448348;A
A;ES611;55697;2018;VIAJEROS;40833.065370643;A
A;ES611;55697;2017;VIAJEROS;34091.85684849;A
A;ES611;55697;2016;VIAJEROS;35401.094027358;A
A;ES611;55697;2015;VIAJEROS;34682.449370361;A
A;ES611;55697;2014;VIAJEROS;29056.057770141;A
A;ES611;55697;2013;VIAJEROS;29407.974859125;A
A;ES611;55697;2012;VIAJEROS;25713.464120048;A
A;ES611;55697;2011;VIAJEROS;27447.555647939;A
A;ES611;55697;2010;VIAJEROS;26203.045532283;A
A;ES611;55697;2009;VIAJEROS;28338.29681045;A
A;ES611;55697;2008;VIAJEROS;27962.757042838;A
A;ES611;55697;2007;VIAJEROS;28098.48278769;A
A;ES611;55577;2020;VIAJEROS;4505.212844121;A
A;ES611;55577;2019;VIAJEROS;10579.303347916;A
A;ES611;55577;2018;VIAJEROS;9134.00665033;A
A;ES611;55577;2017;VIAJEROS;7617.049546779;A
A;ES611;55577;2016;VIAJEROS;8532.527692617;A
A;ES611;55577;2015;VIAJEROS;8523.744850886;A
A;ES611;55577;2014;VIAJEROS;7191.85509001;A
A;ES611;55577;2013;VIAJEROS;7566.887250054;A
A;ES611;55577;2012;VIAJEROS;5930.26119525;A
A;ES611;55577;2011;VIAJEROS;6117.086147819;A
A;ES611;55577;2010;VIAJEROS;6539.78235666;A
A;ES611;55577;2009;VIAJEROS;8555.690139249;A
A;ES611;55577;2008;VIAJEROS;6212.988841318;A
A;ES611;55577;2007;VIAJEROS;6160.591654027;A
A;ES611;55568;2020;VIAJEROS;3236.471609933;A
A;ES611;55568;2019;VIAJEROS;8305.734974867;A
A;ES611;55568;2018;VIAJEROS;7724.90241258;A
A;ES611;55568;2017;VIAJEROS;6657.303238358;A
A;ES611;55568;2016;VIAJEROS;7189.133432469;A
A;ES611;55568;2015;VIAJEROS;6822.517693098;A
A;ES611;55568;2014;VIAJEROS;6054.144596023;A
A;ES611;55568;2013;VIAJEROS;5714.987865363;A
A;ES611;55568;2012;VIAJEROS;5426.730718004;A
A;ES611;55568;2011;VIAJEROS;5431.990066362;A
A;ES611;55568;2010;VIAJEROS;4954.881348501;A
A;ES611;55568;2009;VIAJEROS;5632.910863978;A
A;ES611;55568;2008;VIAJEROS;5013.101281262;A
A;ES611;55568;2007;VIAJEROS;5395.214014141;A
A;ES611;55571;2020;VIAJEROS;1665.610332028;A
A;ES611;55571;2019;VIAJEROS;4313.827683342;A
A;ES611;55571;2018;VIAJEROS;4354.663606345;A
A;ES611;55571;2017;VIAJEROS;2985.05508312;A
A;ES611;55571;2016;VIAJEROS;3545.320726779;A
A;ES611;55571;2015;VIAJEROS;4011.351120126;A
A;ES611;55571;2014;VIAJEROS;2921.0050058;A
A;ES611;55571;2013;VIAJEROS;3344.303435495;A
A;ES611;55571;2012;VIAJEROS;2798.426159817;A
A;ES611;55571;2011;VIAJEROS;2238.573809412;A
A;ES611;55571;2010;VIAJEROS;2702.632344507;A
A;ES611;55571;2009;VIAJEROS;2456.698270346;A
A;ES611;55571;2008;VIAJEROS;2472.629414442;A
A;ES611;55571;2007;VIAJEROS;2371.696313971;A
A;ES611;55574;2020;VIAJEROS;5431.476321978;A
A;ES611;55574;2019;VIAJEROS;7659.87047198;A
A;ES611;55574;2018;VIAJEROS;8263.580196038;A
A;ES611;55574;2017;VIAJEROS;6509.12444635;A
A;ES611;55574;2016;VIAJEROS;6621.89260201;A
A;ES611;55574;2015;VIAJEROS;6502.0962079;A
A;ES611;55574;2014;VIAJEROS;5274.049471716;A
A;ES611;55574;2013;VIAJEROS;5518.892485361;A
A;ES611;55574;2012;VIAJEROS;4280.80708708;A
A;ES611;55574;2011;VIAJEROS;4751.786439142;A
A;ES611;55574;2010;VIAJEROS;4705.08488009;A
A;ES611;55574;2009;VIAJEROS;4809.790830741;A
A;ES611;55574;2008;VIAJEROS;5754.50566828;A
A;ES611;55574;2007;VIAJEROS;5743.19699336;A
A;ES611;55696;2020;VIAJEROS;4921.000272328;A
A;ES611;55696;2019;VIAJEROS;11081.719970243;A
A;ES611;55696;2018;VIAJEROS;11355.91250535;A
A;ES611;55696;2017;VIAJEROS;10323.324533883;A
A;ES611;55696;2016;VIAJEROS;9512.219573483;A
A;ES611;55696;2015;VIAJEROS;8822.739498351;A
A;ES611;55696;2014;VIAJEROS;7615.003606592;A
A;ES611;55696;2013;VIAJEROS;7262.903822852;A
A;ES611;55696;2012;VIAJEROS;7277.238959897;A
A;ES611;55696;2011;VIAJEROS;8908.119185204;A
A;ES611;55696;2010;VIAJEROS;7300.664602525;A
A;ES611;55696;2009;VIAJEROS;6883.206706136;A
A;ES611;55696;2008;VIAJEROS;8509.531837536;A
A;ES611;55696;2007;VIAJEROS;8427.783812191;A
A;ES612;55698;2020;VIAJEROS;188567.996281907;A
A;ES612;55698;2019;VIAJEROS;295902.196056967;A
A;ES612;55698;2018;VIAJEROS;282393.212601179;A
A;ES612;55698;2017;VIAJEROS;289991.072805699;A
A;ES612;55698;2016;VIAJEROS;275206.317562663;A
A;ES612;55698;2015;VIAJEROS;263823.76149053;A
A;ES612;55698;2014;VIAJEROS;242434.988497017;A
A;ES612;55698;2013;VIAJEROS;212703.480005764;A
A;ES612;55698;2012;VIAJEROS;226269.711604735;A
A;ES612;55698;2011;VIAJEROS;236150.30697577;A
A;ES612;55698;2010;VIAJEROS;239592.713721645;A
A;ES612;55698;2009;VIAJEROS;265250.41712986;A
A;ES612;55698;2008;VIAJEROS;254205.334011696;A
A;ES612;55698;2007;VIAJEROS;271760.289894983;A
A;ES612;55565;2020;VIAJEROS;163838.997364642;A
A;ES612;55565;2019;VIAJEROS;225916.296088494;A
A;ES612;55565;2018;VIAJEROS;211177.282355557;A
A;ES612;55565;2017;VIAJEROS;222084.718648358;A
A;ES612;55565;2016;VIAJEROS;209272.162724104;A
A;ES612;55565;2015;VIAJEROS;204185.001718393;A
A;ES612;55565;2014;VIAJEROS;185225.558026733;A
A;ES612;55565;2013;VIAJEROS;158305.092682794;A
A;ES612;55565;2012;VIAJEROS;167887.330499587;A
A;ES612;55565;2011;VIAJEROS;185463.526802946;A
A;ES612;55565;2010;VIAJEROS;180446.003310472;A
A;ES612;55565;2009;VIAJEROS;197113.716842682;A
A;ES612;55565;2008;VIAJEROS;184462.125269638;A
A;ES612;55565;2007;VIAJEROS;205671.910495823;A
A;ES612;55543;2020;VIAJEROS;133958.827333554;A
A;ES612;55543;2019;VIAJEROS;176723.53918538;A
A;ES612;55543;2018;VIAJEROS;164805.0981767;A
A;ES612;55543;2017;VIAJEROS;180496.040117;A
A;ES612;55543;2016;VIAJEROS;161633.0749978;A
A;ES612;55543;2015;VIAJEROS;159681.5030576;A
A;ES612;55543;2014;VIAJEROS;145740.45689927;A
A;ES612;55543;2013;VIAJEROS;120950.6043454;A
A;ES612;55543;2012;VIAJEROS;132263.22656045;A
A;ES612;55543;2011;VIAJEROS;139821.78840865;A
A;ES612;55543;2010;VIAJEROS;138157.86190505;A
A;ES612;55543;2009;VIAJEROS;147341.041548499;A
A;ES612;55543;2008;VIAJEROS;135780.91849047;A
A;ES612;55543;2007;VIAJEROS;158000.20722188;A
A;ES612;55563;2020;VIAJEROS;29880.170031088;A
A;ES612;55563;2019;VIAJEROS;49192.756903114;A
A;ES612;55563;2018;VIAJEROS;46372.184178857;A
A;ES612;55563;2017;VIAJEROS;41588.678531358;A
A;ES612;55563;2016;VIAJEROS;47639.087726304;A
A;ES612;55563;2015;VIAJEROS;44503.498660793;A
A;ES612;55563;2014;VIAJEROS;39485.101127463;A
A;ES612;55563;2013;VIAJEROS;37354.488337394;A
A;ES612;55563;2012;VIAJEROS;35624.103939137;A
A;ES612;55563;2011;VIAJEROS;45641.738394296;A
A;ES612;55563;2010;VIAJEROS;42288.141405422;A
A;ES612;55563;2009;VIAJEROS;49772.675294183;A
A;ES612;55563;2008;VIAJEROS;48681.206779168;A
A;ES612;55563;2007;VIAJEROS;47671.703273943;A
A;ES612;55697;2020;VIAJEROS;24728.998917265;A
A;ES612;55697;2019;VIAJEROS;69985.899968473;A
A;ES612;55697;2018;VIAJEROS;71215.930245622;A
A;ES612;55697;2017;VIAJEROS;67906.354157341;A
A;ES612;55697;2016;VIAJEROS;65934.154838559;A
A;ES612;55697;2015;VIAJEROS;59638.759772137;A
A;ES612;55697;2014;VIAJEROS;57209.430470284;A
A;ES612;55697;2013;VIAJEROS;54398.38732297;A
A;ES612;55697;2012;VIAJEROS;58382.381105148;A
A;ES612;55697;2011;VIAJEROS;50686.780172824;A
A;ES612;55697;2010;VIAJEROS;59146.710411173;A
A;ES612;55697;2009;VIAJEROS;68136.700287178;A
A;ES612;55697;2008;VIAJEROS;69743.208742058;A
A;ES612;55697;2007;VIAJEROS;66088.37939916;A
A;ES612;55577;2020;VIAJEROS;5260.857952133;A
A;ES612;55577;2019;VIAJEROS;18674.151039059;A
A;ES612;55577;2018;VIAJEROS;18711.14438073;A
A;ES612;55577;2017;VIAJEROS;17140.73887192;A
A;ES612;55577;2016;VIAJEROS;15447.31092381;A
A;ES612;55577;2015;VIAJEROS;14527.131103551;A
A;ES612;55577;2014;VIAJEROS;13269.38755799;A
A;ES612;55577;2013;VIAJEROS;12381.97771456;A
A;ES612;55577;2012;VIAJEROS;10834.97240575;A
A;ES612;55577;2011;VIAJEROS;9775.37269047;A
A;ES612;55577;2010;VIAJEROS;9746.22333172;A
A;ES612;55577;2009;VIAJEROS;11271.00006422;A
A;ES612;55577;2008;VIAJEROS;10056.576161663;A
A;ES612;55577;2007;VIAJEROS;12816.909391969;A
A;ES612;55568;2020;VIAJEROS;3274.55784435;A
A;ES612;55568;2019;VIAJEROS;10655.07030229;A
A;ES612;55568;2018;VIAJEROS;11625.87131516;A
A;ES612;55568;2017;VIAJEROS;11544.15667451;A
A;ES612;55568;2016;VIAJEROS;11285.07280596;A
A;ES612;55568;2015;VIAJEROS;10153.86475697;A
A;ES612;55568;2014;VIAJEROS;11180.14396642;A
A;ES612;55568;2013;VIAJEROS;10448.17089873;A
A;ES612;55568;2012;VIAJEROS;9901.43795844;A
A;ES612;55568;2011;VIAJEROS;9557.46108956;A
A;ES612;55568;2010;VIAJEROS;9091.05866151;A
A;ES612;55568;2009;VIAJEROS;10376.924778765;A
A;ES612;55568;2008;VIAJEROS;10686.8341442;A
A;ES612;55568;2007;VIAJEROS;10468.02149571;A
A;ES612;55571;2020;VIAJEROS;2572.023921657;A
A;ES612;55571;2019;VIAJEROS;6806.180856023;A
A;ES612;55571;2018;VIAJEROS;7106.426442291;A
A;ES612;55571;2017;VIAJEROS;6280.12244793;A
A;ES612;55571;2016;VIAJEROS;6054.319612189;A
A;ES612;55571;2015;VIAJEROS;4882.261402451;A
A;ES612;55571;2014;VIAJEROS;4329.264861268;A
A;ES612;55571;2013;VIAJEROS;6288.7425029;A
A;ES612;55571;2012;VIAJEROS;4698.027327413;A
A;ES612;55571;2011;VIAJEROS;2690.55202552;A
A;ES612;55571;2010;VIAJEROS;2147.98116213;A
A;ES612;55571;2009;VIAJEROS;2732.611184948;A
A;ES612;55571;2008;VIAJEROS;2870.571698462;A
A;ES612;55571;2007;VIAJEROS;2854.5657265;A
A;ES612;55574;2020;VIAJEROS;6872.306058993;A
A;ES612;55574;2019;VIAJEROS;12786.65691918;A
A;ES612;55574;2018;VIAJEROS;12966.946054866;A
A;ES612;55574;2017;VIAJEROS;11925.385686883;A
A;ES612;55574;2016;VIAJEROS;11382.376037656;A
A;ES612;55574;2015;VIAJEROS;10094.012505226;A
A;ES612;55574;2014;VIAJEROS;9792.05276856;A
A;ES612;55574;2013;VIAJEROS;9839.87248511;A
A;ES612;55574;2012;VIAJEROS;11536.60664862;A
A;ES612;55574;2011;VIAJEROS;8550.91970213;A
A;ES612;55574;2010;VIAJEROS;9661.00587278;A
A;ES612;55574;2009;VIAJEROS;9826.111482345;A
A;ES612;55574;2008;VIAJEROS;11180.912875627;A
A;ES612;55574;2007;VIAJEROS;11713.27416583;A
A;ES612;55696;2020;VIAJEROS;6749.253140132;A
A;ES612;55696;2019;VIAJEROS;21063.840851921;A
A;ES612;55696;2018;VIAJEROS;20805.542052575;A
A;ES612;55696;2017;VIAJEROS;21015.950476098;A
A;ES612;55696;2016;VIAJEROS;21765.075458944;A
A;ES612;55696;2015;VIAJEROS;19981.490003939;A
A;ES612;55696;2014;VIAJEROS;18638.581316046;A
A;ES612;55696;2013;VIAJEROS;15439.62372167;A
A;ES612;55696;2012;VIAJEROS;21411.336764925;A
A;ES612;55696;2011;VIAJEROS;20112.474665144;A
A;ES612;55696;2010;VIAJEROS;28500.441383033;A
A;ES612;55696;2009;VIAJEROS;33930.0527769;A
A;ES612;55696;2008;VIAJEROS;34948.313862106;A
A;ES612;55696;2007;VIAJEROS;28235.608619151;A
A;ES613;55698;2020;VIAJEROS;16794.857142862;A
A;ES613;55698;2019;VIAJEROS;43704.999999998;A
A;ES613;55698;2018;VIAJEROS;43110.00000018;A
A;ES613;55698;2017;VIAJEROS;44603.999999724;A
A;ES613;55698;2016;VIAJEROS;42616.089219426;A
A;ES613;55698;2015;VIAJEROS;43864.00000039;A
A;ES613;55698;2014;VIAJEROS;39951.99999986;A
A;ES613;55698;2013;VIAJEROS;37219.000000338;A
A;ES613;55698;2012;VIAJEROS;37282.999999757;A
A;ES613;55698;2011;VIAJEROS;39255.999999953;A
A;ES613;55698;2010;VIAJEROS;40285.883977875;A
A;ES613;55698;2009;VIAJEROS;60309.999999942;A
A;ES613;55698;2008;VIAJEROS;60719.828802704;A
A;ES613;55698;2007;VIAJEROS;68343.92904319;A
A;ES613;55565;2020;VIAJEROS;14168.88401589;A
A;ES613;55565;2019;VIAJEROS;25458.622231281;A
A;ES613;55565;2018;VIAJEROS;23247.184438934;A
A;ES613;55565;2017;VIAJEROS;27083.282612396;A
A;ES613;55565;2016;VIAJEROS;22548.10767364;A
A;ES613;55565;2015;VIAJEROS;22965.750637831;A
A;ES613;55565;2014;VIAJEROS;20424.784002078;A
A;ES613;55565;2013;VIAJEROS;18312.692222991;A
A;ES613;55565;2012;VIAJEROS;19270.480081634;A
A;ES613;55565;2011;VIAJEROS;19120.650097892;A
A;ES613;55565;2010;VIAJEROS;18187.236081428;A
A;ES613;55565;2009;VIAJEROS;26347.400575035;A
A;ES613;55565;2008;VIAJEROS;30863.838795368;A
A;ES613;55565;2007;VIAJEROS;32907.960153513;A
A;ES613;55543;2020;VIAJEROS;12760.022245952;A
A;ES613;55543;2019;VIAJEROS;19840.589913435;A
A;ES613;55543;2018;VIAJEROS;18224.855012406;A
A;ES613;55543;2017;VIAJEROS;21998.16399357;A
A;ES613;55543;2016;VIAJEROS;17425.48047505;A
A;ES613;55543;2015;VIAJEROS;19437.57463227;A
A;ES613;55543;2014;VIAJEROS;16300.621616516;A
A;ES613;55543;2013;VIAJEROS;14714.13907257;A
A;ES613;55543;2012;VIAJEROS;15565.572638688;A
A;ES613;55543;2011;VIAJEROS;14629.49918463;A
A;ES613;55543;2010;VIAJEROS;13878.28040466;A
A;ES613;55543;2009;VIAJEROS;17053.92956636;A
A;ES613;55543;2008;VIAJEROS;22835.11211091;A
A;ES613;55543;2007;VIAJEROS;23271.03623374;A
A;ES613;55563;2020;VIAJEROS;1408.861769938;A
A;ES613;55563;2019;VIAJEROS;5618.032317846;A
A;ES613;55563;2018;VIAJEROS;5022.329426528;A
A;ES613;55563;2017;VIAJEROS;5085.118618826;A
A;ES613;55563;2016;VIAJEROS;5122.62719859;A
A;ES613;55563;2015;VIAJEROS;3528.176005561;A
A;ES613;55563;2014;VIAJEROS;4124.162385562;A
A;ES613;55563;2013;VIAJEROS;3598.553150421;A
A;ES613;55563;2012;VIAJEROS;3704.907442946;A
A;ES613;55563;2011;VIAJEROS;4491.150913262;A
A;ES613;55563;2010;VIAJEROS;4308.955676768;A
A;ES613;55563;2009;VIAJEROS;9293.471008675;A
A;ES613;55563;2008;VIAJEROS;8028.726684458;A
A;ES613;55563;2007;VIAJEROS;9636.923919773;A
A;ES613;55697;2020;VIAJEROS;2625.973126972;A
A;ES613;55697;2019;VIAJEROS;18246.377768717;A
A;ES613;55697;2018;VIAJEROS;19862.815561246;A
A;ES613;55697;2017;VIAJEROS;17520.717387328;A
