D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_SEXOC2_0;INDICATOR;OBS_VALUE;FREQ
2010;ES613;01;01;;3.0;A
2010;ES613;01;06;;1654.02026916;A
2010;ES613;06;00;;2.0;A
2010;ES613;06;06;;2.0;A
2010;ES614;00;00;;2005.38373943;A
2010;ES614;00;06;;2005.38373943;A
2010;ES614;01;00;;2005.38373943;A
2010;ES614;01;06;;2005.38373943;A
2010;ES615;00;00;;992.51673019;A
2010;ES615;00;01;;1.0;A
2010;ES615;00;06;;991.51673019;A
2010;ES615;01;00;;992.51673019;A
2010;ES615;01;01;;1.0;A
2010;ES615;01;06;;991.51673019;A
2010;ES616;00;00;;1193.6878551;A
2010;ES616;00;06;;1193.6878551;A
2010;ES616;01;00;;1190.6878551;A
2010;ES616;01;06;;1190.6878551;A
2010;ES616;06;00;;3.0;A
2010;ES616;06;06;;3.0;A
2010;ES617;00;00;;3876.9745934;A
2010;ES617;00;01;;3.0;A
2010;ES617;00;06;;3873.9745934;A
2010;ES617;01;00;;3873.9745934;A
2010;ES617;01;01;;3.0;A
2010;ES617;01;06;;3870.9745934;A
2010;ES617;06;00;;3.0;A
2010;ES617;06;06;;3.0;A
2010;ES618;00;00;;4564.83365024;A
2010;ES618;00;01;;6.0;A
2010;ES618;00;06;;4558.83365024;A
2010;ES618;01;00;;4559.83365024;A
2010;ES618;01;01;;6.0;A
2010;ES618;01;06;;4553.83365024;A
2010;ES618;06;00;;5.0;A
2010;ES618;06;06;;5.0;A
2009;ES61;00;00;;17493.840001105;A
2009;ES61;00;01;;10.0;A
2009;ES61;00;06;;17483.840001105;A
2009;ES61;01;00;;17484.840001105;A
2009;ES61;01;01;;10.0;A
2009;ES61;01;06;;17474.840001105;A
2009;ES61;06;00;;9.0;A
2009;ES61;06;06;;9.0;A
2009;ES611;00;00;;1275.959999958;A
2009;ES611;00;06;;1275.959999958;A
2009;ES611;01;00;;1275.959999958;A
2009;ES611;01;06;;1275.959999958;A
2009;ES612;00;00;;2773.590000972;A
2009;ES612;00;01;;2.0;A
2009;ES612;00;06;;2771.590000972;A
2009;ES612;01;00;;2769.590000972;A
2009;ES612;01;01;;2.0;A
2009;ES612;01;06;;2767.590000972;A
2009;ES612;06;00;;4.0;A
2009;ES612;06;06;;4.0;A
2009;ES613;00;00;;1537.74000012;A
2009;ES613;00;06;;1537.74000012;A
2009;ES613;01;00;;1537.74000012;A
2009;ES613;01;06;;1537.74000012;A
2009;ES614;00;00;;1967.070000359;A
2009;ES614;00;06;;1967.070000359;A
2009;ES614;01;00;;1967.070000359;A
2009;ES614;01;06;;1967.070000359;A
2009;ES615;00;00;;1012.380000091;A
2009;ES615;00;06;;1012.380000091;A
2009;ES615;01;00;;1012.380000091;A
2009;ES615;01;06;;1012.380000091;A
2009;ES616;00;00;;1122.459999905;A
2009;ES616;00;01;;1.0;A
2009;ES616;00;06;;1121.459999905;A
2009;ES616;01;00;;1122.459999905;A
2009;ES616;01;01;;1.0;A
2009;ES616;01;06;;1121.459999905;A
2009;ES617;00;00;;3607.690000055;A
2009;ES617;00;01;;3.0;A
2009;ES617;00;06;;3604.690000055;A
2009;ES617;01;00;;3605.690000055;A
2009;ES617;01;01;;3.0;A
2009;ES617;01;06;;3602.690000055;A
2009;ES617;06;00;;2.0;A
2009;ES617;06;06;;2.0;A
2009;ES618;00;00;;4196.949999645;A
2009;ES618;00;01;;4.0;A
2009;ES618;00;06;;4192.949999645;A
2009;ES618;01;00;;4193.949999645;A
2009;ES618;01;01;;4.0;A
2009;ES618;01;06;;4189.949999645;A
2009;ES618;06;00;;3.0;A
2009;ES618;06;06;;3.0;A
2008;ES61;00;00;;19784.701197956;A
2008;ES61;00;01;;4.0;A
2008;ES61;00;06;;19780.701197956;A
2008;ES61;01;00;;19776.701197956;A
2008;ES61;01;01;;4.0;A
2008;ES61;01;06;;19772.701197956;A
2008;ES61;06;00;;8.0;A
2008;ES61;06;06;;8.0;A
2008;ES611;00;00;;1459.899390218;A
2008;ES611;00;06;;1459.899390218;A
2008;ES611;01;00;;1459.899390218;A
2008;ES611;01;06;;1459.899390218;A
2008;ES612;00;00;;3029.88628849;A
2008;ES612;00;01;;2.0;A
2008;ES612;00;06;;3027.88628849;A
2008;ES612;01;00;;3027.88628849;A
2008;ES612;01;01;;2.0;A
2008;ES612;01;06;;3025.88628849;A
2008;ES612;06;00;;2.0;A
2008;ES612;06;06;;2.0;A
2008;ES613;00;00;;1595.530376772;A
2008;ES613;00;06;;1595.530376772;A
2008;ES613;01;00;;1595.530376772;A
2008;ES613;01;06;;1595.530376772;A
2008;ES614;00;00;;2172.357568834;A
2008;ES614;00;06;;2172.357568834;A
2008;ES614;01;00;;2172.357568834;A
2008;ES614;01;06;;2172.357568834;A
2008;ES615;00;00;;1165.944181717;A
2008;ES615;00;06;;1165.944181717;A
2008;ES615;01;00;;1165.944181717;A
2008;ES615;01;06;;1165.944181717;A
2008;ES616;00;00;;1297.204501345;A
2008;ES616;00;06;;1297.204501345;A
2008;ES616;01;00;;1296.204501345;A
2008;ES616;01;06;;1296.204501345;A
2008;ES616;06;00;;1.0;A
2008;ES616;06;06;;1.0;A
2008;ES617;00;00;;4187.089941605;A
2008;ES617;00;01;;2.0;A
2008;ES617;00;06;;4185.089941605;A
2008;ES617;01;00;;4182.089941605;A
2008;ES617;01;01;;2.0;A
2008;ES617;01;06;;4180.089941605;A
2008;ES617;06;00;;5.0;A
2008;ES617;06;06;;5.0;A
2008;ES618;00;00;;4876.788948975;A
2008;ES618;00;06;;4876.788948975;A
2008;ES618;01;00;;4876.788948975;A
2008;ES618;01;06;;4876.788948975;A
2007;ES61;00;00;;21609.099999161;A
2007;ES61;00;01;;5.0;A
2007;ES61;00;06;;21604.099999161;A
2007;ES61;01;00;;21607.099999161;A
2007;ES61;01;01;;5.0;A
2007;ES61;01;06;;21602.099999161;A
2007;ES61;06;00;;2.0;A
2007;ES61;06;06;;2.0;A
2007;ES611;00;00;;1642.139999901;A
2007;ES611;00;06;;1642.139999901;A
2007;ES611;01;00;;1642.139999901;A
2007;ES611;01;06;;1642.139999901;A
2007;ES612;00;00;;3287.229999146;A
2007;ES612;00;01;;1.0;A
2007;ES612;00;06;;3286.229999146;A
2007;ES612;01;00;;3287.229999146;A
2007;ES612;01;01;;1.0;A
2007;ES612;01;06;;3286.229999146;A
2007;ES613;00;00;;1853.999999925;A
2007;ES613;00;06;;1853.999999925;A
2007;ES613;01;00;;1853.999999925;A
2007;ES613;01;06;;1853.999999925;A
2007;ES614;00;00;;2389.41000052;A
2007;ES614;00;06;;2389.41000052;A
2007;ES614;01;00;;2389.41000052;A
2007;ES614;01;06;;2389.41000052;A
2007;ES615;00;00;;1393.309999774;A
2007;ES615;00;06;;1393.309999774;A
2007;ES615;01;00;;1393.309999774;A
2007;ES615;01;06;;1393.309999774;A
2007;ES616;00;00;;1422.190000204;A
2007;ES616;00;06;;1422.190000204;A
2007;ES616;01;00;;1422.190000204;A
2007;ES616;01;06;;1422.190000204;A
2007;ES617;00;00;;4555.859999734;A
2007;ES617;00;01;;2.0;A
2007;ES617;00;06;;4553.859999734;A
2007;ES617;01;00;;4553.859999734;A
2007;ES617;01;01;;2.0;A
2007;ES617;01;06;;4551.859999734;A
2007;ES617;06;00;;2.0;A
2007;ES617;06;06;;2.0;A
2007;ES618;00;00;;5064.959999957;A
2007;ES618;00;01;;2.0;A
2007;ES618;00;06;;5062.959999957;A
2007;ES618;01;00;;5064.959999957;A
2007;ES618;01;01;;2.0;A
2007;ES618;01;06;;5062.959999957;A
2006;ES61;00;00;;21218.50087;A
2006;ES61;00;06;;21218.50087;A
2006;ES61;01;00;;21218.50087;A
2006;ES61;01;06;;21218.50087;A
2006;ES611;00;00;;1595.879802;A
2006;ES611;00;06;;1595.879802;A
2006;ES611;01;00;;1595.879802;A
2006;ES611;01;06;;1595.879802;A
2006;ES612;00;00;;3145.260002;A
2006;ES612;00;06;;3145.260002;A
2006;ES612;01;00;;3145.260002;A
2006;ES612;01;06;;3145.260002;A
2006;ES613;00;00;;1834.890112;A
2006;ES613;00;06;;1834.890112;A
2006;ES613;01;00;;1834.890112;A
2006;ES613;01;06;;1834.890112;A
2006;ES614;00;00;;2080.80049;A
2006;ES614;00;06;;2080.80049;A
2006;ES614;01;00;;2080.80049;A
2006;ES614;01;06;;2080.80049;A
2006;ES615;00;00;;1332.84986;A
2006;ES615;00;06;;1332.84986;A
2006;ES615;01;00;;1332.84986;A
2006;ES615;01;06;;1332.84986;A
2006;ES616;00;00;;1309.440144;A
2006;ES616;00;06;;1309.440144;A
2006;ES616;01;00;;1309.440144;A
2006;ES616;01;06;;1309.440144;A
2006;ES617;00;00;;4712.309813;A
2006;ES617;00;06;;4712.309813;A
2006;ES617;01;00;;4712.309813;A
2006;ES617;01;06;;4712.309813;A
2006;ES618;00;00;;5207.070647;A
2006;ES618;00;06;;5207.070647;A
2006;ES618;01;00;;5207.070647;A
2006;ES618;01;06;;5207.070647;A
2005;ES61;00;00;;10748.000406;A
2005;ES61;00;06;;10748.000406;A
2005;ES61;01;00;;10748.000406;A
2005;ES61;01;06;;10748.000406;A
2005;ES611;00;00;;833.000224;A
2005;ES611;00;06;;833.000224;A
2005;ES611;01;00;;833.000224;A
2005;ES611;01;06;;833.000224;A
2005;ES612;00;00;;1642.999986;A
2005;ES612;00;06;;1642.999986;A
2005;ES612;01;00;;1642.999986;A
2005;ES612;01;06;;1642.999986;A
2005;ES613;00;00;;939.000159;A
2005;ES613;00;06;;939.000159;A
2005;ES613;01;00;;939.000159;A
2005;ES613;01;06;;939.000159;A
2005;ES614;00;00;;959.000189;A
2005;ES614;00;06;;959.000189;A
2005;ES614;01;00;;959.000189;A
2005;ES614;01;06;;959.000189;A
2005;ES615;00;00;;726.999975;A
2005;ES615;00;06;;726.999975;A
2005;ES615;01;00;;726.999975;A
2005;ES615;01;06;;726.999975;A
2005;ES616;00;00;;636.999935;A
2005;ES616;00;06;;636.999935;A
2005;ES616;01;00;;636.999935;A
2005;ES616;01;06;;636.999935;A
2005;ES617;00;00;;2312.000002;A
2005;ES617;00;06;;2312.000002;A
2005;ES617;01;00;;2312.000002;A
2005;ES617;01;06;;2312.000002;A
2005;ES618;00;00;;2697.999936;A
2005;ES618;00;06;;2697.999936;A
2005;ES618;01;00;;2697.999936;A
2005;ES618;01;06;;2697.999936;A
2004;ES61;00;00;;7744.999297;A
2004;ES61;00;06;;7744.999297;A
2004;ES61;01;00;;7744.999297;A
2004;ES61;01;06;;7744.999297;A
2004;ES611;00;00;;623.000146;A
2004;ES611;00;06;;623.000146;A
2004;ES611;01;00;;623.000146;A
2004;ES611;01;06;;623.000146;A
2004;ES612;00;00;;1177.000044;A
2004;ES612;00;06;;1177.000044;A
2004;ES612;01;00;;1177.000044;A
2004;ES612;01;06;;1177.000044;A
2004;ES613;00;00;;607.00024;A
2004;ES613;00;06;;607.00024;A
2004;ES613;01;00;;607.00024;A
2004;ES613;01;06;;607.00024;A
2004;ES614;00;00;;873.000025;A
2004;ES614;00;06;;873.000025;A
2004;ES614;01;00;;873.000025;A
2004;ES614;01;06;;873.000025;A
2004;ES615;00;00;;473.000077;A
2004;ES615;00;06;;473.000077;A
2004;ES615;01;00;;473.000077;A
2004;ES615;01;06;;473.000077;A
2004;ES616;00;00;;411.9999;A
2004;ES616;00;06;;411.9999;A
2004;ES616;01;00;;411.9999;A
2004;ES616;01;06;;411.9999;A
2004;ES617;00;00;;1704.999483;A
2004;ES617;00;06;;1704.999483;A
2004;ES617;01;00;;1704.999483;A
2004;ES617;01;06;;1704.999483;A
2004;ES618;00;00;;1874.999382;A
2004;ES618;00;06;;1874.999382;A
2004;ES618;01;00;;1874.999382;A
2004;ES618;01;06;;1874.999382;A
2003;ES61;00;00;;6791.000174;A
2003;ES61;00;06;;6791.000174;A
2003;ES61;01;00;;6791.000174;A
2003;ES61;01;06;;6791.000174;A
2003;ES611;00;00;;513.000075;A
2003;ES611;00;06;;513.000075;A
2003;ES611;01;00;;513.000075;A
2003;ES611;01;06;;513.000075;A
2003;ES612;00;00;;1006.00038;A
2003;ES612;00;06;;1006.00038;A
2003;ES612;01;00;;1006.00038;A
2003;ES612;01;06;;1006.00038;A
2003;ES613;00;00;;567.99999;A
2003;ES613;00;06;;567.99999;A
2003;ES613;01;00;;567.99999;A
2003;ES613;01;06;;567.99999;A
2003;ES614;00;00;;787.999854;A
2003;ES614;00;06;;787.999854;A
2003;ES614;01;00;;787.999854;A
2003;ES614;01;06;;787.999854;A
2003;ES615;00;00;;439.999954;A
2003;ES615;00;06;;439.999954;A
2003;ES615;01;00;;439.999954;A
2003;ES615;01;06;;439.999954;A
2003;ES616;00;00;;408.000085;A
2003;ES616;00;06;;408.000085;A
2003;ES616;01;00;;408.000085;A
2003;ES616;01;06;;408.000085;A
2003;ES617;00;00;;1500.999744;A
2003;ES617;00;06;;1500.999744;A
2003;ES617;01;00;;1500.999744;A
2003;ES617;01;06;;1500.999744;A
2003;ES618;00;00;;1567.000092;A
2003;ES618;00;06;;1567.000092;A
2003;ES618;01;00;;1567.000092;A
2003;ES618;01;06;;1567.000092;A
2002;ES61;00;00;;6363.999709;A
2002;ES61;00;06;;6363.999709;A
2002;ES61;01;00;;6363.999709;A
2002;ES61;01;06;;6363.999709;A
2002;ES611;00;00;;462.9999;A
2002;ES611;00;06;;462.9999;A
2002;ES611;01;00;;462.9999;A
2002;ES611;01;06;;462.9999;A
2002;ES612;00;00;;957.999859;A
2002;ES612;00;06;;957.999859;A
2002;ES612;01;00;;957.999859;A
2002;ES612;01;06;;957.999859;A
2002;ES613;00;00;;493.999804;A
2002;ES613;00;06;;493.999804;A
2002;ES613;01;00;;493.999804;A
2002;ES613;01;06;;493.999804;A
2002;ES614;00;00;;746.999952;A
2002;ES614;00;06;;746.999952;A
2002;ES614;01;00;;746.999952;A
2002;ES614;01;06;;746.999952;A
2002;ES615;00;00;;333.0;A
2002;ES615;00;06;;333.0;A
2002;ES615;01;00;;333.0;A
2002;ES615;01;06;;333.0;A
2002;ES616;00;00;;356.999936;A
2002;ES616;00;06;;356.999936;A
2002;ES616;01;00;;356.999936;A
2002;ES616;01;06;;356.999936;A
2002;ES617;00;00;;1505.000544;A
2002;ES617;00;06;;1505.000544;A
2002;ES617;01;00;;1505.000544;A
2002;ES617;01;06;;1505.000544;A
2002;ES618;00;00;;1506.999714;A
2002;ES618;00;06;;1506.999714;A
2002;ES618;01;00;;1506.999714;A
2002;ES618;01;06;;1506.999714;A
2001;ES61;00;00;;5750.999337;A
2001;ES61;00;06;;5750.999337;A
2001;ES61;01;00;;5750.999337;A
2001;ES61;01;06;;5750.999337;A
2001;ES611;00;00;;423.999939;A
2001;ES611;00;06;;423.999939;A
2001;ES611;01;00;;423.999939;A
2001;ES611;01;06;;423.999939;A
2001;ES612;00;00;;862.99983;A
2001;ES612;00;06;;862.99983;A
2001;ES612;01;00;;862.99983;A
2001;ES612;01;06;;862.99983;A
2001;ES613;00;00;;500.000085;A
2001;ES613;00;06;;500.000085;A
2001;ES613;01;00;;500.000085;A
2001;ES613;01;06;;500.000085;A
2001;ES614;00;00;;630.000204;A
2001;ES614;00;06;;630.000204;A
2001;ES614;01;00;;630.000204;A
2001;ES614;01;06;;630.000204;A
2001;ES615;00;00;;327.999998;A
2001;ES615;00;06;;327.999998;A
2001;ES615;01;00;;327.999998;A
2001;ES615;01;06;;327.999998;A
2001;ES616;00;00;;297.999919;A
2001;ES616;00;06;;297.999919;A
2001;ES616;01;00;;297.999919;A
2001;ES616;01;06;;297.999919;A
2001;ES617;00;00;;1340.999712;A
2001;ES617;00;06;;1340.999712;A
2001;ES617;01;00;;1340.999712;A
2001;ES617;01;06;;1340.999712;A
2001;ES618;00;00;;1366.99965;A
2001;ES618;00;06;;1366.99965;A
2001;ES618;01;00;;1366.99965;A
2001;ES618;01;06;;1366.99965;A
2000;ES61;00;00;;5740.00032;A
2000;ES61;00;06;;5740.00032;A
2000;ES61;01;00;;5740.00032;A
2000;ES61;01;06;;5740.00032;A
2000;ES611;00;00;;411.0;A
2000;ES611;00;06;;411.0;A
2000;ES611;01;00;;411.0;A
2000;ES611;01;06;;411.0;A
2000;ES612;00;00;;936.000311;A
2000;ES612;00;06;;936.000311;A
2000;ES612;01;00;;936.000311;A
2000;ES612;01;06;;936.000311;A
2000;ES613;00;00;;464.000102;A
2000;ES613;00;06;;464.000102;A
2000;ES613;01;00;;464.000102;A
2000;ES613;01;06;;464.000102;A
2000;ES614;00;00;;665.999884;A
2000;ES614;00;06;;665.999884;A
2000;ES614;01;00;;665.999884;A
2000;ES614;01;06;;665.999884;A
2000;ES615;00;00;;376.999989;A
2000;ES615;00;06;;376.999989;A
2000;ES615;01;00;;376.999989;A
2000;ES615;01;06;;376.999989;A
2000;ES616;00;00;;255.999936;A
2000;ES616;00;06;;255.999936;A
2000;ES616;01;00;;255.999936;A
2000;ES616;01;06;;255.999936;A
2000;ES617;00;00;;1409.0005;A
2000;ES617;00;06;;1409.0005;A
2000;ES617;01;00;;1409.0005;A
2000;ES617;01;06;;1409.0005;A
2000;ES618;00;00;;1220.999598;A
2000;ES618;00;06;;1220.999598;A
2000;ES618;01;00;;1220.999598;A
2000;ES618;01;06;;1220.999598;A
1999;ES61;00;00;;5117.000106;A
1999;ES61;00;06;;5117.000106;A
1999;ES61;01;00;;5117.000106;A
1999;ES61;01;06;;5117.000106;A
1999;ES611;00;00;;386.000076;A
1999;ES611;00;06;;386.000076;A
1999;ES611;01;00;;386.000076;A
1999;ES611;01;06;;386.000076;A
1999;ES612;00;00;;839.999809;A
1999;ES612;00;06;;839.999809;A
1999;ES612;01;00;;839.999809;A
1999;ES612;01;06;;839.999809;A
1999;ES613;00;00;;382.999968;A
1999;ES613;00;06;;382.999968;A
1999;ES613;01;00;;382.999968;A
1999;ES613;01;06;;382.999968;A
1999;ES614;00;00;;575.999946;A
1999;ES614;00;06;;575.999946;A
1999;ES614;01;00;;575.999946;A
1999;ES614;01;06;;575.999946;A
1999;ES615;00;00;;300.00003;A
1999;ES615;00;06;;300.00003;A
1999;ES615;01;00;;300.00003;A
1999;ES615;01;06;;300.00003;A
1999;ES616;00;00;;301.999996;A
1999;ES616;00;06;;301.999996;A
1999;ES616;01;00;;301.999996;A
1999;ES616;01;06;;301.999996;A
1999;ES617;00;00;;1150.000369;A
1999;ES617;00;06;;1150.000369;A
1999;ES617;01;00;;1150.000369;A
1999;ES617;01;06;;1150.000369;A
1999;ES618;00;00;;1179.999912;A
1999;ES618;00;06;;1179.999912;A
1999;ES618;01;00;;1179.999912;A
1999;ES618;01;06;;1179.999912;A
1998;ES61;00;00;;5076.99993;A
1998;ES61;00;06;;5076.99993;A
1998;ES61;01;00;;5076.99993;A
1998;ES61;01;06;;5076.99993;A
1998;ES611;00;00;;367.000102;A
1998;ES611;00;06;;367.000102;A
1998;ES611;01;00;;367.000102;A
1998;ES611;01;06;;367.000102;A
1998;ES612;00;00;;769.999972;A
1998;ES612;00;06;;769.999972;A
1998;ES612;01;00;;769.999972;A
1998;ES612;01;06;;769.999972;A
1998;ES613;00;00;;430.999854;A
1998;ES613;00;06;;430.999854;A
1998;ES613;01;00;;430.999854;A
1998;ES613;01;06;;430.999854;A
1998;ES614;00;00;;552.0;A
1998;ES614;00;06;;552.0;A
1998;ES614;01;00;;552.0;A
1998;ES614;01;06;;552.0;A
1998;ES615;00;00;;309.0;A
1998;ES615;00;06;;309.0;A
1998;ES615;01;00;;309.0;A
1998;ES615;01;06;;309.0;A
1998;ES616;00;00;;301.999984;A
1998;ES616;00;06;;301.999984;A
1998;ES616;01;00;;301.999984;A
1998;ES616;01;06;;301.999984;A
1998;ES617;00;00;;1159.999858;A
1998;ES617;00;06;;1159.999858;A
1998;ES617;01;00;;1159.999858;A
1998;ES617;01;06;;1159.999858;A
1998;ES618;00;00;;1186.00016;A
1998;ES618;00;06;;1186.00016;A
1998;ES618;01;00;;1186.00016;A
1998;ES618;01;06;;1186.00016;A
2020;ES61;00;00;;569.10667;A
2020;ES61;00;01;;;A
2020;ES61;00;06;;569.10667;A
2020;ES61;01;00;;569.10667;A
2020;ES61;01;01;;;A
2020;ES61;01;06;;569.10667;A
2020;ES61;06;00;;;A
2020;ES61;06;06;;;A
2020;ES611;00;00;;32.35418;A
2020;ES611;00;01;;;A
2020;ES611;00;06;;32.35418;A
2020;ES611;01;00;;32.35418;A
2020;ES611;01;01;;;A
2020;ES611;01;06;;32.35418;A
2020;ES611;06;00;;;A
2020;ES611;06;06;;;A
2020;ES612;00;00;;91.37225;A
2020;ES612;00;01;;;A
2020;ES612;00;06;;91.37225;A
2020;ES612;01;00;;91.37225;A
2020;ES612;01;01;;;A
2020;ES612;01;06;;91.37225;A
2020;ES612;06;00;;;A
2020;ES612;06;06;;;A
2020;ES613;00;00;;55.28281;A
2020;ES613;00;01;;;A
2020;ES613;00;06;;55.28281;A
2020;ES613;01;00;;55.28281;A
2020;ES613;01;01;;;A
2020;ES613;01;06;;55.28281;A
2020;ES613;06;00;;;A
2020;ES613;06;06;;;A
2020;ES614;00;00;;68.52691;A
2020;ES614;00;06;;68.52691;A
2020;ES614;01;00;;68.52691;A
2020;ES614;01;06;;68.52691;A
2020;ES614;06;00;;;A
2020;ES614;06;06;;;A
2020;ES615;00;00;;18.33693;A
2020;ES615;00;01;;;A
2020;ES615;00;06;;18.33693;A
2020;ES615;01;00;;18.33693;A
2020;ES615;01;01;;;A
2020;ES615;01;06;;18.33693;A
2020;ES615;06;00;;;A
2020;ES615;06;06;;;A
2020;ES616;00;00;;35.30201;A
2020;ES616;00;01;;;A
2020;ES616;00;06;;35.30201;A
2020;ES616;01;00;;35.30201;A
2020;ES616;01;01;;;A
2020;ES616;01;06;;35.30201;A
2020;ES616;06;00;;;A
2020;ES616;06;06;;;A
2020;ES617;00;00;;142.65563;A
2020;ES617;00;01;;;A
2020;ES617;00;06;;142.65563;A
2020;ES617;01;00;;142.65563;A
2020;ES617;01;01;;;A
2020;ES617;01;06;;142.65563;A
2020;ES617;06;00;;;A
2020;ES617;06;06;;;A
2020;ES618;00;00;;125.27595;A
2020;ES618;00;01;;;A
2020;ES618;00;06;;125.27595;A
2020;ES618;01;00;;125.27595;A
2020;ES618;01;01;;;A
2020;ES618;01;06;;125.27595;A
2020;ES618;06;00;;;A
2020;ES618;06;06;;;A
2019;ES61;00;00;;731.04555;A
2019;ES61;00;01;;;A
2019;ES61;00;06;;731.04555;A
2019;ES61;01;00;;731.04555;A
2019;ES61;01;01;;;A
2019;ES61;01;06;;731.04555;A
2019;ES61;06;00;;;A
2019;ES61;06;06;;;A
2019;ES611;00;00;;36.5805;A
2019;ES611;00;01;;;A
2019;ES611;00;06;;36.5805;A
2019;ES611;01;00;;36.5805;A
2019;ES611;01;01;;;A
2019;ES611;01;06;;36.5805;A
2019;ES612;00;00;;117.39034;A
2019;ES612;00;01;;;A
2019;ES612;00;06;;117.39034;A
2019;ES612;01;00;;117.39034;A
2019;ES612;01;01;;;A
2019;ES612;01;06;;117.39034;A
2019;ES612;06;00;;;A
2019;ES612;06;06;;;A
2019;ES613;00;00;;71.72973;A
2019;ES613;00;01;;;A
2019;ES613;00;06;;71.72973;A
2019;ES613;01;00;;71.72973;A
2019;ES613;01;01;;;A
2019;ES613;01;06;;71.72973;A
2019;ES613;06;00;;;A
2019;ES613;06;06;;;A
2019;ES614;00;00;;60.09424;A
2019;ES614;00;01;;;A
2019;ES614;00;06;;60.09424;A
2019;ES614;01;00;;60.09424;A
2019;ES614;01;01;;;A
2019;ES614;01;06;;60.09424;A
2019;ES614;06;00;;;A
2019;ES614;06;06;;;A
2019;ES615;00;00;;28.45104;A
2019;ES615;00;01;;;A
2019;ES615;00;06;;28.45104;A
2019;ES615;01;00;;28.45104;A
2019;ES615;01;01;;;A
2019;ES615;01;06;;28.45104;A
2019;ES616;00;00;;53.24972;A
2019;ES616;00;06;;53.24972;A
2019;ES616;01;00;;53.24972;A
2019;ES616;01;06;;53.24972;A
2019;ES616;06;00;;;A
2019;ES616;06;06;;;A
2019;ES617;00;00;;201.02437;A
2019;ES617;00;01;;;A
2019;ES617;00;06;;201.02437;A
2019;ES617;01;00;;201.02437;A
2019;ES617;01;01;;;A
2019;ES617;01;06;;201.02437;A
2019;ES617;06;00;;;A
2019;ES617;06;06;;;A
2019;ES618;00;00;;162.52561;A
2019;ES618;00;01;;;A
2019;ES618;00;06;;162.52561;A
2019;ES618;01;00;;162.52561;A
2019;ES618;01;01;;;A
2019;ES618;01;06;;162.52561;A
2019;ES618;06;00;;;A
2019;ES618;06;06;;;A
2018;ES61;00;00;;820.8281;A
2018;ES61;00;01;;4.0046;A
2018;ES61;00;06;;816.8235;A
2018;ES61;01;00;;818.6938;A
2018;ES61;01;01;;4.0046;A
2018;ES61;01;06;;814.6892;A
2018;ES61;06;00;;2.1343;A
2018;ES61;06;06;;2.1343;A
2018;ES611;00;00;;26.8855;A
2018;ES611;00;01;;;A
2018;ES611;00;06;;26.8855;A
2018;ES611;01;00;;26.8855;A
2018;ES611;01;01;;;A
2018;ES611;01;06;;26.8855;A
2018;ES611;06;00;;;A
2018;ES611;06;06;;;A
2018;ES612;00;00;;131.8558;A
2018;ES612;00;01;;;A
2018;ES612;00;06;;131.8558;A
2018;ES612;01;00;;131.8558;A
2018;ES612;01;01;;;A
2018;ES612;01;06;;131.8558;A
2018;ES612;06;00;;;A
2018;ES612;06;06;;;A
2018;ES613;00;00;;94.772;A
2018;ES613;00;01;;;A
2018;ES613;00;06;;94.772;A
2018;ES613;01;00;;94.772;A
2018;ES613;01;01;;;A
2018;ES613;01;06;;94.772;A
2018;ES613;06;00;;;A
2018;ES613;06;06;;;A
2018;ES614;00;00;;120.6111;A
2018;ES614;00;01;;;A
2018;ES614;00;06;;120.6111;A
2018;ES614;01;00;;120.6111;A
2018;ES614;01;01;;;A
2018;ES614;01;06;;120.6111;A
2018;ES614;06;00;;;A
2018;ES614;06;06;;;A
2018;ES615;00;00;;27.635;A
2018;ES615;00;06;;27.635;A
2018;ES615;01;00;;27.635;A
2018;ES615;01;06;;27.635;A
2018;ES615;06;00;;;A
2018;ES615;06;06;;;A
2018;ES616;00;00;;86.754;A
2018;ES616;00;01;;2.5355;A
2018;ES616;00;06;;84.2185;A
2018;ES616;01;00;;86.754;A
2018;ES616;01;01;;2.5355;A
2018;ES616;01;06;;84.2185;A
2018;ES617;00;00;;134.7646;A
2018;ES617;00;01;;;A
2018;ES617;00;06;;134.7646;A
2018;ES617;01;00;;134.7646;A
2018;ES617;01;01;;;A
2018;ES617;01;06;;134.7646;A
2018;ES617;06;00;;;A
2018;ES617;06;06;;;A
2018;ES618;00;00;;197.5501;A
2018;ES618;00;01;;1.4691;A
2018;ES618;00;06;;196.081;A
2018;ES618;01;00;;195.4158;A
2018;ES618;01;01;;1.4691;A
2018;ES618;01;06;;193.9467;A
2018;ES618;06;00;;2.1343;A
2018;ES618;06;06;;2.1343;A
2017;ES61;00;00;;839.597;A
2017;ES61;00;01;;;A
2017;ES61;00;06;;839.597;A
2017;ES61;01;00;;838.2225;A
2017;ES61;01;01;;;A
2017;ES61;01;06;;838.2225;A
2017;ES61;06;00;;1.3745;A
2017;ES61;06;06;;1.3745;A
2017;ES611;00;00;;35.0423;A
2017;ES611;00;01;;;A
2017;ES611;00;06;;35.0423;A
2017;ES611;01;00;;35.0423;A
2017;ES611;01;01;;;A
2017;ES611;01;06;;35.0423;A
2017;ES611;06;00;;;A
2017;ES611;06;06;;;A
2017;ES612;00;00;;163.034;A
2017;ES612;00;01;;;A
2017;ES612;00;06;;163.034;A
2017;ES612;01;00;;163.034;A
2017;ES612;01;01;;;A
