D_TEMPORAL_0;D_TERRITORIO_0;D_ESTADOCIVIL_0;D_ESTADOCIVILC2_0;INDICATOR;OBS_VALUE;FREQ
2005;ES614;1;NC;;8.920932;A
2005;ES614;3;00;;4.460466;A
2005;ES614;3;1;;4.460466;A
2005;ES614;5;00;;35.683728;A
2005;ES614;5;1;;20.815508;A
2005;ES614;5;3;;1.486822;A
2005;ES614;5;5;;13.381398;A
2005;ES614;5;NC;;;A
2005;ES614;NC;00;;43.117838;A
2005;ES614;NC;1;;1.486822;A
2005;ES614;NC;NC;;41.631016;A
2005;ES615;00;00;;726.999975;A
2005;ES615;00;1;;620.889525;A
2005;ES615;00;3;;;A
2005;ES615;00;5;;24.376725;A
2005;ES615;00;NC;;81.733725;A
2005;ES615;1;00;;619.4556;A
2005;ES615;1;1;;596.5128;A
2005;ES615;1;3;;;A
2005;ES615;1;5;;17.2071;A
2005;ES615;1;NC;;5.7357;A
2005;ES615;3;00;;5.7357;A
2005;ES615;3;1;;4.301775;A
2005;ES615;3;5;;1.433925;A
2005;ES615;5;00;;25.81065;A
2005;ES615;5;1;;20.07495;A
2005;ES615;5;5;;5.7357;A
2005;ES615;NC;00;;75.998025;A
2005;ES615;NC;1;;;A
2005;ES615;NC;NC;;75.998025;A
2005;ES616;00;00;;636.999935;A
2005;ES616;00;1;;513.709625;A
2005;ES616;00;3;;1.580645;A
2005;ES616;00;5;;11.064515;A
2005;ES616;00;NC;;110.64515;A
2005;ES616;1;00;;524.77414;A
2005;ES616;1;1;;499.48382;A
2005;ES616;1;5;;9.48387;A
2005;ES616;1;NC;;15.80645;A
2005;ES616;3;00;;1.580645;A
2005;ES616;3;1;;1.580645;A
2005;ES616;3;3;;;A
2005;ES616;5;00;;12.64516;A
2005;ES616;5;1;;9.48387;A
2005;ES616;5;3;;1.580645;A
2005;ES616;5;5;;1.580645;A
2005;ES616;NC;00;;97.99999;A
2005;ES616;NC;1;;3.16129;A
2005;ES616;NC;NC;;94.8387;A
2005;ES617;00;00;;2312.000002;A
2005;ES617;00;1;;2003.828892;A
2005;ES617;00;3;;2.866708;A
2005;ES617;00;5;;83.134532;A
2005;ES617;00;NC;;222.16987;A
2005;ES617;1;00;;1996.662122;A
2005;ES617;1;1;;1912.094236;A
2005;ES617;1;3;;1.433354;A
2005;ES617;1;5;;45.867328;A
2005;ES617;1;NC;;37.267204;A
2005;ES617;3;00;;11.466832;A
2005;ES617;3;1;;5.733416;A
2005;ES617;3;3;;1.433354;A
2005;ES617;3;5;;4.300062;A
2005;ES617;5;00;;117.535028;A
2005;ES617;5;1;;83.134532;A
2005;ES617;5;3;;;A
2005;ES617;5;5;;32.967142;A
2005;ES617;5;NC;;1.433354;A
2005;ES617;NC;00;;186.33602;A
2005;ES617;NC;1;;2.866708;A
2005;ES617;NC;NC;;183.469312;A
2005;ES618;00;00;;2697.999936;A
2005;ES618;00;1;;2364.829581;A
2005;ES618;00;3;;6.799395;A
2005;ES618;00;5;;59.834676;A
2005;ES618;00;NC;;266.536284;A
2005;ES618;1;00;;2364.829581;A
2005;ES618;1;1;;2298.19551;A
2005;ES618;1;3;;2.719758;A
2005;ES618;1;5;;32.637096;A
2005;ES618;1;NC;;31.277217;A
2005;ES618;3;00;;12.238911;A
2005;ES618;3;1;;6.799395;A
2005;ES618;3;5;;5.439516;A
2005;ES618;5;00;;82.952619;A
2005;ES618;5;1;;57.114918;A
2005;ES618;5;3;;4.079637;A
2005;ES618;5;5;;21.758064;A
2005;ES618;NC;00;;237.978825;A
2005;ES618;NC;1;;2.719758;A
2005;ES618;NC;NC;;235.259067;A
2004;ES61;00;00;;7744.999297;A
2004;ES61;00;1;;6854.833253;A
2004;ES61;00;3;;16.067329;A
2004;ES61;00;5;;186.798189;A
2004;ES61;00;NC;;687.300526;A
2004;ES61;1;00;;6817.247061;A
2004;ES61;1;1;;6601.920445;A
2004;ES61;1;3;;5.579226;A
2004;ES61;1;5;;121.343279;A
2004;ES61;1;NC;;88.404111;A
2004;ES61;3;00;;51.333213;A
2004;ES61;3;1;;33.070489;A
2004;ES61;3;3;;2.971712;A
2004;ES61;3;5;;13.845066;A
2004;ES61;3;NC;;1.445946;A
2004;ES61;5;00;;243.599097;A
2004;ES61;5;1;;181.535854;A
2004;ES61;5;3;;7.516391;A
2004;ES61;5;5;;51.609844;A
2004;ES61;5;NC;;2.937008;A
2004;ES61;NC;00;;632.819926;A
2004;ES61;NC;1;;38.306465;A
2004;ES61;NC;NC;;594.513461;A
2004;ES611;00;00;;623.000146;A
2004;ES611;00;1;;605.781549;A
2004;ES611;00;3;;;A
2004;ES611;00;5;;9.391962;A
2004;ES611;00;NC;;7.826635;A
2004;ES611;1;00;;591.693606;A
2004;ES611;1;1;;585.432298;A
2004;ES611;1;3;;;A
2004;ES611;1;5;;6.261308;A
2004;ES611;1;NC;;;A
2004;ES611;3;00;;3.130654;A
2004;ES611;3;1;;1.565327;A
2004;ES611;3;3;;;A
2004;ES611;3;5;;1.565327;A
2004;ES611;5;00;;15.65327;A
2004;ES611;5;1;;12.522616;A
2004;ES611;5;5;;1.565327;A
2004;ES611;5;NC;;1.565327;A
2004;ES611;NC;00;;12.522616;A
2004;ES611;NC;1;;6.261308;A
2004;ES611;NC;NC;;6.261308;A
2004;ES612;00;00;;1177.000044;A
2004;ES612;00;1;;1012.1622;A
2004;ES612;00;3;;1.445946;A
2004;ES612;00;5;;26.027028;A
2004;ES612;00;NC;;137.36487;A
2004;ES612;1;00;;1006.378416;A
2004;ES612;1;1;;974.567604;A
2004;ES612;1;3;;1.445946;A
2004;ES612;1;5;;18.797298;A
2004;ES612;1;NC;;11.567568;A
2004;ES612;3;00;;8.675676;A
2004;ES612;3;1;;4.337838;A
2004;ES612;3;3;;;A
2004;ES612;3;5;;2.891892;A
2004;ES612;3;NC;;1.445946;A
2004;ES612;5;00;;28.91892;A
2004;ES612;5;1;;24.581082;A
2004;ES612;5;3;;;A
2004;ES612;5;5;;4.337838;A
2004;ES612;NC;00;;133.027032;A
2004;ES612;NC;1;;8.675676;A
2004;ES612;NC;NC;;124.351356;A
2004;ES613;00;00;;607.00024;A
2004;ES613;00;1;;573.553288;A
2004;ES613;00;3;;;A
2004;ES613;00;5;;18.58164;A
2004;ES613;00;NC;;14.865312;A
2004;ES613;1;00;;571.075736;A
2004;ES613;1;1;;556.210424;A
2004;ES613;1;5;;11.148984;A
2004;ES613;1;NC;;3.716328;A
2004;ES613;3;00;;6.19388;A
2004;ES613;3;1;;3.716328;A
2004;ES613;3;3;;;A
2004;ES613;3;5;;2.477552;A
2004;ES613;5;00;;16.104088;A
2004;ES613;5;1;;11.148984;A
2004;ES613;5;5;;4.955104;A
2004;ES613;5;NC;;;A
2004;ES613;NC;00;;13.626536;A
2004;ES613;NC;1;;2.477552;A
2004;ES613;NC;NC;;11.148984;A
2004;ES614;00;00;;873.000025;A
2004;ES614;00;1;;819.710975;A
2004;ES614;00;3;;1.567325;A
2004;ES614;00;5;;15.67325;A
2004;ES614;00;NC;;36.048475;A
2004;ES614;1;00;;818.14365;A
2004;ES614;1;1;;799.33575;A
2004;ES614;1;3;;;A
2004;ES614;1;5;;12.5386;A
2004;ES614;1;NC;;6.2693;A
2004;ES614;3;00;;6.2693;A
2004;ES614;3;1;;6.2693;A
2004;ES614;3;5;;;A
2004;ES614;5;00;;18.8079;A
2004;ES614;5;1;;14.105925;A
2004;ES614;5;3;;1.567325;A
2004;ES614;5;5;;3.13465;A
2004;ES614;NC;00;;29.779175;A
2004;ES614;NC;1;;;A
2004;ES614;NC;NC;;29.779175;A
2004;ES615;00;00;;473.000077;A
2004;ES615;00;1;;417.516197;A
2004;ES615;00;3;;1.387097;A
2004;ES615;00;5;;15.258067;A
2004;ES615;00;NC;;38.838716;A
2004;ES615;1;00;;406.419421;A
2004;ES615;1;1;;393.935548;A
2004;ES615;1;5;;9.709679;A
2004;ES615;1;NC;;2.774194;A
2004;ES615;3;00;;6.935485;A
2004;ES615;3;1;;4.161291;A
2004;ES615;3;3;;1.387097;A
2004;ES615;3;5;;1.387097;A
2004;ES615;5;00;;20.806455;A
2004;ES615;5;1;;16.645164;A
2004;ES615;5;5;;4.161291;A
2004;ES615;NC;00;;38.838716;A
2004;ES615;NC;1;;2.774194;A
2004;ES615;NC;NC;;36.064522;A
2004;ES616;00;00;;411.9999;A
2004;ES616;00;1;;335.93838;A
2004;ES616;00;3;;4.753845;A
2004;ES616;00;5;;9.50769;A
2004;ES616;00;NC;;61.799985;A
2004;ES616;1;00;;339.10761;A
2004;ES616;1;1;;326.43069;A
2004;ES616;1;3;;;A
2004;ES616;1;5;;6.33846;A
2004;ES616;1;NC;;6.33846;A
2004;ES616;3;00;;6.33846;A
2004;ES616;3;1;;4.753845;A
2004;ES616;3;3;;1.584615;A
2004;ES616;3;5;;;A
2004;ES616;5;00;;9.50769;A
2004;ES616;5;1;;3.16923;A
2004;ES616;5;3;;3.16923;A
2004;ES616;5;5;;3.16923;A
2004;ES616;NC;00;;57.04614;A
2004;ES616;NC;1;;1.584615;A
2004;ES616;NC;NC;;55.461525;A
2004;ES617;00;00;;1704.999483;A
2004;ES617;00;1;;1434.778326;A
2004;ES617;00;3;;2.743362;A
2004;ES617;00;5;;57.610602;A
2004;ES617;00;NC;;209.867193;A
2004;ES617;1;00;;1448.495136;A
2004;ES617;1;1;;1364.822595;A
2004;ES617;1;3;;2.743362;A
2004;ES617;1;5;;32.920344;A
2004;ES617;1;NC;;48.008835;A
2004;ES617;3;00;;8.230086;A
2004;ES617;3;1;;5.486724;A
2004;ES617;3;3;;;A
2004;ES617;3;5;;2.743362;A
2004;ES617;5;00;;76.814136;A
2004;ES617;5;1;;53.495559;A
2004;ES617;5;3;;;A
2004;ES617;5;5;;21.946896;A
2004;ES617;5;NC;;1.371681;A
2004;ES617;NC;00;;171.460125;A
2004;ES617;NC;1;;10.973448;A
2004;ES617;NC;NC;;160.486677;A
2004;ES618;00;00;;1874.999382;A
2004;ES618;00;1;;1655.392338;A
2004;ES618;00;3;;4.169754;A
2004;ES618;00;5;;34.74795;A
2004;ES618;00;NC;;180.68934;A
2004;ES618;1;00;;1635.933486;A
2004;ES618;1;1;;1601.185536;A
2004;ES618;1;3;;1.389918;A
2004;ES618;1;5;;23.628606;A
2004;ES618;1;NC;;9.729426;A
2004;ES618;3;00;;5.559672;A
2004;ES618;3;1;;2.779836;A
2004;ES618;3;3;;;A
2004;ES618;3;5;;2.779836;A
2004;ES618;5;00;;56.986638;A
2004;ES618;5;1;;45.867294;A
2004;ES618;5;3;;2.779836;A
2004;ES618;5;5;;8.339508;A
2004;ES618;5;NC;;;A
2004;ES618;NC;00;;176.519586;A
2004;ES618;NC;1;;5.559672;A
2004;ES618;NC;NC;;170.959914;A
2003;ES61;00;00;;6791.000174;A
2003;ES61;00;1;;6085.160252;A
2003;ES61;00;3;;25.847391;A
2003;ES61;00;5;;144.233755;A
2003;ES61;00;NC;;535.758776;A
2003;ES61;1;00;;6067.061961;A
2003;ES61;1;1;;5885.286223;A
2003;ES61;1;3;;17.765612;A
2003;ES61;1;5;;86.605211;A
2003;ES61;1;NC;;77.404915;A
2003;ES61;3;00;;43.541196;A
2003;ES61;3;1;;31.231524;A
2003;ES61;3;3;;8.081779;A
2003;ES61;3;5;;4.227893;A
2003;ES61;3;NC;;;A
2003;ES61;5;00;;200.542512;A
2003;ES61;5;1;;144.459109;A
2003;ES61;5;3;;;A
2003;ES61;5;5;;53.400651;A
2003;ES61;5;NC;;2.682752;A
2003;ES61;NC;00;;479.854505;A
2003;ES61;NC;1;;24.183396;A
2003;ES61;NC;3;;;A
2003;ES61;NC;5;;;A
2003;ES61;NC;NC;;455.671109;A
2003;ES611;00;00;;513.000075;A
2003;ES611;00;1;;481.386625;A
2003;ES611;00;3;;;A
2003;ES611;00;5;;10.058825;A
2003;ES611;00;NC;;21.554625;A
2003;ES611;1;00;;475.638725;A
2003;ES611;1;1;;459.832;A
2003;ES611;1;3;;;A
2003;ES611;1;5;;10.058825;A
2003;ES611;1;NC;;5.7479;A
2003;ES611;3;00;;1.436975;A
2003;ES611;3;1;;1.436975;A
2003;ES611;3;3;;;A
2003;ES611;5;00;;17.2437;A
2003;ES611;5;1;;17.2437;A
2003;ES611;5;3;;;A
2003;ES611;5;5;;;A
2003;ES611;NC;00;;18.680675;A
2003;ES611;NC;1;;2.87395;A
2003;ES611;NC;NC;;15.806725;A
2003;ES612;00;00;;1006.00038;A
2003;ES612;00;1;;884.496438;A
2003;ES612;00;3;;2.612988;A
2003;ES612;00;5;;18.290916;A
2003;ES612;00;NC;;100.600038;A
2003;ES612;1;00;;872.737992;A
2003;ES612;1;1;;854.447076;A
2003;ES612;1;3;;1.306494;A
2003;ES612;1;5;;11.758446;A
2003;ES612;1;NC;;5.225976;A
2003;ES612;3;00;;6.53247;A
2003;ES612;3;1;;3.919482;A
2003;ES612;3;3;;1.306494;A
2003;ES612;3;5;;1.306494;A
2003;ES612;5;00;;30.049362;A
2003;ES612;5;1;;24.823386;A
2003;ES612;5;3;;;A
2003;ES612;5;5;;5.225976;A
2003;ES612;NC;00;;96.680556;A
2003;ES612;NC;1;;1.306494;A
2003;ES612;NC;NC;;95.374062;A
2003;ES613;00;00;;567.99999;A
2003;ES613;00;1;;524.668032;A
2003;ES613;00;3;;1.171134;A
2003;ES613;00;5;;14.053608;A
2003;ES613;00;NC;;28.107216;A
2003;ES613;1;00;;522.325764;A
2003;ES613;1;1;;505.929888;A
2003;ES613;1;3;;;A
2003;ES613;1;5;;10.540206;A
2003;ES613;1;NC;;5.85567;A
2003;ES613;3;00;;8.197938;A
2003;ES613;3;1;;7.026804;A
2003;ES613;3;3;;1.171134;A
2003;ES613;3;5;;;A
2003;ES613;5;00;;14.053608;A
2003;ES613;5;1;;10.540206;A
2003;ES613;5;5;;3.513402;A
2003;ES613;NC;00;;23.42268;A
2003;ES613;NC;1;;1.171134;A
2003;ES613;NC;NC;;22.251546;A
2003;ES614;00;00;;787.999854;A
2003;ES614;00;1;;743.959942;A
2003;ES614;00;3;;4.718562;A
2003;ES614;00;5;;18.874248;A
2003;ES614;00;NC;;20.447102;A
2003;ES614;1;00;;740.814234;A
2003;ES614;1;1;;723.51284;A
2003;ES614;1;3;;4.718562;A
2003;ES614;1;5;;11.009978;A
2003;ES614;1;NC;;1.572854;A
2003;ES614;3;00;;4.718562;A
2003;ES614;3;1;;4.718562;A
2003;ES614;3;5;;;A
2003;ES614;5;00;;22.019956;A
2003;ES614;5;1;;14.155686;A
2003;ES614;5;5;;7.86427;A
2003;ES614;NC;00;;20.447102;A
2003;ES614;NC;1;;1.572854;A
2003;ES614;NC;NC;;18.874248;A
2003;ES615;00;00;;439.999954;A
2003;ES615;00;1;;371.475371;A
2003;ES615;00;3;;;A
2003;ES615;00;5;;;A
2003;ES615;00;NC;;68.524583;A
2003;ES615;1;00;;357.049143;A
2003;ES615;1;1;;353.442586;A
2003;ES615;1;5;;;A
2003;ES615;1;NC;;3.606557;A
2003;ES615;3;00;;;A
2003;ES615;3;1;;;A
2003;ES615;3;NC;;;A
2003;ES615;5;00;;14.426228;A
2003;ES615;5;1;;14.426228;A
2003;ES615;5;3;;;A
2003;ES615;NC;00;;68.524583;A
2003;ES615;NC;1;;3.606557;A
2003;ES615;NC;NC;;64.918026;A
2003;ES616;00;00;;408.000085;A
2003;ES616;00;1;;369.88243;A
2003;ES616;00;3;;1.411765;A
2003;ES616;00;5;;5.64706;A
2003;ES616;00;NC;;31.05883;A
2003;ES616;1;00;;374.117725;A
2003;ES616;1;1;;360.000075;A
2003;ES616;1;3;;;A
2003;ES616;1;5;;2.82353;A
2003;ES616;1;NC;;11.29412;A
2003;ES616;3;00;;7.058825;A
2003;ES616;3;1;;4.235295;A
2003;ES616;3;3;;1.411765;A
2003;ES616;3;5;;1.411765;A
2003;ES616;5;00;;5.64706;A
2003;ES616;5;1;;4.235295;A
2003;ES616;5;5;;1.411765;A
2003;ES616;NC;00;;21.176475;A
2003;ES616;NC;1;;1.411765;A
2003;ES616;NC;3;;;A
2003;ES616;NC;NC;;19.76471;A
2003;ES617;00;00;;1500.999744;A
2003;ES617;00;1;;1291.745088;A
2003;ES617;00;3;;5.365504;A
2003;ES617;00;5;;45.606784;A
2003;ES617;00;NC;;158.282368;A
2003;ES617;1;00;;1315.889856;A
2003;ES617;1;1;;1252.845184;A
2003;ES617;1;3;;2.682752;A
2003;ES617;1;5;;26.82752;A
2003;ES617;1;NC;;33.5344;A
2003;ES617;3;00;;8.048256;A
2003;ES617;3;1;;5.365504;A
2003;ES617;3;3;;2.682752;A
2003;ES617;3;5;;;A
2003;ES617;5;00;;44.265408;A
2003;ES617;5;1;;22.803392;A
2003;ES617;5;5;;18.779264;A
2003;ES617;5;NC;;2.682752;A
2003;ES617;NC;00;;132.796224;A
2003;ES617;NC;1;;10.731008;A
2003;ES617;NC;5;;;A
2003;ES617;NC;NC;;122.065216;A
2003;ES618;00;00;;1567.000092;A
2003;ES618;00;1;;1417.546326;A
2003;ES618;00;3;;10.567438;A
2003;ES618;00;5;;31.702314;A
2003;ES618;00;NC;;107.184014;A
2003;ES618;1;00;;1408.488522;A
2003;ES618;1;1;;1375.276574;A
2003;ES618;1;3;;9.057804;A
2003;ES618;1;5;;13.586706;A
2003;ES618;1;NC;;10.567438;A
2003;ES618;3;00;;7.54817;A
2003;ES618;3;1;;4.528902;A
2003;ES618;3;3;;1.509634;A
2003;ES618;3;5;;1.509634;A
2003;ES618;5;00;;52.83719;A
2003;ES618;5;1;;36.231216;A
2003;ES618;5;3;;;A
2003;ES618;5;5;;16.605974;A
2003;ES618;NC;00;;98.12621;A
2003;ES618;NC;1;;1.509634;A
2003;ES618;NC;NC;;96.616576;A
2002;ES61;00;00;;6363.999709;A
2002;ES61;00;1;;5583.228166;A
2002;ES61;00;3;;16.167643;A
2002;ES61;00;5;;143.228116;A
2002;ES61;00;NC;;621.375784;A
2002;ES61;1;00;;5580.106598;A
2002;ES61;1;1;;5394.197237;A
2002;ES61;1;3;;12.991824;A
2002;ES61;1;5;;91.174577;A
2002;ES61;1;NC;;81.74296;A
2002;ES61;3;00;;40.50086;A
2002;ES61;3;1;;30.295878;A
2002;ES61;3;3;;;A
2002;ES61;3;5;;10.204982;A
2002;ES61;3;NC;;;A
2002;ES61;5;00;;188.099342;A
2002;ES61;5;1;;143.211021;A
2002;ES61;5;3;;3.175819;A
2002;ES61;5;5;;40.399238;A
2002;ES61;5;NC;;1.313264;A
2002;ES61;NC;00;;555.292909;A
2002;ES61;NC;1;;15.52403;A
2002;ES61;NC;5;;1.449319;A
2002;ES61;NC;NC;;538.31956;A
2002;ES611;00;00;;462.9999;A
2002;ES611;00;1;;420.909;A
2002;ES611;00;3;;3.367272;A
2002;ES611;00;5;;8.41818;A
2002;ES611;00;NC;;30.305448;A
2002;ES611;1;00;;429.32718;A
2002;ES611;1;1;;414.174456;A
2002;ES611;1;3;;3.367272;A
2002;ES611;1;5;;6.734544;A
2002;ES611;1;NC;;5.050908;A
2002;ES611;3;00;;3.367272;A
2002;ES611;3;1;;1.683636;A
2002;ES611;3;3;;;A
2002;ES611;3;5;;1.683636;A
2002;ES611;5;00;;3.367272;A
2002;ES611;5;1;;3.367272;A
2002;ES611;5;5;;;A
2002;ES611;NC;00;;26.938176;A
2002;ES611;NC;1;;1.683636;A
2002;ES611;NC;NC;;25.25454;A
2002;ES612;00;00;;957.999859;A
2002;ES612;00;1;;859.446167;A
2002;ES612;00;3;;4.347957;A
2002;ES612;00;5;;8.695914;A
2002;ES612;00;NC;;85.509821;A
2002;ES612;1;00;;842.054339;A
2002;ES612;1;1;;827.561149;A
2002;ES612;1;3;;4.347957;A
2002;ES612;1;5;;4.347957;A
2002;ES612;1;NC;;5.797276;A
2002;ES612;3;00;;4.347957;A
2002;ES612;3;1;;4.347957;A
2002;ES612;3;3;;;A
2002;ES612;3;5;;;A
2002;ES612;5;00;;28.98638;A
2002;ES612;5;1;;26.087742;A
2002;ES612;5;5;;2.898638;A
2002;ES612;NC;00;;82.611183;A
2002;ES612;NC;1;;1.449319;A
2002;ES612;NC;5;;1.449319;A
2002;ES612;NC;NC;;79.712545;A
2002;ES613;00;00;;493.999804;A
2002;ES613;00;1;;456.669844;A
2002;ES613;00;3;;1.244332;A
2002;ES613;00;5;;7.465992;A
2002;ES613;00;NC;;28.619636;A
2002;ES613;1;00;;454.18118;A
2002;ES613;1;1;;442.982192;A
2002;ES613;1;3;;1.244332;A
2002;ES613;1;5;;6.22166;A
2002;ES613;1;NC;;3.732996;A
2002;ES613;3;00;;1.244332;A
2002;ES613;3;1;;1.244332;A
2002;ES613;3;3;;;A
2002;ES613;3;5;;;A
2002;ES613;5;00;;13.687652;A
2002;ES613;5;1;;12.44332;A
2002;ES613;5;5;;1.244332;A
2002;ES613;NC;00;;24.88664;A
2002;ES613;NC;1;;;A
2002;ES613;NC;NC;;24.88664;A
2002;ES614;00;00;;746.999952;A
2002;ES614;00;1;;699.319104;A
2002;ES614;00;3;;2.648936;A
2002;ES614;00;5;;21.191488;A
2002;ES614;00;NC;;23.840424;A
2002;ES614;1;00;;704.616976;A
2002;ES614;1;1;;675.47868;A
2002;ES614;1;3;;1.324468;A
2002;ES614;1;5;;14.569148;A
2002;ES614;1;NC;;13.24468;A
2002;ES614;3;00;;3.973404;A
2002;ES614;3;1;;1.324468;A
2002;ES614;3;5;;2.648936;A
2002;ES614;5;00;;23.840424;A
2002;ES614;5;1;;18.542552;A
2002;ES614;5;3;;1.324468;A
2002;ES614;5;5;;3.973404;A
2002;ES614;NC;00;;14.569148;A
2002;ES614;NC;1;;3.973404;A
2002;ES614;NC;NC;;10.595744;A
2002;ES615;00;00;;333.0;A
2002;ES615;00;1;;288.6;A
2002;ES615;00;3;;;A
2002;ES615;00;5;;8.325;A
2002;ES615;00;NC;;36.075;A
2002;ES615;1;00;;291.375;A
2002;ES615;1;1;;277.5;A
2002;ES615;1;5;;8.325;A
2002;ES615;1;NC;;5.55;A
2002;ES615;3;00;;;A
2002;ES615;3;1;;;A
2002;ES615;3;3;;;A
2002;ES615;5;00;;11.1;A
2002;ES615;5;1;;11.1;A
2002;ES615;NC;00;;30.525;A
2002;ES615;NC;NC;;30.525;A
2002;ES616;00;00;;356.999936;A
2002;ES616;00;1;;312.374944;A
2002;ES616;00;3;;1.394531;A
2002;ES616;00;5;;11.156248;A
2002;ES616;00;NC;;32.074213;A
2002;ES616;1;00;;322.136661;A
2002;ES616;1;1;;305.402289;A
2002;ES616;1;3;;1.394531;A
2002;ES616;1;5;;6.972655;A
2002;ES616;1;NC;;8.367186;A
2002;ES616;3;00;;2.789062;A
2002;ES616;3;1;;1.394531;A
2002;ES616;3;5;;1.394531;A
2002;ES616;5;00;;8.367186;A
2002;ES616;5;1;;5.578124;A
2002;ES616;5;3;;;A
2002;ES616;5;5;;2.789062;A
2002;ES616;NC;00;;23.707027;A
2002;ES616;NC;NC;;23.707027;A
2002;ES617;00;00;;1505.000544;A
2002;ES617;00;1;;1174.058016;A
2002;ES617;00;3;;1.313264;A
2002;ES617;00;5;;44.650976;A
2002;ES617;00;NC;;284.978288;A
2002;ES617;1;00;;1170.118224;A
2002;ES617;1;1;;1116.2744;A
2002;ES617;1;3;;1.313264;A
2002;ES617;1;5;;23.638752;A
2002;ES617;1;NC;;28.891808;A
2002;ES617;3;00;;11.819376;A
2002;ES617;3;1;;9.192848;A
2002;ES617;3;3;;;A
2002;ES617;3;5;;2.626528;A
2002;ES617;3;NC;;;A
2002;ES617;5;00;;61.723408;A
2002;ES617;5;1;;42.024448;A
2002;ES617;5;5;;18.385696;A
2002;ES617;5;NC;;1.313264;A
2002;ES617;NC;00;;261.339536;A
2002;ES617;NC;1;;6.56632;A
2002;ES617;NC;NC;;254.773216;A
2002;ES618;00;00;;1506.999714;A
2002;ES618;00;1;;1371.851091;A
2002;ES618;00;3;;1.851351;A
2002;ES618;00;5;;33.324318;A
2002;ES618;00;NC;;99.972954;A
2002;ES618;1;00;;1366.297038;A
2002;ES618;1;1;;1334.824071;A
2002;ES618;1;3;;;A
2002;ES618;1;5;;20.364861;A
2002;ES618;1;NC;;11.108106;A
2002;ES618;3;00;;12.959457;A
2002;ES618;3;1;;11.108106;A
2002;ES618;3;3;;;A
2002;ES618;3;5;;1.851351;A
2002;ES618;5;00;;37.02702;A
2002;ES618;5;1;;24.067563;A
2002;ES618;5;3;;1.851351;A
2002;ES618;5;5;;11.108106;A
2002;ES618;NC;00;;90.716199;A
2002;ES618;NC;1;;1.851351;A
2002;ES618;NC;NC;;88.864848;A
2001;ES61;00;00;;5750.999337;A
2001;ES61;00;1;;5041.636825;A
2001;ES61;00;3;;15.27365;A
2001;ES61;00;5;;105.330932;A
2001;ES61;00;NC;;588.75793;A
2001;ES61;1;00;;5041.301181;A
2001;ES61;1;1;;4897.25489;A
2001;ES61;1;3;;8.61698;A
2001;ES61;1;5;;57.257661;A
2001;ES61;1;NC;;78.17165;A
2001;ES61;3;00;;34.196122;A
2001;ES61;3;1;;19.426713;A
2001;ES61;3;3;;2.833713;A
2001;ES61;3;5;;10.690386;A
2001;ES61;3;NC;;1.24531;A
2001;ES61;5;00;;141.235212;A
2001;ES61;5;1;;100.02937;A
2001;ES61;5;3;;3.822957;A
2001;ES61;5;5;;37.382885;A
2001;ES61;NC;00;;534.266822;A
2001;ES61;NC;1;;24.925852;A
2001;ES61;NC;NC;;509.34097;A
2001;ES611;00;00;;423.999939;A
2001;ES611;00;1;;389.54058;A
2001;ES611;00;3;;2.996466;A
2001;ES611;00;5;;7.491165;A
2001;ES611;00;NC;;23.971728;A
2001;ES611;1;00;;385.045881;A
2001;ES611;1;1;;379.052949;A
2001;ES611;1;3;;1.498233;A
2001;ES611;1;5;;2.996466;A
2001;ES611;1;NC;;1.498233;A
2001;ES611;3;00;;1.498233;A
2001;ES611;3;1;;1.498233;A
2001;ES611;3;5;;;A
2001;ES611;5;00;;10.487631;A
2001;ES611;5;1;;4.494699;A
2001;ES611;5;3;;1.498233;A
2001;ES611;5;5;;4.494699;A
2001;ES611;NC;00;;26.968194;A
2001;ES611;NC;1;;4.494699;A
2001;ES611;NC;NC;;22.473495;A
2001;ES612;00;00;;862.99983;A
2001;ES612;00;1;;684.9205;A
2001;ES612;00;3;;1.24531;A
2001;ES612;00;5;;13.69841;A
2001;ES612;00;NC;;163.13561;A
2001;ES612;1;00;;693.63767;A
2001;ES612;1;1;;669.97678;A
2001;ES612;1;3;;1.24531;A
2001;ES612;1;5;;11.20779;A
2001;ES612;1;NC;;11.20779;A
2001;ES612;3;00;;4.98124;A
2001;ES612;3;1;;3.73593;A
2001;ES612;3;3;;;A
2001;ES612;3;5;;;A
2001;ES612;3;NC;;1.24531;A
2001;ES612;5;00;;13.69841;A
2001;ES612;5;1;;11.20779;A
2001;ES612;5;5;;2.49062;A
2001;ES612;NC;00;;150.68251;A
2001;ES612;NC;1;;;A
2001;ES612;NC;NC;;150.68251;A
2001;ES613;00;00;;500.000085;A
2001;ES613;00;1;;467.088687;A
2001;ES613;00;3;;;A
2001;ES613;00;5;;7.594938;A
2001;ES613;00;NC;;25.31646;A
2001;ES613;1;00;;475.949448;A
2001;ES613;1;1;;454.430457;A
2001;ES613;1;5;;5.063292;A
2001;ES613;1;NC;;16.455699;A
2001;ES613;3;00;;1.265823;A
2001;ES613;3;1;;1.265823;A
2001;ES613;5;00;;8.860761;A
2001;ES613;5;1;;6.329115;A
2001;ES613;5;3;;;A
2001;ES613;5;5;;2.531646;A
2001;ES613;NC;00;;13.924053;A
2001;ES613;NC;1;;5.063292;A
2001;ES613;NC;NC;;8.860761;A
2001;ES614;00;00;;630.000204;A
