D_TEMPORAL_0;D_TERRITORIO_0;D_DURACMATRIM_0;INDICATOR;OBS_VALUE;FREQ
2004;ES618;2;;54.206802;A
2004;ES618;3;;76.44549;A
2004;ES618;4;;69.4959;A
2004;ES618;5;;95.904342;A
2004;ES618;6;;69.4959;A
2004;ES618;7;;82.005162;A
2004;ES618;8;;97.29426;A
2004;ES618;9;;75.055572;A
2004;ES618;10;;94.514424;A
2004;ES618;11;;73.665654;A
2004;ES618;12;;73.665654;A
2004;ES618;13;;68.105982;A
2004;ES618;14;;66.716064;A
2004;ES618;15;;52.816884;A
2004;ES618;16;;58.376556;A
2004;ES618;17;;50.037048;A
2004;ES618;18;;44.477376;A
2004;ES618;19;;37.527786;A
2004;ES618;20;;38.917704;A
2004;ES618;21;;31.968114;A
2004;ES618;22;;40.307622;A
2004;ES618;23;;40.307622;A
2004;ES618;24;;47.257212;A
2004;ES618;25;;36.137868;A
2004;ES618;26;;26.408442;A
2004;ES618;27;;43.087458;A
2004;ES618;28;;36.137868;A
2004;ES618;29;;29.188278;A
2004;ES618;30;;23.628606;A
2004;ES618;31;;23.628606;A
2004;ES618;32;;30.578196;A
2004;ES618;33;;22.238688;A
2004;ES618;34;;19.458852;A
2004;ES618;35;;16.679016;A
2004;ES618;36;;9.729426;A
2004;ES618;37;;1.389918;A
2004;ES618;38;;5.559672;A
2004;ES618;39;;6.94959;A
2004;ES618;40;;9.729426;A
2004;ES618;41;;1.389918;A
2004;ES618;42;;5.559672;A
2004;ES618;43;;2.779836;A
2004;ES618;44;;2.779836;A
2004;ES618;45;;4.169754;A
2004;ES618;46;;;A
2004;ES618;47;;;A
2004;ES618;48;;;A
2004;ES618;49;;1.389918;A
2004;ES618;50;;;A
2004;ES618;53;;1.389918;A
2004;ES618;56;;;A
2004;ES618;59;;;A
2004;ES618;NC;;66.716064;A
2003;ES61;00;;6791.000174;A
2003;ES61;0;;4.913051;A
2003;ES61;1;;38.33862;A
2003;ES61;2;;163.281741;A
2003;ES61;3;;260.558487;A
2003;ES61;4;;299.364374;A
2003;ES61;5;;267.760531;A
2003;ES61;6;;327.349654;A
2003;ES61;7;;293.020723;A
2003;ES61;8;;292.030421;A
2003;ES61;9;;329.855308;A
2003;ES61;10;;297.792855;A
2003;ES61;11;;288.177354;A
2003;ES61;12;;277.721251;A
2003;ES61;13;;245.933181;A
2003;ES61;14;;208.69589;A
2003;ES61;15;;216.568056;A
2003;ES61;16;;188.586367;A
2003;ES61;17;;176.926493;A
2003;ES61;18;;197.196232;A
2003;ES61;19;;166.676109;A
2003;ES61;20;;195.237854;A
2003;ES61;21;;144.646788;A
2003;ES61;22;;194.312929;A
2003;ES61;23;;169.749315;A
2003;ES61;24;;148.831051;A
2003;ES61;25;;133.123471;A
2003;ES61;26;;138.854607;A
2003;ES61;27;;128.557804;A
2003;ES61;28;;117.981354;A
2003;ES61;29;;110.958276;A
2003;ES61;30;;73.024925;A
2003;ES61;31;;82.614907;A
2003;ES61;32;;62.856836;A
2003;ES61;33;;43.075531;A
2003;ES61;34;;23.998113;A
2003;ES61;35;;45.069564;A
2003;ES61;36;;42.657292;A
2003;ES61;37;;33.44251;A
2003;ES61;38;;21.012368;A
2003;ES61;39;;24.161811;A
2003;ES61;40;;13.136338;A
2003;ES61;41;;16.802017;A
2003;ES61;42;;10.294142;A
2003;ES61;43;;11.848906;A
2003;ES61;44;;8.506439;A
2003;ES61;45;;5.72496;A
2003;ES61;46;;7.104113;A
2003;ES61;47;;4.528902;A
2003;ES61;48;;1.509634;A
2003;ES61;49;;1.572854;A
2003;ES61;51;;1.509634;A
2003;ES61;52;;1.411765;A
2003;ES61;53;;;A
2003;ES61;54;;1.341376;A
2003;ES61;55;;1.509634;A
2003;ES61;57;;;A
2003;ES61;60;;;A
2003;ES61;NC;;229.285456;A
2003;ES611;00;;513.000075;A
2003;ES611;1;;4.310925;A
2003;ES611;2;;10.058825;A
2003;ES611;3;;21.554625;A
2003;ES611;4;;24.428575;A
2003;ES611;5;;20.11765;A
2003;ES611;6;;43.10925;A
2003;ES611;7;;21.554625;A
2003;ES611;8;;24.428575;A
2003;ES611;9;;8.62185;A
2003;ES611;10;;25.86555;A
2003;ES611;11;;18.680675;A
2003;ES611;12;;14.36975;A
2003;ES611;13;;18.680675;A
2003;ES611;14;;20.11765;A
2003;ES611;15;;17.2437;A
2003;ES611;16;;11.4958;A
2003;ES611;17;;12.932775;A
2003;ES611;18;;15.806725;A
2003;ES611;19;;10.058825;A
2003;ES611;20;;18.680675;A
2003;ES611;21;;11.4958;A
2003;ES611;22;;12.932775;A
2003;ES611;23;;10.058825;A
2003;ES611;24;;14.36975;A
2003;ES611;25;;10.058825;A
2003;ES611;26;;7.184875;A
2003;ES611;27;;5.7479;A
2003;ES611;28;;10.058825;A
2003;ES611;29;;5.7479;A
2003;ES611;30;;5.7479;A
2003;ES611;31;;10.058825;A
2003;ES611;32;;5.7479;A
2003;ES611;33;;1.436975;A
2003;ES611;34;;1.436975;A
2003;ES611;35;;2.87395;A
2003;ES611;36;;4.310925;A
2003;ES611;37;;2.87395;A
2003;ES611;38;;1.436975;A
2003;ES611;39;;1.436975;A
2003;ES611;40;;1.436975;A
2003;ES611;41;;7.184875;A
2003;ES611;42;;;A
2003;ES611;43;;1.436975;A
2003;ES611;44;;2.87395;A
2003;ES611;45;;2.87395;A
2003;ES611;46;;1.436975;A
2003;ES611;47;;;A
2003;ES611;51;;;A
2003;ES611;60;;;A
2003;ES611;NC;;8.62185;A
2003;ES612;00;;1006.00038;A
2003;ES612;0;;1.306494;A
2003;ES612;1;;9.145458;A
2003;ES612;2;;18.290916;A
2003;ES612;3;;35.275338;A
2003;ES612;4;;43.114302;A
2003;ES612;5;;28.742868;A
2003;ES612;6;;39.19482;A
2003;ES612;7;;27.436374;A
2003;ES612;8;;39.19482;A
2003;ES612;9;;49.646772;A
2003;ES612;10;;26.12988;A
2003;ES612;11;;43.114302;A
2003;ES612;12;;43.114302;A
2003;ES612;13;;39.19482;A
2003;ES612;14;;28.742868;A
2003;ES612;15;;24.823386;A
2003;ES612;16;;19.59741;A
2003;ES612;17;;40.501314;A
2003;ES612;18;;28.742868;A
2003;ES612;19;;28.742868;A
2003;ES612;20;;37.888326;A
2003;ES612;21;;22.210398;A
2003;ES612;22;;35.275338;A
2003;ES612;23;;30.049362;A
2003;ES612;24;;36.581832;A
2003;ES612;25;;14.371434;A
2003;ES612;26;;24.823386;A
2003;ES612;27;;24.823386;A
2003;ES612;28;;14.371434;A
2003;ES612;29;;15.677928;A
2003;ES612;30;;14.371434;A
2003;ES612;31;;15.677928;A
2003;ES612;32;;13.06494;A
2003;ES612;33;;6.53247;A
2003;ES612;34;;1.306494;A
2003;ES612;35;;13.06494;A
2003;ES612;36;;6.53247;A
2003;ES612;37;;2.612988;A
2003;ES612;38;;2.612988;A
2003;ES612;39;;3.919482;A
2003;ES612;40;;2.612988;A
2003;ES612;41;;;A
2003;ES612;42;;;A
2003;ES612;43;;2.612988;A
2003;ES612;44;;1.306494;A
2003;ES612;46;;1.306494;A
2003;ES612;54;;;A
2003;ES612;NC;;48.340278;A
2003;ES613;00;;567.99999;A
2003;ES613;0;;;A
2003;ES613;1;;3.513402;A
2003;ES613;2;;10.540206;A
2003;ES613;3;;25.764948;A
2003;ES613;4;;25.764948;A
2003;ES613;5;;33.962886;A
2003;ES613;6;;23.42268;A
2003;ES613;7;;23.42268;A
2003;ES613;8;;26.936082;A
2003;ES613;9;;24.593814;A
2003;ES613;10;;32.791752;A
2003;ES613;11;;19.909278;A
2003;ES613;12;;29.27835;A
2003;ES613;13;;15.224742;A
2003;ES613;14;;22.251546;A
2003;ES613;15;;24.593814;A
2003;ES613;16;;21.080412;A
2003;ES613;17;;15.224742;A
2003;ES613;18;;17.56701;A
2003;ES613;19;;5.85567;A
2003;ES613;20;;15.224742;A
2003;ES613;21;;9.369072;A
2003;ES613;22;;15.224742;A
2003;ES613;23;;16.395876;A
2003;ES613;24;;12.882474;A
2003;ES613;25;;11.71134;A
2003;ES613;26;;5.85567;A
2003;ES613;27;;9.369072;A
2003;ES613;28;;10.540206;A
2003;ES613;29;;9.369072;A
2003;ES613;30;;4.684536;A
2003;ES613;31;;7.026804;A
2003;ES613;32;;2.342268;A
2003;ES613;33;;7.026804;A
2003;ES613;34;;1.171134;A
2003;ES613;35;;3.513402;A
2003;ES613;36;;1.171134;A
2003;ES613;37;;4.684536;A
2003;ES613;38;;2.342268;A
2003;ES613;39;;;A
2003;ES613;40;;;A
2003;ES613;41;;2.342268;A
2003;ES613;42;;;A
2003;ES613;43;;;A
2003;ES613;44;;;A
2003;ES613;45;;;A
2003;ES613;48;;;A
2003;ES613;57;;;A
2003;ES613;NC;;14.053608;A
2003;ES614;00;;787.999854;A
2003;ES614;0;;;A
2003;ES614;1;;;A
2003;ES614;2;;26.738518;A
2003;ES614;3;;37.748496;A
2003;ES614;4;;34.602788;A
2003;ES614;5;;29.884226;A
2003;ES614;6;;50.331328;A
2003;ES614;7;;39.32135;A
2003;ES614;8;;29.884226;A
2003;ES614;9;;40.894204;A
2003;ES614;10;;31.45708;A
2003;ES614;11;;36.175642;A
2003;ES614;12;;29.884226;A
2003;ES614;13;;26.738518;A
2003;ES614;14;;17.301394;A
2003;ES614;15;;36.175642;A
2003;ES614;16;;18.874248;A
2003;ES614;17;;17.301394;A
2003;ES614;18;;20.447102;A
2003;ES614;19;;15.72854;A
2003;ES614;20;;18.874248;A
2003;ES614;21;;22.019956;A
2003;ES614;22;;22.019956;A
2003;ES614;23;;28.311372;A
2003;ES614;24;;11.009978;A
2003;ES614;25;;23.59281;A
2003;ES614;26;;14.155686;A
2003;ES614;27;;11.009978;A
2003;ES614;28;;12.582832;A
2003;ES614;29;;14.155686;A
2003;ES614;30;;9.437124;A
2003;ES614;31;;9.437124;A
2003;ES614;32;;7.86427;A
2003;ES614;33;;6.291416;A
2003;ES614;34;;3.145708;A
2003;ES614;35;;3.145708;A
2003;ES614;36;;1.572854;A
2003;ES614;37;;3.145708;A
2003;ES614;38;;3.145708;A
2003;ES614;39;;4.718562;A
2003;ES614;40;;3.145708;A
2003;ES614;41;;1.572854;A
2003;ES614;42;;1.572854;A
2003;ES614;43;;;A
2003;ES614;44;;1.572854;A
2003;ES614;45;;;A
2003;ES614;46;;;A
2003;ES614;48;;;A
2003;ES614;49;;1.572854;A
2003;ES614;51;;;A
2003;ES614;55;;;A
2003;ES614;NC;;9.437124;A
2003;ES615;00;;439.999954;A
2003;ES615;0;;3.606557;A
2003;ES615;1;;;A
2003;ES615;2;;18.032785;A
2003;ES615;3;;3.606557;A
2003;ES615;4;;18.032785;A
2003;ES615;5;;18.032785;A
2003;ES615;6;;21.639342;A
2003;ES615;7;;10.819671;A
2003;ES615;8;;32.459013;A
2003;ES615;9;;43.278684;A
2003;ES615;10;;18.032785;A
2003;ES615;11;;21.639342;A
2003;ES615;12;;14.426228;A
2003;ES615;13;;25.245899;A
2003;ES615;14;;21.639342;A
2003;ES615;15;;7.213114;A
2003;ES615;16;;10.819671;A
2003;ES615;17;;3.606557;A
2003;ES615;18;;10.819671;A
2003;ES615;19;;25.245899;A
2003;ES615;20;;10.819671;A
2003;ES615;21;;7.213114;A
2003;ES615;22;;10.819671;A
2003;ES615;23;;10.819671;A
2003;ES615;24;;10.819671;A
2003;ES615;25;;10.819671;A
2003;ES615;26;;10.819671;A
2003;ES615;27;;3.606557;A
2003;ES615;28;;7.213114;A
2003;ES615;29;;3.606557;A
2003;ES615;30;;;A
2003;ES615;31;;;A
2003;ES615;32;;3.606557;A
2003;ES615;33;;3.606557;A
2003;ES615;36;;3.606557;A
2003;ES615;43;;3.606557;A
2003;ES615;49;;;A
2003;ES615;NC;;10.819671;A
2003;ES616;00;;408.000085;A
2003;ES616;1;;1.411765;A
2003;ES616;2;;12.705885;A
2003;ES616;3;;15.529415;A
2003;ES616;4;;19.76471;A
2003;ES616;5;;16.94118;A
2003;ES616;6;;11.29412;A
2003;ES616;7;;18.352945;A
2003;ES616;8;;15.529415;A
2003;ES616;9;;19.76471;A
2003;ES616;10;;16.94118;A
2003;ES616;11;;18.352945;A
2003;ES616;12;;18.352945;A
2003;ES616;13;;15.529415;A
2003;ES616;14;;14.11765;A
2003;ES616;15;;14.11765;A
2003;ES616;16;;11.29412;A
2003;ES616;17;;9.882355;A
2003;ES616;18;;16.94118;A
2003;ES616;19;;4.235295;A
2003;ES616;20;;16.94118;A
2003;ES616;21;;11.29412;A
2003;ES616;22;;15.529415;A
2003;ES616;23;;9.882355;A
2003;ES616;24;;5.64706;A
2003;ES616;25;;7.058825;A
2003;ES616;26;;4.235295;A
2003;ES616;27;;4.235295;A
2003;ES616;28;;9.882355;A
2003;ES616;29;;7.058825;A
2003;ES616;30;;4.235295;A
2003;ES616;31;;;A
2003;ES616;32;;4.235295;A
2003;ES616;33;;1.411765;A
2003;ES616;34;;;A
2003;ES616;35;;;A
2003;ES616;36;;2.82353;A
2003;ES616;37;;;A
2003;ES616;38;;1.411765;A
2003;ES616;39;;;A
2003;ES616;40;;1.411765;A
2003;ES616;42;;;A
2003;ES616;43;;;A
2003;ES616;44;;1.411765;A
2003;ES616;45;;;A
2003;ES616;52;;1.411765;A
2003;ES616;NC;;26.823535;A
2003;ES617;00;;1500.999744;A
2003;ES617;0;;;A
2003;ES617;1;;9.389632;A
2003;ES617;2;;32.193024;A
2003;ES617;3;;69.751552;A
2003;ES617;4;;77.799808;A
2003;ES617;5;;53.65504;A
2003;ES617;6;;64.386048;A
2003;ES617;7;;63.044672;A
2003;ES617;8;;61.703296;A
2003;ES617;9;;63.044672;A
2003;ES617;10;;71.092928;A
2003;ES617;11;;68.410176;A
2003;ES617;12;;60.36192;A
2003;ES617;13;;50.972288;A
2003;ES617;14;;36.217152;A
2003;ES617;15;;57.679168;A
2003;ES617;16;;45.606784;A
2003;ES617;17;;44.265408;A
2003;ES617;18;;41.582656;A
2003;ES617;19;;37.558528;A
2003;ES617;20;;37.558528;A
2003;ES617;21;;30.851648;A
2003;ES617;22;;40.24128;A
2003;ES617;23;;29.510272;A
2003;ES617;24;;34.875776;A
2003;ES617;25;;26.82752;A
2003;ES617;26;;29.510272;A
2003;ES617;27;;33.5344;A
2003;ES617;28;;20.12064;A
2003;ES617;29;;28.168896;A
2003;ES617;30;;13.41376;A
2003;ES617;31;;26.82752;A
2003;ES617;32;;9.389632;A
2003;ES617;33;;10.731008;A
2003;ES617;34;;9.389632;A
2003;ES617;35;;13.41376;A
2003;ES617;36;;12.072384;A
2003;ES617;37;;8.048256;A
2003;ES617;38;;4.024128;A
2003;ES617;39;;8.048256;A
2003;ES617;40;;;A
2003;ES617;41;;2.682752;A
2003;ES617;42;;2.682752;A
2003;ES617;43;;2.682752;A
2003;ES617;44;;1.341376;A
2003;ES617;45;;1.341376;A
2003;ES617;46;;1.341376;A
2003;ES617;48;;;A
2003;ES617;51;;;A
2003;ES617;52;;;A
2003;ES617;53;;;A
2003;ES617;54;;1.341376;A
2003;ES617;NC;;52.313664;A
2003;ES618;00;;1567.000092;A
2003;ES618;0;;;A
2003;ES618;1;;10.567438;A
2003;ES618;2;;34.721582;A
2003;ES618;3;;51.327556;A
2003;ES618;4;;55.856458;A
2003;ES618;5;;66.423896;A
2003;ES618;6;;73.972066;A
2003;ES618;7;;89.068406;A
2003;ES618;8;;61.894994;A
2003;ES618;9;;80.010602;A
2003;ES618;10;;75.4817;A
2003;ES618;11;;61.894994;A
2003;ES618;12;;67.93353;A
2003;ES618;13;;54.346824;A
2003;ES618;14;;48.308288;A
2003;ES618;15;;34.721582;A
2003;ES618;16;;49.817922;A
2003;ES618;17;;33.211948;A
2003;ES618;18;;45.28902;A
2003;ES618;19;;39.250484;A
2003;ES618;20;;39.250484;A
2003;ES618;21;;30.19268;A
2003;ES618;22;;42.269752;A
2003;ES618;23;;34.721582;A
2003;ES618;24;;22.64451;A
2003;ES618;25;;28.683046;A
2003;ES618;26;;42.269752;A
2003;ES618;27;;36.231216;A
2003;ES618;28;;33.211948;A
2003;ES618;29;;27.173412;A
2003;ES618;30;;21.134876;A
2003;ES618;31;;13.586706;A
2003;ES618;32;;16.605974;A
2003;ES618;33;;6.038536;A
2003;ES618;34;;7.54817;A
2003;ES618;35;;9.057804;A
2003;ES618;36;;10.567438;A
2003;ES618;37;;12.077072;A
2003;ES618;38;;6.038536;A
2003;ES618;39;;6.038536;A
2003;ES618;40;;4.528902;A
2003;ES618;41;;3.019268;A
2003;ES618;42;;6.038536;A
2003;ES618;43;;1.509634;A
2003;ES618;44;;;A
2003;ES618;45;;1.509634;A
2003;ES618;46;;3.019268;A
2003;ES618;47;;4.528902;A
2003;ES618;48;;1.509634;A
2003;ES618;51;;1.509634;A
2003;ES618;55;;1.509634;A
2003;ES618;NC;;58.875726;A
2002;ES61;00;;6363.999709;A
2002;ES61;0;;1.851351;A
2002;ES61;1;;23.712407;A
2002;ES61;2;;218.665671;A
2002;ES61;3;;269.998324;A
2002;ES61;4;;246.850968;A
2002;ES61;5;;296.79659;A
2002;ES61;6;;304.98123;A
2002;ES61;7;;292.686812;A
2002;ES61;8;;326.80558;A
2002;ES61;9;;277.600992;A
2002;ES61;10;;275.550771;A
2002;ES61;11;;261.74603;A
2002;ES61;12;;225.231027;A
2002;ES61;13;;182.888392;A
2002;ES61;14;;267.475974;A
2002;ES61;15;;204.699199;A
2002;ES61;16;;192.937987;A
2002;ES61;17;;147.473346;A
2002;ES61;18;;166.961518;A
2002;ES61;19;;171.142698;A
2002;ES61;20;;169.382949;A
2002;ES61;21;;141.782647;A
2002;ES61;22;;176.561632;A
2002;ES61;23;;143.368655;A
2002;ES61;24;;151.904455;A
2002;ES61;25;;99.214291;A
2002;ES61;26;;135.056293;A
2002;ES61;27;;119.294037;A
2002;ES61;28;;88.980837;A
2002;ES61;29;;81.758289;A
2002;ES61;30;;85.293811;A
2002;ES61;31;;79.822575;A
2002;ES61;32;;56.981287;A
2002;ES61;33;;52.861172;A
2002;ES61;34;;32.030121;A
2002;ES61;35;;29.537843;A
2002;ES61;36;;27.633555;A
2002;ES61;37;;22.809521;A
2002;ES61;38;;16.095628;A
2002;ES61;39;;20.221493;A
2002;ES61;40;;12.904945;A
2002;ES61;41;;17.742139;A
2002;ES61;42;;10.034327;A
2002;ES61;43;;8.230021;A
2002;ES61;44;;4.075847;A
2002;ES61;45;;6.998106;A
2002;ES61;46;;8.495998;A
2002;ES61;47;;4.087051;A
2002;ES61;48;;4.947034;A
2002;ES61;49;;4.779319;A
2002;ES61;50;;;A
2002;ES61;51;;1.313264;A
2002;ES61;52;;3.164615;A
2002;ES61;54;;1.313264;A
2002;ES61;55;;;A
2002;ES61;56;;2.9969;A
2002;ES61;57;;;A
2002;ES61;60;;;A
2002;ES61;61;;1.313264;A
2002;ES61;NC;;184.955657;A
2002;ES611;00;;462.9999;A
2002;ES611;0;;;A
2002;ES611;1;;1.683636;A
2002;ES611;2;;21.887268;A
2002;ES611;3;;20.203632;A
2002;ES611;4;;18.519996;A
2002;ES611;5;;28.621812;A
2002;ES611;6;;16.83636;A
2002;ES611;7;;15.152724;A
2002;ES611;8;;21.887268;A
2002;ES611;9;;16.83636;A
2002;ES611;10;;15.152724;A
2002;ES611;11;;30.305448;A
2002;ES611;12;;13.469088;A
2002;ES611;13;;10.101816;A
2002;ES611;14;;31.989084;A
2002;ES611;15;;11.785452;A
2002;ES611;16;;16.83636;A
2002;ES611;17;;13.469088;A
2002;ES611;18;;11.785452;A
2002;ES611;19;;6.734544;A
2002;ES611;20;;10.101816;A
2002;ES611;21;;3.367272;A
2002;ES611;22;;11.785452;A
2002;ES611;23;;16.83636;A
2002;ES611;24;;11.785452;A
2002;ES611;25;;6.734544;A
2002;ES611;26;;3.367272;A
2002;ES611;27;;6.734544;A
2002;ES611;28;;8.41818;A
2002;ES611;29;;8.41818;A
2002;ES611;30;;1.683636;A
2002;ES611;31;;3.367272;A
2002;ES611;32;;3.367272;A
2002;ES611;33;;6.734544;A
2002;ES611;34;;5.050908;A
2002;ES611;35;;1.683636;A
2002;ES611;36;;3.367272;A
2002;ES611;37;;1.683636;A
2002;ES611;38;;1.683636;A
2002;ES611;39;;1.683636;A
2002;ES611;40;;;A
2002;ES611;41;;;A
2002;ES611;42;;3.367272;A
2002;ES611;43;;;A
2002;ES611;48;;;A
2002;ES611;49;;1.683636;A
2002;ES611;56;;1.683636;A
2002;ES611;NC;;15.152724;A
2002;ES612;00;;957.999859;A
2002;ES612;0;;;A
2002;ES612;1;;7.246595;A
2002;ES612;2;;30.435699;A
2002;ES612;3;;43.47957;A
2002;ES612;4;;23.189104;A
2002;ES612;5;;26.087742;A
2002;ES612;6;;55.074122;A
2002;ES612;7;;43.47957;A
2002;ES612;8;;52.175484;A
2002;ES612;9;;43.47957;A
2002;ES612;10;;37.682294;A
2002;ES612;11;;42.030251;A
2002;ES612;12;;33.334337;A
2002;ES612;13;;20.290466;A
2002;ES612;14;;44.928889;A
2002;ES612;15;;18.841147;A
2002;ES612;16;;17.391828;A
2002;ES612;17;;17.391828;A
2002;ES612;18;;34.783656;A
2002;ES612;19;;34.783656;A
2002;ES612;20;;37.682294;A
2002;ES612;21;;17.391828;A
2002;ES612;22;;34.783656;A
2002;ES612;23;;17.391828;A
2002;ES612;24;;27.537061;A
2002;ES612;25;;13.043871;A
2002;ES612;26;;15.942509;A
2002;ES612;27;;20.290466;A
2002;ES612;28;;8.695914;A
2002;ES612;29;;13.043871;A
2002;ES612;30;;18.841147;A
2002;ES612;31;;8.695914;A
2002;ES612;32;;10.145233;A
2002;ES612;33;;7.246595;A
2002;ES612;34;;1.449319;A
2002;ES612;35;;5.797276;A
2002;ES612;36;;7.246595;A
2002;ES612;37;;5.797276;A
2002;ES612;38;;2.898638;A
2002;ES612;39;;2.898638;A
2002;ES612;40;;1.449319;A
2002;ES612;41;;5.797276;A
2002;ES612;42;;1.449319;A
2002;ES612;43;;4.347957;A
2002;ES612;44;;1.449319;A
2002;ES612;45;;2.898638;A
2002;ES612;46;;1.449319;A
2002;ES612;47;;1.449319;A
2002;ES612;NC;;34.783656;A
2002;ES613;00;;493.999804;A
2002;ES613;0;;;A
2002;ES613;1;;;A
2002;ES613;2;;21.153644;A
2002;ES613;3;;19.909312;A
2002;ES613;4;;31.1083;A
2002;ES613;5;;14.931984;A
2002;ES613;6;;23.642308;A
2002;ES613;7;;27.375304;A
2002;ES613;8;;32.352632;A
2002;ES613;9;;19.909312;A
2002;ES613;10;;22.397976;A
2002;ES613;11;;21.153644;A
2002;ES613;12;;21.153644;A
2002;ES613;13;;13.687652;A
2002;ES613;14;;12.44332;A
2002;ES613;15;;19.909312;A
2002;ES613;16;;17.420648;A
2002;ES613;17;;9.954656;A
2002;ES613;18;;8.710324;A
2002;ES613;19;;11.198988;A
2002;ES613;20;;18.66498;A
2002;ES613;21;;14.931984;A
2002;ES613;22;;9.954656;A
2002;ES613;23;;19.909312;A
2002;ES613;24;;12.44332;A
2002;ES613;25;;4.977328;A
2002;ES613;26;;13.687652;A
2002;ES613;27;;3.732996;A
2002;ES613;28;;4.977328;A
2002;ES613;29;;2.488664;A
2002;ES613;30;;4.977328;A
2002;ES613;31;;1.244332;A
2002;ES613;32;;6.22166;A
2002;ES613;33;;3.732996;A
2002;ES613;34;;1.244332;A
2002;ES613;35;;1.244332;A
2002;ES613;36;;2.488664;A
2002;ES613;37;;;A
2002;ES613;38;;1.244332;A
2002;ES613;39;;2.488664;A
2002;ES613;40;;2.488664;A
2002;ES613;41;;2.488664;A
2002;ES613;42;;1.244332;A
2002;ES613;43;;1.244332;A
2002;ES613;44;;;A
2002;ES613;46;;1.244332;A
2002;ES613;48;;1.244332;A
2002;ES613;49;;1.244332;A
2002;ES613;50;;;A
2002;ES613;54;;;A
2002;ES613;NC;;3.732996;A
2002;ES614;00;;746.999952;A
2002;ES614;0;;;A
2002;ES614;1;;1.324468;A
2002;ES614;2;;27.813828;A
2002;ES614;3;;18.542552;A
2002;ES614;4;;34.436168;A
2002;ES614;5;;41.058508;A
2002;ES614;6;;27.813828;A
2002;ES614;7;;27.813828;A
2002;ES614;8;;34.436168;A
2002;ES614;9;;45.031912;A
2002;ES614;10;;46.35638;A
2002;ES614;11;;33.1117;A
2002;ES614;12;;27.813828;A
2002;ES614;13;;26.48936;A
2002;ES614;14;;33.1117;A
2002;ES614;15;;30.462764;A
2002;ES614;16;;30.462764;A
2002;ES614;17;;18.542552;A
2002;ES614;18;;21.191488;A
2002;ES614;19;;19.86702;A
2002;ES614;20;;17.218084;A
2002;ES614;21;;18.542552;A
2002;ES614;22;;21.191488;A
2002;ES614;23;;15.893616;A
2002;ES614;24;;10.595744;A
2002;ES614;25;;13.24468;A
2002;ES614;26;;15.893616;A
2002;ES614;27;;6.62234;A
2002;ES614;28;;11.920212;A
2002;ES614;29;;6.62234;A
2002;ES614;30;;3.973404;A
2002;ES614;31;;13.24468;A
2002;ES614;32;;3.973404;A
2002;ES614;33;;1.324468;A
2002;ES614;34;;5.297872;A
2002;ES614;35;;5.297872;A
2002;ES614;36;;1.324468;A
2002;ES614;37;;3.973404;A
2002;ES614;38;;;A
2002;ES614;39;;1.324468;A
2002;ES614;40;;1.324468;A
2002;ES614;41;;3.973404;A
2002;ES614;42;;3.973404;A
2002;ES614;43;;1.324468;A
2002;ES614;45;;1.324468;A
2002;ES614;46;;1.324468;A
2002;ES614;47;;1.324468;A
2002;ES614;48;;;A
2002;ES614;49;;;A
2002;ES614;60;;;A
2002;ES614;NC;;9.271276;A
2002;ES615;00;;333.0;A
2002;ES615;1;;;A
2002;ES615;2;;8.325;A
2002;ES615;3;;11.1;A
2002;ES615;4;;16.65;A
2002;ES615;5;;8.325;A
2002;ES615;6;;13.875;A
2002;ES615;7;;13.875;A
2002;ES615;8;;13.875;A
2002;ES615;9;;16.65;A
2002;ES615;10;;19.425;A
2002;ES615;11;;5.55;A
2002;ES615;12;;16.65;A
2002;ES615;13;;24.975;A
2002;ES615;14;;13.875;A
2002;ES615;15;;8.325;A
2002;ES615;16;;2.775;A
2002;ES615;17;;5.55;A
2002;ES615;18;;8.325;A
2002;ES615;19;;11.1;A
2002;ES615;20;;2.775;A
2002;ES615;21;;11.1;A
2002;ES615;22;;16.65;A
2002;ES615;23;;5.55;A
2002;ES615;24;;5.55;A
2002;ES615;25;;2.775;A
2002;ES615;26;;5.55;A
2002;ES615;27;;11.1;A
2002;ES615;28;;5.55;A
2002;ES615;29;;5.55;A
2002;ES615;30;;8.325;A
2002;ES615;31;;2.775;A
2002;ES615;32;;5.55;A
2002;ES615;33;;;A
2002;ES615;34;;;A
2002;ES615;35;;2.775;A
2002;ES615;36;;2.775;A
2002;ES615;37;;2.775;A
2002;ES615;39;;;A
2002;ES615;40;;;A
2002;ES615;41;;2.775;A
2002;ES615;45;;2.775;A
2002;ES615;52;;;A
2002;ES615;NC;;11.1;A
2002;ES616;00;;356.999936;A
2002;ES616;1;;5.578124;A
2002;ES616;2;;9.761717;A
2002;ES616;3;;13.94531;A
2002;ES616;4;;12.550779;A
2002;ES616;5;;20.917965;A
2002;ES616;6;;20.917965;A
2002;ES616;7;;12.550779;A
2002;ES616;8;;23.707027;A
2002;ES616;9;;18.128903;A
2002;ES616;10;;16.734372;A
2002;ES616;11;;13.94531;A
2002;ES616;12;;5.578124;A
2002;ES616;13;;11.156248;A
2002;ES616;14;;12.550779;A
2002;ES616;15;;16.734372;A
2002;ES616;16;;18.128903;A
2002;ES616;17;;11.156248;A
2002;ES616;18;;8.367186;A
2002;ES616;19;;2.789062;A
2002;ES616;20;;8.367186;A
2002;ES616;21;;5.578124;A
2002;ES616;22;;18.128903;A
