TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2011;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;91.14439448254248;A
2011;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;60.57501851295704;A
2011;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;72.222338329191;A
2011;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;36.446425701098754;A
2012;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;64.66962940466507;A
2012;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.73406636518006;A
2012;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.957892841850395;A
2012;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;60.50472250677;A
2012;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;64.90404833867959;A
2012;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;89.66606511212089;A
2012;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;81.58851054605161;A
2012;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.00248829021212;A
2012;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;62.89072157261846;A
2012;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;57.75937837954199;A
2012;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;49.1834542885902;A
2012;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;97.59643607207144;A
2012;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;90.60735758547854;A
2012;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;95.19317993409814;A
2012;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;78.39097968442343;A
2012;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;50.75219886357279;A
2013;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;67.52262839469535;A
2013;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.73592121209957;A
2013;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;65.10116950800793;A
2013;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;90.77172817914206;A
2013;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;72.16461600537987;A
2013;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;68.09057703379514;A
2013;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;82.07686312852816;A
2013;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.623456253722544;A
2013;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;67.13272896363947;A
2013;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.70366107270486;A
2013;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;58.9054402719179;A
2013;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;95.36125572366346;A
2013;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;82.36079542501933;A
2013;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;100.0;A
2013;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;82.95123388751475;A
2013;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;55.68209637539554;A
2014;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.92075024283834;A
2014;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.6154268411887;A
2014;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;64.31485358689065;A
2014;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;76.25592788895781;A
2014;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;83.61524865015828;A
2014;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;74.06582172067657;A
2014;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;76.88688398353979;A
2014;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;79.4043427810404;A
2014;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;68.79680402462922;A
2014;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;69.10521567048656;A
2014;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;65.05003498487663;A
2014;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;96.02794922709822;A
2014;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;82.94292490979474;A
2014;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;73.90559573418656;A
2014;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;53.804539469340604;A
2014;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;68.69284150416225;A
2015;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;72.15954764587592;A
2015;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;79.95388737780414;A
2015;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;78.67604750874901;A
2015;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;76.9716175128671;A
2015;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;85.57948530511685;A
2015;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;86.55122636922553;A
2015;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;69.96841749938281;A
2015;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.8512389619558;A
2015;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.58301298425344;A
2015;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;72.62699615170811;A
2015;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;66.42224777656574;A
2015;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;100.0;A
2015;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;88.95761198015178;A
2015;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.61815753611847;A
2015;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;61.798219949010836;A
2015;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;67.59202873456206;A
2016;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.86783701089189;A
2016;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;69.5203641926164;A
2016;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.309918056782344;A
2016;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;74.03960444212896;A
2016;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;86.3986851970771;A
2016;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;65.31203605643461;A
2016;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;79.74016938202358;A
2016;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;74.37348480675715;A
2016;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.97615360250876;A
2016;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.33085189512937;A
2016;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;62.691476435677544;A
2016;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;98.16723940456164;A
2016;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;86.70684976931668;A
2016;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;100.0;A
2016;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.75369958799432;A
2016;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;68.14380915096724;A
2017;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.03397956562426;A
2017;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;74.24144663658186;A
2017;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;66.66385854749792;A
2017;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;88.57419021806837;A
2017;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;83.49927765981856;A
2017;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;73.81298198896495;A
2017;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;76.23432124736334;A
2017;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;62.69729192159525;A
2017;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.53224049628547;A
2017;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;69.95704543608508;A
2017;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;66.69148567509019;A
2017;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;97.99001130752444;A
2017;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;94.30276070127545;A
2017;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;57.1513557872405;A
2017;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;73.23979879895496;A
2017;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;59.540430214001695;A
2018;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.58786551849549;A
2018;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.61295868783091;A
2018;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.29608507320039;A
2018;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;83.85123187222256;A
2018;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;67.4897119315783;A
2018;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;62.11305499130374;A
2018;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;79.17859307223446;A
2018;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.10589498086259;A
2018;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;72.59410706588983;A
2018;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.28550855621845;A
2018;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.247521048375134;A
2018;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;98.05758159126918;A
2018;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;88.66191071105514;A
2018;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;86.8305541932282;A
2018;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;68.00371102168594;A
2018;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;72.39120338128262;A
2019;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.27167964177208;A
2019;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;76.56063466487566;A
2019;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.87570986407445;A
2019;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;87.74766695928993;A
2019;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;99.74487355321504;A
2019;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.6224686538998;A
2019;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;69.21776711651097;A
2019;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;58.50386784062921;A
2019;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;73.199866646293;A
2019;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;69.08972083362525;A
2019;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.52055139497988;A
2019;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;93.81842596420515;A
2019;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;82.3886846413719;A
2019;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.2890365448505;A
2019;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;73.76779789047097;A
2019;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;77.66977243691372;A
2020;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.49683150291216;A
2020;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;76.32511847866388;A
2020;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;86.88059871001677;A
2020;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;89.23435216489705;A
2020;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;81.36182251979669;A
2020;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;45.55129350030371;A
2020;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;77.92554336030797;A
2020;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;59.80317954751937;A
2020;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;73.43420686947947;A
2020;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;73.38449370577008;A
2020;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;55.33623331358447;A
2020;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;95.36861406406425;A
2020;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;89.76949436354239;A
2020;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;84.37761069544842;A
2020;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;84.51139410508992;A
2020;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;68.9003416147926;A
2021;6949;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.44101600922839;A
2021;7058;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;83.19525565857771;A
2021;7605;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;86.05305516079386;A
2021;838683;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;85.85360163423083;A
2021;838684;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;72.55833452934006;A
2021;838685;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;83.94638667108806;A
2021;7627;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;77.40327870878289;A
2021;7663;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;53.61469798707724;A
2021;7716;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;71.20151629800804;A
2021;7859;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;70.42284952162564;A
2021;7958;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;50.41484789660103;A
2021;7888;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;92.88590146582554;A
2021;8031;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;95.6822743805619;A
2021;8094;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;83.94009995868912;A
2021;8165;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;90.51882380554171;A
2021;8255;38282;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;62.47089363344189;A
2009;6949;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;48.03233210161484;A
2009;7058;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;59.59855942567275;A
2009;7605;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;56.71609232289886;A
2009;838683;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;69.42010580958608;A
2009;838684;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;42.22963436461075;A
2009;838685;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;67.86308262115526;A
2009;7627;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;85.38975501113585;A
2009;7663;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;32.14903764138069;A
2009;7716;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;56.334243957018224;A
2009;7859;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;53.925675586315414;A
2009;7958;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;56.18496356365051;A
2009;7888;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;83.04206569516599;A
2009;8031;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;85.3126961783437;A
2009;8094;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;94.51119108652712;A
2009;8165;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;61.828928525682436;A
2009;8255;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;37.41566529553079;A
2010;6949;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;52.707363133631056;A
2010;7058;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;58.58155054815318;A
2010;7605;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;63.516977583285936;A
2010;838683;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;50.20659582953779;A
2010;838684;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;65.34755208018561;A
2010;838685;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;51.661561153785485;A
2010;7627;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;50.0;A
2010;7663;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;43.21279674777917;A
2010;7716;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;55.697290721544334;A
2010;7859;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;47.49736975705172;A
2010;7958;24142;ES61;38435;PCT_EMPR_CON_CONE_INTE_Y_SITI_WEB_A;58.663914086021876;A
