TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;EPD_TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2020;7958;24142;ES61;38435;PCT_EMPR_CON_IMPR_3D;1.2572938567378604;A
2020;7888;24142;ES61;38435;PCT_EMPR_CON_IMPR_3D;9.930733187591272;A
2020;8031;24142;ES61;38435;PCT_EMPR_CON_IMPR_3D;16.174582800933027;A
2020;8165;24142;ES61;38435;PCT_EMPR_CON_IMPR_3D;5.0448954571314975;A
2020;8255;24142;ES61;38435;PCT_EMPR_CON_IMPR_3D;5.137465987277005;A
2018;6949;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;5.9539497069618665;A
2018;7058;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;12.98181563004293;A
2018;7605;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;2.0903193210388524;A
2018;838683;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;35.34749034686629;A
2018;838684;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;13.311688311097994;A
2018;838685;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;21.25705371748417;A
2018;7663;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;3.7337113301381906;A
2018;7716;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;3.0867244997989496;A
2018;7859;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;1.2953035664542771;A
2018;8031;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;12.526704209316119;A
2018;8165;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;22.064532506351338;A
2020;6949;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;6.868664248252535;A
2020;7058;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;15.972706026695954;A
2020;7605;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;9.106605485461277;A
2020;838683;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;17.794117647058822;A
2020;838684;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;10.314341845947792;A
2020;838685;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;31.77181090020204;A
2020;7627;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;5.2356020960682725;A
2020;7716;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;4.655291438693228;A
2020;7859;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;4.484220118041972;A
2020;8031;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;4.755639906797728;A
2020;8165;24097;ES61;38435;PCT_EMPR_CON_IMPR_3D;24.519031939391915;A
2018;6949;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;8.016606172491429;A
2018;7058;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;9.936107055377795;A
2018;838683;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;16.666666666666664;A
2018;838684;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;17.391304334593574;A
2018;838685;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;15.107913669064748;A
2018;7627;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;10.0;A
2018;7663;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;8.030592731154648;A
2018;7716;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;7.393516519157902;A
2018;7859;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;5.001885132022143;A
2018;7958;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;6.367041198501873;A
2018;8031;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;14.474512276423699;A
2018;8165;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;41.66666666666667;A
2018;8255;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;2.219640680668121;A
2020;6949;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;12.465930406572735;A
2020;7058;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;18.49131298636113;A
2020;838683;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;59.09090909090909;A
2020;838684;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;13.20754718262727;A
2020;838685;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;42.95302013422819;A
2020;7627;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;11.25000000703125;A
2020;7663;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;36.410256412623276;A
2020;7716;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;9.101722434956985;A
2020;7859;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;7.452485160980875;A
2020;8031;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;16.51376148304015;A
2020;8165;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;50.52631579878116;A
2020;8255;38221;ES61;38435;PCT_EMPR_CON_IMPR_3D;4.339774557803549;A
2018;6949;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;59.336720904487535;A
2018;7058;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;69.23405546093736;A
2018;838683;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;64.77035490774453;A
2018;838684;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;56.68849392479443;A
2018;838685;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;82.29187868919195;A
2018;7627;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;7663;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;15.391057485605769;A
2018;7716;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;76.894578916126;A
2018;7859;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;61.8530039971797;A
2018;7958;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;8031;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;96.55410697177182;A
2018;8165;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;78.5375285746095;A
2018;8255;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;6949;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;42.823762275483126;A
2020;7058;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;45.36274622998592;A
2020;838683;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;93.48534201954396;A
2020;838684;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;17.778530281671003;A
2020;838685;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;72.8345088786798;A
2020;7627;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;7663;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;74.64788730609007;A
2020;7716;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;41.0581949066081;A
2020;7859;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;14.407332675952597;A
2020;8031;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;63.50800977337027;A
2020;8165;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;93.27837801062273;A
2020;8255;38282;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;2.021059783638447;A
2018;6949;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;58.004602483526135;A
2018;7058;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;77.11499856505259;A
2018;838684;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;56.345733037754556;A
2018;838685;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;7663;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;9.941560908397303;A
2018;7716;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;84.91144548287626;A
2018;7859;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;68.73357847905056;A
2018;8031;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;8165;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;6949;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;35.21440949850813;A
2020;7058;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;33.68029456635311;A
2020;838685;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;7716;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;35.695629940471306;A
2020;7859;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;42.62788365670733;A
2020;8031;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;60.00000000000001;A
2020;8165;24142;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;90.2966210546132;A
2018;6949;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;57.03473612030257;A
2018;7058;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;59.982473825043606;A
2018;838683;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;63.134898964039735;A
2018;838684;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;73.98373988551788;A
2018;838685;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;63.368421052631575;A
2018;7663;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;50.0;A
2018;7716;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;52.90027975922561;A
2018;8031;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;8165;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;47.21141374016261;A
2020;6949;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;56.58991727243543;A
2020;7058;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;54.104931310978586;A
2020;838683;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;838684;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;838685;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;56.52952062947749;A
2020;7627;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;7716;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;59.95417871923553;A
2020;8031;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;8165;24097;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;6949;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;84.29116875180365;A
2018;7058;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;79.7468354834161;A
2018;838683;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;838685;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;7627;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;7663;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;7716;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;84.57276664590186;A
2018;7859;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;73.61809044894699;A
2018;7958;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;8031;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;50.0;A
2018;8165;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2018;8255;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;6949;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;60.16123771275759;A
2020;7058;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;64.49375865062586;A
2020;838683;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;69.23076923076923;A
2020;838685;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;67.18749999999999;A
2020;7627;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;7663;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;74.64788730609007;A
2020;7716;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;53.81716192078132;A
2020;8031;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;100.0;A
2020;8165;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;85.41666666145834;A
2020;8255;38221;ES61;38435;PCT_EMPR_QUE_USAR_IMPR_3D_PROP_A;50.0;A
2018;6949;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;55.57315851451896;A
2018;7058;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;36.343720420074725;A
2018;7605;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;838683;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;35.229645092255474;A
2018;838684;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;51.82413470199981;A
2018;838685;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;23.983988064319153;A
2018;7663;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;98.17557182642399;A
2018;7716;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;48.755176142295774;A
2018;7859;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;38.1469960028203;A
2018;8031;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;3.445893028228185;A
2018;8165;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;93.0391984566301;A
2020;6949;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;65.07610205595205;A
2020;7058;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;63.843578084909424;A
2020;7605;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;838683;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;61.88925081433225;A
2020;838684;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;82.221469718329;A
2020;838685;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;32.93578819437772;A
2020;7627;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;71.42857142857143;A
2020;7663;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;25.35211269390994;A
2020;7716;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;66.27777746136589;A
2020;7859;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;7958;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;7888;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;8031;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;43.88632455285136;A
2020;8165;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;20.85687654939803;A
2020;8255;38282;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;97.97894021636154;A
2018;6949;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;55.16302967009192;A
2018;7058;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;22.885001434947405;A
2018;838684;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;43.65426696224545;A
2018;7663;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;7716;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;41.699277893555056;A
2018;7859;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;31.266421520949443;A
2018;8165;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;6949;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;66.73805218736044;A
2020;7058;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;66.31970543364689;A
2020;7605;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;838684;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;7716;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;66.86927899800955;A
2020;7859;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;7958;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;7888;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;8031;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;40.0;A
2020;8165;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;9.703378945386802;A
2020;8255;24142;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;6949;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;61.59739389749149;A
2018;7058;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;51.9663657496363;A
2018;7605;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;838683;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;36.86510103596027;A
2018;838684;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;838685;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;49.61403509894737;A
2018;7663;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;7716;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;71.35608587685526;A
2018;7859;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;8165;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;94.29312580974731;A
2020;6949;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;65.28591774346769;A
2020;7058;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;64.37139825044123;A
2020;7605;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;838683;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;70.24793388429752;A
2020;838685;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;51.40550179789193;A
2020;7627;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;7716;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;66.52402641710073;A
2020;7859;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;8031;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2020;8165;24097;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;36.35976392846117;A
2018;6949;38221;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;30.703624726015384;A
2018;7058;38221;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;20.25316451658388;A
2018;838684;38221;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;100.0;A
2018;7716;38221;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;38.56808338524533;A
2018;7859;38221;ES61;38435;PCT_EMPR_QUE_USAR_SERV_IMPR_3D_PROP_OTRA_EMPR_A;26.381909551053003;A
