TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2018;8094;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;6949;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;58.82625182938403;A
2020;7058;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;79.25853269167631;A
2020;7605;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;73.24781694108901;A
2020;838683;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;838684;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;838685;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;7663;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;56.32573622938111;A
2020;7716;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;43.34167950255877;A
2020;7859;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;74.33664975154196;A
2020;7888;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;41.680249231347545;A
2020;8031;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;8165;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;38.46153846153847;A
2018;6949;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;86.55075149863876;A
2018;7058;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;97.12569634590355;A
2018;7605;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;838683;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;838684;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;838685;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;7627;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;37.50000001464844;A
2018;7663;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;7716;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;63.79814795392746;A
2018;7859;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;66.24402163538863;A
2018;7958;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;8165;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;93.95604395405144;A
2020;6949;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;80.16785036693933;A
2020;7058;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;87.76033878192041;A
2020;7605;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;70.21059298423812;A
2020;838683;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;81.48148148148148;A
2020;838684;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2020;838685;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;95.37332813741735;A
2020;7716;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;70.46737496298704;A
2020;7859;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;82.05300304069524;A
2020;7958;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;55.58468796737657;A
2020;7888;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;92.80575539568345;A
2020;8165;24097;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;54.761759900954324;A
2018;6949;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;92.8086824921402;A
2018;7058;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;7605;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
2018;838683;38221;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_INDU_A;100.0;A
