TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2020;6949;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;6.204189949229617;A
2020;7058;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;3.5496667491198535;A
2020;7605;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;3.758152704997423;A
2020;838683;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;8.005358007400275;A
2020;838684;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;0.5732181797429153;A
2020;838685;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;1.2921004585912645;A
2020;7627;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;6.051215837470658;A
2020;7663;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;0.4123342342089697;A
2020;7716;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;8.972248975812072;A
2020;7859;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;6.1026610024270855;A
2020;7958;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;19.20256519666067;A
2020;7888;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;6.382320485261782;A
2020;8031;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;17.91358678779974;A
2020;8165;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;9.966944385427805;A
2020;8255;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.645921234131583;A
2021;6949;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;12.578133748938061;A
2021;7058;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;10.255415174666515;A
2021;7605;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;14.906250527478681;A
2021;838683;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;10.4680248299342;A
2021;838684;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;1.0520364636600201;A
2021;838685;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.299128775069934;A
2021;7627;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;12.902900389169627;A
2021;7663;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;3.1633038676873073;A
2021;7716;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;16.359541042224947;A
2021;7859;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;11.149506650883463;A
2021;7958;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;29.382368042173248;A
2021;7888;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;16.951732058555805;A
2021;8031;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;23.53687179387827;A
2021;8094;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;23.3269373213616;A
2021;8165;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;13.5382076775687;A
2021;8255;38282;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;15.887087899839006;A
2020;6949;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.397086374752469;A
2020;7058;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;3.1263703676433128;A
2020;7605;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;3.9244651128166206;A
2020;838683;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;8.112390867316131;A
2020;7627;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;4.089262765079994;A
2020;7663;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;0.45054729850302433;A
2020;7716;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;7.8686754041831755;A
2020;7859;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.172587832857363;A
2020;7958;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;17.499316329077047;A
2020;7888;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.2300861205537;A
2020;8031;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;14.689505776904998;A
2020;8165;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;9.032279025806256;A
2020;8255;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.137465987277005;A
2021;6949;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;12.329517301006392;A
2021;7058;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;10.451005790384906;A
2021;7605;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;16.71692348031456;A
2021;838683;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;9.16581823070637;A
2021;838685;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;4.6412998042653655;A
2021;7627;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;8.51485148875244;A
2021;7663;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;2.7817680466438564;A
2021;7716;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;16.164931843746626;A
2021;7859;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;10.776475813226305;A
2021;7958;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;29.393950190700462;A
2021;7888;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;17.23317921058534;A
2021;8031;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;20.108789851241855;A
2021;8094;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;23.419150860124862;A
2021;8165;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;12.19869931752445;A
2021;8255;24142;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;17.79793153559572;A
2020;6949;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;9.630589626738496;A
2020;7058;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;3.2952823067639034;A
2020;7605;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;2.677339907851993;A
2020;838685;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.198575717825491;A
2020;7627;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;7.3686251683660124;A
2020;7716;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;14.063722493487992;A
2020;7859;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;10.64868788652438;A
2020;7958;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;29.878714290937193;A
2020;7888;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;8.017173397768598;A
2020;8031;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;27.3939955804472;A
2020;8165;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;13.943306355150273;A
2020;8255;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;6.413876247520384;A
2021;6949;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;12.706839390535073;A
2021;7058;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;6.130492262540659;A
2021;838683;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;15.093468728624707;A
2021;838684;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;4.975124378109453;A
2021;838685;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.4144196864177365;A
2021;7627;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;16.666666666666664;A
2021;7663;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;6.913849755082646;A
2021;7716;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;16.62321729974851;A
2021;7859;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;11.285175445227239;A
2021;7958;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;29.56686281041252;A
2021;7888;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;16.529916696180166;A
2021;8031;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;36.5740740619856;A
2021;8094;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;20.454545463842972;A
2021;8165;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;25.494974107195628;A
2021;8255;24097;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;5.793740143452648;A
2020;6949;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;21.459255664832924;A
2020;7058;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;23.680507148271055;A
2020;7605;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;3.9863713807670456;A
2020;838683;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;100.0;A
2020;838684;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;24.528301878248488;A
2020;838685;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;20.80536912751678;A
2020;7627;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;33.95833333372396;A
2020;7716;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;22.103633926478945;A
2020;7859;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;18.945979974818634;A
2020;7958;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;26.835352812746745;A
2020;7888;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;32.20338983050847;A
2020;8031;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;55.045871555087956;A
2020;8165;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;35.789473685540166;A
2020;8255;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;13.236714977387843;A
2021;6949;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;25.213606880069726;A
2021;7058;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;29.08440428645987;A
2021;7605;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;8.485991379401788;A
2021;838683;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;58.82352941176471;A
2021;838684;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;32.142857142857146;A
2021;838685;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;32.1951219487448;A
2021;7627;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;57.50000002215909;A
2021;7663;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;23.780487799077928;A
2021;7716;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;23.87677682974343;A
2021;7859;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;26.16466053422023;A
2021;7958;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;26.43979057290096;A
2021;8031;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;71.87500003515625;A
2021;8165;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;28.260869577977317;A
2021;8255;38221;ES61;38435;PCT_EMPR_QUE_REAL_ANAL_BIG_DATA_CON_SUS_PROP_EMPL;2.827452882258435;A
2021;6949;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;14.997502180577694;A
2021;7058;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;19.90064412428217;A
2021;838683;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;61.70243249627424;A
2021;838684;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;100.0;A
2021;838685;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;26.840221756793152;A
2021;7627;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;81.00078184144608;A
2021;7663;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;3.208454093704389;A
2021;7716;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;14.622646585239268;A
2021;7859;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;14.901755228331284;A
2021;7958;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;7.708575484034307;A
2021;7888;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;22.74276378242594;A
2021;8031;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;37.466511735354935;A
2021;8094;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;2.72746951171848;A
2021;8165;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;37.87783349040158;A
2021;8255;38282;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;1.2471094731799848;A
2021;6949;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;11.238283970856672;A
2021;7058;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;13.531588179859568;A
2021;838683;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;74.00770141410182;A
2021;7627;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;100.0;A
2021;7716;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;11.369494707340102;A
2021;7859;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;13.540474090725791;A
2021;7958;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;5.403973507945558;A
2021;7888;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;13.34550201382859;A
2021;8031;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;36.312962298519956;A
2021;8165;24142;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;31.431048623245783;A
2021;6949;24097;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;34.49355257562773;A
2021;7058;24097;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;57.11121861997156;A
2021;838684;24097;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;100.0;A
2021;838685;24097;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;100.0;A
2021;7627;24097;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;67.54507630544724;A
2021;7716;24097;ES61;38435;PCT_EMPR_QUE_ANAL_BIG_DATA_TIPO_FUEN_DATO_CON_SENS_O_DISP_INTE_B;33.896708474742745;A
