D_TEMPORAL_0;D_SEXO_0;D_MCVL_TIPOPENSION_0;D_TERRITORIO_0;D_MCVL_PENSIONISTA_0;INDICATOR;OBS_VALUE;FREQ
2008;3689;55191;3143;55179;Población;2175.0;A
2008;3689;55193;2352;55179;Población;44325.0;A
2008;3689;55193;2402;55179;Población;98475.0;A
2008;3689;55193;2482;55179;Población;71825.0;A
2008;3689;55193;2713;55179;Población;81475.0;A
2008;3689;55193;2797;55179;Población;45275.0;A
2008;3689;55193;2911;55179;Población;69325.0;A
2008;3689;55193;3023;55179;Población;113850.0;A
2008;3689;55193;3142;55179;Población;157025.0;A
2008;3689;55193;3143;55179;Población;681575.0;A
2008;3690;55189;2352;55179;Población;31800.0;A
2008;3690;55189;2402;55179;Población;68750.0;A
2008;3690;55189;2482;55179;Población;59550.0;A
2008;3690;55189;2713;55179;Población;63425.0;A
2008;3690;55189;2797;55179;Población;34325.0;A
2008;3690;55189;2911;55179;Población;48225.0;A
2008;3690;55189;3023;55179;Población;88375.0;A
2008;3690;55189;3142;55179;Población;133950.0;A
2008;3690;55189;3143;55179;Población;528400.0;A
2008;3690;55185;2352;55179;Población;1925.0;A
2008;3690;55185;2402;55179;Población;7500.0;A
2008;3690;55185;2482;55179;Población;5175.0;A
2008;3690;55185;2713;55179;Población;8725.0;A
2008;3690;55185;2797;55179;Población;3600.0;A
2008;3690;55185;2911;55179;Población;5200.0;A
2008;3690;55185;3023;55179;Población;12725.0;A
2008;3690;55185;3142;55179;Población;22675.0;A
2008;3690;55185;3143;55179;Población;67525.0;A
2008;3690;55186;2352;55179;Población;11050.0;A
2008;3690;55186;2402;55179;Población;13425.0;A
2008;3690;55186;2482;55179;Población;23675.0;A
2008;3690;55186;2713;55179;Población;23550.0;A
2008;3690;55186;2797;55179;Población;8350.0;A
2008;3690;55186;2911;55179;Población;12700.0;A
2008;3690;55186;3023;55179;Población;26675.0;A
2008;3690;55186;3142;55179;Población;40375.0;A
2008;3690;55186;3143;55179;Población;159800.0;A
2008;3690;55187;2352;55179;Población;16825.0;A
2008;3690;55187;2402;55179;Población;42375.0;A
2008;3690;55187;2482;55179;Población;26875.0;A
2008;3690;55187;2713;55179;Población;27675.0;A
2008;3690;55187;2797;55179;Población;20225.0;A
2008;3690;55187;2911;55179;Población;27425.0;A
2008;3690;55187;3023;55179;Población;43825.0;A
2008;3690;55187;3142;55179;Población;61850.0;A
2008;3690;55187;3143;55179;Población;267075.0;A
2008;3690;55188;2352;55179;Población;2000.0;A
2008;3690;55188;2402;55179;Población;5450.0;A
2008;3690;55188;2482;55179;Población;3825.0;A
2008;3690;55188;2713;55179;Población;3475.0;A
2008;3690;55188;2797;55179;Población;2150.0;A
2008;3690;55188;2911;55179;Población;2900.0;A
2008;3690;55188;3023;55179;Población;5150.0;A
2008;3690;55188;3142;55179;Población;9050.0;A
2008;3690;55188;3143;55179;Población;34000.0;A
2008;3690;55192;2352;55179;Población;8025.0;A
2008;3690;55192;2402;55179;Población;7475.0;A
2008;3690;55192;2482;55179;Población;13825.0;A
2008;3690;55192;2713;55179;Población;12650.0;A
2008;3690;55192;2797;55179;Población;4350.0;A
2008;3690;55192;2911;55179;Población;6275.0;A
2008;3690;55192;3023;55179;Población;11725.0;A
2008;3690;55192;3142;55179;Población;20575.0;A
2008;3690;55192;3143;55179;Población;84900.0;A
2008;3690;55190;2352;55179;Población;7700.0;A
2008;3690;55190;2402;55179;Población;6950.0;A
2008;3690;55190;2482;55179;Población;13325.0;A
2008;3690;55190;2713;55179;Población;11700.0;A
2008;3690;55190;2797;55179;Población;3825.0;A
2008;3690;55190;2911;55179;Población;5875.0;A
2008;3690;55190;3023;55179;Población;10700.0;A
2008;3690;55190;3142;55179;Población;17600.0;A
2008;3690;55190;3143;55179;Población;77675.0;A
2008;3690;55191;2352;55179;Población;*;A
2008;3690;55191;2402;55179;Población;525.0;A
2008;3690;55191;2482;55179;Población;500.0;A
2008;3690;55191;2713;55179;Población;950.0;A
2008;3690;55191;2797;55179;Población;525.0;A
2008;3690;55191;2911;55179;Población;*;A
2008;3690;55191;3023;55179;Población;1025.0;A
2008;3690;55191;3142;55179;Población;2975.0;A
2008;3690;55191;3143;55179;Población;7225.0;A
2008;3690;55193;2352;55179;Población;39825.0;A
2008;3690;55193;2402;55179;Población;76225.0;A
2008;3690;55193;2482;55179;Población;73375.0;A
2008;3690;55193;2713;55179;Población;76075.0;A
2008;3690;55193;2797;55179;Población;38675.0;A
2008;3690;55193;2911;55179;Población;54500.0;A
2008;3690;55193;3023;55179;Población;100100.0;A
2008;3690;55193;3142;55179;Población;154525.0;A
2008;3690;55193;3143;55179;Población;613300.0;A
2008;3691;55189;2352;55179;Población;74650.0;A
2008;3691;55189;2402;55179;Población;165775.0;A
2008;3691;55189;2482;55179;Población;128625.0;A
2008;3691;55189;2713;55179;Población;141975.0;A
2008;3691;55189;2797;55179;Población;78700.0;A
2008;3691;55189;2911;55179;Población;116250.0;A
2008;3691;55189;3023;55179;Población;199675.0;A
2008;3691;55189;3142;55179;Población;287225.0;A
2008;3691;55189;3143;55179;Población;1192875.0;A
2008;3691;55185;2352;55179;Población;8675.0;A
2008;3691;55185;2402;55179;Población;31575.0;A
2008;3691;55185;2482;55179;Población;15800.0;A
2008;3691;55185;2713;55179;Población;26225.0;A
2008;3691;55185;2797;55179;Población;13025.0;A
2008;3691;55185;2911;55179;Población;18325.0;A
2008;3691;55185;3023;55179;Población;38650.0;A
2008;3691;55185;3142;55179;Población;61750.0;A
2008;3691;55185;3143;55179;Población;214025.0;A
2008;3691;55186;2352;55179;Población;44425.0;A
2008;3691;55186;2402;55179;Población;80800.0;A
2008;3691;55186;2482;55179;Población;77925.0;A
2008;3691;55186;2713;55179;Población;80100.0;A
2008;3691;55186;2797;55179;Población;40475.0;A
2008;3691;55186;2911;55179;Población;64250.0;A
2008;3691;55186;3023;55179;Población;105350.0;A
2008;3691;55186;3142;55179;Población;143975.0;A
2008;3691;55186;3143;55179;Población;637300.0;A
2008;3691;55187;2352;55179;Población;17450.0;A
2008;3691;55187;2402;55179;Población;42925.0;A
2008;3691;55187;2482;55179;Población;27950.0;A
2008;3691;55187;2713;55179;Población;28650.0;A
2008;3691;55187;2797;55179;Población;20875.0;A
2008;3691;55187;2911;55179;Población;28250.0;A
2008;3691;55187;3023;55179;Población;45550.0;A
2008;3691;55187;3142;55179;Población;64500.0;A
2008;3691;55187;3143;55179;Población;276150.0;A
2008;3691;55188;2352;55179;Población;4100.0;A
2008;3691;55188;2402;55179;Población;10475.0;A
2008;3691;55188;2482;55179;Población;6950.0;A
2008;3691;55188;2713;55179;Población;7000.0;A
2008;3691;55188;2797;55179;Población;4325.0;A
2008;3691;55188;2911;55179;Población;5425.0;A
2008;3691;55188;3023;55179;Población;10125.0;A
2008;3691;55188;3142;55179;Población;17000.0;A
2008;3691;55188;3143;55179;Población;65400.0;A
2008;3691;55192;2352;55179;Población;9500.0;A
2008;3691;55192;2402;55179;Población;8925.0;A
2008;3691;55192;2482;55179;Población;16575.0;A
2008;3691;55192;2713;55179;Población;15575.0;A
2008;3691;55192;2797;55179;Población;5250.0;A
2008;3691;55192;2911;55179;Población;7575.0;A
2008;3691;55192;3023;55179;Población;14275.0;A
2008;3691;55192;3142;55179;Población;24325.0;A
2008;3691;55192;3143;55179;Población;102000.0;A
2008;3691;55190;2352;55179;Población;9125.0;A
2008;3691;55190;2402;55179;Población;8000.0;A
2008;3691;55190;2482;55179;Población;15800.0;A
2008;3691;55190;2713;55179;Población;14375.0;A
2008;3691;55190;2797;55179;Población;4550.0;A
2008;3691;55190;2911;55179;Población;7025.0;A
2008;3691;55190;3023;55179;Población;12975.0;A
2008;3691;55190;3142;55179;Población;20750.0;A
2008;3691;55190;3143;55179;Población;92600.0;A
2008;3691;55191;2352;55179;Población;*;A
2008;3691;55191;2402;55179;Población;925.0;A
2008;3691;55191;2482;55179;Población;775.0;A
2008;3691;55191;2713;55179;Población;1200.0;A
2008;3691;55191;2797;55179;Población;700.0;A
2008;3691;55191;2911;55179;Población;550.0;A
2008;3691;55191;3023;55179;Población;1300.0;A
2008;3691;55191;3142;55179;Población;3575.0;A
2008;3691;55191;3143;55179;Población;9400.0;A
2008;3691;55193;2352;55179;Población;84150.0;A
2008;3691;55193;2402;55179;Población;174700.0;A
2008;3691;55193;2482;55179;Población;145200.0;A
2008;3691;55193;2713;55179;Población;157550.0;A
2008;3691;55193;2797;55179;Población;83950.0;A
2008;3691;55193;2911;55179;Población;123825.0;A
2008;3691;55193;3023;55179;Población;213950.0;A
2008;3691;55193;3142;55179;Población;311550.0;A
2008;3691;55193;3143;55179;Población;1294875.0;A
2009;3689;55189;2352;55179;Población;43500.0;A
2009;3689;55189;2402;55179;Población;99600.0;A
2009;3689;55189;2482;55179;Población;69525.0;A
2009;3689;55189;2713;55179;Población;80200.0;A
2009;3689;55189;2797;55179;Población;44525.0;A
2009;3689;55189;2911;55179;Población;69000.0;A
2009;3689;55189;3023;55179;Población;113825.0;A
2009;3689;55189;3142;55179;Población;156225.0;A
2009;3689;55189;3143;55179;Población;676400.0;A
2009;3689;55185;2352;55179;Población;6650.0;A
2009;3689;55185;2402;55179;Población;24000.0;A
2009;3689;55185;2482;55179;Población;10825.0;A
2009;3689;55185;2713;55179;Población;17775.0;A
2009;3689;55185;2797;55179;Población;9050.0;A
2009;3689;55185;2911;55179;Población;13550.0;A
2009;3689;55185;3023;55179;Población;25700.0;A
2009;3689;55185;3142;55179;Población;38875.0;A
2009;3689;55185;3143;55179;Población;146425.0;A
2009;3689;55186;2352;55179;Población;34075.0;A
2009;3689;55186;2402;55179;Población;69700.0;A
2009;3689;55186;2482;55179;Población;54450.0;A
2009;3689;55186;2713;55179;Población;57725.0;A
2009;3689;55186;2797;55179;Población;32850.0;A
2009;3689;55186;2911;55179;Población;51900.0;A
2009;3689;55186;3023;55179;Población;81000.0;A
2009;3689;55186;3142;55179;Población;106925.0;A
2009;3689;55186;3143;55179;Población;488625.0;A
2009;3689;55187;2352;55179;Población;550.0;A
2009;3689;55187;2402;55179;Población;600.0;A
2009;3689;55187;2482;55179;Población;1100.0;A
2009;3689;55187;2713;55179;Población;925.0;A
2009;3689;55187;2797;55179;Población;600.0;A
2009;3689;55187;2911;55179;Población;850.0;A
2009;3689;55187;3023;55179;Población;1700.0;A
2009;3689;55187;3142;55179;Población;2525.0;A
2009;3689;55187;3143;55179;Población;8850.0;A
2009;3689;55188;2352;55179;Población;2225.0;A
2009;3689;55188;2402;55179;Población;5300.0;A
2009;3689;55188;2482;55179;Población;3150.0;A
2009;3689;55188;2713;55179;Población;3775.0;A
2009;3689;55188;2797;55179;Población;2025.0;A
2009;3689;55188;2911;55179;Población;2700.0;A
2009;3689;55188;3023;55179;Población;5425.0;A
2009;3689;55188;3142;55179;Población;7900.0;A
2009;3689;55188;3143;55179;Población;32500.0;A
2009;3689;55192;2352;55179;Población;1625.0;A
2009;3689;55192;2402;55179;Población;1500.0;A
2009;3689;55192;2482;55179;Población;2875.0;A
2009;3689;55192;2713;55179;Población;3125.0;A
2009;3689;55192;2797;55179;Población;875.0;A
2009;3689;55192;2911;55179;Población;1425.0;A
2009;3689;55192;3023;55179;Población;2525.0;A
2009;3689;55192;3142;55179;Población;3575.0;A
2009;3689;55192;3143;55179;Población;17525.0;A
2009;3689;55190;2352;55179;Población;1550.0;A
2009;3689;55190;2402;55179;Población;1150.0;A
2009;3689;55190;2482;55179;Población;2725.0;A
2009;3689;55190;2713;55179;Población;2900.0;A
2009;3689;55190;2797;55179;Población;750.0;A
2009;3689;55190;2911;55179;Población;1275.0;A
2009;3689;55190;3023;55179;Población;2275.0;A
2009;3689;55190;3142;55179;Población;3175.0;A
2009;3689;55190;3143;55179;Población;15800.0;A
2009;3689;55191;2352;55179;Población;*;A
2009;3689;55191;2402;55179;Población;*;A
2009;3689;55191;2482;55179;Población;*;A
2009;3689;55191;2713;55179;Población;*;A
2009;3689;55191;2797;55179;Población;*;A
2009;3689;55191;2911;55179;Población;*;A
2009;3689;55191;3023;55179;Población;*;A
2009;3689;55191;3142;55179;Población;*;A
2009;3689;55191;3143;55179;Población;1725.0;A
2009;3689;55193;2352;55179;Población;45125.0;A
2009;3689;55193;2402;55179;Población;101100.0;A
2009;3689;55193;2482;55179;Población;72400.0;A
2009;3689;55193;2713;55179;Población;83325.0;A
2009;3689;55193;2797;55179;Población;45400.0;A
2009;3689;55193;2911;55179;Población;70425.0;A
2009;3689;55193;3023;55179;Población;116350.0;A
2009;3689;55193;3142;55179;Población;159800.0;A
2009;3689;55193;3143;55179;Población;693925.0;A
2009;3690;55189;2352;55179;Población;32400.0;A
2009;3690;55189;2402;55179;Población;70200.0;A
2009;3690;55189;2482;55179;Población;59700.0;A
2009;3690;55189;2713;55179;Población;64975.0;A
2009;3690;55189;2797;55179;Población;35225.0;A
2009;3690;55189;2911;55179;Población;48675.0;A
2009;3690;55189;3023;55179;Población;90000.0;A
2009;3690;55189;3142;55179;Población;134950.0;A
2009;3690;55189;3143;55179;Población;536125.0;A
2009;3690;55185;2352;55179;Población;2125.0;A
2009;3690;55185;2402;55179;Población;8600.0;A
2009;3690;55185;2482;55179;Población;5075.0;A
2009;3690;55185;2713;55179;Población;9025.0;A
2009;3690;55185;2797;55179;Población;3575.0;A
2009;3690;55185;2911;55179;Población;5725.0;A
2009;3690;55185;3023;55179;Población;12775.0;A
2009;3690;55185;3142;55179;Población;22575.0;A
2009;3690;55185;3143;55179;Población;69475.0;A
2009;3690;55186;2352;55179;Población;10900.0;A
2009;3690;55186;2402;55179;Población;13650.0;A
2009;3690;55186;2482;55179;Población;24250.0;A
2009;3690;55186;2713;55179;Población;24275.0;A
2009;3690;55186;2797;55179;Población;8950.0;A
2009;3690;55186;2911;55179;Población;12775.0;A
2009;3690;55186;3023;55179;Población;27200.0;A
2009;3690;55186;3142;55179;Población;41525.0;A
2009;3690;55186;3143;55179;Población;163525.0;A
2009;3690;55187;2352;55179;Población;17450.0;A
2009;3690;55187;2402;55179;Población;42350.0;A
2009;3690;55187;2482;55179;Población;26425.0;A
2009;3690;55187;2713;55179;Población;27750.0;A
2009;3690;55187;2797;55179;Población;20550.0;A
2009;3690;55187;2911;55179;Población;27325.0;A
2009;3690;55187;3023;55179;Población;44925.0;A
2009;3690;55187;3142;55179;Población;62200.0;A
2009;3690;55187;3143;55179;Población;268975.0;A
2009;3690;55188;2352;55179;Población;1925.0;A
2009;3690;55188;2402;55179;Población;5600.0;A
2009;3690;55188;2482;55179;Población;3950.0;A
2009;3690;55188;2713;55179;Población;3925.0;A
2009;3690;55188;2797;55179;Población;2150.0;A
2009;3690;55188;2911;55179;Población;2850.0;A
2009;3690;55188;3023;55179;Población;5100.0;A
2009;3690;55188;3142;55179;Población;8650.0;A
2009;3690;55188;3143;55179;Población;34150.0;A
2009;3690;55192;2352;55179;Población;7850.0;A
2009;3690;55192;2402;55179;Población;7725.0;A
2009;3690;55192;2482;55179;Población;13950.0;A
2009;3690;55192;2713;55179;Población;12725.0;A
2009;3690;55192;2797;55179;Población;4475.0;A
2009;3690;55192;2911;55179;Población;6725.0;A
2009;3690;55192;3023;55179;Población;12150.0;A
2009;3690;55192;3142;55179;Población;21225.0;A
2009;3690;55192;3143;55179;Población;86825.0;A
2009;3690;55190;2352;55179;Población;7525.0;A
2009;3690;55190;2402;55179;Población;7175.0;A
2009;3690;55190;2482;55179;Población;13475.0;A
2009;3690;55190;2713;55179;Población;11725.0;A
2009;3690;55190;2797;55179;Población;4100.0;A
2009;3690;55190;2911;55179;Población;6225.0;A
2009;3690;55190;3023;55179;Población;11050.0;A
2009;3690;55190;3142;55179;Población;18325.0;A
2009;3690;55190;3143;55179;Población;79600.0;A
2009;3690;55191;2352;55179;Población;*;A
2009;3690;55191;2402;55179;Población;550.0;A
2009;3690;55191;2482;55179;Población;*;A
2009;3690;55191;2713;55179;Población;1000.0;A
2009;3690;55191;2797;55179;Población;*;A
2009;3690;55191;2911;55179;Población;500.0;A
2009;3690;55191;3023;55179;Población;1100.0;A
2009;3690;55191;3142;55179;Población;2900.0;A
2009;3690;55191;3143;55179;Población;7225.0;A
2009;3690;55193;2352;55179;Población;40250.0;A
2009;3690;55193;2402;55179;Población;77925.0;A
2009;3690;55193;2482;55179;Población;73650.0;A
2009;3690;55193;2713;55179;Población;77700.0;A
2009;3690;55193;2797;55179;Población;39700.0;A
2009;3690;55193;2911;55179;Población;55400.0;A
2009;3690;55193;3023;55179;Población;102150.0;A
2009;3690;55193;3142;55179;Población;156175.0;A
2009;3690;55193;3143;55179;Población;622950.0;A
2009;3691;55189;2352;55179;Población;75900.0;A
2009;3691;55189;2402;55179;Población;169800.0;A
2009;3691;55189;2482;55179;Población;129225.0;A
2009;3691;55189;2713;55179;Población;145175.0;A
2009;3691;55189;2797;55179;Población;79750.0;A
2009;3691;55189;2911;55179;Población;117675.0;A
2009;3691;55189;3023;55179;Población;203825.0;A
2009;3691;55189;3142;55179;Población;291175.0;A
2009;3691;55189;3143;55179;Población;1212525.0;A
2009;3691;55185;2352;55179;Población;8775.0;A
2009;3691;55185;2402;55179;Población;32600.0;A
2009;3691;55185;2482;55179;Población;15900.0;A
2009;3691;55185;2713;55179;Población;26800.0;A
2009;3691;55185;2797;55179;Población;12625.0;A
2009;3691;55185;2911;55179;Población;19275.0;A
2009;3691;55185;3023;55179;Población;38475.0;A
2009;3691;55185;3142;55179;Población;61450.0;A
2009;3691;55185;3143;55179;Población;215900.0;A
2009;3691;55186;2352;55179;Población;44975.0;A
2009;3691;55186;2402;55179;Población;83350.0;A
2009;3691;55186;2482;55179;Población;78700.0;A
2009;3691;55186;2713;55179;Población;82000.0;A
2009;3691;55186;2797;55179;Población;41800.0;A
2009;3691;55186;2911;55179;Población;64675.0;A
2009;3691;55186;3023;55179;Población;108200.0;A
2009;3691;55186;3142;55179;Población;148450.0;A
2009;3691;55186;3143;55179;Población;652150.0;A
2009;3691;55187;2352;55179;Población;18000.0;A
2009;3691;55187;2402;55179;Población;42950.0;A
2009;3691;55187;2482;55179;Población;27525.0;A
2009;3691;55187;2713;55179;Población;28675.0;A
2009;3691;55187;2797;55179;Población;21150.0;A
2009;3691;55187;2911;55179;Población;28175.0;A
2009;3691;55187;3023;55179;Población;46625.0;A
2009;3691;55187;3142;55179;Población;64725.0;A
2009;3691;55187;3143;55179;Población;277825.0;A
2009;3691;55188;2352;55179;Población;4150.0;A
2009;3691;55188;2402;55179;Población;10900.0;A
2009;3691;55188;2482;55179;Población;7100.0;A
2009;3691;55188;2713;55179;Población;7700.0;A
2009;3691;55188;2797;55179;Población;4175.0;A
2009;3691;55188;2911;55179;Población;5550.0;A
2009;3691;55188;3023;55179;Población;10525.0;A
2009;3691;55188;3142;55179;Población;16550.0;A
2009;3691;55188;3143;55179;Población;66650.0;A
2009;3691;55192;2352;55179;Población;9475.0;A
2009;3691;55192;2402;55179;Población;9225.0;A
2009;3691;55192;2482;55179;Población;16825.0;A
2009;3691;55192;2713;55179;Población;15850.0;A
2009;3691;55192;2797;55179;Población;5350.0;A
2009;3691;55192;2911;55179;Población;8150.0;A
2009;3691;55192;3023;55179;Población;14675.0;A
2009;3691;55192;3142;55179;Población;24800.0;A
2009;3691;55192;3143;55179;Población;104350.0;A
2009;3691;55190;2352;55179;Población;9075.0;A
2009;3691;55190;2402;55179;Población;8325.0;A
2009;3691;55190;2482;55179;Población;16200.0;A
2009;3691;55190;2713;55179;Población;14625.0;A
2009;3691;55190;2797;55179;Población;4850.0;A
2009;3691;55190;2911;55179;Población;7500.0;A
2009;3691;55190;3023;55179;Población;13325.0;A
2009;3691;55190;3142;55179;Población;21500.0;A
2009;3691;55190;3143;55179;Población;95400.0;A
2009;3691;55191;2352;55179;Población;*;A
2009;3691;55191;2402;55179;Población;900.0;A
2009;3691;55191;2482;55179;Población;625.0;A
2009;3691;55191;2713;55179;Población;1225.0;A
2009;3691;55191;2797;55179;Población;500.0;A
2009;3691;55191;2911;55179;Población;650.0;A
2009;3691;55191;3023;55179;Población;1350.0;A
2009;3691;55191;3142;55179;Población;3300.0;A
2009;3691;55191;3143;55179;Población;8950.0;A
2009;3691;55193;2352;55179;Población;85375.0;A
2009;3691;55193;2402;55179;Población;179025.0;A
2009;3691;55193;2482;55179;Población;146050.0;A
2009;3691;55193;2713;55179;Población;161025.0;A
2009;3691;55193;2797;55179;Población;85100.0;A
2009;3691;55193;2911;55179;Población;125825.0;A
2009;3691;55193;3023;55179;Población;218500.0;A
2009;3691;55193;3142;55179;Población;315975.0;A
2009;3691;55193;3143;55179;Población;1316875.0;A
2010;3689;55189;2352;55179;Población;44350.0;A
2010;3689;55189;2402;55179;Población;102625.0;A
2010;3689;55189;2482;55179;Población;69875.0;A
2010;3689;55189;2713;55179;Población;80950.0;A
2010;3689;55189;2797;55179;Población;45225.0;A
2010;3689;55189;2911;55179;Población;69825.0;A
2010;3689;55189;3023;55179;Población;115075.0;A
2010;3689;55189;3142;55179;Población;159300.0;A
2010;3689;55189;3143;55179;Población;687225.0;A
2010;3689;55185;2352;55179;Población;6750.0;A
2010;3689;55185;2402;55179;Población;25325.0;A
2010;3689;55185;2482;55179;Población;10575.0;A
2010;3689;55185;2713;55179;Población;17100.0;A
2010;3689;55185;2797;55179;Población;9325.0;A
2010;3689;55185;2911;55179;Población;14400.0;A
2010;3689;55185;3023;55179;Población;24700.0;A
2010;3689;55185;3142;55179;Población;38750.0;A
2010;3689;55185;3143;55179;Población;146925.0;A
2010;3689;55186;2352;55179;Población;34700.0;A
2010;3689;55186;2402;55179;Población;71350.0;A
2010;3689;55186;2482;55179;Población;54775.0;A
2010;3689;55186;2713;55179;Población;59025.0;A
2010;3689;55186;2797;55179;Población;33150.0;A
2010;3689;55186;2911;55179;Población;51600.0;A
2010;3689;55186;3023;55179;Población;83075.0;A
2010;3689;55186;3142;55179;Población;109700.0;A
2010;3689;55186;3143;55179;Población;497375.0;A
2010;3689;55187;2352;55179;Población;550.0;A
2010;3689;55187;2402;55179;Población;650.0;A
2010;3689;55187;2482;55179;Población;1225.0;A
2010;3689;55187;2713;55179;Población;1000.0;A
2010;3689;55187;2797;55179;Población;625.0;A
2010;3689;55187;2911;55179;Población;850.0;A
2010;3689;55187;3023;55179;Población;1750.0;A
2010;3689;55187;3142;55179;Población;2575.0;A
2010;3689;55187;3143;55179;Población;9225.0;A
2010;3689;55188;2352;55179;Población;2350.0;A
2010;3689;55188;2402;55179;Población;5300.0;A
2010;3689;55188;2482;55179;Población;3300.0;A
2010;3689;55188;2713;55179;Población;3825.0;A
2010;3689;55188;2797;55179;Población;2125.0;A
2010;3689;55188;2911;55179;Población;2975.0;A
2010;3689;55188;3023;55179;Población;5550.0;A
2010;3689;55188;3142;55179;Población;8275.0;A
2010;3689;55188;3143;55179;Población;33700.0;A
2010;3689;55192;2352;55179;Población;1575.0;A
2010;3689;55192;2402;55179;Población;1600.0;A
2010;3689;55192;2482;55179;Población;3100.0;A
2010;3689;55192;2713;55179;Población;3300.0;A
2010;3689;55192;2797;55179;Población;975.0;A
2010;3689;55192;2911;55179;Población;1475.0;A
2010;3689;55192;3023;55179;Población;2650.0;A
2010;3689;55192;3142;55179;Población;4175.0;A
2010;3689;55192;3143;55179;Población;18850.0;A
2010;3689;55190;2352;55179;Población;1500.0;A
2010;3689;55190;2402;55179;Población;1125.0;A
2010;3689;55190;2482;55179;Población;2825.0;A
2010;3689;55190;2713;55179;Población;3075.0;A
2010;3689;55190;2797;55179;Población;750.0;A
2010;3689;55190;2911;55179;Población;1325.0;A
2010;3689;55190;3023;55179;Población;2350.0;A
2010;3689;55190;3142;55179;Población;3500.0;A
2010;3689;55190;3143;55179;Población;16450.0;A
2010;3689;55191;2352;55179;Población;*;A
2010;3689;55191;2402;55179;Población;*;A
2010;3689;55191;2482;55179;Población;*;A
2010;3689;55191;2713;55179;Población;*;A
2010;3689;55191;2797;55179;Población;*;A
2010;3689;55191;2911;55179;Población;*;A
2010;3689;55191;3023;55179;Población;*;A
2010;3689;55191;3142;55179;Población;675.0;A
2010;3689;55191;3143;55179;Población;2400.0;A
2010;3689;55193;2352;55179;Población;45925.0;A
2010;3689;55193;2402;55179;Población;104225.0;A
2010;3689;55193;2482;55179;Población;72975.0;A
2010;3689;55193;2713;55179;Población;84250.0;A
2010;3689;55193;2797;55179;Población;46200.0;A
2010;3689;55193;2911;55179;Población;71300.0;A
2010;3689;55193;3023;55179;Población;117725.0;A
2010;3689;55193;3142;55179;Población;163475.0;A
2010;3689;55193;3143;55179;Población;706075.0;A
2010;3690;55189;2352;55179;Población;32825.0;A
2010;3690;55189;2402;55179;Población;72000.0;A
2010;3690;55189;2482;55179;Población;60250.0;A
2010;3690;55189;2713;55179;Población;65650.0;A
2010;3690;55189;2797;55179;Población;35850.0;A
2010;3690;55189;2911;55179;Población;50300.0;A
2010;3690;55189;3023;55179;Población;92025.0;A
2010;3690;55189;3142;55179;Población;135200.0;A
2010;3690;55189;3143;55179;Población;544100.0;A
2010;3690;55185;2352;55179;Población;2200.0;A
2010;3690;55185;2402;55179;Población;9050.0;A
2010;3690;55185;2482;55179;Población;5100.0;A
2010;3690;55185;2713;55179;Población;8950.0;A
2010;3690;55185;2797;55179;Población;3525.0;A
2010;3690;55185;2911;55179;Población;6600.0;A
2010;3690;55185;3023;55179;Población;12700.0;A
2010;3690;55185;3142;55179;Población;22100.0;A
2010;3690;55185;3143;55179;Población;70225.0;A
2010;3690;55186;2352;55179;Población;11025.0;A
2010;3690;55186;2402;55179;Población;14575.0;A
2010;3690;55186;2482;55179;Población;24550.0;A
2010;3690;55186;2713;55179;Población;24875.0;A
2010;3690;55186;2797;55179;Población;9050.0;A
2010;3690;55186;2911;55179;Población;13250.0;A
2010;3690;55186;3023;55179;Población;28550.0;A
2010;3690;55186;3142;55179;Población;42200.0;A
2010;3690;55186;3143;55179;Población;168075.0;A
2010;3690;55187;2352;55179;Población;17450.0;A
2010;3690;55187;2402;55179;Población;42975.0;A
2010;3690;55187;2482;55179;Población;26500.0;A
2010;3690;55187;2713;55179;Población;27925.0;A
2010;3690;55187;2797;55179;Población;21000.0;A
2010;3690;55187;2911;55179;Población;27775.0;A
2010;3690;55187;3023;55179;Población;45475.0;A
2010;3690;55187;3142;55179;Población;62725.0;A
2010;3690;55187;3143;55179;Población;271825.0;A
2010;3690;55188;2352;55179;Población;2150.0;A
2010;3690;55188;2402;55179;Población;5400.0;A
2010;3690;55188;2482;55179;Población;4100.0;A
2010;3690;55188;2713;55179;Población;3900.0;A
2010;3690;55188;2797;55179;Población;2275.0;A
2010;3690;55188;2911;55179;Población;2675.0;A
2010;3690;55188;3023;55179;Población;5300.0;A
2010;3690;55188;3142;55179;Población;8175.0;A
2010;3690;55188;3143;55179;Población;33975.0;A
2010;3690;55192;2352;55179;Población;7925.0;A
2010;3690;55192;2402;55179;Población;7625.0;A
2010;3690;55192;2482;55179;Población;14100.0;A
2010;3690;55192;2713;55179;Población;13025.0;A
2010;3690;55192;2797;55179;Población;4650.0;A
2010;3690;55192;2911;55179;Población;7100.0;A
2010;3690;55192;3023;55179;Población;13100.0;A
2010;3690;55192;3142;55179;Población;22125.0;A
2010;3690;55192;3143;55179;Población;89650.0;A
2010;3690;55190;2352;55179;Población;7700.0;A
2010;3690;55190;2402;55179;Población;7150.0;A
2010;3690;55190;2482;55179;Población;13625.0;A
2010;3690;55190;2713;55179;Población;12025.0;A
2010;3690;55190;2797;55179;Población;4250.0;A
2010;3690;55190;2911;55179;Población;6575.0;A
2010;3690;55190;3023;55179;Población;11975.0;A
2010;3690;55190;3142;55179;Población;19275.0;A
2010;3690;55190;3143;55179;Población;82575.0;A
2010;3690;55191;2352;55179;Población;*;A
