D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_SEXO_0;D_RELAC_RESID_NAC_0;INDICATOR;OBS_VALUE;FREQ
2016;4172;2402;3691;53586;Población municipal;5878.0;A
2016;4172;2402;3691;53587;Población municipal;4736.0;A
2016;4172;2402;3689;53588;Población municipal;105472.0;A
2016;4172;2402;3689;53583;Población municipal;89075.0;A
2016;4172;2402;3689;53584;Población municipal;8705.0;A
2016;4172;2402;3689;53585;Población municipal;2451.0;A
2016;4172;2402;3689;53586;Población municipal;2979.0;A
2016;4172;2402;3689;53587;Población municipal;2262.0;A
2016;4172;2402;3690;53588;Población municipal;99760.0;A
2016;4172;2402;3690;53583;Población municipal;83814.0;A
2016;4172;2402;3690;53584;Población municipal;8165.0;A
2016;4172;2402;3690;53585;Población municipal;2408.0;A
2016;4172;2402;3690;53586;Población municipal;2899.0;A
2016;4172;2402;3690;53587;Población municipal;2474.0;A
2016;4172;2482;3691;53588;Población municipal;119658.0;A
2016;4172;2482;3691;53583;Población municipal;106593.0;A
2016;4172;2482;3691;53584;Población municipal;5719.0;A
2016;4172;2482;3691;53585;Población municipal;2417.0;A
2016;4172;2482;3691;53586;Población municipal;2804.0;A
2016;4172;2482;3691;53587;Población municipal;2125.0;A
2016;4172;2482;3689;53588;Población municipal;61596.0;A
2016;4172;2482;3689;53583;Población municipal;54975.0;A
2016;4172;2482;3689;53584;Población municipal;2950.0;A
2016;4172;2482;3689;53585;Población municipal;1221.0;A
2016;4172;2482;3689;53586;Población municipal;1428.0;A
2016;4172;2482;3689;53587;Población municipal;1022.0;A
2016;4172;2482;3690;53588;Población municipal;58062.0;A
2016;4172;2482;3690;53583;Población municipal;51618.0;A
2016;4172;2482;3690;53584;Población municipal;2769.0;A
2016;4172;2482;3690;53585;Población municipal;1196.0;A
2016;4172;2482;3690;53586;Población municipal;1376.0;A
2016;4172;2482;3690;53587;Población municipal;1103.0;A
2016;4172;2713;3691;53588;Población municipal;141241.0;A
2016;4172;2713;3691;53583;Población municipal;96180.0;A
2016;4172;2713;3691;53584;Población municipal;32691.0;A
2016;4172;2713;3691;53585;Población municipal;3404.0;A
2016;4172;2713;3691;53586;Población municipal;4260.0;A
2016;4172;2713;3691;53587;Población municipal;4706.0;A
2016;4172;2713;3689;53588;Población municipal;72682.0;A
2016;4172;2713;3689;53583;Población municipal;49574.0;A
2016;4172;2713;3689;53584;Población municipal;16815.0;A
2016;4172;2713;3689;53585;Población municipal;1760.0;A
2016;4172;2713;3689;53586;Población municipal;2187.0;A
2016;4172;2713;3689;53587;Población municipal;2346.0;A
2016;4172;2713;3690;53588;Población municipal;68559.0;A
2016;4172;2713;3690;53583;Población municipal;46606.0;A
2016;4172;2713;3690;53584;Población municipal;15876.0;A
2016;4172;2713;3690;53585;Población municipal;1644.0;A
2016;4172;2713;3690;53586;Población municipal;2073.0;A
2016;4172;2713;3690;53587;Población municipal;2360.0;A
2016;4172;2797;3691;53588;Población municipal;83165.0;A
2016;4172;2797;3691;53583;Población municipal;63548.0;A
2016;4172;2797;3691;53584;Población municipal;12566.0;A
2016;4172;2797;3691;53585;Población municipal;2633.0;A
2016;4172;2797;3691;53586;Población municipal;1758.0;A
2016;4172;2797;3691;53587;Población municipal;2660.0;A
2016;4172;2797;3689;53588;Población municipal;42936.0;A
2016;4172;2797;3689;53583;Población municipal;32803.0;A
2016;4172;2797;3689;53584;Población municipal;6485.0;A
2016;4172;2797;3689;53585;Población municipal;1370.0;A
2016;4172;2797;3689;53586;Población municipal;912.0;A
2016;4172;2797;3689;53587;Población municipal;1366.0;A
2016;4172;2797;3690;53588;Población municipal;40229.0;A
2016;4172;2797;3690;53583;Población municipal;30745.0;A
2016;4172;2797;3690;53584;Población municipal;6081.0;A
2016;4172;2797;3690;53585;Población municipal;1263.0;A
2016;4172;2797;3690;53586;Población municipal;846.0;A
2016;4172;2797;3690;53587;Población municipal;1294.0;A
2016;4172;2911;3691;53588;Población municipal;94930.0;A
2016;4172;2911;3691;53583;Población municipal;81438.0;A
2016;4172;2911;3691;53584;Población municipal;7178.0;A
2016;4172;2911;3691;53585;Población municipal;2116.0;A
2016;4172;2911;3691;53586;Población municipal;2623.0;A
2016;4172;2911;3691;53587;Población municipal;1575.0;A
2016;4172;2911;3689;53588;Población municipal;48633.0;A
2016;4172;2911;3689;53583;Población municipal;41850.0;A
2016;4172;2911;3689;53584;Población municipal;3676.0;A
2016;4172;2911;3689;53585;Población municipal;1047.0;A
2016;4172;2911;3689;53586;Población municipal;1316.0;A
2016;4172;2911;3689;53587;Población municipal;744.0;A
2016;4172;2911;3690;53588;Población municipal;46297.0;A
2016;4172;2911;3690;53583;Población municipal;39588.0;A
2016;4172;2911;3690;53584;Población municipal;3502.0;A
2016;4172;2911;3690;53585;Población municipal;1069.0;A
2016;4172;2911;3690;53586;Población municipal;1307.0;A
2016;4172;2911;3690;53587;Población municipal;831.0;A
2016;4172;3023;3691;53588;Población municipal;263424.0;A
2016;4172;3023;3691;53583;Población municipal;194275.0;A
2016;4172;3023;3691;53584;Población municipal;38026.0;A
2016;4172;3023;3691;53585;Población municipal;6242.0;A
2016;4172;3023;3691;53586;Población municipal;7660.0;A
2016;4172;3023;3691;53587;Población municipal;17221.0;A
2016;4172;3023;3689;53588;Población municipal;135203.0;A
2016;4172;3023;3689;53583;Población municipal;99742.0;A
2016;4172;3023;3689;53584;Población municipal;19589.0;A
2016;4172;3023;3689;53585;Población municipal;3165.0;A
2016;4172;3023;3689;53586;Población municipal;3958.0;A
2016;4172;3023;3689;53587;Población municipal;8749.0;A
2016;4172;3023;3690;53588;Población municipal;128221.0;A
2016;4172;3023;3690;53583;Población municipal;94533.0;A
2016;4172;3023;3690;53584;Población municipal;18437.0;A
2016;4172;3023;3690;53585;Población municipal;3077.0;A
2016;4172;3023;3690;53586;Población municipal;3702.0;A
2016;4172;3023;3690;53587;Población municipal;8472.0;A
2016;4172;3142;3691;53588;Población municipal;331097.0;A
2016;4172;3142;3691;53583;Población municipal;251004.0;A
2016;4172;3142;3691;53584;Población municipal;61147.0;A
2016;4172;3142;3691;53585;Población municipal;5646.0;A
2016;4172;3142;3691;53586;Población municipal;6357.0;A
2016;4172;3142;3691;53587;Población municipal;6943.0;A
2016;4172;3142;3689;53588;Población municipal;170008.0;A
2016;4172;3142;3689;53583;Población municipal;128946.0;A
2016;4172;3142;3689;53584;Población municipal;31426.0;A
2016;4172;3142;3689;53585;Población municipal;2929.0;A
2016;4172;3142;3689;53586;Población municipal;3292.0;A
2016;4172;3142;3689;53587;Población municipal;3415.0;A
2016;4172;3142;3690;53588;Población municipal;161089.0;A
2016;4172;3142;3690;53583;Población municipal;122058.0;A
2016;4172;3142;3690;53584;Población municipal;29721.0;A
2016;4172;3142;3690;53585;Población municipal;2717.0;A
2016;4172;3142;3690;53586;Población municipal;3065.0;A
2016;4172;3142;3690;53587;Población municipal;3528.0;A
2016;4159;3143;3691;53588;Población municipal;414431.0;A
2016;4159;3143;3691;53583;Población municipal;336633.0;A
2016;4159;3143;3691;53584;Población municipal;57793.0;A
2016;4159;3143;3691;53585;Población municipal;7248.0;A
2016;4159;3143;3691;53586;Población municipal;5905.0;A
2016;4159;3143;3691;53587;Población municipal;6852.0;A
2016;4159;3143;3689;53588;Población municipal;213163.0;A
2016;4159;3143;3689;53583;Población municipal;173181.0;A
2016;4159;3143;3689;53584;Población municipal;29620.0;A
2016;4159;3143;3689;53585;Población municipal;3702.0;A
2016;4159;3143;3689;53586;Población municipal;3099.0;A
2016;4159;3143;3689;53587;Población municipal;3561.0;A
2016;4159;3143;3690;53588;Población municipal;201268.0;A
2016;4159;3143;3690;53583;Población municipal;163452.0;A
2016;4159;3143;3690;53584;Población municipal;28173.0;A
2016;4159;3143;3690;53585;Población municipal;3546.0;A
2016;4159;3143;3690;53586;Población municipal;2806.0;A
2016;4159;3143;3690;53587;Población municipal;3291.0;A
2016;4159;2352;3691;53588;Población municipal;39376.0;A
2016;4159;2352;3691;53583;Población municipal;30806.0;A
2016;4159;2352;3691;53584;Población municipal;6074.0;A
2016;4159;2352;3691;53585;Población municipal;706.0;A
2016;4159;2352;3691;53586;Población municipal;738.0;A
2016;4159;2352;3691;53587;Población municipal;1052.0;A
2016;4159;2352;3689;53588;Población municipal;20299.0;A
2016;4159;2352;3689;53583;Población municipal;15883.0;A
2016;4159;2352;3689;53584;Población municipal;3104.0;A
2016;4159;2352;3689;53585;Población municipal;355.0;A
2016;4159;2352;3689;53586;Población municipal;386.0;A
2016;4159;2352;3689;53587;Población municipal;571.0;A
2016;4159;2352;3690;53588;Población municipal;19077.0;A
2016;4159;2352;3690;53583;Población municipal;14923.0;A
2016;4159;2352;3690;53584;Población municipal;2970.0;A
2016;4159;2352;3690;53585;Población municipal;351.0;A
2016;4159;2352;3690;53586;Población municipal;352.0;A
2016;4159;2352;3690;53587;Población municipal;481.0;A
2016;4159;2402;3691;53588;Población municipal;60800.0;A
2016;4159;2402;3691;53583;Población municipal;53194.0;A
2016;4159;2402;3691;53584;Población municipal;4787.0;A
2016;4159;2402;3691;53585;Población municipal;1149.0;A
2016;4159;2402;3691;53586;Población municipal;928.0;A
2016;4159;2402;3691;53587;Población municipal;742.0;A
2016;4159;2402;3689;53588;Población municipal;31214.0;A
2016;4159;2402;3689;53583;Población municipal;27347.0;A
2016;4159;2402;3689;53584;Población municipal;2455.0;A
2016;4159;2402;3689;53585;Población municipal;572.0;A
2016;4159;2402;3689;53586;Población municipal;470.0;A
2016;4159;2402;3689;53587;Población municipal;370.0;A
2016;4159;2402;3690;53588;Población municipal;29586.0;A
2016;4159;2402;3690;53583;Población municipal;25847.0;A
2016;4159;2402;3690;53584;Población municipal;2332.0;A
2016;4159;2402;3690;53585;Población municipal;577.0;A
2016;4159;2402;3690;53586;Población municipal;458.0;A
2016;4159;2402;3690;53587;Población municipal;372.0;A
2016;4159;2482;3691;53588;Población municipal;36217.0;A
2016;4159;2482;3691;53583;Población municipal;33211.0;A
2016;4159;2482;3691;53584;Población municipal;1720.0;A
2016;4159;2482;3691;53585;Población municipal;591.0;A
2016;4159;2482;3691;53586;Población municipal;406.0;A
2016;4159;2482;3691;53587;Población municipal;289.0;A
2016;4159;2482;3689;53588;Población municipal;18650.0;A
2016;4159;2482;3689;53583;Población municipal;17110.0;A
2016;4159;2482;3689;53584;Población municipal;870.0;A
2016;4159;2482;3689;53585;Población municipal;298.0;A
2016;4159;2482;3689;53586;Población municipal;221.0;A
2016;4159;2482;3689;53587;Población municipal;151.0;A
2016;4159;2482;3690;53588;Población municipal;17567.0;A
2016;4159;2482;3690;53583;Población municipal;16101.0;A
2016;4159;2482;3690;53584;Población municipal;850.0;A
2016;4159;2482;3690;53585;Población municipal;293.0;A
2016;4159;2482;3690;53586;Población municipal;185.0;A
2016;4159;2482;3690;53587;Población municipal;138.0;A
2016;4159;2713;3691;53588;Población municipal;41849.0;A
2016;4159;2713;3691;53583;Población municipal;30543.0;A
2016;4159;2713;3691;53584;Población municipal;9200.0;A
2016;4159;2713;3691;53585;Población municipal;777.0;A
2016;4159;2713;3691;53586;Población municipal;651.0;A
2016;4159;2713;3691;53587;Población municipal;678.0;A
2016;4159;2713;3689;53588;Población municipal;21721.0;A
2016;4159;2713;3689;53583;Población municipal;15862.0;A
2016;4159;2713;3689;53584;Población municipal;4774.0;A
2016;4159;2713;3689;53585;Población municipal;398.0;A
2016;4159;2713;3689;53586;Población municipal;343.0;A
2016;4159;2713;3689;53587;Población municipal;344.0;A
2016;4159;2713;3690;53588;Población municipal;20128.0;A
2016;4159;2713;3690;53583;Población municipal;14681.0;A
2016;4159;2713;3690;53584;Población municipal;4426.0;A
2016;4159;2713;3690;53585;Población municipal;379.0;A
2016;4159;2713;3690;53586;Población municipal;308.0;A
2016;4159;2713;3690;53587;Población municipal;334.0;A
2016;4159;2797;3691;53588;Población municipal;25461.0;A
2016;4159;2797;3691;53583;Población municipal;20127.0;A
2016;4159;2797;3691;53584;Población municipal;3943.0;A
2016;4159;2797;3691;53585;Población municipal;687.0;A
2016;4159;2797;3691;53586;Población municipal;326.0;A
2016;4159;2797;3691;53587;Población municipal;378.0;A
2016;4159;2797;3689;53588;Población municipal;13044.0;A
2016;4159;2797;3689;53583;Población municipal;10306.0;A
2016;4159;2797;3689;53584;Población municipal;2019.0;A
2016;4159;2797;3689;53585;Población municipal;357.0;A
2016;4159;2797;3689;53586;Población municipal;175.0;A
2016;4159;2797;3689;53587;Población municipal;187.0;A
2016;4159;2797;3690;53588;Población municipal;12417.0;A
2016;4159;2797;3690;53583;Población municipal;9821.0;A
2016;4159;2797;3690;53584;Población municipal;1924.0;A
2016;4159;2797;3690;53585;Población municipal;330.0;A
2016;4159;2797;3690;53586;Población municipal;151.0;A
2016;4159;2797;3690;53587;Población municipal;191.0;A
2016;4159;2911;3691;53588;Población municipal;27990.0;A
2016;4159;2911;3691;53583;Población municipal;24677.0;A
2016;4159;2911;3691;53584;Población municipal;2119.0;A
2016;4159;2911;3691;53585;Población municipal;570.0;A
2016;4159;2911;3691;53586;Población municipal;434.0;A
2016;4159;2911;3691;53587;Población municipal;190.0;A
2016;4159;2911;3689;53588;Población municipal;14346.0;A
2016;4159;2911;3689;53583;Población municipal;12660.0;A
2016;4159;2911;3689;53584;Población municipal;1083.0;A
2016;4159;2911;3689;53585;Población municipal;287.0;A
2016;4159;2911;3689;53586;Población municipal;221.0;A
2016;4159;2911;3689;53587;Población municipal;95.0;A
2016;4159;2911;3690;53588;Población municipal;13644.0;A
2016;4159;2911;3690;53583;Población municipal;12017.0;A
2016;4159;2911;3690;53584;Población municipal;1036.0;A
2016;4159;2911;3690;53585;Población municipal;283.0;A
2016;4159;2911;3690;53586;Población municipal;213.0;A
2016;4159;2911;3690;53587;Población municipal;95.0;A
2016;4159;3023;3691;53588;Población municipal;80743.0;A
2016;4159;3023;3691;53583;Población municipal;63046.0;A
2016;4159;3023;3691;53584;Población municipal;12339.0;A
2016;4159;3023;3691;53585;Población municipal;1429.0;A
2016;4159;3023;3691;53586;Población municipal;1356.0;A
2016;4159;3023;3691;53587;Población municipal;2573.0;A
2016;4159;3023;3689;53588;Población municipal;41447.0;A
2016;4159;3023;3689;53583;Población municipal;32389.0;A
2016;4159;3023;3689;53584;Población municipal;6247.0;A
2016;4159;3023;3689;53585;Población municipal;739.0;A
2016;4159;3023;3689;53586;Población municipal;712.0;A
2016;4159;3023;3689;53587;Población municipal;1360.0;A
2016;4159;3023;3690;53588;Población municipal;39296.0;A
2016;4159;3023;3690;53583;Población municipal;30657.0;A
2016;4159;3023;3690;53584;Población municipal;6092.0;A
2016;4159;3023;3690;53585;Población municipal;690.0;A
2016;4159;3023;3690;53586;Población municipal;644.0;A
2016;4159;3023;3690;53587;Población municipal;1213.0;A
2016;4159;3142;3691;53588;Población municipal;101995.0;A
2016;4159;3142;3691;53583;Población municipal;81029.0;A
2016;4159;3142;3691;53584;Población municipal;17611.0;A
2016;4159;3142;3691;53585;Población municipal;1339.0;A
2016;4159;3142;3691;53586;Población municipal;1066.0;A
2016;4159;3142;3691;53587;Población municipal;950.0;A
2016;4159;3142;3689;53588;Población municipal;52442.0;A
2016;4159;3142;3689;53583;Población municipal;41624.0;A
2016;4159;3142;3689;53584;Población municipal;9068.0;A
2016;4159;3142;3689;53585;Población municipal;696.0;A
2016;4159;3142;3689;53586;Población municipal;571.0;A
2016;4159;3142;3689;53587;Población municipal;483.0;A
2016;4159;3142;3690;53588;Población municipal;49553.0;A
2016;4159;3142;3690;53583;Población municipal;39405.0;A
2016;4159;3142;3690;53584;Población municipal;8543.0;A
2016;4159;3142;3690;53585;Población municipal;643.0;A
2016;4159;3142;3690;53586;Población municipal;495.0;A
2016;4159;3142;3690;53587;Población municipal;467.0;A
2016;4165;3143;3691;53588;Población municipal;485385.0;A
2016;4165;3143;3691;53583;Población municipal;377484.0;A
2016;4165;3143;3691;53584;Población municipal;69875.0;A
2016;4165;3143;3691;53585;Población municipal;11301.0;A
2016;4165;3143;3691;53586;Población municipal;12256.0;A
2016;4165;3143;3691;53587;Población municipal;14469.0;A
2016;4165;3143;3689;53588;Población municipal;250052.0;A
2016;4165;3143;3689;53583;Población municipal;194527.0;A
2016;4165;3143;3689;53584;Población municipal;36122.0;A
2016;4165;3143;3689;53585;Población municipal;5778.0;A
