D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_LUG_NAC_PADRON_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2021;4306;2354;53855;3691;Población municipal;4483.0;A
2021;4306;2354;53855;3689;Población municipal;2263.0;A
2021;4306;2354;53855;3690;Población municipal;2220.0;A
2021;4306;2354;53933;3691;Población municipal;6.0;A
2021;4306;2354;53933;3689;Población municipal;2.0;A
2021;4306;2354;53933;3690;Población municipal;4.0;A
2021;4306;2354;54155;3691;Población municipal;13.0;A
2021;4306;2354;54155;3689;Población municipal;6.0;A
2021;4306;2354;54155;3690;Población municipal;7.0;A
2021;4306;2354;54236;3691;Población municipal;16.0;A
2021;4306;2354;54236;3689;Población municipal;9.0;A
2021;4306;2354;54236;3690;Población municipal;7.0;A
2021;4306;2354;54344;3691;Población municipal;13.0;A
2021;4306;2354;54344;3689;Población municipal;2.0;A
2021;4306;2354;54344;3690;Población municipal;11.0;A
2021;4306;2354;54452;3691;Población municipal;243.0;A
2021;4306;2354;54452;3689;Población municipal;129.0;A
2021;4306;2354;54452;3690;Población municipal;114.0;A
2021;4306;2354;54559;3691;Población municipal;41.0;A
2021;4306;2354;54559;3689;Población municipal;20.0;A
2021;4306;2354;54559;3690;Población municipal;21.0;A
2021;4306;2354;54565;3691;Población municipal;68.0;A
2021;4306;2354;54565;3689;Población municipal;32.0;A
2021;4306;2354;54565;3690;Población municipal;36.0;A
2021;4306;2354;54887;3691;Población municipal;148.0;A
2021;4306;2354;54887;3689;Población municipal;63.0;A
2021;4306;2354;54887;3690;Población municipal;85.0;A
2021;4306;2355;54888;3691;Población municipal;1442.0;A
2021;4306;2355;54888;3689;Población municipal;739.0;A
2021;4306;2355;54888;3690;Población municipal;703.0;A
2021;4306;2355;53700;3691;Población municipal;1382.0;A
2021;4306;2355;53700;3689;Población municipal;712.0;A
2021;4306;2355;53700;3690;Población municipal;670.0;A
2021;4306;2355;54560;3691;Población municipal;1338.0;A
2021;4306;2355;54560;3689;Población municipal;693.0;A
2021;4306;2355;54560;3690;Población municipal;645.0;A
2021;4306;2355;53809;3691;Población municipal;1.0;A
2021;4306;2355;53809;3689;Población municipal;1.0;A
2021;4306;2355;53855;3691;Población municipal;1302.0;A
2021;4306;2355;53855;3689;Población municipal;674.0;A
2021;4306;2355;53855;3690;Población municipal;628.0;A
2021;4306;2355;53933;3691;Población municipal;4.0;A
2021;4306;2355;53933;3689;Población municipal;2.0;A
2021;4306;2355;53933;3690;Población municipal;2.0;A
2021;4306;2355;54155;3691;Población municipal;5.0;A
2021;4306;2355;54155;3689;Población municipal;3.0;A
2021;4306;2355;54155;3690;Población municipal;2.0;A
2021;4306;2355;54236;3691;Población municipal;1.0;A
2021;4306;2355;54236;3690;Población municipal;1.0;A
2021;4306;2355;54344;3691;Población municipal;1.0;A
2021;4306;2355;54344;3689;Población municipal;1.0;A
2021;4306;2355;54452;3691;Población municipal;7.0;A
2021;4306;2355;54452;3689;Población municipal;3.0;A
2021;4306;2355;54452;3690;Población municipal;4.0;A
2021;4306;2355;54559;3691;Población municipal;17.0;A
2021;4306;2355;54559;3689;Población municipal;9.0;A
2021;4306;2355;54559;3690;Población municipal;8.0;A
2021;4306;2355;54565;3691;Población municipal;44.0;A
2021;4306;2355;54565;3689;Población municipal;19.0;A
2021;4306;2355;54565;3690;Población municipal;25.0;A
2021;4306;2355;54887;3691;Población municipal;60.0;A
2021;4306;2355;54887;3689;Población municipal;27.0;A
2021;4306;2355;54887;3690;Población municipal;33.0;A
2021;4306;2356;54888;3691;Población municipal;122982.0;A
2021;4306;2356;54888;3689;Población municipal;60664.0;A
2021;4306;2356;54888;3690;Población municipal;62318.0;A
2021;4306;2356;53700;3691;Población municipal;108803.0;A
2021;4306;2356;53700;3689;Población municipal;53467.0;A
2021;4306;2356;53700;3690;Población municipal;55336.0;A
2021;4306;2356;54560;3691;Población municipal;97644.0;A
2021;4306;2356;54560;3689;Población municipal;48178.0;A
2021;4306;2356;54560;3690;Población municipal;49466.0;A
2021;4306;2356;53809;3691;Población municipal;416.0;A
2021;4306;2356;53809;3689;Población municipal;214.0;A
2021;4306;2356;53809;3690;Población municipal;202.0;A
2021;4306;2356;53855;3691;Población municipal;88749.0;A
2021;4306;2356;53855;3689;Población municipal;44008.0;A
2021;4306;2356;53855;3690;Población municipal;44741.0;A
2021;4306;2356;53933;3691;Población municipal;826.0;A
2021;4306;2356;53933;3689;Población municipal;392.0;A
2021;4306;2356;53933;3690;Población municipal;434.0;A
2021;4306;2356;54155;3691;Población municipal;861.0;A
2021;4306;2356;54155;3689;Población municipal;406.0;A
2021;4306;2356;54155;3690;Población municipal;455.0;A
2021;4306;2356;54236;3691;Población municipal;457.0;A
2021;4306;2356;54236;3689;Población municipal;230.0;A
2021;4306;2356;54236;3690;Población municipal;227.0;A
2021;4306;2356;54344;3691;Población municipal;610.0;A
2021;4306;2356;54344;3689;Población municipal;286.0;A
2021;4306;2356;54344;3690;Población municipal;324.0;A
2021;4306;2356;54452;3691;Población municipal;3845.0;A
2021;4306;2356;54452;3689;Población municipal;1750.0;A
2021;4306;2356;54452;3690;Población municipal;2095.0;A
2021;4306;2356;54559;3691;Población municipal;1880.0;A
2021;4306;2356;54559;3689;Población municipal;892.0;A
2021;4306;2356;54559;3690;Población municipal;988.0;A
2021;4306;2356;54565;3691;Población municipal;11159.0;A
2021;4306;2356;54565;3689;Población municipal;5289.0;A
2021;4306;2356;54565;3690;Población municipal;5870.0;A
2021;4306;2356;54887;3691;Población municipal;14179.0;A
2021;4306;2356;54887;3689;Población municipal;7197.0;A
2021;4306;2356;54887;3690;Población municipal;6982.0;A
2021;4306;2357;54888;3691;Población municipal;5526.0;A
2021;4306;2357;54888;3689;Población municipal;2784.0;A
2021;4306;2357;54888;3690;Población municipal;2742.0;A
2021;4306;2357;53700;3691;Población municipal;5254.0;A
2021;4306;2357;53700;3689;Población municipal;2656.0;A
2021;4306;2357;53700;3690;Población municipal;2598.0;A
2021;4306;2357;54560;3691;Población municipal;5036.0;A
2021;4306;2357;54560;3689;Población municipal;2543.0;A
2021;4306;2357;54560;3690;Población municipal;2493.0;A
2021;4306;2357;53809;3691;Población municipal;2.0;A
2021;4306;2357;53809;3689;Población municipal;1.0;A
2021;4306;2357;53809;3690;Población municipal;1.0;A
2021;4306;2357;53855;3691;Población municipal;4679.0;A
2021;4306;2357;53855;3689;Población municipal;2372.0;A
2021;4306;2357;53855;3690;Población municipal;2307.0;A
2021;4306;2357;53933;3691;Población municipal;12.0;A
2021;4306;2357;53933;3689;Población municipal;5.0;A
2021;4306;2357;53933;3690;Población municipal;7.0;A
2021;4306;2357;54155;3691;Población municipal;13.0;A
2021;4306;2357;54155;3689;Población municipal;8.0;A
2021;4306;2357;54155;3690;Población municipal;5.0;A
2021;4306;2357;54236;3691;Población municipal;15.0;A
2021;4306;2357;54236;3689;Población municipal;7.0;A
2021;4306;2357;54236;3690;Población municipal;8.0;A
2021;4306;2357;54344;3691;Población municipal;12.0;A
2021;4306;2357;54344;3689;Población municipal;6.0;A
2021;4306;2357;54344;3690;Población municipal;6.0;A
2021;4306;2357;54452;3691;Población municipal;174.0;A
2021;4306;2357;54452;3689;Población municipal;82.0;A
2021;4306;2357;54452;3690;Población municipal;92.0;A
2021;4306;2357;54559;3691;Población municipal;129.0;A
2021;4306;2357;54559;3689;Población municipal;62.0;A
2021;4306;2357;54559;3690;Población municipal;67.0;A
2021;4306;2357;54565;3691;Población municipal;218.0;A
2021;4306;2357;54565;3689;Población municipal;113.0;A
2021;4306;2357;54565;3690;Población municipal;105.0;A
2021;4306;2357;54887;3691;Población municipal;272.0;A
2021;4306;2357;54887;3689;Población municipal;128.0;A
2021;4306;2357;54887;3690;Población municipal;144.0;A
2021;4306;2358;54888;3691;Población municipal;30902.0;A
2021;4306;2358;54888;3689;Población municipal;15427.0;A
2021;4306;2358;54888;3690;Población municipal;15475.0;A
2021;4306;2358;53700;3691;Población municipal;29890.0;A
2021;4306;2358;53700;3689;Población municipal;14948.0;A
2021;4306;2358;53700;3690;Población municipal;14942.0;A
2021;4306;2358;54560;3691;Población municipal;28718.0;A
2021;4306;2358;54560;3689;Población municipal;14336.0;A
2021;4306;2358;54560;3690;Población municipal;14382.0;A
2021;4306;2358;53809;3691;Población municipal;24.0;A
2021;4306;2358;53809;3689;Población municipal;10.0;A
2021;4306;2358;53809;3690;Población municipal;14.0;A
2021;4306;2358;53855;3691;Población municipal;27836.0;A
2021;4306;2358;53855;3689;Población municipal;13900.0;A
2021;4306;2358;53855;3690;Población municipal;13936.0;A
2021;4306;2358;53933;3691;Población municipal;91.0;A
2021;4306;2358;53933;3689;Población municipal;41.0;A
2021;4306;2358;53933;3690;Población municipal;50.0;A
2021;4306;2358;54155;3691;Población municipal;81.0;A
2021;4306;2358;54155;3689;Población municipal;33.0;A
2021;4306;2358;54155;3690;Población municipal;48.0;A
2021;4306;2358;54236;3691;Población municipal;53.0;A
2021;4306;2358;54236;3689;Población municipal;23.0;A
2021;4306;2358;54236;3690;Población municipal;30.0;A
2021;4306;2358;54344;3691;Población municipal;51.0;A
2021;4306;2358;54344;3689;Población municipal;21.0;A
2021;4306;2358;54344;3690;Población municipal;30.0;A
2021;4306;2358;54452;3691;Población municipal;140.0;A
2021;4306;2358;54452;3689;Población municipal;78.0;A
2021;4306;2358;54452;3690;Población municipal;62.0;A
2021;4306;2358;54559;3691;Población municipal;442.0;A
2021;4306;2358;54559;3689;Población municipal;230.0;A
2021;4306;2358;54559;3690;Población municipal;212.0;A
2021;4306;2358;54565;3691;Población municipal;1172.0;A
2021;4306;2358;54565;3689;Población municipal;612.0;A
2021;4306;2358;54565;3690;Población municipal;560.0;A
2021;4306;2358;54887;3691;Población municipal;1012.0;A
2021;4306;2358;54887;3689;Población municipal;479.0;A
2021;4306;2358;54887;3690;Población municipal;533.0;A
2021;4306;2359;54888;3691;Población municipal;22761.0;A
2021;4306;2359;54888;3689;Población municipal;11407.0;A
2021;4306;2359;54888;3690;Población municipal;11354.0;A
2021;4306;2359;53700;3691;Población municipal;21769.0;A
2021;4306;2359;53700;3689;Población municipal;10921.0;A
2021;4306;2359;53700;3690;Población municipal;10848.0;A
2021;4306;2359;54560;3691;Población municipal;20714.0;A
2021;4306;2359;54560;3689;Población municipal;10399.0;A
2021;4306;2359;54560;3690;Población municipal;10315.0;A
2021;4306;2359;53809;3691;Población municipal;15.0;A
2021;4306;2359;53809;3689;Población municipal;8.0;A
2021;4306;2359;53809;3690;Población municipal;7.0;A
2021;4306;2359;53855;3691;Población municipal;19898.0;A
2021;4306;2359;53855;3689;Población municipal;10002.0;A
2021;4306;2359;53855;3690;Población municipal;9896.0;A
2021;4306;2359;53933;3691;Población municipal;87.0;A
2021;4306;2359;53933;3689;Población municipal;44.0;A
2021;4306;2359;53933;3690;Población municipal;43.0;A
2021;4306;2359;54155;3691;Población municipal;47.0;A
2021;4306;2359;54155;3689;Población municipal;18.0;A
2021;4306;2359;54155;3690;Población municipal;29.0;A
2021;4306;2359;54236;3691;Población municipal;92.0;A
2021;4306;2359;54236;3689;Población municipal;39.0;A
2021;4306;2359;54236;3690;Población municipal;53.0;A
2021;4306;2359;54344;3691;Población municipal;50.0;A
2021;4306;2359;54344;3689;Población municipal;20.0;A
2021;4306;2359;54344;3690;Población municipal;30.0;A
2021;4306;2359;54452;3691;Población municipal;167.0;A
2021;4306;2359;54452;3689;Población municipal;76.0;A
2021;4306;2359;54452;3690;Población municipal;91.0;A
2021;4306;2359;54559;3691;Población municipal;358.0;A
2021;4306;2359;54559;3689;Población municipal;192.0;A
2021;4306;2359;54559;3690;Población municipal;166.0;A
2021;4306;2359;54565;3691;Población municipal;1055.0;A
2021;4306;2359;54565;3689;Población municipal;522.0;A
2021;4306;2359;54565;3690;Población municipal;533.0;A
2021;4306;2359;54887;3691;Población municipal;992.0;A
2021;4306;2359;54887;3689;Población municipal;486.0;A
2021;4306;2359;54887;3690;Población municipal;506.0;A
2021;4306;2361;54888;3691;Población municipal;23983.0;A
2021;4306;2361;54888;3689;Población municipal;12032.0;A
2021;4306;2361;54888;3690;Población municipal;11951.0;A
2021;4306;2361;53700;3691;Población municipal;22455.0;A
2021;4306;2361;53700;3689;Población municipal;11281.0;A
2021;4306;2361;53700;3690;Población municipal;11174.0;A
2021;4306;2361;54560;3691;Población municipal;20621.0;A
2021;4306;2361;54560;3689;Población municipal;10370.0;A
2021;4306;2361;54560;3690;Población municipal;10251.0;A
2021;4306;2361;53809;3691;Población municipal;41.0;A
2021;4306;2361;53809;3689;Población municipal;18.0;A
2021;4306;2361;53809;3690;Población municipal;23.0;A
2021;4306;2361;53855;3691;Población municipal;19020.0;A
2021;4306;2361;53855;3689;Población municipal;9576.0;A
2021;4306;2361;53855;3690;Población municipal;9444.0;A
2021;4306;2361;53933;3691;Población municipal;166.0;A
2021;4306;2361;53933;3689;Población municipal;73.0;A
2021;4306;2361;53933;3690;Población municipal;93.0;A
2021;4306;2361;54155;3691;Población municipal;146.0;A
2021;4306;2361;54155;3689;Población municipal;71.0;A
2021;4306;2361;54155;3690;Población municipal;75.0;A
2021;4306;2361;54236;3691;Población municipal;109.0;A
2021;4306;2361;54236;3689;Población municipal;51.0;A
2021;4306;2361;54236;3690;Población municipal;58.0;A
2021;4306;2361;54344;3691;Población municipal;91.0;A
2021;4306;2361;54344;3689;Población municipal;40.0;A
2021;4306;2361;54344;3690;Población municipal;51.0;A
2021;4306;2361;54452;3691;Población municipal;634.0;A
2021;4306;2361;54452;3689;Población municipal;327.0;A
2021;4306;2361;54452;3690;Población municipal;307.0;A
2021;4306;2361;54559;3691;Población municipal;414.0;A
2021;4306;2361;54559;3689;Población municipal;214.0;A
2021;4306;2361;54559;3690;Población municipal;200.0;A
2021;4306;2361;54565;3691;Población municipal;1834.0;A
2021;4306;2361;54565;3689;Población municipal;911.0;A
2021;4306;2361;54565;3690;Población municipal;923.0;A
2021;4306;2361;54887;3691;Población municipal;1528.0;A
2021;4306;2361;54887;3689;Población municipal;751.0;A
2021;4306;2361;54887;3690;Población municipal;777.0;A
2021;4306;2397;54888;3691;Población municipal;7020.0;A
2021;4306;2397;54888;3689;Población municipal;3558.0;A
2021;4306;2397;54888;3690;Población municipal;3462.0;A
2021;4306;2397;53700;3691;Población municipal;6837.0;A
2021;4306;2397;53700;3689;Población municipal;3467.0;A
2021;4306;2397;53700;3690;Población municipal;3370.0;A
2021;4306;2397;54560;3691;Población municipal;6644.0;A
2021;4306;2397;54560;3689;Población municipal;3370.0;A
2021;4306;2397;54560;3690;Población municipal;3274.0;A
2021;4306;2397;53809;3691;Población municipal;3.0;A
2021;4306;2397;53809;3690;Población municipal;3.0;A
2021;4306;2397;53855;3691;Población municipal;6461.0;A
2021;4306;2397;53855;3689;Población municipal;3291.0;A
2021;4306;2397;53855;3690;Población municipal;3170.0;A
2021;4306;2397;53933;3691;Población municipal;12.0;A
2021;4306;2397;53933;3689;Población municipal;5.0;A
2021;4306;2397;53933;3690;Población municipal;7.0;A
2021;4306;2397;54155;3691;Población municipal;13.0;A
2021;4306;2397;54155;3689;Población municipal;4.0;A
2021;4306;2397;54155;3690;Población municipal;9.0;A
2021;4306;2397;54236;3691;Población municipal;14.0;A
2021;4306;2397;54236;3689;Población municipal;8.0;A
2021;4306;2397;54236;3690;Población municipal;6.0;A
2021;4306;2397;54344;3691;Población municipal;16.0;A
2021;4306;2397;54344;3689;Población municipal;5.0;A
2021;4306;2397;54344;3690;Población municipal;11.0;A
2021;4306;2397;54452;3691;Población municipal;35.0;A
2021;4306;2397;54452;3689;Población municipal;17.0;A
2021;4306;2397;54452;3690;Población municipal;18.0;A
2021;4306;2397;54559;3691;Población municipal;90.0;A
2021;4306;2397;54559;3689;Población municipal;40.0;A
2021;4306;2397;54559;3690;Población municipal;50.0;A
2021;4306;2397;54565;3691;Población municipal;193.0;A
2021;4306;2397;54565;3689;Población municipal;97.0;A
2021;4306;2397;54565;3690;Población municipal;96.0;A
2021;4306;2397;54887;3691;Población municipal;183.0;A
2021;4306;2397;54887;3689;Población municipal;91.0;A
2021;4306;2397;54887;3690;Población municipal;92.0;A
2021;4306;2362;54888;3691;Población municipal;695.0;A
2021;4306;2362;54888;3689;Población municipal;373.0;A
2021;4306;2362;54888;3690;Población municipal;322.0;A
2021;4306;2362;53700;3691;Población municipal;672.0;A
2021;4306;2362;53700;3689;Población municipal;360.0;A
2021;4306;2362;53700;3690;Población municipal;312.0;A
2021;4306;2362;54560;3691;Población municipal;643.0;A
2021;4306;2362;54560;3689;Población municipal;345.0;A
2021;4306;2362;54560;3690;Población municipal;298.0;A
2021;4306;2362;53855;3691;Población municipal;577.0;A
2021;4306;2362;53855;3689;Población municipal;315.0;A
2021;4306;2362;53855;3690;Población municipal;262.0;A
2021;4306;2362;53933;3691;Población municipal;3.0;A
2021;4306;2362;53933;3689;Población municipal;1.0;A
2021;4306;2362;53933;3690;Población municipal;2.0;A
2021;4306;2362;54155;3691;Población municipal;1.0;A
2021;4306;2362;54155;3689;Población municipal;1.0;A
2021;4306;2362;54344;3691;Población municipal;6.0;A
2021;4306;2362;54344;3689;Población municipal;2.0;A
2021;4306;2362;54344;3690;Población municipal;4.0;A
2021;4306;2362;54452;3691;Población municipal;23.0;A
2021;4306;2362;54452;3689;Población municipal;11.0;A
2021;4306;2362;54452;3690;Población municipal;12.0;A
2021;4306;2362;54559;3691;Población municipal;33.0;A
2021;4306;2362;54559;3689;Población municipal;15.0;A
2021;4306;2362;54559;3690;Población municipal;18.0;A
2021;4306;2362;54565;3691;Población municipal;29.0;A
2021;4306;2362;54565;3689;Población municipal;15.0;A
2021;4306;2362;54565;3690;Población municipal;14.0;A
2021;4306;2362;54887;3691;Población municipal;23.0;A
2021;4306;2362;54887;3689;Población municipal;13.0;A
2021;4306;2362;54887;3690;Población municipal;10.0;A
2021;4306;2363;54888;3691;Población municipal;7655.0;A
2021;4306;2363;54888;3689;Población municipal;3822.0;A
2021;4306;2363;54888;3690;Población municipal;3833.0;A
2021;4306;2363;53700;3691;Población municipal;7495.0;A
2021;4306;2363;53700;3689;Población municipal;3754.0;A
2021;4306;2363;53700;3690;Población municipal;3741.0;A
2021;4306;2363;54560;3691;Población municipal;7296.0;A
2021;4306;2363;54560;3689;Población municipal;3669.0;A
2021;4306;2363;54560;3690;Población municipal;3627.0;A
2021;4306;2363;53809;3691;Población municipal;6.0;A
2021;4306;2363;53809;3689;Población municipal;5.0;A
2021;4306;2363;53809;3690;Población municipal;1.0;A
2021;4306;2363;53855;3691;Población municipal;7009.0;A
2021;4306;2363;53855;3689;Población municipal;3522.0;A
2021;4306;2363;53855;3690;Población municipal;3487.0;A
2021;4306;2363;53933;3691;Población municipal;9.0;A
2021;4306;2363;53933;3689;Población municipal;4.0;A
2021;4306;2363;53933;3690;Población municipal;5.0;A
2021;4306;2363;54155;3691;Población municipal;16.0;A
2021;4306;2363;54155;3689;Población municipal;6.0;A
2021;4306;2363;54155;3690;Población municipal;10.0;A
2021;4306;2363;54236;3691;Población municipal;28.0;A
2021;4306;2363;54236;3689;Población municipal;17.0;A
2021;4306;2363;54236;3690;Población municipal;11.0;A
2021;4306;2363;54344;3691;Población municipal;9.0;A
2021;4306;2363;54344;3689;Población municipal;5.0;A
2021;4306;2363;54344;3690;Población municipal;4.0;A
2021;4306;2363;54452;3691;Población municipal;56.0;A
2021;4306;2363;54452;3689;Población municipal;31.0;A
2021;4306;2363;54452;3690;Población municipal;25.0;A
2021;4306;2363;54559;3691;Población municipal;163.0;A
2021;4306;2363;54559;3689;Población municipal;79.0;A
2021;4306;2363;54559;3690;Población municipal;84.0;A
2021;4306;2363;54565;3691;Población municipal;199.0;A
2021;4306;2363;54565;3689;Población municipal;85.0;A
2021;4306;2363;54565;3690;Población municipal;114.0;A
2021;4306;2363;54887;3691;Población municipal;160.0;A
2021;4306;2363;54887;3689;Población municipal;68.0;A
2021;4306;2363;54887;3690;Población municipal;92.0;A
2021;4306;2364;54888;3691;Población municipal;2223.0;A
2021;4306;2364;54888;3689;Población municipal;1130.0;A
2021;4306;2364;54888;3690;Población municipal;1093.0;A
2021;4306;2364;53700;3691;Población municipal;2122.0;A
2021;4306;2364;53700;3689;Población municipal;1084.0;A
2021;4306;2364;53700;3690;Población municipal;1038.0;A
2021;4306;2364;54560;3691;Población municipal;2031.0;A
2021;4306;2364;54560;3689;Población municipal;1036.0;A
2021;4306;2364;54560;3690;Población municipal;995.0;A
2021;4306;2364;53809;3691;Población municipal;2.0;A
2021;4306;2364;53809;3689;Población municipal;2.0;A
2021;4306;2364;53855;3691;Población municipal;1863.0;A
2021;4306;2364;53855;3689;Población municipal;954.0;A
2021;4306;2364;53855;3690;Población municipal;909.0;A
2021;4306;2364;53933;3691;Población municipal;7.0;A
2021;4306;2364;53933;3689;Población municipal;4.0;A
2021;4306;2364;53933;3690;Población municipal;3.0;A
2021;4306;2364;54155;3691;Población municipal;7.0;A
2021;4306;2364;54155;3689;Población municipal;5.0;A
2021;4306;2364;54155;3690;Población municipal;2.0;A
2021;4306;2364;54236;3691;Población municipal;14.0;A
2021;4306;2364;54236;3689;Población municipal;3.0;A
2021;4306;2364;54236;3690;Población municipal;11.0;A
2021;4306;2364;54344;3691;Población municipal;4.0;A
2021;4306;2364;54344;3689;Población municipal;3.0;A
2021;4306;2364;54344;3690;Población municipal;1.0;A
2021;4306;2364;54452;3691;Población municipal;55.0;A
2021;4306;2364;54452;3689;Población municipal;31.0;A
2021;4306;2364;54452;3690;Población municipal;24.0;A
2021;4306;2364;54559;3691;Población municipal;79.0;A
2021;4306;2364;54559;3689;Población municipal;34.0;A
2021;4306;2364;54559;3690;Población municipal;45.0;A
2021;4306;2364;54565;3691;Población municipal;91.0;A
2021;4306;2364;54565;3689;Población municipal;48.0;A
2021;4306;2364;54565;3690;Población municipal;43.0;A
2021;4306;2364;54887;3691;Población municipal;101.0;A
2021;4306;2364;54887;3689;Población municipal;46.0;A
2021;4306;2364;54887;3690;Población municipal;55.0;A
2021;4306;2365;54888;3691;Población municipal;114244.0;A
2021;4306;2365;54888;3689;Población municipal;53995.0;A
2021;4306;2365;54888;3690;Población municipal;60249.0;A
2021;4306;2365;53700;3691;Población municipal;110136.0;A
2021;4306;2365;53700;3689;Población municipal;52102.0;A
2021;4306;2365;53700;3690;Población municipal;58034.0;A
2021;4306;2365;54560;3691;Población municipal;102345.0;A
2021;4306;2365;54560;3689;Población municipal;48453.0;A
2021;4306;2365;54560;3690;Población municipal;53892.0;A
2021;4306;2365;53809;3691;Población municipal;118.0;A
2021;4306;2365;53809;3689;Población municipal;61.0;A
2021;4306;2365;53809;3690;Población municipal;57.0;A
2021;4306;2365;53855;3691;Población municipal;96595.0;A
2021;4306;2365;53855;3689;Población municipal;45952.0;A
