D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_NACIONALIDAD_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2021;3143;3691;4781;4306;Población municipal;8472407.0;A
2021;3143;3691;4781;4172;Población municipal;1279906.0;A
2021;3143;3691;4781;4159;Población municipal;358486.0;A
2021;3143;3691;4781;4154;Población municipal;60429.0;A
2021;3143;3691;4781;4155;Población municipal;68641.0;A
2021;3143;3691;4781;4156;Población municipal;71751.0;A
2021;3143;3691;4781;4157;Población municipal;76344.0;A
2021;3143;3691;4781;4158;Población municipal;81321.0;A
2021;3143;3691;4781;4165;Población municipal;430752.0;A
2021;3143;3691;4781;4160;Población municipal;82779.0;A
2021;3143;3691;4781;4161;Población municipal;84762.0;A
2021;3143;3691;4781;4162;Población municipal;83461.0;A
2021;3143;3691;4781;4163;Población municipal;88506.0;A
2021;3143;3691;4781;4164;Población municipal;91244.0;A
2021;3143;3691;4781;4171;Población municipal;490668.0;A
2021;3143;3691;4781;4166;Población municipal;93650.0;A
2021;3143;3691;4781;4167;Población municipal;96262.0;A
2021;3143;3691;4781;4168;Población municipal;102143.0;A
2021;3143;3691;4781;4169;Población municipal;98893.0;A
2021;3143;3691;4781;4170;Población municipal;99720.0;A
2021;3143;3691;4781;4191;Población municipal;1388699.0;A
2021;3143;3691;4781;4178;Población municipal;465342.0;A
2021;3143;3691;4781;4173;Población municipal;96895.0;A
2021;3143;3691;4781;4174;Población municipal;94531.0;A
2021;3143;3691;4781;4175;Población municipal;92690.0;A
2021;3143;3691;4781;4176;Población municipal;90322.0;A
2021;3143;3691;4781;4177;Población municipal;90904.0;A
2021;3143;3691;4781;4184;Población municipal;447653.0;A
2021;3143;3691;4781;4179;Población municipal;91413.0;A
2021;3143;3691;4781;4180;Población municipal;90177.0;A
2021;3143;3691;4781;4181;Población municipal;87853.0;A
2021;3143;3691;4781;4182;Población municipal;89432.0;A
2021;3143;3691;4781;4183;Población municipal;88778.0;A
2021;3143;3691;4781;4190;Población municipal;475704.0;A
2021;3143;3691;4781;4185;Población municipal;90271.0;A
2021;3143;3691;4781;4186;Población municipal;91649.0;A
2021;3143;3691;4781;4187;Población municipal;96001.0;A
2021;3143;3691;4781;4188;Población municipal;98868.0;A
2021;3143;3691;4781;4189;Población municipal;98915.0;A
2021;3143;3691;4781;4210;Población municipal;1806666.0;A
2021;3143;3691;4781;4197;Población municipal;515009.0;A
2021;3143;3691;4781;4192;Población municipal;100185.0;A
2021;3143;3691;4781;4193;Población municipal;101399.0;A
2021;3143;3691;4781;4194;Población municipal;102627.0;A
2021;3143;3691;4781;4195;Población municipal;104197.0;A
2021;3143;3691;4781;4196;Población municipal;106601.0;A
2021;3143;3691;4781;4203;Población municipal;594739.0;A
2021;3143;3691;4781;4198;Población municipal;109568.0;A
2021;3143;3691;4781;4199;Población municipal;114475.0;A
2021;3143;3691;4781;4200;Población municipal;118508.0;A
2021;3143;3691;4781;4201;Población municipal;124351.0;A
2021;3143;3691;4781;4202;Población municipal;127837.0;A
2021;3143;3691;4781;4209;Población municipal;696918.0;A
2021;3143;3691;4781;4204;Población municipal;134768.0;A
2021;3143;3691;4781;4205;Población municipal;136317.0;A
2021;3143;3691;4781;4206;Población municipal;140952.0;A
2021;3143;3691;4781;4207;Población municipal;141945.0;A
2021;3143;3691;4781;4208;Población municipal;142936.0;A
2021;3143;3691;4781;4235;Población municipal;2501743.0;A
2021;3143;3691;4781;4216;Población municipal;689126.0;A
2021;3143;3691;4781;4211;Población municipal;141328.0;A
2021;3143;3691;4781;4212;Población municipal;139843.0;A
2021;3143;3691;4781;4213;Población municipal;136886.0;A
2021;3143;3691;4781;4214;Población municipal;136900.0;A
2021;3143;3691;4781;4215;Población municipal;134169.0;A
2021;3143;3691;4781;4222;Población municipal;665377.0;A
2021;3143;3691;4781;4217;Población municipal;133746.0;A
2021;3143;3691;4781;4218;Población municipal;132984.0;A
2021;3143;3691;4781;4219;Población municipal;132980.0;A
2021;3143;3691;4781;4220;Población municipal;135147.0;A
2021;3143;3691;4781;4221;Población municipal;130520.0;A
2021;3143;3691;4781;4228;Población municipal;617409.0;A
2021;3143;3691;4781;4223;Población municipal;129663.0;A
2021;3143;3691;4781;4224;Población municipal;132536.0;A
2021;3143;3691;4781;4225;Población municipal;124190.0;A
2021;3143;3691;4781;4226;Población municipal;117077.0;A
2021;3143;3691;4781;4227;Población municipal;113943.0;A
2021;3143;3691;4781;4234;Población municipal;529831.0;A
2021;3143;3691;4781;4229;Población municipal;113981.0;A
2021;3143;3691;4781;4230;Población municipal;109603.0;A
2021;3143;3691;4781;4231;Población municipal;108178.0;A
2021;3143;3691;4781;4232;Población municipal;104017.0;A
2021;3143;3691;4781;4233;Población municipal;94052.0;A
2021;3143;3691;4781;4305;Población municipal;1495393.0;A
2021;3143;3691;4781;4241;Población municipal;424411.0;A
2021;3143;3691;4781;4236;Población municipal;91300.0;A
2021;3143;3691;4781;4237;Población municipal;85306.0;A
2021;3143;3691;4781;4238;Población municipal;86241.0;A
2021;3143;3691;4781;4239;Población municipal;83996.0;A
2021;3143;3691;4781;4240;Población municipal;77568.0;A
2021;3143;3691;4781;4247;Población municipal;359503.0;A
2021;3143;3691;4781;4242;Población municipal;70096.0;A
2021;3143;3691;4781;4243;Población municipal;75123.0;A
2021;3143;3691;4781;4244;Población municipal;78662.0;A
2021;3143;3691;4781;4245;Población municipal;71247.0;A
2021;3143;3691;4781;4246;Población municipal;64375.0;A
2021;3143;3691;4781;4253;Población municipal;289542.0;A
2021;3143;3691;4781;4248;Población municipal;68927.0;A
2021;3143;3691;4781;4249;Población municipal;63152.0;A
2021;3143;3691;4781;4250;Población municipal;63079.0;A
2021;3143;3691;4781;4251;Población municipal;50696.0;A
2021;3143;3691;4781;4252;Población municipal;43688.0;A
2021;3143;3691;4781;4259;Población municipal;207238.0;A
2021;3143;3691;4781;4254;Población municipal;53920.0;A
2021;3143;3691;4781;4255;Población municipal;37783.0;A
2021;3143;3691;4781;4256;Población municipal;37627.0;A
2021;3143;3691;4781;4257;Población municipal;38692.0;A
2021;3143;3691;4781;4258;Población municipal;39216.0;A
2021;3143;3691;4781;4265;Población municipal;142406.0;A
2021;3143;3691;4781;4260;Población municipal;35347.0;A
2021;3143;3691;4781;4261;Población municipal;30995.0;A
2021;3143;3691;4781;4262;Población municipal;29409.0;A
2021;3143;3691;4781;4263;Población municipal;25766.0;A
2021;3143;3691;4781;4264;Población municipal;20889.0;A
2021;3143;3691;4781;4271;Población municipal;56879.0;A
2021;3143;3691;4781;4266;Población municipal;17662.0;A
2021;3143;3691;4781;4267;Población municipal;14057.0;A
2021;3143;3691;4781;4268;Población municipal;11066.0;A
2021;3143;3691;4781;4269;Población municipal;7908.0;A
2021;3143;3691;4781;4270;Población municipal;6186.0;A
2021;3143;3691;4781;4277;Población municipal;12656.0;A
2021;3143;3691;4781;4272;Población municipal;4502.0;A
2021;3143;3691;4781;4273;Población municipal;3309.0;A
2021;3143;3691;4781;4274;Población municipal;2249.0;A
2021;3143;3691;4781;4275;Población municipal;1584.0;A
2021;3143;3691;4781;4276;Población municipal;1012.0;A
2021;3143;3691;4781;4304;Población municipal;2758.0;A
2021;3143;3691;4334;4306;Población municipal;7760491.0;A
2021;3143;3691;4334;4172;Población municipal;1184694.0;A
2021;3143;3691;4334;4159;Población municipal;325736.0;A
2021;3143;3691;4334;4154;Población municipal;54622.0;A
2021;3143;3691;4334;4155;Población municipal;61806.0;A
2021;3143;3691;4334;4156;Población municipal;65430.0;A
2021;3143;3691;4334;4157;Población municipal;69655.0;A
2021;3143;3691;4334;4158;Población municipal;74223.0;A
2021;3143;3691;4334;4165;Población municipal;397625.0;A
2021;3143;3691;4334;4160;Población municipal;75771.0;A
2021;3143;3691;4334;4161;Población municipal;77777.0;A
2021;3143;3691;4334;4162;Población municipal;76978.0;A
2021;3143;3691;4334;4163;Población municipal;82174.0;A
2021;3143;3691;4334;4164;Población municipal;84925.0;A
2021;3143;3691;4334;4171;Población municipal;461333.0;A
2021;3143;3691;4334;4166;Población municipal;87410.0;A
2021;3143;3691;4334;4167;Población municipal;90119.0;A
2021;3143;3691;4334;4168;Población municipal;96075.0;A
2021;3143;3691;4334;4169;Población municipal;93330.0;A
2021;3143;3691;4334;4170;Población municipal;94399.0;A
2021;3143;3691;4334;4191;Población municipal;1257733.0;A
2021;3143;3691;4334;4178;Población municipal;435316.0;A
2021;3143;3691;4334;4173;Población municipal;91561.0;A
2021;3143;3691;4334;4174;Población municipal;89039.0;A
2021;3143;3691;4334;4175;Población municipal;87054.0;A
2021;3143;3691;4334;4176;Población municipal;83803.0;A
2021;3143;3691;4334;4177;Población municipal;83859.0;A
2021;3143;3691;4334;4184;Población municipal;404157.0;A
2021;3143;3691;4334;4179;Población municipal;83813.0;A
2021;3143;3691;4334;4180;Población municipal;82031.0;A
2021;3143;3691;4334;4181;Población municipal;79255.0;A
2021;3143;3691;4334;4182;Población municipal;80143.0;A
2021;3143;3691;4334;4183;Población municipal;78915.0;A
2021;3143;3691;4334;4190;Población municipal;418260.0;A
2021;3143;3691;4334;4185;Población municipal;79730.0;A
2021;3143;3691;4334;4186;Población municipal;80633.0;A
2021;3143;3691;4334;4187;Población municipal;84698.0;A
2021;3143;3691;4334;4188;Población municipal;86721.0;A
2021;3143;3691;4334;4189;Población municipal;86478.0;A
2021;3143;3691;4334;4210;Población municipal;1583582.0;A
2021;3143;3691;4334;4197;Población municipal;445241.0;A
2021;3143;3691;4334;4192;Población municipal;87093.0;A
2021;3143;3691;4334;4193;Población municipal;87876.0;A
2021;3143;3691;4334;4194;Población municipal;88469.0;A
2021;3143;3691;4334;4195;Población municipal;89847.0;A
2021;3143;3691;4334;4196;Población municipal;91956.0;A
2021;3143;3691;4334;4203;Población municipal;517434.0;A
2021;3143;3691;4334;4198;Población municipal;94655.0;A
2021;3143;3691;4334;4199;Población municipal;99292.0;A
2021;3143;3691;4334;4200;Población municipal;103150.0;A
2021;3143;3691;4334;4201;Población municipal;108471.0;A
2021;3143;3691;4334;4202;Población municipal;111866.0;A
2021;3143;3691;4334;4209;Población municipal;620907.0;A
2021;3143;3691;4334;4204;Población municipal;118368.0;A
2021;3143;3691;4334;4205;Población municipal;120898.0;A
2021;3143;3691;4334;4206;Población municipal;125731.0;A
2021;3143;3691;4334;4207;Población municipal;127130.0;A
2021;3143;3691;4334;4208;Población municipal;128780.0;A
2021;3143;3691;4334;4235;Población municipal;2319620.0;A
2021;3143;3691;4334;4216;Población municipal;628140.0;A
2021;3143;3691;4334;4211;Población municipal;127772.0;A
2021;3143;3691;4334;4212;Población municipal;127033.0;A
2021;3143;3691;4334;4213;Población municipal;124984.0;A
2021;3143;3691;4334;4214;Población municipal;125127.0;A
2021;3143;3691;4334;4215;Población municipal;123224.0;A
2021;3143;3691;4334;4222;Población municipal;615711.0;A
2021;3143;3691;4334;4217;Población municipal;122820.0;A
2021;3143;3691;4334;4218;Población municipal;122781.0;A
2021;3143;3691;4334;4219;Población municipal;122898.0;A
2021;3143;3691;4334;4220;Población municipal;125569.0;A
2021;3143;3691;4334;4221;Población municipal;121643.0;A
2021;3143;3691;4334;4228;Población municipal;578359.0;A
2021;3143;3691;4334;4223;Población municipal;121293.0;A
2021;3143;3691;4334;4224;Población municipal;124196.0;A
2021;3143;3691;4334;4225;Población municipal;116443.0;A
2021;3143;3691;4334;4226;Población municipal;109475.0;A
2021;3143;3691;4334;4227;Población municipal;106952.0;A
2021;3143;3691;4334;4234;Población municipal;497410.0;A
2021;3143;3691;4334;4229;Población municipal;106912.0;A
2021;3143;3691;4334;4230;Población municipal;102906.0;A
2021;3143;3691;4334;4231;Población municipal;101764.0;A
2021;3143;3691;4334;4232;Población municipal;97738.0;A
2021;3143;3691;4334;4233;Población municipal;88090.0;A
2021;3143;3691;4334;4305;Población municipal;1414862.0;A
2021;3143;3691;4334;4241;Población municipal;396730.0;A
2021;3143;3691;4334;4236;Población municipal;85560.0;A
2021;3143;3691;4334;4237;Población municipal;79569.0;A
2021;3143;3691;4334;4238;Población municipal;80686.0;A
2021;3143;3691;4334;4239;Población municipal;78566.0;A
2021;3143;3691;4334;4240;Población municipal;72349.0;A
2021;3143;3691;4334;4247;Población municipal;335551.0;A
2021;3143;3691;4334;4242;Población municipal;64960.0;A
