D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_SEXO_0;D_RELAC_RESID_NAC_0;INDICATOR;OBS_VALUE;FREQ
2011;4306;2482;3689;53588;Población municipal;395858.0;A
2011;4306;2482;3689;53583;Población municipal;278268.0;A
2011;4306;2482;3689;53584;Población municipal;62256.0;A
2011;4306;2482;3689;53585;Población municipal;19451.0;A
2011;4306;2482;3689;53586;Población municipal;20172.0;A
2011;4306;2482;3689;53587;Población municipal;15711.0;A
2011;4306;2482;3690;53588;Población municipal;409999.0;A
2011;4306;2482;3690;53583;Población municipal;278116.0;A
2011;4306;2482;3690;53584;Población municipal;70584.0;A
2011;4306;2482;3690;53585;Población municipal;23052.0;A
2011;4306;2482;3690;53586;Población municipal;22382.0;A
2011;4306;2482;3690;53587;Población municipal;15865.0;A
2011;4306;2713;3691;53588;Población municipal;924550.0;A
2011;4306;2713;3691;53583;Población municipal;460910.0;A
2011;4306;2713;3691;53584;Población municipal;262606.0;A
2011;4306;2713;3691;53585;Población municipal;58038.0;A
2011;4306;2713;3691;53586;Población municipal;61404.0;A
2011;4306;2713;3691;53587;Población municipal;81592.0;A
2011;4306;2713;3689;53588;Población municipal;457084.0;A
2011;4306;2713;3689;53583;Población municipal;232401.0;A
2011;4306;2713;3689;53584;Población municipal;126323.0;A
2011;4306;2713;3689;53585;Población municipal;26394.0;A
2011;4306;2713;3689;53586;Población municipal;29265.0;A
2011;4306;2713;3689;53587;Población municipal;42701.0;A
2011;4306;2713;3690;53588;Población municipal;467466.0;A
2011;4306;2713;3690;53583;Población municipal;228509.0;A
2011;4306;2713;3690;53584;Población municipal;136283.0;A
2011;4306;2713;3690;53585;Población municipal;31644.0;A
2011;4306;2713;3690;53586;Población municipal;32139.0;A
2011;4306;2713;3690;53587;Población municipal;38891.0;A
2011;4306;2797;3691;53588;Población municipal;521968.0;A
2011;4306;2797;3691;53583;Población municipal;278709.0;A
2011;4306;2797;3691;53584;Población municipal;129980.0;A
2011;4306;2797;3691;53585;Población municipal;35445.0;A
2011;4306;2797;3691;53586;Población municipal;27736.0;A
2011;4306;2797;3691;53587;Población municipal;50098.0;A
2011;4306;2797;3689;53588;Población municipal;259362.0;A
2011;4306;2797;3689;53583;Población municipal;138953.0;A
2011;4306;2797;3689;53584;Población municipal;64012.0;A
2011;4306;2797;3689;53585;Población municipal;17659.0;A
2011;4306;2797;3689;53586;Población municipal;13543.0;A
2011;4306;2797;3689;53587;Población municipal;25195.0;A
2011;4306;2797;3690;53588;Población municipal;262606.0;A
2011;4306;2797;3690;53583;Población municipal;139756.0;A
2011;4306;2797;3690;53584;Población municipal;65968.0;A
2011;4306;2797;3690;53585;Población municipal;17786.0;A
2011;4306;2797;3690;53586;Población municipal;14193.0;A
2011;4306;2797;3690;53587;Población municipal;24903.0;A
2011;4306;2911;3691;53588;Población municipal;670600.0;A
2011;4306;2911;3691;53583;Población municipal;456099.0;A
2011;4306;2911;3691;53584;Población municipal;125590.0;A
2011;4306;2911;3691;53585;Población municipal;27636.0;A
2011;4306;2911;3691;53586;Población municipal;35859.0;A
2011;4306;2911;3691;53587;Población municipal;25416.0;A
2011;4306;2911;3689;53588;Población municipal;333384.0;A
2011;4306;2911;3689;53583;Población municipal;229217.0;A
2011;4306;2911;3689;53584;Población municipal;59273.0;A
2011;4306;2911;3689;53585;Población municipal;12996.0;A
2011;4306;2911;3689;53586;Población municipal;17024.0;A
2011;4306;2911;3689;53587;Población municipal;14874.0;A
2011;4306;2911;3690;53588;Población municipal;337216.0;A
2011;4306;2911;3690;53583;Población municipal;226882.0;A
2011;4306;2911;3690;53584;Población municipal;66317.0;A
2011;4306;2911;3690;53585;Población municipal;14640.0;A
2011;4306;2911;3690;53586;Población municipal;18835.0;A
2011;4306;2911;3690;53587;Población municipal;10542.0;A
2011;4306;3023;3691;53588;Población municipal;1625827.0;A
2011;4306;3023;3691;53583;Población municipal;726374.0;A
2011;4306;3023;3691;53584;Población municipal;322721.0;A
2011;4306;3023;3691;53585;Población municipal;132555.0;A
2011;4306;3023;3691;53586;Población municipal;121875.0;A
2011;4306;3023;3691;53587;Población municipal;322302.0;A
2011;4306;3023;3689;53588;Población municipal;801126.0;A
2011;4306;3023;3689;53583;Población municipal;362885.0;A
2011;4306;3023;3689;53584;Población municipal;158315.0;A
2011;4306;3023;3689;53585;Población municipal;62935.0;A
2011;4306;3023;3689;53586;Población municipal;58129.0;A
2011;4306;3023;3689;53587;Población municipal;158862.0;A
2011;4306;3023;3690;53588;Población municipal;824701.0;A
2011;4306;3023;3690;53583;Población municipal;363489.0;A
2011;4306;3023;3690;53584;Población municipal;164406.0;A
2011;4306;3023;3690;53585;Población municipal;69620.0;A
2011;4306;3023;3690;53586;Población municipal;63746.0;A
2011;4306;3023;3690;53587;Población municipal;163440.0;A
2011;4306;3142;3691;53588;Población municipal;1928962.0;A
2011;4306;3142;3691;53583;Población municipal;1018680.0;A
2011;4306;3142;3691;53584;Población municipal;540861.0;A
2011;4306;3142;3691;53585;Población municipal;142852.0;A
2011;4306;3142;3691;53586;Población municipal;125646.0;A
2011;4306;3142;3691;53587;Población municipal;100923.0;A
2011;4306;3142;3689;53588;Población municipal;945766.0;A
2011;4306;3142;3689;53583;Población municipal;505842.0;A
2011;4306;3142;3689;53584;Población municipal;268018.0;A
2011;4306;3142;3689;53585;Población municipal;65013.0;A
2011;4306;3142;3689;53586;Población municipal;58762.0;A
2011;4306;3142;3689;53587;Población municipal;48131.0;A
2011;4306;3142;3690;53588;Población municipal;983196.0;A
2011;4306;3142;3690;53583;Población municipal;512838.0;A
2011;4306;3142;3690;53584;Población municipal;272843.0;A
2011;4306;3142;3690;53585;Población municipal;77839.0;A
2011;4306;3142;3690;53586;Población municipal;66884.0;A
2011;4306;3142;3690;53587;Población municipal;52792.0;A
2011;4172;3143;3691;53588;Población municipal;1373160.0;A
2011;4172;3143;3691;53583;Población municipal;1040871.0;A
2011;4172;3143;3691;53584;Población municipal;193707.0;A
2011;4172;3143;3691;53585;Población municipal;28544.0;A
2011;4172;3143;3691;53586;Población municipal;38767.0;A
2011;4172;3143;3691;53587;Población municipal;71271.0;A
2011;4172;3143;3689;53588;Población municipal;706497.0;A
2011;4172;3143;3689;53583;Población municipal;536127.0;A
2011;4172;3143;3689;53584;Población municipal;100019.0;A
2011;4172;3143;3689;53585;Población municipal;14577.0;A
2011;4172;3143;3689;53586;Población municipal;19787.0;A
2011;4172;3143;3689;53587;Población municipal;35987.0;A
2011;4172;3143;3690;53588;Población municipal;666663.0;A
2011;4172;3143;3690;53583;Población municipal;504744.0;A
2011;4172;3143;3690;53584;Población municipal;93688.0;A
2011;4172;3143;3690;53585;Población municipal;13967.0;A
2011;4172;3143;3690;53586;Población municipal;18980.0;A
2011;4172;3143;3690;53587;Población municipal;35284.0;A
2011;4172;2352;3691;53588;Población municipal;117639.0;A
2011;4172;2352;3691;53583;Población municipal;79443.0;A
2011;4172;2352;3691;53584;Población municipal;19222.0;A
2011;4172;2352;3691;53585;Población municipal;2568.0;A
2011;4172;2352;3691;53586;Población municipal;3198.0;A
2011;4172;2352;3691;53587;Población municipal;13208.0;A
2011;4172;2352;3689;53588;Población municipal;60524.0;A
2011;4172;2352;3689;53583;Población municipal;40919.0;A
2011;4172;2352;3689;53584;Población municipal;9901.0;A
2011;4172;2352;3689;53585;Población municipal;1313.0;A
2011;4172;2352;3689;53586;Población municipal;1606.0;A
2011;4172;2352;3689;53587;Población municipal;6785.0;A
2011;4172;2352;3690;53588;Población municipal;57115.0;A
2011;4172;2352;3690;53583;Población municipal;38524.0;A
2011;4172;2352;3690;53584;Población municipal;9321.0;A
2011;4172;2352;3690;53585;Población municipal;1255.0;A
2011;4172;2352;3690;53586;Población municipal;1592.0;A
2011;4172;2352;3690;53587;Población municipal;6423.0;A
2011;4172;2402;3691;53588;Población municipal;208453.0;A
2011;4172;2402;3691;53583;Población municipal;172723.0;A
2011;4172;2402;3691;53584;Población municipal;17676.0;A
2011;4172;2402;3691;53585;Población municipal;4624.0;A
2011;4172;2402;3691;53586;Población municipal;6704.0;A
2011;4172;2402;3691;53587;Población municipal;6726.0;A
2011;4172;2402;3689;53588;Población municipal;107353.0;A
2011;4172;2402;3689;53583;Población municipal;89036.0;A
2011;4172;2402;3689;53584;Población municipal;9140.0;A
2011;4172;2402;3689;53585;Población municipal;2355.0;A
2011;4172;2402;3689;53586;Población municipal;3483.0;A
2011;4172;2402;3689;53587;Población municipal;3339.0;A
2011;4172;2402;3690;53588;Población municipal;101100.0;A
2011;4172;2402;3690;53583;Población municipal;83687.0;A
2011;4172;2402;3690;53584;Población municipal;8536.0;A
2011;4172;2402;3690;53585;Población municipal;2269.0;A
2011;4172;2402;3690;53586;Población municipal;3221.0;A
2011;4172;2402;3690;53587;Población municipal;3387.0;A
2011;4172;2482;3691;53588;Población municipal;125610.0;A
2011;4172;2482;3691;53583;Población municipal;110467.0;A
2011;4172;2482;3691;53584;Población municipal;6045.0;A
2011;4172;2482;3691;53585;Población municipal;2307.0;A
2011;4172;2482;3691;53586;Población municipal;3490.0;A
2011;4172;2482;3691;53587;Población municipal;3301.0;A
2011;4172;2482;3689;53588;Población municipal;64749.0;A
2011;4172;2482;3689;53583;Población municipal;57081.0;A
2011;4172;2482;3689;53584;Población municipal;3110.0;A
2011;4172;2482;3689;53585;Población municipal;1179.0;A
2011;4172;2482;3689;53586;Población municipal;1791.0;A
2011;4172;2482;3689;53587;Población municipal;1588.0;A
2011;4172;2482;3690;53588;Población municipal;60861.0;A
2011;4172;2482;3690;53583;Población municipal;53386.0;A
2011;4172;2482;3690;53584;Población municipal;2935.0;A
2011;4172;2482;3690;53585;Población municipal;1128.0;A
2011;4172;2482;3690;53586;Población municipal;1699.0;A
2011;4172;2482;3690;53587;Población municipal;1713.0;A
2011;4172;2713;3691;53588;Población municipal;143728.0;A
2011;4172;2713;3691;53583;Población municipal;95929.0;A
2011;4172;2713;3691;53584;Población municipal;32258.0;A
2011;4172;2713;3691;53585;Población municipal;3318.0;A
2011;4172;2713;3691;53586;Población municipal;5071.0;A
2011;4172;2713;3691;53587;Población municipal;7152.0;A
2011;4172;2713;3689;53588;Población municipal;74378.0;A
2011;4172;2713;3689;53583;Población municipal;49666.0;A
2011;4172;2713;3689;53584;Población municipal;16772.0;A
2011;4172;2713;3689;53585;Población municipal;1687.0;A
2011;4172;2713;3689;53586;Población municipal;2628.0;A
2011;4172;2713;3689;53587;Población municipal;3625.0;A
2011;4172;2713;3690;53588;Población municipal;69350.0;A
2011;4172;2713;3690;53583;Población municipal;46263.0;A
2011;4172;2713;3690;53584;Población municipal;15486.0;A
2011;4172;2713;3690;53585;Población municipal;1631.0;A
2011;4172;2713;3690;53586;Población municipal;2443.0;A
2011;4172;2713;3690;53587;Población municipal;3527.0;A
2011;4172;2797;3691;53588;Población municipal;82797.0;A
2011;4172;2797;3691;53583;Población municipal;62195.0;A
2011;4172;2797;3691;53584;Población municipal;12219.0;A
2011;4172;2797;3691;53585;Población municipal;2576.0;A
2011;4172;2797;3691;53586;Población municipal;1784.0;A
2011;4172;2797;3691;53587;Población municipal;4023.0;A
2011;4172;2797;3689;53588;Población municipal;42634.0;A
2011;4172;2797;3689;53583;Población municipal;32016.0;A
2011;4172;2797;3689;53584;Población municipal;6317.0;A
2011;4172;2797;3689;53585;Población municipal;1331.0;A
2011;4172;2797;3689;53586;Población municipal;883.0;A
2011;4172;2797;3689;53587;Población municipal;2087.0;A
2011;4172;2797;3690;53588;Población municipal;40163.0;A
2011;4172;2797;3690;53583;Población municipal;30179.0;A
2011;4172;2797;3690;53584;Población municipal;5902.0;A
2011;4172;2797;3690;53585;Población municipal;1245.0;A
2011;4172;2797;3690;53586;Población municipal;901.0;A
2011;4172;2797;3690;53587;Población municipal;1936.0;A
2011;4172;2911;3691;53588;Población municipal;104076.0;A
2011;4172;2911;3691;53583;Población municipal;86956.0;A
2011;4172;2911;3691;53584;Población municipal;8966.0;A
2011;4172;2911;3691;53585;Población municipal;2281.0;A
2011;4172;2911;3691;53586;Población municipal;3440.0;A
2011;4172;2911;3691;53587;Población municipal;2433.0;A
2011;4172;2911;3689;53588;Población municipal;53605.0;A
2011;4172;2911;3689;53583;Población municipal;44889.0;A
2011;4172;2911;3689;53584;Población municipal;4661.0;A
2011;4172;2911;3689;53585;Población municipal;1156.0;A
2011;4172;2911;3689;53586;Población municipal;1707.0;A
2011;4172;2911;3689;53587;Población municipal;1192.0;A
2011;4172;2911;3690;53588;Población municipal;50471.0;A
2011;4172;2911;3690;53583;Población municipal;42067.0;A
2011;4172;2911;3690;53584;Población municipal;4305.0;A
2011;4172;2911;3690;53585;Población municipal;1125.0;A
2011;4172;2911;3690;53586;Población municipal;1733.0;A
2011;4172;2911;3690;53587;Población municipal;1241.0;A
2011;4172;3023;3691;53588;Población municipal;261618.0;A
2011;4172;3023;3691;53583;Población municipal;189191.0;A
2011;4172;3023;3691;53584;Población municipal;34583.0;A
2011;4172;3023;3691;53585;Población municipal;5492.0;A
2011;4172;3023;3691;53586;Población municipal;7589.0;A
2011;4172;3023;3691;53587;Población municipal;24763.0;A
2011;4172;3023;3689;53588;Población municipal;134497.0;A
2011;4172;3023;3689;53583;Población municipal;97308.0;A
2011;4172;3023;3689;53584;Población municipal;17892.0;A
2011;4172;3023;3689;53585;Población municipal;2797.0;A
2011;4172;3023;3689;53586;Población municipal;3890.0;A
2011;4172;3023;3689;53587;Población municipal;12610.0;A
2011;4172;3023;3690;53588;Población municipal;127121.0;A
2011;4172;3023;3690;53583;Población municipal;91883.0;A
2011;4172;3023;3690;53584;Población municipal;16691.0;A
2011;4172;3023;3690;53585;Población municipal;2695.0;A
2011;4172;3023;3690;53586;Población municipal;3699.0;A
2011;4172;3023;3690;53587;Población municipal;12153.0;A
2011;4172;3142;3691;53588;Población municipal;329239.0;A
2011;4172;3142;3691;53583;Población municipal;243967.0;A
2011;4172;3142;3691;53584;Población municipal;62738.0;A
2011;4172;3142;3691;53585;Población municipal;5378.0;A
2011;4172;3142;3691;53586;Población municipal;7491.0;A
2011;4172;3142;3691;53587;Población municipal;9665.0;A
2011;4172;3142;3689;53588;Población municipal;168757.0;A
2011;4172;3142;3689;53583;Población municipal;125212.0;A
2011;4172;3142;3689;53584;Población municipal;32226.0;A
2011;4172;3142;3689;53585;Población municipal;2759.0;A
2011;4172;3142;3689;53586;Población municipal;3799.0;A
2011;4172;3142;3689;53587;Población municipal;4761.0;A
2011;4172;3142;3690;53588;Población municipal;160482.0;A
2011;4172;3142;3690;53583;Población municipal;118755.0;A
2011;4172;3142;3690;53584;Población municipal;30512.0;A
2011;4172;3142;3690;53585;Población municipal;2619.0;A
2011;4172;3142;3690;53586;Población municipal;3692.0;A
2011;4172;3142;3690;53587;Población municipal;4904.0;A
2011;4159;3143;3691;53588;Población municipal;474899.0;A
2011;4159;3143;3691;53583;Población municipal;392463.0;A
2011;4159;3143;3691;53584;Población municipal;59534.0;A
2011;4159;3143;3691;53585;Población municipal;7151.0;A
2011;4159;3143;3691;53586;Población municipal;7474.0;A
2011;4159;3143;3691;53587;Población municipal;8277.0;A
2011;4159;3143;3689;53588;Población municipal;244738.0;A
2011;4159;3143;3689;53583;Población municipal;202243.0;A
2011;4159;3143;3689;53584;Población municipal;30783.0;A
2011;4159;3143;3689;53585;Población municipal;3688.0;A
2011;4159;3143;3689;53586;Población municipal;3866.0;A
2011;4159;3143;3689;53587;Población municipal;4158.0;A
2011;4159;3143;3690;53588;Población municipal;230161.0;A
2011;4159;3143;3690;53583;Población municipal;190220.0;A
2011;4159;3143;3690;53584;Población municipal;28751.0;A
2011;4159;3143;3690;53585;Población municipal;3463.0;A
2011;4159;3143;3690;53586;Población municipal;3608.0;A
2011;4159;3143;3690;53587;Población municipal;4119.0;A
2011;4159;2352;3691;53588;Población municipal;42122.0;A
2011;4159;2352;3691;53583;Población municipal;33024.0;A
2011;4159;2352;3691;53584;Población municipal;6354.0;A
2011;4159;2352;3691;53585;Población municipal;662.0;A
2011;4159;2352;3691;53586;Población municipal;765.0;A
2011;4159;2352;3691;53587;Población municipal;1317.0;A
2011;4159;2352;3689;53588;Población municipal;21641.0;A
2011;4159;2352;3689;53583;Población municipal;17001.0;A
2011;4159;2352;3689;53584;Población municipal;3229.0;A
2011;4159;2352;3689;53585;Población municipal;344.0;A
2011;4159;2352;3689;53586;Población municipal;396.0;A
2011;4159;2352;3689;53587;Población municipal;671.0;A
2011;4159;2352;3690;53588;Población municipal;20481.0;A
2011;4159;2352;3690;53583;Población municipal;16023.0;A
2011;4159;2352;3690;53584;Población municipal;3125.0;A
2011;4159;2352;3690;53585;Población municipal;318.0;A
2011;4159;2352;3690;53586;Población municipal;369.0;A
2011;4159;2352;3690;53587;Población municipal;646.0;A
2011;4159;2402;3691;53588;Población municipal;71881.0;A
2011;4159;2402;3691;53583;Población municipal;63379.0;A
2011;4159;2402;3691;53584;Población municipal;5054.0;A
2011;4159;2402;3691;53585;Población municipal;1217.0;A
2011;4159;2402;3691;53586;Población municipal;1324.0;A
2011;4159;2402;3691;53587;Población municipal;907.0;A
2011;4159;2402;3689;53588;Población municipal;36914.0;A
2011;4159;2402;3689;53583;Población municipal;32549.0;A
2011;4159;2402;3689;53584;Población municipal;2611.0;A
2011;4159;2402;3689;53585;Población municipal;609.0;A
2011;4159;2402;3689;53586;Población municipal;685.0;A
2011;4159;2402;3689;53587;Población municipal;460.0;A
2011;4159;2402;3690;53588;Población municipal;34967.0;A
2011;4159;2402;3690;53583;Población municipal;30830.0;A
2011;4159;2402;3690;53584;Población municipal;2443.0;A
2011;4159;2402;3690;53585;Población municipal;608.0;A
2011;4159;2402;3690;53586;Población municipal;639.0;A
2011;4159;2402;3690;53587;Población municipal;447.0;A
2011;4159;2482;3691;53588;Población municipal;41722.0;A
2011;4159;2482;3691;53583;Población municipal;38467.0;A
2011;4159;2482;3691;53584;Población municipal;1654.0;A
2011;4159;2482;3691;53585;Población municipal;596.0;A
2011;4159;2482;3691;53586;Población municipal;585.0;A
2011;4159;2482;3691;53587;Población municipal;420.0;A
2011;4159;2482;3689;53588;Población municipal;21561.0;A
2011;4159;2482;3689;53583;Población municipal;19939.0;A
2011;4159;2482;3689;53584;Población municipal;830.0;A
2011;4159;2482;3689;53585;Población municipal;297.0;A
2011;4159;2482;3689;53586;Población municipal;304.0;A
2011;4159;2482;3689;53587;Población municipal;191.0;A
2011;4159;2482;3690;53588;Población municipal;20161.0;A
2011;4159;2482;3690;53583;Población municipal;18528.0;A
2011;4159;2482;3690;53584;Población municipal;824.0;A
2011;4159;2482;3690;53585;Población municipal;299.0;A
2011;4159;2482;3690;53586;Población municipal;281.0;A
2011;4159;2482;3690;53587;Población municipal;229.0;A
2011;4159;2713;3691;53588;Población municipal;47718.0;A
2011;4159;2713;3691;53583;Población municipal;34966.0;A
2011;4159;2713;3691;53584;Población municipal;10114.0;A
2011;4159;2713;3691;53585;Población municipal;769.0;A
2011;4159;2713;3691;53586;Población municipal;916.0;A
2011;4159;2713;3691;53587;Población municipal;953.0;A
2011;4159;2713;3689;53588;Población municipal;24759.0;A
2011;4159;2713;3689;53583;Población municipal;18088.0;A
2011;4159;2713;3689;53584;Población municipal;5298.0;A
2011;4159;2713;3689;53585;Población municipal;396.0;A
2011;4159;2713;3689;53586;Población municipal;485.0;A
2011;4159;2713;3689;53587;Población municipal;492.0;A
2011;4159;2713;3690;53588;Población municipal;22959.0;A
2011;4159;2713;3690;53583;Población municipal;16878.0;A
2011;4159;2713;3690;53584;Población municipal;4816.0;A
2011;4159;2713;3690;53585;Población municipal;373.0;A
2011;4159;2713;3690;53586;Población municipal;431.0;A
2011;4159;2713;3690;53587;Población municipal;461.0;A
2011;4159;2797;3691;53588;Población municipal;28776.0;A
2011;4159;2797;3691;53583;Población municipal;23115.0;A
2011;4159;2797;3691;53584;Población municipal;3979.0;A
2011;4159;2797;3691;53585;Población municipal;712.0;A
2011;4159;2797;3691;53586;Población municipal;426.0;A
2011;4159;2797;3691;53587;Población municipal;544.0;A
2011;4159;2797;3689;53588;Población municipal;14960.0;A
2011;4159;2797;3689;53583;Población municipal;12038.0;A
2011;4159;2797;3689;53584;Población municipal;2055.0;A
2011;4159;2797;3689;53585;Población municipal;377.0;A
2011;4159;2797;3689;53586;Población municipal;218.0;A
2011;4159;2797;3689;53587;Población municipal;272.0;A
2011;4159;2797;3690;53588;Población municipal;13816.0;A
2011;4159;2797;3690;53583;Población municipal;11077.0;A
2011;4159;2797;3690;53584;Población municipal;1924.0;A
2011;4159;2797;3690;53585;Población municipal;335.0;A
2011;4159;2797;3690;53586;Población municipal;208.0;A
2011;4159;2797;3690;53587;Población municipal;272.0;A
2011;4159;2911;3691;53588;Población municipal;33369.0;A
2011;4159;2911;3691;53583;Población municipal;29808.0;A
2011;4159;2911;3691;53584;Población municipal;2031.0;A
2011;4159;2911;3691;53585;Población municipal;607.0;A
2011;4159;2911;3691;53586;Población municipal;595.0;A
2011;4159;2911;3691;53587;Población municipal;328.0;A
2011;4159;2911;3689;53588;Población municipal;17202.0;A
2011;4159;2911;3689;53583;Población municipal;15390.0;A
2011;4159;2911;3689;53584;Población municipal;1043.0;A
2011;4159;2911;3689;53585;Población municipal;304.0;A
2011;4159;2911;3689;53586;Población municipal;297.0;A
2011;4159;2911;3689;53587;Población municipal;168.0;A
2011;4159;2911;3690;53588;Población municipal;16167.0;A
2011;4159;2911;3690;53583;Población municipal;14418.0;A
2011;4159;2911;3690;53584;Población municipal;988.0;A
2011;4159;2911;3690;53585;Población municipal;303.0;A
2011;4159;2911;3690;53586;Población municipal;298.0;A
2011;4159;2911;3690;53587;Población municipal;160.0;A
2011;4159;3023;3691;53588;Población municipal;90282.0;A
2011;4159;3023;3691;53583;Población municipal;73977.0;A
2011;4159;3023;3691;53584;Población municipal;10948.0;A
2011;4159;3023;3691;53585;Población municipal;1301.0;A
2011;4159;3023;3691;53586;Población municipal;1452.0;A
2011;4159;3023;3691;53587;Población municipal;2604.0;A
2011;4159;3023;3689;53588;Población municipal;46698.0;A
2011;4159;3023;3689;53583;Población municipal;38192.0;A
2011;4159;3023;3689;53584;Población municipal;5738.0;A
2011;4159;3023;3689;53585;Población municipal;683.0;A
2011;4159;3023;3689;53586;Población municipal;753.0;A
2011;4159;3023;3689;53587;Población municipal;1332.0;A
2011;4159;3023;3690;53588;Población municipal;43584.0;A
2011;4159;3023;3690;53583;Población municipal;35785.0;A
2011;4159;3023;3690;53584;Población municipal;5210.0;A
2011;4159;3023;3690;53585;Población municipal;618.0;A
2011;4159;3023;3690;53586;Población municipal;699.0;A
2011;4159;3023;3690;53587;Población municipal;1272.0;A
2011;4159;3142;3691;53588;Población municipal;119029.0;A
2011;4159;3142;3691;53583;Población municipal;95727.0;A
2011;4159;3142;3691;53584;Población municipal;19400.0;A
2011;4159;3142;3691;53585;Población municipal;1287.0;A
2011;4159;3142;3691;53586;Población municipal;1411.0;A
2011;4159;3142;3691;53587;Población municipal;1204.0;A
2011;4159;3142;3689;53588;Población municipal;61003.0;A
2011;4159;3142;3689;53583;Población municipal;49046.0;A
2011;4159;3142;3689;53584;Población municipal;9979.0;A
2011;4159;3142;3689;53585;Población municipal;678.0;A
2011;4159;3142;3689;53586;Población municipal;728.0;A
2011;4159;3142;3689;53587;Población municipal;572.0;A
2011;4159;3142;3690;53588;Población municipal;58026.0;A
2011;4159;3142;3690;53583;Población municipal;46681.0;A
2011;4159;3142;3690;53584;Población municipal;9421.0;A
2011;4159;3142;3690;53585;Población municipal;609.0;A
2011;4159;3142;3690;53586;Población municipal;683.0;A
2011;4159;3142;3690;53587;Población municipal;632.0;A
2011;4165;3143;3691;53588;Población municipal;460166.0;A
2011;4165;3143;3691;53583;Población municipal;347033.0;A
2011;4165;3143;3691;53584;Población municipal;62801.0;A
2011;4165;3143;3691;53585;Población municipal;9979.0;A
2011;4165;3143;3691;53586;Población municipal;15129.0;A
2011;4165;3143;3691;53587;Población municipal;25224.0;A
2011;4165;3143;3689;53588;Población municipal;235845.0;A
2011;4165;3143;3689;53583;Población municipal;178439.0;A
2011;4165;3143;3689;53584;Población municipal;32255.0;A
2011;4165;3143;3689;53585;Población municipal;5078.0;A
