D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_NACIONALIDAD_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2016;3143;3691;4781;4306;Población municipal;8388107.0;A
2016;3143;3691;4781;4172;Población municipal;1359808.0;A
2016;3143;3691;4781;4159;Población municipal;414431.0;A
2016;3143;3691;4781;4154;Población municipal;75866.0;A
2016;3143;3691;4781;4155;Población municipal;81336.0;A
2016;3143;3691;4781;4156;Población municipal;81204.0;A
2016;3143;3691;4781;4157;Población municipal;86570.0;A
2016;3143;3691;4781;4158;Población municipal;89455.0;A
2016;3143;3691;4781;4165;Población municipal;485385.0;A
2016;3143;3691;4781;4160;Población municipal;92276.0;A
2016;3143;3691;4781;4161;Población municipal;95197.0;A
2016;3143;3691;4781;4162;Población municipal;101139.0;A
2016;3143;3691;4781;4163;Población municipal;98048.0;A
2016;3143;3691;4781;4164;Población municipal;98725.0;A
2016;3143;3691;4781;4171;Población municipal;459992.0;A
2016;3143;3691;4781;4166;Población municipal;95916.0;A
2016;3143;3691;4781;4167;Población municipal;93908.0;A
2016;3143;3691;4781;4168;Población municipal;92055.0;A
2016;3143;3691;4781;4169;Población municipal;88972.0;A
2016;3143;3691;4781;4170;Población municipal;89141.0;A
2016;3143;3691;4781;4191;Población municipal;1414386.0;A
2016;3143;3691;4781;4178;Población municipal;434358.0;A
2016;3143;3691;4781;4173;Población municipal;89407.0;A
2016;3143;3691;4781;4174;Población municipal;87273.0;A
2016;3143;3691;4781;4175;Población municipal;84723.0;A
2016;3143;3691;4781;4176;Población municipal;86608.0;A
2016;3143;3691;4781;4177;Población municipal;86347.0;A
2016;3143;3691;4781;4184;Población municipal;470267.0;A
2016;3143;3691;4781;4179;Población municipal;88262.0;A
2016;3143;3691;4781;4180;Población municipal;90200.0;A
2016;3143;3691;4781;4181;Población municipal;95159.0;A
2016;3143;3691;4781;4182;Población municipal;98236.0;A
2016;3143;3691;4781;4183;Población municipal;98410.0;A
2016;3143;3691;4781;4190;Población municipal;509761.0;A
2016;3143;3691;4781;4185;Población municipal;99448.0;A
2016;3143;3691;4781;4186;Población municipal;100448.0;A
2016;3143;3691;4781;4187;Población municipal;101599.0;A
2016;3143;3691;4781;4188;Población municipal;103080.0;A
2016;3143;3691;4781;4189;Población municipal;105186.0;A
2016;3143;3691;4781;4210;Población municipal;1974762.0;A
2016;3143;3691;4781;4197;Población municipal;587566.0;A
2016;3143;3691;4781;4192;Población municipal;107966.0;A
2016;3143;3691;4781;4193;Población municipal;112960.0;A
2016;3143;3691;4781;4194;Población municipal;116999.0;A
2016;3143;3691;4781;4195;Población municipal;122925.0;A
2016;3143;3691;4781;4196;Población municipal;126716.0;A
2016;3143;3691;4781;4203;Población municipal;695642.0;A
2016;3143;3691;4781;4198;Población municipal;133937.0;A
2016;3143;3691;4781;4199;Población municipal;135757.0;A
2016;3143;3691;4781;4200;Población municipal;140705.0;A
2016;3143;3691;4781;4201;Población municipal;142191.0;A
2016;3143;3691;4781;4202;Población municipal;143052.0;A
2016;3143;3691;4781;4209;Población municipal;691554.0;A
2016;3143;3691;4781;4204;Población municipal;141680.0;A
2016;3143;3691;4781;4205;Población municipal;140062.0;A
2016;3143;3691;4781;4206;Población municipal;137411.0;A
2016;3143;3691;4781;4207;Población municipal;137528.0;A
2016;3143;3691;4781;4208;Población municipal;134873.0;A
2016;3143;3691;4781;4235;Población municipal;2269892.0;A
2016;3143;3691;4781;4216;Población municipal;670533.0;A
2016;3143;3691;4781;4211;Población municipal;134526.0;A
2016;3143;3691;4781;4212;Población municipal;133981.0;A
2016;3143;3691;4781;4213;Población municipal;134185.0;A
2016;3143;3691;4781;4214;Población municipal;136264.0;A
2016;3143;3691;4781;4215;Población municipal;131577.0;A
2016;3143;3691;4781;4222;Población municipal;624592.0;A
2016;3143;3691;4781;4217;Población municipal;131084.0;A
2016;3143;3691;4781;4218;Población municipal;133886.0;A
2016;3143;3691;4781;4219;Población municipal;125654.0;A
2016;3143;3691;4781;4220;Población municipal;118635.0;A
2016;3143;3691;4781;4221;Población municipal;115333.0;A
2016;3143;3691;4781;4228;Población municipal;538891.0;A
2016;3143;3691;4781;4223;Población municipal;115774.0;A
2016;3143;3691;4781;4224;Población municipal;111234.0;A
2016;3143;3691;4781;4225;Población municipal;110123.0;A
2016;3143;3691;4781;4226;Población municipal;105989.0;A
2016;3143;3691;4781;4227;Población municipal;95771.0;A
2016;3143;3691;4781;4234;Población municipal;435876.0;A
2016;3143;3691;4781;4229;Población municipal;93120.0;A
2016;3143;3691;4781;4230;Población municipal;87257.0;A
2016;3143;3691;4781;4231;Población municipal;88375.0;A
2016;3143;3691;4781;4232;Población municipal;86692.0;A
2016;3143;3691;4781;4233;Población municipal;80432.0;A
2016;3143;3691;4781;4305;Población municipal;1369259.0;A
2016;3143;3691;4781;4241;Población municipal;384487.0;A
2016;3143;3691;4781;4236;Población municipal;73579.0;A
2016;3143;3691;4781;4237;Población municipal;79369.0;A
2016;3143;3691;4781;4238;Población municipal;84249.0;A
2016;3143;3691;4781;4239;Población municipal;77015.0;A
2016;3143;3691;4781;4240;Población municipal;70275.0;A
2016;3143;3691;4781;4247;Población municipal;327605.0;A
2016;3143;3691;4781;4242;Población municipal;76080.0;A
2016;3143;3691;4781;4243;Población municipal;70491.0;A
2016;3143;3691;4781;4244;Población municipal;71467.0;A
2016;3143;3691;4781;4245;Población municipal;58358.0;A
2016;3143;3691;4781;4246;Población municipal;51209.0;A
2016;3143;3691;4781;4253;Población municipal;260428.0;A
2016;3143;3691;4781;4248;Población municipal;64227.0;A
2016;3143;3691;4781;4249;Población municipal;46255.0;A
2016;3143;3691;4781;4250;Población municipal;47139.0;A
2016;3143;3691;4781;4251;Población municipal;50249.0;A
2016;3143;3691;4781;4252;Población municipal;52558.0;A
2016;3143;3691;4781;4259;Población municipal;217959.0;A
2016;3143;3691;4781;4254;Población municipal;49281.0;A
2016;3143;3691;4781;4255;Población municipal;45100.0;A
2016;3143;3691;4781;4256;Población municipal;45201.0;A
2016;3143;3691;4781;4257;Población municipal;41780.0;A
2016;3143;3691;4781;4258;Población municipal;36597.0;A
2016;3143;3691;4781;4265;Población municipal;122463.0;A
2016;3143;3691;4781;4260;Población municipal;32943.0;A
2016;3143;3691;4781;4261;Población municipal;28464.0;A
2016;3143;3691;4781;4262;Población municipal;24598.0;A
2016;3143;3691;4781;4263;Población municipal;19608.0;A
2016;3143;3691;4781;4264;Población municipal;16850.0;A
2016;3143;3691;4781;4271;Población municipal;44704.0;A
2016;3143;3691;4781;4266;Población municipal;13594.0;A
2016;3143;3691;4781;4267;Población municipal;11018.0;A
2016;3143;3691;4781;4268;Población municipal;8552.0;A
2016;3143;3691;4781;4269;Población municipal;6719.0;A
2016;3143;3691;4781;4270;Población municipal;4821.0;A
2016;3143;3691;4781;4277;Población municipal;9479.0;A
2016;3143;3691;4781;4272;Población municipal;3561.0;A
2016;3143;3691;4781;4273;Población municipal;2302.0;A
2016;3143;3691;4781;4274;Población municipal;1605.0;A
2016;3143;3691;4781;4275;Población municipal;1158.0;A
2016;3143;3691;4781;4276;Población municipal;853.0;A
2016;3143;3691;4781;4304;Población municipal;2134.0;A
2016;3143;3691;4334;4306;Población municipal;7768101.0;A
2016;3143;3691;4334;4172;Población municipal;1275088.0;A
2016;3143;3691;4334;4159;Población municipal;382975.0;A
2016;3143;3691;4334;4154;Población municipal;70047.0;A
2016;3143;3691;4334;4155;Población municipal;74826.0;A
2016;3143;3691;4334;4156;Población municipal;74956.0;A
2016;3143;3691;4334;4157;Población municipal;80071.0;A
2016;3143;3691;4334;4158;Población municipal;83075.0;A
2016;3143;3691;4334;4165;Población municipal;456845.0;A
2016;3143;3691;4334;4160;Población municipal;85936.0;A
2016;3143;3691;4334;4161;Población municipal;88995.0;A
2016;3143;3691;4334;4162;Población municipal;95221.0;A
2016;3143;3691;4334;4163;Población municipal;92873.0;A
2016;3143;3691;4334;4164;Población municipal;93820.0;A
2016;3143;3691;4334;4171;Población municipal;435268.0;A
2016;3143;3691;4334;4166;Población municipal;91032.0;A
2016;3143;3691;4334;4167;Población municipal;88956.0;A
2016;3143;3691;4334;4168;Población municipal;87180.0;A
2016;3143;3691;4334;4169;Población municipal;84020.0;A
2016;3143;3691;4334;4170;Población municipal;84080.0;A
2016;3143;3691;4334;4191;Población municipal;1297985.0;A
2016;3143;3691;4334;4178;Población municipal;405972.0;A
2016;3143;3691;4334;4173;Población municipal;84134.0;A
2016;3143;3691;4334;4174;Población municipal;81770.0;A
2016;3143;3691;4334;4175;Población municipal;79186.0;A
2016;3143;3691;4334;4176;Población municipal;80775.0;A
2016;3143;3691;4334;4177;Población municipal;80107.0;A
2016;3143;3691;4334;4184;Población municipal;434544.0;A
2016;3143;3691;4334;4179;Población municipal;81743.0;A
2016;3143;3691;4334;4180;Población municipal;83428.0;A
2016;3143;3691;4334;4181;Población municipal;88286.0;A
2016;3143;3691;4334;4182;Población municipal;90669.0;A
2016;3143;3691;4334;4183;Población municipal;90418.0;A
2016;3143;3691;4334;4190;Población municipal;457469.0;A
2016;3143;3691;4334;4185;Población municipal;90764.0;A
2016;3143;3691;4334;4186;Población municipal;90884.0;A
2016;3143;3691;4334;4187;Población municipal;91017.0;A
2016;3143;3691;4334;4188;Población municipal;91634.0;A
2016;3143;3691;4334;4189;Población municipal;93170.0;A
2016;3143;3691;4334;4210;Población municipal;1764662.0;A
2016;3143;3691;4334;4197;Población municipal;516971.0;A
2016;3143;3691;4334;4192;Población municipal;95169.0;A
2016;3143;3691;4334;4193;Población municipal;99446.0;A
2016;3143;3691;4334;4194;Población municipal;102951.0;A
2016;3143;3691;4334;4195;Población municipal;108055.0;A
2016;3143;3691;4334;4196;Población municipal;111350.0;A
2016;3143;3691;4334;4203;Población municipal;618828.0;A
2016;3143;3691;4334;4198;Población municipal;117811.0;A
2016;3143;3691;4334;4199;Población municipal;120273.0;A
2016;3143;3691;4334;4200;Población municipal;125232.0;A
2016;3143;3691;4334;4201;Población municipal;126922.0;A
2016;3143;3691;4334;4202;Población municipal;128590.0;A
2016;3143;3691;4334;4209;Población municipal;628863.0;A
2016;3143;3691;4334;4204;Población municipal;127727.0;A
2016;3143;3691;4334;4205;Población municipal;126823.0;A
2016;3143;3691;4334;4206;Población municipal;125207.0;A
2016;3143;3691;4334;4207;Población municipal;125384.0;A
2016;3143;3691;4334;4208;Población municipal;123722.0;A
2016;3143;3691;4334;4235;Población municipal;2128553.0;A
2016;3143;3691;4334;4216;Población municipal;620393.0;A
2016;3143;3691;4334;4211;Población municipal;123232.0;A
2016;3143;3691;4334;4212;Población municipal;123584.0;A
2016;3143;3691;4334;4213;Población municipal;123875.0;A
2016;3143;3691;4334;4214;Población municipal;126702.0;A
2016;3143;3691;4334;4215;Población municipal;123000.0;A
2016;3143;3691;4334;4222;Población municipal;587335.0;A
2016;3143;3691;4334;4217;Población municipal;122811.0;A
2016;3143;3691;4334;4218;Población municipal;125960.0;A
2016;3143;3691;4334;4219;Población municipal;118301.0;A
2016;3143;3691;4334;4220;Población municipal;111417.0;A
2016;3143;3691;4334;4221;Población municipal;108846.0;A
2016;3143;3691;4334;4228;Población municipal;509454.0;A
2016;3143;3691;4334;4223;Población municipal;109221.0;A
2016;3143;3691;4334;4224;Población municipal;105200.0;A
