D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_SEXO_0;D_RELAC_RESID_NAC_0;INDICATOR;OBS_VALUE;FREQ
2021;4306;2482;3691;53584;Población municipal;123274.0;A
2021;4306;2482;3691;53585;Población municipal;40229.0;A
2021;4306;2482;3691;53586;Población municipal;41393.0;A
2021;4306;2482;3691;53587;Población municipal;31633.0;A
2021;4306;2482;3689;53588;Población municipal;380473.0;A
2021;4306;2482;3689;53583;Población municipal;270230.0;A
2021;4306;2482;3689;53584;Población municipal;58080.0;A
2021;4306;2482;3689;53585;Población municipal;18464.0;A
2021;4306;2482;3689;53586;Población municipal;19486.0;A
2021;4306;2482;3689;53587;Población municipal;14213.0;A
2021;4306;2482;3690;53588;Población municipal;396316.0;A
2021;4306;2482;3690;53583;Población municipal;270030.0;A
2021;4306;2482;3690;53584;Población municipal;65194.0;A
2021;4306;2482;3690;53585;Población municipal;21765.0;A
2021;4306;2482;3690;53586;Población municipal;21907.0;A
2021;4306;2482;3690;53587;Población municipal;17420.0;A
2021;4306;2713;3691;53588;Población municipal;921338.0;A
2021;4306;2713;3691;53583;Población municipal;431539.0;A
2021;4306;2713;3691;53584;Población municipal;274974.0;A
2021;4306;2713;3691;53585;Población municipal;60942.0;A
2021;4306;2713;3691;53586;Población municipal;63042.0;A
2021;4306;2713;3691;53587;Población municipal;90841.0;A
2021;4306;2713;3689;53588;Población municipal;453683.0;A
2021;4306;2713;3689;53583;Población municipal;217423.0;A
2021;4306;2713;3689;53584;Población municipal;132802.0;A
2021;4306;2713;3689;53585;Población municipal;28047.0;A
2021;4306;2713;3689;53586;Población municipal;30020.0;A
2021;4306;2713;3689;53587;Población municipal;45391.0;A
2021;4306;2713;3690;53588;Población municipal;467655.0;A
2021;4306;2713;3690;53583;Población municipal;214116.0;A
2021;4306;2713;3690;53584;Población municipal;142172.0;A
2021;4306;2713;3690;53585;Población municipal;32895.0;A
2021;4306;2713;3690;53586;Población municipal;33022.0;A
2021;4306;2713;3690;53587;Población municipal;45450.0;A
2021;4306;2797;3691;53588;Población municipal;525835.0;A
2021;4306;2797;3691;53583;Población municipal;276488.0;A
2021;4306;2797;3691;53584;Población municipal;130740.0;A
2021;4306;2797;3691;53585;Población municipal;36485.0;A
2021;4306;2797;3691;53586;Población municipal;27247.0;A
2021;4306;2797;3691;53587;Población municipal;54875.0;A
2021;4306;2797;3689;53588;Población municipal;260581.0;A
2021;4306;2797;3689;53583;Población municipal;137722.0;A
2021;4306;2797;3689;53584;Población municipal;64824.0;A
2021;4306;2797;3689;53585;Población municipal;18189.0;A
2021;4306;2797;3689;53586;Población municipal;13314.0;A
2021;4306;2797;3689;53587;Población municipal;26532.0;A
2021;4306;2797;3690;53588;Población municipal;265254.0;A
2021;4306;2797;3690;53583;Población municipal;138766.0;A
2021;4306;2797;3690;53584;Población municipal;65916.0;A
2021;4306;2797;3690;53585;Población municipal;18296.0;A
2021;4306;2797;3690;53586;Población municipal;13933.0;A
2021;4306;2797;3690;53587;Población municipal;28343.0;A
2021;4306;2911;3691;53588;Población municipal;627190.0;A
2021;4306;2911;3691;53583;Población municipal;425756.0;A
2021;4306;2911;3691;53584;Población municipal;117943.0;A
2021;4306;2911;3691;53585;Población municipal;26251.0;A
2021;4306;2911;3691;53586;Población municipal;34036.0;A
2021;4306;2911;3691;53587;Población municipal;23204.0;A
2021;4306;2911;3689;53588;Población municipal;310323.0;A
2021;4306;2911;3689;53583;Población municipal;214310.0;A
2021;4306;2911;3689;53584;Población municipal;55759.0;A
2021;4306;2911;3689;53585;Población municipal;12410.0;A
2021;4306;2911;3689;53586;Población municipal;16080.0;A
2021;4306;2911;3689;53587;Población municipal;11764.0;A
2021;4306;2911;3690;53588;Población municipal;316867.0;A
2021;4306;2911;3690;53583;Población municipal;211446.0;A
2021;4306;2911;3690;53584;Población municipal;62184.0;A
2021;4306;2911;3690;53585;Población municipal;13841.0;A
2021;4306;2911;3690;53586;Población municipal;17956.0;A
2021;4306;2911;3690;53587;Población municipal;11440.0;A
2021;4306;3023;3691;53588;Población municipal;1695651.0;A
2021;4306;3023;3691;53583;Población municipal;738915.0;A
2021;4306;3023;3691;53584;Población municipal;340128.0;A
2021;4306;3023;3691;53585;Población municipal;142703.0;A
2021;4306;3023;3691;53586;Población municipal;130045.0;A
2021;4306;3023;3691;53587;Población municipal;343860.0;A
2021;4306;3023;3689;53588;Población municipal;829976.0;A
2021;4306;3023;3689;53583;Población municipal;369247.0;A
2021;4306;3023;3689;53584;Población municipal;167172.0;A
2021;4306;3023;3689;53585;Población municipal;67809.0;A
2021;4306;3023;3689;53586;Población municipal;62066.0;A
2021;4306;3023;3689;53587;Población municipal;163682.0;A
2021;4306;3023;3690;53588;Población municipal;865675.0;A
2021;4306;3023;3690;53583;Población municipal;369668.0;A
2021;4306;3023;3690;53584;Población municipal;172956.0;A
2021;4306;3023;3690;53585;Población municipal;74894.0;A
2021;4306;3023;3690;53586;Población municipal;67979.0;A
2021;4306;3023;3690;53587;Población municipal;180178.0;A
2021;4306;3142;3691;53588;Población municipal;1947852.0;A
2021;4306;3142;3691;53583;Población municipal;1027518.0;A
2021;4306;3142;3691;53584;Población municipal;551720.0;A
2021;4306;3142;3691;53585;Población municipal;133884.0;A
2021;4306;3142;3691;53586;Población municipal;119794.0;A
2021;4306;3142;3691;53587;Población municipal;114936.0;A
2021;4306;3142;3689;53588;Población municipal;951083.0;A
2021;4306;3142;3689;53583;Población municipal;509584.0;A
2021;4306;3142;3689;53584;Población municipal;273261.0;A
2021;4306;3142;3689;53585;Población municipal;60931.0;A
2021;4306;3142;3689;53586;Población municipal;55794.0;A
2021;4306;3142;3689;53587;Población municipal;51513.0;A
2021;4306;3142;3690;53588;Población municipal;996769.0;A
2021;4306;3142;3690;53583;Población municipal;517934.0;A
2021;4306;3142;3690;53584;Población municipal;278459.0;A
2021;4306;3142;3690;53585;Población municipal;72953.0;A
2021;4306;3142;3690;53586;Población municipal;64000.0;A
2021;4306;3142;3690;53587;Población municipal;63423.0;A
2021;4172;3143;3691;53588;Población municipal;1279906.0;A
2021;4172;3143;3691;53583;Población municipal;971965.0;A
2021;4172;3143;3691;53584;Población municipal;193008.0;A
2021;4172;3143;3691;53585;Población municipal;30493.0;A
2021;4172;3143;3691;53586;Población municipal;31360.0;A
2021;4172;3143;3691;53587;Población municipal;53080.0;A
2021;4172;3143;3689;53588;Población municipal;658248.0;A
2021;4172;3143;3689;53583;Población municipal;499786.0;A
2021;4172;3143;3689;53584;Población municipal;99482.0;A
2021;4172;3143;3689;53585;Población municipal;15643.0;A
2021;4172;3143;3689;53586;Población municipal;16104.0;A
2021;4172;3143;3689;53587;Población municipal;27233.0;A
2021;4172;3143;3690;53588;Población municipal;621658.0;A
2021;4172;3143;3690;53583;Población municipal;472179.0;A
2021;4172;3143;3690;53584;Población municipal;93526.0;A
2021;4172;3143;3690;53585;Población municipal;14850.0;A
2021;4172;3143;3690;53586;Población municipal;15256.0;A
2021;4172;3143;3690;53587;Población municipal;25847.0;A
2021;4172;2352;3691;53588;Población municipal;121402.0;A
2021;4172;2352;3691;53583;Población municipal;86962.0;A
2021;4172;2352;3691;53584;Población municipal;19895.0;A
2021;4172;2352;3691;53585;Población municipal;2837.0;A
2021;4172;2352;3691;53586;Población municipal;3587.0;A
2021;4172;2352;3691;53587;Población municipal;8121.0;A
2021;4172;2352;3689;53588;Población municipal;62343.0;A
2021;4172;2352;3689;53583;Población municipal;44546.0;A
2021;4172;2352;3689;53584;Población municipal;10215.0;A
2021;4172;2352;3689;53585;Población municipal;1479.0;A
2021;4172;2352;3689;53586;Población municipal;1809.0;A
2021;4172;2352;3689;53587;Población municipal;4294.0;A
2021;4172;2352;3690;53588;Población municipal;59059.0;A
2021;4172;2352;3690;53583;Población municipal;42416.0;A
2021;4172;2352;3690;53584;Población municipal;9680.0;A
2021;4172;2352;3690;53585;Población municipal;1358.0;A
2021;4172;2352;3690;53586;Población municipal;1778.0;A
2021;4172;2352;3690;53587;Población municipal;3827.0;A
2021;4172;2402;3691;53588;Población municipal;188666.0;A
2021;4172;2402;3691;53583;Población municipal;156526.0;A
2021;4172;2402;3691;53584;Población municipal;16801.0;A
2021;4172;2402;3691;53585;Población municipal;5019.0;A
2021;4172;2402;3691;53586;Población municipal;5159.0;A
2021;4172;2402;3691;53587;Población municipal;5161.0;A
2021;4172;2402;3689;53588;Población municipal;96862.0;A
2021;4172;2402;3689;53583;Población municipal;80428.0;A
2021;4172;2402;3689;53584;Población municipal;8648.0;A
2021;4172;2402;3689;53585;Población municipal;2574.0;A
2021;4172;2402;3689;53586;Población municipal;2656.0;A
2021;4172;2402;3689;53587;Población municipal;2556.0;A
2021;4172;2402;3690;53588;Población municipal;91804.0;A
2021;4172;2402;3690;53583;Población municipal;76098.0;A
2021;4172;2402;3690;53584;Población municipal;8153.0;A
2021;4172;2402;3690;53585;Población municipal;2445.0;A
2021;4172;2402;3690;53586;Población municipal;2503.0;A
2021;4172;2402;3690;53587;Población municipal;2605.0;A
2021;4172;2482;3691;53588;Población municipal;109507.0;A
2021;4172;2482;3691;53583;Población municipal;96580.0;A
2021;4172;2482;3691;53584;Población municipal;6078.0;A
2021;4172;2482;3691;53585;Población municipal;2511.0;A
2021;4172;2482;3691;53586;Población municipal;2181.0;A
2021;4172;2482;3691;53587;Población municipal;2157.0;A
2021;4172;2482;3689;53588;Población municipal;56434.0;A
2021;4172;2482;3689;53583;Población municipal;49759.0;A
2021;4172;2482;3689;53584;Población municipal;3182.0;A
2021;4172;2482;3689;53585;Población municipal;1255.0;A
2021;4172;2482;3689;53586;Población municipal;1142.0;A
2021;4172;2482;3689;53587;Población municipal;1096.0;A
2021;4172;2482;3690;53588;Población municipal;53073.0;A
2021;4172;2482;3690;53583;Población municipal;46821.0;A
2021;4172;2482;3690;53584;Población municipal;2896.0;A
2021;4172;2482;3690;53585;Población municipal;1256.0;A
2021;4172;2482;3690;53586;Población municipal;1039.0;A
2021;4172;2482;3690;53587;Población municipal;1061.0;A
2021;4172;2713;3691;53588;Población municipal;133293.0;A
2021;4172;2713;3691;53583;Población municipal;89093.0;A
2021;4172;2713;3691;53584;Población municipal;31238.0;A
2021;4172;2713;3691;53585;Población municipal;3636.0;A
2021;4172;2713;3691;53586;Población municipal;3653.0;A
2021;4172;2713;3691;53587;Población municipal;5673.0;A
2021;4172;2713;3689;53588;Población municipal;68470.0;A
2021;4172;2713;3689;53583;Población municipal;45780.0;A
2021;4172;2713;3689;53584;Población municipal;16071.0;A
2021;4172;2713;3689;53585;Población municipal;1864.0;A
2021;4172;2713;3689;53586;Población municipal;1883.0;A
2021;4172;2713;3689;53587;Población municipal;2872.0;A
2021;4172;2713;3690;53588;Población municipal;64823.0;A
2021;4172;2713;3690;53583;Población municipal;43313.0;A
2021;4172;2713;3690;53584;Población municipal;15167.0;A
2021;4172;2713;3690;53585;Población municipal;1772.0;A
2021;4172;2713;3690;53586;Población municipal;1770.0;A
2021;4172;2713;3690;53587;Población municipal;2801.0;A
2021;4172;2797;3691;53588;Población municipal;78478.0;A
2021;4172;2797;3691;53583;Población municipal;58679.0;A
2021;4172;2797;3691;53584;Población municipal;12804.0;A
2021;4172;2797;3691;53585;Población municipal;2659.0;A
2021;4172;2797;3691;53586;Población municipal;1630.0;A
2021;4172;2797;3691;53587;Población municipal;2706.0;A
2021;4172;2797;3689;53588;Población municipal;40536.0;A
2021;4172;2797;3689;53583;Población municipal;30334.0;A
2021;4172;2797;3689;53584;Población municipal;6596.0;A
2021;4172;2797;3689;53585;Población municipal;1361.0;A
2021;4172;2797;3689;53586;Población municipal;838.0;A
2021;4172;2797;3689;53587;Población municipal;1407.0;A
2021;4172;2797;3690;53588;Población municipal;37942.0;A
2021;4172;2797;3690;53583;Población municipal;28345.0;A
2021;4172;2797;3690;53584;Población municipal;6208.0;A
2021;4172;2797;3690;53585;Población municipal;1298.0;A
2021;4172;2797;3690;53586;Población municipal;792.0;A
2021;4172;2797;3690;53587;Población municipal;1299.0;A
2021;4172;2911;3691;53588;Población municipal;85277.0;A
2021;4172;2911;3691;53583;Población municipal;72515.0;A
2021;4172;2911;3691;53584;Población municipal;7012.0;A
2021;4172;2911;3691;53585;Población municipal;2099.0;A
2021;4172;2911;3691;53586;Población municipal;2089.0;A
2021;4172;2911;3691;53587;Población municipal;1562.0;A
2021;4172;2911;3689;53588;Población municipal;43816.0;A
2021;4172;2911;3689;53583;Población municipal;37288.0;A
2021;4172;2911;3689;53584;Población municipal;3591.0;A
2021;4172;2911;3689;53585;Población municipal;1071.0;A
2021;4172;2911;3689;53586;Población municipal;1050.0;A
2021;4172;2911;3689;53587;Población municipal;816.0;A
2021;4172;2911;3690;53588;Población municipal;41461.0;A
2021;4172;2911;3690;53583;Población municipal;35227.0;A
2021;4172;2911;3690;53584;Población municipal;3421.0;A
2021;4172;2911;3690;53585;Población municipal;1028.0;A
2021;4172;2911;3690;53586;Población municipal;1039.0;A
2021;4172;2911;3690;53587;Población municipal;746.0;A
2021;4172;3023;3691;53588;Población municipal;254327.0;A
2021;4172;3023;3691;53583;Población municipal;179504.0;A
2021;4172;3023;3691;53584;Población municipal;40313.0;A
2021;4172;3023;3691;53585;Población municipal;6371.0;A
2021;4172;3023;3691;53586;Población municipal;7576.0;A
2021;4172;3023;3691;53587;Población municipal;20563.0;A
2021;4172;3023;3689;53588;Población municipal;130674.0;A
2021;4172;3023;3689;53583;Población municipal;92187.0;A
2021;4172;3023;3689;53584;Población municipal;20789.0;A
2021;4172;3023;3689;53585;Población municipal;3254.0;A
2021;4172;3023;3689;53586;Población municipal;3884.0;A
2021;4172;3023;3689;53587;Población municipal;10560.0;A
2021;4172;3023;3690;53588;Población municipal;123653.0;A
2021;4172;3023;3690;53583;Población municipal;87317.0;A
2021;4172;3023;3690;53584;Población municipal;19524.0;A
2021;4172;3023;3690;53585;Población municipal;3117.0;A
2021;4172;3023;3690;53586;Población municipal;3692.0;A
2021;4172;3023;3690;53587;Población municipal;10003.0;A
2021;4172;3142;3691;53588;Población municipal;308956.0;A
2021;4172;3142;3691;53583;Población municipal;232106.0;A
2021;4172;3142;3691;53584;Población municipal;58867.0;A
2021;4172;3142;3691;53585;Población municipal;5361.0;A
2021;4172;3142;3691;53586;Población municipal;5485.0;A
2021;4172;3142;3691;53587;Población municipal;7137.0;A
2021;4172;3142;3689;53588;Población municipal;159113.0;A
2021;4172;3142;3689;53583;Población municipal;119464.0;A
2021;4172;3142;3689;53584;Población municipal;30390.0;A
2021;4172;3142;3689;53585;Población municipal;2785.0;A
2021;4172;3142;3689;53586;Población municipal;2842.0;A
2021;4172;3142;3689;53587;Población municipal;3632.0;A
2021;4172;3142;3690;53588;Población municipal;149843.0;A
2021;4172;3142;3690;53583;Población municipal;112642.0;A
2021;4172;3142;3690;53584;Población municipal;28477.0;A
2021;4172;3142;3690;53585;Población municipal;2576.0;A
2021;4172;3142;3690;53586;Población municipal;2643.0;A
2021;4172;3142;3690;53587;Población municipal;3505.0;A
2021;4159;3143;3691;53588;Población municipal;358486.0;A
2021;4159;3143;3691;53583;Población municipal;286406.0;A
2021;4159;3143;3691;53584;Población municipal;49639.0;A
2021;4159;3143;3691;53585;Población municipal;6311.0;A
2021;4159;3143;3691;53586;Población municipal;6150.0;A
2021;4159;3143;3691;53587;Población municipal;9980.0;A
2021;4159;3143;3689;53588;Población municipal;184141.0;A
2021;4159;3143;3689;53583;Población municipal;146952.0;A
2021;4159;3143;3689;53584;Población municipal;25683.0;A
2021;4159;3143;3689;53585;Población municipal;3273.0;A
2021;4159;3143;3689;53586;Población municipal;3087.0;A
2021;4159;3143;3689;53587;Población municipal;5146.0;A
2021;4159;3143;3690;53588;Población municipal;174345.0;A
2021;4159;3143;3690;53583;Población municipal;139454.0;A
2021;4159;3143;3690;53584;Población municipal;23956.0;A
2021;4159;3143;3690;53585;Población municipal;3038.0;A
2021;4159;3143;3690;53586;Población municipal;3063.0;A
2021;4159;3143;3690;53587;Población municipal;4834.0;A
2021;4159;2352;3691;53588;Población municipal;37167.0;A
2021;4159;2352;3691;53583;Población municipal;29366.0;A
2021;4159;2352;3691;53584;Población municipal;5094.0;A
2021;4159;2352;3691;53585;Población municipal;539.0;A
2021;4159;2352;3691;53586;Población municipal;686.0;A
2021;4159;2352;3691;53587;Población municipal;1482.0;A
2021;4159;2352;3689;53588;Población municipal;19076.0;A
2021;4159;2352;3689;53583;Población municipal;15008.0;A
2021;4159;2352;3689;53584;Población municipal;2668.0;A
2021;4159;2352;3689;53585;Población municipal;295.0;A
2021;4159;2352;3689;53586;Población municipal;340.0;A
2021;4159;2352;3689;53587;Población municipal;765.0;A
2021;4159;2352;3690;53588;Población municipal;18091.0;A
2021;4159;2352;3690;53583;Población municipal;14358.0;A
2021;4159;2352;3690;53584;Población municipal;2426.0;A
2021;4159;2352;3690;53585;Población municipal;244.0;A
2021;4159;2352;3690;53586;Población municipal;346.0;A
2021;4159;2352;3690;53587;Población municipal;717.0;A
2021;4159;2402;3691;53588;Población municipal;51330.0;A
2021;4159;2402;3691;53583;Población municipal;43972.0;A
2021;4159;2402;3691;53584;Población municipal;4100.0;A
2021;4159;2402;3691;53585;Población municipal;1097.0;A
2021;4159;2402;3691;53586;Población municipal;989.0;A
2021;4159;2402;3691;53587;Población municipal;1172.0;A
2021;4159;2402;3689;53588;Población municipal;26372.0;A
2021;4159;2402;3689;53583;Población municipal;22618.0;A
2021;4159;2402;3689;53584;Población municipal;2080.0;A
2021;4159;2402;3689;53585;Población municipal;562.0;A
2021;4159;2402;3689;53586;Población municipal;507.0;A
2021;4159;2402;3689;53587;Población municipal;605.0;A
2021;4159;2402;3690;53588;Población municipal;24958.0;A
2021;4159;2402;3690;53583;Población municipal;21354.0;A
2021;4159;2402;3690;53584;Población municipal;2020.0;A
2021;4159;2402;3690;53585;Población municipal;535.0;A
2021;4159;2402;3690;53586;Población municipal;482.0;A
2021;4159;2402;3690;53587;Población municipal;567.0;A
2021;4159;2482;3691;53588;Población municipal;30901.0;A
2021;4159;2482;3691;53583;Población municipal;27782.0;A
2021;4159;2482;3691;53584;Población municipal;1644.0;A
2021;4159;2482;3691;53585;Población municipal;529.0;A
2021;4159;2482;3691;53586;Población municipal;479.0;A
2021;4159;2482;3691;53587;Población municipal;467.0;A
2021;4159;2482;3689;53588;Población municipal;15879.0;A
2021;4159;2482;3689;53583;Población municipal;14251.0;A
2021;4159;2482;3689;53584;Población municipal;875.0;A
2021;4159;2482;3689;53585;Población municipal;269.0;A
2021;4159;2482;3689;53586;Población municipal;243.0;A
2021;4159;2482;3689;53587;Población municipal;241.0;A
2021;4159;2482;3690;53588;Población municipal;15022.0;A
2021;4159;2482;3690;53583;Población municipal;13531.0;A
2021;4159;2482;3690;53584;Población municipal;769.0;A
2021;4159;2482;3690;53585;Población municipal;260.0;A
2021;4159;2482;3690;53586;Población municipal;236.0;A
2021;4159;2482;3690;53587;Población municipal;226.0;A
2021;4159;2713;3691;53588;Población municipal;37581.0;A
2021;4159;2713;3691;53583;Población municipal;27550.0;A
2021;4159;2713;3691;53584;Población municipal;7406.0;A
2021;4159;2713;3691;53585;Población municipal;774.0;A
2021;4159;2713;3691;53586;Población municipal;735.0;A
2021;4159;2713;3691;53587;Población municipal;1116.0;A
2021;4159;2713;3689;53588;Población municipal;19151.0;A
2021;4159;2713;3689;53583;Población municipal;14023.0;A
2021;4159;2713;3689;53584;Población municipal;3807.0;A
2021;4159;2713;3689;53585;Población municipal;396.0;A
2021;4159;2713;3689;53586;Población municipal;375.0;A
2021;4159;2713;3689;53587;Población municipal;550.0;A
2021;4159;2713;3690;53588;Población municipal;18430.0;A
2021;4159;2713;3690;53583;Población municipal;13527.0;A
2021;4159;2713;3690;53584;Población municipal;3599.0;A
2021;4159;2713;3690;53585;Población municipal;378.0;A
2021;4159;2713;3690;53586;Población municipal;360.0;A
2021;4159;2713;3690;53587;Población municipal;566.0;A
2021;4159;2797;3691;53588;Población municipal;22010.0;A
2021;4159;2797;3691;53583;Población municipal;17304.0;A
2021;4159;2797;3691;53584;Población municipal;3283.0;A
2021;4159;2797;3691;53585;Población municipal;592.0;A
2021;4159;2797;3691;53586;Población municipal;322.0;A
2021;4159;2797;3691;53587;Población municipal;509.0;A
2021;4159;2797;3689;53588;Población municipal;11331.0;A
2021;4159;2797;3689;53583;Población municipal;8892.0;A
2021;4159;2797;3689;53584;Población municipal;1686.0;A
2021;4159;2797;3689;53585;Población municipal;309.0;A
2021;4159;2797;3689;53586;Población municipal;170.0;A
2021;4159;2797;3689;53587;Población municipal;274.0;A
2021;4159;2797;3690;53588;Población municipal;10679.0;A
2021;4159;2797;3690;53583;Población municipal;8412.0;A
2021;4159;2797;3690;53584;Población municipal;1597.0;A
2021;4159;2797;3690;53585;Población municipal;283.0;A
2021;4159;2797;3690;53586;Población municipal;152.0;A
2021;4159;2797;3690;53587;Población municipal;235.0;A
2021;4159;2911;3691;53588;Población municipal;24126.0;A
2021;4159;2911;3691;53583;Población municipal;20991.0;A
2021;4159;2911;3691;53584;Población municipal;1835.0;A
2021;4159;2911;3691;53585;Población municipal;556.0;A
2021;4159;2911;3691;53586;Población municipal;453.0;A
2021;4159;2911;3691;53587;Población municipal;291.0;A
2021;4159;2911;3689;53588;Población municipal;12468.0;A
2021;4159;2911;3689;53583;Población municipal;10854.0;A
2021;4159;2911;3689;53584;Población municipal;943.0;A
2021;4159;2911;3689;53585;Población municipal;302.0;A
2021;4159;2911;3689;53586;Población municipal;211.0;A
2021;4159;2911;3689;53587;Población municipal;158.0;A
2021;4159;2911;3690;53588;Población municipal;11658.0;A
2021;4159;2911;3690;53583;Población municipal;10137.0;A
2021;4159;2911;3690;53584;Población municipal;892.0;A
2021;4159;2911;3690;53585;Población municipal;254.0;A
2021;4159;2911;3690;53586;Población municipal;242.0;A
2021;4159;2911;3690;53587;Población municipal;133.0;A
2021;4159;3023;3691;53588;Población municipal;70101.0;A
2021;4159;3023;3691;53583;Población municipal;53321.0;A
2021;4159;3023;3691;53584;Población municipal;10768.0;A
2021;4159;3023;3691;53585;Población municipal;1123.0;A
2021;4159;3023;3691;53586;Población municipal;1387.0;A
2021;4159;3023;3691;53587;Población municipal;3502.0;A
2021;4159;3023;3689;53588;Población municipal;35970.0;A
2021;4159;3023;3689;53583;Población municipal;27285.0;A
2021;4159;3023;3689;53584;Población municipal;5600.0;A
2021;4159;3023;3689;53585;Población municipal;588.0;A
2021;4159;3023;3689;53586;Población municipal;690.0;A
2021;4159;3023;3689;53587;Población municipal;1807.0;A
2021;4159;3023;3690;53588;Población municipal;34131.0;A
2021;4159;3023;3690;53583;Población municipal;26036.0;A
2021;4159;3023;3690;53584;Población municipal;5168.0;A
2021;4159;3023;3690;53585;Población municipal;535.0;A
2021;4159;3023;3690;53586;Población municipal;697.0;A
2021;4159;3023;3690;53587;Población municipal;1695.0;A
2021;4159;3142;3691;53588;Población municipal;85270.0;A
2021;4159;3142;3691;53583;Población municipal;66120.0;A
2021;4159;3142;3691;53584;Población municipal;15509.0;A
2021;4159;3142;3691;53585;Población municipal;1101.0;A
2021;4159;3142;3691;53586;Población municipal;1099.0;A
2021;4159;3142;3691;53587;Población municipal;1441.0;A
2021;4159;3142;3689;53588;Población municipal;43894.0;A
2021;4159;3142;3689;53583;Población municipal;34021.0;A
2021;4159;3142;3689;53584;Población municipal;8024.0;A
2021;4159;3142;3689;53585;Población municipal;552.0;A
2021;4159;3142;3689;53586;Población municipal;551.0;A
2021;4159;3142;3689;53587;Población municipal;746.0;A
2021;4159;3142;3690;53588;Población municipal;41376.0;A
2021;4159;3142;3690;53583;Población municipal;32099.0;A
2021;4159;3142;3690;53584;Población municipal;7485.0;A
2021;4159;3142;3690;53585;Población municipal;549.0;A
2021;4159;3142;3690;53586;Población municipal;548.0;A
2021;4159;3142;3690;53587;Población municipal;695.0;A
2021;4165;3143;3691;53588;Población municipal;430752.0;A
2021;4165;3143;3691;53583;Población municipal;321101.0;A
2021;4165;3143;3691;53584;Población municipal;67809.0;A
2021;4165;3143;3691;53585;Población municipal;10955.0;A
2021;4165;3143;3691;53586;Población municipal;10547.0;A
2021;4165;3143;3691;53587;Población municipal;20340.0;A
2021;4165;3143;3689;53588;Población municipal;221604.0;A
2021;4165;3143;3689;53583;Población municipal;165262.0;A
2021;4165;3143;3689;53584;Población municipal;34729.0;A
2021;4165;3143;3689;53585;Población municipal;5559.0;A
