D_TEMPORAL_0;D_LUG_NAC_PADRON_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2020;54728;2414;3691;Población municipal;1.0;A
2020;54728;2414;3689;Población municipal;1.0;A
2020;54728;2419;3691;Población municipal;2.0;A
2020;54728;2419;3689;Población municipal;2.0;A
2020;54728;2423;3691;Población municipal;67.0;A
2020;54728;2423;3689;Población municipal;48.0;A
2020;54728;2423;3690;Población municipal;19.0;A
2020;54728;2425;3691;Población municipal;1.0;A
2020;54728;2425;3689;Población municipal;1.0;A
2020;54728;2432;3691;Población municipal;2.0;A
2020;54728;2432;3689;Población municipal;2.0;A
2020;54728;2437;3691;Población municipal;2.0;A
2020;54728;2437;3689;Población municipal;1.0;A
2020;54728;2437;3690;Población municipal;1.0;A
2020;54728;2438;3691;Población municipal;2.0;A
2020;54728;2438;3689;Población municipal;2.0;A
2020;54728;2439;3691;Población municipal;2.0;A
2020;54728;2439;3689;Población municipal;2.0;A
2020;54728;2440;3691;Población municipal;5.0;A
2020;54728;2440;3689;Población municipal;4.0;A
2020;54728;2440;3690;Población municipal;1.0;A
2020;54728;2441;3691;Población municipal;1.0;A
2020;54728;2441;3689;Población municipal;1.0;A
2020;54728;2442;3691;Población municipal;1.0;A
2020;54728;2442;3689;Población municipal;1.0;A
2020;54728;2445;3691;Población municipal;1.0;A
2020;54728;2445;3690;Población municipal;1.0;A
2020;54728;2451;3691;Población municipal;16.0;A
2020;54728;2451;3689;Población municipal;16.0;A
2020;54728;2454;3691;Población municipal;5.0;A
2020;54728;2454;3689;Población municipal;2.0;A
2020;54728;2454;3690;Población municipal;3.0;A
2020;54728;2456;3691;Población municipal;1.0;A
2020;54728;2456;3689;Población municipal;1.0;A
2020;54728;2457;3691;Población municipal;1.0;A
2020;54728;2457;3689;Población municipal;1.0;A
2020;54728;2458;3691;Población municipal;21.0;A
2020;54728;2458;3689;Población municipal;17.0;A
2020;54728;2458;3690;Población municipal;4.0;A
2020;54728;2467;3691;Población municipal;3.0;A
2020;54728;2467;3689;Población municipal;2.0;A
2020;54728;2467;3690;Población municipal;1.0;A
2020;54728;2470;3691;Población municipal;1.0;A
2020;54728;2470;3689;Población municipal;1.0;A
2020;54728;2477;3691;Población municipal;1.0;A
2020;54728;2477;3689;Población municipal;1.0;A
2020;54795;2402;3691;Población municipal;22369.0;A
2020;54795;2402;3689;Población municipal;8987.0;A
2020;54795;2402;3690;Población municipal;13382.0;A
2020;54795;2353;3691;Población municipal;24.0;A
2020;54795;2353;3689;Población municipal;8.0;A
2020;54795;2353;3690;Población municipal;16.0;A
2020;54795;2354;3691;Población municipal;42.0;A
2020;54795;2354;3689;Población municipal;13.0;A
2020;54795;2354;3690;Población municipal;29.0;A
2020;54795;2355;3691;Población municipal;10.0;A
2020;54795;2355;3689;Población municipal;4.0;A
2020;54795;2355;3690;Población municipal;6.0;A
2020;54795;2356;3691;Población municipal;3009.0;A
2020;54795;2356;3689;Población municipal;1209.0;A
2020;54795;2356;3690;Población municipal;1800.0;A
2020;54795;2357;3691;Población municipal;35.0;A
2020;54795;2357;3689;Población municipal;11.0;A
2020;54795;2357;3690;Población municipal;24.0;A
2020;54795;2358;3691;Población municipal;281.0;A
2020;54795;2358;3689;Población municipal;113.0;A
2020;54795;2358;3690;Población municipal;168.0;A
2020;54795;2359;3691;Población municipal;215.0;A
2020;54795;2359;3689;Población municipal;83.0;A
2020;54795;2359;3690;Población municipal;132.0;A
2020;54795;2361;3691;Población municipal;395.0;A
2020;54795;2361;3689;Población municipal;140.0;A
2020;54795;2361;3690;Población municipal;255.0;A
2020;54795;2397;3691;Población municipal;57.0;A
2020;54795;2397;3689;Población municipal;23.0;A
2020;54795;2397;3690;Población municipal;34.0;A
2020;54795;2362;3691;Población municipal;5.0;A
2020;54795;2362;3689;Población municipal;1.0;A
2020;54795;2362;3690;Población municipal;4.0;A
2020;54795;2363;3691;Población municipal;28.0;A
2020;54795;2363;3689;Población municipal;12.0;A
2020;54795;2363;3690;Población municipal;16.0;A
2020;54795;2364;3691;Población municipal;22.0;A
2020;54795;2364;3689;Población municipal;6.0;A
2020;54795;2364;3690;Población municipal;16.0;A
2020;54795;2365;3691;Población municipal;1556.0;A
2020;54795;2365;3689;Población municipal;624.0;A
2020;54795;2365;3690;Población municipal;932.0;A
2020;54795;2366;3691;Población municipal;60.0;A
2020;54795;2366;3689;Población municipal;32.0;A
2020;54795;2366;3690;Población municipal;28.0;A
2020;54795;2368;3691;Población municipal;1488.0;A
2020;54795;2368;3689;Población municipal;581.0;A
2020;54795;2368;3690;Población municipal;907.0;A
2020;54795;2369;3691;Población municipal;309.0;A
2020;54795;2369;3689;Población municipal;139.0;A
2020;54795;2369;3690;Población municipal;170.0;A
2020;54795;2367;3691;Población municipal;462.0;A
2020;54795;2367;3689;Población municipal;198.0;A
2020;54795;2367;3690;Población municipal;264.0;A
2020;54795;2370;3691;Población municipal;15.0;A
2020;54795;2370;3689;Población municipal;8.0;A
2020;54795;2370;3690;Población municipal;7.0;A
2020;54795;2371;3691;Población municipal;25.0;A
2020;54795;2371;3689;Población municipal;6.0;A
2020;54795;2371;3690;Población municipal;19.0;A
2020;54795;2372;3691;Población municipal;3.0;A
2020;54795;2372;3690;Población municipal;3.0;A
2020;54795;2373;3691;Población municipal;4252.0;A
2020;54795;2373;3689;Población municipal;1642.0;A
2020;54795;2373;3690;Población municipal;2610.0;A
2020;54795;2374;3691;Población municipal;103.0;A
2020;54795;2374;3689;Población municipal;32.0;A
2020;54795;2374;3690;Población municipal;71.0;A
2020;54795;2375;3691;Población municipal;1203.0;A
2020;54795;2375;3689;Población municipal;460.0;A
2020;54795;2375;3690;Población municipal;743.0;A
2020;54795;2376;3691;Población municipal;94.0;A
2020;54795;2376;3689;Población municipal;34.0;A
2020;54795;2376;3690;Población municipal;60.0;A
2020;54795;2377;3691;Población municipal;99.0;A
2020;54795;2377;3689;Población municipal;21.0;A
2020;54795;2377;3690;Población municipal;78.0;A
2020;54795;2378;3691;Población municipal;15.0;A
2020;54795;2378;3689;Población municipal;8.0;A
2020;54795;2378;3690;Población municipal;7.0;A
2020;54795;2379;3691;Población municipal;31.0;A
2020;54795;2379;3689;Población municipal;8.0;A
2020;54795;2379;3690;Población municipal;23.0;A
2020;54795;2380;3691;Población municipal;2679.0;A
2020;54795;2380;3689;Población municipal;1103.0;A
2020;54795;2380;3690;Población municipal;1576.0;A
2020;54795;2381;3691;Población municipal;662.0;A
2020;54795;2381;3689;Población municipal;266.0;A
2020;54795;2381;3690;Población municipal;396.0;A
2020;54795;2382;3691;Población municipal;6.0;A
2020;54795;2382;3689;Población municipal;2.0;A
2020;54795;2382;3690;Población municipal;4.0;A
2020;54795;2383;3691;Población municipal;1386.0;A
2020;54795;2383;3689;Población municipal;649.0;A
2020;54795;2383;3690;Población municipal;737.0;A
2020;54795;2384;3691;Población municipal;1111.0;A
2020;54795;2384;3689;Población municipal;428.0;A
2020;54795;2384;3690;Población municipal;683.0;A
2020;54795;2398;3691;Población municipal;15.0;A
2020;54795;2398;3689;Población municipal;6.0;A
2020;54795;2398;3690;Población municipal;9.0;A
2020;54795;280346;3691;Población municipal;83.0;A
2020;54795;280346;3689;Población municipal;43.0;A
2020;54795;280346;3690;Población municipal;40.0;A
2020;54795;2386;3691;Población municipal;1080.0;A
2020;54795;2386;3689;Población municipal;470.0;A
2020;54795;2386;3690;Población municipal;610.0;A
2020;54795;2385;3691;Población municipal;586.0;A
2020;54795;2385;3689;Población municipal;225.0;A
2020;54795;2385;3690;Población municipal;361.0;A
2020;54795;2387;3691;Población municipal;18.0;A
2020;54795;2387;3689;Población municipal;4.0;A
2020;54795;2387;3690;Población municipal;14.0;A
2020;54795;2388;3691;Población municipal;379.0;A
2020;54795;2388;3689;Población municipal;172.0;A
2020;54795;2388;3690;Población municipal;207.0;A
2020;54795;2389;3691;Población municipal;3.0;A
2020;54795;2389;3690;Población municipal;3.0;A
2020;54795;2390;3691;Población municipal;45.0;A
2020;54795;2390;3689;Población municipal;10.0;A
2020;54795;2390;3690;Población municipal;35.0;A
2020;54795;2391;3691;Población municipal;261.0;A
2020;54795;2391;3689;Población municipal;112.0;A
2020;54795;2391;3690;Población municipal;149.0;A
2020;54795;2392;3691;Población municipal;123.0;A
2020;54795;2392;3689;Población municipal;48.0;A
2020;54795;2392;3690;Población municipal;75.0;A
2020;54795;2394;3691;Población municipal;80.0;A
2020;54795;2394;3689;Población municipal;27.0;A
2020;54795;2394;3690;Población municipal;53.0;A
2020;54795;2395;3691;Población municipal;14.0;A
2020;54795;2395;3689;Población municipal;6.0;A
2020;54795;2395;3690;Población municipal;8.0;A
2020;54795;2482;3691;Población municipal;12328.0;A
2020;54795;2482;3689;Población municipal;4349.0;A
2020;54795;2482;3690;Población municipal;7979.0;A
2020;54795;2403;3691;Población municipal;18.0;A
2020;54795;2403;3689;Población municipal;6.0;A
2020;54795;2403;3690;Población municipal;12.0;A
2020;54795;2404;3691;Población municipal;75.0;A
2020;54795;2404;3689;Población municipal;21.0;A
2020;54795;2404;3690;Población municipal;54.0;A
2020;54795;2405;3691;Población municipal;13.0;A
2020;54795;2405;3689;Población municipal;5.0;A
2020;54795;2405;3690;Población municipal;8.0;A
2020;54795;2406;3691;Población municipal;28.0;A
2020;54795;2406;3689;Población municipal;9.0;A
2020;54795;2406;3690;Población municipal;19.0;A
2020;54795;2407;3691;Población municipal;44.0;A
2020;54795;2407;3689;Población municipal;17.0;A
2020;54795;2407;3690;Población municipal;27.0;A
2020;54795;2408;3691;Población municipal;18.0;A
2020;54795;2408;3689;Población municipal;6.0;A
2020;54795;2408;3690;Población municipal;12.0;A
2020;54795;2409;3691;Población municipal;107.0;A
2020;54795;2409;3689;Población municipal;36.0;A
2020;54795;2409;3690;Población municipal;71.0;A
2020;54795;2410;3691;Población municipal;24.0;A
2020;54795;2410;3689;Población municipal;10.0;A
2020;54795;2410;3690;Población municipal;14.0;A
2020;54795;2411;3691;Población municipal;28.0;A
2020;54795;2411;3689;Población municipal;11.0;A
2020;54795;2411;3690;Población municipal;17.0;A
2020;54795;2412;3691;Población municipal;26.0;A
2020;54795;2412;3689;Población municipal;6.0;A
2020;54795;2412;3690;Población municipal;20.0;A
2020;54795;2413;3691;Población municipal;1.0;A
2020;54795;2413;3690;Población municipal;1.0;A
2020;54795;2414;3691;Población municipal;30.0;A
2020;54795;2414;3689;Población municipal;5.0;A
2020;54795;2414;3690;Población municipal;25.0;A
2020;54795;2415;3691;Población municipal;500.0;A
2020;54795;2415;3689;Población municipal;132.0;A
2020;54795;2415;3690;Población municipal;368.0;A
2020;54795;2416;3691;Población municipal;27.0;A
2020;54795;2416;3689;Población municipal;9.0;A
2020;54795;2416;3690;Población municipal;18.0;A
2020;54795;2417;3691;Población municipal;17.0;A
2020;54795;2417;3689;Población municipal;4.0;A
2020;54795;2417;3690;Población municipal;13.0;A
2020;54795;2418;3691;Población municipal;5.0;A
2020;54795;2418;3689;Población municipal;1.0;A
2020;54795;2418;3690;Población municipal;4.0;A
2020;54795;2419;3691;Población municipal;243.0;A
2020;54795;2419;3689;Población municipal;82.0;A
2020;54795;2419;3690;Población municipal;161.0;A
2020;54795;2420;3691;Población municipal;25.0;A
2020;54795;2420;3689;Población municipal;8.0;A
2020;54795;2420;3690;Población municipal;17.0;A
2020;54795;2421;3691;Población municipal;42.0;A
2020;54795;2421;3689;Población municipal;19.0;A
2020;54795;2421;3690;Población municipal;23.0;A
2020;54795;2422;3691;Población municipal;4.0;A
2020;54795;2422;3690;Población municipal;4.0;A
2020;54795;2423;3691;Población municipal;7487.0;A
2020;54795;2423;3689;Población municipal;2774.0;A
2020;54795;2423;3690;Población municipal;4713.0;A
2020;54795;2424;3691;Población municipal;20.0;A
2020;54795;2424;3689;Población municipal;5.0;A
2020;54795;2424;3690;Población municipal;15.0;A
2020;54795;2425;3691;Población municipal;18.0;A
2020;54795;2425;3689;Población municipal;5.0;A
2020;54795;2425;3690;Población municipal;13.0;A
2020;54795;2426;3691;Población municipal;23.0;A
2020;54795;2426;3689;Población municipal;7.0;A
2020;54795;2426;3690;Población municipal;16.0;A
2020;54795;2427;3691;Población municipal;34.0;A
2020;54795;2427;3689;Población municipal;8.0;A
2020;54795;2427;3690;Población municipal;26.0;A
2020;54795;2428;3691;Población municipal;20.0;A
2020;54795;2428;3689;Población municipal;6.0;A
2020;54795;2428;3690;Población municipal;14.0;A
2020;54795;2429;3691;Población municipal;115.0;A
2020;54795;2429;3689;Población municipal;35.0;A
2020;54795;2429;3690;Población municipal;80.0;A
2020;54795;280347;3691;Población municipal;12.0;A
2020;54795;280347;3689;Población municipal;6.0;A
2020;54795;280347;3690;Población municipal;6.0;A
2020;54795;2431;3691;Población municipal;36.0;A
2020;54795;2431;3689;Población municipal;12.0;A
2020;54795;2431;3690;Población municipal;24.0;A
2020;54795;2432;3691;Población municipal;88.0;A
2020;54795;2432;3689;Población municipal;25.0;A
2020;54795;2432;3690;Población municipal;63.0;A
2020;54795;2433;3691;Población municipal;3.0;A
2020;54795;2433;3689;Población municipal;1.0;A
2020;54795;2433;3690;Población municipal;2.0;A
2020;54795;2434;3691;Población municipal;11.0;A
2020;54795;2434;3689;Población municipal;3.0;A
2020;54795;2434;3690;Población municipal;8.0;A
2020;54795;2435;3691;Población municipal;16.0;A
2020;54795;2435;3689;Población municipal;3.0;A
2020;54795;2435;3690;Población municipal;13.0;A
2020;54795;280348;3691;Población municipal;11.0;A
2020;54795;280348;3689;Población municipal;2.0;A
2020;54795;280348;3690;Población municipal;9.0;A
2020;54795;2436;3691;Población municipal;4.0;A
2020;54795;2436;3690;Población municipal;4.0;A
2020;54795;2437;3691;Población municipal;39.0;A
2020;54795;2437;3689;Población municipal;14.0;A
2020;54795;2437;3690;Población municipal;25.0;A
2020;54795;2438;3691;Población municipal;23.0;A
2020;54795;2438;3689;Población municipal;14.0;A
2020;54795;2438;3690;Población municipal;9.0;A
2020;54795;2439;3691;Población municipal;37.0;A
2020;54795;2439;3689;Población municipal;15.0;A
2020;54795;2439;3690;Población municipal;22.0;A
2020;54795;2440;3691;Población municipal;1008.0;A
2020;54795;2440;3689;Población municipal;389.0;A
2020;54795;2440;3690;Población municipal;619.0;A
2020;54795;2441;3691;Población municipal;12.0;A
2020;54795;2441;3689;Población municipal;4.0;A
2020;54795;2441;3690;Población municipal;8.0;A
2020;54795;2442;3691;Población municipal;29.0;A
2020;54795;2442;3689;Población municipal;5.0;A
2020;54795;2442;3690;Población municipal;24.0;A
2020;54795;2443;3691;Población municipal;27.0;A
2020;54795;2443;3689;Población municipal;4.0;A
2020;54795;2443;3690;Población municipal;23.0;A
2020;54795;2444;3691;Población municipal;206.0;A
2020;54795;2444;3689;Población municipal;59.0;A
2020;54795;2444;3690;Población municipal;147.0;A
2020;54795;2445;3691;Población municipal;32.0;A
2020;54795;2445;3689;Población municipal;6.0;A
2020;54795;2445;3690;Población municipal;26.0;A
2020;54795;2446;3691;Población municipal;7.0;A
2020;54795;2446;3690;Población municipal;7.0;A
2020;54795;2447;3691;Población municipal;23.0;A
2020;54795;2447;3689;Población municipal;5.0;A
2020;54795;2447;3690;Población municipal;18.0;A
2020;54795;2448;3691;Población municipal;19.0;A
2020;54795;2448;3689;Población municipal;4.0;A
2020;54795;2448;3690;Población municipal;15.0;A
2020;54795;2449;3691;Población municipal;20.0;A
2020;54795;2449;3689;Población municipal;8.0;A
2020;54795;2449;3690;Población municipal;12.0;A
2020;54795;2450;3691;Población municipal;16.0;A
2020;54795;2450;3689;Población municipal;2.0;A
2020;54795;2450;3690;Población municipal;14.0;A
2020;54795;2451;3691;Población municipal;180.0;A
2020;54795;2451;3689;Población municipal;62.0;A
2020;54795;2451;3690;Población municipal;118.0;A
2020;54795;2452;3691;Población municipal;16.0;A
2020;54795;2452;3689;Población municipal;6.0;A
2020;54795;2452;3690;Población municipal;10.0;A
2020;54795;2453;3691;Población municipal;6.0;A
2020;54795;2453;3689;Población municipal;3.0;A
2020;54795;2453;3690;Población municipal;3.0;A
2020;54795;2454;3691;Población municipal;61.0;A
2020;54795;2454;3689;Población municipal;19.0;A
2020;54795;2454;3690;Población municipal;42.0;A
2020;54795;2455;3691;Población municipal;54.0;A
2020;54795;2455;3689;Población municipal;15.0;A
2020;54795;2455;3690;Población municipal;39.0;A
2020;54795;2456;3691;Población municipal;179.0;A
2020;54795;2456;3689;Población municipal;58.0;A
2020;54795;2456;3690;Población municipal;121.0;A
2020;54795;2457;3691;Población municipal;219.0;A
2020;54795;2457;3689;Población municipal;65.0;A
2020;54795;2457;3690;Población municipal;154.0;A
2020;54795;2458;3691;Población municipal;452.0;A
2020;54795;2458;3689;Población municipal;172.0;A
2020;54795;2458;3690;Población municipal;280.0;A
2020;54795;2459;3691;Población municipal;58.0;A
2020;54795;2459;3689;Población municipal;13.0;A
2020;54795;2459;3690;Población municipal;45.0;A
2020;54795;2460;3691;Población municipal;138.0;A
2020;54795;2460;3689;Población municipal;50.0;A
2020;54795;2460;3690;Población municipal;88.0;A
2020;54795;2461;3691;Población municipal;2.0;A
2020;54795;2461;3689;Población municipal;1.0;A
2020;54795;2461;3690;Población municipal;1.0;A
2020;54795;2463;3691;Población municipal;2.0;A
2020;54795;2463;3689;Población municipal;1.0;A
2020;54795;2463;3690;Población municipal;1.0;A
2020;54795;2462;3691;Población municipal;38.0;A
2020;54795;2462;3689;Población municipal;9.0;A
2020;54795;2462;3690;Población municipal;29.0;A
2020;54795;2464;3691;Población municipal;4.0;A
2020;54795;2464;3690;Población municipal;4.0;A
2020;54795;2465;3691;Población municipal;9.0;A
2020;54795;2465;3689;Población municipal;5.0;A
2020;54795;2465;3690;Población municipal;4.0;A
2020;54795;2466;3691;Población municipal;4.0;A
2020;54795;2466;3689;Población municipal;2.0;A
2020;54795;2466;3690;Población municipal;2.0;A
2020;54795;2467;3691;Población municipal;17.0;A
2020;54795;2467;3689;Población municipal;4.0;A
2020;54795;2467;3690;Población municipal;13.0;A
2020;54795;2468;3691;Población municipal;37.0;A
2020;54795;2468;3689;Población municipal;10.0;A
2020;54795;2468;3690;Población municipal;27.0;A
2020;54795;2469;3691;Población municipal;36.0;A
2020;54795;2469;3689;Población municipal;12.0;A
2020;54795;2469;3690;Población municipal;24.0;A
2020;54795;2470;3691;Población municipal;8.0;A
2020;54795;2470;3689;Población municipal;3.0;A
2020;54795;2470;3690;Población municipal;5.0;A
2020;54795;2471;3691;Población municipal;29.0;A
2020;54795;2471;3689;Población municipal;8.0;A
2020;54795;2471;3690;Población municipal;21.0;A
2020;54795;2472;3691;Población municipal;13.0;A
2020;54795;2472;3689;Población municipal;4.0;A
2020;54795;2472;3690;Población municipal;9.0;A
2020;54795;2473;3691;Población municipal;8.0;A
2020;54795;2473;3690;Población municipal;8.0;A
2020;54795;2474;3691;Población municipal;9.0;A
2020;54795;2474;3689;Población municipal;4.0;A
2020;54795;2474;3690;Población municipal;5.0;A
2020;54795;2475;3691;Población municipal;44.0;A
2020;54795;2475;3689;Población municipal;9.0;A
2020;54795;2475;3690;Población municipal;35.0;A
2020;54795;2476;3691;Población municipal;30.0;A
2020;54795;2476;3689;Población municipal;4.0;A
2020;54795;2476;3690;Población municipal;26.0;A
2020;54795;2477;3691;Población municipal;4.0;A
2020;54795;2477;3689;Población municipal;2.0;A
2020;54795;2477;3690;Población municipal;2.0;A
2020;54751;2402;3691;Población municipal;1147.0;A
2020;54751;2402;3689;Población municipal;485.0;A
2020;54751;2402;3690;Población municipal;662.0;A
2020;54751;2354;3691;Población municipal;1.0;A
2020;54751;2354;3689;Población municipal;1.0;A
2020;54751;2355;3691;Población municipal;2.0;A
2020;54751;2355;3689;Población municipal;1.0;A
2020;54751;2355;3690;Población municipal;1.0;A
2020;54751;2356;3691;Población municipal;143.0;A
2020;54751;2356;3689;Población municipal;66.0;A
2020;54751;2356;3690;Población municipal;77.0;A
2020;54751;2357;3691;Población municipal;2.0;A
2020;54751;2357;3690;Población municipal;2.0;A
2020;54751;2358;3691;Población municipal;19.0;A
2020;54751;2358;3689;Población municipal;6.0;A
2020;54751;2358;3690;Población municipal;13.0;A
2020;54751;2359;3691;Población municipal;12.0;A
2020;54751;2359;3689;Población municipal;3.0;A
2020;54751;2359;3690;Población municipal;9.0;A
2020;54751;2361;3691;Población municipal;35.0;A
2020;54751;2361;3689;Población municipal;11.0;A
2020;54751;2361;3690;Población municipal;24.0;A
2020;54751;2397;3691;Población municipal;11.0;A
2020;54751;2397;3689;Población municipal;6.0;A
2020;54751;2397;3690;Población municipal;5.0;A
2020;54751;2363;3691;Población municipal;2.0;A
2020;54751;2363;3689;Población municipal;1.0;A
2020;54751;2363;3690;Población municipal;1.0;A
2020;54751;2365;3691;Población municipal;132.0;A
2020;54751;2365;3689;Población municipal;62.0;A
2020;54751;2365;3690;Población municipal;70.0;A
2020;54751;2366;3691;Población municipal;18.0;A
2020;54751;2366;3689;Población municipal;11.0;A
2020;54751;2366;3690;Población municipal;7.0;A
2020;54751;2368;3691;Población municipal;106.0;A
2020;54751;2368;3689;Población municipal;43.0;A
2020;54751;2368;3690;Población municipal;63.0;A
2020;54751;2369;3691;Población municipal;34.0;A
2020;54751;2369;3689;Población municipal;16.0;A
2020;54751;2369;3690;Población municipal;18.0;A
2020;54751;2367;3691;Población municipal;17.0;A
2020;54751;2367;3689;Población municipal;6.0;A
2020;54751;2367;3690;Población municipal;11.0;A
2020;54751;2370;3691;Población municipal;5.0;A
2020;54751;2370;3689;Población municipal;3.0;A
2020;54751;2370;3690;Población municipal;2.0;A
2020;54751;2371;3691;Población municipal;1.0;A
2020;54751;2371;3690;Población municipal;1.0;A
2020;54751;2373;3691;Población municipal;172.0;A
2020;54751;2373;3689;Población municipal;72.0;A
2020;54751;2373;3690;Población municipal;100.0;A
2020;54751;2374;3691;Población municipal;2.0;A
2020;54751;2374;3689;Población municipal;1.0;A
2020;54751;2374;3690;Población municipal;1.0;A
2020;54751;2375;3691;Población municipal;77.0;A
2020;54751;2375;3689;Población municipal;33.0;A
2020;54751;2375;3690;Población municipal;44.0;A
2020;54751;2376;3691;Población municipal;3.0;A
2020;54751;2376;3689;Población municipal;1.0;A
2020;54751;2376;3690;Población municipal;2.0;A
2020;54751;2377;3691;Población municipal;1.0;A
2020;54751;2377;3690;Población municipal;1.0;A
2020;54751;2380;3691;Población municipal;76.0;A
2020;54751;2380;3689;Población municipal;23.0;A
2020;54751;2380;3690;Población municipal;53.0;A
2020;54751;2381;3691;Población municipal;84.0;A
2020;54751;2381;3689;Población municipal;39.0;A
2020;54751;2381;3690;Población municipal;45.0;A
2020;54751;2382;3691;Población municipal;1.0;A
2020;54751;2382;3689;Población municipal;1.0;A
2020;54751;2383;3691;Población municipal;34.0;A
2020;54751;2383;3689;Población municipal;16.0;A
2020;54751;2383;3690;Población municipal;18.0;A
2020;54751;2384;3691;Población municipal;56.0;A
2020;54751;2384;3689;Población municipal;25.0;A
2020;54751;2384;3690;Población municipal;31.0;A
2020;54751;2398;3691;Población municipal;1.0;A
2020;54751;2398;3690;Población municipal;1.0;A
2020;54751;280346;3691;Población municipal;4.0;A
2020;54751;280346;3689;Población municipal;3.0;A
2020;54751;280346;3690;Población municipal;1.0;A
2020;54751;2386;3691;Población municipal;29.0;A
2020;54751;2386;3689;Población municipal;10.0;A
2020;54751;2386;3690;Población municipal;19.0;A
2020;54751;2385;3691;Población municipal;30.0;A
2020;54751;2385;3689;Población municipal;11.0;A
2020;54751;2385;3690;Población municipal;19.0;A
2020;54751;2388;3691;Población municipal;23.0;A
2020;54751;2388;3689;Población municipal;8.0;A
2020;54751;2388;3690;Población municipal;15.0;A
2020;54751;2391;3691;Población municipal;5.0;A
2020;54751;2391;3689;Población municipal;1.0;A
2020;54751;2391;3690;Población municipal;4.0;A
2020;54751;2392;3691;Población municipal;6.0;A
2020;54751;2392;3689;Población municipal;3.0;A
2020;54751;2392;3690;Población municipal;3.0;A
2020;54751;2394;3691;Población municipal;2.0;A
2020;54751;2394;3689;Población municipal;2.0;A
2020;54751;2395;3691;Población municipal;1.0;A
2020;54751;2395;3690;Población municipal;1.0;A
2020;54751;2482;3691;Población municipal;512.0;A
2020;54751;2482;3689;Población municipal;228.0;A
2020;54751;2482;3690;Población municipal;284.0;A
2020;54751;2404;3691;Población municipal;5.0;A
2020;54751;2404;3689;Población municipal;1.0;A
2020;54751;2404;3690;Población municipal;4.0;A
2020;54751;2405;3691;Población municipal;1.0;A
2020;54751;2405;3690;Población municipal;1.0;A
2020;54751;2407;3691;Población municipal;3.0;A
2020;54751;2407;3689;Población municipal;1.0;A
2020;54751;2407;3690;Población municipal;2.0;A
2020;54751;2408;3691;Población municipal;5.0;A
2020;54751;2408;3689;Población municipal;1.0;A
2020;54751;2408;3690;Población municipal;4.0;A
2020;54751;2409;3691;Población municipal;10.0;A
2020;54751;2409;3689;Población municipal;2.0;A
2020;54751;2409;3690;Población municipal;8.0;A
2020;54751;2412;3691;Población municipal;4.0;A
2020;54751;2412;3690;Población municipal;4.0;A
2020;54751;2415;3691;Población municipal;5.0;A
2020;54751;2415;3689;Población municipal;1.0;A
2020;54751;2415;3690;Población municipal;4.0;A
2020;54751;2416;3691;Población municipal;4.0;A
2020;54751;2416;3689;Población municipal;1.0;A
2020;54751;2416;3690;Población municipal;3.0;A
2020;54751;2419;3691;Población municipal;11.0;A
2020;54751;2419;3689;Población municipal;6.0;A
2020;54751;2419;3690;Población municipal;5.0;A
2020;54751;2420;3691;Población municipal;2.0;A
2020;54751;2420;3689;Población municipal;1.0;A
2020;54751;2420;3690;Población municipal;1.0;A
2020;54751;2423;3691;Población municipal;302.0;A
2020;54751;2423;3689;Población municipal;152.0;A
2020;54751;2423;3690;Población municipal;150.0;A
2020;54751;2424;3691;Población municipal;8.0;A
2020;54751;2424;3689;Población municipal;2.0;A
2020;54751;2424;3690;Población municipal;6.0;A
2020;54751;2425;3691;Población municipal;2.0;A
2020;54751;2425;3689;Población municipal;1.0;A
2020;54751;2425;3690;Población municipal;1.0;A
2020;54751;2427;3691;Población municipal;1.0;A
2020;54751;2427;3690;Población municipal;1.0;A
2020;54751;2429;3691;Población municipal;10.0;A
2020;54751;2429;3689;Población municipal;5.0;A
2020;54751;2429;3690;Población municipal;5.0;A
2020;54751;280347;3691;Población municipal;1.0;A
2020;54751;280347;3690;Población municipal;1.0;A
2020;54751;2432;3691;Población municipal;2.0;A
2020;54751;2432;3689;Población municipal;1.0;A
2020;54751;2432;3690;Población municipal;1.0;A
2020;54751;2435;3691;Población municipal;1.0;A
2020;54751;2435;3690;Población municipal;1.0;A
2020;54751;2440;3691;Población municipal;25.0;A
2020;54751;2440;3689;Población municipal;10.0;A
2020;54751;2440;3690;Población municipal;15.0;A
2020;54751;2442;3691;Población municipal;4.0;A
2020;54751;2442;3690;Población municipal;4.0;A
2020;54751;2444;3691;Población municipal;9.0;A
2020;54751;2444;3689;Población municipal;4.0;A
2020;54751;2444;3690;Población municipal;5.0;A
2020;54751;2447;3691;Población municipal;7.0;A
2020;54751;2447;3689;Población municipal;2.0;A
2020;54751;2447;3690;Población municipal;5.0;A
2020;54751;2448;3691;Población municipal;3.0;A
2020;54751;2448;3689;Población municipal;1.0;A
2020;54751;2448;3690;Población municipal;2.0;A
2020;54751;2449;3691;Población municipal;1.0;A
2020;54751;2449;3690;Población municipal;1.0;A
2020;54751;2451;3691;Población municipal;19.0;A
2020;54751;2451;3689;Población municipal;7.0;A
2020;54751;2451;3690;Población municipal;12.0;A
2020;54751;2452;3691;Población municipal;1.0;A
2020;54751;2452;3690;Población municipal;1.0;A
2020;54751;2454;3691;Población municipal;3.0;A
2020;54751;2454;3689;Población municipal;2.0;A
