D_TEMPORAL_0;D_NACIONALIDAD_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2011;4780;2402;3691;4228;Población municipal;2211.0;A
2011;4780;2402;3691;4234;Población municipal;1871.0;A
2011;4780;2402;3691;4241;Población municipal;1454.0;A
2011;4780;2402;3691;4247;Población municipal;938.0;A
2011;4780;2402;3691;4253;Población municipal;521.0;A
2011;4780;2402;3691;4259;Población municipal;268.0;A
2011;4780;2402;3691;4265;Población municipal;139.0;A
2011;4780;2402;3691;4271;Población municipal;44.0;A
2011;4780;2402;3691;4277;Población municipal;18.0;A
2011;4780;2402;3691;4304;Población municipal;1.0;A
2011;4780;2402;3689;4306;Población municipal;25432.0;A
2011;4780;2402;3689;4159;Población municipal;1061.0;A
2011;4780;2402;3689;4165;Población municipal;1164.0;A
2011;4780;2402;3689;4171;Población municipal;1382.0;A
2011;4780;2402;3689;4178;Población municipal;1409.0;A
2011;4780;2402;3689;4184;Población municipal;1597.0;A
2011;4780;2402;3689;4190;Población municipal;2427.0;A
2011;4780;2402;3689;4197;Población municipal;3098.0;A
2011;4780;2402;3689;4203;Población municipal;3015.0;A
2011;4780;2402;3689;4209;Población municipal;2720.0;A
2011;4780;2402;3689;4216;Población municipal;2067.0;A
2011;4780;2402;3689;4222;Población municipal;1563.0;A
2011;4780;2402;3689;4228;Población municipal;1143.0;A
2011;4780;2402;3689;4234;Población municipal;980.0;A
2011;4780;2402;3689;4241;Población municipal;780.0;A
2011;4780;2402;3689;4247;Población municipal;524.0;A
2011;4780;2402;3689;4253;Población municipal;288.0;A
2011;4780;2402;3689;4259;Población municipal;128.0;A
2011;4780;2402;3689;4265;Población municipal;57.0;A
2011;4780;2402;3689;4271;Población municipal;24.0;A
2011;4780;2402;3689;4277;Población municipal;5.0;A
2011;4780;2402;3690;4306;Población municipal;24942.0;A
2011;4780;2402;3690;4159;Población municipal;1014.0;A
2011;4780;2402;3690;4165;Población municipal;1183.0;A
2011;4780;2402;3690;4171;Población municipal;1277.0;A
2011;4780;2402;3690;4178;Población municipal;1217.0;A
2011;4780;2402;3690;4184;Población municipal;1798.0;A
2011;4780;2402;3690;4190;Población municipal;3032.0;A
2011;4780;2402;3690;4197;Población municipal;3251.0;A
2011;4780;2402;3690;4203;Población municipal;2889.0;A
2011;4780;2402;3690;4209;Población municipal;2431.0;A
2011;4780;2402;3690;4216;Población municipal;1870.0;A
2011;4780;2402;3690;4222;Población municipal;1444.0;A
2011;4780;2402;3690;4228;Población municipal;1068.0;A
2011;4780;2402;3690;4234;Población municipal;891.0;A
2011;4780;2402;3690;4241;Población municipal;674.0;A
2011;4780;2402;3690;4247;Población municipal;414.0;A
2011;4780;2402;3690;4253;Población municipal;233.0;A
2011;4780;2402;3690;4259;Población municipal;140.0;A
2011;4780;2402;3690;4265;Población municipal;82.0;A
2011;4780;2402;3690;4271;Población municipal;20.0;A
2011;4780;2402;3690;4277;Población municipal;13.0;A
2011;4780;2402;3690;4304;Población municipal;1.0;A
2011;4780;2482;3691;4306;Población municipal;25894.0;A
2011;4780;2482;3691;4159;Población municipal;1462.0;A
2011;4780;2482;3691;4165;Población municipal;1189.0;A
2011;4780;2482;3691;4171;Población municipal;1417.0;A
2011;4780;2482;3691;4178;Población municipal;1496.0;A
2011;4780;2482;3691;4184;Población municipal;2573.0;A
2011;4780;2482;3691;4190;Población municipal;3659.0;A
2011;4780;2482;3691;4197;Población municipal;3941.0;A
2011;4780;2482;3691;4203;Población municipal;3206.0;A
2011;4780;2482;3691;4209;Población municipal;2393.0;A
2011;4780;2482;3691;4216;Población municipal;1584.0;A
2011;4780;2482;3691;4222;Población municipal;1230.0;A
2011;4780;2482;3691;4228;Población municipal;693.0;A
2011;4780;2482;3691;4234;Población municipal;462.0;A
2011;4780;2482;3691;4241;Población municipal;292.0;A
2011;4780;2482;3691;4247;Población municipal;169.0;A
2011;4780;2482;3691;4253;Población municipal;71.0;A
2011;4780;2482;3691;4259;Población municipal;33.0;A
2011;4780;2482;3691;4265;Población municipal;13.0;A
2011;4780;2482;3691;4271;Población municipal;8.0;A
