D_TEMPORAL_0;D_NACIONALIDAD_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2006;4780;2402;3691;4306;Población municipal;31869.0;A
2006;4780;2402;3691;4159;Población municipal;1345.0;A
2006;4780;2402;3691;4165;Población municipal;1651.0;A
2006;4780;2402;3691;4171;Población municipal;1703.0;A
2006;4780;2402;3691;4178;Población municipal;1502.0;A
2006;4780;2402;3691;4184;Población municipal;2522.0;A
2006;4780;2402;3691;4190;Población municipal;3823.0;A
2006;4780;2402;3691;4197;Población municipal;4045.0;A
2006;4780;2402;3691;4203;Población municipal;3899.0;A
2006;4780;2402;3691;4209;Población municipal;3034.0;A
2006;4780;2402;3691;4216;Población municipal;2292.0;A
2006;4780;2402;3691;4222;Población municipal;1675.0;A
2006;4780;2402;3691;4228;Población municipal;1381.0;A
2006;4780;2402;3691;4234;Población municipal;1131.0;A
2006;4780;2402;3691;4241;Población municipal;798.0;A
2006;4780;2402;3691;4247;Población municipal;491.0;A
2006;4780;2402;3691;4253;Población municipal;283.0;A
2006;4780;2402;3691;4259;Población municipal;182.0;A
2006;4780;2402;3691;4265;Población municipal;71.0;A
2006;4780;2402;3691;4271;Población municipal;30.0;A
2006;4780;2402;3691;4277;Población municipal;7.0;A
2006;4780;2402;3691;4304;Población municipal;4.0;A
2006;4780;2402;3689;4306;Población municipal;16224.0;A
2006;4780;2402;3689;4159;Población municipal;676.0;A
2006;4780;2402;3689;4165;Población municipal;873.0;A
2006;4780;2402;3689;4171;Población municipal;877.0;A
2006;4780;2402;3689;4178;Población municipal;757.0;A
2006;4780;2402;3689;4184;Población municipal;1135.0;A
2006;4780;2402;3689;4190;Población municipal;1785.0;A
2006;4780;2402;3689;4197;Población municipal;2004.0;A
2006;4780;2402;3689;4203;Población municipal;2045.0;A
2006;4780;2402;3689;4209;Población municipal;1645.0;A
2006;4780;2402;3689;4216;Población municipal;1209.0;A
2006;4780;2402;3689;4222;Población municipal;877.0;A
2006;4780;2402;3689;4228;Población municipal;734.0;A
2006;4780;2402;3689;4234;Población municipal;603.0;A
2006;4780;2402;3689;4241;Población municipal;451.0;A
2006;4780;2402;3689;4247;Población municipal;281.0;A
2006;4780;2402;3689;4253;Población municipal;143.0;A
2006;4780;2402;3689;4259;Población municipal;82.0;A
2006;4780;2402;3689;4265;Población municipal;36.0;A
2006;4780;2402;3689;4271;Población municipal;8.0;A
2006;4780;2402;3689;4304;Población municipal;3.0;A
2006;4780;2402;3690;4306;Población municipal;15645.0;A
2006;4780;2402;3690;4159;Población municipal;669.0;A
2006;4780;2402;3690;4165;Población municipal;778.0;A
2006;4780;2402;3690;4171;Población municipal;826.0;A
2006;4780;2402;3690;4178;Población municipal;745.0;A
2006;4780;2402;3690;4184;Población municipal;1387.0;A
2006;4780;2402;3690;4190;Población municipal;2038.0;A
2006;4780;2402;3690;4197;Población municipal;2041.0;A
2006;4780;2402;3690;4203;Población municipal;1854.0;A
2006;4780;2402;3690;4209;Población municipal;1389.0;A
2006;4780;2402;3690;4216;Población municipal;1083.0;A
2006;4780;2402;3690;4222;Población municipal;798.0;A
2006;4780;2402;3690;4228;Población municipal;647.0;A
2006;4780;2402;3690;4234;Población municipal;528.0;A
2006;4780;2402;3690;4241;Población municipal;347.0;A
2006;4780;2402;3690;4247;Población municipal;210.0;A
2006;4780;2402;3690;4253;Población municipal;140.0;A
2006;4780;2402;3690;4259;Población municipal;100.0;A
2006;4780;2402;3690;4265;Población municipal;35.0;A
2006;4780;2402;3690;4271;Población municipal;22.0;A
2006;4780;2402;3690;4277;Población municipal;7.0;A
2006;4780;2402;3690;4304;Población municipal;1.0;A
2006;4780;2482;3691;4306;Población municipal;15397.0;A
2006;4780;2482;3691;4159;Población municipal;514.0;A
2006;4780;2482;3691;4165;Población municipal;753.0;A
2006;4780;2482;3691;4171;Población municipal;707.0;A
2006;4780;2482;3691;4178;Población municipal;908.0;A
2006;4780;2482;3691;4184;Población municipal;1831.0;A
2006;4780;2482;3691;4190;Población municipal;2730.0;A
2006;4780;2482;3691;4197;Población municipal;2418.0;A
2006;4780;2482;3691;4203;Población municipal;1887.0;A
2006;4780;2482;3691;4209;Población municipal;1263.0;A
2006;4780;2482;3691;4216;Población municipal;927.0;A
2006;4780;2482;3691;4222;Población municipal;589.0;A
2006;4780;2482;3691;4228;Población municipal;338.0;A
2006;4780;2482;3691;4234;Población municipal;231.0;A
2006;4780;2482;3691;4241;Población municipal;159.0;A
2006;4780;2482;3691;4247;Población municipal;73.0;A
2006;4780;2482;3691;4253;Población municipal;33.0;A
2006;4780;2482;3691;4259;Población municipal;23.0;A
2006;4780;2482;3691;4265;Población municipal;8.0;A
2006;4780;2482;3691;4271;Población municipal;3.0;A
2006;4780;2482;3691;4277;Población municipal;2.0;A
2006;4780;2482;3689;4306;Población municipal;8150.0;A
2006;4780;2482;3689;4159;Población municipal;272.0;A
2006;4780;2482;3689;4165;Población municipal;383.0;A
2006;4780;2482;3689;4171;Población municipal;356.0;A
2006;4780;2482;3689;4178;Población municipal;488.0;A
2006;4780;2482;3689;4184;Población municipal;994.0;A
2006;4780;2482;3689;4190;Población municipal;1547.0;A
2006;4780;2482;3689;4197;Población municipal;1315.0;A
2006;4780;2482;3689;4203;Población municipal;1010.0;A
2006;4780;2482;3689;4209;Población municipal;651.0;A
2006;4780;2482;3689;4216;Población municipal;454.0;A
2006;4780;2482;3689;4222;Población municipal;283.0;A
2006;4780;2482;3689;4228;Población municipal;159.0;A
2006;4780;2482;3689;4234;Población municipal;104.0;A
2006;4780;2482;3689;4241;Población municipal;74.0;A
2006;4780;2482;3689;4247;Población municipal;30.0;A
2006;4780;2482;3689;4253;Población municipal;13.0;A
2006;4780;2482;3689;4259;Población municipal;10.0;A
2006;4780;2482;3689;4265;Población municipal;3.0;A
2006;4780;2482;3689;4271;Población municipal;2.0;A
2006;4780;2482;3689;4277;Población municipal;2.0;A
2006;4780;2482;3690;4306;Población municipal;7247.0;A
2006;4780;2482;3690;4159;Población municipal;242.0;A
2006;4780;2482;3690;4165;Población municipal;370.0;A
2006;4780;2482;3690;4171;Población municipal;351.0;A
2006;4780;2482;3690;4178;Población municipal;420.0;A
2006;4780;2482;3690;4184;Población municipal;837.0;A
2006;4780;2482;3690;4190;Población municipal;1183.0;A
2006;4780;2482;3690;4197;Población municipal;1103.0;A
2006;4780;2482;3690;4203;Población municipal;877.0;A
2006;4780;2482;3690;4209;Población municipal;612.0;A
2006;4780;2482;3690;4216;Población municipal;473.0;A
2006;4780;2482;3690;4222;Población municipal;306.0;A
2006;4780;2482;3690;4228;Población municipal;179.0;A
2006;4780;2482;3690;4234;Población municipal;127.0;A
2006;4780;2482;3690;4241;Población municipal;85.0;A
2006;4780;2482;3690;4247;Población municipal;43.0;A
2006;4780;2482;3690;4253;Población municipal;20.0;A
2006;4780;2482;3690;4259;Población municipal;13.0;A
2006;4780;2482;3690;4265;Población municipal;5.0;A
2006;4780;2482;3690;4271;Población municipal;1.0;A
2006;4780;2713;3691;4306;Población municipal;43254.0;A
2006;4780;2713;3691;4159;Población municipal;1502.0;A
2006;4780;2713;3691;4165;Población municipal;1932.0;A
2006;4780;2713;3691;4171;Población municipal;1981.0;A
2006;4780;2713;3691;4178;Población municipal;2305.0;A
2006;4780;2713;3691;4184;Población municipal;4713.0;A
2006;4780;2713;3691;4190;Población municipal;6782.0;A
2006;4780;2713;3691;4197;Población municipal;5891.0;A
2006;4780;2713;3691;4203;Población municipal;4858.0;A
2006;4780;2713;3691;4209;Población municipal;3596.0;A
2006;4780;2713;3691;4216;Población municipal;2648.0;A
2006;4780;2713;3691;4222;Población municipal;1841.0;A
2006;4780;2713;3691;4228;Población municipal;1614.0;A
2006;4780;2713;3691;4234;Población municipal;1197.0;A
2006;4780;2713;3691;4241;Población municipal;1005.0;A
2006;4780;2713;3691;4247;Población municipal;604.0;A
2006;4780;2713;3691;4253;Población municipal;392.0;A
2006;4780;2713;3691;4259;Población municipal;237.0;A
2006;4780;2713;3691;4265;Población municipal;102.0;A
2006;4780;2713;3691;4271;Población municipal;39.0;A
2006;4780;2713;3691;4277;Población municipal;10.0;A
2006;4780;2713;3691;4304;Población municipal;5.0;A
2006;4780;2713;3689;4306;Población municipal;23574.0;A
2006;4780;2713;3689;4159;Población municipal;819.0;A
2006;4780;2713;3689;4165;Población municipal;1016.0;A
2006;4780;2713;3689;4171;Población municipal;1065.0;A
2006;4780;2713;3689;4178;Población municipal;1262.0;A
2006;4780;2713;3689;4184;Población municipal;2479.0;A
2006;4780;2713;3689;4190;Población municipal;3790.0;A
2006;4780;2713;3689;4197;Población municipal;3343.0;A
2006;4780;2713;3689;4203;Población municipal;2779.0;A
2006;4780;2713;3689;4209;Población municipal;1998.0;A
2006;4780;2713;3689;4216;Población municipal;1427.0;A
2006;4780;2713;3689;4222;Población municipal;942.0;A
2006;4780;2713;3689;4228;Población municipal;797.0;A
2006;4780;2713;3689;4234;Población municipal;630.0;A
2006;4780;2713;3689;4241;Población municipal;524.0;A
2006;4780;2713;3689;4247;Población municipal;318.0;A
2006;4780;2713;3689;4253;Población municipal;205.0;A
2006;4780;2713;3689;4259;Población municipal;113.0;A
2006;4780;2713;3689;4265;Población municipal;47.0;A
2006;4780;2713;3689;4271;Población municipal;12.0;A
2006;4780;2713;3689;4277;Población municipal;5.0;A
2006;4780;2713;3689;4304;Población municipal;3.0;A
2006;4780;2713;3690;4306;Población municipal;19680.0;A
2006;4780;2713;3690;4159;Población municipal;683.0;A
2006;4780;2713;3690;4165;Población municipal;916.0;A
2006;4780;2713;3690;4171;Población municipal;916.0;A
2006;4780;2713;3690;4178;Población municipal;1043.0;A
2006;4780;2713;3690;4184;Población municipal;2234.0;A
2006;4780;2713;3690;4190;Población municipal;2992.0;A
2006;4780;2713;3690;4197;Población municipal;2548.0;A
2006;4780;2713;3690;4203;Población municipal;2079.0;A
2006;4780;2713;3690;4209;Población municipal;1598.0;A
2006;4780;2713;3690;4216;Población municipal;1221.0;A
2006;4780;2713;3690;4222;Población municipal;899.0;A
2006;4780;2713;3690;4228;Población municipal;817.0;A
2006;4780;2713;3690;4234;Población municipal;567.0;A
2006;4780;2713;3690;4241;Población municipal;481.0;A
2006;4780;2713;3690;4247;Población municipal;286.0;A
2006;4780;2713;3690;4253;Población municipal;187.0;A
2006;4780;2713;3690;4259;Población municipal;124.0;A
2006;4780;2713;3690;4265;Población municipal;55.0;A
2006;4780;2713;3690;4271;Población municipal;27.0;A
2006;4780;2713;3690;4277;Población municipal;5.0;A
2006;4780;2713;3690;4304;Población municipal;2.0;A
2006;4780;2797;3691;4306;Población municipal;24368.0;A
2006;4780;2797;3691;4159;Población municipal;793.0;A
2006;4780;2797;3691;4165;Población municipal;841.0;A
2006;4780;2797;3691;4171;Población municipal;811.0;A
2006;4780;2797;3691;4178;Población municipal;1132.0;A
2006;4780;2797;3691;4184;Población municipal;2842.0;A
2006;4780;2797;3691;4190;Población municipal;4759.0;A
2006;4780;2797;3691;4197;Población municipal;3898.0;A
2006;4780;2797;3691;4203;Población municipal;3121.0;A
2006;4780;2797;3691;4209;Población municipal;2080.0;A
2006;4780;2797;3691;4216;Población municipal;1472.0;A
2006;4780;2797;3691;4222;Población municipal;876.0;A
2006;4780;2797;3691;4228;Población municipal;603.0;A
2006;4780;2797;3691;4234;Población municipal;350.0;A
2006;4780;2797;3691;4241;Población municipal;285.0;A
2006;4780;2797;3691;4247;Población municipal;197.0;A
2006;4780;2797;3691;4253;Población municipal;107.0;A
2006;4780;2797;3691;4259;Población municipal;102.0;A
2006;4780;2797;3691;4265;Población municipal;58.0;A
2006;4780;2797;3691;4271;Población municipal;33.0;A
2006;4780;2797;3691;4277;Población municipal;7.0;A
2006;4780;2797;3691;4304;Población municipal;1.0;A
2006;4780;2797;3689;4306;Población municipal;14479.0;A
2006;4780;2797;3689;4159;Población municipal;384.0;A
2006;4780;2797;3689;4165;Población municipal;444.0;A
2006;4780;2797;3689;4171;Población municipal;414.0;A
2006;4780;2797;3689;4178;Población municipal;619.0;A
2006;4780;2797;3689;4184;Población municipal;1708.0;A
2006;4780;2797;3689;4190;Población municipal;3097.0;A
2006;4780;2797;3689;4197;Población municipal;2484.0;A
2006;4780;2797;3689;4203;Población municipal;1844.0;A
2006;4780;2797;3689;4209;Población municipal;1221.0;A
2006;4780;2797;3689;4216;Población municipal;799.0;A
2006;4780;2797;3689;4222;Población municipal;490.0;A
2006;4780;2797;3689;4228;Población municipal;347.0;A
2006;4780;2797;3689;4234;Población municipal;198.0;A
2006;4780;2797;3689;4241;Población municipal;157.0;A
2006;4780;2797;3689;4247;Población municipal;124.0;A
2006;4780;2797;3689;4253;Población municipal;58.0;A
2006;4780;2797;3689;4259;Población municipal;51.0;A
2006;4780;2797;3689;4265;Población municipal;24.0;A
2006;4780;2797;3689;4271;Población municipal;13.0;A
2006;4780;2797;3689;4277;Población municipal;2.0;A
2006;4780;2797;3689;4304;Población municipal;1.0;A
2006;4780;2797;3690;4306;Población municipal;9889.0;A
2006;4780;2797;3690;4159;Población municipal;409.0;A
2006;4780;2797;3690;4165;Población municipal;397.0;A
2006;4780;2797;3690;4171;Población municipal;397.0;A
2006;4780;2797;3690;4178;Población municipal;513.0;A
2006;4780;2797;3690;4184;Población municipal;1134.0;A
2006;4780;2797;3690;4190;Población municipal;1662.0;A
2006;4780;2797;3690;4197;Población municipal;1414.0;A
2006;4780;2797;3690;4203;Población municipal;1277.0;A
2006;4780;2797;3690;4209;Población municipal;859.0;A
2006;4780;2797;3690;4216;Población municipal;673.0;A
2006;4780;2797;3690;4222;Población municipal;386.0;A
2006;4780;2797;3690;4228;Población municipal;256.0;A
2006;4780;2797;3690;4234;Población municipal;152.0;A
2006;4780;2797;3690;4241;Población municipal;128.0;A
2006;4780;2797;3690;4247;Población municipal;73.0;A
2006;4780;2797;3690;4253;Población municipal;49.0;A
2006;4780;2797;3690;4259;Población municipal;51.0;A
2006;4780;2797;3690;4265;Población municipal;34.0;A
2006;4780;2797;3690;4271;Población municipal;20.0;A
2006;4780;2797;3690;4277;Población municipal;5.0;A
2006;4780;2911;3691;4306;Población municipal;13061.0;A
2006;4780;2911;3691;4159;Población municipal;569.0;A
2006;4780;2911;3691;4165;Población municipal;588.0;A
2006;4780;2911;3691;4171;Población municipal;651.0;A
2006;4780;2911;3691;4178;Población municipal;718.0;A
2006;4780;2911;3691;4184;Población municipal;1451.0;A
2006;4780;2911;3691;4190;Población municipal;2329.0;A
2006;4780;2911;3691;4197;Población municipal;2135.0;A
2006;4780;2911;3691;4203;Población municipal;1720.0;A
2006;4780;2911;3691;4209;Población municipal;1128.0;A
2006;4780;2911;3691;4216;Población municipal;725.0;A
2006;4780;2911;3691;4222;Población municipal;453.0;A
2006;4780;2911;3691;4228;Población municipal;262.0;A
2006;4780;2911;3691;4234;Población municipal;143.0;A
2006;4780;2911;3691;4241;Población municipal;72.0;A
2006;4780;2911;3691;4247;Población municipal;58.0;A
2006;4780;2911;3691;4253;Población municipal;30.0;A
2006;4780;2911;3691;4259;Población municipal;17.0;A
2006;4780;2911;3691;4265;Población municipal;7.0;A
2006;4780;2911;3691;4271;Población municipal;3.0;A
2006;4780;2911;3691;4304;Población municipal;2.0;A
2006;4780;2911;3689;4306;Población municipal;7846.0;A
2006;4780;2911;3689;4159;Población municipal;318.0;A
2006;4780;2911;3689;4165;Población municipal;339.0;A
2006;4780;2911;3689;4171;Población municipal;342.0;A
2006;4780;2911;3689;4178;Población municipal;406.0;A
2006;4780;2911;3689;4184;Población municipal;794.0;A
2006;4780;2911;3689;4190;Población municipal;1462.0;A
2006;4780;2911;3689;4197;Población municipal;1380.0;A
2006;4780;2911;3689;4203;Población municipal;1128.0;A
2006;4780;2911;3689;4209;Población municipal;662.0;A
2006;4780;2911;3689;4216;Población municipal;427.0;A
2006;4780;2911;3689;4222;Población municipal;271.0;A
2006;4780;2911;3689;4228;Población municipal;145.0;A
2006;4780;2911;3689;4234;Población municipal;81.0;A
2006;4780;2911;3689;4241;Población municipal;33.0;A
2006;4780;2911;3689;4247;Población municipal;25.0;A
2006;4780;2911;3689;4253;Población municipal;17.0;A
2006;4780;2911;3689;4259;Población municipal;9.0;A
2006;4780;2911;3689;4265;Población municipal;3.0;A
2006;4780;2911;3689;4271;Población municipal;3.0;A
2006;4780;2911;3689;4304;Población municipal;1.0;A
2006;4780;2911;3690;4306;Población municipal;5215.0;A
2006;4780;2911;3690;4159;Población municipal;251.0;A
2006;4780;2911;3690;4165;Población municipal;249.0;A
2006;4780;2911;3690;4171;Población municipal;309.0;A
2006;4780;2911;3690;4178;Población municipal;312.0;A
2006;4780;2911;3690;4184;Población municipal;657.0;A
2006;4780;2911;3690;4190;Población municipal;867.0;A
2006;4780;2911;3690;4197;Población municipal;755.0;A
2006;4780;2911;3690;4203;Población municipal;592.0;A
2006;4780;2911;3690;4209;Población municipal;466.0;A
2006;4780;2911;3690;4216;Población municipal;298.0;A
2006;4780;2911;3690;4222;Población municipal;182.0;A
2006;4780;2911;3690;4228;Población municipal;117.0;A
2006;4780;2911;3690;4234;Población municipal;62.0;A
2006;4780;2911;3690;4241;Población municipal;39.0;A
2006;4780;2911;3690;4247;Población municipal;33.0;A
2006;4780;2911;3690;4253;Población municipal;13.0;A
2006;4780;2911;3690;4259;Población municipal;8.0;A
2006;4780;2911;3690;4265;Población municipal;4.0;A
2006;4780;2911;3690;4304;Población municipal;1.0;A
2006;4780;3023;3691;4306;Población municipal;203977.0;A
2006;4780;3023;3691;4159;Población municipal;6986.0;A
2006;4780;3023;3691;4165;Población municipal;9049.0;A
2006;4780;3023;3691;4171;Población municipal;9345.0;A
2006;4780;3023;3691;4178;Población municipal;8498.0;A
2006;4780;3023;3691;4184;Población municipal;13045.0;A
2006;4780;3023;3691;4190;Población municipal;20826.0;A
2006;4780;3023;3691;4197;Población municipal;21262.0;A
2006;4780;3023;3691;4203;Población municipal;19747.0;A
2006;4780;3023;3691;4209;Población municipal;17008.0;A
2006;4780;3023;3691;4216;Población municipal;14039.0;A
2006;4780;3023;3691;4222;Población municipal;11839.0;A
2006;4780;3023;3691;4228;Población municipal;12160.0;A
2006;4780;3023;3691;4234;Población municipal;11781.0;A
2006;4780;3023;3691;4241;Población municipal;10802.0;A
2006;4780;3023;3691;4247;Población municipal;7505.0;A
2006;4780;3023;3691;4253;Población municipal;4887.0;A
2006;4780;3023;3691;4259;Población municipal;3080.0;A
2006;4780;3023;3691;4265;Población municipal;1365.0;A
2006;4780;3023;3691;4271;Población municipal;560.0;A
2006;4780;3023;3691;4277;Población municipal;161.0;A
2006;4780;3023;3691;4304;Población municipal;32.0;A
2006;4780;3023;3689;4306;Población municipal;104461.0;A
2006;4780;3023;3689;4159;Población municipal;3736.0;A
2006;4780;3023;3689;4165;Población municipal;4698.0;A
2006;4780;3023;3689;4171;Población municipal;4855.0;A
2006;4780;3023;3689;4178;Población municipal;4435.0;A
2006;4780;3023;3689;4184;Población municipal;6546.0;A
2006;4780;3023;3689;4190;Población municipal;10803.0;A
2006;4780;3023;3689;4197;Población municipal;11354.0;A
2006;4780;3023;3689;4203;Población municipal;10355.0;A
2006;4780;3023;3689;4209;Población municipal;8570.0;A
2006;4780;3023;3689;4216;Población municipal;6860.0;A
2006;4780;3023;3689;4222;Población municipal;5614.0;A
2006;4780;3023;3689;4228;Población municipal;5836.0;A
2006;4780;3023;3689;4234;Población municipal;5893.0;A
2006;4780;3023;3689;4241;Población municipal;5661.0;A
2006;4780;3023;3689;4247;Población municipal;4069.0;A
2006;4780;3023;3689;4253;Población municipal;2621.0;A
2006;4780;3023;3689;4259;Población municipal;1537.0;A
2006;4780;3023;3689;4265;Población municipal;668.0;A
2006;4780;3023;3689;4271;Población municipal;266.0;A
2006;4780;3023;3689;4277;Población municipal;71.0;A
2006;4780;3023;3689;4304;Población municipal;13.0;A
2006;4780;3023;3690;4306;Población municipal;99516.0;A
2006;4780;3023;3690;4159;Población municipal;3250.0;A
2006;4780;3023;3690;4165;Población municipal;4351.0;A
2006;4780;3023;3690;4171;Población municipal;4490.0;A
2006;4780;3023;3690;4178;Población municipal;4063.0;A
2006;4780;3023;3690;4184;Población municipal;6499.0;A
2006;4780;3023;3690;4190;Población municipal;10023.0;A
