D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_NACIONALIDAD_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2021;2402;3691;4781;4306;Población municipal;1245960.0;A
2021;2402;3691;4781;4172;Población municipal;188666.0;A
2021;2402;3691;4781;4159;Población municipal;51330.0;A
2021;2402;3691;4781;4154;Población municipal;8270.0;A
2021;2402;3691;4781;4155;Población municipal;9595.0;A
2021;2402;3691;4781;4156;Población municipal;10350.0;A
2021;2402;3691;4781;4157;Población municipal;11100.0;A
2021;2402;3691;4781;4158;Población municipal;12015.0;A
2021;2402;3691;4781;4165;Población municipal;63056.0;A
2021;2402;3691;4781;4160;Población municipal;12112.0;A
2021;2402;3691;4781;4161;Población municipal;12396.0;A
2021;2402;3691;4781;4162;Población municipal;12094.0;A
2021;2402;3691;4781;4163;Población municipal;13096.0;A
2021;2402;3691;4781;4164;Población municipal;13358.0;A
2021;2402;3691;4781;4171;Población municipal;74280.0;A
2021;2402;3691;4781;4166;Población municipal;13955.0;A
2021;2402;3691;4781;4167;Población municipal;14244.0;A
2021;2402;3691;4781;4168;Población municipal;15235.0;A
2021;2402;3691;4781;4169;Población municipal;15223.0;A
2021;2402;3691;4781;4170;Población municipal;15623.0;A
2021;2402;3691;4781;4191;Población municipal;202359.0;A
2021;2402;3691;4781;4178;Población municipal;71113.0;A
2021;2402;3691;4781;4173;Población municipal;14963.0;A
2021;2402;3691;4781;4174;Población municipal;14600.0;A
2021;2402;3691;4781;4175;Población municipal;14116.0;A
2021;2402;3691;4781;4176;Población municipal;13729.0;A
2021;2402;3691;4781;4177;Población municipal;13705.0;A
2021;2402;3691;4781;4184;Población municipal;64563.0;A
2021;2402;3691;4781;4179;Población municipal;13447.0;A
2021;2402;3691;4781;4180;Población municipal;13129.0;A
2021;2402;3691;4781;4181;Población municipal;12579.0;A
2021;2402;3691;4781;4182;Población municipal;12922.0;A
2021;2402;3691;4781;4183;Población municipal;12486.0;A
2021;2402;3691;4781;4190;Población municipal;66683.0;A
2021;2402;3691;4781;4185;Población municipal;12734.0;A
2021;2402;3691;4781;4186;Población municipal;12809.0;A
