D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_LUG_NAC_PADRON_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2021;4306;2244;53933;3689;Población municipal;1.0;A
2021;4306;2244;54155;3691;Población municipal;8.0;A
2021;4306;2244;54155;3689;Población municipal;4.0;A
2021;4306;2244;54155;3690;Población municipal;4.0;A
2021;4306;2244;54559;3691;Población municipal;1.0;A
2021;4306;2244;54559;3689;Población municipal;1.0;A
2021;4306;2244;54565;3691;Población municipal;47.0;A
2021;4306;2244;54565;3689;Población municipal;26.0;A
2021;4306;2244;54565;3690;Población municipal;21.0;A
2021;4306;2244;54887;3691;Población municipal;268.0;A
2021;4306;2244;54887;3689;Población municipal;132.0;A
2021;4306;2244;54887;3690;Población municipal;136.0;A
2021;4306;2245;54888;3691;Población municipal;612.0;A
2021;4306;2245;54888;3689;Población municipal;297.0;A
2021;4306;2245;54888;3690;Población municipal;315.0;A
2021;4306;2245;53700;3691;Población municipal;584.0;A
2021;4306;2245;53700;3689;Población municipal;286.0;A
2021;4306;2245;53700;3690;Población municipal;298.0;A
2021;4306;2245;54560;3691;Población municipal;561.0;A
2021;4306;2245;54560;3689;Población municipal;274.0;A
2021;4306;2245;54560;3690;Población municipal;287.0;A
2021;4306;2245;53809;3691;Población municipal;549.0;A
2021;4306;2245;53809;3689;Población municipal;269.0;A
2021;4306;2245;53809;3690;Población municipal;280.0;A
2021;4306;2245;54155;3691;Población municipal;4.0;A
2021;4306;2245;54155;3689;Población municipal;1.0;A
2021;4306;2245;54155;3690;Población municipal;3.0;A
2021;4306;2245;54236;3691;Población municipal;1.0;A
2021;4306;2245;54236;3689;Población municipal;1.0;A
2021;4306;2245;54344;3691;Población municipal;6.0;A
2021;4306;2245;54344;3689;Población municipal;2.0;A
2021;4306;2245;54344;3690;Población municipal;4.0;A
2021;4306;2245;54452;3691;Población municipal;1.0;A
2021;4306;2245;54452;3689;Población municipal;1.0;A
2021;4306;2245;54565;3691;Población municipal;23.0;A
2021;4306;2245;54565;3689;Población municipal;12.0;A
2021;4306;2245;54565;3690;Población municipal;11.0;A
2021;4306;2245;54887;3691;Población municipal;28.0;A
2021;4306;2245;54887;3689;Población municipal;11.0;A
2021;4306;2245;54887;3690;Población municipal;17.0;A
2021;4306;2246;54888;3691;Población municipal;12070.0;A
2021;4306;2246;54888;3689;Población municipal;6186.0;A
2021;4306;2246;54888;3690;Población municipal;5884.0;A
2021;4306;2246;53700;3691;Población municipal;8313.0;A
2021;4306;2246;53700;3689;Población municipal;4165.0;A
2021;4306;2246;53700;3690;Población municipal;4148.0;A
2021;4306;2246;54560;3691;Población municipal;7742.0;A
2021;4306;2246;54560;3689;Población municipal;3883.0;A
2021;4306;2246;54560;3690;Población municipal;3859.0;A
2021;4306;2246;53809;3691;Población municipal;7359.0;A
2021;4306;2246;53809;3689;Población municipal;3687.0;A
2021;4306;2246;53809;3690;Población municipal;3672.0;A
2021;4306;2246;53855;3691;Población municipal;22.0;A
2021;4306;2246;53855;3689;Población municipal;11.0;A
2021;4306;2246;53855;3690;Población municipal;11.0;A
2021;4306;2246;53933;3691;Población municipal;20.0;A
2021;4306;2246;53933;3689;Población municipal;10.0;A
2021;4306;2246;53933;3690;Población municipal;10.0;A
2021;4306;2246;54155;3691;Población municipal;216.0;A
2021;4306;2246;54155;3689;Población municipal;116.0;A
2021;4306;2246;54155;3690;Población municipal;100.0;A
2021;4306;2246;54236;3691;Población municipal;9.0;A
2021;4306;2246;54236;3689;Población municipal;4.0;A
2021;4306;2246;54236;3690;Población municipal;5.0;A
2021;4306;2246;54344;3691;Población municipal;57.0;A
2021;4306;2246;54344;3689;Población municipal;26.0;A
2021;4306;2246;54344;3690;Población municipal;31.0;A
2021;4306;2246;54452;3691;Población municipal;24.0;A
2021;4306;2246;54452;3689;Población municipal;14.0;A
2021;4306;2246;54452;3690;Población municipal;10.0;A
2021;4306;2246;54559;3691;Población municipal;35.0;A
2021;4306;2246;54559;3689;Población municipal;15.0;A
2021;4306;2246;54559;3690;Población municipal;20.0;A
2021;4306;2246;54565;3691;Población municipal;571.0;A
2021;4306;2246;54565;3689;Población municipal;282.0;A
2021;4306;2246;54565;3690;Población municipal;289.0;A
2021;4306;2246;54887;3691;Población municipal;3757.0;A
2021;4306;2246;54887;3689;Población municipal;2021.0;A
2021;4306;2246;54887;3690;Población municipal;1736.0;A
2021;4306;2247;54888;3691;Población municipal;849.0;A
2021;4306;2247;54888;3689;Población municipal;438.0;A
2021;4306;2247;54888;3690;Población municipal;411.0;A
2021;4306;2247;53700;3691;Población municipal;816.0;A
2021;4306;2247;53700;3689;Población municipal;428.0;A
2021;4306;2247;53700;3690;Población municipal;388.0;A
2021;4306;2247;54560;3691;Población municipal;784.0;A
2021;4306;2247;54560;3689;Población municipal;411.0;A
2021;4306;2247;54560;3690;Población municipal;373.0;A
2021;4306;2247;53809;3691;Población municipal;736.0;A
2021;4306;2247;53809;3689;Población municipal;389.0;A
2021;4306;2247;53809;3690;Población municipal;347.0;A
2021;4306;2247;53855;3691;Población municipal;2.0;A
2021;4306;2247;53855;3689;Población municipal;1.0;A
2021;4306;2247;53855;3690;Población municipal;1.0;A
2021;4306;2247;53933;3691;Población municipal;2.0;A
2021;4306;2247;53933;3689;Población municipal;1.0;A
2021;4306;2247;53933;3690;Población municipal;1.0;A
2021;4306;2247;54155;3691;Población municipal;35.0;A
2021;4306;2247;54155;3689;Población municipal;17.0;A
2021;4306;2247;54155;3690;Población municipal;18.0;A
2021;4306;2247;54344;3691;Población municipal;3.0;A
2021;4306;2247;54344;3689;Población municipal;1.0;A
2021;4306;2247;54344;3690;Población municipal;2.0;A
2021;4306;2247;54452;3691;Población municipal;2.0;A
2021;4306;2247;54452;3689;Población municipal;1.0;A
2021;4306;2247;54452;3690;Población municipal;1.0;A
2021;4306;2247;54559;3691;Población municipal;4.0;A
2021;4306;2247;54559;3689;Población municipal;1.0;A
2021;4306;2247;54559;3690;Población municipal;3.0;A
2021;4306;2247;54565;3691;Población municipal;32.0;A
2021;4306;2247;54565;3689;Población municipal;17.0;A
2021;4306;2247;54565;3690;Población municipal;15.0;A
2021;4306;2247;54887;3691;Población municipal;33.0;A
2021;4306;2247;54887;3689;Población municipal;10.0;A
2021;4306;2247;54887;3690;Población municipal;23.0;A
2021;4306;2248;54888;3691;Población municipal;542.0;A
2021;4306;2248;54888;3689;Población municipal;304.0;A
2021;4306;2248;54888;3690;Población municipal;238.0;A
2021;4306;2248;53700;3691;Población municipal;482.0;A
2021;4306;2248;53700;3689;Población municipal;271.0;A
2021;4306;2248;53700;3690;Población municipal;211.0;A
2021;4306;2248;54560;3691;Población municipal;462.0;A
2021;4306;2248;54560;3689;Población municipal;262.0;A
2021;4306;2248;54560;3690;Población municipal;200.0;A
2021;4306;2248;53809;3691;Población municipal;364.0;A
2021;4306;2248;53809;3689;Población municipal;211.0;A
2021;4306;2248;53809;3690;Población municipal;153.0;A
2021;4306;2248;53855;3691;Población municipal;1.0;A
2021;4306;2248;53855;3690;Población municipal;1.0;A
2021;4306;2248;53933;3691;Población municipal;1.0;A
2021;4306;2248;53933;3689;Población municipal;1.0;A
2021;4306;2248;54155;3691;Población municipal;93.0;A
2021;4306;2248;54155;3689;Población municipal;47.0;A
2021;4306;2248;54155;3690;Población municipal;46.0;A
2021;4306;2248;54344;3691;Población municipal;2.0;A
2021;4306;2248;54344;3689;Población municipal;2.0;A
2021;4306;2248;54559;3691;Población municipal;1.0;A
2021;4306;2248;54559;3689;Población municipal;1.0;A
2021;4306;2248;54565;3691;Población municipal;20.0;A
2021;4306;2248;54565;3689;Población municipal;9.0;A
2021;4306;2248;54565;3690;Población municipal;11.0;A
2021;4306;2248;54887;3691;Población municipal;60.0;A
2021;4306;2248;54887;3689;Población municipal;33.0;A
2021;4306;2248;54887;3690;Población municipal;27.0;A
2021;4306;2249;54888;3691;Población municipal;129.0;A
2021;4306;2249;54888;3689;Población municipal;69.0;A
2021;4306;2249;54888;3690;Población municipal;60.0;A
2021;4306;2249;53700;3691;Población municipal;117.0;A
2021;4306;2249;53700;3689;Población municipal;63.0;A
2021;4306;2249;53700;3690;Población municipal;54.0;A
2021;4306;2249;54560;3691;Población municipal;111.0;A
2021;4306;2249;54560;3689;Población municipal;59.0;A
2021;4306;2249;54560;3690;Población municipal;52.0;A
2021;4306;2249;53809;3691;Población municipal;104.0;A
2021;4306;2249;53809;3689;Población municipal;56.0;A
2021;4306;2249;53809;3690;Población municipal;48.0;A
2021;4306;2249;53855;3691;Población municipal;1.0;A
2021;4306;2249;53855;3689;Población municipal;1.0;A
2021;4306;2249;54155;3691;Población municipal;5.0;A
2021;4306;2249;54155;3689;Población municipal;1.0;A
2021;4306;2249;54155;3690;Población municipal;4.0;A
2021;4306;2249;54344;3691;Población municipal;1.0;A
2021;4306;2249;54344;3689;Población municipal;1.0;A
2021;4306;2249;54565;3691;Población municipal;6.0;A
2021;4306;2249;54565;3689;Población municipal;4.0;A
2021;4306;2249;54565;3690;Población municipal;2.0;A
2021;4306;2249;54887;3691;Población municipal;12.0;A
2021;4306;2249;54887;3689;Población municipal;6.0;A
2021;4306;2249;54887;3690;Población municipal;6.0;A
2021;4306;2250;54888;3691;Población municipal;675.0;A
2021;4306;2250;54888;3689;Población municipal;354.0;A
2021;4306;2250;54888;3690;Población municipal;321.0;A
2021;4306;2250;53700;3691;Población municipal;640.0;A
2021;4306;2250;53700;3689;Población municipal;335.0;A
2021;4306;2250;53700;3690;Población municipal;305.0;A
2021;4306;2250;54560;3691;Población municipal;608.0;A
2021;4306;2250;54560;3689;Población municipal;320.0;A
2021;4306;2250;54560;3690;Población municipal;288.0;A
2021;4306;2250;53809;3691;Población municipal;588.0;A
2021;4306;2250;53809;3689;Población municipal;312.0;A
2021;4306;2250;53809;3690;Población municipal;276.0;A
2021;4306;2250;53933;3691;Población municipal;2.0;A
2021;4306;2250;53933;3690;Población municipal;2.0;A
2021;4306;2250;54155;3691;Población municipal;12.0;A
2021;4306;2250;54155;3689;Población municipal;5.0;A
2021;4306;2250;54155;3690;Población municipal;7.0;A
2021;4306;2250;54344;3691;Población municipal;4.0;A
2021;4306;2250;54344;3689;Población municipal;2.0;A
2021;4306;2250;54344;3690;Población municipal;2.0;A
2021;4306;2250;54452;3691;Población municipal;1.0;A
2021;4306;2250;54452;3689;Población municipal;1.0;A
2021;4306;2250;54559;3691;Población municipal;1.0;A
2021;4306;2250;54559;3690;Población municipal;1.0;A
2021;4306;2250;54565;3691;Población municipal;32.0;A
2021;4306;2250;54565;3689;Población municipal;15.0;A
2021;4306;2250;54565;3690;Población municipal;17.0;A
2021;4306;2250;54887;3691;Población municipal;35.0;A
2021;4306;2250;54887;3689;Población municipal;19.0;A
2021;4306;2250;54887;3690;Población municipal;16.0;A
2021;4306;2251;54888;3691;Población municipal;3733.0;A
2021;4306;2251;54888;3689;Población municipal;1872.0;A
2021;4306;2251;54888;3690;Población municipal;1861.0;A
2021;4306;2251;53700;3691;Población municipal;3343.0;A
2021;4306;2251;53700;3689;Población municipal;1660.0;A
2021;4306;2251;53700;3690;Población municipal;1683.0;A
2021;4306;2251;54560;3691;Población municipal;3161.0;A
2021;4306;2251;54560;3689;Población municipal;1576.0;A
2021;4306;2251;54560;3690;Población municipal;1585.0;A
2021;4306;2251;53809;3691;Población municipal;2991.0;A
2021;4306;2251;53809;3689;Población municipal;1507.0;A
2021;4306;2251;53809;3690;Población municipal;1484.0;A
2021;4306;2251;53855;3691;Población municipal;14.0;A
2021;4306;2251;53855;3689;Población municipal;4.0;A
2021;4306;2251;53855;3690;Población municipal;10.0;A
2021;4306;2251;53933;3691;Población municipal;11.0;A
2021;4306;2251;53933;3689;Población municipal;3.0;A
2021;4306;2251;53933;3690;Población municipal;8.0;A
2021;4306;2251;54155;3691;Población municipal;96.0;A
2021;4306;2251;54155;3689;Población municipal;36.0;A
2021;4306;2251;54155;3690;Población municipal;60.0;A
2021;4306;2251;54236;3691;Población municipal;4.0;A
2021;4306;2251;54236;3689;Población municipal;1.0;A
2021;4306;2251;54236;3690;Población municipal;3.0;A
2021;4306;2251;54344;3691;Población municipal;23.0;A
2021;4306;2251;54344;3689;Población municipal;12.0;A
2021;4306;2251;54344;3690;Población municipal;11.0;A
2021;4306;2251;54452;3691;Población municipal;8.0;A
2021;4306;2251;54452;3689;Población municipal;7.0;A
2021;4306;2251;54452;3690;Población municipal;1.0;A
2021;4306;2251;54559;3691;Población municipal;14.0;A
2021;4306;2251;54559;3689;Población municipal;6.0;A
2021;4306;2251;54559;3690;Población municipal;8.0;A
2021;4306;2251;54565;3691;Población municipal;182.0;A
2021;4306;2251;54565;3689;Población municipal;84.0;A
2021;4306;2251;54565;3690;Población municipal;98.0;A
2021;4306;2251;54887;3691;Población municipal;390.0;A
2021;4306;2251;54887;3689;Población municipal;212.0;A
2021;4306;2251;54887;3690;Población municipal;178.0;A
2021;4306;2252;54888;3691;Población municipal;204.0;A
2021;4306;2252;54888;3689;Población municipal;103.0;A
2021;4306;2252;54888;3690;Población municipal;101.0;A
2021;4306;2252;53700;3691;Población municipal;201.0;A
2021;4306;2252;53700;3689;Población municipal;101.0;A
2021;4306;2252;53700;3690;Población municipal;100.0;A
2021;4306;2252;54560;3691;Población municipal;197.0;A
2021;4306;2252;54560;3689;Población municipal;100.0;A
2021;4306;2252;54560;3690;Población municipal;97.0;A
2021;4306;2252;53809;3691;Población municipal;194.0;A
2021;4306;2252;53809;3689;Población municipal;98.0;A
2021;4306;2252;53809;3690;Población municipal;96.0;A
2021;4306;2252;53933;3691;Población municipal;1.0;A
2021;4306;2252;53933;3689;Población municipal;1.0;A
2021;4306;2252;54155;3691;Población municipal;2.0;A
2021;4306;2252;54155;3689;Población municipal;1.0;A
2021;4306;2252;54155;3690;Población municipal;1.0;A
2021;4306;2252;54565;3691;Población municipal;4.0;A
2021;4306;2252;54565;3689;Población municipal;1.0;A
2021;4306;2252;54565;3690;Población municipal;3.0;A
2021;4306;2252;54887;3691;Población municipal;3.0;A
2021;4306;2252;54887;3689;Población municipal;2.0;A
2021;4306;2252;54887;3690;Población municipal;1.0;A
2021;4306;2253;54888;3691;Población municipal;200753.0;A
2021;4306;2253;54888;3689;Población municipal;98141.0;A
2021;4306;2253;54888;3690;Población municipal;102612.0;A
2021;4306;2253;53700;3691;Población municipal;172854.0;A
2021;4306;2253;53700;3689;Población municipal;83330.0;A
2021;4306;2253;53700;3690;Población municipal;89524.0;A
2021;4306;2253;54560;3691;Población municipal;157418.0;A
2021;4306;2253;54560;3689;Población municipal;76019.0;A
2021;4306;2253;54560;3690;Población municipal;81399.0;A
2021;4306;2253;53809;3691;Población municipal;143220.0;A
2021;4306;2253;53809;3689;Población municipal;69395.0;A
2021;4306;2253;53809;3690;Población municipal;73825.0;A
2021;4306;2253;53855;3691;Población municipal;850.0;A
2021;4306;2253;53855;3689;Población municipal;410.0;A
2021;4306;2253;53855;3690;Población municipal;440.0;A
2021;4306;2253;53933;3691;Población municipal;984.0;A
2021;4306;2253;53933;3689;Población municipal;492.0;A
2021;4306;2253;53933;3690;Población municipal;492.0;A
2021;4306;2253;54155;3691;Población municipal;7434.0;A
2021;4306;2253;54155;3689;Población municipal;3382.0;A
2021;4306;2253;54155;3690;Población municipal;4052.0;A
2021;4306;2253;54236;3691;Población municipal;251.0;A
2021;4306;2253;54236;3689;Población municipal;125.0;A
2021;4306;2253;54236;3690;Población municipal;126.0;A
2021;4306;2253;54344;3691;Población municipal;2411.0;A
2021;4306;2253;54344;3689;Población municipal;1094.0;A
2021;4306;2253;54344;3690;Población municipal;1317.0;A
2021;4306;2253;54452;3691;Población municipal;1284.0;A
2021;4306;2253;54452;3689;Población municipal;613.0;A
2021;4306;2253;54452;3690;Población municipal;671.0;A
2021;4306;2253;54559;3691;Población municipal;984.0;A
2021;4306;2253;54559;3689;Población municipal;508.0;A
2021;4306;2253;54559;3690;Población municipal;476.0;A
2021;4306;2253;54565;3691;Población municipal;15436.0;A
2021;4306;2253;54565;3689;Población municipal;7311.0;A
2021;4306;2253;54565;3690;Población municipal;8125.0;A
2021;4306;2253;54887;3691;Población municipal;27899.0;A
2021;4306;2253;54887;3689;Población municipal;14811.0;A
2021;4306;2253;54887;3690;Población municipal;13088.0;A
2021;4306;2254;54888;3691;Población municipal;197.0;A
2021;4306;2254;54888;3689;Población municipal;104.0;A
2021;4306;2254;54888;3690;Población municipal;93.0;A
2021;4306;2254;53700;3691;Población municipal;173.0;A
2021;4306;2254;53700;3689;Población municipal;92.0;A
2021;4306;2254;53700;3690;Población municipal;81.0;A
2021;4306;2254;54560;3691;Población municipal;162.0;A
2021;4306;2254;54560;3689;Población municipal;83.0;A
