D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_LUG_NAC_PADRON_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2021;4306;2798;54344;3691;Población municipal;904.0;A
2021;4306;2798;54344;3689;Población municipal;475.0;A
2021;4306;2798;54344;3690;Población municipal;429.0;A
2021;4306;2798;54452;3691;Población municipal;3.0;A
2021;4306;2798;54452;3690;Población municipal;3.0;A
2021;4306;2798;54559;3691;Población municipal;3.0;A
2021;4306;2798;54559;3689;Población municipal;3.0;A
2021;4306;2798;54565;3691;Población municipal;45.0;A
2021;4306;2798;54565;3689;Población municipal;21.0;A
2021;4306;2798;54565;3690;Población municipal;24.0;A
2021;4306;2798;54887;3691;Población municipal;28.0;A
2021;4306;2798;54887;3689;Población municipal;18.0;A
2021;4306;2798;54887;3690;Población municipal;10.0;A
2021;4306;2800;54888;3691;Población municipal;21623.0;A
2021;4306;2800;54888;3689;Población municipal;10662.0;A
2021;4306;2800;54888;3690;Población municipal;10961.0;A
2021;4306;2800;53700;3691;Población municipal;20401.0;A
2021;4306;2800;53700;3689;Población municipal;10027.0;A
2021;4306;2800;53700;3690;Población municipal;10374.0;A
2021;4306;2800;54560;3691;Población municipal;19556.0;A
2021;4306;2800;54560;3689;Población municipal;9628.0;A
2021;4306;2800;54560;3690;Población municipal;9928.0;A
2021;4306;2800;53809;3691;Población municipal;45.0;A
2021;4306;2800;53809;3689;Población municipal;18.0;A
2021;4306;2800;53809;3690;Población municipal;27.0;A
2021;4306;2800;53855;3691;Población municipal;37.0;A
2021;4306;2800;53855;3689;Población municipal;14.0;A
2021;4306;2800;53855;3690;Población municipal;23.0;A
2021;4306;2800;53933;3691;Población municipal;559.0;A
2021;4306;2800;53933;3689;Población municipal;243.0;A
2021;4306;2800;53933;3690;Población municipal;316.0;A
2021;4306;2800;54155;3691;Población municipal;1982.0;A
2021;4306;2800;54155;3689;Población municipal;947.0;A
2021;4306;2800;54155;3690;Población municipal;1035.0;A
2021;4306;2800;54236;3691;Población municipal;18.0;A
2021;4306;2800;54236;3689;Población municipal;7.0;A
2021;4306;2800;54236;3690;Población municipal;11.0;A
2021;4306;2800;54344;3691;Población municipal;16759.0;A
2021;4306;2800;54344;3689;Población municipal;8316.0;A
2021;4306;2800;54344;3690;Población municipal;8443.0;A
2021;4306;2800;54452;3691;Población municipal;86.0;A
2021;4306;2800;54452;3689;Población municipal;50.0;A
2021;4306;2800;54452;3690;Población municipal;36.0;A
2021;4306;2800;54559;3691;Población municipal;70.0;A
2021;4306;2800;54559;3689;Población municipal;33.0;A
2021;4306;2800;54559;3690;Población municipal;37.0;A
2021;4306;2800;54565;3691;Población municipal;845.0;A
2021;4306;2800;54565;3689;Población municipal;399.0;A
2021;4306;2800;54565;3690;Población municipal;446.0;A
2021;4306;2800;54887;3691;Población municipal;1222.0;A
2021;4306;2800;54887;3689;Población municipal;635.0;A
2021;4306;2800;54887;3690;Población municipal;587.0;A
2021;4306;2801;54888;3691;Población municipal;10434.0;A
2021;4306;2801;54888;3689;Población municipal;5105.0;A
2021;4306;2801;54888;3690;Población municipal;5329.0;A
2021;4306;2801;53700;3691;Población municipal;9978.0;A
2021;4306;2801;53700;3689;Población municipal;4903.0;A
2021;4306;2801;53700;3690;Población municipal;5075.0;A
2021;4306;2801;54560;3691;Población municipal;9534.0;A
2021;4306;2801;54560;3689;Población municipal;4705.0;A
2021;4306;2801;54560;3690;Población municipal;4829.0;A
2021;4306;2801;53809;3691;Población municipal;14.0;A
2021;4306;2801;53809;3689;Población municipal;5.0;A
2021;4306;2801;53809;3690;Población municipal;9.0;A
2021;4306;2801;53855;3691;Población municipal;16.0;A
2021;4306;2801;53855;3689;Población municipal;9.0;A
2021;4306;2801;53855;3690;Población municipal;7.0;A
2021;4306;2801;53933;3691;Población municipal;387.0;A
2021;4306;2801;53933;3689;Población municipal;172.0;A
2021;4306;2801;53933;3690;Población municipal;215.0;A
2021;4306;2801;54155;3691;Población municipal;114.0;A
2021;4306;2801;54155;3689;Población municipal;66.0;A
2021;4306;2801;54155;3690;Población municipal;48.0;A
2021;4306;2801;54236;3691;Población municipal;7.0;A
2021;4306;2801;54236;3689;Población municipal;2.0;A
2021;4306;2801;54236;3690;Población municipal;5.0;A
2021;4306;2801;54344;3691;Población municipal;8946.0;A
2021;4306;2801;54344;3689;Población municipal;4430.0;A
2021;4306;2801;54344;3690;Población municipal;4516.0;A
2021;4306;2801;54452;3691;Población municipal;26.0;A
2021;4306;2801;54452;3689;Población municipal;8.0;A
2021;4306;2801;54452;3690;Población municipal;18.0;A
2021;4306;2801;54559;3691;Población municipal;24.0;A
2021;4306;2801;54559;3689;Población municipal;13.0;A
2021;4306;2801;54559;3690;Población municipal;11.0;A
2021;4306;2801;54565;3691;Población municipal;444.0;A
2021;4306;2801;54565;3689;Población municipal;198.0;A
2021;4306;2801;54565;3690;Población municipal;246.0;A
2021;4306;2801;54887;3691;Población municipal;456.0;A
2021;4306;2801;54887;3689;Población municipal;202.0;A
2021;4306;2801;54887;3690;Población municipal;254.0;A
2021;4306;2802;54888;3691;Población municipal;487.0;A
2021;4306;2802;54888;3689;Población municipal;260.0;A
2021;4306;2802;54888;3690;Población municipal;227.0;A
2021;4306;2802;53700;3691;Población municipal;472.0;A
2021;4306;2802;53700;3689;Población municipal;255.0;A
2021;4306;2802;53700;3690;Población municipal;217.0;A
2021;4306;2802;54560;3691;Población municipal;396.0;A
2021;4306;2802;54560;3689;Población municipal;215.0;A
2021;4306;2802;54560;3690;Población municipal;181.0;A
2021;4306;2802;53809;3691;Población municipal;1.0;A
2021;4306;2802;53809;3689;Población municipal;1.0;A
2021;4306;2802;53855;3691;Población municipal;1.0;A
2021;4306;2802;53855;3689;Población municipal;1.0;A
2021;4306;2802;53933;3691;Población municipal;4.0;A
2021;4306;2802;53933;3689;Población municipal;2.0;A
2021;4306;2802;53933;3690;Población municipal;2.0;A
2021;4306;2802;54344;3691;Población municipal;389.0;A
2021;4306;2802;54344;3689;Población municipal;210.0;A
2021;4306;2802;54344;3690;Población municipal;179.0;A
2021;4306;2802;54452;3691;Población municipal;1.0;A
2021;4306;2802;54452;3689;Población municipal;1.0;A
2021;4306;2802;54565;3691;Población municipal;76.0;A
2021;4306;2802;54565;3689;Población municipal;40.0;A
2021;4306;2802;54565;3690;Población municipal;36.0;A
2021;4306;2802;54887;3691;Población municipal;15.0;A
2021;4306;2802;54887;3689;Población municipal;5.0;A
2021;4306;2802;54887;3690;Población municipal;10.0;A
2021;4306;2803;54888;3691;Población municipal;36212.0;A
2021;4306;2803;54888;3689;Población municipal;17697.0;A
2021;4306;2803;54888;3690;Población municipal;18515.0;A
2021;4306;2803;53700;3691;Población municipal;35282.0;A
2021;4306;2803;53700;3689;Población municipal;17292.0;A
2021;4306;2803;53700;3690;Población municipal;17990.0;A
2021;4306;2803;54560;3691;Población municipal;33311.0;A
2021;4306;2803;54560;3689;Población municipal;16429.0;A
2021;4306;2803;54560;3690;Población municipal;16882.0;A
2021;4306;2803;53809;3691;Población municipal;168.0;A
2021;4306;2803;53809;3689;Población municipal;68.0;A
2021;4306;2803;53809;3690;Población municipal;100.0;A
2021;4306;2803;53855;3691;Población municipal;114.0;A
2021;4306;2803;53855;3689;Población municipal;50.0;A
2021;4306;2803;53855;3690;Población municipal;64.0;A
2021;4306;2803;53933;3691;Población municipal;1147.0;A
2021;4306;2803;53933;3689;Población municipal;533.0;A
2021;4306;2803;53933;3690;Población municipal;614.0;A
2021;4306;2803;54155;3691;Población municipal;444.0;A
2021;4306;2803;54155;3689;Población municipal;198.0;A
2021;4306;2803;54155;3690;Población municipal;246.0;A
2021;4306;2803;54236;3691;Población municipal;40.0;A
2021;4306;2803;54236;3689;Población municipal;20.0;A
2021;4306;2803;54236;3690;Población municipal;20.0;A
2021;4306;2803;54344;3691;Población municipal;31057.0;A
2021;4306;2803;54344;3689;Población municipal;15395.0;A
2021;4306;2803;54344;3690;Población municipal;15662.0;A
2021;4306;2803;54452;3691;Población municipal;105.0;A
2021;4306;2803;54452;3689;Población municipal;44.0;A
2021;4306;2803;54452;3690;Población municipal;61.0;A
2021;4306;2803;54559;3691;Población municipal;236.0;A
2021;4306;2803;54559;3689;Población municipal;121.0;A
2021;4306;2803;54559;3690;Población municipal;115.0;A
2021;4306;2803;54565;3691;Población municipal;1971.0;A
2021;4306;2803;54565;3689;Población municipal;863.0;A
2021;4306;2803;54565;3690;Población municipal;1108.0;A
2021;4306;2803;54887;3691;Población municipal;930.0;A
2021;4306;2803;54887;3689;Población municipal;405.0;A
2021;4306;2803;54887;3690;Población municipal;525.0;A
2021;4306;2804;54888;3691;Población municipal;5450.0;A
2021;4306;2804;54888;3689;Población municipal;2691.0;A
2021;4306;2804;54888;3690;Población municipal;2759.0;A
2021;4306;2804;53700;3691;Población municipal;5381.0;A
2021;4306;2804;53700;3689;Población municipal;2662.0;A
2021;4306;2804;53700;3690;Población municipal;2719.0;A
2021;4306;2804;54560;3691;Población municipal;5183.0;A
2021;4306;2804;54560;3689;Población municipal;2570.0;A
2021;4306;2804;54560;3690;Población municipal;2613.0;A
2021;4306;2804;53809;3691;Población municipal;7.0;A
2021;4306;2804;53809;3689;Población municipal;3.0;A
2021;4306;2804;53809;3690;Población municipal;4.0;A
2021;4306;2804;53855;3691;Población municipal;11.0;A
2021;4306;2804;53855;3689;Población municipal;4.0;A
2021;4306;2804;53855;3690;Población municipal;7.0;A
2021;4306;2804;53933;3691;Población municipal;68.0;A
2021;4306;2804;53933;3689;Población municipal;24.0;A
2021;4306;2804;53933;3690;Población municipal;44.0;A
2021;4306;2804;54155;3691;Población municipal;23.0;A
2021;4306;2804;54155;3689;Población municipal;11.0;A
2021;4306;2804;54155;3690;Población municipal;12.0;A
2021;4306;2804;54236;3691;Población municipal;2.0;A
2021;4306;2804;54236;3689;Población municipal;2.0;A
2021;4306;2804;54344;3691;Población municipal;5040.0;A
2021;4306;2804;54344;3689;Población municipal;2512.0;A
2021;4306;2804;54344;3690;Población municipal;2528.0;A
2021;4306;2804;54452;3691;Población municipal;6.0;A
2021;4306;2804;54452;3689;Población municipal;2.0;A
2021;4306;2804;54452;3690;Población municipal;4.0;A
2021;4306;2804;54559;3691;Población municipal;26.0;A
2021;4306;2804;54559;3689;Población municipal;12.0;A
2021;4306;2804;54559;3690;Población municipal;14.0;A
2021;4306;2804;54565;3691;Población municipal;198.0;A
2021;4306;2804;54565;3689;Población municipal;92.0;A
2021;4306;2804;54565;3690;Población municipal;106.0;A
2021;4306;2804;54887;3691;Población municipal;69.0;A
2021;4306;2804;54887;3689;Población municipal;29.0;A
2021;4306;2804;54887;3690;Población municipal;40.0;A
2021;4306;2805;54888;3691;Población municipal;3545.0;A
2021;4306;2805;54888;3689;Población municipal;1794.0;A
2021;4306;2805;54888;3690;Población municipal;1751.0;A
2021;4306;2805;53700;3691;Población municipal;3459.0;A
2021;4306;2805;53700;3689;Población municipal;1747.0;A
2021;4306;2805;53700;3690;Población municipal;1712.0;A
2021;4306;2805;54560;3691;Población municipal;3317.0;A
2021;4306;2805;54560;3689;Población municipal;1681.0;A
2021;4306;2805;54560;3690;Población municipal;1636.0;A
2021;4306;2805;53809;3691;Población municipal;4.0;A
2021;4306;2805;53809;3689;Población municipal;2.0;A
2021;4306;2805;53809;3690;Población municipal;2.0;A
2021;4306;2805;53855;3691;Población municipal;3.0;A
2021;4306;2805;53855;3689;Población municipal;2.0;A
2021;4306;2805;53855;3690;Población municipal;1.0;A
2021;4306;2805;53933;3691;Población municipal;47.0;A
2021;4306;2805;53933;3689;Población municipal;26.0;A
2021;4306;2805;53933;3690;Población municipal;21.0;A
2021;4306;2805;54155;3691;Población municipal;17.0;A
2021;4306;2805;54155;3689;Población municipal;8.0;A
2021;4306;2805;54155;3690;Población municipal;9.0;A
2021;4306;2805;54236;3691;Población municipal;5.0;A
2021;4306;2805;54236;3689;Población municipal;2.0;A
2021;4306;2805;54236;3690;Población municipal;3.0;A
2021;4306;2805;54344;3691;Población municipal;3223.0;A
2021;4306;2805;54344;3689;Población municipal;1630.0;A
2021;4306;2805;54344;3690;Población municipal;1593.0;A
2021;4306;2805;54452;3691;Población municipal;7.0;A
2021;4306;2805;54452;3689;Población municipal;2.0;A
2021;4306;2805;54452;3690;Población municipal;5.0;A
2021;4306;2805;54559;3691;Población municipal;11.0;A
2021;4306;2805;54559;3689;Población municipal;9.0;A
2021;4306;2805;54559;3690;Población municipal;2.0;A
2021;4306;2805;54565;3691;Población municipal;142.0;A
2021;4306;2805;54565;3689;Población municipal;66.0;A
2021;4306;2805;54565;3690;Población municipal;76.0;A
2021;4306;2805;54887;3691;Población municipal;86.0;A
2021;4306;2805;54887;3689;Población municipal;47.0;A
2021;4306;2805;54887;3690;Población municipal;39.0;A
2021;4306;2806;54888;3691;Población municipal;1708.0;A
2021;4306;2806;54888;3689;Población municipal;863.0;A
2021;4306;2806;54888;3690;Población municipal;845.0;A
2021;4306;2806;53700;3691;Población municipal;1680.0;A
2021;4306;2806;53700;3689;Población municipal;844.0;A
2021;4306;2806;53700;3690;Población municipal;836.0;A
2021;4306;2806;54560;3691;Población municipal;1583.0;A
2021;4306;2806;54560;3689;Población municipal;797.0;A
2021;4306;2806;54560;3690;Población municipal;786.0;A
2021;4306;2806;53809;3691;Población municipal;3.0;A
2021;4306;2806;53809;3689;Población municipal;1.0;A
2021;4306;2806;53809;3690;Población municipal;2.0;A
2021;4306;2806;53855;3691;Población municipal;1.0;A
2021;4306;2806;53855;3690;Población municipal;1.0;A
2021;4306;2806;53933;3691;Población municipal;6.0;A
2021;4306;2806;53933;3689;Población municipal;4.0;A
2021;4306;2806;53933;3690;Población municipal;2.0;A
2021;4306;2806;54155;3691;Población municipal;16.0;A
2021;4306;2806;54155;3689;Población municipal;7.0;A
2021;4306;2806;54155;3690;Población municipal;9.0;A
2021;4306;2806;54236;3691;Población municipal;1.0;A
2021;4306;2806;54236;3689;Población municipal;1.0;A
2021;4306;2806;54344;3691;Población municipal;1545.0;A
2021;4306;2806;54344;3689;Población municipal;780.0;A
2021;4306;2806;54344;3690;Población municipal;765.0;A
2021;4306;2806;54452;3691;Población municipal;2.0;A
2021;4306;2806;54452;3690;Población municipal;2.0;A
2021;4306;2806;54559;3691;Población municipal;9.0;A
2021;4306;2806;54559;3689;Población municipal;4.0;A
2021;4306;2806;54559;3690;Población municipal;5.0;A
2021;4306;2806;54565;3691;Población municipal;97.0;A
2021;4306;2806;54565;3689;Población municipal;47.0;A
2021;4306;2806;54565;3690;Población municipal;50.0;A
2021;4306;2806;54887;3691;Población municipal;28.0;A
2021;4306;2806;54887;3689;Población municipal;19.0;A
2021;4306;2806;54887;3690;Población municipal;9.0;A
2021;4306;2907;54888;3691;Población municipal;2243.0;A
2021;4306;2907;54888;3689;Población municipal;1134.0;A
2021;4306;2907;54888;3690;Población municipal;1109.0;A
2021;4306;2907;53700;3691;Población municipal;2080.0;A
2021;4306;2907;53700;3689;Población municipal;1029.0;A
2021;4306;2907;53700;3690;Población municipal;1051.0;A
2021;4306;2907;54560;3691;Población municipal;1940.0;A
2021;4306;2907;54560;3689;Población municipal;965.0;A
2021;4306;2907;54560;3690;Población municipal;975.0;A
2021;4306;2907;53809;3691;Población municipal;2.0;A
2021;4306;2907;53809;3689;Población municipal;1.0;A
2021;4306;2907;53809;3690;Población municipal;1.0;A
2021;4306;2907;53855;3691;Población municipal;3.0;A
2021;4306;2907;53855;3689;Población municipal;2.0;A
2021;4306;2907;53855;3690;Población municipal;1.0;A
2021;4306;2907;53933;3691;Población municipal;5.0;A
2021;4306;2907;53933;3689;Población municipal;2.0;A
2021;4306;2907;53933;3690;Población municipal;3.0;A
2021;4306;2907;54155;3691;Población municipal;16.0;A
2021;4306;2907;54155;3689;Población municipal;9.0;A
2021;4306;2907;54155;3690;Población municipal;7.0;A
2021;4306;2907;54236;3691;Población municipal;4.0;A
2021;4306;2907;54236;3689;Población municipal;2.0;A
2021;4306;2907;54236;3690;Población municipal;2.0;A
2021;4306;2907;54344;3691;Población municipal;1900.0;A
2021;4306;2907;54344;3689;Población municipal;946.0;A
2021;4306;2907;54344;3690;Población municipal;954.0;A
2021;4306;2907;54452;3691;Población municipal;2.0;A
2021;4306;2907;54452;3689;Población municipal;1.0;A
2021;4306;2907;54452;3690;Población municipal;1.0;A
2021;4306;2907;54559;3691;Población municipal;8.0;A
2021;4306;2907;54559;3689;Población municipal;2.0;A
2021;4306;2907;54559;3690;Población municipal;6.0;A
2021;4306;2907;54565;3691;Población municipal;140.0;A
2021;4306;2907;54565;3689;Población municipal;64.0;A
2021;4306;2907;54565;3690;Población municipal;76.0;A
2021;4306;2907;54887;3691;Población municipal;163.0;A
2021;4306;2907;54887;3689;Población municipal;105.0;A
2021;4306;2907;54887;3690;Población municipal;58.0;A
2021;4306;2807;54888;3691;Población municipal;15762.0;A
2021;4306;2807;54888;3689;Población municipal;7799.0;A
2021;4306;2807;54888;3690;Población municipal;7963.0;A
2021;4306;2807;53700;3691;Población municipal;15131.0;A
2021;4306;2807;53700;3689;Población municipal;7498.0;A
2021;4306;2807;53700;3690;Población municipal;7633.0;A
2021;4306;2807;54560;3691;Población municipal;14133.0;A
2021;4306;2807;54560;3689;Población municipal;7003.0;A
2021;4306;2807;54560;3690;Población municipal;7130.0;A
2021;4306;2807;53809;3691;Población municipal;50.0;A
2021;4306;2807;53809;3689;Población municipal;24.0;A
2021;4306;2807;53809;3690;Población municipal;26.0;A
2021;4306;2807;53855;3691;Población municipal;58.0;A
2021;4306;2807;53855;3689;Población municipal;32.0;A
2021;4306;2807;53855;3690;Población municipal;26.0;A
2021;4306;2807;53933;3691;Población municipal;130.0;A
2021;4306;2807;53933;3689;Población municipal;70.0;A
2021;4306;2807;53933;3690;Población municipal;60.0;A
2021;4306;2807;54155;3691;Población municipal;190.0;A
2021;4306;2807;54155;3689;Población municipal;91.0;A
2021;4306;2807;54155;3690;Población municipal;99.0;A
2021;4306;2807;54236;3691;Población municipal;17.0;A
2021;4306;2807;54236;3689;Población municipal;12.0;A
2021;4306;2807;54236;3690;Población municipal;5.0;A
2021;4306;2807;54344;3691;Población municipal;13563.0;A
2021;4306;2807;54344;3689;Población municipal;6717.0;A
2021;4306;2807;54344;3690;Población municipal;6846.0;A
2021;4306;2807;54452;3691;Población municipal;40.0;A
2021;4306;2807;54452;3689;Población municipal;21.0;A
2021;4306;2807;54452;3690;Población municipal;19.0;A
2021;4306;2807;54559;3691;Población municipal;85.0;A
2021;4306;2807;54559;3689;Población municipal;36.0;A
2021;4306;2807;54559;3690;Población municipal;49.0;A
2021;4306;2807;54565;3691;Población municipal;998.0;A
2021;4306;2807;54565;3689;Población municipal;495.0;A
2021;4306;2807;54565;3690;Población municipal;503.0;A
2021;4306;2807;54887;3691;Población municipal;631.0;A
2021;4306;2807;54887;3689;Población municipal;301.0;A
2021;4306;2807;54887;3690;Población municipal;330.0;A
2021;4306;2808;54888;3691;Población municipal;17498.0;A
2021;4306;2808;54888;3689;Población municipal;8688.0;A
2021;4306;2808;54888;3690;Población municipal;8810.0;A
2021;4306;2808;53700;3691;Población municipal;17139.0;A
2021;4306;2808;53700;3689;Población municipal;8500.0;A
2021;4306;2808;53700;3690;Población municipal;8639.0;A
2021;4306;2808;54560;3691;Población municipal;16510.0;A
2021;4306;2808;54560;3689;Población municipal;8204.0;A
2021;4306;2808;54560;3690;Población municipal;8306.0;A
2021;4306;2808;53809;3691;Población municipal;24.0;A
2021;4306;2808;53809;3689;Población municipal;14.0;A
2021;4306;2808;53809;3690;Población municipal;10.0;A
2021;4306;2808;53855;3691;Población municipal;35.0;A
2021;4306;2808;53855;3689;Población municipal;20.0;A
2021;4306;2808;53855;3690;Población municipal;15.0;A
2021;4306;2808;53933;3691;Población municipal;156.0;A
2021;4306;2808;53933;3689;Población municipal;72.0;A
2021;4306;2808;53933;3690;Población municipal;84.0;A
2021;4306;2808;54155;3691;Población municipal;148.0;A
2021;4306;2808;54155;3689;Población municipal;65.0;A
2021;4306;2808;54155;3690;Población municipal;83.0;A
2021;4306;2808;54236;3691;Población municipal;9.0;A
2021;4306;2808;54236;3689;Población municipal;4.0;A
2021;4306;2808;54236;3690;Población municipal;5.0;A
2021;4306;2808;54344;3691;Población municipal;16021.0;A
2021;4306;2808;54344;3689;Población municipal;7967.0;A
2021;4306;2808;54344;3690;Población municipal;8054.0;A
2021;4306;2808;54452;3691;Población municipal;51.0;A
2021;4306;2808;54452;3689;Población municipal;28.0;A
2021;4306;2808;54452;3690;Población municipal;23.0;A
2021;4306;2808;54559;3691;Población municipal;66.0;A
2021;4306;2808;54559;3689;Población municipal;34.0;A
2021;4306;2808;54559;3690;Población municipal;32.0;A
2021;4306;2808;54565;3691;Población municipal;629.0;A
2021;4306;2808;54565;3689;Población municipal;296.0;A
2021;4306;2808;54565;3690;Población municipal;333.0;A
2021;4306;2808;54887;3691;Población municipal;359.0;A
2021;4306;2808;54887;3689;Población municipal;188.0;A
2021;4306;2808;54887;3690;Población municipal;171.0;A
2021;4306;2809;54888;3691;Población municipal;2596.0;A
2021;4306;2809;54888;3689;Población municipal;1344.0;A
2021;4306;2809;54888;3690;Población municipal;1252.0;A
2021;4306;2809;53700;3691;Población municipal;2571.0;A
2021;4306;2809;53700;3689;Población municipal;1333.0;A
2021;4306;2809;53700;3690;Población municipal;1238.0;A
2021;4306;2809;54560;3691;Población municipal;2444.0;A
2021;4306;2809;54560;3689;Población municipal;1271.0;A
2021;4306;2809;54560;3690;Población municipal;1173.0;A
2021;4306;2809;53809;3691;Población municipal;5.0;A
2021;4306;2809;53809;3689;Población municipal;3.0;A
2021;4306;2809;53809;3690;Población municipal;2.0;A
2021;4306;2809;53855;3691;Población municipal;8.0;A
2021;4306;2809;53855;3689;Población municipal;4.0;A
2021;4306;2809;53855;3690;Población municipal;4.0;A
2021;4306;2809;53933;3691;Población municipal;12.0;A
2021;4306;2809;53933;3689;Población municipal;7.0;A
2021;4306;2809;53933;3690;Población municipal;5.0;A
2021;4306;2809;54155;3691;Población municipal;11.0;A
2021;4306;2809;54155;3689;Población municipal;6.0;A
2021;4306;2809;54155;3690;Población municipal;5.0;A
2021;4306;2809;54344;3691;Población municipal;2397.0;A
2021;4306;2809;54344;3689;Población municipal;1246.0;A
2021;4306;2809;54344;3690;Población municipal;1151.0;A
2021;4306;2809;54452;3691;Población municipal;2.0;A
2021;4306;2809;54452;3689;Población municipal;1.0;A
2021;4306;2809;54452;3690;Población municipal;1.0;A
2021;4306;2809;54559;3691;Población municipal;9.0;A
2021;4306;2809;54559;3689;Población municipal;4.0;A
2021;4306;2809;54559;3690;Población municipal;5.0;A
2021;4306;2809;54565;3691;Población municipal;127.0;A
2021;4306;2809;54565;3689;Población municipal;62.0;A
2021;4306;2809;54565;3690;Población municipal;65.0;A
2021;4306;2809;54887;3691;Población municipal;25.0;A
2021;4306;2809;54887;3689;Población municipal;11.0;A
2021;4306;2809;54887;3690;Población municipal;14.0;A
2021;4306;2810;54888;3691;Población municipal;5115.0;A
2021;4306;2810;54888;3689;Población municipal;2678.0;A
2021;4306;2810;54888;3690;Población municipal;2437.0;A
2021;4306;2810;53700;3691;Población municipal;4661.0;A
2021;4306;2810;53700;3689;Población municipal;2373.0;A
2021;4306;2810;53700;3690;Población municipal;2288.0;A
2021;4306;2810;54560;3691;Población municipal;4319.0;A
2021;4306;2810;54560;3689;Población municipal;2213.0;A
2021;4306;2810;54560;3690;Población municipal;2106.0;A
2021;4306;2810;53809;3691;Población municipal;12.0;A
2021;4306;2810;53809;3689;Población municipal;5.0;A
2021;4306;2810;53809;3690;Población municipal;7.0;A
2021;4306;2810;53855;3691;Población municipal;8.0;A
2021;4306;2810;53855;3689;Población municipal;6.0;A
2021;4306;2810;53855;3690;Población municipal;2.0;A
2021;4306;2810;53933;3691;Población municipal;19.0;A
2021;4306;2810;53933;3689;Población municipal;7.0;A
2021;4306;2810;53933;3690;Población municipal;12.0;A
2021;4306;2810;54155;3691;Población municipal;42.0;A
2021;4306;2810;54155;3689;Población municipal;15.0;A
2021;4306;2810;54155;3690;Población municipal;27.0;A
2021;4306;2810;54236;3691;Población municipal;4.0;A
2021;4306;2810;54236;3689;Población municipal;1.0;A
2021;4306;2810;54236;3690;Población municipal;3.0;A
2021;4306;2810;54344;3691;Población municipal;4219.0;A
2021;4306;2810;54344;3689;Población municipal;2170.0;A
2021;4306;2810;54344;3690;Población municipal;2049.0;A
2021;4306;2810;54452;3691;Población municipal;5.0;A
2021;4306;2810;54452;3689;Población municipal;3.0;A
2021;4306;2810;54452;3690;Población municipal;2.0;A
