D_TEMPORAL_0;D_EDAD_0;D_TERRITORIO_0;D_LUG_NAC_PADRON_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2021;4306;2750;54887;3690;Población municipal;23.0;A
2021;4306;2751;54888;3691;Población municipal;1326.0;A
2021;4306;2751;54888;3689;Población municipal;694.0;A
2021;4306;2751;54888;3690;Población municipal;632.0;A
2021;4306;2751;53700;3691;Población municipal;1277.0;A
2021;4306;2751;53700;3689;Población municipal;671.0;A
2021;4306;2751;53700;3690;Población municipal;606.0;A
2021;4306;2751;54560;3691;Población municipal;1201.0;A
2021;4306;2751;54560;3689;Población municipal;630.0;A
2021;4306;2751;54560;3690;Población municipal;571.0;A
2021;4306;2751;53809;3691;Población municipal;1.0;A
2021;4306;2751;53809;3689;Población municipal;1.0;A
2021;4306;2751;53855;3691;Población municipal;17.0;A
2021;4306;2751;53855;3689;Población municipal;11.0;A
2021;4306;2751;53855;3690;Población municipal;6.0;A
2021;4306;2751;53933;3691;Población municipal;5.0;A
2021;4306;2751;53933;3689;Población municipal;3.0;A
2021;4306;2751;53933;3690;Población municipal;2.0;A
2021;4306;2751;54155;3691;Población municipal;5.0;A
2021;4306;2751;54155;3690;Población municipal;5.0;A
2021;4306;2751;54236;3691;Población municipal;958.0;A
2021;4306;2751;54236;3689;Población municipal;501.0;A
2021;4306;2751;54236;3690;Población municipal;457.0;A
2021;4306;2751;54344;3691;Población municipal;2.0;A
2021;4306;2751;54344;3689;Población municipal;1.0;A
2021;4306;2751;54344;3690;Población municipal;1.0;A
2021;4306;2751;54452;3691;Población municipal;3.0;A
2021;4306;2751;54452;3690;Población municipal;3.0;A
2021;4306;2751;54559;3691;Población municipal;210.0;A
2021;4306;2751;54559;3689;Población municipal;113.0;A
2021;4306;2751;54559;3690;Población municipal;97.0;A
2021;4306;2751;54565;3691;Población municipal;76.0;A
2021;4306;2751;54565;3689;Población municipal;41.0;A
2021;4306;2751;54565;3690;Población municipal;35.0;A
2021;4306;2751;54887;3691;Población municipal;49.0;A
2021;4306;2751;54887;3689;Población municipal;23.0;A
2021;4306;2751;54887;3690;Población municipal;26.0;A
2021;4306;2752;54888;3691;Población municipal;338.0;A
2021;4306;2752;54888;3689;Población municipal;169.0;A
2021;4306;2752;54888;3690;Población municipal;169.0;A
2021;4306;2752;53700;3691;Población municipal;337.0;A
2021;4306;2752;53700;3689;Población municipal;169.0;A
2021;4306;2752;53700;3690;Población municipal;168.0;A
2021;4306;2752;54560;3691;Población municipal;301.0;A
2021;4306;2752;54560;3689;Población municipal;150.0;A
2021;4306;2752;54560;3690;Población municipal;151.0;A
2021;4306;2752;53933;3691;Población municipal;4.0;A
2021;4306;2752;53933;3689;Población municipal;2.0;A
2021;4306;2752;53933;3690;Población municipal;2.0;A
2021;4306;2752;54236;3691;Población municipal;286.0;A
2021;4306;2752;54236;3689;Población municipal;143.0;A
2021;4306;2752;54236;3690;Población municipal;143.0;A
2021;4306;2752;54344;3691;Población municipal;1.0;A
2021;4306;2752;54344;3689;Población municipal;1.0;A
2021;4306;2752;54559;3691;Población municipal;10.0;A
2021;4306;2752;54559;3689;Población municipal;4.0;A
2021;4306;2752;54559;3690;Población municipal;6.0;A
2021;4306;2752;54565;3691;Población municipal;36.0;A
2021;4306;2752;54565;3689;Población municipal;19.0;A
2021;4306;2752;54565;3690;Población municipal;17.0;A
2021;4306;2752;54887;3691;Población municipal;1.0;A
2021;4306;2752;54887;3690;Población municipal;1.0;A
2021;4306;2753;54888;3691;Población municipal;3903.0;A
2021;4306;2753;54888;3689;Población municipal;1971.0;A
2021;4306;2753;54888;3690;Población municipal;1932.0;A
2021;4306;2753;53700;3691;Población municipal;3656.0;A
2021;4306;2753;53700;3689;Población municipal;1853.0;A
2021;4306;2753;53700;3690;Población municipal;1803.0;A
2021;4306;2753;54560;3691;Población municipal;3454.0;A
2021;4306;2753;54560;3689;Población municipal;1750.0;A
2021;4306;2753;54560;3690;Población municipal;1704.0;A
2021;4306;2753;53809;3691;Población municipal;4.0;A
2021;4306;2753;53809;3689;Población municipal;1.0;A
2021;4306;2753;53809;3690;Población municipal;3.0;A
2021;4306;2753;53855;3691;Población municipal;32.0;A
2021;4306;2753;53855;3689;Población municipal;17.0;A
2021;4306;2753;53855;3690;Población municipal;15.0;A
2021;4306;2753;53933;3691;Población municipal;18.0;A
2021;4306;2753;53933;3689;Población municipal;10.0;A
2021;4306;2753;53933;3690;Población municipal;8.0;A
2021;4306;2753;54155;3691;Población municipal;21.0;A
2021;4306;2753;54155;3689;Población municipal;9.0;A
2021;4306;2753;54155;3690;Población municipal;12.0;A
2021;4306;2753;54236;3691;Población municipal;2776.0;A
2021;4306;2753;54236;3689;Población municipal;1429.0;A
2021;4306;2753;54236;3690;Población municipal;1347.0;A
2021;4306;2753;54344;3691;Población municipal;8.0;A
2021;4306;2753;54344;3689;Población municipal;3.0;A
2021;4306;2753;54344;3690;Población municipal;5.0;A
2021;4306;2753;54452;3691;Población municipal;15.0;A
2021;4306;2753;54452;3689;Población municipal;8.0;A
2021;4306;2753;54452;3690;Población municipal;7.0;A
2021;4306;2753;54559;3691;Población municipal;580.0;A
2021;4306;2753;54559;3689;Población municipal;273.0;A
2021;4306;2753;54559;3690;Población municipal;307.0;A
2021;4306;2753;54565;3691;Población municipal;202.0;A
2021;4306;2753;54565;3689;Población municipal;103.0;A
2021;4306;2753;54565;3690;Población municipal;99.0;A
2021;4306;2753;54887;3691;Población municipal;247.0;A
2021;4306;2753;54887;3689;Población municipal;118.0;A
2021;4306;2753;54887;3690;Población municipal;129.0;A
2021;4306;2754;54888;3691;Población municipal;142538.0;A
2021;4306;2754;54888;3689;Población municipal;68393.0;A
2021;4306;2754;54888;3690;Población municipal;74145.0;A
2021;4306;2754;53700;3691;Población municipal;132663.0;A
2021;4306;2754;53700;3689;Población municipal;63808.0;A
2021;4306;2754;53700;3690;Población municipal;68855.0;A
2021;4306;2754;54560;3691;Población municipal;123296.0;A
2021;4306;2754;54560;3689;Población municipal;59408.0;A
2021;4306;2754;54560;3690;Población municipal;63888.0;A
2021;4306;2754;53809;3691;Población municipal;161.0;A
2021;4306;2754;53809;3689;Población municipal;79.0;A
2021;4306;2754;53809;3690;Población municipal;82.0;A
2021;4306;2754;53855;3691;Población municipal;1555.0;A
2021;4306;2754;53855;3689;Población municipal;719.0;A
2021;4306;2754;53855;3690;Población municipal;836.0;A
2021;4306;2754;53933;3691;Población municipal;1158.0;A
2021;4306;2754;53933;3689;Población municipal;544.0;A
2021;4306;2754;53933;3690;Población municipal;614.0;A
2021;4306;2754;54155;3691;Población municipal;518.0;A
2021;4306;2754;54155;3689;Población municipal;250.0;A
2021;4306;2754;54155;3690;Población municipal;268.0;A
2021;4306;2754;54236;3691;Población municipal;113783.0;A
2021;4306;2754;54236;3689;Población municipal;54966.0;A
2021;4306;2754;54236;3690;Población municipal;58817.0;A
2021;4306;2754;54344;3691;Población municipal;672.0;A
2021;4306;2754;54344;3689;Población municipal;305.0;A
2021;4306;2754;54344;3690;Población municipal;367.0;A
2021;4306;2754;54452;3691;Población municipal;515.0;A
2021;4306;2754;54452;3689;Población municipal;246.0;A
2021;4306;2754;54452;3690;Población municipal;269.0;A
2021;4306;2754;54559;3691;Población municipal;4934.0;A
2021;4306;2754;54559;3689;Población municipal;2299.0;A
2021;4306;2754;54559;3690;Población municipal;2635.0;A
2021;4306;2754;54565;3691;Población municipal;9367.0;A
2021;4306;2754;54565;3689;Población municipal;4400.0;A
2021;4306;2754;54565;3690;Población municipal;4967.0;A
2021;4306;2754;54887;3691;Población municipal;9875.0;A
2021;4306;2754;54887;3689;Población municipal;4585.0;A
2021;4306;2754;54887;3690;Población municipal;5290.0;A
2021;4306;2755;54888;3691;Población municipal;21516.0;A
2021;4306;2755;54888;3689;Población municipal;10786.0;A
2021;4306;2755;54888;3690;Población municipal;10730.0;A
2021;4306;2755;53700;3691;Población municipal;19247.0;A
2021;4306;2755;53700;3689;Población municipal;9725.0;A
2021;4306;2755;53700;3690;Población municipal;9522.0;A
2021;4306;2755;54560;3691;Población municipal;18245.0;A
2021;4306;2755;54560;3689;Población municipal;9247.0;A
2021;4306;2755;54560;3690;Población municipal;8998.0;A
2021;4306;2755;53809;3691;Población municipal;13.0;A
2021;4306;2755;53809;3689;Población municipal;7.0;A
2021;4306;2755;53809;3690;Población municipal;6.0;A
2021;4306;2755;53855;3691;Población municipal;272.0;A
2021;4306;2755;53855;3689;Población municipal;132.0;A
2021;4306;2755;53855;3690;Población municipal;140.0;A
2021;4306;2755;53933;3691;Población municipal;92.0;A
2021;4306;2755;53933;3689;Población municipal;42.0;A
2021;4306;2755;53933;3690;Población municipal;50.0;A
2021;4306;2755;54155;3691;Población municipal;38.0;A
2021;4306;2755;54155;3689;Población municipal;21.0;A
2021;4306;2755;54155;3690;Población municipal;17.0;A
2021;4306;2755;54236;3691;Población municipal;17027.0;A
2021;4306;2755;54236;3689;Población municipal;8630.0;A
2021;4306;2755;54236;3690;Población municipal;8397.0;A
2021;4306;2755;54344;3691;Población municipal;52.0;A
2021;4306;2755;54344;3689;Población municipal;26.0;A
2021;4306;2755;54344;3690;Población municipal;26.0;A
2021;4306;2755;54452;3691;Población municipal;45.0;A
2021;4306;2755;54452;3689;Población municipal;19.0;A
2021;4306;2755;54452;3690;Población municipal;26.0;A
2021;4306;2755;54559;3691;Población municipal;706.0;A
2021;4306;2755;54559;3689;Población municipal;370.0;A
2021;4306;2755;54559;3690;Población municipal;336.0;A
2021;4306;2755;54565;3691;Población municipal;1002.0;A
2021;4306;2755;54565;3689;Población municipal;478.0;A
2021;4306;2755;54565;3690;Población municipal;524.0;A
2021;4306;2755;54887;3691;Población municipal;2269.0;A
2021;4306;2755;54887;3689;Población municipal;1061.0;A
2021;4306;2755;54887;3690;Población municipal;1208.0;A
2021;4306;2756;54888;3691;Población municipal;2247.0;A
2021;4306;2756;54888;3689;Población municipal;1127.0;A
2021;4306;2756;54888;3690;Población municipal;1120.0;A
2021;4306;2756;53700;3691;Población municipal;2185.0;A
2021;4306;2756;53700;3689;Población municipal;1096.0;A
2021;4306;2756;53700;3690;Población municipal;1089.0;A
2021;4306;2756;54560;3691;Población municipal;2094.0;A
2021;4306;2756;54560;3689;Población municipal;1048.0;A
2021;4306;2756;54560;3690;Población municipal;1046.0;A
2021;4306;2756;53855;3691;Población municipal;15.0;A
2021;4306;2756;53855;3689;Población municipal;7.0;A
2021;4306;2756;53855;3690;Población municipal;8.0;A
2021;4306;2756;53933;3691;Población municipal;5.0;A
2021;4306;2756;53933;3689;Población municipal;2.0;A
2021;4306;2756;53933;3690;Población municipal;3.0;A
2021;4306;2756;54155;3691;Población municipal;8.0;A
2021;4306;2756;54155;3689;Población municipal;3.0;A
2021;4306;2756;54155;3690;Población municipal;5.0;A
2021;4306;2756;54236;3691;Población municipal;1898.0;A
2021;4306;2756;54236;3689;Población municipal;949.0;A
2021;4306;2756;54236;3690;Población municipal;949.0;A
2021;4306;2756;54344;3691;Población municipal;3.0;A
2021;4306;2756;54344;3689;Población municipal;1.0;A
2021;4306;2756;54344;3690;Población municipal;2.0;A
2021;4306;2756;54452;3691;Población municipal;7.0;A
2021;4306;2756;54452;3689;Población municipal;3.0;A
2021;4306;2756;54452;3690;Población municipal;4.0;A
2021;4306;2756;54559;3691;Población municipal;158.0;A
2021;4306;2756;54559;3689;Población municipal;83.0;A
2021;4306;2756;54559;3690;Población municipal;75.0;A
2021;4306;2756;54565;3691;Población municipal;91.0;A
2021;4306;2756;54565;3689;Población municipal;48.0;A
2021;4306;2756;54565;3690;Población municipal;43.0;A
2021;4306;2756;54887;3691;Población municipal;62.0;A
2021;4306;2756;54887;3689;Población municipal;31.0;A
2021;4306;2756;54887;3690;Población municipal;31.0;A
2021;4306;2757;54888;3691;Población municipal;28293.0;A
2021;4306;2757;54888;3689;Población municipal;14593.0;A
2021;4306;2757;54888;3690;Población municipal;13700.0;A
2021;4306;2757;53700;3691;Población municipal;22948.0;A
2021;4306;2757;53700;3689;Población municipal;11588.0;A
2021;4306;2757;53700;3690;Población municipal;11360.0;A
2021;4306;2757;54560;3691;Población municipal;21841.0;A
2021;4306;2757;54560;3689;Población municipal;11022.0;A
2021;4306;2757;54560;3690;Población municipal;10819.0;A
2021;4306;2757;53809;3691;Población municipal;16.0;A
2021;4306;2757;53809;3689;Población municipal;10.0;A
2021;4306;2757;53809;3690;Población municipal;6.0;A
2021;4306;2757;53855;3691;Población municipal;321.0;A
2021;4306;2757;53855;3689;Población municipal;169.0;A
2021;4306;2757;53855;3690;Población municipal;152.0;A
2021;4306;2757;53933;3691;Población municipal;115.0;A
2021;4306;2757;53933;3689;Población municipal;54.0;A
2021;4306;2757;53933;3690;Población municipal;61.0;A
2021;4306;2757;54155;3691;Población municipal;45.0;A
2021;4306;2757;54155;3689;Población municipal;20.0;A
2021;4306;2757;54155;3690;Población municipal;25.0;A
2021;4306;2757;54236;3691;Población municipal;20129.0;A
2021;4306;2757;54236;3689;Población municipal;10140.0;A
2021;4306;2757;54236;3690;Población municipal;9989.0;A
2021;4306;2757;54344;3691;Población municipal;73.0;A
2021;4306;2757;54344;3689;Población municipal;39.0;A
2021;4306;2757;54344;3690;Población municipal;34.0;A
2021;4306;2757;54452;3691;Población municipal;55.0;A
2021;4306;2757;54452;3689;Población municipal;34.0;A
2021;4306;2757;54452;3690;Población municipal;21.0;A
2021;4306;2757;54559;3691;Población municipal;1087.0;A
2021;4306;2757;54559;3689;Población municipal;556.0;A
2021;4306;2757;54559;3690;Población municipal;531.0;A
2021;4306;2757;54565;3691;Población municipal;1107.0;A
2021;4306;2757;54565;3689;Población municipal;566.0;A
2021;4306;2757;54565;3690;Población municipal;541.0;A
2021;4306;2757;54887;3691;Población municipal;5345.0;A
2021;4306;2757;54887;3689;Población municipal;3005.0;A
2021;4306;2757;54887;3690;Población municipal;2340.0;A
2021;4306;2758;54888;3691;Población municipal;268.0;A
2021;4306;2758;54888;3689;Población municipal;132.0;A
2021;4306;2758;54888;3690;Población municipal;136.0;A
2021;4306;2758;53700;3691;Población municipal;253.0;A
2021;4306;2758;53700;3689;Población municipal;127.0;A
2021;4306;2758;53700;3690;Población municipal;126.0;A
2021;4306;2758;54560;3691;Población municipal;242.0;A
2021;4306;2758;54560;3689;Población municipal;122.0;A
2021;4306;2758;54560;3690;Población municipal;120.0;A
2021;4306;2758;53855;3691;Población municipal;3.0;A
2021;4306;2758;53855;3689;Población municipal;1.0;A
2021;4306;2758;53855;3690;Población municipal;2.0;A
2021;4306;2758;54236;3691;Población municipal;182.0;A
2021;4306;2758;54236;3689;Población municipal;89.0;A
2021;4306;2758;54236;3690;Población municipal;93.0;A
2021;4306;2758;54452;3691;Población municipal;7.0;A
2021;4306;2758;54452;3689;Población municipal;4.0;A
2021;4306;2758;54452;3690;Población municipal;3.0;A
2021;4306;2758;54559;3691;Población municipal;50.0;A
2021;4306;2758;54559;3689;Población municipal;28.0;A
2021;4306;2758;54559;3690;Población municipal;22.0;A
2021;4306;2758;54565;3691;Población municipal;11.0;A
2021;4306;2758;54565;3689;Población municipal;5.0;A
2021;4306;2758;54565;3690;Población municipal;6.0;A
2021;4306;2758;54887;3691;Población municipal;15.0;A
2021;4306;2758;54887;3689;Población municipal;5.0;A
2021;4306;2758;54887;3690;Población municipal;10.0;A
2021;4306;2759;54888;3691;Población municipal;3187.0;A
2021;4306;2759;54888;3689;Población municipal;1673.0;A
2021;4306;2759;54888;3690;Población municipal;1514.0;A
2021;4306;2759;53700;3691;Población municipal;2140.0;A
2021;4306;2759;53700;3689;Población municipal;1084.0;A
2021;4306;2759;53700;3690;Población municipal;1056.0;A
2021;4306;2759;54560;3691;Población municipal;2087.0;A
2021;4306;2759;54560;3689;Población municipal;1059.0;A
2021;4306;2759;54560;3690;Población municipal;1028.0;A
2021;4306;2759;53855;3691;Población municipal;46.0;A
2021;4306;2759;53855;3689;Población municipal;25.0;A
2021;4306;2759;53855;3690;Población municipal;21.0;A
2021;4306;2759;53933;3691;Población municipal;3.0;A
2021;4306;2759;53933;3689;Población municipal;1.0;A
2021;4306;2759;53933;3690;Población municipal;2.0;A
2021;4306;2759;54155;3691;Población municipal;3.0;A
2021;4306;2759;54155;3689;Población municipal;2.0;A
2021;4306;2759;54155;3690;Población municipal;1.0;A
2021;4306;2759;54236;3691;Población municipal;1976.0;A
2021;4306;2759;54236;3689;Población municipal;1004.0;A
2021;4306;2759;54236;3690;Población municipal;972.0;A
2021;4306;2759;54559;3691;Población municipal;59.0;A
2021;4306;2759;54559;3689;Población municipal;27.0;A
2021;4306;2759;54559;3690;Población municipal;32.0;A
2021;4306;2759;54565;3691;Población municipal;53.0;A
2021;4306;2759;54565;3689;Población municipal;25.0;A
2021;4306;2759;54565;3690;Población municipal;28.0;A
2021;4306;2759;54887;3691;Población municipal;1047.0;A
2021;4306;2759;54887;3689;Población municipal;589.0;A
2021;4306;2759;54887;3690;Población municipal;458.0;A
2021;4306;2760;54888;3691;Población municipal;2152.0;A
2021;4306;2760;54888;3689;Población municipal;1102.0;A
2021;4306;2760;54888;3690;Población municipal;1050.0;A
2021;4306;2760;53700;3691;Población municipal;2105.0;A
2021;4306;2760;53700;3689;Población municipal;1082.0;A
2021;4306;2760;53700;3690;Población municipal;1023.0;A
2021;4306;2760;54560;3691;Población municipal;2067.0;A
2021;4306;2760;54560;3689;Población municipal;1061.0;A
2021;4306;2760;54560;3690;Población municipal;1006.0;A
2021;4306;2760;53855;3691;Población municipal;10.0;A
2021;4306;2760;53855;3689;Población municipal;5.0;A
2021;4306;2760;53855;3690;Población municipal;5.0;A
2021;4306;2760;53933;3691;Población municipal;1.0;A
2021;4306;2760;53933;3689;Población municipal;1.0;A
2021;4306;2760;54236;3691;Población municipal;1780.0;A
2021;4306;2760;54236;3689;Población municipal;914.0;A
2021;4306;2760;54236;3690;Población municipal;866.0;A
2021;4306;2760;54452;3691;Población municipal;2.0;A
2021;4306;2760;54452;3689;Población municipal;1.0;A
2021;4306;2760;54452;3690;Población municipal;1.0;A
2021;4306;2760;54559;3691;Población municipal;274.0;A
2021;4306;2760;54559;3689;Población municipal;140.0;A
2021;4306;2760;54559;3690;Población municipal;134.0;A
2021;4306;2760;54565;3691;Población municipal;38.0;A
2021;4306;2760;54565;3689;Población municipal;21.0;A
2021;4306;2760;54565;3690;Población municipal;17.0;A
2021;4306;2760;54887;3691;Población municipal;47.0;A
2021;4306;2760;54887;3689;Población municipal;20.0;A
2021;4306;2760;54887;3690;Población municipal;27.0;A
2021;4306;2761;54888;3691;Población municipal;410.0;A
2021;4306;2761;54888;3689;Población municipal;222.0;A
2021;4306;2761;54888;3690;Población municipal;188.0;A
2021;4306;2761;53700;3691;Población municipal;384.0;A
2021;4306;2761;53700;3689;Población municipal;208.0;A
2021;4306;2761;53700;3690;Población municipal;176.0;A
2021;4306;2761;54560;3691;Población municipal;355.0;A
2021;4306;2761;54560;3689;Población municipal;194.0;A
2021;4306;2761;54560;3690;Población municipal;161.0;A
2021;4306;2761;53855;3691;Población municipal;2.0;A
2021;4306;2761;53855;3690;Población municipal;2.0;A
2021;4306;2761;53933;3691;Población municipal;3.0;A
2021;4306;2761;53933;3689;Población municipal;1.0;A
2021;4306;2761;53933;3690;Población municipal;2.0;A
2021;4306;2761;54236;3691;Población municipal;301.0;A
2021;4306;2761;54236;3689;Población municipal;161.0;A
2021;4306;2761;54236;3690;Población municipal;140.0;A
2021;4306;2761;54452;3691;Población municipal;6.0;A
2021;4306;2761;54452;3689;Población municipal;5.0;A
2021;4306;2761;54452;3690;Población municipal;1.0;A
2021;4306;2761;54559;3691;Población municipal;43.0;A
2021;4306;2761;54559;3689;Población municipal;27.0;A
2021;4306;2761;54559;3690;Población municipal;16.0;A
2021;4306;2761;54565;3691;Población municipal;29.0;A
2021;4306;2761;54565;3689;Población municipal;14.0;A
2021;4306;2761;54565;3690;Población municipal;15.0;A
2021;4306;2761;54887;3691;Población municipal;26.0;A
2021;4306;2761;54887;3689;Población municipal;14.0;A
2021;4306;2761;54887;3690;Población municipal;12.0;A
2021;4306;2762;54888;3691;Población municipal;3778.0;A
2021;4306;2762;54888;3689;Población municipal;1837.0;A
2021;4306;2762;54888;3690;Población municipal;1941.0;A
2021;4306;2762;53700;3691;Población municipal;3674.0;A
2021;4306;2762;53700;3689;Población municipal;1796.0;A
2021;4306;2762;53700;3690;Población municipal;1878.0;A
2021;4306;2762;54560;3691;Población municipal;3506.0;A
2021;4306;2762;54560;3689;Población municipal;1706.0;A
2021;4306;2762;54560;3690;Población municipal;1800.0;A
2021;4306;2762;53809;3691;Población municipal;4.0;A
2021;4306;2762;53809;3689;Población municipal;2.0;A
2021;4306;2762;53809;3690;Población municipal;2.0;A
2021;4306;2762;53855;3691;Población municipal;17.0;A
2021;4306;2762;53855;3689;Población municipal;6.0;A
2021;4306;2762;53855;3690;Población municipal;11.0;A
2021;4306;2762;53933;3691;Población municipal;31.0;A
2021;4306;2762;53933;3689;Población municipal;13.0;A
2021;4306;2762;53933;3690;Población municipal;18.0;A
2021;4306;2762;54155;3691;Población municipal;5.0;A
2021;4306;2762;54155;3689;Población municipal;2.0;A
2021;4306;2762;54155;3690;Población municipal;3.0;A
2021;4306;2762;54236;3691;Población municipal;3298.0;A
2021;4306;2762;54236;3689;Población municipal;1614.0;A
2021;4306;2762;54236;3690;Población municipal;1684.0;A
2021;4306;2762;54344;3691;Población municipal;13.0;A
2021;4306;2762;54344;3689;Población municipal;7.0;A
2021;4306;2762;54344;3690;Población municipal;6.0;A
2021;4306;2762;54452;3691;Población municipal;7.0;A
2021;4306;2762;54452;3689;Población municipal;2.0;A
2021;4306;2762;54452;3690;Población municipal;5.0;A
2021;4306;2762;54559;3691;Población municipal;131.0;A
2021;4306;2762;54559;3689;Población municipal;60.0;A
2021;4306;2762;54559;3690;Población municipal;71.0;A
2021;4306;2762;54565;3691;Población municipal;168.0;A
2021;4306;2762;54565;3689;Población municipal;90.0;A
2021;4306;2762;54565;3690;Población municipal;78.0;A
2021;4306;2762;54887;3691;Población municipal;104.0;A
2021;4306;2762;54887;3689;Población municipal;41.0;A
2021;4306;2762;54887;3690;Población municipal;63.0;A
2021;4306;2763;54888;3691;Población municipal;22061.0;A
2021;4306;2763;54888;3689;Población municipal;11059.0;A
2021;4306;2763;54888;3690;Población municipal;11002.0;A
2021;4306;2763;53700;3691;Población municipal;15940.0;A
2021;4306;2763;53700;3689;Población municipal;8034.0;A
2021;4306;2763;53700;3690;Población municipal;7906.0;A
2021;4306;2763;54560;3691;Población municipal;15263.0;A
2021;4306;2763;54560;3689;Población municipal;7721.0;A
2021;4306;2763;54560;3690;Población municipal;7542.0;A
2021;4306;2763;53809;3691;Población municipal;31.0;A
2021;4306;2763;53809;3689;Población municipal;16.0;A
2021;4306;2763;53809;3690;Población municipal;15.0;A
2021;4306;2763;53855;3691;Población municipal;247.0;A
2021;4306;2763;53855;3689;Población municipal;133.0;A
2021;4306;2763;53855;3690;Población municipal;114.0;A
2021;4306;2763;53933;3691;Población municipal;87.0;A
2021;4306;2763;53933;3689;Población municipal;44.0;A
2021;4306;2763;53933;3690;Población municipal;43.0;A
2021;4306;2763;54155;3691;Población municipal;30.0;A
2021;4306;2763;54155;3689;Población municipal;17.0;A
2021;4306;2763;54155;3690;Población municipal;13.0;A
2021;4306;2763;54236;3691;Población municipal;14030.0;A
2021;4306;2763;54236;3689;Población municipal;7060.0;A
2021;4306;2763;54236;3690;Población municipal;6970.0;A
2021;4306;2763;54344;3691;Población municipal;58.0;A
2021;4306;2763;54344;3689;Población municipal;34.0;A
2021;4306;2763;54344;3690;Población municipal;24.0;A
2021;4306;2763;54452;3691;Población municipal;50.0;A
2021;4306;2763;54452;3689;Población municipal;23.0;A
2021;4306;2763;54452;3690;Población municipal;27.0;A
2021;4306;2763;54559;3691;Población municipal;730.0;A
2021;4306;2763;54559;3689;Población municipal;394.0;A
2021;4306;2763;54559;3690;Población municipal;336.0;A
2021;4306;2763;54565;3691;Población municipal;677.0;A
2021;4306;2763;54565;3689;Población municipal;313.0;A
2021;4306;2763;54565;3690;Población municipal;364.0;A
2021;4306;2763;54887;3691;Población municipal;6121.0;A
2021;4306;2763;54887;3689;Población municipal;3025.0;A
2021;4306;2763;54887;3690;Población municipal;3096.0;A
2021;4306;2764;54888;3691;Población municipal;255.0;A
2021;4306;2764;54888;3689;Población municipal;135.0;A
2021;4306;2764;54888;3690;Población municipal;120.0;A
2021;4306;2764;53700;3691;Población municipal;241.0;A
2021;4306;2764;53700;3689;Población municipal;129.0;A
2021;4306;2764;53700;3690;Población municipal;112.0;A
2021;4306;2764;54560;3691;Población municipal;225.0;A
2021;4306;2764;54560;3689;Población municipal;124.0;A
2021;4306;2764;54560;3690;Población municipal;101.0;A
2021;4306;2764;53933;3691;Población municipal;1.0;A
2021;4306;2764;53933;3689;Población municipal;1.0;A
2021;4306;2764;54155;3691;Población municipal;1.0;A
2021;4306;2764;54155;3689;Población municipal;1.0;A
2021;4306;2764;54236;3691;Población municipal;204.0;A
2021;4306;2764;54236;3689;Población municipal;109.0;A
2021;4306;2764;54236;3690;Población municipal;95.0;A
2021;4306;2764;54559;3691;Población municipal;19.0;A
2021;4306;2764;54559;3689;Población municipal;13.0;A
2021;4306;2764;54559;3690;Población municipal;6.0;A
2021;4306;2764;54565;3691;Población municipal;16.0;A
2021;4306;2764;54565;3689;Población municipal;5.0;A
2021;4306;2764;54565;3690;Población municipal;11.0;A
2021;4306;2764;54887;3691;Población municipal;14.0;A
2021;4306;2764;54887;3689;Población municipal;6.0;A
2021;4306;2764;54887;3690;Población municipal;8.0;A
2021;4306;2765;54888;3691;Población municipal;5127.0;A
2021;4306;2765;54888;3689;Población municipal;2458.0;A
2021;4306;2765;54888;3690;Población municipal;2669.0;A
2021;4306;2765;53700;3691;Población municipal;4955.0;A
2021;4306;2765;53700;3689;Población municipal;2391.0;A
2021;4306;2765;53700;3690;Población municipal;2564.0;A
2021;4306;2765;54560;3691;Población municipal;4719.0;A
2021;4306;2765;54560;3689;Población municipal;2285.0;A
2021;4306;2765;54560;3690;Población municipal;2434.0;A
2021;4306;2765;53809;3691;Población municipal;5.0;A
2021;4306;2765;53809;3689;Población municipal;1.0;A
2021;4306;2765;53809;3690;Población municipal;4.0;A
2021;4306;2765;53855;3691;Población municipal;25.0;A
2021;4306;2765;53855;3689;Población municipal;10.0;A
2021;4306;2765;53855;3690;Población municipal;15.0;A
2021;4306;2765;53933;3691;Población municipal;19.0;A
2021;4306;2765;53933;3689;Población municipal;7.0;A
2021;4306;2765;53933;3690;Población municipal;12.0;A
2021;4306;2765;54155;3691;Población municipal;4.0;A
2021;4306;2765;54155;3689;Población municipal;2.0;A
2021;4306;2765;54155;3690;Población municipal;2.0;A
2021;4306;2765;54236;3691;Población municipal;4410.0;A
2021;4306;2765;54236;3689;Población municipal;2130.0;A
2021;4306;2765;54236;3690;Población municipal;2280.0;A
2021;4306;2765;54344;3691;Población municipal;5.0;A
2021;4306;2765;54344;3689;Población municipal;4.0;A
2021;4306;2765;54344;3690;Población municipal;1.0;A
2021;4306;2765;54452;3691;Población municipal;6.0;A
2021;4306;2765;54452;3689;Población municipal;3.0;A
2021;4306;2765;54452;3690;Población municipal;3.0;A
2021;4306;2765;54559;3691;Población municipal;245.0;A
2021;4306;2765;54559;3689;Población municipal;128.0;A
2021;4306;2765;54559;3690;Población municipal;117.0;A
2021;4306;2765;54565;3691;Población municipal;236.0;A
2021;4306;2765;54565;3689;Población municipal;106.0;A
2021;4306;2765;54565;3690;Población municipal;130.0;A
2021;4306;2765;54887;3691;Población municipal;172.0;A
2021;4306;2765;54887;3689;Población municipal;67.0;A
