D_TEMPORAL_0;D_TERRITORIO_0;D_CNAE09_0;INDICATOR;OBS_VALUE;FREQ
2020;3676;8122;ESTABLECIMIENTO;;A
2020;3676;8133;ESTABLECIMIENTO;3607.0;A
2020;3676;8127;ESTABLECIMIENTO;746.0;A
2020;3676;8130;ESTABLECIMIENTO;2861.0;A
2020;3676;8132;ESTABLECIMIENTO;;A
2020;3676;8143;ESTABLECIMIENTO;5215.0;A
2020;3676;8137;ESTABLECIMIENTO;4901.0;A
2020;3676;8140;ESTABLECIMIENTO;314.0;A
2020;3676;8142;ESTABLECIMIENTO;;A
2020;3676;8158;ESTABLECIMIENTO;10139.0;A
2020;3676;8146;ESTABLECIMIENTO;447.0;A
2020;3676;8149;ESTABLECIMIENTO;1958.0;A
2020;3676;8152;ESTABLECIMIENTO;1313.0;A
2020;3676;8155;ESTABLECIMIENTO;6421.0;A
2020;3676;8157;ESTABLECIMIENTO;;A
2020;3676;8164;ESTABLECIMIENTO;1884.0;A
2020;3676;8161;ESTABLECIMIENTO;1884.0;A
2020;3676;8163;ESTABLECIMIENTO;;A
2020;3676;8255;ESTABLECIMIENTO;23145.0;A
2020;3676;8188;ESTABLECIMIENTO;4144.0;A
2020;3676;8169;ESTABLECIMIENTO;1004.0;A
2020;3676;8174;ESTABLECIMIENTO;609.0;A
2020;3676;8182;ESTABLECIMIENTO;2365.0;A
2020;3676;8185;ESTABLECIMIENTO;166.0;A
2020;3676;8187;ESTABLECIMIENTO;;A
2020;3676;8200;ESTABLECIMIENTO;850.0;A
2020;3676;8191;ESTABLECIMIENTO;453.0;A
2020;3676;8194;ESTABLECIMIENTO;241.0;A
2020;3676;8197;ESTABLECIMIENTO;156.0;A
2020;3676;8199;ESTABLECIMIENTO;;A
2020;3676;8210;ESTABLECIMIENTO;3331.0;A
2020;3676;8204;ESTABLECIMIENTO;2305.0;A
2020;3676;8207;ESTABLECIMIENTO;1026.0;A
2020;3676;8209;ESTABLECIMIENTO;;A
2020;3676;8222;ESTABLECIMIENTO;768.0;A
2020;3676;8213;ESTABLECIMIENTO;488.0;A
2020;3676;8216;ESTABLECIMIENTO;100.0;A
2020;3676;8219;ESTABLECIMIENTO;180.0;A
2020;3676;8221;ESTABLECIMIENTO;;A
2020;3676;8236;ESTABLECIMIENTO;6822.0;A
2020;3676;8225;ESTABLECIMIENTO;295.0;A
2020;3676;8230;ESTABLECIMIENTO;6057.0;A
2020;3676;8233;ESTABLECIMIENTO;470.0;A
2020;3676;8235;ESTABLECIMIENTO;;A
2020;3676;8254;ESTABLECIMIENTO;7230.0;A
2020;3676;8240;ESTABLECIMIENTO;875.0;A
2020;3676;8243;ESTABLECIMIENTO;64.0;A
2020;3676;8246;ESTABLECIMIENTO;949.0;A
2020;3676;8251;ESTABLECIMIENTO;5342.0;A
2020;3676;8253;ESTABLECIMIENTO;;A
2020;3676;8256;ESTABLECIMIENTO;51579.0;A
2020;3676;8275;ESTABLECIMIENTO;;A
2020;3676;8274;ESTABLECIMIENTO;;A
2020;3676;8261;ESTABLECIMIENTO;;A
2020;3676;8268;ESTABLECIMIENTO;;A
2020;3676;8271;ESTABLECIMIENTO;;A
2020;3676;8273;ESTABLECIMIENTO;;A
2020;3676;8303;ESTABLECIMIENTO;25320.0;A
2020;3676;8302;ESTABLECIMIENTO;25320.0;A
2020;3676;8278;ESTABLECIMIENTO;3186.0;A
2020;3676;8281;ESTABLECIMIENTO;2865.0;A
2020;3676;8285;ESTABLECIMIENTO;3807.0;A
2020;3676;8290;ESTABLECIMIENTO;664.0;A
2020;3676;8296;ESTABLECIMIENTO;14668.0;A
2020;3676;8299;ESTABLECIMIENTO;130.0;A
2020;3676;8301;ESTABLECIMIENTO;;A
2020;3676;8345;ESTABLECIMIENTO;26259.0;A
2020;3676;8317;ESTABLECIMIENTO;23509.0;A
2020;3676;8306;ESTABLECIMIENTO;226.0;A
2020;3676;8311;ESTABLECIMIENTO;14253.0;A
2020;3676;8314;ESTABLECIMIENTO;9030.0;A
2020;3676;8316;ESTABLECIMIENTO;;A
2020;3676;8333;ESTABLECIMIENTO;1229.0;A
2020;3676;8320;ESTABLECIMIENTO;346.0;A
2020;3676;8323;ESTABLECIMIENTO;198.0;A
2020;3676;8327;ESTABLECIMIENTO;510.0;A
2020;3676;8330;ESTABLECIMIENTO;175.0;A
2020;3676;8332;ESTABLECIMIENTO;;A
2020;3676;8344;ESTABLECIMIENTO;1521.0;A
2020;3676;8337;ESTABLECIMIENTO;894.0;A
2020;3676;8341;ESTABLECIMIENTO;627.0;A
2020;3676;8343;ESTABLECIMIENTO;;A
2020;3676;8346;ESTABLECIMIENTO;45209.0;A
2020;3676;8385;ESTABLECIMIENTO;12658.0;A
2020;3676;8355;ESTABLECIMIENTO;4021.0;A
2020;3676;8352;ESTABLECIMIENTO;4021.0;A
2020;3676;8354;ESTABLECIMIENTO;;A
2020;3676;8365;ESTABLECIMIENTO;867.0;A
2020;3676;8362;ESTABLECIMIENTO;867.0;A
2020;3676;8364;ESTABLECIMIENTO;;A
2020;3676;8371;ESTABLECIMIENTO;2052.0;A
2020;3676;8368;ESTABLECIMIENTO;2052.0;A
2020;3676;8370;ESTABLECIMIENTO;;A
2020;3676;8384;ESTABLECIMIENTO;5718.0;A
2020;3676;8377;ESTABLECIMIENTO;2863.0;A
2020;3676;8381;ESTABLECIMIENTO;2855.0;A
2020;3676;8383;ESTABLECIMIENTO;;A
2020;3676;8426;ESTABLECIMIENTO;32551.0;A
2020;3676;8400;ESTABLECIMIENTO;2041.0;A
2020;3676;8389;ESTABLECIMIENTO;294.0;A
2020;3676;8392;ESTABLECIMIENTO;78.0;A
2020;3676;8397;ESTABLECIMIENTO;1669.0;A
2020;3676;8399;ESTABLECIMIENTO;;A
2020;3676;8415;ESTABLECIMIENTO;3330.0;A
2020;3676;8404;ESTABLECIMIENTO;324.0;A
2020;3676;8412;ESTABLECIMIENTO;3006.0;A
2020;3676;8414;ESTABLECIMIENTO;;A
2020;3676;8425;ESTABLECIMIENTO;27180.0;A
2020;3676;8422;ESTABLECIMIENTO;27180.0;A
2020;3676;8424;ESTABLECIMIENTO;;A
2020;3676;8442;ESTABLECIMIENTO;;A
2020;3676;8432;ESTABLECIMIENTO;;A
2020;3676;8429;ESTABLECIMIENTO;;A
2020;3676;8431;ESTABLECIMIENTO;;A
2020;3676;8441;ESTABLECIMIENTO;;A
2020;3676;8435;ESTABLECIMIENTO;;A
2020;3676;8438;ESTABLECIMIENTO;;A
2020;3676;8440;ESTABLECIMIENTO;;A
2020;3676;8449;ESTABLECIMIENTO;;A
2020;3676;8448;ESTABLECIMIENTO;;A
2020;3676;8445;ESTABLECIMIENTO;;A
2020;3676;8447;ESTABLECIMIENTO;;A
2020;3676;6962;ESTABLECIMIENTO;;A
2020;3676;6963;ESTABLECIMIENTO;;A
2020;3676;6964;ESTABLECIMIENTO;;A
2020;3676;6965;ESTABLECIMIENTO;;A
2020;3676;6966;ESTABLECIMIENTO;;A
2020;3676;6956;ESTABLECIMIENTO;;A
2020;3676;6957;ESTABLECIMIENTO;;A
2020;3676;6958;ESTABLECIMIENTO;;A
2020;3676;6959;ESTABLECIMIENTO;;A
2020;3676;6960;ESTABLECIMIENTO;;A
2020;3676;6968;ESTABLECIMIENTO;;A
2020;3676;6969;ESTABLECIMIENTO;;A
2020;3676;6970;ESTABLECIMIENTO;;A
2020;3676;6971;ESTABLECIMIENTO;;A
2020;3676;6972;ESTABLECIMIENTO;;A
2020;3676;8450;ESTABLECIMIENTO;;A
2020;3676;8451;ESTABLECIMIENTO;;A
