D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2015;2245;_T;Y90-94;DEATHS;4.0;A
2015;2245;_T;Y95-99;DEATHS;1.0;A
2015;2245;M;TOTAL;DEATHS;4.0;A
2015;2245;M;Y55-59;DEATHS;2.0;A
2015;2245;M;Y70-74;DEATHS;1.0;A
2015;2245;M;Y75-79;DEATHS;1.0;A
2015;2245;F;TOTAL;DEATHS;7.0;A
2015;2245;F;Y80-84;DEATHS;2.0;A
2015;2245;F;Y90-94;DEATHS;4.0;A
2015;2245;F;Y95-99;DEATHS;1.0;A
2015;2246;_T;TOTAL;DEATHS;104.0;A
2015;2246;_T;Y1-4;DEATHS;1.0;A
2015;2246;_T;Y25-29;DEATHS;1.0;A
2015;2246;_T;Y35-39;DEATHS;1.0;A
2015;2246;_T;Y40-44;DEATHS;3.0;A
2015;2246;_T;Y50-54;DEATHS;1.0;A
2015;2246;_T;Y55-59;DEATHS;7.0;A
2015;2246;_T;Y60-64;DEATHS;4.0;A
2015;2246;_T;Y65-69;DEATHS;10.0;A
2015;2246;_T;Y70-74;DEATHS;13.0;A
2015;2246;_T;Y75-79;DEATHS;4.0;A
2015;2246;_T;Y80-84;DEATHS;15.0;A
2015;2246;_T;Y85-89;DEATHS;23.0;A
2015;2246;_T;Y90-94;DEATHS;17.0;A
2015;2246;_T;Y95-99;DEATHS;3.0;A
2015;2246;_T;Y_GE100;DEATHS;1.0;A
2015;2246;M;TOTAL;DEATHS;57.0;A
2015;2246;M;Y25-29;DEATHS;1.0;A
2015;2246;M;Y40-44;DEATHS;2.0;A
2015;2246;M;Y50-54;DEATHS;1.0;A
2015;2246;M;Y55-59;DEATHS;5.0;A
2015;2246;M;Y60-64;DEATHS;2.0;A
2015;2246;M;Y65-69;DEATHS;7.0;A
2015;2246;M;Y70-74;DEATHS;9.0;A
2015;2246;M;Y75-79;DEATHS;2.0;A
2015;2246;M;Y80-84;DEATHS;6.0;A
2015;2246;M;Y85-89;DEATHS;15.0;A
2015;2246;M;Y90-94;DEATHS;7.0;A
2015;2246;F;TOTAL;DEATHS;47.0;A
2015;2246;F;Y1-4;DEATHS;1.0;A
2015;2246;F;Y35-39;DEATHS;1.0;A
2015;2246;F;Y40-44;DEATHS;1.0;A
2015;2246;F;Y55-59;DEATHS;2.0;A
2015;2246;F;Y60-64;DEATHS;2.0;A
2015;2246;F;Y65-69;DEATHS;3.0;A
2015;2246;F;Y70-74;DEATHS;4.0;A
2015;2246;F;Y75-79;DEATHS;2.0;A
2015;2246;F;Y80-84;DEATHS;9.0;A
2015;2246;F;Y85-89;DEATHS;8.0;A
2015;2246;F;Y90-94;DEATHS;10.0;A
2015;2246;F;Y95-99;DEATHS;3.0;A
2015;2246;F;Y_GE100;DEATHS;1.0;A
2015;2247;_T;TOTAL;DEATHS;8.0;A
2015;2247;_T;Y75-79;DEATHS;1.0;A
2015;2247;_T;Y80-84;DEATHS;2.0;A
2015;2247;_T;Y85-89;DEATHS;2.0;A
2015;2247;_T;Y90-94;DEATHS;3.0;A
2015;2247;M;TOTAL;DEATHS;2.0;A
2015;2247;M;Y75-79;DEATHS;1.0;A
2015;2247;M;Y90-94;DEATHS;1.0;A
2015;2247;F;TOTAL;DEATHS;6.0;A
2015;2247;F;Y80-84;DEATHS;2.0;A
2015;2247;F;Y85-89;DEATHS;2.0;A
2015;2247;F;Y90-94;DEATHS;2.0;A
2015;2250;_T;TOTAL;DEATHS;17.0;A
2015;2250;_T;Y45-49;DEATHS;1.0;A
2015;2250;_T;Y60-64;DEATHS;1.0;A
2015;2250;_T;Y65-69;DEATHS;2.0;A
2015;2250;_T;Y70-74;DEATHS;1.0;A
2015;2250;_T;Y75-79;DEATHS;2.0;A
2015;2250;_T;Y80-84;DEATHS;6.0;A
2015;2250;_T;Y85-89;DEATHS;4.0;A
2015;2250;M;TOTAL;DEATHS;9.0;A
2015;2250;M;Y45-49;DEATHS;1.0;A
2015;2250;M;Y65-69;DEATHS;2.0;A
2015;2250;M;Y70-74;DEATHS;1.0;A
2015;2250;M;Y75-79;DEATHS;2.0;A
2015;2250;M;Y80-84;DEATHS;3.0;A
2015;2250;F;TOTAL;DEATHS;8.0;A
2015;2250;F;Y60-64;DEATHS;1.0;A
2015;2250;F;Y80-84;DEATHS;3.0;A
2015;2250;F;Y85-89;DEATHS;4.0;A
2015;2251;_T;TOTAL;DEATHS;38.0;A
2015;2251;_T;Y45-49;DEATHS;1.0;A
2015;2251;_T;Y55-59;DEATHS;1.0;A
2015;2251;_T;Y60-64;DEATHS;1.0;A
2015;2251;_T;Y65-69;DEATHS;5.0;A
2015;2251;_T;Y70-74;DEATHS;5.0;A
2015;2251;_T;Y75-79;DEATHS;3.0;A
2015;2251;_T;Y80-84;DEATHS;7.0;A
2015;2251;_T;Y85-89;DEATHS;6.0;A
2015;2251;_T;Y90-94;DEATHS;8.0;A
2015;2251;_T;Y95-99;DEATHS;1.0;A
2015;2251;M;TOTAL;DEATHS;22.0;A
2015;2251;M;Y45-49;DEATHS;1.0;A
2015;2251;M;Y55-59;DEATHS;1.0;A
2015;2251;M;Y65-69;DEATHS;4.0;A
2015;2251;M;Y70-74;DEATHS;5.0;A
2015;2251;M;Y75-79;DEATHS;2.0;A
2015;2251;M;Y80-84;DEATHS;2.0;A
2015;2251;M;Y85-89;DEATHS;3.0;A
2015;2251;M;Y90-94;DEATHS;4.0;A
2015;2251;F;TOTAL;DEATHS;16.0;A
2015;2251;F;Y60-64;DEATHS;1.0;A
2015;2251;F;Y65-69;DEATHS;1.0;A
2015;2251;F;Y75-79;DEATHS;1.0;A
2015;2251;F;Y80-84;DEATHS;5.0;A
2015;2251;F;Y85-89;DEATHS;3.0;A
2015;2251;F;Y90-94;DEATHS;4.0;A
2015;2251;F;Y95-99;DEATHS;1.0;A
2015;2252;_T;TOTAL;DEATHS;2.0;A
2015;2252;_T;Y90-94;DEATHS;1.0;A
2015;2252;_T;Y95-99;DEATHS;1.0;A
2015;2252;M;TOTAL;DEATHS;1.0;A
2015;2252;M;Y95-99;DEATHS;1.0;A
2015;2252;F;TOTAL;DEATHS;1.0;A
2015;2252;F;Y90-94;DEATHS;1.0;A
2015;2253;_T;TOTAL;DEATHS;1651.0;A
2015;2253;_T;Y_LT1;DEATHS;18.0;A
2015;2253;_T;Y1-4;DEATHS;3.0;A
2015;2253;_T;Y5-9;DEATHS;3.0;A
2015;2253;_T;Y10-14;DEATHS;1.0;A
2015;2253;_T;Y20-24;DEATHS;3.0;A
2015;2253;_T;Y25-29;DEATHS;3.0;A
2015;2253;_T;Y30-34;DEATHS;13.0;A
2015;2253;_T;Y35-39;DEATHS;11.0;A
2015;2253;_T;Y40-44;DEATHS;14.0;A
2015;2253;_T;Y45-49;DEATHS;23.0;A
2015;2253;_T;Y50-54;DEATHS;37.0;A
2015;2253;_T;Y55-59;DEATHS;72.0;A
2015;2253;_T;Y60-64;DEATHS;85.0;A
2015;2253;_T;Y65-69;DEATHS;91.0;A
2015;2253;_T;Y70-74;DEATHS;135.0;A
2015;2253;_T;Y75-79;DEATHS;192.0;A
2015;2253;_T;Y80-84;DEATHS;309.0;A
2015;2253;_T;Y85-89;DEATHS;325.0;A
2015;2253;_T;Y90-94;DEATHS;234.0;A
2015;2253;_T;Y95-99;DEATHS;67.0;A
2015;2253;_T;Y_GE100;DEATHS;12.0;A
2015;2253;M;TOTAL;DEATHS;809.0;A
2015;2253;M;Y_LT1;DEATHS;11.0;A
2015;2253;M;Y1-4;DEATHS;1.0;A
2015;2253;M;Y5-9;DEATHS;1.0;A
2015;2253;M;Y20-24;DEATHS;3.0;A
2015;2253;M;Y25-29;DEATHS;3.0;A
2015;2253;M;Y30-34;DEATHS;9.0;A
2015;2253;M;Y35-39;DEATHS;3.0;A
2015;2253;M;Y40-44;DEATHS;11.0;A
2015;2253;M;Y45-49;DEATHS;20.0;A
2015;2253;M;Y50-54;DEATHS;24.0;A
2015;2253;M;Y55-59;DEATHS;56.0;A
2015;2253;M;Y60-64;DEATHS;61.0;A
2015;2253;M;Y65-69;DEATHS;62.0;A
2015;2253;M;Y70-74;DEATHS;89.0;A
2015;2253;M;Y75-79;DEATHS;98.0;A
2015;2253;M;Y80-84;DEATHS;148.0;A
2015;2253;M;Y85-89;DEATHS;129.0;A
2015;2253;M;Y90-94;DEATHS;59.0;A
2015;2253;M;Y95-99;DEATHS;16.0;A
2015;2253;M;Y_GE100;DEATHS;5.0;A
2015;2253;F;TOTAL;DEATHS;842.0;A
2015;2253;F;Y_LT1;DEATHS;7.0;A
2015;2253;F;Y1-4;DEATHS;2.0;A
2015;2253;F;Y5-9;DEATHS;2.0;A
2015;2253;F;Y10-14;DEATHS;1.0;A
2015;2253;F;Y30-34;DEATHS;4.0;A
2015;2253;F;Y35-39;DEATHS;8.0;A
2015;2253;F;Y40-44;DEATHS;3.0;A
2015;2253;F;Y45-49;DEATHS;3.0;A
2015;2253;F;Y50-54;DEATHS;13.0;A
2015;2253;F;Y55-59;DEATHS;16.0;A
2015;2253;F;Y60-64;DEATHS;24.0;A
2015;2253;F;Y65-69;DEATHS;29.0;A
2015;2253;F;Y70-74;DEATHS;46.0;A
2015;2253;F;Y75-79;DEATHS;94.0;A
2015;2253;F;Y80-84;DEATHS;161.0;A
2015;2253;F;Y85-89;DEATHS;196.0;A
2015;2253;F;Y90-94;DEATHS;175.0;A
2015;2253;F;Y95-99;DEATHS;51.0;A
2015;2253;F;Y_GE100;DEATHS;7.0;A
2015;2254;_T;TOTAL;DEATHS;3.0;A
2015;2254;_T;Y80-84;DEATHS;3.0;A
2015;2254;M;TOTAL;DEATHS;2.0;A
