OBS_STATUS;PARQUES_TURISMO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;55541;55558;2017;VIAJEROS;52933.05072006;A
A;55541;55558;2016;VIAJEROS;59809.54163407;A
A;55541;55558;2015;VIAJEROS;53765.27219622;A
A;55541;55558;2014;VIAJEROS;38994.72346608;A
A;55541;55558;2013;VIAJEROS;32921.67;A
A;55541;55558;2012;VIAJEROS;30985.21;A
A;55541;55558;2011;VIAJEROS;36363.9;A
A;55541;55558;2010;VIAJEROS;32827.34;A
A;55541;55558;2009;VIAJEROS;27073.56;A
A;55541;55558;2008;VIAJEROS;38554.2;A
A;55541;55559;2020;VIAJEROS;2025.071790623;A
A;55541;55559;2019;VIAJEROS;5856.47187009;A
A;55541;55559;2018;VIAJEROS;5981.841163945;A
A;55541;55559;2017;VIAJEROS;5352.188635919;A
A;55541;55559;2016;VIAJEROS;5608.1431479;A
A;55541;55559;2015;VIAJEROS;4126.079203731;A
A;55541;55559;2014;VIAJEROS;4805.511414084;A
A;55541;55559;2013;VIAJEROS;4368.46;A
A;55541;55559;2012;VIAJEROS;3370.91;A
A;55541;55559;2011;VIAJEROS;5640.94;A
A;55541;55559;2010;VIAJEROS;2734.87;A
A;55541;55559;2009;VIAJEROS;5082.07;A
A;55541;55559;2008;VIAJEROS;5828.61;A
A;55541;55544;2020;VIAJEROS;8056.343739736;A
A;55541;55544;2019;VIAJEROS;19781.116939104;A
A;55541;55544;2018;VIAJEROS;19764.85707335;A
A;55541;55544;2017;VIAJEROS;21197.064712884;A
A;55541;55544;2016;VIAJEROS;24630.36156206;A
A;55541;55544;2015;VIAJEROS;19788.73950904;A
A;55541;55544;2014;VIAJEROS;21499.75195217;A
A;55541;55544;2013;VIAJEROS;20009.61;A
A;55541;55544;2012;VIAJEROS;15372.27;A
A;55541;55544;2011;VIAJEROS;18243.07;A
A;55541;55544;2010;VIAJEROS;15076.47;A
A;55541;55544;2009;VIAJEROS;17647.19;A
A;55541;55544;2008;VIAJEROS;21546.89;A
A;55541;55561;2020;VIAJEROS;10847.952901225;A
A;55541;55561;2019;VIAJEROS;18077.907907817;A
A;55541;55561;2018;VIAJEROS;17144.58408616;A
A;55541;55561;2017;VIAJEROS;14797.39004614;A
A;55541;55561;2016;VIAJEROS;12911.91595683;A
A;55541;55561;2015;VIAJEROS;12360.88848785;A
A;55541;55561;2014;VIAJEROS;11991.504860513;A
A;55541;55561;2013;VIAJEROS;13757.72;A
A;55541;55561;2012;VIAJEROS;10265.9;A
A;55541;55561;2011;VIAJEROS;12476.37;A
A;55541;55561;2010;VIAJEROS;27982.87;A
A;55541;55561;2009;VIAJEROS;32078.79;A
A;55541;55561;2008;VIAJEROS;37251.65;A
A;55541;55562;2020;VIAJEROS;9005.600344886;A
A;55541;55562;2019;VIAJEROS;14390.023995811;A
A;55541;55562;2018;VIAJEROS;15765.5692312;A
A;55541;55562;2017;VIAJEROS;15977.1289133;A
A;55541;55562;2016;VIAJEROS;21212.149671597;A
A;55541;55562;2015;VIAJEROS;20009.410871138;A
A;55541;55562;2014;VIAJEROS;23076.24589906;A
A;55541;55562;2013;VIAJEROS;18075.64;A
A;55541;55562;2012;VIAJEROS;12136.37;A
A;55541;55562;2011;VIAJEROS;14525.39;A
P;55537;55564;2021;VIAJEROS;797127.203658983;A
P;55537;55543;2021;VIAJEROS;406228.725531476;A
P;55537;55563;2021;VIAJEROS;390898.478127507;A
P;55537;55545;2021;VIAJEROS;5844.497032028;A
P;55537;55546;2021;VIAJEROS;1790.923777653;A
P;55537;55547;2021;VIAJEROS;1916.259012227;A
P;55537;55548;2021;VIAJEROS;2780.521581358;A
P;55537;55549;2021;VIAJEROS;18272.480204412;A
P;55537;55550;2021;VIAJEROS;33510.214770003;A
P;55537;55551;2021;VIAJEROS;37769.502535249;A
P;55537;55552;2021;VIAJEROS;66765.461268484;A
P;55537;55553;2021;VIAJEROS;8142.510645344;A
P;55537;55554;2021;VIAJEROS;9531.120863515;A
P;55537;55555;2021;VIAJEROS;106796.028003574;A
P;55537;55556;2021;VIAJEROS;72504.198215119;A
P;55537;55557;2021;VIAJEROS;3085.261368421;A
P;55537;55558;2021;VIAJEROS;10323.484216533;A
P;55537;55559;2021;VIAJEROS;1759.385268122;A
P;55537;55544;2021;VIAJEROS;5978.946585661;A
P;55537;55561;2021;VIAJEROS;2179.977245254;A
P;55537;55562;2021;VIAJEROS;1947.70553455;A
P;55538;55564;2021;VIAJEROS;1251105.599861792;A
P;55538;55543;2021;VIAJEROS;762198.856291323;A
P;55538;55563;2021;VIAJEROS;488906.743570469;A
P;55538;55545;2021;VIAJEROS;13404.854332421;A
P;55538;55546;2021;VIAJEROS;6268.149758224;A
P;55538;55547;2021;VIAJEROS;8532.367423137;A
P;55538;55548;2021;VIAJEROS;8100.169312483;A
P;55538;55549;2021;VIAJEROS;43149.850191403;A
P;55538;55550;2021;VIAJEROS;28430.671195021;A
P;55538;55551;2021;VIAJEROS;37031.988830698;A
P;55538;55552;2021;VIAJEROS;24149.510873351;A
P;55538;55553;2021;VIAJEROS;49498.766666343;A
P;55538;55554;2021;VIAJEROS;17897.145003441;A
P;55538;55555;2021;VIAJEROS;179956.469596728;A
P;55538;55556;2021;VIAJEROS;10397.659131702;A
P;55538;55557;2021;VIAJEROS;6416.722291989;A
P;55538;55558;2021;VIAJEROS;31070.961397814;A
P;55538;55559;2021;VIAJEROS;4077.930976272;A
P;55538;55544;2021;VIAJEROS;12589.123994219;A
P;55538;55561;2021;VIAJEROS;6797.608143528;A
P;55538;55562;2021;VIAJEROS;1136.794451695;A
P;55539;55564;2021;VIAJEROS;172128.442946873;A
P;55539;55543;2021;VIAJEROS;118521.90051675;A
P;55539;55563;2021;VIAJEROS;53606.542430123;A
P;55539;55545;2021;VIAJEROS;838.640283893;A
P;55539;55546;2021;VIAJEROS;284.200067968;A
P;55539;55547;2021;VIAJEROS;438.299286011;A
P;55539;55548;2021;VIAJEROS;341.794812447;A
P;55539;55549;2021;VIAJEROS;2202.006314552;A
P;55539;55550;2021;VIAJEROS;4560.194364366;A
P;55539;55551;2021;VIAJEROS;3414.087419697;A
P;55539;55552;2021;VIAJEROS;2998.637535327;A
P;55539;55553;2021;VIAJEROS;916.79958297;A
P;55539;55554;2021;VIAJEROS;2132.915592223;A
P;55539;55555;2021;VIAJEROS;29374.136584054;A
P;55539;55556;2021;VIAJEROS;2002.346889337;A
P;55539;55557;2021;VIAJEROS;317.374306435;A
P;55539;55558;2021;VIAJEROS;1587.095422334;A
P;55539;55559;2021;VIAJEROS;714.217412544;A
P;55539;55544;2021;VIAJEROS;741.326649488;A
P;55539;55561;2021;VIAJEROS;557.290200617;A
P;55539;55562;2021;VIAJEROS;185.17970586;A
P;55540;55564;2021;VIAJEROS;515675.217085486;A
P;55540;55543;2021;VIAJEROS;290408.023834353;A
P;55540;55563;2021;VIAJEROS;225267.193251133;A
P;55540;55545;2021;VIAJEROS;6091.839407956;A
P;55540;55546;2021;VIAJEROS;872.911000843;A
P;55540;55547;2021;VIAJEROS;1643.088366092;A
P;55540;55548;2021;VIAJEROS;3207.033816956;A
P;55540;55549;2021;VIAJEROS;28675.470083688;A
P;55540;55550;2021;VIAJEROS;13535.581983334;A
P;55540;55551;2021;VIAJEROS;7147.157266463;A
P;55540;55552;2021;VIAJEROS;5407.09281423;A
P;55540;55553;2021;VIAJEROS;67350.675295202;A
P;55540;55554;2021;VIAJEROS;7091.472222764;A
P;55540;55555;2021;VIAJEROS;62435.085211272;A
P;55540;55556;2021;VIAJEROS;2860.510516267;A
P;55540;55557;2021;VIAJEROS;2299.873260848;A
P;55540;55558;2021;VIAJEROS;11580.754632068;A
P;55540;55559;2021;VIAJEROS;1169.320415416;A
P;55540;55544;2021;VIAJEROS;2932.782119952;A
P;55540;55561;2021;VIAJEROS;731.960291589;A
P;55540;55562;2021;VIAJEROS;234.584546193;A
P;55541;55564;2021;VIAJEROS;1810807.109726817;A
P;55541;55543;2021;VIAJEROS;1053171.677176419;A
P;55541;55563;2021;VIAJEROS;757635.432550398;A
P;55541;55545;2021;VIAJEROS;15325.880734198;A
P;55541;55546;2021;VIAJEROS;12399.198299843;A
P;55541;55547;2021;VIAJEROS;14502.330281487;A
P;55541;55548;2021;VIAJEROS;11877.164091086;A
P;55541;55549;2021;VIAJEROS;41470.261997031;A
P;55541;55550;2021;VIAJEROS;61708.17509866;A
P;55541;55551;2021;VIAJEROS;62537.801015639;A
P;55541;55552;2021;VIAJEROS;48261.735622304;A
P;55541;55553;2021;VIAJEROS;54090.419039505;A
P;55541;55554;2021;VIAJEROS;21833.841357377;A
P;55541;55555;2021;VIAJEROS;277135.874417366;A
P;55541;55556;2021;VIAJEROS;26152.127453986;A
P;55541;55557;2021;VIAJEROS;8076.460909554;A
P;55541;55558;2021;VIAJEROS;39866.330829365;A
P;55541;55559;2021;VIAJEROS;6542.350390797;A
P;55541;55544;2021;VIAJEROS;15637.244756749;A
P;55541;55561;2021;VIAJEROS;18405.409259113;A
P;55541;55562;2021;VIAJEROS;21812.826996338;A
A;55537;55564;2020;PCT_VIAJEROS;100.0;A
A;55537;55564;2019;PCT_VIAJEROS;100.0;A
A;55537;55564;2018;PCT_VIAJEROS;100.0;A
A;55537;55564;2017;PCT_VIAJEROS;100.0;A
A;55537;55564;2016;PCT_VIAJEROS;100.0;A
A;55537;55564;2015;PCT_VIAJEROS;100.0;A
A;55537;55564;2014;PCT_VIAJEROS;100.0;A
A;55537;55564;2013;PCT_VIAJEROS;100.0;A
A;55537;55564;2012;PCT_VIAJEROS;100.0;A
A;55537;55564;2011;PCT_VIAJEROS;100.0;A
A;55537;55564;2010;PCT_VIAJEROS;100.0;A
A;55537;55564;2009;PCT_VIAJEROS;100.0;A
A;55537;55564;2008;PCT_VIAJEROS;100.0;A
A;55537;55543;2020;PCT_VIAJEROS;48.48462143484842;A
A;55537;55543;2019;PCT_VIAJEROS;46.36807091341857;A
A;55537;55543;2018;PCT_VIAJEROS;45.02465099867482;A
A;55537;55543;2017;PCT_VIAJEROS;45.52592196406553;A
A;55537;55543;2016;PCT_VIAJEROS;42.097223091710575;A
A;55537;55543;2015;PCT_VIAJEROS;44.51447592946059;A
A;55537;55543;2014;PCT_VIAJEROS;43.992166621927964;A
A;55537;55543;2013;PCT_VIAJEROS;44.75596072996792;A
A;55537;55543;2012;PCT_VIAJEROS;46.70644475807098;A
A;55537;55543;2011;PCT_VIAJEROS;47.897530637786794;A
A;55537;55543;2010;PCT_VIAJEROS;48.12990965882554;A
A;55537;55543;2009;PCT_VIAJEROS;48.60490059166597;A
A;55537;55543;2008;PCT_VIAJEROS;49.594890135054115;A
A;55537;55563;2020;PCT_VIAJEROS;51.51537856515158;A
A;55537;55563;2019;PCT_VIAJEROS;53.63192908658143;A
A;55537;55563;2018;PCT_VIAJEROS;54.97534900132518;A
A;55537;55563;2017;PCT_VIAJEROS;54.47407803593448;A
A;55537;55563;2016;PCT_VIAJEROS;57.902776908289425;A
A;55537;55563;2015;PCT_VIAJEROS;55.48552407053941;A
A;55537;55563;2014;PCT_VIAJEROS;56.00783337807205;A
A;55537;55563;2013;PCT_VIAJEROS;55.244039270032076;A
A;55537;55563;2012;PCT_VIAJEROS;53.29355524192903;A
A;55537;55563;2011;PCT_VIAJEROS;52.1024693622132;A
A;55537;55563;2010;PCT_VIAJEROS;51.87009034117446;A
A;55537;55563;2009;PCT_VIAJEROS;51.39509940833403;A
A;55537;55563;2008;PCT_VIAJEROS;50.40510986494587;A
A;55537;55545;2020;PCT_VIAJEROS;0.8415387684548605;A
A;55537;55545;2019;PCT_VIAJEROS;0.7892825185053147;A
A;55537;55545;2018;PCT_VIAJEROS;0.8871751706258819;A
A;55537;55545;2017;PCT_VIAJEROS;0.7903052994308676;A
A;55537;55545;2016;PCT_VIAJEROS;0.7297075554801122;A
A;55537;55545;2015;PCT_VIAJEROS;0.5654938444241442;A
A;55537;55545;2014;PCT_VIAJEROS;0.8149747503249647;A
A;55537;55545;2013;PCT_VIAJEROS;0.7896915710955731;A
A;55537;55545;2012;PCT_VIAJEROS;0.6968900996808943;A
A;55537;55545;2011;PCT_VIAJEROS;0.9190206558247269;A
A;55537;55545;2010;PCT_VIAJEROS;0.8373594683769507;A
A;55537;55545;2009;PCT_VIAJEROS;0.9464171371779052;A
A;55537;55545;2008;PCT_VIAJEROS;0.5785009775195217;A
A;55537;55546;2020;PCT_VIAJEROS;0.31414718644645595;A
A;55537;55546;2019;PCT_VIAJEROS;0.45157819429058055;A
A;55537;55546;2018;PCT_VIAJEROS;0.36074543761149813;A
A;55537;55546;2017;PCT_VIAJEROS;0.522146443313622;A
A;55537;55546;2016;PCT_VIAJEROS;0.43458111626896245;A
A;55537;55546;2015;PCT_VIAJEROS;0.2863200054679375;A
A;55537;55546;2014;PCT_VIAJEROS;0.3960653454502774;A
A;55537;55546;2013;PCT_VIAJEROS;0.3370455909230454;A
A;55537;55546;2012;PCT_VIAJEROS;0.33386056892864846;A
A;55537;55546;2011;PCT_VIAJEROS;0.38914692483000646;A
A;55537;55546;2010;PCT_VIAJEROS;0.6525819775638894;A
A;55537;55546;2009;PCT_VIAJEROS;0.33831153594977637;A
A;55537;55546;2008;PCT_VIAJEROS;0.5552094930626205;A
A;55537;55547;2020;PCT_VIAJEROS;0.3424824960797866;A
A;55537;55547;2019;PCT_VIAJEROS;0.36486241649528023;A
A;55537;55547;2018;PCT_VIAJEROS;0.49941536762317074;A
A;55537;55547;2017;PCT_VIAJEROS;0.42066588862678084;A
A;55537;55547;2016;PCT_VIAJEROS;0.4385358564875567;A
A;55537;55547;2015;PCT_VIAJEROS;0.38873383734102074;A
A;55537;55547;2014;PCT_VIAJEROS;0.36832678258264445;A
A;55537;55547;2013;PCT_VIAJEROS;0.3102767601581849;A
A;55537;55547;2012;PCT_VIAJEROS;0.2213585610337301;A
A;55537;55547;2011;PCT_VIAJEROS;0.2944426487273727;A
A;55537;55547;2010;PCT_VIAJEROS;0.4300095372094834;A
A;55537;55547;2009;PCT_VIAJEROS;0.3657315199762855;A
A;55537;55547;2008;PCT_VIAJEROS;0.35612128915751573;A
A;55537;55548;2020;PCT_VIAJEROS;0.30616295015827083;A
A;55537;55548;2019;PCT_VIAJEROS;0.3714741048907472;A
A;55537;55548;2018;PCT_VIAJEROS;0.4042783191389106;A
A;55537;55548;2017;PCT_VIAJEROS;0.3755607713048671;A
A;55537;55548;2016;PCT_VIAJEROS;0.36408731426895885;A
A;55537;55548;2015;PCT_VIAJEROS;0.6036584281744927;A
A;55537;55548;2014;PCT_VIAJEROS;0.6601928759971903;A
A;55537;55548;2013;PCT_VIAJEROS;0.499732373156419;A
A;55537;55548;2012;PCT_VIAJEROS;0.502826531760795;A
A;55537;55548;2011;PCT_VIAJEROS;0.5784841990812117;A
A;55537;55548;2010;PCT_VIAJEROS;0.2768525530215557;A
A;55537;55548;2009;PCT_VIAJEROS;0.3469164320674929;A
A;55537;55548;2008;PCT_VIAJEROS;0.42282306572031475;A
A;55537;55549;2020;PCT_VIAJEROS;1.9208761671499934;A
A;55537;55549;2019;PCT_VIAJEROS;2.4585008151189798;A
A;55537;55549;2018;PCT_VIAJEROS;2.55809806924382;A
A;55537;55549;2017;PCT_VIAJEROS;2.3176472310417906;A
A;55537;55549;2016;PCT_VIAJEROS;2.1716920457836957;A
A;55537;55549;2015;PCT_VIAJEROS;2.177759071638343;A
A;55537;55549;2014;PCT_VIAJEROS;2.332739675290563;A
A;55537;55549;2013;PCT_VIAJEROS;2.477012991856675;A
A;55537;55549;2012;PCT_VIAJEROS;2.120531351583029;A
A;55537;55549;2011;PCT_VIAJEROS;2.349595511866288;A
A;55537;55549;2010;PCT_VIAJEROS;2.235833581006975;A
A;55537;55549;2009;PCT_VIAJEROS;1.9639945708836413;A
A;55537;55549;2008;PCT_VIAJEROS;1.7432462127152433;A
A;55537;55550;2020;PCT_VIAJEROS;3.5324254817781098;A
A;55537;55550;2019;PCT_VIAJEROS;4.097757295652678;A
A;55537;55550;2018;PCT_VIAJEROS;4.117690708515382;A
A;55537;55550;2017;PCT_VIAJEROS;3.6934919448938834;A
A;55537;55550;2016;PCT_VIAJEROS;3.8853960833558556;A
A;55537;55550;2015;PCT_VIAJEROS;3.3887693828724674;A
A;55537;55550;2014;PCT_VIAJEROS;3.7727390117234116;A
A;55537;55550;2013;PCT_VIAJEROS;3.737690191645209;A
A;55537;55550;2012;PCT_VIAJEROS;3.004178138347577;A
A;55537;55550;2011;PCT_VIAJEROS;3.773514103582351;A
A;55537;55550;2010;PCT_VIAJEROS;3.2801619469351797;A
A;55537;55550;2009;PCT_VIAJEROS;3.6616538655077746;A
A;55537;55550;2008;PCT_VIAJEROS;3.554700502640098;A
A;55537;55551;2020;PCT_VIAJEROS;5.5914211173855755;A
A;55537;55551;2019;PCT_VIAJEROS;5.216463738492654;A
A;55537;55551;2018;PCT_VIAJEROS;5.657362473462168;A
A;55537;55551;2017;PCT_VIAJEROS;6.009163228354798;A
A;55537;55551;2016;PCT_VIAJEROS;6.226563571304249;A
A;55537;55551;2015;PCT_VIAJEROS;5.951435168683598;A
A;55537;55551;2014;PCT_VIAJEROS;6.7342203495142305;A
A;55537;55551;2013;PCT_VIAJEROS;5.23925367772093;A
A;55537;55551;2012;PCT_VIAJEROS;5.96867818352646;A
A;55537;55551;2011;PCT_VIAJEROS;5.971843541337901;A
A;55537;55551;2010;PCT_VIAJEROS;5.697911111752372;A
A;55537;55551;2009;PCT_VIAJEROS;5.39567358648523;A
A;55537;55551;2008;PCT_VIAJEROS;6.0853064686982625;A
A;55537;55552;2020;PCT_VIAJEROS;9.66632124109069;A
A;55537;55552;2019;PCT_VIAJEROS;9.618117387194145;A
A;55537;55552;2018;PCT_VIAJEROS;9.979724992700605;A
A;55537;55552;2017;PCT_VIAJEROS;9.544584669305564;A
A;55537;55552;2016;PCT_VIAJEROS;9.493891389865478;A
A;55537;55552;2015;PCT_VIAJEROS;9.970723625163403;A
A;55537;55552;2014;PCT_VIAJEROS;9.552735060575557;A
A;55537;55552;2013;PCT_VIAJEROS;9.632561411024207;A
A;55537;55552;2012;PCT_VIAJEROS;9.276998249236748;A
A;55537;55552;2011;PCT_VIAJEROS;8.684640802755565;A
A;55537;55552;2010;PCT_VIAJEROS;8.31104615072578;A
A;55537;55552;2009;PCT_VIAJEROS;9.477673112097456;A
A;55537;55552;2008;PCT_VIAJEROS;8.908675636509708;A
A;55537;55553;2020;PCT_VIAJEROS;0.7710163446181829;A
A;55537;55553;2019;PCT_VIAJEROS;1.113926259552959;A
A;55537;55553;2018;PCT_VIAJEROS;1.005945145095328;A
A;55537;55553;2017;PCT_VIAJEROS;1.0284357546989769;A
A;55537;55553;2016;PCT_VIAJEROS;0.9459877624278958;A
A;55537;55553;2015;PCT_VIAJEROS;0.7743126360932218;A
A;55537;55553;2014;PCT_VIAJEROS;0.8947273559344897;A
A;55537;55553;2013;PCT_VIAJEROS;0.8092813987530317;A
A;55537;55553;2012;PCT_VIAJEROS;0.8549476480621281;A
A;55537;55553;2011;PCT_VIAJEROS;0.7415878964858127;A
A;55537;55553;2010;PCT_VIAJEROS;0.7354480865779682;A
A;55537;55553;2009;PCT_VIAJEROS;1.0254217584161673;A
A;55537;55553;2008;PCT_VIAJEROS;0.8347530424066583;A
A;55537;55554;2020;PCT_VIAJEROS;1.5319080729506005;A
A;55537;55554;2019;PCT_VIAJEROS;1.390688558545286;A
A;55537;55554;2018;PCT_VIAJEROS;1.6766908585943274;A
A;55537;55554;2017;PCT_VIAJEROS;1.5394636550788838;A
A;55537;55554;2016;PCT_VIAJEROS;1.3991721875058645;A
A;55537;55554;2015;PCT_VIAJEROS;1.017011227073845;A
A;55537;55554;2014;PCT_VIAJEROS;0.859868489611102;A
A;55537;55554;2013;PCT_VIAJEROS;0.9510986714394252;A
A;55537;55554;2012;PCT_VIAJEROS;0.8625233795231573;A
A;55537;55554;2011;PCT_VIAJEROS;1.297378291577538;A
A;55537;55554;2010;PCT_VIAJEROS;1.4131981022156181;A
A;55537;55554;2009;PCT_VIAJEROS;1.2032889451148343;A
A;55537;55554;2008;PCT_VIAJEROS;0.8339725499923037;A
A;55537;55555;2020;PCT_VIAJEROS;13.866431462790358;A
A;55537;55555;2019;PCT_VIAJEROS;15.125512531514454;A
A;55537;55555;2018;PCT_VIAJEROS;14.458643094770721;A
A;55537;55555;2017;PCT_VIAJEROS;14.545754456903673;A
A;55537;55555;2016;PCT_VIAJEROS;15.96317446082402;A
A;55537;55555;2015;PCT_VIAJEROS;15.712286577763814;A
A;55537;55555;2014;PCT_VIAJEROS;14.98109885474324;A
A;55537;55555;2013;PCT_VIAJEROS;16.004623671371203;A
A;55537;55555;2012;PCT_VIAJEROS;13.964563278313408;A
A;55537;55555;2011;PCT_VIAJEROS;12.467902440701897;A
A;55537;55555;2010;PCT_VIAJEROS;13.74733307268516;A
A;55537;55555;2009;PCT_VIAJEROS;12.803269459999733;A
A;55537;55555;2008;PCT_VIAJEROS;13.909066827261846;A
A;55537;55556;2020;PCT_VIAJEROS;9.274035379721877;A
A;55537;55556;2019;PCT_VIAJEROS;9.268468093444136;A
A;55537;55556;2018;PCT_VIAJEROS;9.862162251004277;A
A;55537;55556;2017;PCT_VIAJEROS;10.619362355046261;A
A;55537;55556;2016;PCT_VIAJEROS;11.234182199924469;A
A;55537;55556;2015;PCT_VIAJEROS;10.864717254227537;A
A;55537;55556;2014;PCT_VIAJEROS;11.16386093348237;A
A;55537;55556;2013;PCT_VIAJEROS;10.792357636496144;A
A;55537;55556;2012;PCT_VIAJEROS;11.56756031860077;A
A;55537;55556;2011;PCT_VIAJEROS;11.012845252315842;A
A;55537;55556;2010;PCT_VIAJEROS;11.092202726619108;A
A;55537;55556;2009;PCT_VIAJEROS;10.799750741362718;A
A;55537;55556;2008;PCT_VIAJEROS;9.34279446569433;A
A;55537;55557;2020;PCT_VIAJEROS;0.3775540279625452;A
A;55537;55557;2019;PCT_VIAJEROS;0.3478870313667497;A
A;55537;55557;2018;PCT_VIAJEROS;0.47426067198351923;A
A;55537;55557;2017;PCT_VIAJEROS;0.4121241972557145;A
A;55537;55557;2016;PCT_VIAJEROS;0.521110697567566;A
A;55537;55557;2015;PCT_VIAJEROS;0.5883164694747313;A
A;55537;55557;2014;PCT_VIAJEROS;0.47361510210984176;A
A;55537;55557;2013;PCT_VIAJEROS;0.46397749569376595;A
A;55537;55557;2012;PCT_VIAJEROS;0.4627371769931105;A
A;55537;55557;2011;PCT_VIAJEROS;0.5257231609004849;A
A;55537;55557;2010;PCT_VIAJEROS;0.3554118485719838;A
A;55537;55557;2009;PCT_VIAJEROS;0.5415992773591622;A
A;55537;55557;2008;PCT_VIAJEROS;0.47985170763438195;A
A;55537;55558;2020;PCT_VIAJEROS;1.3038585940834004;A
A;55537;55558;2019;PCT_VIAJEROS;1.299602832350084;A
A;55537;55558;2018;PCT_VIAJEROS;1.404528908500364;A
A;55537;55558;2017;PCT_VIAJEROS;1.2973692051578622;A
A;55537;55558;2016;PCT_VIAJEROS;2.238979133168061;A
A;55537;55558;2015;PCT_VIAJEROS;1.6551448429753177;A
A;55537;55558;2014;PCT_VIAJEROS;1.524462975497546;A
A;55537;55558;2013;PCT_VIAJEROS;1.3552335215387672;A
A;55537;55558;2012;PCT_VIAJEROS;1.2686741547599225;A
A;55537;55558;2011;PCT_VIAJEROS;1.475274905909811;A
A;55537;55558;2010;PCT_VIAJEROS;1.283305352309744;A
A;55537;55558;2009;PCT_VIAJEROS;1.2284059103982754;A
A;55537;55558;2008;PCT_VIAJEROS;1.0681759527383905;A
A;55537;55559;2020;PCT_VIAJEROS;0.21548991246100369;A
A;55537;55559;2019;PCT_VIAJEROS;0.24155610631967922;A
A;55537;55559;2018;PCT_VIAJEROS;0.17661122500272475;A
A;55537;55559;2017;PCT_VIAJEROS;0.2437296202326142;A
A;55537;55559;2016;PCT_VIAJEROS;0.26441792778328216;A
A;55537;55559;2015;PCT_VIAJEROS;0.22262477573902953;A
A;55537;55559;2014;PCT_VIAJEROS;0.24108158328959017;A
A;55537;55559;2013;PCT_VIAJEROS;0.19267141302031698;A
A;55537;55559;2012;PCT_VIAJEROS;0.19402097772214552;A
A;55537;55559;2011;PCT_VIAJEROS;0.28851451611721746;A
A;55537;55559;2010;PCT_VIAJEROS;0.1457288420321181;A
A;55537;55559;2009;PCT_VIAJEROS;0.14852873053697502;A
A;55537;55559;2008;PCT_VIAJEROS;0.1459361733586401;A
A;55537;55544;2020;PCT_VIAJEROS;1.041410095158373;A
A;55537;55544;2019;PCT_VIAJEROS;0.9294055743455213;A
A;55537;55544;2018;PCT_VIAJEROS;0.9532982267828142;A
A;55537;55544;2017;PCT_VIAJEROS;0.628191553872516;A
A;55537;55544;2016;PCT_VIAJEROS;1.0204919988743586;A
A;55537;55544;2015;PCT_VIAJEROS;0.7974766804509049;A
A;55537;55544;2014;PCT_VIAJEROS;0.6994111956557236;A
A;55537;55544;2013;PCT_VIAJEROS;0.9927442651504809;A
A;55537;55544;2012;PCT_VIAJEROS;0.8358512680546005;A
A;55537;55544;2011;PCT_VIAJEROS;0.9001802476902324;A
A;55537;55544;2010;PCT_VIAJEROS;0.9938031496645688;A
A;55537;55544;2009;PCT_VIAJEROS;0.718341585337811;A
A;55537;55544;2008;PCT_VIAJEROS;1.1794910734088313;A
A;55537;55561;2020;PCT_VIAJEROS;0.3477758247661118;A
A;55537;55561;2019;PCT_VIAJEROS;0.21310956313276083;A
A;55537;55561;2018;PCT_VIAJEROS;0.228462334917629;A
A;55537;55561;2017;PCT_VIAJEROS;0.2295057248521183;A
A;55537;55561;2016;PCT_VIAJEROS;0.3148803406762456;A
A;55537;55561;2015;PCT_VIAJEROS;0.1365960945257525;A
A;55537;55561;2014;PCT_VIAJEROS;0.2306193034062954;A
A;55537;55561;2013;PCT_VIAJEROS;0.2862516853754684;A
A;55537;55561;2012;PCT_VIAJEROS;0.13959070473721055;A
A;55537;55561;2011;PCT_VIAJEROS;0.12541081871261664;A
A;55537;55561;2010;PCT_VIAJEROS;0.3819028339059972;A
A;55537;55561;2009;PCT_VIAJEROS;0.4301212396627933;A
A;55537;55561;2008;PCT_VIAJEROS;0.40648442642721067;A
A;55537;55562;2020;PCT_VIAJEROS;0.27052344209538737;A
A;55537;55562;2019;PCT_VIAJEROS;0.3337360653694255;A
A;55537;55562;2018;PCT_VIAJEROS;0.2702557457520423;A
A;55537;55562;2017;PCT_VIAJEROS;0.2565760365636863;A
A;55537;55562;2016;PCT_VIAJEROS;0.2559252667227897;A
A;55537;55562;2015;PCT_VIAJEROS;0.38414414844984696;A
A;55537;55562;2014;PCT_VIAJEROS;0.30709373288300534;A
A;55537;55562;2013;PCT_VIAJEROS;0.3725349436132331;A
A;55537;55562;2012;PCT_VIAJEROS;1.0177646510646972;A
A;55537;55562;2011;PCT_VIAJEROS;0.30696344379632434;A
A;55538;55564;2020;PCT_VIAJEROS;100.0;A
A;55538;55564;2019;PCT_VIAJEROS;100.0;A
A;55538;55564;2018;PCT_VIAJEROS;100.0;A
A;55538;55564;2017;PCT_VIAJEROS;100.0;A
A;55538;55564;2016;PCT_VIAJEROS;100.0;A
A;55538;55564;2015;PCT_VIAJEROS;100.0;A
A;55538;55564;2014;PCT_VIAJEROS;100.0;A
A;55538;55564;2013;PCT_VIAJEROS;100.0;A
A;55538;55564;2012;PCT_VIAJEROS;100.0;A
A;55538;55564;2011;PCT_VIAJEROS;100.0;A
A;55538;55564;2010;PCT_VIAJEROS;100.0;A
A;55538;55564;2009;PCT_VIAJEROS;100.0;A
A;55538;55564;2008;PCT_VIAJEROS;100.0;A
